Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",Score,Analyst Target Price,Tip Ranks Difference
NASDAQ:AKAM,11 Feb 2026,$114.28,5,$103.73,9,,$113.80,-8.85%,,,,$109.64,-3.66%,$120.57,5.95%,$168.61,48.17%,AKAM,NASDAQ:AKAM,-0.250,$112.28,-7.61%
NYSE:AL,2 Jan 2026,$58.27,3,$66.50,5,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,AL,NYSE:AL,-2.000,,
NASDAQ:ALAB,27 Jan 2026,$140.56,1,$194.64,5,,$455.96,-69.17%,,,,$404.15,-11.36%,$0.00,-100.00%,$0.00,-100.00%,ALAB,NASDAQ:ALAB,0.162,$202.24,-3.76%
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$67.61,20.47%,,,,$67.40,-0.31%,$117.12,73.23%,$146.25,116.31%,ALC,NYSE:ALC,-0.479,$94.68,
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,,#N/A,#N/A,,,,$10.08,#N/A,$21.09,#N/A,$26.74,#N/A,ALEX,NYSE:ALEX,-0.915,$21.00,0.00%
NASDAQ:ALGM,19 Jan 2026,$25.92,2,$39.14,8,,$66.37,-60.95%,,,,$62.39,-6.00%,$66.67,0.45%,$71.48,7.70%,ALGM,NASDAQ:ALGM,0.539,$46.75,-16.28%
NYSE:ALIT,11 Feb 2026,$3.53,3,$3.67,5,,$0.55,542.64%,,,,$0.55,0.00%,$6.50,1081.71%,$19.94,3524.72%,ALIT,NYSE:ALIT,-0.500,$2.38,54.20%
NYSE:ALL,28 Apr 2026,$199.62,2,$248.30,5,,$241.38,-17.30%,,,,$231.29,-4.18%,$547.18,126.69%,$571.00,136.56%,ALL,NYSE:ALL,-0.663,$241.52,2.81%
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$139.65,18.42%,,,,$137.32,-1.67%,$179.17,28.30%,$207.23,48.39%,ALLE,NYSE:ALLE,-0.145,$167.58,
NYSE:ALLY,29 Jun 2026,$48.35,3,$53.00,9,3.88,$47.25,2.33%,2.33%,$48.35,$53.00,$49.56,4.89%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,0.815,$51.77,2.38%
NASDAQ:ALNT,4 Feb 2026,$50.47,2,,,,$99.79,-49.42%,,,,$104.02,4.24%,$132.78,33.06%,$146.90,47.21%,ALNT,NASDAQ:ALNT,0.270,$69.10,
NASDAQ:ALRM,11 Feb 2026,$60.94,3,$85.00,1,,$46.30,31.63%,,,,$44.42,-4.06%,$89.56,93.44%,$105.76,128.42%,ALRM,NASDAQ:ALRM,-0.381,$58.00,46.55%
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$31.03,-20.92%,,,,$31.77,2.38%,-$114.46,-468.86%,-$109.25,-452.07%,ALRS,NASDAQ:ALRS,0.427,$26.00,-1.42%
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$115.36,-14.93%,,,,$121.41,5.24%,$222.93,93.24%,$249.73,116.48%,ALSN,NYSE:ALSN,-0.026,$131.00,-25.08%
NASDAQ:ALT,23 Dec 2025,$9.35,5,$13.00,2,,$2.94,218.03%,,,,$2.69,-8.50%,$1.78,-39.62%,$1.78,-39.42%,ALT,NASDAQ:ALT,-0.786,$18.15,-28.37%
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,ALTS,NASDAQ:ALTS,-1.000,$6.50,
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$3.72,132.85%,,,,$3.51,-5.65%,$2.14,-42.34%,$3.61,-3.06%,ALVO,NASDAQ:ALVO,-0.225,$13.83,
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$46.65,-34.30%,,,,$48.19,3.30%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,0.217,$46.00,
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$4.59,11.96%,,,,$4.73,3.05%,$11.53,151.30%,$19.41,322.88%,AMBP,NYSE:AMBP,0.093,$4.66,
NYSE:AMBQ,29 Jan 2026,$40.84,3,,,,$85.05,-51.98%,,,,$84.18,-1.02%,$0.00,-100.00%,$0.00,-100.00%,AMBQ,NYSE:AMBQ,0.097,$42.00,
NYSE:AMCR,21 May 2026,$52.70,5,$46.80,4,,$42.94,8.99%,,,,$42.21,-1.70%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR,-0.409,$50.22,-6.81%
NASDAQ:AMD,28 Jan 2026,$229.36,2,$286.66,9,,$539.49,-57.49%,,,,$543.89,0.82%,$614.55,13.91%,$646.89,19.91%,AMD,NASDAQ:AMD,0.599,$312.28,-8.20%
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,,$237.72,-20.15%,,,,$247.50,4.11%,$369.35,55.37%,$400.43,68.44%,AME,NYSE:AME,0.522,$250.00,-11.93%
NASDAQ:AMPG,9 Feb 2026,$2.53,3,$9.00,7,,$7.03,-64.04%,,,,$7.00,-0.43%,$5.19,-26.11%,$5.29,-24.74%,AMPG,NASDAQ:AMPG,0.041,$7.00,28.57%
NASDAQ:AMPL,5 Feb 2026,$11.31,4,$15.17,4,,$7.56,49.60%,,,,$6.84,-9.52%,$10.61,40.38%,$11.50,52.07%,AMPL,NASDAQ:AMPL,-0.196,$11.40,33.07%
NYSE:AMPY,20 Mar 2026,$8.49,3,$7.25,8,,$4.03,79.90%,,,,$3.93,-2.48%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY,-0.109,$9.12,-20.50%
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$39.83,2.08%,,,,$42.18,5.90%,$41.49,4.16%,$43.47,9.14%,AMSC,NASDAQ:AMSC,0.290,$52.33,
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$33.77,36.17%,,,,$34.92,3.41%,$9.72,-71.23%,$9.77,-71.08%,AMSF,NASDAQ:AMSF,0.205,$38.67,
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,,$25.19,-23.22%,,,,$26.54,5.36%,-$147.70,-686.34%,-$145.83,-678.91%,AMTB,NYSE:AMTB,0.055,$24.50,-14.29%
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.69,88.52%,,,,$1.81,7.10%,$0.76,-54.74%,-$4.01,-337.48%,AMTX,NASDAQ:AMTX,0.374,$13.62,
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,AMWD,NASDAQ:AMWD,-2.000,,
NYSE:AMX,23 Jun 2026,$26.38,3,$28.60,8,3.50,$26.75,-1.40%,-1.40%,$26.38,$28.60,$27.69,3.51%,$37.41,39.83%,$126.99,374.74%,AMX,NYSE:AMX,0.568,$26.70,7.12%
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$89.39,32.45%,,,,$88.45,-1.05%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.556,$119.50,
NYSE:AON,29 Aug 2025,$347.01,2,,,,$327.57,5.93%,,,,$317.76,-2.99%,$541.81,65.40%,$613.17,87.19%,AON,NYSE:AON,-0.380,$389.95,
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,,$22.39,114.29%,,,,$22.41,0.09%,$0.00,-100.00%,$0.00,-100.00%,AORT,NYSE:AORT,-0.548,$50.75,1.89%
NYSE:AOS,14 Jan 2026,$71.54,4,$76.86,8,,$61.68,15.99%,,,,$64.20,4.09%,$150.81,144.51%,$164.34,166.43%,AOS,NYSE:AOS,0.453,$78.30,-1.84%
NASDAQ:AOSL,5 Feb 2026,$36.47,3,$24.33,6,,$45.21,-46.18%,,,,$45.49,0.62%,$50.72,12.18%,$72.94,61.33%,AOSL,NASDAQ:AOSL,0.435,$30.33,-19.78%
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$32.96,-13.58%,,,,$34.56,4.85%,$26.60,-19.30%,$94.60,187.03%,APA,NASDAQ:APA,0.602,$41.30,
NYSE:APAM,25 Feb 2026,$47.32,4,$45.00,6,,$34.99,28.61%,,,,$35.27,0.80%,$110.65,216.24%,$113.02,223.02%,APAM,NYSE:APAM,-0.029,$39.50,13.92%
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$271.35,9.19%,,,,$293.51,8.17%,$144.66,-46.69%,$165.42,-39.04%,APD,NYSE:APD,0.679,$307.67,
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$53.03,-34.90%,,,,$56.86,7.22%,$88.98,67.80%,$100.71,89.91%,APEI,NASDAQ:APEI,0.563,$59.00,
NYSE:APH,22 Jan 2026,$121.05,1,$163.27,10,,$166.42,-27.26%,,,,$168.95,1.52%,$0.00,-100.00%,$0.00,-100.00%,APH,NYSE:APH,0.104,$169.78,-3.83%
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$4.19,-27.33%,,,,$3.82,-8.83%,$3.61,-13.75%,$4.93,17.69%,API,NASDAQ:API,-0.368,$6.05,
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$46.10,44.01%,,,,$43.87,-4.84%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG,-0.003,$40.50,
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.97,2.91%,,,,$6.33,6.03%,-$4.63,-177.47%,-$2.04,-134.18%,AQN,NYSE:AQN,0.803,$6.78,
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.44,-9.10%,,,,$35.08,1.86%,$51.49,49.52%,$75.77,120.00%,AR,NYSE:AR,-0.089,$48.81,
NASDAQ:ARAI,10 Feb 2026,$3.71,3,,,,$0.39,852.03%,,,,,-100.00%,-$2.00,-612.82%,-$2.00,-612.82%,ARAI,NASDAQ:ARAI,-2.000,,
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,,$0.26,388.46%,,,,,-100.00%,-$2.00,-869.23%,-$2.00,-869.23%,ARAY,NASDAQ:ARAY,-2.000,,
NASDAQ:ARCC,30 Mar 2026,$19.78,3,$20.83,9,,$18.51,6.84%,,,,$18.66,0.81%,$14.23,-23.11%,$15.16,-18.11%,ARCC,NASDAQ:ARCC,0.236,$20.85,-0.10%
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$8.12,26.93%,,,,$8.12,0.00%,-$0.65,-107.95%,$26.34,224.36%,ARCO,NYSE:ARCO,-0.262,$10.69,
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$8.42,54.71%,,,,$8.62,2.38%,$9.89,17.50%,$9.48,12.54%,ARHS,NASDAQ:ARHS,0.038,$10.56,
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$7.97,-18.39%,,,,$7.98,0.13%,-$12.38,-255.30%,-$1.08,-113.53%,ARKO,NASDAQ:ARKO,0.486,$8.50,
NASDAQ:ARLP,29 Jun 2026,$24.48,1,,,3.00,$23.99,2.04%,2.04%,$24.48,$30.33,$25.72,7.21%,$48.13,100.61%,$71.42,197.73%,ARLP,NASDAQ:ARLP,0.781,$30.33,
NASDAQ:ARM,19 Jan 2026,$90.86,2,$170.59,1,,$343.58,-73.55%,,,,$350.67,2.06%,$344.00,0.12%,$346.97,0.99%,ARM,NASDAQ:ARM,0.505,$171.98,-0.81%
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$41.13,18.33%,,,,$42.19,2.58%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW,0.127,$35.50,37.10%
NYSE:ARX,13 Nov 2025,$14.59,3,,,,$12.63,15.53%,,,,$12.76,1.03%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-0.509,$17.94,
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$31.00,-24.07%,,,,$31.17,0.55%,-$106.78,-444.46%,-$97.02,-412.97%,ASB,NYSE:ASB,-0.016,$30.10,
NYSE:ASGN,20 Feb 2026,$71.47,3,$56.80,5,,#N/A,#N/A,,,,$0.00,#N/A,$85.63,#N/A,$113.59,#N/A,ASGN,NYSE:ASGN,-1.000,$51.50,10.29%
NYSE:ASH,14 May 2025,$83.18,3,,4,,$64.23,29.51%,,,,$66.93,4.20%,$128.37,99.86%,$188.17,192.96%,ASH,NYSE:ASH,0.597,$67.50,
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,883.11",-53.74%,,,,"$1,902.62",1.04%,"$2,305.96",22.45%,"$2,293.70",21.80%,ASML,NASDAQ:ASML,0.841,"$1,663.09",
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,,$6.22,1.83%,,,,$6.42,3.22%,$6.04,-2.94%,$6.05,-2.70%,ASPI,NASDAQ:ASPI,0.220,$13.00,0.00%
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$308.42,11.84%,,,,$307.89,-0.17%,-$519.50,-268.44%,-$420.96,-236.49%,ASR,NYSE:ASR,-0.123,$375.44,
NASDAQ:ASTS,29 Jan 2026,$76.75,2,$91.68,6,,$86.77,-11.55%,,,,$75.37,-13.14%,$65.88,-24.08%,$66.37,-23.52%,ASTS,NASDAQ:ASTS,0.452,$86.40,6.11%
NYSE:ASX,19 Jan 2026,$16.81,2,,,,$42.13,-60.10%,,,,$42.44,0.74%,$29.84,-29.18%,$31.88,-24.33%,ASX,NYSE:ASX,0.791,$38.65,
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,,$9.50,76.11%,,,,$8.85,-6.84%,$6.23,-34.39%,$8.24,-13.29%,ATEC,NASDAQ:ATEC,-0.387,$23.33,-0.69%
NYSE:ATEN,20 Jan 2026,$18.80,3,$23.25,7,,$36.33,-48.25%,,,,$35.75,-1.60%,$38.87,6.99%,$40.94,12.69%,ATEN,NYSE:ATEN,0.095,$24.50,-5.10%
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,#N/A,#N/A,,,,$0.00,#N/A,$96.84,#N/A,$122.25,#N/A,ATGE,NYSE:ATGE,-1.000,$161.00,
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$197.71,-68.13%,,,,$205.61,4.00%,$275.22,39.20%,$296.73,50.08%,ATI,NYSE:ATI,0.549,$173.22,
NASDAQ:ATOM,10 Feb 2026,$5.03,3,,1,,$7.61,-33.85%,,,,$7.46,-1.97%,$0.00,-100.00%,$0.00,-100.00%,ATOM,NASDAQ:ATOM,0.754,$7.00,
NYSE:ATS,31 Oct 2025,$26.18,3,,,,$27.57,-5.04%,,,,$28.79,4.43%,$35.18,27.62%,$47.14,70.98%,ATS,NYSE:ATS,0.273,$35.00,
NYSE:AU,20 Aug 2025,$29.75,2,,,,$81.79,-63.62%,,,,$81.55,-0.29%,$190.09,132.41%,$193.89,137.05%,AU,NYSE:AU,-0.157,$120.57,
NYSE:AUB,20 Jan 2026,$40.52,3,$42.50,6,,$42.27,-4.14%,,,,$41.83,-1.04%,-$125.67,-397.31%,-$121.02,-386.30%,AUB,NYSE:AUB,-0.030,$44.31,-4.08%
NASDAQ:AUDC,26 Mar 2026,$12.39,3,$12.50,5,,$9.46,30.97%,,,,$9.63,1.80%,$10.00,5.66%,$11.66,23.22%,AUDC,NASDAQ:AUDC,0.329,$12.50,0.00%
NASDAQ:AUR,5 Feb 2026,$5.15,3,,,,$6.62,-22.27%,,,,$6.11,-7.70%,$5.40,-18.38%,$5.44,-17.82%,AUR,NASDAQ:AUR,-0.408,$10.59,
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$192.64,12.65%,,,,$189.25,-1.76%,$193.97,0.69%,$259.73,34.83%,AVB,NYSE:AVB,-0.054,$193.65,
NASDAQ:AVGO,26 May 2026,$447.08,3,$478.56,9,,$372.45,20.04%,,,,$383.78,3.04%,$0.00,-100.00%,$0.00,-100.00%,AVGO,NASDAQ:AVGO,0.380,$475.49,0.65%
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,,$24.93,-25.71%,,,,$24.96,0.12%,$0.00,-100.00%,$0.00,-100.00%,AVNS,NYSE:AVNS,-0.388,$14.00,
NASDAQ:AVNW,29 Jun 2026,$25.60,4,$30.20,8,3.99,$20.73,23.49%,23.49%,$25.60,$34.86,$21.89,5.60%,$59.48,186.93%,$65.45,215.72%,AVNW,NASDAQ:AVNW,0.461,$34.86,-13.37%
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$87.63,-30.57%,,,,$90.88,3.71%,$72.30,-17.50%,$88.67,1.19%,AVT,NASDAQ:AVT,0.037,$81.50,
NASDAQ:AVTX,23 Dec 2025,$33.36,4,$37.40,3,,$19.29,72.94%,,,,$17.61,-8.71%,$12.57,-34.82%,$12.60,-34.69%,AVTX,NASDAQ:AVTX,-0.491,$40.09,-6.71%
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$163.32,14.20%,,,,$163.57,0.15%,$224.30,37.33%,$315.81,93.37%,AVY,NYSE:AVY,-0.340,$207.55,
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,,$96.35,-20.95%,,,,$96.01,-0.35%,-$228.84,-337.50%,-$203.36,-311.06%,AX,NYSE:AX,-0.175,$112.67,-8.36%
NYSE:B,24 Oct 2025,$29.72,2,,,,$36.93,-19.52%,,,,$38.46,4.14%,$85.43,131.33%,$107.07,189.91%,B,NYSE:B,0.104,$56.99,
