Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:ARKO,21 Jul 2025,$6.34,3,$6.88,4,,$5.16,22.91%,,,,$5.18,0.39%,-$16.67,-422.98%,-$4.80,-193.05%,ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.30,-10.50%,,,,$26.45,0.57%,-$159.80,-707.60%,-$153.67,-684.28%,ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$56.46,18.42%,,,,$54.00,-4.36%,$112.99,100.13%,$199.09,252.63%,ASH
NASDAQ:ASML,8 Jul 2024,$901.00,1,,,,$760.11,18.54%,,,,$777.03,2.23%,$776.60,2.17%,$828.26,8.97%,ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$330.40,4.40%,,,,$347.74,5.25%,"$2,528.96",665.42%,"$3,898.52",1079.94%,ASR
NYSE:ATI,28 Oct 2024,$51.14,1,,,,$73.63,-30.55%,,,,$74.94,1.78%,$92.43,25.54%,$113.38,53.99%,ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,2,$54.02,-44.92%,-44.92%,$29.75,$29.75,$58.43,8.16%,$132.10,144.54%,$136.54,152.77%,AU
NASDAQ:AVT,19 Dec 2024,$60.44,3,$51.33,2,,$55.60,-7.68%,,,,$54.28,-2.37%,-$1.92,-103.45%,$13.83,-75.12%,AVT
NYSE:AVY,20 Sep 2024,$180.75,1,,,,$179.55,0.67%,,,,$180.26,0.40%,$185.45,3.29%,$203.57,13.38%,AVY
NYSE:B,12 Aug 2025,$23.69,3,,,3,$26.19,-9.55%,-9.55%,$23.69,$23.69,$26.78,2.25%,$37.38,42.72%,$54.36,107.57%,B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$232.08,-22.74%,,,,$237.48,2.33%,$249.20,7.38%,$46.20,-80.09%,BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.55,6,3.5,$122.74,8.89%,8.89%,$133.65,$148.55,$128.71,4.86%,$0.00,-100.00%,$0.00,-100.00%,BABA
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,3,$49.31,-8.36%,-8.36%,$45.19,$52.60,$50.49,2.39%,-$247.18,-601.27%,-$244.26,-595.35%,BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,3,$54.05,16.15%,16.15%,$62.78,$67.98,$79.66,47.38%,$30.20,-44.12%,$53.46,-1.08%,BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$130.09,-14.91%,,,,$132.37,1.75%,-$17.91,-113.77%,-$6.53,-105.02%,BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,3,$3.77,-10.40%,-10.40%,$3.38,$4.72,$4.02,6.63%,$5.08,34.63%,$5.94,57.48%,BB
NYSE:BBD,4 Aug 2025,$2.64,3,$3.00,3,2.25,$2.98,-11.54%,-11.54%,$2.64,$3.00,$3.06,2.68%,-$18.45,-718.97%,-$15.93,-634.53%,BBD
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,3,$57.06,-27.55%,-27.55%,$41.34,$59.00,$83.28,45.95%,$0.00,-100.00%,$0.00,-100.00%,BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$31.00,32.52%,,,,$30.94,-0.19%,$0.00,-100.00%,$0.00,-100.00%,BBWI
NYSE:BBY,14 Oct 2024,$84.10,1,,,,$75.37,11.59%,,,,$75.28,-0.12%,$0.00,-100.00%,$0.00,-100.00%,BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,2,$20.55,-16.10%,-16.10%,$17.24,$17.24,$21.63,5.26%,$14.42,-29.83%,$14.42,-29.83%,BCS
NYSE:BCSF,8 Jul 2024,$18.63,3,,,,$15.53,19.95%,,,,$15.91,2.45%,-$6.90,-144.40%,-$7.47,-148.10%,BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$133.04,-39.30%,,,,$125.87,-5.39%,$202.70,52.36%,$244.29,83.62%,BELFB
NYSE:BFAM,10 Jul 2025,$120.00,3,$136.75,1,,$123.79,-3.06%,,,,$121.82,-1.59%,$211.67,70.99%,$240.39,94.19%,BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$126.29,-21.94%,,,,$128.87,2.04%,-$184.89,-246.40%,-$171.51,-235.81%,BFC
NYSE:BIRK,28 Oct 2024,$56.09,3,,,,$52.92,5.98%,,,,$51.64,-2.42%,$107.96,104.00%,$117.23,121.51%,BIRK
NYSE:BJ,20 Aug 2025,,0,,1,0.5,$97.30,-100.00%,-100.00%,,$0.00,$112.04,15.15%,$0.00,-100.00%,$0.00,-100.00%,BJ
NYSE:BKD,20 Sep 2024,$7.70,3,,,,$7.53,2.27%,,,,$7.96,5.71%,-$10.35,-237.42%,$17.07,126.71%,BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$44.56,-8.10%,,,,$45.99,3.21%,$39.47,-11.43%,$55.20,23.88%,BKR
NYSE:BLD,8 Jul 2024,$376.96,3,,,,$437.30,-13.80%,,,,$431.45,-1.34%,$791.63,81.03%,$880.71,101.40%,BLD
NASDAQ:BLNK,21 Jul 2025,$1.45,3,$2.33,3,,$0.98,48.06%,,,,$0.97,-1.02%,-$1.92,-295.82%,-$1.61,-263.86%,BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$189.27,-10.33%,,,,$193.51,2.24%,$273.55,44.53%,$270.63,42.99%,BMI
NYSE:BN,26 Aug 2024,$51.03,3,,,,$65.60,-22.21%,,,,$68.17,3.92%,-$144.23,-319.87%,-$104.98,-260.03%,BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,3,$57.24,-3.32%,-3.32%,$55.34,$55.34,$60.25,5.26%,$0.00,-100.00%,$0.00,-100.00%,BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$68.58,4.99%,,,,$98.50,43.63%,-$400.60,-684.14%,-$392.76,-672.71%,BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,3,$6.87,34.64%,34.64%,$9.25,$10.98,$10.21,48.62%,$36.61,432.82%,$65.82,858.05%,BOOM
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,4.25,$34.46,9.32%,9.32%,$37.67,$39.40,$37.20,7.95%,$35.58,3.24%,$130.43,278.49%,BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.67,2.18%,,,,$3.80,3.54%,$8.73,137.92%,$14.12,284.84%,BRFS
NYSE:BSBR,19 Aug 2025,$5.23,3,$5.70,7,3.25,$5.01,4.46%,4.46%,$5.23,$5.70,$5.20,3.79%,$3.66,-27.04%,$0.92,-81.73%,BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,2,$13.39,-23.46%,-23.46%,$10.25,$10.25,$19.20,43.39%,$0.00,-100.00%,$0.00,-100.00%,BTDR
NYSE:BTI,18 Aug 2025,$53.35,3,,,3,$58.56,-8.90%,-8.90%,$53.35,$53.35,$88.94,51.88%,$0.00,-100.00%,$0.00,-100.00%,BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,3,$0.49,15.71%,15.71%,$0.57,$0.57,$0.68,38.78%,$0.00,-100.00%,$0.00,-100.00%,BTOG
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$280.67,-28.81%,,,,$283.29,0.93%,$0.00,-100.00%,$0.00,-100.00%,BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.14,1.26%,,,,$25.08,3.89%,-$133.54,-653.17%,-$130.07,-638.83%,BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,3.25,$30.08,3.50%,3.50%,$31.13,$31.63,$31.04,3.19%,$86.88,188.84%,$94.09,212.81%,BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,3,$95.01,-9.15%,-9.15%,$86.32,$86.32,$97.57,2.69%,-$760.37,-900.30%,-$736.38,-875.06%,C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,3.75,$22.10,-0.42%,-0.42%,$22.01,$23.30,$34.28,55.11%,$0.00,-100.00%,$0.00,-100.00%,CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.53,-1.06%,,,,$40.91,0.94%,-$310.62,-866.41%,-$304.89,-852.25%,CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$15.81,7.53%,,,,$15.00,-5.12%,$0.00,-100.00%,$0.00,-100.00%,CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$115.13,-18.41%,,,,$117.76,2.28%,$607.14,427.35%,$641.95,457.59%,CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$84.14,4.57%,,,,$87.19,3.62%,$81.03,-3.70%,$81.03,-3.70%,CAMT
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$158.82,0.50%,,,,$155.97,-1.79%,$189.49,19.31%,$606.15,281.66%,CAR
NYSE:CARR,23 Feb 2024,$53.07,3,,,,$67.52,-21.40%,,,,$65.63,-2.80%,$84.73,25.48%,$109.69,62.45%,CARR
NYSE:CAVA,14 Aug 2025,$80.21,2,$95.63,3,1.75,$69.34,15.67%,15.67%,$80.21,$95.63,$72.31,4.28%,$73.30,5.71%,$80.77,16.48%,CAVA
NYSE:CB,19 Aug 2025,$282.07,3,$303.61,4,2.5,$279.00,1.10%,1.10%,$282.07,$303.61,$298.13,6.86%,$434.80,55.84%,$447.94,60.55%,CB
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$65.97,17.58%,,,,$68.06,3.17%,$99.79,51.27%,$120.67,82.91%,CBZ
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,2,$12.24,-46.09%,-46.09%,$6.60,$10.90,$12.27,0.25%,$20.39,66.55%,$25.35,107.14%,CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$47.87,40.23%,,,,$46.23,-3.43%,$38.44,-19.71%,$131.47,174.63%,CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$52.03,-57.76%,,,,$53.91,3.61%,$43.75,-15.91%,$43.76,-15.90%,CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$36.64,5.08%,,,,$37.08,1.20%,$759.04,1971.61%,$849.71,2219.08%,CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$33.10,22.95%,,,,$33.54,1.33%,$167.45,405.90%,$184.40,457.11%,CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,3.75,$22.61,3.89%,3.89%,$23.49,$25.50,$23.13,2.30%,$29.03,28.41%,$12.51,-44.65%,CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,3.75,$7.65,13.50%,13.50%,$8.68,$9.61,$7.81,2.09%,$17.21,124.91%,$9.34,22.07%,CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$128.01,-13.22%,,,,$128.77,0.59%,-$128.33,-200.25%,-$111.28,-186.93%,CHCO
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$94.76,-15.47%,,,,$95.31,0.58%,$115.59,21.98%,$124.98,31.89%,CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,,$104.48,9.67%,,,,$102.69,-1.71%,$85.12,-18.53%,$117.46,12.42%,CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$460.66,11.28%,,,,$468.67,1.74%,$788.73,71.22%,$839.42,82.22%,CHE
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,2.75,$1.16,96.55%,96.55%,$2.28,$2.28,$1.23,6.03%,$13.45,1059.91%,$5.64,385.88%,CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$106.05,58.06%,,,,$108.87,2.66%,$84.36,-20.46%,$323.68,205.22%,CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$44.77,-9.83%,,,,$46.67,4.24%,$57.08,27.49%,$74.65,66.74%,CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$24.72,#N/A,$0.00,#N/A,$0.00,#N/A,CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,2.25,$6.19,6.91%,6.91%,$6.62,$7.06,$6.19,0.00%,$3.95,-36.20%,$6.17,-0.34%,CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$1.96,-2.91%,,,,$2.05,4.59%,$0.00,-100.00%,$0.00,-100.00%,CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$155.43,-8.64%,,,,$158.38,1.90%,$324.04,108.48%,$343.96,121.29%,CINF
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,2.75,$85.44,-1.31%,-1.31%,$84.33,$97.40,$89.48,4.73%,$134.80,57.77%,$147.87,73.07%,CL
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,3,$10.49,2.76%,2.76%,$10.78,$12.62,$10.46,-0.29%,$23.33,122.36%,$18.48,76.15%,CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$249.18,-13.30%,,,,$239.19,-4.01%,$315.25,26.52%,$464.32,86.34%,CLH
NASDAQ:CLMB,2 Apr 2025,$99.41,3,$136.00,4,,$122.27,-18.70%,,,,$123.59,1.08%,$231.12,89.03%,$247.19,102.17%,CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$22.05,67.80%,,,,$22.00,-0.23%,$82.65,274.81%,$194.46,781.90%,CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$120.46,28.75%,,,,$120.26,-0.17%,$202.54,68.14%,$235.41,95.43%,CLX
NYSE:CM,19 Aug 2025,,,,,,$73.54,-100.00%,-100.00%,,$0.00,$77.59,5.51%,$0.00,-100.00%,$0.00,-100.00%,CM
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,3.5,$12.36,16.42%,16.42%,$14.39,$16.66,$18.29,47.98%,$11.00,-11.04%,$17.56,42.08%,CNH
NYSE:CNM,15 Aug 2025,$59.25,2,,,2,$66.20,-10.49%,-10.49%,$59.25,$59.25,$96.69,46.06%,$0.00,-100.00%,$0.00,-100.00%,CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$39.76,-23.13%,,,,$39.80,0.10%,-$251.21,-731.81%,-$219.19,-651.29%,CNO
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,3,$221.73,-99.48%,-99.48%,$1.15,$1.55,$224.41,1.21%,$202.65,-8.61%,$338.76,52.78%,COF
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,2.75,$91.83,18.56%,18.56%,$108.88,$111.93,$91.66,-0.19%,$92.61,0.85%,$151.18,64.63%,COHR
NASDAQ:COLB,19 Aug 2025,$23.73,3,,,3,$26.57,-10.68%,-10.68%,$23.73,$23.73,$26.91,1.28%,-$161.14,-706.46%,-$150.23,-665.41%,COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$96.38,25.81%,,,,$101.58,5.40%,$79.07,-17.96%,$168.15,74.47%,COP
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,2.5,$4.00,58.50%,58.50%,$6.34,$8.16,$4.10,2.50%,$0.00,-100.00%,$0.00,-100.00%,COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$75.28,0.83%,,,,$76.36,1.43%,$77.07,2.38%,$104.07,38.24%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$30.53,-8.01%,,,,$30.38,-0.49%,-$174.35,-671.09%,-$171.32,-661.15%,CPF
NYSE:CPRI,10 Jul 2025,$38.78,5,$21.86,6,,$21.56,1.39%,,,,$30.75,42.63%,$56.00,159.75%,-$12.10,-156.12%,CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,2.25,$109.81,4.18%,4.18%,$114.40,$114.40,$116.81,6.37%,$108.08,-1.58%,$165.14,50.39%,CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$194.65,-14.53%,,,,$197.22,1.32%,$232.24,19.31%,$242.23,24.45%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$200.46,-18.16%,,,,$198.09,-1.18%,$191.27,-4.59%,$269.52,34.45%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$11.00,-4.30%,,,,$10.61,-3.55%,$0.00,-100.00%,$0.00,-100.00%,CRESY
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.80,54.40%,54.40%,$15.13,$15.13,$14.27,45.61%,$20.32,107.34%,$76.99,685.58%,CRGY
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$86.26,53.35%,,,,$90.15,4.51%,$218.20,152.96%,$231.80,168.73%,CROX
NASDAQ:CRTO,12 Aug 2025,$40.38,3,$39.00,8,3.5,$24.41,59.77%,59.77%,$39.00,$40.38,$25.47,4.34%,$49.10,101.16%,$20.50,-16.02%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$422.53,-29.11%,,,,$437.89,3.64%,$0.00,-100.00%,$0.00,-100.00%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$396.81,-12.24%,,,,$392.97,-0.97%,$583.44,47.03%,$552.95,39.35%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$20.87,83.65%,,,,$21.88,4.84%,$31.76,52.18%,$37.20,78.24%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$15.01,7.18%,,,,$14.19,-5.46%,-$8.15,-154.32%,$15.22,1.39%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$23.74,20.10%,,,,$24.68,3.96%,$88.48,272.68%,$135.12,469.18%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.00,1.74%,,,,$20.31,1.55%,-$58.13,-390.65%,-$56.94,-384.69%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$15.91,9.98%,9.98%,$17.50,$18.51,$16.28,2.33%,$25.20,58.41%,$47.96,201.45%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$28.15,20.06%,,,,$31.12,10.55%,$70.05,148.86%,$111.11,294.70%,CVI
NYSE:CVS,28 Jul 2025,77.609,5,$80.60,9,4.75,$71.64,8.33%,8.33%,$77.61,$80.60,$74.32,3.74%,-$11.72,-116.36%,$25.13,-64.92%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$157.72,8.63%,8.63%,$171.33,$174.36,$165.82,5.14%,$206.14,30.70%,$292.39,85.39%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$488.00,-48.76%,,,,$495.87,1.61%,$644.39,32.05%,$702.20,43.89%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.01,-18.87%,,,,$9.51,5.55%,$5.92,-34.32%,$21.90,143.04%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$62.49,-4.12%,,,,$61.66,-1.33%,$73.28,17.27%,$96.99,55.21%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$8.00,-89.71%,,,,$8.44,5.50%,-$14.14,-276.79%,-$14.11,-276.41%,CYCC
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$75.73,-12.23%,,,,$80.33,6.07%,$0.00,-100.00%,$0.00,-100.00%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.08,20.19%,20.19%,$2.50,$2.94,$3.04,46.15%,-$1.61,-177.37%,$2.05,-1.58%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$131.93,-0.01%,-0.01%,$131.92,$161.38,$134.92,2.27%,$164.32,24.55%,$167.08,26.65%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$524.65,-19.09%,,,,$517.31,-1.40%,$814.58,55.26%,$971.63,85.20%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$107.96,746.47%,,,,$109.36,1.30%,$125.83,16.56%,$134.76,24.82%,DECK
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$19.51,21.23%,,,,$16.57,-15.07%,$14.48,-25.78%,$14.51,-25.62%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$30.25,-0.10%,,,,$28.15,-6.94%,$303.40,902.98%,$312.86,934.24%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$183.78,-19.43%,,,,$196.72,7.04%,$249.57,35.80%,$299.07,62.73%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$170.06,-17.46%,,,,$165.78,-2.52%,$224.90,32.25%,$228.23,34.21%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.47,-100.00%,,,,$64.95,49.41%,$19.77,-54.53%,$12.68,-70.84%,DKL
