Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:BLD,8 Jul 2024,$376.96,3,,,,$422.09,-10.69%,,,,$441.72,4.65%,$803.29,90.31%,$892.70,111.50%,BLD
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.07,33.83%,33.83%,$1.43,$2.50,$1.13,5.61%,-$1.74,-262.82%,-$1.43,-234.10%,BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$185.89,-8.70%,,,,$192.71,3.67%,$278.86,50.01%,$275.91,48.43%,BMI
NYSE:BN,26 Aug 2024,$51.03,3,,,,$66.10,-22.80%,,,,$68.10,3.03%,-$142.82,-316.06%,-$103.50,-256.58%,BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,3,$62.10,-10.89%,-10.89%,$55.34,$55.34,$66.00,6.28%,$0.00,-100.00%,$0.00,-100.00%,BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$68.55,5.03%,,,,$72.04,5.09%,-$397.30,-679.57%,-$389.44,-668.11%,BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,3,$6.54,41.44%,41.44%,$9.25,$10.98,$10.13,54.89%,$36.68,460.88%,$66.00,909.20%,BOOM
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,4.25,$34.67,8.65%,8.65%,$37.67,$39.40,$36.69,5.83%,$36.59,5.52%,$131.72,279.93%,BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.76,-0.27%,,,,$3.76,0.00%,$8.82,134.46%,$14.22,278.26%,BRFS
NYSE:BSBR,19 Aug 2025,$5.23,3,$5.70,7,3.25,$5.27,-0.70%,-0.70%,$5.23,$5.70,$5.37,1.90%,$4.01,-23.81%,$1.27,-75.94%,BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,2,$14.33,-28.48%,-28.48%,$10.25,$10.25,$14.50,1.19%,$11.51,-19.66%,$16.03,11.89%,BTDR
NYSE:BTI,18 Aug 2025,$53.35,3,,,3,$55.88,-4.53%,-4.53%,$53.35,$53.35,$85.43,52.88%,$0.00,-100.00%,$0.00,-100.00%,BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,3,$0.43,31.86%,31.86%,$0.57,$0.57,$0.48,11.63%,$0.00,-100.00%,$0.00,-100.00%,BTOG
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$305.09,-34.51%,,,,$280.69,-8.00%,$0.00,-100.00%,$0.00,-100.00%,BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.63,-0.76%,,,,$25.95,5.36%,-$132.04,-636.08%,-$128.57,-621.99%,BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,3.25,$29.74,4.68%,4.68%,$31.13,$31.63,$31.19,4.88%,$87.24,193.36%,$94.48,217.69%,BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,3,$97.30,-11.28%,-11.28%,$86.32,$86.32,$100.78,3.58%,-$755.26,-876.22%,-$731.23,-851.52%,C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,3.75,$21.08,4.40%,4.40%,$22.01,$23.30,$22.05,4.60%,$54.06,156.44%,$78.20,270.99%,CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.98,-2.15%,,,,$42.66,4.10%,-$308.17,-852.01%,-$302.42,-837.97%,CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$15.47,9.89%,,,,$16.04,3.68%,$0.00,-100.00%,$0.00,-100.00%,CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$115.80,-18.88%,,,,$121.79,5.17%,$612.65,429.06%,$647.60,459.24%,CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$88.76,-0.87%,,,,$91.14,2.68%,$86.20,-2.89%,$86.20,-2.89%,CAMT
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$157.60,1.28%,,,,$154.13,-2.20%,$198.70,26.08%,$615.92,290.81%,CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$66.84,-7.26%,-7.26%,$61.99,$61.99,$102.09,52.74%,$87.48,30.88%,$112.53,68.36%,CARR
NYSE:CAVA,14 Aug 2025,$80.21,2,$95.63,3,1.75,$68.64,16.85%,16.85%,$80.21,$95.63,$71.00,3.44%,$72.45,5.55%,$79.95,16.48%,CAVA
NYSE:CB,19 Aug 2025,$282.07,3,$303.61,4,2.5,$271.70,3.81%,3.81%,$282.07,$303.61,$292.52,7.66%,$431.35,58.76%,$444.54,63.62%,CB
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$65.33,18.74%,,,,$68.37,4.65%,$101.10,54.76%,$122.03,86.79%,CBZ
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$12.57,-47.51%,,,,$13.03,3.66%,$21.22,68.79%,$26.20,108.44%,CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$47.16,42.35%,,,,$48.90,3.69%,$41.32,-12.37%,$134.61,185.42%,CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$53.95,-59.27%,,,,$49.38,-8.47%,$43.33,-19.69%,$43.34,-19.67%,CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$35.71,7.81%,,,,$37.87,6.05%,$761.50,2032.47%,$852.35,2286.86%,CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$32.34,25.84%,,,,$33.93,4.92%,$168.26,420.30%,$185.25,472.81%,CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,3.75,$22.41,4.81%,4.81%,$23.49,$25.50,$23.50,4.86%,$29.85,33.22%,$13.26,-40.84%,CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,3.75,$7.84,10.75%,10.75%,$8.68,$9.61,$8.14,3.83%,$17.63,124.86%,$9.74,24.23%,CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$129.90,-14.48%,,,,$134.86,3.82%,-$121.88,-193.82%,-$104.77,-180.66%,CHCO
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$92.56,-13.46%,,,,$94.93,2.56%,$113.75,22.89%,$123.18,33.08%,CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,,$106.45,7.64%,,,,$108.71,2.12%,$89.02,-16.38%,$121.42,14.06%,CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$448.91,14.19%,,,,$466.87,4.00%,$791.43,76.30%,$842.23,87.62%,CHE
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,2.75,$1.41,61.70%,61.70%,$2.28,$2.28,$1.41,0.00%,$13.68,870.48%,$5.83,313.66%,CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$108.09,55.07%,,,,$112.51,4.09%,$90.71,-16.08%,$330.53,205.79%,CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$43.63,-7.47%,,,,$45.15,3.48%,$55.62,27.47%,$73.22,67.83%,CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$24.35,#N/A,$0.00,#N/A,$0.00,#N/A,CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,2.25,$7.14,-7.31%,-7.31%,$6.62,$7.06,$7.41,3.78%,$5.04,-29.42%,$7.27,1.77%,CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.04,-6.72%,,,,$2.06,0.98%,$0.00,-100.00%,$0.00,-100.00%,CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$153.16,-7.29%,,,,$159.61,4.21%,$326.31,113.05%,$346.30,126.11%,CINF
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,2.75,$83.57,0.90%,0.90%,$84.33,$97.40,$87.00,4.10%,$133.20,59.38%,$146.32,75.09%,CL
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,3,$10.95,-1.55%,-1.55%,$10.78,$12.62,$11.28,3.01%,$24.19,120.87%,$19.30,76.27%,CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$245.24,-11.90%,,,,$246.07,0.34%,$316.82,29.19%,$466.45,90.20%,CLH
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,2.75,$126.34,-15.06%,-15.06%,$107.31,$133.00,$134.25,6.26%,$238.92,89.11%,$255.04,101.87%,CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$21.30,73.71%,,,,$22.45,5.40%,$83.21,290.68%,$195.44,817.57%,CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$118.30,31.11%,,,,$121.42,2.64%,$202.17,70.90%,$235.16,98.79%,CLX
NYSE:CM,19 Aug 2025,,,,,,$76.21,-100.00%,-100.00%,,$0.00,$79.81,4.72%,$0.00,-100.00%,$0.00,-100.00%,CM
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,3.5,$12.05,19.42%,19.42%,$14.39,$16.66,$12.61,4.65%,$11.17,-7.27%,$17.76,47.37%,CNH
NYSE:CNM,15 Aug 2025,$59.25,2,,,2,$65.84,-10.00%,-10.00%,$59.25,$59.25,$69.77,5.97%,$0.00,-100.00%,$0.00,-100.00%,CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$39.39,-22.40%,,,,$40.49,2.79%,-$250.15,-735.07%,-$218.08,-653.64%,CNO
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,3,$227.01,-99.49%,-99.49%,$1.15,$1.55,$232.50,2.42%,$217.37,-4.25%,$353.88,55.89%,COF
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,2.75,$93.98,15.85%,15.85%,$108.88,$111.93,$94.28,0.32%,$96.81,3.01%,$155.50,65.46%,COHR
NASDAQ:COLB,19 Aug 2025,$23.73,3,,,3,$27.10,-12.42%,-12.42%,$23.73,$23.73,$28.73,6.01%,-$159.04,-686.87%,-$148.09,-646.47%,COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$97.00,25.01%,,,,$102.13,5.29%,$82.21,-15.25%,$171.46,76.76%,COP
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,2.5,$4.17,52.04%,52.04%,$6.34,$8.16,$4.36,4.56%,-$1.82,-143.75%,$4.62,10.73%,COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$76.39,-0.64%,,,,$78.95,3.35%,$80.82,5.80%,$107.93,41.28%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$31.62,-11.18%,,,,$32.91,4.08%,-$171.36,-641.95%,-$168.32,-632.33%,CPF
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,4,$21.53,17.28%,17.28%,$25.25,$38.54,$32.79,52.30%,$57.39,166.54%,-$10.95,-150.85%,CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,2.25,$109.69,4.29%,4.29%,$114.40,$114.40,$115.07,4.90%,$110.69,0.91%,$167.86,53.03%,CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$193.25,-13.91%,,,,$200.62,3.81%,$237.47,22.88%,$247.49,28.07%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$198.85,-17.50%,,,,$196.47,-1.20%,$200.50,0.83%,$279.05,40.33%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$10.38,1.42%,,,,$10.96,5.59%,$0.00,-100.00%,$0.00,-100.00%,CRESY
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.23,63.93%,63.93%,$15.13,$15.13,$10.07,9.10%,$20.34,120.35%,$77.17,736.09%,CRGY
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$85.84,54.10%,,,,$91.42,6.50%,$221.39,157.91%,$235.02,173.79%,CROX
NASDAQ:CRTO,12 Aug 2025,$40.38,3,$39.00,8,3.5,$24.72,57.77%,57.77%,$39.00,$40.38,$26.38,6.72%,$50.05,102.45%,$21.36,-13.58%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$431.72,-30.62%,,,,$443.23,2.67%,$0.00,-100.00%,$0.00,-100.00%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$389.18,-10.52%,,,,$394.03,1.25%,$592.51,52.24%,$561.90,44.38%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$22.74,68.55%,,,,$22.84,0.44%,$34.10,49.95%,$39.55,73.91%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.49,11.03%,,,,$14.53,0.28%,-$7.77,-153.65%,$15.64,7.96%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$23.90,19.29%,,,,$25.49,6.65%,$89.56,274.71%,$136.30,470.29%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.28,0.34%,,,,$21.29,4.98%,-$56.92,-380.66%,-$55.72,-374.77%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$16.77,4.34%,4.34%,$17.50,$18.51,$17.77,5.96%,$26.96,60.77%,$49.76,196.70%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$29.43,14.84%,,,,$30.66,4.18%,$64.67,119.75%,$105.84,259.64%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$71.29,16.61%,16.61%,$83.13,$84.42,$73.77,3.48%,-$11.14,-115.62%,$25.78,-63.84%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$158.48,8.11%,8.11%,$171.33,$174.36,$165.73,4.57%,$210.00,32.51%,$296.42,87.04%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$488.25,-48.79%,,,,$512.34,4.93%,$649.36,33.00%,$707.39,44.88%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$8.99,-18.69%,,,,$9.30,3.45%,$6.07,-32.46%,$22.11,145.96%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$60.82,-1.49%,,,,$63.79,4.88%,$74.26,22.09%,$98.01,61.15%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$8.03,-89.75%,,,,,-100.00%,-$2.00,-124.91%,-$2.00,-124.91%,CYCC
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$81.98,-18.92%,,,,$86.23,5.18%,$0.00,-100.00%,$0.00,-100.00%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.47,1.21%,1.21%,$2.50,$2.94,$4.05,63.97%,-$1.07,-143.31%,$2.60,5.12%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$137.97,-4.38%,-4.38%,$131.92,$161.38,$136.34,-1.18%,$167.06,21.08%,$169.83,23.09%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$549.00,-22.68%,,,,$529.72,-3.51%,$857.25,56.15%,"$1,014.60",84.81%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$117.33,678.87%,,,,$120.25,2.49%,$137.87,17.51%,$146.82,25.14%,DECK
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$16.18,46.18%,,,,$17.19,6.24%,$13.13,-18.85%,$13.16,-18.66%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$27.78,8.79%,,,,$29.40,5.83%,$306.54,1003.47%,$316.04,1037.67%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$178.85,-17.21%,,,,$184.84,3.35%,$245.91,37.49%,$295.50,65.22%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$166.97,-15.93%,,,,$173.11,3.68%,$230.72,38.18%,$234.05,40.18%,DHI
