Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:AVT,19 Dec 2024,$60.44,3,$51.33,2,,$55.52,-7.55%,,,,$57.10,2.85%,$0.81,-98.54%,$16.52,-70.25%,AVT
NYSE:AVY,20 Sep 2024,$180.75,1,,,,$176.59,2.35%,,,,$184.23,4.33%,$187.81,6.35%,$205.89,16.59%,AVY
NYSE:B,12 Aug 2025,$23.69,3,,,3,$26.28,-9.86%,-9.86%,$23.69,$23.69,$27.42,4.34%,$37.95,44.39%,$54.83,108.63%,B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$229.11,-21.74%,,,,$241.42,5.37%,$253.41,10.61%,$51.74,-77.42%,BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.55,6,3.5,$125.33,6.64%,6.64%,$133.65,$148.55,$128.59,2.60%,$0.00,-100.00%,$0.00,-100.00%,BABA
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,3,$49.34,-8.42%,-8.42%,$45.19,$52.60,$51.31,3.99%,-$246.26,-599.12%,-$243.35,-593.22%,BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,3,$53.13,18.16%,18.16%,$62.78,$67.98,$56.14,5.67%,$31.13,-41.41%,$54.32,2.25%,BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$131.85,-16.04%,,,,$138.52,5.06%,-$11.14,-108.45%,$0.18,-99.86%,BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,3,$3.73,-9.44%,-9.44%,$3.38,$4.72,$4.14,10.99%,$5.18,38.81%,$6.04,61.85%,BB
NYSE:BBD,4 Aug 2025,$2.64,3,$3.00,3,2.25,$3.01,-12.43%,-12.43%,$2.64,$3.00,$3.11,3.32%,-$18.50,-714.49%,-$15.99,-631.14%,BBD
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,3,$56.40,-26.70%,-26.70%,$41.34,$59.00,$86.86,54.01%,$0.00,-100.00%,$0.00,-100.00%,BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$31.24,31.50%,,,,$32.39,3.68%,$0.00,-100.00%,$0.00,-100.00%,BBWI
NYSE:BBY,14 Oct 2024,$84.10,1,,,,$73.67,14.16%,,,,$77.93,5.78%,$0.00,-100.00%,$0.00,-100.00%,BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,2,$20.50,-15.89%,-15.89%,$17.24,$17.24,$21.66,5.66%,$12.57,-38.67%,$12.57,-38.67%,BCS
NYSE:BCSF,8 Jul 2024,$18.63,3,,,,$15.42,20.81%,,,,$16.05,4.09%,-$6.74,-143.70%,-$7.31,-147.43%,BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$132.96,-39.26%,,,,$126.97,-4.51%,$205.78,54.77%,$247.12,85.86%,BELFB
NYSE:BFAM,10 Jul 2025,$120.00,3,$136.75,1,,$123.03,-2.46%,,,,$121.64,-1.13%,$212.34,72.59%,$240.91,95.81%,BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$128.52,-23.30%,,,,$132.47,3.07%,-$179.73,-239.85%,-$166.43,-229.50%,BFC
NYSE:BIRK,28 Oct 2024,$56.09,3,,,,$53.02,5.78%,,,,$54.66,3.09%,$110.40,108.22%,$119.63,125.63%,BIRK
NYSE:BJ,20 Aug 2025,,0,,1,0.5,$96.05,-100.00%,-100.00%,,$0.00,$105.46,9.80%,$0.00,-100.00%,$0.00,-100.00%,BJ
NYSE:BKD,20 Sep 2024,$7.70,3,,,,$7.66,0.54%,,,,$8.01,4.57%,-$10.00,-230.60%,$17.26,125.37%,BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$44.36,-7.69%,,,,$46.65,5.16%,$40.72,-8.21%,$56.39,27.12%,BKR
NYSE:BLD,8 Jul 2024,$376.96,3,,,,$428.16,-11.96%,,,,$451.62,5.48%,$807.27,88.54%,$895.85,109.23%,BLD
NASDAQ:BLNK,21 Jul 2025,$1.45,3,$2.33,3,,$1.00,45.10%,,,,$1.04,4.00%,-$1.81,-281.10%,-$1.50,-250.39%,BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$188.15,-9.80%,,,,$197.16,4.79%,$278.86,48.21%,$275.97,46.68%,BMI
NYSE:BN,26 Aug 2024,$51.03,3,,,,$64.79,-21.24%,,,,$68.36,5.51%,-$142.46,-319.88%,-$103.30,-259.44%,BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,3,$57.46,-3.69%,-3.69%,$55.34,$55.34,$60.01,4.44%,$0.00,-100.00%,$0.00,-100.00%,BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$68.18,5.60%,,,,$72.12,5.78%,-$397.67,-683.26%,-$389.85,-671.79%,BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,3,$6.83,35.43%,35.43%,$9.25,$10.98,$10.57,54.76%,$36.70,437.29%,$65.75,862.68%,BOOM
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,4.25,$34.69,8.59%,8.59%,$37.67,$39.40,$36.60,5.51%,$36.02,3.82%,$130.50,276.20%,BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.66,2.46%,,,,$3.82,4.37%,$8.73,138.40%,$14.10,285.14%,BRFS
NYSE:BSBR,19 Aug 2025,$5.23,3,$5.70,7,3.25,$5.07,3.22%,3.22%,$5.23,$5.70,$5.28,4.14%,$3.76,-25.81%,$1.03,-79.65%,BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,2,$13.11,-21.82%,-21.82%,$10.25,$10.25,$20.49,56.29%,$11.18,-14.70%,$15.66,19.49%,BTDR
NYSE:BTI,18 Aug 2025,$53.35,3,,,3,$58.14,-8.24%,-8.24%,$53.35,$53.35,$88.71,52.58%,$0.00,-100.00%,$0.00,-100.00%,BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,3,$0.48,18.13%,18.13%,$0.57,$0.57,$0.75,56.25%,$0.00,-100.00%,$0.00,-100.00%,BTOG
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$278.10,-28.15%,,,,$279.03,0.33%,$0.00,-100.00%,$0.00,-100.00%,BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.08,1.51%,,,,$25.23,4.78%,-$132.61,-650.72%,-$129.16,-636.38%,BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,3.25,$29.78,4.54%,4.54%,$31.13,$31.63,$31.20,4.77%,$86.42,190.18%,$93.58,214.24%,BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,3,$95.26,-9.38%,-9.38%,$86.32,$86.32,$99.26,4.20%,-$758.93,-896.69%,-$735.01,-871.58%,C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,3.75,$21.03,4.65%,4.65%,$22.01,$23.30,$33.93,61.34%,$54.56,159.44%,$78.48,273.18%,CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.85,-1.84%,,,,$42.56,4.19%,-$308.64,-855.54%,-$302.92,-841.53%,CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$15.37,10.61%,,,,$15.06,-2.02%,$0.00,-100.00%,$0.00,-100.00%,CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$116.59,-19.43%,,,,$120.36,3.23%,$607.00,420.63%,$641.62,450.32%,CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$83.25,5.69%,,,,$88.28,6.04%,$81.78,-1.77%,$81.78,-1.77%,CAMT
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$153.94,3.69%,,,,$163.32,6.09%,$190.91,24.01%,$606.71,294.12%,CAR
NYSE:CARR,23 Feb 2024,$53.07,3,,,,$66.80,-20.56%,,,,$65.96,-1.26%,$87.21,30.55%,$112.03,67.70%,CARR
NYSE:CAVA,14 Aug 2025,$80.21,2,$95.63,3,1.75,$66.31,20.96%,20.96%,$80.21,$95.63,$73.41,10.71%,$73.24,10.46%,$80.68,21.67%,CAVA
NYSE:CB,19 Aug 2025,$282.07,3,$303.61,4,2.5,$274.95,2.59%,2.59%,$282.07,$303.61,$302.26,9.93%,$430.24,56.48%,$443.31,61.23%,CB
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$65.83,17.83%,,,,$69.56,5.67%,$101.30,53.88%,$122.09,85.46%,CBZ
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,2,$12.19,-45.87%,-45.87%,$6.60,$10.90,$12.75,4.59%,$20.74,70.13%,$25.69,110.71%,CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$47.10,42.53%,,,,$50.16,6.50%,$41.78,-11.30%,$134.44,185.43%,CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$51.87,-57.63%,,,,$54.68,5.42%,$45.79,-11.72%,$45.80,-11.70%,CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$36.10,6.65%,,,,$38.37,6.29%,$757.13,1997.31%,$847.55,2247.79%,CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$32.55,25.03%,,,,$34.43,5.78%,$167.90,415.83%,$184.81,467.76%,CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,3.75,$22.38,4.96%,4.96%,$23.49,$25.50,$23.69,5.85%,$29.14,30.19%,$12.73,-43.10%,CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,3.75,$7.75,12.04%,12.04%,$8.68,$9.61,$8.10,4.52%,$17.52,126.08%,$9.69,24.99%,CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$129.13,-13.97%,,,,$134.79,4.38%,-$123.01,-195.26%,-$106.06,-182.13%,CHCO
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$93.90,-14.70%,,,,$95.75,1.97%,$115.58,23.08%,$124.96,33.08%,CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,,$104.34,9.81%,,,,$106.53,2.10%,$86.46,-17.14%,$118.70,13.76%,CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$455.99,12.42%,,,,$475.39,4.25%,$792.42,73.78%,$842.94,84.86%,CHE
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,2.75,$1.19,91.60%,91.60%,$2.28,$2.28,$1.28,7.56%,$13.47,1031.68%,$5.70,378.70%,CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$105.77,58.48%,,,,$111.74,5.64%,$88.22,-16.59%,$326.81,208.98%,CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$44.65,-9.59%,,,,$46.29,3.67%,$56.24,25.95%,$73.76,65.20%,CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$24.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,2.25,$6.40,3.41%,3.41%,$6.62,$7.06,$6.64,3.75%,$4.43,-30.80%,$6.64,3.71%,CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$1.98,-3.89%,,,,$2.05,3.54%,$0.00,-100.00%,$0.00,-100.00%,CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$154.15,-7.88%,,,,$160.34,4.02%,$324.67,110.62%,$344.47,123.46%,CINF
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,2.75,$84.93,-0.71%,-0.71%,$84.33,$97.40,$90.46,6.51%,$134.07,57.86%,$147.07,73.17%,CL
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,3,$10.52,2.47%,2.47%,$10.78,$12.62,$10.79,2.57%,$23.50,123.42%,$18.71,77.84%,CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$247.62,-12.75%,,,,$247.56,-0.02%,$318.29,28.54%,$466.52,88.40%,CLH
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,2.75,$124.05,-13.49%,-13.49%,$107.31,$133.00,$134.86,8.71%,$236.30,90.49%,$252.28,103.37%,CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$22.00,68.18%,,,,$22.85,3.86%,$82.85,276.58%,$194.04,782.02%,CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$118.59,30.79%,,,,$121.39,2.36%,$202.36,70.64%,$235.05,98.20%,CLX
NYSE:CM,19 Aug 2025,,,,,,$72.79,-100.00%,-100.00%,,$0.00,$77.53,6.51%,$0.00,-100.00%,$0.00,-100.00%,CM
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,3.5,$12.28,17.18%,17.18%,$14.39,$16.66,$13.04,6.19%,$11.28,-8.16%,$17.82,45.10%,CNH
NYSE:CNM,15 Aug 2025,$59.25,2,,,2,$64.92,-8.73%,-8.73%,$59.25,$59.25,$71.30,9.83%,$0.00,-100.00%,$0.00,-100.00%,CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$39.27,-22.17%,,,,$40.86,4.05%,-$250.43,-737.71%,-$218.51,-656.42%,CNO
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,3,$221.32,-99.48%,-99.48%,$1.15,$1.55,$230.88,4.32%,$208.57,-5.76%,$344.08,55.47%,COF
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,2.75,$91.43,19.08%,19.08%,$108.88,$111.93,$95.66,4.63%,$95.77,4.75%,$154.16,68.61%,COHR
NASDAQ:COLB,19 Aug 2025,$23.73,3,,,3,$26.93,-11.87%,-11.87%,$23.73,$23.73,$27.89,3.56%,-$159.64,-692.81%,-$148.80,-652.53%,COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$97.10,24.88%,,,,$101.88,4.92%,$81.05,-16.53%,$169.87,74.94%,COP
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,2.5,$3.90,62.56%,62.56%,$6.34,$8.16,$4.16,6.67%,-$2.11,-154.07%,$4.29,10.01%,COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$74.01,2.56%,,,,$77.94,5.31%,$78.46,6.02%,$105.31,42.30%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$30.76,-8.70%,,,,$32.04,4.16%,-$172.32,-660.20%,-$169.29,-650.36%,CPF
NYSE:CPRI,23 Aug 2025,$38.54,5,$24.10,6,4,$21.21,13.63%,13.63%,$24.10,$38.54,$23.23,9.52%,$56.71,167.37%,-$11.05,-152.09%,CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,2.25,$108.53,5.41%,5.41%,$114.40,$114.40,$116.24,7.10%,$109.37,0.77%,$166.27,53.20%,CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$193.99,-14.24%,,,,$201.29,3.76%,$237.64,22.50%,$247.60,27.64%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$197.20,-16.81%,,,,$191.71,-2.78%,$196.80,-0.20%,$274.62,39.26%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$10.60,-0.69%,,,,$10.87,2.55%,$0.00,-100.00%,$0.00,-100.00%,CRESY
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.32,62.35%,62.35%,$15.13,$15.13,$10.46,12.23%,$20.71,122.17%,$77.13,727.57%,CRGY
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$85.66,54.42%,,,,$90.25,5.36%,$220.40,157.29%,$233.96,173.13%,CROX
NASDAQ:CRTO,12 Aug 2025,$40.38,3,$39.00,8,3.5,$24.08,61.96%,61.96%,$39.00,$40.38,$25.81,7.18%,$49.26,104.55%,$20.77,-13.73%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$421.50,-28.94%,,,,$437.16,3.72%,$0.00,-100.00%,$0.00,-100.00%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$393.60,-11.53%,,,,$410.57,4.31%,$598.15,51.97%,$567.83,44.27%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$20.58,86.24%,,,,$22.09,7.34%,$32.59,58.34%,$38.01,84.69%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.69,9.52%,,,,$14.43,-1.77%,-$7.67,-152.23%,$15.63,6.42%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$23.81,19.74%,,,,$25.22,5.92%,$88.80,272.96%,$135.30,468.26%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.19,0.78%,,,,$20.97,3.86%,-$57.16,-383.09%,-$55.97,-377.20%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$16.60,5.41%,5.41%,$17.50,$18.51,$17.20,3.61%,$26.33,58.60%,$49.03,195.35%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$27.93,21.00%,,,,$30.19,8.09%,$61.94,121.76%,$102.83,268.19%,CVI
NYSE:CVS,28 Jul 2025,77.609,5,$80.60,9,4.75,$70.81,9.60%,9.60%,$77.61,$80.60,$74.45,5.14%,-$11.96,-116.90%,$24.78,-65.01%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$157.38,8.86%,8.86%,$171.33,$174.36,$164.08,4.26%,$208.50,32.48%,$294.51,87.13%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$487.07,-48.66%,,,,$508.92,4.49%,$639.77,31.35%,$697.26,43.15%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$8.95,-18.32%,,,,$9.41,5.14%,$5.97,-33.27%,$21.86,144.28%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$63.26,-5.29%,,,,$61.33,-3.05%,$76.30,20.61%,$99.93,57.97%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$7.79,-89.44%,,,,$8.29,6.42%,-$7.71,-199.01%,-$7.69,-198.73%,CYCC
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$75.65,-12.14%,,,,$79.89,5.60%,$0.00,-100.00%,$0.00,-100.00%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.08,20.19%,20.19%,$2.50,$2.94,$3.18,52.88%,-$1.53,-173.48%,$2.11,1.60%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$128.71,2.50%,2.50%,$131.92,$161.38,$137.23,6.62%,$166.16,29.09%,$168.90,31.23%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$530.71,-20.01%,,,,$516.25,-2.72%,$840.87,58.44%,$997.48,87.95%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$111.23,721.58%,,,,$112.07,0.76%,$130.18,17.03%,$139.05,25.01%,DECK
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$16.47,43.61%,,,,$16.64,1.03%,$18.08,9.78%,$18.11,9.96%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$29.11,3.82%,,,,$30.92,6.22%,$304.51,946.08%,$313.93,978.42%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$177.45,-16.56%,,,,$196.47,10.72%,$245.65,38.43%,$295.00,66.25%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$169.20,-17.04%,,,,$174.67,3.23%,$233.46,37.98%,$236.78,39.94%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.30,-100.00%,,,,$46.00,6.24%,$19.89,-54.06%,$12.85,-70.33%,DKL
