Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$20.49,4.93%,,,,$31.61,54.27%,$0.00,-100.00%,$0.00,-100.00%,ALRS
NYSE:AMBP,12 May 2025,$5.62,5,$3.65,6,,$3.80,-3.95%,,,,$5.91,55.53%,$7.09,86.55%,$17.04,348.50%,AMBP
NASDAQ:AMRK,16 Dec 2024,$47.67,3,,5,,$22.18,114.92%,,,,$20.81,-6.18%,$0.00,-100.00%,$0.00,-100.00%,AMRK
NASDAQ:AMWD,19 Dec 2024,$85.26,3,$116.00,7,,$60.36,41.25%,,,,$51.24,-15.11%,$0.00,-100.00%,$0.00,-100.00%,AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$18.97,-12.86%,,,,$18.61,-1.90%,$848.97,4375.34%,"$2,669.43",13971.84%,AMX
NYSE:ANF,7 Jan 2025,$127.71,2,$186.57,10,,$103.36,23.56%,,,,$100.78,-2.50%,$0.00,-100.00%,$0.00,-100.00%,ANF
NASDAQ:APA,21 Jul 2025,$28.94,3,$21.85,7,3.25,$19.46,12.28%,12.28%,$21.85,$28.94,$28.71,47.53%,$0.00,-100.00%,$0.00,-100.00%,APA
NYSE:APD,7 Jun 2024,$304.35,4,,,,$288.56,5.47%,,,,$305.40,5.84%,$178.68,-38.08%,$199.36,-30.91%,APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$108.55,-24.86%,,,,$107.47,-0.99%,$154.66,42.47%,$165.94,52.87%,APH
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$41.61,32.18%,,,,$43.06,3.48%,$118.59,185.00%,$145.03,248.54%,APOG
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.99,-14.35%,,,,$13.15,9.67%,$0.00,-100.00%,$0.00,-100.00%,ARHS
NASDAQ:ARKO,21 Jul 2025,$6.34,3,$6.88,4,2.5,$4.70,34.94%,34.94%,$6.34,$6.88,$4.41,-6.17%,$0.00,-100.00%,$0.00,-100.00%,ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$23.78,-1.01%,,,,$36.41,53.11%,-$161.27,-778.15%,-$155.17,-752.54%,ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$52.75,26.75%,,,,$53.25,0.95%,$108.41,105.51%,$193.69,267.19%,ASH
NASDAQ:ASML,8 Jul 2024,$901.00,1,,,,$713.12,26.35%,,,,"$1,040.14",45.86%,$730.10,2.38%,$781.08,9.53%,ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,3.75,$311.62,10.69%,10.69%,$344.93,$352.00,$318.97,2.36%,"$2,463.09",690.41%,"$3,813.11",1123.64%,ASR
NYSE:ATI,28 Oct 2024,$51.14,1,,,,$73.74,-30.65%,,,,$80.36,8.98%,$96.78,31.24%,$117.46,59.28%,ATI
NASDAQ:AVT,19 Dec 2024,$60.44,3,$51.33,2,,$51.23,0.20%,,,,$55.53,8.39%,$0.00,-100.00%,$0.00,-100.00%,AVT
NYSE:AVY,20 Sep 2024,$180.75,1,,,,$170.00,6.32%,,,,$171.20,0.71%,$174.79,2.82%,$192.82,13.43%,AVY
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$227.33,-21.12%,,,,$240.29,5.70%,$243.28,7.02%,$43.35,-80.93%,BA
NYSE:BAC,7 Jul 2025,$45.29,3,,,,$44.92,0.82%,,,,$52.74,17.41%,-$250.49,-657.64%,-$247.59,-651.18%,BAC
NYSE:BALL,11 Nov 2024,$58.84,3,,,,$54.04,8.87%,,,,$86.05,59.23%,$0.00,-100.00%,$0.00,-100.00%,BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$119.95,-7.71%,,,,$185.25,54.44%,-$22.73,-118.95%,-$11.48,-109.57%,BANF
NYSE:BBD,4 Aug 2025,$2.64,3,$3.00,3,2.25,$2.89,-8.79%,-8.79%,$2.64,$3.00,$4.29,48.44%,-$18.85,-752.34%,-$16.35,-665.86%,BBD
NYSE:BBW,12 Jun 2025,$42.68,3,$60.00,8,,$49.71,-14.14%,,,,$75.41,51.70%,$0.00,-100.00%,$0.00,-100.00%,BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,2.25,$29.29,40.25%,40.25%,$41.08,$48.96,$42.59,45.41%,$0.00,-100.00%,$0.00,-100.00%,BBWI
NYSE:BBY,14 Oct 2024,$84.10,1,,,,$67.55,24.50%,,,,$67.25,-0.44%,$0.00,-100.00%,$0.00,-100.00%,BBY
NYSE:BCS,7 Jul 2025,$17.15,3,,,,$19.75,-13.16%,,,,$20.49,3.75%,$8.49,-57.02%,$8.49,-57.02%,BCS
NYSE:BCSF,8 Jul 2024,$18.63,3,,,,$14.94,24.69%,,,,$15.47,3.55%,$0.00,-100.00%,$0.00,-100.00%,BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$132.61,-39.10%,,,,$121.56,-8.33%,$199.87,50.72%,$240.90,81.66%,BELFB
NYSE:BFAM,10 Jul 2025,$120.00,3,$136.75,1,1.75,$120.22,-0.18%,-0.18%,$120.00,$136.75,$121.83,1.34%,$212.50,76.76%,$240.68,100.20%,BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$115.55,-14.69%,,,,$182.13,57.62%,$0.00,-100.00%,$0.00,-100.00%,BFC
NYSE:BIRK,28 Oct 2024,$56.09,3,,,,$48.51,15.62%,,,,$74.66,53.91%,$0.00,-100.00%,$0.00,-100.00%,BIRK
NYSE:BKD,20 Sep 2024,$7.70,3,,,,$7.13,8.01%,,,,$8.56,20.06%,$0.00,-100.00%,$0.00,-100.00%,BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,2.75,$42.94,-4.63%,-4.63%,$40.95,$48.38,$48.99,14.09%,$39.41,-8.22%,$55.00,28.08%,BKR
NYSE:BLD,8 Jul 2024,$376.96,3,,,,$413.17,-8.76%,,,,$399.75,-3.25%,$0.00,-100.00%,$0.00,-100.00%,BLD
NASDAQ:BLNK,21 Jul 2025,$1.45,3,$2.33,3,2.25,$0.90,61.22%,61.22%,$1.45,$2.33,$1.47,63.33%,$0.00,-100.00%,$0.00,-100.00%,BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$188.82,-10.12%,,,,$193.82,2.65%,$270.17,43.08%,$267.32,41.58%,BMI
NYSE:BN,26 Aug 2024,$51.03,3,,,,$64.90,-21.37%,,,,$67.19,3.53%,$0.00,-100.00%,$0.00,-100.00%,BN
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$62.28,15.61%,,,,$93.02,49.36%,-$405.27,-750.72%,-$397.48,-738.21%,BOH
NASDAQ:BOOM,7 Jul 2025,$15.29,3,$12.75,3,,$6.19,105.98%,,,,$12.11,95.64%,$0.00,-100.00%,$0.00,-100.00%,BOOM
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,2.5,$3.57,5.04%,5.04%,$3.75,$3.91,$4.06,13.73%,$0.00,-100.00%,$0.00,-100.00%,BRFS
NYSE:BSBR,22 Jul 2025,$4.86,3,$5.70,6,3,$4.95,-1.86%,-1.86%,$4.86,$5.70,$5.32,7.47%,$0.00,-100.00%,$0.00,-100.00%,BSBR
NASDAQ:BTDR,14 May 2025,$11.22,2,,,,$12.94,-13.29%,,,,$13.17,1.78%,$0.00,-100.00%,$0.00,-100.00%,BTDR
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$278.13,-28.16%,,,,$267.66,-3.76%,$0.00,-100.00%,$0.00,-100.00%,BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$22.08,10.71%,,,,$33.30,50.82%,$0.00,-100.00%,$0.00,-100.00%,BUSE
NYSE:CAAP,10 Jul 2025,$19.96,3,$22.73,6,3,$21.00,-4.93%,-4.93%,$19.96,$22.73,$21.40,1.90%,$0.00,-100.00%,$0.00,-100.00%,CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$36.66,9.38%,,,,$40.43,10.28%,$0.00,-100.00%,$0.00,-100.00%,CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$13.81,23.10%,,,,$14.15,2.46%,$0.00,-100.00%,$0.00,-100.00%,CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,3,$105.76,-11.18%,-11.18%,$93.94,$100.00,$165.66,56.64%,$595.00,462.59%,$629.36,495.08%,CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$81.61,7.81%,,,,$101.14,23.93%,$0.00,-100.00%,$0.00,-100.00%,CAMT
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$156.75,1.83%,,,,$171.46,9.38%,$194.49,24.07%,$609.17,288.62%,CAR
NYSE:CARR,23 Feb 2024,$53.07,3,,,,$66.36,-20.03%,,,,$70.92,6.87%,$86.04,29.66%,$110.67,66.77%,CARR
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$61.85,25.42%,,,,$94.47,52.74%,$96.02,55.25%,$116.70,88.68%,CBZ
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,2,$11.28,-41.51%,-41.51%,$6.60,$10.90,$9.38,-16.84%,$0.00,-100.00%,$0.00,-100.00%,CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$48.65,37.99%,,,,$53.37,9.70%,$0.00,-100.00%,$0.00,-100.00%,CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$44.24,-50.33%,,,,$42.06,-4.93%,$0.00,-100.00%,$0.00,-100.00%,CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$35.09,9.72%,,,,$39.75,13.28%,$0.00,-100.00%,$0.00,-100.00%,CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$31.74,28.22%,,,,$34.88,9.89%,$0.00,-100.00%,$0.00,-100.00%,CENTA
NASDAQ:CENX,10 Apr 2025,$19.29,4,$25.00,6,,$22.64,-14.81%,,,,$31.61,39.62%,$0.00,-100.00%,$0.00,-100.00%,CENX
NYSE:CGAU,22 May 2025,$7.64,5,$8.86,7,,$7.54,1.38%,,,,$7.67,1.72%,$0.00,-100.00%,$0.00,-100.00%,CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$118.89,-6.56%,,,,$183.00,53.92%,$0.00,-100.00%,$0.00,-100.00%,CHCO
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$92.63,-13.53%,,,,$97.65,5.42%,$114.21,23.30%,$123.44,33.26%,CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,3.5,$102.17,12.15%,12.15%,$114.58,$131.43,$110.02,7.68%,$88.48,-13.40%,$120.60,18.04%,CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$434.91,17.87%,,,,$637.31,46.54%,$749.55,72.35%,$799.85,83.91%,CHE
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$99.53,68.41%,,,,$165.24,66.02%,$0.00,-100.00%,$0.00,-100.00%,CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$45.14,-10.57%,,,,$45.81,1.48%,$0.00,-100.00%,$0.00,-100.00%,CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$24.78,#N/A,$0.00,#N/A,$0.00,#N/A,CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,2.25,$4.87,35.89%,35.89%,$6.62,$7.06,$7.88,61.81%,$0.00,-100.00%,$0.00,-100.00%,CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$1.91,-0.37%,,,,$1.96,2.62%,$0.00,-100.00%,$0.00,-100.00%,CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$151.47,-6.25%,,,,$160.29,5.82%,$313.46,106.94%,$333.11,119.92%,CINF
NYSE:CLF,7 Jul 2025,$11.87,3,,,,$9.42,26.01%,,,,$11.04,17.20%,$22.87,142.77%,$18.14,92.61%,CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$242.10,-10.76%,,,,$232.31,-4.04%,$302.86,25.10%,$449.99,85.87%,CLH
NASDAQ:CLMB,2 Apr 2025,$99.41,3,$136.00,4,,$113.50,-12.41%,,,,$120.09,5.81%,$222.34,95.89%,$238.20,109.87%,CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$22.96,61.15%,,,,$22.84,-0.52%,$81.98,257.06%,$192.37,737.85%,CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$126.08,23.02%,,,,$130.05,3.15%,$0.00,-100.00%,$0.00,-100.00%,CLX
NYSE:CNH,10 Jul 2025,$18.09,5,$14.72,1,2.75,$12.44,18.33%,18.33%,$14.72,$18.09,$19.75,58.76%,$11.22,-9.80%,$17.73,42.55%,CNH
NYSE:CNM,4 Sep 2024,$50.47,4,,,,$64.10,-21.26%,,,,$67.59,5.44%,$0.00,-100.00%,$0.00,-100.00%,CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$35.94,-14.96%,,,,$38.35,6.71%,$0.00,-100.00%,$0.00,-100.00%,CNO
NYSE:COHR,15 Nov 2023,$54.70,4,,,,$113.82,-51.94%,,,,$107.12,-5.89%,$0.00,-100.00%,$0.00,-100.00%,COHR
NASDAQ:COLB,10 Apr 2025,$26.32,4,$31.50,5,,$23.65,11.31%,,,,$35.47,49.98%,$0.00,-100.00%,$0.00,-100.00%,COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$92.60,30.95%,,,,$143.23,54.68%,$0.00,-100.00%,$0.00,-100.00%,COP
NYSE:CP,13 Nov 2024,$75.90,3,,,,$75.39,0.68%,,,,$75.99,0.80%,$76.29,1.19%,$102.94,36.54%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$26.44,6.22%,,,,$40.01,51.32%,$0.00,-100.00%,$0.00,-100.00%,CPF
NYSE:CPRI,10 Jul 2025,$38.78,5,$21.86,6,4,$20.77,5.25%,5.25%,$21.86,$38.78,$18.90,-9.00%,$0.00,-100.00%,$0.00,-100.00%,CPRI
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$194.68,-14.54%,,,,$198.98,2.21%,$236.67,21.57%,$246.60,26.67%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$187.15,-12.34%,,,,$263.33,40.71%,$169.45,-9.46%,$246.70,31.82%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,3,$11.20,-6.01%,-6.01%,$10.53,$10.53,$10.87,-2.95%,$0.00,-100.00%,$0.00,-100.00%,CRESY
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$74.39,77.82%,,,,$105.46,41.77%,$0.00,-100.00%,$0.00,-100.00%,CROX
NASDAQ:CRTO,25 Jul 2025,$40.46,3,$39.88,8,3.5,$23.55,69.34%,69.34%,$39.88,$40.46,$35.94,52.61%,$50.38,113.95%,$42.48,80.37%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$425.00,-29.52%,,,,$474.43,11.63%,$0.00,-100.00%,$0.00,-100.00%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$354.45,-1.75%,,,,$366.42,3.38%,$679.64,91.74%,$649.54,83.25%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$19.65,95.05%,,,,$22.74,15.73%,$0.00,-100.00%,$0.00,-100.00%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$13.38,20.24%,,,,$13.79,3.06%,-$9.30,-169.52%,$14.06,5.06%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,3,$23.77,19.95%,19.95%,$28.51,$33.60,$36.29,52.67%,$0.00,-100.00%,$0.00,-100.00%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$19.03,6.93%,,,,$27.83,46.24%,$0.00,-100.00%,$0.00,-100.00%,CVBF
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$26.41,27.97%,,,,$27.90,5.64%,$67.58,155.89%,$74.56,182.33%,CVI
NYSE:CVS,28 Jul 2025,77.609,5,$80.60,9,4.75,$63.58,22.07%,22.07%,$77.61,$80.60,$66.76,5.00%,-$20.95,-132.95%,$15.65,-75.38%,CVS
NYSE:CW,17 May 2024,$250.04,2,,,,$473.44,-47.19%,,,,$470.99,-0.52%,$0.00,-100.00%,$0.00,-100.00%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$8.57,-14.70%,,,,$8.91,3.97%,$5.43,-36.69%,$21.20,147.36%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$57.17,4.80%,,,,$60.26,5.40%,$0.00,-100.00%,$0.00,-100.00%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$8.97,-90.82%,,,,$11.30,25.98%,$0.00,-100.00%,$0.00,-100.00%,CYCC
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$72.09,-7.80%,,,,$74.50,3.34%,$0.00,-100.00%,$0.00,-100.00%,DCI
NYSE:DDS,21 May 2024,$424.51,3,,,,$467.56,-9.21%,,,,$481.15,2.91%,$0.00,-100.00%,$0.00,-100.00%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$101.89,796.89%,,,,$108.44,6.43%,$124.38,22.07%,$133.18,30.71%,DECK
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$13.46,75.72%,,,,$14.70,9.21%,$0.00,-100.00%,$0.00,-100.00%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$25.59,18.10%,,,,$38.55,50.64%,$0.00,-100.00%,$0.00,-100.00%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$174.27,-15.03%,,,,$257.87,47.97%,$235.69,35.24%,$284.85,63.45%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$153.89,-8.79%,,,,$159.62,3.72%,$212.90,38.35%,$216.21,40.50%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$45.01,-100.00%,,,,$72.00,59.96%,$0.00,-100.00%,$0.00,-100.00%,DKL
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.21,6.44%,,,,$16.52,-14.00%,$0.00,-100.00%,$0.00,-100.00%,DLX
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.24,-21.43%,,,,$1.96,-12.50%,$0.00,-100.00%,$0.00,-100.00%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.18,442.08%,,,,$3.42,7.55%,$0.00,-100.00%,$0.00,-100.00%,DNUT
NYSE:DOV,5 Jun 2024,$175.49,3,,,,$173.97,0.87%,,,,$182.39,4.84%,$223.97,28.74%,$270.91,55.72%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.42,-4.91%,,,,,-100.00%,-$2.00,-126.95%,-$2.00,-126.95%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$442.42,-2.03%,,,,$463.29,4.72%,$635.81,43.71%,$677.68,53.18%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$15.84,-39.72%,,,,,-100.00%,-$2.00,-112.63%,-$2.00,-112.63%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$16.62,7.70%,,,,$17.31,4.15%,$0.00,-100.00%,$0.00,-100.00%,DRVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$276.43,-48.16%,,,,$251.46,-9.03%,$0.00,-100.00%,$0.00,-100.00%,DY
NYSE:EBF,17 Feb 2025,$21.97,4,,6,,$17.98,22.19%,,,,$18.95,5.39%,$36.90,105.25%,$48.08,167.40%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3, ,,,$7.88,-2.54%,,,,$7.26,-7.87%,$0.00,-100.00%,$0.00,-100.00%,EBR
NASDAQ:ECPG,22 Jul 2025,$46.88,3,$58.00,3,2.25,$39.44,18.85%,18.85%,$46.88,$58.00,$36.99,-6.21%,$0.00,-100.00%,$0.00,-100.00%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,3,$1.57,85.41%,85.41%,$2.91,$2.91,$2.46,56.69%,$0.00,-100.00%,$0.00,-100.00%,ECX
NASDAQ:EEFT,5 Jun 2025,$114.80,4,$125.71,5,,$91.25,25.80%,,,,$145.53,59.48%,$0.00,-100.00%,$0.00,-100.00%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$241.92,4.44%,,,,$239.48,-1.01%,$259.34,7.20%,$316.25,30.73%,EFX
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$116.51,-13.96%,,,,$115.91,-0.51%,$0.00,-100.00%,$0.00,-100.00%,EHC
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.24,-25.98%,,,,$9.21,-0.32%,$0.00,-100.00%,$0.00,-100.00%,ELP
NYSE:EME,19 Jun 2025,$449.96,3,$536.50,9,,$617.51,-27.13%,,,,$948.45,53.59%,$790.17,27.96%,$859.42,39.17%,EME
NYSE:ENB,10 Apr 2025,$42.82,3,$46.98,10,,$47.08,-9.05%,,,,$48.18,2.34%,$22.59,-52.01%,$64.88,37.80%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$159.26,-13.73%,,,,$154.71,-2.86%,$226.78,42.39%,$256.77,61.23%,ENSG
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,3.5,$115.97,16.03%,16.03%,$134.56,$140.10,$179.87,55.10%,$0.00,-100.00%,$0.00,-100.00%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$40.46,-33.76%,,,,$37.87,-6.40%,$74.93,85.21%,$79.74,97.09%,EPAC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,3.25,$57.95,-14.32%,-14.32%,$49.65,$55.00,$61.99,6.97%,$0.00,-100.00%,$0.00,-100.00%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$57.02,2.90%,,,,$63.08,10.63%,$0.00,-100.00%,$0.00,-100.00%,ESNT
NYSE:ET,6 Nov 2024,$19.43,4,,,,$17.62,10.26%,,,,$27.00,53.23%,$0.00,-100.00%,$0.00,-100.00%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.31,23.05%,,,,$30.76,4.95%,$57.85,97.38%,$59.32,102.40%,ETD
NYSE:ETN,16 Aug 2024,$267.73,3,,,,$360.16,-25.66%,,,,$377.24,4.74%,$0.00,-100.00%,$0.00,-100.00%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$97.41,-3.36%,,,,$104.80,7.59%,$0.00,-100.00%,$0.00,-100.00%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,3,$45.54,-8.45%,-8.45%,$41.69,$41.69,$47.08,3.38%,-$43.83,-196.24%,-$32.79,-172.00%,EXC
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$47.48,16.85%,,,,$46.94,-1.14%,$57.44,20.98%,$60.10,26.59%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$56.65,32.29%,,,,$58.25,2.82%,$64.52,13.88%,$81.03,43.03%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$224.76,-24.39%,,,,$239.56,6.58%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.85,54.03%,,,,$4.13,7.27%,$0.00,-100.00%,$0.00,-100.00%,FF
NASDAQ:FFBC,5 Jun 2025,$24.99,3,$28.00,6,,$23.55,6.11%,,,,$36.24,53.89%,$0.00,-100.00%,$0.00,-100.00%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$23.66,9.30%,,,,$36.18,52.92%,$0.00,-100.00%,$0.00,-100.00%,FHB
NYSE:FHN,3 Jun 2025,$18.80,3,$21.88,5,,$21.16,-11.15%,,,,$32.20,52.17%,$0.00,-100.00%,$0.00,-100.00%,FHN
