Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$21.95,68.56%,,,,$22.91,4.37%,$82.58,276.20%,$193.77,782.80%,CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$120.81,28.38%,,,,$121.01,0.17%,$202.86,67.91%,$235.55,94.98%,CLX
NYSE:CM,19 Aug 2025,,,,,,$73.11,-100.00%,-100.00%,,$0.00,$110.67,51.37%,$0.00,-100.00%,$0.00,-100.00%,CM
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,3.5,$12.23,17.66%,17.66%,$14.39,$16.66,$13.48,10.22%,$11.15,-8.85%,$17.69,44.63%,CNH
NYSE:CNM,15 Aug 2025,$59.25,2,,,2,$65.15,-9.05%,-9.05%,$59.25,$59.25,$68.73,5.50%,$0.00,-100.00%,$0.00,-100.00%,CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$37.92,-19.40%,,,,$39.52,4.22%,-$252.13,-764.89%,-$220.21,-680.72%,CNO
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,3,$214.62,-99.46%,-99.46%,$1.15,$1.55,$226.89,5.72%,$201.97,-5.90%,$337.48,57.25%,COF
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,2.75,$87.76,24.06%,24.06%,$108.88,$111.93,$93.64,6.70%,$93.63,6.69%,$152.02,73.22%,COHR
NASDAQ:COLB,19 Aug 2025,$23.73,3,,,3,$25.81,-8.05%,-8.05%,$23.73,$23.73,$39.00,51.10%,-$160.80,-723.03%,-$149.96,-681.01%,COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$93.76,29.33%,,,,$101.80,8.58%,$78.03,-16.78%,$166.85,77.95%,COP
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,2.5,$4.89,29.65%,29.65%,$6.34,$8.16,$7.54,54.19%,$0.00,-100.00%,$0.00,-100.00%,COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$74.84,1.42%,,,,$78.37,4.72%,$78.48,4.87%,$105.33,40.74%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$28.56,-1.67%,,,,$30.41,6.48%,-$174.53,-711.09%,-$171.50,-700.50%,CPF
NYSE:CPRI,10 Jul 2025,$38.78,5,$21.86,6,,$20.08,8.86%,,,,$21.95,9.31%,$55.30,175.39%,-$12.46,-162.05%,CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,2.25,$108.28,5.65%,5.65%,$114.40,$114.40,$162.48,50.06%,$108.21,-0.07%,$165.11,52.49%,CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$191.99,-13.34%,,,,$201.00,4.69%,$235.40,22.61%,$245.36,27.80%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$188.25,-12.86%,,,,$194.44,3.29%,$187.90,-0.18%,$265.72,41.16%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$10.66,-1.25%,,,,$10.73,0.66%,$0.00,-100.00%,$0.00,-100.00%,CRESY
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.22,64.11%,64.11%,$15.13,$15.13,$14.22,54.23%,$19.99,116.77%,$76.41,728.73%,CRGY
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$83.35,58.70%,,,,$90.31,8.35%,$217.19,160.57%,$230.75,176.84%,CROX
NASDAQ:CRTO,12 Aug 2025,$40.38,3,$39.00,8,3.5,$23.37,66.88%,66.88%,$39.00,$40.38,$24.96,6.80%,$48.44,107.25%,$19.95,-14.62%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$418.60,-28.44%,,,,$460.22,9.94%,$0.00,-100.00%,$0.00,-100.00%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$386.92,-10.00%,,,,$399.17,3.17%,$587.79,51.91%,$557.47,44.08%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$19.90,92.60%,,,,$21.35,7.29%,$31.65,59.02%,$37.07,86.28%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.62,10.04%,,,,$14.40,-1.50%,-$7.80,-153.37%,$15.50,6.04%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$23.10,23.42%,,,,$24.93,7.92%,$88.09,281.35%,$134.59,482.65%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$19.31,5.38%,,,,$21.06,9.06%,-$58.12,-400.97%,-$56.93,-394.81%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$14.86,17.75%,17.75%,$17.50,$18.51,$22.53,51.62%,$24.80,66.88%,$47.50,219.64%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$27.01,25.12%,,,,$29.16,7.96%,$69.93,158.89%,$110.81,310.27%,CVI
NYSE:CVS,28 Jul 2025,77.609,5,$80.60,9,4.75,$70.97,9.35%,9.35%,$77.61,$80.60,$73.46,3.51%,-$12.29,-117.32%,$24.45,-65.55%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$152.00,12.72%,12.72%,$171.33,$174.36,$230.91,51.91%,$202.32,33.10%,$288.33,89.69%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$479.75,-47.88%,,,,$525.43,9.52%,$638.59,33.11%,$696.08,45.09%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$8.65,-15.49%,,,,$13.08,51.21%,$5.72,-33.85%,$21.61,149.86%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$60.55,-1.05%,,,,$62.26,2.82%,$73.54,21.45%,$97.17,60.49%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$7.49,-89.01%,,,,$7.74,3.34%,-$14.65,-295.55%,-$14.62,-295.14%,CYCC
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$75.01,-11.39%,,,,$113.40,51.18%,$0.00,-100.00%,$0.00,-100.00%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$1.97,26.90%,26.90%,$2.50,$2.94,$3.18,61.42%,-$1.66,-184.19%,$1.98,0.68%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$128.99,2.27%,2.27%,$131.92,$161.38,$140.00,8.54%,$163.93,27.09%,$166.67,29.21%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$519.24,-18.24%,,,,$535.97,3.22%,$0.00,-100.00%,$0.00,-100.00%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$105.52,766.04%,,,,$111.63,5.79%,$126.58,19.96%,$135.45,28.36%,DECK
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$15.57,51.91%,,,,$18.49,18.75%,$13.44,-13.67%,$13.47,-13.48%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$28.52,5.96%,,,,$28.43,-0.32%,$302.25,959.78%,$311.65,992.75%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$182.83,-19.01%,,,,$189.08,3.42%,$248.25,35.78%,$297.60,62.78%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$168.11,-16.50%,,,,$167.95,-0.10%,$230.92,37.36%,$234.24,39.34%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.10,-100.00%,,,,$46.76,8.49%,$19.72,-54.24%,$12.68,-70.59%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$45.02,3.18%,3.18%,$46.45,$54.69,$47.80,6.18%,$50.86,12.97%,$56.00,24.40%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.12,6.94%,,,,$19.99,4.55%,$20.58,7.65%,$74.58,290.07%,DLX
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$1.93,-8.81%,,,,$2.21,14.51%,$1.80,-6.83%,$1.74,-10.10%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.61,377.51%,,,,$3.44,-4.71%,-$3.62,-200.30%,$2.40,-33.42%,DNUT
NYSE:DOV,5 Jun 2024,$175.49,3,,,,$179.71,-2.35%,,,,$184.83,2.85%,$229.25,27.57%,$276.54,53.88%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$8.16,-13.53%,,,,,-100.00%,-$2.00,-124.51%,-$2.00,-124.51%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$450.56,-3.80%,,,,$467.91,3.85%,$622.70,38.21%,$664.87,47.57%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$14.56,-34.42%,,,,,-100.00%,-$2.00,-113.74%,-$2.00,-113.74%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$17.19,4.13%,,,,$17.61,2.44%,$0.63,-96.36%,$16.16,-6.01%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$49.12,8.81%,8.81%,$53.45,$63.29,$75.38,53.46%,$104.07,111.87%,$105.79,115.36%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$33.58,25.40%,25.40%,$42.11,$43.25,$50.73,51.07%,$14.95,-55.47%,$24.45,-27.19%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$269.57,-46.84%,,,,$290.01,7.58%,$0.00,-100.00%,$0.00,-100.00%,DY
NYSE:EBF,17 Feb 2025,$21.97,4,,6,,$18.25,20.38%,,,,$17.82,-2.36%,$37.49,105.45%,$48.75,167.14%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3, ,,,$7.58,1.32%,,,,$8.09,6.73%,$12.87,69.81%,$20.11,165.31%,EBR
NASDAQ:ECPG,22 Jul 2025,$46.88,3,$58.00,3,2.25,$41.58,12.73%,12.73%,$46.88,$58.00,$44.65,7.38%,-$118.11,-384.05%,-$100.08,-340.70%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.60,81.94%,,,,$1.75,9.38%,$0.00,-100.00%,$0.00,-100.00%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$46.96,26.18%,26.18%,$59.25,$59.25,$71.61,52.49%,$284.38,505.59%,$289.91,517.35%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$95.15,4.82%,4.82%,$99.74,$123.00,$146.09,53.54%,$279.36,193.59%,$336.94,254.11%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$249.91,1.10%,,,,$245.38,-1.81%,$269.62,7.89%,$326.75,30.75%,EFX
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$122.14,-17.92%,,,,$126.63,3.68%,$159.75,30.80%,$214.25,75.41%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$89.87,5.99%,5.99%,$95.25,$118.27,$137.41,52.90%,$0.00,-100.00%,$0.00,-100.00%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$119.83,-1.24%,-1.24%,$118.35,$118.35,$185.91,55.14%,$139.00,16.00%,$154.51,28.94%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$8.64,-20.84%,,,,$9.40,8.80%,$7.37,-14.65%,$13.78,59.48%,ELP
NYSE:EME,19 Jun 2025,$449.96,3,$536.50,9,,$607.10,-25.88%,,,,$917.81,51.18%,$774.49,27.57%,$844.27,39.07%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$47.19,-7.76%,-7.76%,$43.53,$43.53,$51.50,9.13%,$23.49,-50.22%,$66.09,40.04%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$167.02,-17.73%,,,,$169.94,1.75%,$240.02,43.71%,$270.24,61.80%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$10.00,-2.53%,-2.53%,$9.75,$9.75,$10.56,5.60%,$7.43,-25.69%,$7.86,-21.36%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$117.32,14.69%,,,,$127.78,8.92%,$142.92,21.82%,$281.10,139.60%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.57,-37.04%,,,,$45.61,7.14%,$80.36,88.78%,$85.20,100.15%,EPAC
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$50.54,-7.86%,-7.86%,$46.57,$46.57,$76.09,50.55%,$82.87,63.96%,$135.16,167.43%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.69,9.88%,9.88%,$8.45,$9.05,$8.17,6.24%,$7.91,2.82%,$11.90,54.73%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$56.03,-11.39%,,,,$61.09,9.03%,$251.74,349.30%,$271.62,384.78%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$62.46,-6.06%,,,,$64.66,3.52%,$124.95,100.05%,$125.48,100.89%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$77.63,21.59%,21.59%,$94.39,$107.50,$118.16,52.21%,$0.00,-100.00%,$0.00,-100.00%,ESTC
NYSE:ET,6 Nov 2024,,,,,,$17.35,-100.00%,,,,$18.77,8.18%,$18.16,4.69%,$21.73,25.26%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$30.08,19.90%,,,,$31.67,5.29%,$59.54,97.93%,$61.01,102.82%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$349.00,-8.03%,-8.03%,$320.97,$320.97,$530.25,51.93%,$432.15,23.82%,$478.41,37.08%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$101.22,-7.00%,,,,$106.91,5.62%,-$224.30,-321.60%,-$185.30,-283.07%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$44.74,-6.82%,,,,$46.81,4.63%,-$43.76,-197.81%,-$31.99,-171.50%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$5.31,-0.92%,-0.92%,$5.26,$5.26,$8.56,61.21%,$6.06,14.18%,$8.27,55.69%,EXK
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.90,11.18%,,,,$50.95,2.10%,$62.28,24.80%,$65.02,30.30%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$59.89,25.13%,,,,$64.00,6.86%,$68.74,14.78%,$85.35,42.51%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$232.38,-26.87%,,,,$240.35,3.43%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.71,59.84%,,,,$3.85,3.77%,$29.87,705.00%,$8.97,141.69%,FF
NASDAQ:FFBC,5 Jun 2025,$24.99,3,$28.00,6,,$25.13,-0.56%,,,,$26.83,6.76%,-$95.43,-479.76%,-$89.77,-457.20%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$24.57,5.25%,,,,$26.10,6.23%,-$102.16,-515.78%,-$98.76,-501.94%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$21.72,-17.18%,-17.18%,$17.99,$24.12,$23.16,6.63%,-$107.04,-592.83%,-$105.34,-584.99%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$139.11,-95.32%,,,,$145.15,4.34%,$188.11,35.23%,$291.07,109.24%,FI
NYSE:FINV,10 Jul 2025,$10.68,4,$11.55,8,,$8.79,21.51%,,,,$9.50,8.08%,$0.00,-100.00%,$0.00,-100.00%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$42.80,-3.57%,,,,$45.56,6.45%,-$171.47,-500.62%,-$163.34,-481.64%,FITB
NYSE:FIX,30 Jun 2025,$428.79,2,,,,$683.93,-37.30%,,,,"$1,041.59",52.29%,"$1,017.95",48.84%,"$1,084.78",58.61%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$49.77,3.22%,3.22%,$51.37,$58.00,$55.02,10.55%,$45.13,-9.33%,$60.12,20.80%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.27,25.89%,25.89%,$51.95,$51.95,$63.42,53.67%,$41.52,0.60%,$52.07,26.16%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$52.79,-8.46%,,,,$56.46,6.95%,$98.58,86.74%,$111.20,110.65%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$84.54,29.56%,,,,$87.85,3.92%,$168.76,99.62%,$559.38,561.68%,FMX
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$15.82,-2.02%,-2.02%,$15.50,$18.83,$16.77,6.01%,-$80.03,-605.89%,-$76.34,-582.58%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$59.47,8.92%,,,,$62.31,4.78%,$242.47,307.71%,$270.39,354.66%,FNF
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$6.93,-12.11%,-12.11%,$6.09,$7.46,$10.85,56.57%,$11.03,59.12%,$12.62,82.17%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$22.90,23.11%,,,,$24.05,5.02%,$52.24,128.11%,$73.34,220.24%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$141.01,-37.16%,-37.16%,$88.62,$88.62,$215.56,52.87%,$80.12,-43.18%,$91.22,-35.31%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$60.30,-33.67%,,,,$62.89,4.30%,$147.63,144.82%,$166.43,176.00%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$34.83,-3.70%,,,,$37.88,8.76%,$52.83,51.67%,$67.30,93.23%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$7.89,-24.33%,,,,$8.30,5.20%,-$5.99,-175.96%,$5.82,-26.23%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.48,22.56%,,,,$3.95,13.51%,$12.27,252.52%,$8.10,132.71%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.37,41.63%,41.63%,$4.77,$6.00,$3.85,14.24%,-$6.85,-303.39%,-$4.18,-223.89%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$59.99,7.93%,7.93%,$64.75,$76.19,$90.57,50.98%,$55.60,-7.32%,$88.01,46.71%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$18.61,-2.18%,,,,$19.92,7.04%,-$101.48,-645.31%,-$96.76,-619.91%,FULT
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.21,7.38%,,,,$15.19,6.90%,$54.66,284.68%,$74.68,425.55%,GAIN
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$67.36,23.50%,,,,$70.58,4.78%,$0.00,-100.00%,$0.00,-100.00%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$13.34,-2.55%,-2.55%,$13.00,$28.70,$20.75,55.55%,$0.00,-100.00%,$0.00,-100.00%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$2.92,25.00%,,,,$3.13,7.19%,-$7.29,-349.63%,-$6.68,-328.81%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,078.69",-16.24%,,,,"$1,129.74",4.73%,"$1,735.57",60.90%,"$2,685.00",148.91%,GHC
NASDAQ:GLDD,10 Jul 2025,$16.14,5,$14.00,8,,$11.37,23.13%,,,,$12.43,9.32%,$18.11,59.29%,$5.43,-52.22%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$64.52,-45.47%,,,,$66.92,3.72%,$62.53,-3.08%,$78.54,21.73%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.82,26.60%,,,,$22.80,-0.09%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.35,32.39%,,,,,-100.00%,-$2.00,-159.70%,-$2.00,-159.70%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$199.08,-28.90%,,,,$200.43,0.68%,$190.69,-4.22%,$222.85,11.94%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.96,4.17%,4.17%,$1.00,$1.00,$1.14,18.75%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,9 May 2025,$15.62,4,$16.17,9,,$13.24,17.94%,,,,$19.95,50.68%,$43.88,231.39%,$65.37,393.77%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.45,177.78%,177.78%,$1.25,$1.25,$0.51,13.33%,-$0.34,-176.07%,$1.07,137.09%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$138.75,21.73%,,,,$136.91,-1.33%,$59.53,-57.10%,$93.24,-32.80%,GPC
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,3,$5.05,-2.67%,-2.67%,$4.92,$6.07,$7.89,56.24%,$5.59,10.76%,$6.15,21.71%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.97,-25.65%,-25.65%,$11.87,$11.87,$25.09,57.11%,$24.14,51.17%,$23.71,48.47%,GRND
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.16,-3.85%,-3.85%,$4.00,$7.64,$6.55,57.45%,$19.87,377.68%,$7.10,70.76%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$24.51,-5.34%,,,,$25.46,3.88%,$26.64,8.68%,$35.00,42.81%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$197.88,-19.20%,,,,$202.27,2.22%,$236.63,19.58%,$343.80,73.74%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$109.45,-19.12%,,,,$116.61,6.54%,$242.43,121.50%,$259.05,136.68%,GVA
NYSE:GWW,19 Aug 2024,$744.11,1,,,,$995.40,-25.25%,,,,"$1,500.00",50.69%,"$1,239.80",24.55%,"$1,331.99",33.81%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$23.83,-6.36%,,,,$25.17,5.62%,-$166.49,-798.66%,-$163.90,-787.79%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,3,$16.62,-5.45%,-5.45%,$15.72,$15.72,$17.77,6.92%,-$79.08,-575.83%,-$70.16,-522.12%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$10.82,2.65%,2.65%,$11.11,$12.40,$12.16,12.38%,$21.76,101.12%,$34.85,222.11%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$402.69,-22.37%,,,,$427.67,6.20%,$685.43,70.21%,$944.42,134.53%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$57.85,23.26%,,,,$60.64,4.82%,$107.00,84.96%,$115.06,98.90%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.39,0.25%,,,,$16.28,5.78%,$25.21,63.82%,$27.82,80.78%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$3.01,-98.84%,,,,$3.02,0.33%,$10.61,252.49%,$18.04,499.38%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$11.45,1.35%,,,,$12.05,5.24%,-$9.12,-179.62%,$12.54,9.55%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$304.50,-22.51%,,,,$325.90,7.03%,$0.00,-100.00%,$0.00,-100.00%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$237.82,-21.77%,,,,$252.11,6.01%,$0.00,-100.00%,$0.00,-100.00%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.03,445.35%,,,,$23.08,-3.95%,$66.53,176.87%,$98.61,310.38%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$42.18,-15.07%,-15.07%,$35.82,$35.82,$67.65,60.38%,$48.04,13.90%,$48.95,16.06%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.84,14.26%,,,,$10.39,5.59%,$12.42,26.24%,$21.70,120.56%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$34.03,18.33%,,,,$36.96,8.61%,-$3.79,-111.13%,-$14.25,-141.87%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$44.23,2.96%,,,,$46.36,4.82%,$50.76,14.76%,$88.82,100.82%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$15.03,-0.20%,,,,$16.48,9.65%,$30.14,100.54%,$37.59,150.11%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$28.67,-1.21%,,,,$43.17,50.58%,-$38.40,-233.93%,-$35.84,-225.01%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$216.74,-7.11%,,,,$229.47,5.87%,$235.85,8.82%,$272.96,25.94%,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$155.36,-19.54%,,,,$155.88,0.33%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.59,25.79%,,,,$1.84,15.72%,$0.00,-100.00%,$0.00,-100.00%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$21.34,23.93%,23.93%,$26.45,$26.45,$22.48,5.34%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$27.00,5.15%,5.15%,$28.39,$32.59,$28.28,4.74%,$0.00,-100.00%,$0.00,-100.00%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$28.41,11.25%,,,,$29.36,3.34%,$0.00,-100.00%,$0.00,-100.00%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$63.84,1.24%,1.24%,$64.63,$64.63,$95.94,50.28%,-$740.54,-1260.00%,-$741.21,-1261.04%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$68.31,2.12%,2.12%,$69.76,$69.76,$102.78,50.46%,$51.48,-24.63%,$75.88,11.09%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$48.77,-13.86%,,,,$51.10,4.78%,$129.86,166.28%,$139.27,185.57%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,4.25,$16.13,9.86%,9.86%,$17.72,$20.58,$17.09,5.95%,$35.44,119.70%,$54.37,237.08%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.20,221.35%,,,,$5.53,6.35%,-$133.50,-2667.26%,-$69.09,-1428.68%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$443.14,27.01%,,,,$485.87,9.64%,$526.45,18.80%,$549.56,24.01%,HUBS
NYSE:HUYA,19 Aug 2025,$4.89,4,$4.25,7,3.75,$3.21,32.40%,32.40%,$4.25,$4.89,$5.03,56.70%,$1.11,-65.40%,$1.11,-65.40%,HUYA
