Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$54.35,-8.24%,,,,$57.88,6.49%,$0.00,-100.00%,$0.00,-100.00%,AL
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$17.99,2.23%,,,,$19.89,10.56%,$21.09,17.23%,$30.53,69.68%,ALEX
NYSE:ALIT,17 Jul 2025,$9.59,3,,,3,$5.10,88.12%,88.12%,$9.59,$9.59,$5.65,10.78%,$0.00,-100.00%,$0.00,-100.00%,ALIT
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$37.03,12.15%,,,,$55.74,50.53%,$0.00,-100.00%,$0.00,-100.00%,ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$20.44,5.19%,,,,$31.61,54.65%,$0.00,-100.00%,$0.00,-100.00%,ALRS
NYSE:AMBP,12 May 2025,$5.62,5,$3.65,6,,$3.91,-6.65%,,,,$5.91,51.15%,$7.07,80.81%,$17.01,335.06%,AMBP
NASDAQ:AMRK,16 Dec 2024,$47.67,3,,5,,$20.57,131.75%,,,,$21.88,6.37%,$0.00,-100.00%,$0.00,-100.00%,AMRK
NASDAQ:AMWD,19 Dec 2024,$85.26,3,$116.00,7,,$52.44,62.58%,,,,$51.42,-1.95%,$0.00,-100.00%,$0.00,-100.00%,AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$17.96,-7.96%,,,,$18.58,3.45%,$673.51,3650.08%,"$2,490.21",13765.29%,AMX
NYSE:ANF,7 Jan 2025,$127.71,2,$186.57,10,,$91.06,40.25%,,,,$98.05,7.68%,$0.00,-100.00%,$0.00,-100.00%,ANF
NASDAQ:APA,21 Jul 2025,$28.94,3,$21.85,7,3.25,$18.46,18.36%,18.36%,$21.85,$28.94,$28.71,55.53%,$0.00,-100.00%,$0.00,-100.00%,APA
NYSE:APD,7 Jun 2024,$304.35,4,,,,$281.75,8.02%,,,,$307.16,9.02%,$178.64,-36.60%,$199.32,-29.26%,APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$104.31,-21.80%,,,,$107.26,2.83%,$154.52,48.14%,$165.78,58.93%,APH
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$40.40,36.14%,,,,$43.21,6.96%,$118.39,193.04%,$144.78,258.37%,APOG
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,2.5,$8.68,18.32%,18.32%,$10.27,$13.03,$13.15,51.50%,$0.00,-100.00%,$0.00,-100.00%,ARHS
NASDAQ:ARKO,21 Jul 2025,$6.34,3,$6.88,4,2.5,$3.99,58.95%,58.95%,$6.34,$6.88,$6.15,54.14%,$0.00,-100.00%,$0.00,-100.00%,ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$24.09,-2.29%,,,,$26.32,9.26%,-$161.31,-769.63%,-$155.23,-744.38%,ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$50.50,32.40%,,,,$53.49,5.92%,$108.24,114.33%,$193.41,282.99%,ASH
NASDAQ:ASML,8 Jul 2024,$901.00,1,,,,$689.82,30.61%,,,,"$1,040.14",50.78%,$729.97,5.82%,$780.85,13.20%,ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,3.75,$304.03,13.45%,13.45%,$344.93,$352.00,$316.07,3.96%,"$7,582.55",2394.01%,"$10,280.58",3281.43%,ASR
NYSE:ATI,28 Oct 2024,$51.14,1,,,,$76.72,-33.34%,,,,$80.18,4.51%,$0.00,-100.00%,$0.00,-100.00%,ATI
NASDAQ:AVT,19 Dec 2024,$60.44,3,$51.33,2,,$51.87,-1.04%,,,,$56.37,8.68%,$0.00,-100.00%,$0.00,-100.00%,AVT
NYSE:AVY,20 Sep 2024,$180.75,1,,,,$165.82,9.00%,,,,$174.39,5.17%,$174.70,5.36%,$192.73,16.23%,AVY
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$221.90,-19.19%,,,,$242.80,9.42%,$242.81,9.42%,$43.31,-80.48%,BA
NYSE:BAC,7 Jul 2025,$45.29,3,,,3,$45.66,-0.81%,-0.81%,$45.29,$45.29,$51.47,12.72%,$0.00,-100.00%,$0.00,-100.00%,BAC
NYSE:BALL,11 Nov 2024,$58.84,3,,,,$57.14,2.97%,,,,$86.05,50.60%,$0.00,-100.00%,$0.00,-100.00%,BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$122.30,-9.49%,,,,$185.25,51.47%,-$22.93,-118.75%,-$11.71,-109.57%,BANF
NYSE:BBD,11 Jul 2025,$2.72,3,$3.00,6,3,$2.81,-3.35%,-3.35%,$2.72,$3.00,$4.29,52.67%,$0.00,-100.00%,$0.00,-100.00%,BBD
NYSE:BBW,12 Jun 2025,$42.68,3,$60.00,8,,$49.36,-13.53%,,,,$75.41,52.78%,$0.00,-100.00%,$0.00,-100.00%,BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,2.25,$28.17,45.83%,45.83%,$41.08,$48.96,$42.59,51.19%,$0.00,-100.00%,$0.00,-100.00%,BBWI
NYSE:BBY,14 Oct 2024,$84.10,1,,,,$64.12,31.17%,,,,$67.76,5.68%,$0.00,-100.00%,$0.00,-100.00%,BBY
NYSE:BCS,7 Jul 2025,$17.15,3,,,3,$19.10,-10.21%,-10.21%,$17.15,$17.15,$20.34,6.49%,$17.99,-5.83%,$17.99,-5.83%,BCS
NYSE:BCSF,8 Jul 2024,$18.63,3,,,,$14.72,26.56%,,,,$15.51,5.37%,$0.00,-100.00%,$0.00,-100.00%,BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$127.50,-36.66%,,,,$121.37,-4.81%,$199.65,56.59%,$240.58,88.69%,BELFB
NYSE:BFAM,10 Jul 2025,$120.00,3,$136.75,1,1.75,$125.10,-4.08%,-4.08%,$120.00,$136.75,$138.62,10.81%,$0.00,-100.00%,$0.00,-100.00%,BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$117.16,-15.86%,,,,$130.76,11.61%,$0.00,-100.00%,$0.00,-100.00%,BFC
NYSE:BIRK,28 Oct 2024,$56.09,3,,,,$49.14,14.14%,,,,$74.66,51.93%,$0.00,-100.00%,$0.00,-100.00%,BIRK
NYSE:BKD,20 Sep 2024,$7.70,3,,,,$7.61,1.20%,,,,$8.30,9.07%,$0.00,-100.00%,$0.00,-100.00%,BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,2.75,$43.51,-5.88%,-5.88%,$40.95,$48.38,$48.03,10.39%,$39.39,-9.46%,$54.96,26.32%,BKR
NYSE:BLD,8 Jul 2024,$376.96,3,,,,$376.30,0.18%,,,,$393.50,4.57%,$0.00,-100.00%,$0.00,-100.00%,BLD
NASDAQ:BLNK,21 Jul 2025,$1.45,3,$2.33,3,2.25,$0.95,52.74%,52.74%,$1.45,$2.33,$1.47,54.74%,$0.00,-100.00%,$0.00,-100.00%,BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$181.30,-6.39%,,,,$194.60,7.34%,$270.04,48.95%,$267.20,47.38%,BMI
NYSE:BN,26 Aug 2024,$51.03,3,,,,$65.33,-21.89%,,,,$64.98,-0.54%,$0.00,-100.00%,$0.00,-100.00%,BN
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$61.35,17.36%,,,,$93.02,51.62%,-$405.34,-760.69%,-$397.55,-748.01%,BOH
NASDAQ:BOOM,7 Jul 2025,$15.29,3,$12.75,3,2.25,$7.79,63.67%,63.67%,$12.75,$15.29,$12.11,55.46%,$0.00,-100.00%,$0.00,-100.00%,BOOM
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,2.5,$3.60,4.17%,4.17%,$3.75,$3.91,$5.75,59.72%,$0.00,-100.00%,$0.00,-100.00%,BRFS
NYSE:BSBR,22 Jul 2025,$4.86,3,$5.70,6,3,$4.69,3.58%,3.58%,$4.86,$5.70,$5.12,9.17%,$0.00,-100.00%,$0.00,-100.00%,BSBR
NASDAQ:BTDR,14 May 2025,$11.22,2,,,,$12.11,-7.35%,,,,$13.25,9.41%,$0.00,-100.00%,$0.00,-100.00%,BTDR
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$273.18,-26.86%,,,,$267.03,-2.25%,$0.00,-100.00%,$0.00,-100.00%,BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$22.13,10.46%,,,,$33.30,50.47%,$0.00,-100.00%,$0.00,-100.00%,BUSE
NYSE:CAAP,10 Jul 2025,$19.96,3,$22.73,6,3,$19.54,2.17%,2.17%,$19.96,$22.73,$20.86,6.76%,$0.00,-100.00%,$0.00,-100.00%,CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$36.60,9.56%,,,,$56.25,53.69%,$0.00,-100.00%,$0.00,-100.00%,CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$13.17,29.08%,,,,$14.24,8.12%,$0.00,-100.00%,$0.00,-100.00%,CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,3,$107.88,-12.92%,-12.92%,$93.94,$100.00,$165.66,53.56%,$594.04,450.65%,$628.34,482.44%,CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$95.50,-7.87%,,,,$98.99,3.65%,$0.00,-100.00%,$0.00,-100.00%,CAMT
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$164.07,-2.72%,,,,$169.49,3.30%,$220.44,34.36%,$857.04,422.36%,CAR
NYSE:CARR,23 Feb 2024,$53.07,3,,,,$66.92,-20.70%,,,,$71.25,6.47%,$85.96,28.45%,$110.54,65.18%,CARR
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$61.75,25.62%,,,,$94.47,52.99%,$95.64,54.89%,$116.13,88.07%,CBZ
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,2,$8.68,-23.99%,-23.99%,$6.60,$10.90,$13.39,54.26%,$0.00,-100.00%,$0.00,-100.00%,CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$48.55,38.27%,,,,$53.87,10.96%,$0.00,-100.00%,$0.00,-100.00%,CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$39.91,-44.94%,,,,$41.92,5.04%,$0.00,-100.00%,$0.00,-100.00%,CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$38.91,-1.05%,,,,$38.86,-0.13%,$0.00,-100.00%,$0.00,-100.00%,CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$35.24,15.48%,,,,$34.90,-0.96%,$0.00,-100.00%,$0.00,-100.00%,CENTA
NASDAQ:CENX,10 Apr 2025,$19.29,4,$25.00,6,,$20.47,-5.77%,,,,$31.61,54.42%,$0.00,-100.00%,$0.00,-100.00%,CENX
NYSE:CGAU,22 May 2025,$7.64,5,$8.86,7,,$6.94,10.14%,,,,$7.57,9.08%,$0.00,-100.00%,$0.00,-100.00%,CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$120.76,-8.01%,,,,$183.00,51.54%,$0.00,-100.00%,$0.00,-100.00%,CHCO
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$94.01,-14.80%,,,,$97.91,4.15%,$0.00,-100.00%,$0.00,-100.00%,CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,3.5,$106.39,7.70%,7.70%,$114.58,$131.43,$110.35,3.72%,$88.40,-16.91%,$120.49,13.25%,CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$417.85,22.68%,,,,$635.04,51.98%,$742.27,77.64%,$792.32,89.62%,CHE
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$105.86,58.34%,,,,$165.24,56.09%,$0.00,-100.00%,$0.00,-100.00%,CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$43.76,-7.75%,,,,$45.27,3.45%,$0.00,-100.00%,$0.00,-100.00%,CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$24.78,#N/A,$0.00,#N/A,$0.00,#N/A,CHX
NASDAQ:CIFR,28 Jul 2025,$5.16,3,$6.97,4,2.5,$4.93,4.58%,4.58%,$5.16,$6.97,$7.88,59.84%,$0.00,-100.00%,$0.00,-100.00%,CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$1.82,4.56%,,,,$1.96,7.69%,$0.00,-100.00%,$0.00,-100.00%,CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$146.19,-2.87%,,,,$156.60,7.12%,$312.87,114.01%,$332.48,127.43%,CINF
NYSE:CLF,7 Jul 2025,$11.87,3,,,3,$10.06,17.99%,17.99%,$11.87,$11.87,$11.22,11.53%,$22.81,126.70%,$18.10,79.91%,CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$234.17,-7.74%,,,,$229.77,-1.88%,$302.65,29.24%,$449.66,92.02%,CLH
NASDAQ:CLMB,2 Apr 2025,$99.41,3,$136.00,4,,$111.25,-10.64%,,,,$110.18,-0.96%,$0.00,-100.00%,$0.00,-100.00%,CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$22.25,66.29%,,,,$22.92,3.01%,$81.76,267.46%,$191.95,762.69%,CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$123.10,25.99%,,,,$130.21,5.78%,$0.00,-100.00%,$0.00,-100.00%,CLX
NYSE:CNH,10 Jul 2025,$18.09,5,$14.72,1,2.75,$12.47,18.04%,18.04%,$14.72,$18.09,$13.79,10.59%,$0.00,-100.00%,$0.00,-100.00%,CNH
NYSE:CNM,4 Sep 2024,$50.47,4,,,,$62.68,-19.48%,,,,$66.41,5.95%,$0.00,-100.00%,$0.00,-100.00%,CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$35.49,-13.88%,,,,$38.57,8.68%,$0.00,-100.00%,$0.00,-100.00%,CNO
NYSE:COHR,15 Nov 2023,$54.70,4,,,,$102.79,-46.78%,,,,$106.76,3.86%,$0.00,-100.00%,$0.00,-100.00%,COHR
NASDAQ:COLB,10 Apr 2025,$26.32,4,$31.50,5,,$23.26,13.17%,,,,$35.47,52.49%,$0.00,-100.00%,$0.00,-100.00%,COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$92.76,30.72%,,,,$143.23,54.41%,$0.00,-100.00%,$0.00,-100.00%,COP
NYSE:CP,13 Nov 2024,$75.90,3,,,,$72.88,4.15%,,,,$76.13,4.46%,$125.12,71.68%,$160.25,119.88%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$26.15,7.40%,,,,$40.01,53.00%,$0.00,-100.00%,$0.00,-100.00%,CPF
NYSE:CPRI,10 Jul 2025,$38.78,5,$21.86,6,4,$16.99,28.66%,28.66%,$21.86,$38.78,$18.79,10.59%,$0.00,-100.00%,$0.00,-100.00%,CPRI
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$193.49,-14.02%,,,,$198.06,2.36%,$236.65,22.30%,$246.58,27.44%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$170.16,-3.59%,,,,$263.33,54.75%,$0.00,-100.00%,$0.00,-100.00%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,3,$10.85,-2.98%,-2.98%,$10.53,$10.53,$10.86,0.09%,$0.00,-100.00%,$0.00,-100.00%,CRESY
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$97.13,36.19%,,,,$147.85,52.22%,$0.00,-100.00%,$0.00,-100.00%,CROX
NASDAQ:CRTO,25 Jul 2025,$40.46,3,$39.88,8,3.5,$23.50,69.70%,69.70%,$39.88,$40.46,$35.94,52.94%,$0.00,-100.00%,$0.00,-100.00%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$446.66,-32.94%,,,,$489.87,9.67%,$0.00,-100.00%,$0.00,-100.00%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$352.52,-1.22%,,,,$367.76,4.32%,$675.52,91.63%,$645.83,83.20%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$14.65,161.62%,,,,$22.74,55.22%,$0.00,-100.00%,$0.00,-100.00%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$13.22,21.69%,,,,$13.18,-0.30%,-$9.34,-170.68%,$14.00,5.87%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,3,$23.70,20.30%,20.30%,$28.51,$33.60,$36.29,53.12%,$0.00,-100.00%,$0.00,-100.00%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$18.37,10.77%,,,,$27.83,51.50%,$0.00,-100.00%,$0.00,-100.00%,CVBF
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$25.06,34.86%,,,,$28.22,12.61%,$0.00,-100.00%,$0.00,-100.00%,CVI
NYSE:CVS,28 Jul 2025,77.609,5,$80.60,9,4.75,$62.47,24.23%,24.23%,$77.61,$80.60,$94.05,50.55%,$0.00,-100.00%,$0.00,-100.00%,CVS
NYSE:CW,17 May 2024,$250.04,2,,,,$493.58,-49.34%,,,,$467.84,-5.21%,$0.00,-100.00%,$0.00,-100.00%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$8.40,-12.98%,,,,$8.89,5.83%,$5.41,-35.55%,$21.16,151.88%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$57.09,4.95%,,,,$59.66,4.50%,$0.00,-100.00%,$0.00,-100.00%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$9.72,-91.53%,,,,$11.34,16.67%,$0.00,-100.00%,$0.00,-100.00%,CYCC
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$70.87,-6.21%,,,,$74.44,5.04%,$0.00,-100.00%,$0.00,-100.00%,DCI
NYSE:DDS,21 May 2024,$424.51,3,,,,$468.55,-9.40%,,,,$478.96,2.22%,$0.00,-100.00%,$0.00,-100.00%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$103.35,784.22%,,,,$107.61,4.12%,$0.00,-100.00%,$0.00,-100.00%,DECK
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$14.05,68.34%,,,,$14.76,5.05%,$0.00,-100.00%,$0.00,-100.00%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$25.14,20.21%,,,,$38.55,53.34%,$0.00,-100.00%,$0.00,-100.00%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$170.85,-13.33%,,,,$181.77,6.39%,$235.58,37.88%,$284.69,66.63%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$150.30,-6.61%,,,,$166.35,10.68%,$212.81,41.59%,$216.12,43.79%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$44.31,-100.00%,,,,$72.00,62.49%,$0.00,-100.00%,$0.00,-100.00%,DKL
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$15.59,31.15%,,,,$16.54,6.09%,$0.00,-100.00%,$0.00,-100.00%,DLX
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.04,-13.73%,,,,$1.94,-4.90%,$0.00,-100.00%,$0.00,-100.00%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.44,401.10%,,,,$3.43,-0.29%,$0.00,-100.00%,$0.00,-100.00%,DNUT
NYSE:DOV,5 Jun 2024,$175.49,3,,,,$174.97,0.29%,,,,$183.81,5.05%,$223.83,27.92%,$270.68,54.70%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.86,-10.23%,,,,,-100.00%,-$2.00,-125.45%,-$2.00,-125.45%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$466.17,-7.02%,,,,$465.26,-0.20%,$635.19,36.26%,$676.99,45.22%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$13.87,-31.16%,,,,,-100.00%,-$2.00,-114.42%,-$2.00,-114.42%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$16.71,7.12%,,,,$17.32,3.65%,$0.00,-100.00%,$0.00,-100.00%,DRVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$263.29,-45.57%,,,,$250.85,-4.72%,$0.00,-100.00%,$0.00,-100.00%,DY
NYSE:EBF,17 Feb 2025,$21.97,4,,6,,$17.57,25.04%,,,,$18.85,7.29%,$36.87,109.85%,$48.03,173.34%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3, ,,,$6.80,12.94%,,,,$7.32,7.65%,$0.00,-100.00%,$0.00,-100.00%,EBR
NASDAQ:ECPG,22 Jul 2025,$46.88,3,$58.00,3,2.25,$35.97,30.32%,30.32%,$46.88,$58.00,$37.86,5.25%,$0.00,-100.00%,$0.00,-100.00%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,3,$1.61,80.81%,80.81%,$2.91,$2.91,$2.46,52.80%,$0.00,-100.00%,$0.00,-100.00%,ECX
NASDAQ:EEFT,5 Jun 2025,$114.80,4,$125.71,5,,$93.90,22.25%,,,,$145.53,54.98%,$0.00,-100.00%,$0.00,-100.00%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$239.99,5.28%,,,,$240.23,0.10%,$259.27,8.03%,$316.13,31.73%,EFX
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$108.53,-7.63%,,,,$115.16,6.11%,$0.00,-100.00%,$0.00,-100.00%,EHC
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$8.67,-21.12%,,,,$9.06,4.50%,$0.00,-100.00%,$0.00,-100.00%,ELP
NYSE:EME,19 Jun 2025,$449.96,3,$536.50,9,,$624.67,-27.97%,,,,$948.45,51.83%,$789.73,26.42%,$858.85,37.49%,EME
NYSE:ENB,10 Apr 2025,$42.82,3,$46.98,10,,$46.20,-7.32%,,,,$47.99,3.87%,$22.52,-51.26%,$64.72,40.08%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$151.75,-9.46%,,,,$156.72,3.28%,$224.80,48.14%,$254.73,67.86%,ENSG
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,3.5,$116.60,15.40%,15.40%,$134.56,$140.10,$179.87,54.26%,$0.00,-100.00%,$0.00,-100.00%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$37.51,-28.55%,,,,$38.64,3.01%,$74.83,99.50%,$79.63,112.29%,EPAC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,3.25,$56.84,-12.65%,-12.65%,$49.65,$55.00,$61.37,7.97%,$0.00,-100.00%,$0.00,-100.00%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$56.52,3.81%,,,,$62.46,10.51%,$0.00,-100.00%,$0.00,-100.00%,ESNT
NYSE:ET,6 Nov 2024,$19.43,4,,,,$17.79,9.21%,,,,$27.00,51.77%,$0.00,-100.00%,$0.00,-100.00%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$28.56,26.28%,,,,$31.25,9.42%,$0.00,-100.00%,$0.00,-100.00%,ETD
NYSE:ETN,16 Aug 2024,$267.73,3,,,,$381.29,-29.78%,,,,$375.54,-1.51%,$0.00,-100.00%,$0.00,-100.00%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$98.80,-4.72%,,,,$148.74,50.55%,$0.00,-100.00%,$0.00,-100.00%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,3,$44.67,-6.67%,-6.67%,$41.69,$41.69,$49.32,10.41%,$0.00,-100.00%,$0.00,-100.00%,EXC
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$45.44,22.10%,,,,$45.39,-0.11%,$57.42,26.36%,$60.08,32.21%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$55.83,34.23%,,,,$60.50,8.36%,$0.00,-100.00%,$0.00,-100.00%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$222.15,-23.50%,,,,$233.73,5.21%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.86,53.63%,,,,$4.15,7.51%,$0.00,-100.00%,$0.00,-100.00%,FF
NASDAQ:FFBC,5 Jun 2025,$24.99,3,$28.00,6,,$23.64,5.71%,,,,$36.24,53.30%,$0.00,-100.00%,$0.00,-100.00%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$23.73,8.98%,,,,$36.18,52.47%,$0.00,-100.00%,$0.00,-100.00%,FHB
