Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:APH,16 Sep 2023,$81.57,2,,,,$108.65,-24.93%,,,,$113.59,4.55%,$159.81,47.09%,$171.25,57.61%,APH
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$42.06,30.77%,,,,$42.73,1.59%,$122.26,190.67%,$149.01,254.29%,APOG
NYSE:AQN,18 Aug 2025,$6.08,4,$6.19,8,4,$5.83,4.36%,4.36%,$6.08,$6.19,$6.45,10.63%,-$2.88,-149.34%,$4.67,-19.98%,AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,3,$30.70,1.98%,1.98%,$31.31,$31.31,$46.16,50.36%,$68.53,123.23%,$93.98,206.14%,AR
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.91,-13.77%,,,,$13.14,10.33%,$24.98,109.78%,$52.72,342.67%,ARHS
NASDAQ:ARKO,21 Jul 2025,$6.34,3,$6.88,4,,$5.02,26.33%,,,,$5.15,2.59%,-$16.67,-431.98%,-$4.80,-195.64%,ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$25.22,-6.67%,,,,$26.51,5.11%,-$159.68,-733.14%,-$153.55,-708.83%,ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$53.45,25.09%,,,,$54.30,1.59%,$113.17,111.74%,$199.27,272.82%,ASH
NASDAQ:ASML,8 Jul 2024,$901.00,1,,,,$737.13,22.23%,,,,$788.95,7.03%,$790.69,7.27%,$842.35,14.27%,ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$323.65,6.58%,,,,$356.03,10.00%,"$2,520.78",678.86%,"$3,890.34",1102.02%,ASR
NYSE:ATI,28 Oct 2024,$51.14,1,,,,$71.77,-28.75%,,,,$74.36,3.61%,$91.97,28.15%,$112.92,57.34%,ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,2,$54.52,-45.43%,-45.43%,$29.75,$29.75,$57.29,5.08%,$131.00,140.28%,$135.44,148.43%,AU
NASDAQ:AVT,19 Dec 2024,$60.44,3,$51.33,2,,$53.03,-3.21%,,,,$54.87,3.47%,-$1.46,-102.75%,$14.29,-73.05%,AVT
NYSE:AVY,20 Sep 2024,$180.75,1,,,,$175.25,3.14%,,,,$182.30,4.02%,$185.31,5.74%,$203.43,16.08%,AVY
NYSE:B,12 Aug 2025,$23.69,3,,,3,$25.09,-5.58%,-5.58%,$23.69,$23.69,$26.88,7.13%,$0.00,-100.00%,$0.00,-100.00%,B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$225.48,-20.48%,,,,$243.30,7.90%,$249.74,10.76%,$46.74,-79.27%,BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.55,6,3.5,$118.50,12.79%,12.79%,$133.65,$148.55,$132.16,11.53%,$0.00,-100.00%,$0.00,-100.00%,BABA
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,3,$48.17,-6.19%,-6.19%,$45.19,$52.60,$48.41,0.50%,-$247.09,-612.95%,-$244.17,-606.89%,BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,3,$52.92,18.63%,18.63%,$62.78,$67.98,$80.34,51.81%,$30.64,-42.10%,$53.90,1.86%,BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$125.99,-12.14%,,,,$132.72,5.34%,-$16.99,-113.48%,-$5.61,-104.45%,BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,3,$3.59,-5.91%,-5.91%,$3.38,$4.72,$5.49,52.92%,$5.08,41.38%,$5.94,65.38%,BB
NYSE:BBD,4 Aug 2025,$2.64,3,$3.00,3,2.25,$2.88,-8.47%,-8.47%,$2.64,$3.00,$3.13,8.68%,-$18.45,-740.46%,-$15.93,-653.09%,BBD
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,3,$54.84,-24.62%,-24.62%,$41.34,$59.00,$82.95,51.26%,$0.00,-100.00%,$0.00,-100.00%,BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$29.64,38.60%,,,,$31.70,6.95%,$0.00,-100.00%,$0.00,-100.00%,BBWI
NYSE:BBY,14 Oct 2024,$84.10,1,,,,$72.42,16.13%,,,,$75.93,4.85%,$0.00,-100.00%,$0.00,-100.00%,BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,2,$20.17,-14.52%,-14.52%,$17.24,$17.24,$30.43,50.87%,$14.46,-28.31%,$14.46,-28.31%,BCS
NYSE:BCSF,8 Jul 2024,$18.63,3,,,,$15.28,21.92%,,,,$16.05,5.04%,-$6.88,-145.00%,-$7.45,-148.75%,BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$128.13,-36.97%,,,,$126.29,-1.44%,$201.59,57.34%,$243.18,89.79%,BELFB
NYSE:BFAM,10 Jul 2025,$120.00,3,$136.75,1,,$122.24,-1.83%,,,,$122.33,0.07%,$212.26,73.64%,$240.98,97.14%,BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$122.49,-19.52%,,,,$127.69,4.25%,-$184.44,-250.57%,-$171.06,-239.66%,BFC
NYSE:BIRK,28 Oct 2024,$56.09,3,,,,$49.71,12.83%,,,,$51.84,4.28%,$107.40,116.04%,$116.67,134.69%,BIRK
NYSE:BJ,20 Aug 2025,,0,,1,0.5,$105.95,-100.00%,-100.00%,,$0.00,$114.94,8.49%,$0.00,-100.00%,$0.00,-100.00%,BJ
NYSE:BKD,20 Sep 2024,$7.70,3,,,,$7.39,4.21%,,,,$7.83,5.95%,-$10.37,-240.29%,$17.05,130.73%,BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$43.00,-4.77%,,,,$48.01,11.65%,$38.86,-9.64%,$54.59,26.95%,BKR
NYSE:BLD,8 Jul 2024,$376.96,3,,,,$415.61,-9.30%,,,,$444.95,7.06%,$795.72,91.46%,$884.80,112.89%,BLD
NASDAQ:BLNK,21 Jul 2025,$1.45,3,$2.33,3,,$0.89,63.03%,,,,$0.97,8.99%,-$1.91,-314.50%,-$1.60,-279.31%,BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$186.85,-9.17%,,,,$198.03,5.98%,$277.70,48.62%,$274.78,47.06%,BMI
NYSE:BN,26 Aug 2024,$51.03,3,,,,$63.98,-20.24%,,,,$67.92,6.16%,-$144.28,-325.51%,-$105.03,-264.16%,BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,3,$56.59,-2.21%,-2.21%,$55.34,$55.34,$60.96,7.72%,$0.00,-100.00%,$0.00,-100.00%,BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$65.20,10.43%,,,,$99.24,52.21%,-$400.52,-714.30%,-$392.68,-702.27%,BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,3,$6.62,39.73%,39.73%,$9.25,$10.98,$10.06,51.96%,$36.59,452.64%,$65.80,893.93%,BOOM
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,4.25,$33.81,11.42%,11.42%,$37.67,$39.40,$51.16,51.32%,$35.41,4.72%,$130.25,285.24%,BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.54,5.93%,,,,$3.83,8.19%,$8.71,146.09%,$14.10,298.41%,BRFS
NYSE:BSBR,19 Aug 2025,$5.23,3,$5.70,7,3.25,$4.85,7.90%,7.90%,$5.23,$5.70,$5.18,6.80%,$3.66,-24.63%,$0.92,-81.13%,BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,2,$12.66,-19.04%,-19.04%,$10.25,$10.25,$19.50,54.03%,$0.00,-100.00%,$0.00,-100.00%,BTDR
NYSE:BTI,18 Aug 2025,$53.35,3,,,3,$59.05,-9.65%,-9.65%,$53.35,$53.35,$88.72,50.25%,$0.00,-100.00%,$0.00,-100.00%,BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,3,$0.43,31.86%,31.86%,$0.57,$0.57,$0.69,60.47%,$0.00,-100.00%,$0.00,-100.00%,BTOG
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$276.18,-27.65%,,,,$293.07,6.12%,$0.00,-100.00%,$0.00,-100.00%,BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$23.11,5.77%,,,,$24.95,7.96%,-$133.50,-677.65%,-$130.03,-662.67%,BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,3.25,$30.00,3.77%,3.77%,$31.13,$31.63,$31.56,5.20%,$87.09,190.31%,$94.30,214.34%,BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,3,$92.07,-6.24%,-6.24%,$86.32,$86.32,$98.79,7.30%,-$759.79,-925.23%,-$735.80,-899.18%,C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,3.75,$21.88,0.58%,0.58%,$22.01,$23.30,$31.76,45.16%,$0.00,-100.00%,$0.00,-100.00%,CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$38.46,4.26%,,,,$40.79,6.06%,-$310.66,-907.76%,-$304.93,-892.84%,CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$14.42,17.89%,,,,$15.05,4.37%,$0.00,-100.00%,$0.00,-100.00%,CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$114.34,-17.84%,,,,$118.56,3.69%,$608.09,431.82%,$642.90,462.27%,CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$81.50,7.96%,,,,$87.14,6.92%,$81.71,0.25%,$81.71,0.25%,CAMT
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$147.34,8.33%,,,,$156.67,6.33%,$187.14,27.01%,$603.80,309.80%,CAR
NYSE:CARR,23 Feb 2024,$53.07,3,,,,$65.90,-19.47%,,,,$67.38,2.25%,$86.56,31.35%,$111.52,69.22%,CARR
NYSE:CAVA,14 Aug 2025,$80.21,2,$95.63,3,1.75,$67.13,19.48%,19.48%,$80.21,$95.63,$72.14,7.46%,$73.30,9.19%,$80.77,20.31%,CAVA
NYSE:CB,19 Aug 2025,$282.07,3,$303.61,4,2.5,$279.43,0.94%,0.94%,$282.07,$303.61,$420.58,50.51%,$435.51,55.86%,$448.65,60.56%,CB
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$63.84,21.51%,,,,$71.84,12.53%,$99.08,55.21%,$119.96,87.90%,CBZ
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,2,$11.57,-42.97%,-42.97%,$6.60,$10.90,$12.05,4.15%,$20.17,74.29%,$25.13,117.24%,CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$44.58,50.58%,,,,$47.30,6.10%,$39.15,-12.19%,$132.18,196.49%,CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$50.18,-56.21%,,,,$50.38,0.40%,$42.79,-14.74%,$42.80,-14.72%,CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$35.69,7.87%,,,,$37.81,5.94%,$758.58,2025.47%,$849.25,2279.52%,CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$31.90,27.57%,,,,$34.16,7.08%,$167.06,423.71%,$184.01,476.85%,CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,3.75,$21.58,8.85%,8.85%,$23.49,$25.50,$32.89,52.41%,$28.90,33.93%,$12.38,-42.61%,CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,3.75,$7.24,19.93%,19.93%,$8.68,$9.61,$10.98,51.66%,$17.07,135.71%,$22.21,206.76%,CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$123.73,-10.22%,,,,$128.87,4.15%,-$128.61,-203.94%,-$111.56,-190.17%,CHCO
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$94.83,-15.54%,,,,$97.75,3.08%,$115.56,21.86%,$124.95,31.76%,CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,,$102.75,11.51%,,,,$103.54,0.77%,$85.17,-17.11%,$117.51,14.36%,CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$455.22,12.61%,,,,$476.66,4.71%,$790.24,73.59%,$840.93,84.73%,CHE
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,2.75,$1.12,103.57%,103.57%,$2.28,$2.28,$1.24,10.71%,$13.44,1100.44%,$5.63,402.34%,CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$100.84,66.22%,,,,$110.06,9.14%,$84.94,-15.77%,$324.26,221.56%,CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$45.22,-10.73%,,,,$47.07,4.09%,$57.07,26.19%,$74.64,65.06%,CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$24.80,#N/A,$0.00,#N/A,$0.00,#N/A,CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,2.25,$5.89,12.36%,12.36%,$6.62,$7.06,$6.23,5.77%,$4.00,-32.10%,$6.22,5.58%,CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$1.95,-2.41%,,,,$2.07,6.15%,$0.00,-100.00%,$0.00,-100.00%,CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$153.67,-7.59%,,,,$160.17,4.23%,$324.73,111.32%,$344.65,124.28%,CINF
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,2.75,$86.18,-2.15%,-2.15%,$84.33,$97.40,$91.03,5.63%,$134.55,56.12%,$147.62,71.30%,CL
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,3,$9.99,7.91%,7.91%,$10.78,$12.62,$11.09,11.01%,$23.49,135.09%,$18.64,86.57%,CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$244.00,-11.45%,,,,$241.86,-0.88%,$314.54,28.91%,$463.61,90.00%,CLH
NASDAQ:CLMB,2 Apr 2025,$99.41,3,$136.00,4,,$117.90,-15.68%,,,,$127.22,7.91%,$229.72,94.85%,$245.79,108.47%,CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$21.02,76.02%,,,,$22.71,8.04%,$82.51,292.51%,$194.32,824.45%,CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$120.53,28.68%,,,,$122.05,1.26%,$203.99,69.24%,$236.86,96.52%,CLX
NYSE:CM,19 Aug 2025,,,,,,$72.92,-100.00%,-100.00%,,$0.00,$79.13,8.52%,$0.00,-100.00%,$0.00,-100.00%,CM
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,3.5,$12.07,19.22%,19.22%,$14.39,$16.66,$18.42,52.61%,$11.21,-7.16%,$17.77,47.24%,CNH
NYSE:CNM,15 Aug 2025,$59.25,2,,,2,$64.20,-7.70%,-7.70%,$59.25,$59.25,$97.64,52.09%,$0.00,-100.00%,$0.00,-100.00%,CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$38.58,-20.78%,,,,$40.33,4.54%,-$251.18,-751.05%,-$219.16,-668.08%,CNO
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,3,$212.67,-99.46%,-99.46%,$1.15,$1.55,$224.17,5.41%,$205.33,-3.45%,$341.44,60.55%,COF
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,2.75,$85.92,26.72%,26.72%,$108.88,$111.93,$90.71,5.57%,$92.53,7.69%,$151.10,75.86%,COHR
NASDAQ:COLB,19 Aug 2025,$23.73,3,,,3,$25.42,-6.64%,-6.64%,$23.73,$23.73,$27.53,8.30%,-$160.85,-732.75%,-$149.94,-689.85%,COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$94.38,28.48%,,,,$142.80,51.30%,$79.18,-16.10%,$168.26,78.28%,COP
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,2.5,$3.86,64.25%,64.25%,$6.34,$8.16,$5.14,33.16%,$0.00,-100.00%,$0.00,-100.00%,COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$73.64,3.07%,,,,$77.92,5.81%,$78.14,6.11%,$105.14,42.78%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$28.78,-2.42%,,,,$30.78,6.95%,-$174.36,-705.85%,-$171.33,-695.30%,CPF
NYSE:CPRI,10 Jul 2025,$38.78,5,$21.86,6,,$20.04,9.08%,,,,$30.80,53.69%,$55.73,178.10%,-$12.37,-161.73%,CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,2.25,$108.67,5.27%,5.27%,$114.40,$114.40,$164.18,51.08%,$108.48,-0.18%,$165.54,52.34%,CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$189.95,-12.41%,,,,$200.18,5.39%,$233.43,22.89%,$243.42,28.15%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$190.02,-13.67%,,,,$194.36,2.28%,$189.72,-0.16%,$267.97,41.02%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$10.70,-1.62%,,,,$10.59,-1.03%,$0.00,-100.00%,$0.00,-100.00%,CRESY
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.22,64.11%,64.11%,$15.13,$15.13,$14.09,52.82%,$20.22,119.29%,$76.89,733.92%,CRGY
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$82.99,59.39%,,,,$89.99,8.43%,$218.11,162.82%,$231.71,179.21%,CROX
NASDAQ:CRTO,12 Aug 2025,$40.38,3,$39.00,8,3.5,$23.60,65.25%,65.25%,$39.00,$40.38,$23.47,-0.55%,$49.30,108.91%,$20.70,-12.29%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$413.85,-27.62%,,,,$438.22,5.89%,$0.00,-100.00%,$0.00,-100.00%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$382.11,-8.87%,,,,$398.80,4.37%,$585.48,53.22%,$554.99,45.24%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$19.61,95.45%,,,,$20.73,5.71%,$31.57,60.99%,$37.01,88.72%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.23,13.06%,,,,$14.43,1.41%,-$7.77,-154.63%,$15.60,9.62%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$23.29,22.42%,,,,$26.29,12.88%,$88.48,279.89%,$135.12,480.17%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$19.23,5.81%,,,,$20.56,6.92%,-$58.09,-402.08%,-$56.90,-395.88%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$14.97,16.89%,16.89%,$17.50,$18.51,$22.71,51.70%,$24.97,66.82%,$47.73,218.84%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$28.73,17.63%,,,,$30.48,6.09%,$72.10,150.97%,$113.16,293.87%,CVI
NYSE:CVS,28 Jul 2025,77.609,5,$80.60,9,4.75,$70.90,9.46%,9.46%,$77.61,$80.60,$73.58,3.78%,-$12.33,-117.39%,$24.52,-65.42%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$154.00,11.25%,11.25%,$171.33,$174.36,$173.19,12.46%,$203.81,32.34%,$290.06,88.35%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$480.52,-47.97%,,,,$489.41,1.85%,$640.54,33.30%,$698.35,45.33%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$8.76,-16.55%,,,,$13.10,49.54%,$5.76,-34.27%,$21.74,148.15%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$60.30,-0.64%,,,,$62.18,3.12%,$73.33,21.61%,$97.04,60.93%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$7.60,-89.17%,,,,$7.69,1.18%,-$14.82,-295.04%,-$14.79,-294.64%,CYCC
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$74.10,-10.30%,,,,$112.92,52.39%,$0.00,-100.00%,$0.00,-100.00%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$1.94,28.87%,28.87%,$2.50,$2.94,$2.98,53.61%,-$1.66,-185.53%,$2.00,2.95%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$126.89,3.97%,3.97%,$131.92,$161.38,$138.42,9.09%,$163.63,28.96%,$166.39,31.13%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$496.27,-14.46%,,,,$528.13,6.42%,$805.14,62.24%,$962.19,93.89%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$103.47,783.20%,,,,$111.56,7.82%,$125.16,20.97%,$134.09,29.59%,DECK
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$17.19,37.59%,,,,$18.14,5.53%,$15.46,-10.06%,$15.49,-9.88%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$27.43,10.17%,,,,$29.54,7.69%,$303.69,1007.16%,$313.15,1041.62%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$184.76,-19.86%,,,,$190.28,2.99%,$250.25,35.45%,$299.75,62.24%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$160.93,-12.78%,,,,$174.11,8.19%,$226.41,40.69%,$229.74,42.76%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.29,-100.00%,,,,$47.45,9.61%,$19.85,-54.15%,$12.76,-70.53%,DKL
