Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$24.62,-0.33%,,,,$24.17,-1.83%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS,-0.328
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$108.70,-9.71%,,,,$108.00,-0.64%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN,-0.601
NASDAQ:ALT,23 Dec 2025,$9.35,5,$13.00,2,,$5.60,66.96%,,,,$4.91,-12.32%,$0.00,-100.00%,$0.00,-100.00%,ALT,NASDAQ:ALT,-0.863
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.10,153.81%,,,,$2.26,7.62%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,0.206
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.37,61.30%,,,,$5.21,-2.98%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.682
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$38.84,-21.08%,,,,$38.32,-1.34%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.515
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$4.39,17.06%,,,,$4.30,-2.05%,$0.00,-100.00%,$0.00,-100.00%,AMBP,NYSE:AMBP,-0.664
NYSE:AMCR,27 Jan 2026,$51.97,5,,,3.25,$44.25,17.44%,17.44%,$51.97,$51.97,$41.83,-5.47%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR,-0.915
NASDAQ:AMD,28 Jan 2026,$229.36,2,$286.66,9,3.5,$236.73,-3.11%,-3.11%,$229.36,$286.66,$255.36,7.87%,$0.00,-100.00%,$0.00,-100.00%,AMD,NASDAQ:AMD,0.704
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,,$223.98,-15.25%,,,,$224.18,0.09%,$0.00,-100.00%,$0.00,-100.00%,AME,NYSE:AME,-0.252
NASDAQ:AMPL,23 Jan 2026,$10.03,3,$15.33,5,3,$9.17,9.41%,9.41%,$10.03,$15.33,$9.74,6.22%,$0.00,-100.00%,$0.00,-100.00%,AMPL,NASDAQ:AMPL,0.429
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.02,39.32%,,,,$4.81,-4.18%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY,-0.727
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$29.92,35.90%,,,,$32.30,7.95%,$0.00,-100.00%,$0.00,-100.00%,AMSC,NASDAQ:AMSC,0.166
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$37.61,22.27%,,,,$36.90,-1.89%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF,-0.230
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,,$21.70,-10.88%,,,,$21.39,-1.43%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,-0.641
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.53,108.24%,,,,$1.49,-2.61%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX,-0.225
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$59.39,45.87%,,,,$57.41,-3.33%,$54.23,-8.68%,$256.83,332.45%,AMWD,NASDAQ:AMWD,-0.683
NYSE:AMX,15 May 2025,$18.21,3,,3,,$20.70,-12.03%,,,,$20.59,-0.53%,$0.00,-100.00%,$0.00,-100.00%,AMX,NYSE:AMX,-0.429
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$97.63,21.27%,,,,$99.88,2.30%,$265.11,171.55%,$324.39,232.27%,ANF,NYSE:ANF,0.024
NYSE:AON,29 Aug 2025,$347.01,2,,,,$349.64,-0.75%,,,,$335.09,-4.16%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON,-0.798
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,,$40.77,17.68%,,,,$39.31,-3.58%,$0.00,-100.00%,$0.00,-100.00%,AORT,NYSE:AORT,-0.797
NYSE:AOS,14 Jan 2026,$71.54,4,$76.86,8,3.5,$73.49,-2.65%,-2.65%,$71.54,$76.86,$72.89,-0.82%,$0.00,-100.00%,$0.00,-100.00%,AOS,NYSE:AOS,-0.109
NASDAQ:AOSL,19 Jan 2026,$27.66,4,$24.33,4,3.5,$22.10,10.09%,10.09%,$24.33,$27.66,$23.77,7.56%,$0.00,-100.00%,$0.00,-100.00%,AOSL,NASDAQ:AOSL,0.687
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$26.41,7.86%,,,,$25.48,-3.52%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA,-0.526
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$272.50,8.73%,,,,$264.67,-2.87%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,-0.299
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$41.78,-17.38%,,,,$41.87,0.22%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,-0.345
NYSE:APH,22 Jan 2026,$121.05,1,$163.27,10,2.5,$144.08,-15.98%,-15.98%,$121.05,$163.27,$144.80,0.50%,$213.25,48.01%,$226.88,57.47%,APH,NYSE:APH,-0.252
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$4.17,-26.98%,,,,$4.64,11.27%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,0.307
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$37.13,78.80%,,,,$36.85,-0.75%,$56.21,51.39%,$79.15,113.16%,APOG,NASDAQ:APOG,-0.295
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.55,-6.20%,,,,$6.45,-1.53%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.368
NYSE:AR,20 Aug 2025,$31.31,3,,,,$36.37,-13.92%,,,,$34.69,-4.62%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR,-0.783
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,,$0.81,56.79%,,,,,-100.00%,-$2.00,-346.91%,-$2.00,-346.91%,ARAY,NASDAQ:ARAY,-2.000
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$8.18,26.00%,,,,$7.94,-2.93%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.828
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.18,27.97%,,,,$10.04,-1.38%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS,-0.027
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$5.31,22.50%,,,,$5.17,-2.64%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.342
NASDAQ:ARLP,22 Jan 2026,$25.11,1,,,1.75,$23.82,5.42%,5.42%,$25.11,$25.11,$24.89,4.49%,$0.00,-100.00%,$0.00,-100.00%,ARLP,NASDAQ:ARLP,0.164
NASDAQ:ARM,19 Jan 2026,$90.86,2,$170.59,1,2,$105.36,-13.76%,-13.76%,$90.86,$170.59,$113.07,7.32%,$0.00,-100.00%,$0.00,-100.00%,ARM,NASDAQ:ARM,0.788
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$33.81,43.95%,,,,$32.55,-3.73%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW,-0.524
NYSE:ARX,13 Nov 2025,$14.59,3,,,,$13.66,6.82%,,,,$13.44,-1.61%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-0.782
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$27.26,-13.65%,,,,$27.32,0.22%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,-0.126
NYSE:ASH,14 May 2025,$83.18,3,,4,,$61.16,36.01%,,,,$63.08,3.14%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH,0.102
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,423.00",-38.78%,,,,"$1,495.86",5.12%,$0.00,-100.00%,$0.00,-100.00%,ASML,NASDAQ:ASML,0.143
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,,$6.34,-0.10%,,,,$6.17,-2.68%,$0.00,-100.00%,$0.00,-100.00%,ASPI,NASDAQ:ASPI,-0.856
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$345.13,-0.06%,,,,$344.23,-0.26%,$0.00,-100.00%,$0.00,-100.00%,ASR,NYSE:ASR,-0.341
NYSE:ASX,19 Jan 2026,$16.81,2,,,2.75,$18.98,-11.43%,-11.43%,$16.81,$16.81,$20.16,6.22%,$0.00,-100.00%,$0.00,-100.00%,ASX,NYSE:ASX,0.584
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,,$14.83,12.81%,,,,$14.51,-2.16%,$0.00,-100.00%,$0.00,-100.00%,ATEC,NASDAQ:ATEC,-0.515
NYSE:ATEN,20 Jan 2026,$18.80,3,$23.25,7,3.25,$17.44,7.80%,7.80%,$18.80,$23.25,$18.23,4.53%,$0.00,-100.00%,$0.00,-100.00%,ATEN,NYSE:ATEN,0.343
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$103.55,26.73%,,,,$99.89,-3.53%,$106.18,2.54%,$126.87,22.52%,ATGE,NYSE:ATGE,-0.845
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$120.30,-47.63%,,,,$118.96,-1.11%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI,-0.592
NYSE:ATS,31 Oct 2025,$26.18,3,,,,$28.46,-8.01%,,,,$28.14,-1.12%,$0.00,-100.00%,$0.00,-100.00%,ATS,NYSE:ATS,-0.368
NYSE:AU,20 Aug 2025,$29.75,2,,,,$92.87,-67.96%,,,,$90.36,-2.70%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,-0.704
NYSE:AUB,20 Jan 2026,$40.52,3,$42.50,6,2.5,$38.84,4.33%,4.33%,$40.52,$42.50,$38.47,-0.95%,-$70.07,-280.40%,-$65.08,-267.56%,AUB,NYSE:AUB,-0.606
NASDAQ:AUR,19 Jan 2026,$4.98,3,$10.36,7,3.75,$4.20,18.51%,18.51%,$4.98,$10.36,$4.82,14.76%,$0.00,-100.00%,$0.00,-100.00%,AUR,NASDAQ:AUR,0.956
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.67,22.15%,,,,$173.57,-2.31%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB,-0.521
NASDAQ:AVGO,15 Jan 2026,$379.10,3,$459.15,10,3.5,$331.30,14.43%,14.43%,$379.10,$459.15,$343.70,3.74%,$422.68,27.58%,$455.25,37.41%,AVGO,NASDAQ:AVGO,0.042
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,,$13.32,39.04%,,,,$12.71,-4.58%,$0.00,-100.00%,$0.00,-100.00%,AVNS,NYSE:AVNS,-0.772
NASDAQ:AVNW,26 Jan 2026,$26.60,4,$35.00,6,3.75,$21.81,21.96%,21.96%,$26.60,$35.00,$23.16,6.19%,$0.00,-100.00%,$0.00,-100.00%,AVNW,NASDAQ:AVNW,0.764
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$62.39,-2.48%,,,,$60.14,-3.61%,$49.61,-20.48%,$66.30,6.27%,AVT,NASDAQ:AVT,-0.718
NASDAQ:AVTX,23 Dec 2025,$33.36,4,$37.40,3,,$15.11,120.78%,,,,$14.61,-3.31%,$0.00,-100.00%,$0.00,-100.00%,AVTX,NASDAQ:AVTX,-0.477
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$185.51,0.54%,,,,$181.75,-2.03%,$0.00,-100.00%,$0.00,-100.00%,AVY,NYSE:AVY,-0.592
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,,$98.99,-23.06%,,,,$94.86,-4.17%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX,-0.676
NYSE:B,24 Oct 2025,$29.72,2,,,,$45.79,-35.09%,,,,$44.57,-2.66%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,-0.789
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$233.72,-23.28%,,,,$230.94,-1.19%,$78.18,-66.55%,$114.07,-51.19%,BA,NYSE:BA,-0.341
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$169.56,-21.18%,,,,$167.12,-1.44%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,-0.745
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$53.20,-15.06%,,,,$51.34,-3.50%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC,-0.711
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$56.87,19.54%,,,,$54.78,-3.68%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL,-0.842
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,,$19.98,-6.06%,,,,$19.82,-0.80%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,-0.496
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$109.95,0.01%,,,,$109.10,-0.77%,$0.00,-100.00%,$0.00,-100.00%,BANF,NASDAQ:BANF,-0.155
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,,$61.84,3.19%,,,,$60.92,-1.49%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR,-0.615
NYSE:BAP,19 Nov 2025,$220.25,2,,,,$356.83,-38.28%,,,,$340.39,-4.61%,$0.00,-100.00%,$0.00,-100.00%,BAP,NYSE:BAP,-0.921
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$3.57,-5.38%,,,,$3.51,-1.68%,$4.45,24.73%,$4.95,38.78%,BB,NYSE:BB,-0.680
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$4.05,-27.68%,,,,$3.99,-1.48%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.498
NASDAQ:BBNX,11 Dec 2025,$41.35,4,,,,$13.83,198.98%,,,,$13.53,-2.17%,$0.00,-100.00%,$0.00,-100.00%,BBNX,NASDAQ:BBNX,-0.790
NYSE:BBT,19 Nov 2025,$27.72,3,,,,$28.35,-2.22%,,,,$27.92,-1.52%,$0.00,-100.00%,$0.00,-100.00%,BBT,NYSE:BBT,-0.377
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$25.42,-32.32%,,,,$24.66,-2.99%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.849
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$59.68,-30.73%,,,,$59.34,-0.57%,$160.14,168.32%,$204.41,242.51%,BBW,NYSE:BBW,-0.327
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$21.80,124.59%,,,,$20.79,-4.63%,$87.56,301.65%,$12.60,-42.22%,BBWI,NYSE:BBWI,-0.196
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$65.10,35.14%,,,,$64.29,-1.24%,$132.21,103.09%,$146.46,124.97%,BBY,NYSE:BBY,-0.375
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$17.99,3.78%,,,,$17.90,-0.50%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL,-0.365
NYSE:BCH,19 Nov 2025,$33.72,2,,,,$43.63,-22.71%,,,,$43.06,-1.31%,$0.00,-100.00%,$0.00,-100.00%,BCH,NYSE:BCH,-0.733
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$26.75,-35.54%,,,,$26.38,-1.38%,$0.00,-100.00%,$0.00,-100.00%,BCS,NYSE:BCS,-0.607
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.17,25.33%,,,,$13.53,2.73%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,0.281
NYSE:BDC,27 Jan 2026,$129.16,4,$147.50,3,3.25,$117.51,9.91%,9.91%,$129.16,$147.50,$124.33,5.80%,$0.00,-100.00%,$0.00,-100.00%,BDC,NYSE:BDC,0.633
