Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score
NYSE:AMBQ,29 Jan 2026,$40.84,3,,,,$23.77,71.80%,,,,$24.73,4.04%,$0.00,-100.00%,$0.00,-100.00%,AMBQ,NYSE:AMBQ,-0.179
NYSE:AMCR,26 Mar 2026,$54.24,5,$53.88,4,3.25,$38.62,39.51%,39.51%,$53.88,$54.24,$40.24,4.19%,$18.74,-51.47%,$47.06,21.86%,AMCR,NYSE:AMCR,-0.062
NASDAQ:AMD,28 Jan 2026,$229.36,2,$286.66,9,,$201.99,13.55%,,,,$226.26,12.02%,$289.77,43.46%,$322.09,59.46%,AMD,NASDAQ:AMD,0.285
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,,$209.24,-9.28%,,,,$223.08,6.61%,$343.58,64.21%,$374.72,79.09%,AME,NYSE:AME,0.558
NASDAQ:AMPG,9 Feb 2026,$2.53,3,$9.00,7,,$1.80,40.44%,,,,$2.66,47.78%,$0.00,-100.00%,$0.00,-100.00%,AMPG,NASDAQ:AMPG,-0.153
NASDAQ:AMPL,5 Feb 2026,$11.31,4,$15.17,4,,$6.41,76.44%,,,,$6.57,2.50%,$9.90,54.38%,$10.78,68.13%,AMPL,NASDAQ:AMPL,-0.220
NYSE:AMPY,20 Mar 2026,$8.49,3,$7.25,8,3,$6.56,10.52%,10.52%,$7.25,$8.49,$6.63,1.07%,$22.63,245.00%,$112.42,1613.76%,AMPY,NYSE:AMPY,-0.215
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$33.72,20.58%,,,,$35.02,3.86%,$34.07,1.03%,$36.06,6.93%,AMSC,NASDAQ:AMSC,0.224
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$32.73,40.50%,,,,$33.03,0.92%,$8.97,-72.61%,$9.02,-72.45%,AMSF,NASDAQ:AMSF,-0.040
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,,$21.48,-9.96%,,,,$21.76,1.30%,-$151.39,-804.80%,-$149.52,-796.08%,AMTB,NYSE:AMTB,-0.002
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$3.30,-3.45%,,,,$3.45,4.55%,$2.22,-32.62%,-$2.67,-180.89%,AMTX,NASDAQ:AMTX,0.276
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$40.10,116.04%,,,,$40.68,1.45%,$73.85,84.16%,$126.54,215.56%,AMWD,NASDAQ:AMWD,-0.272
NYSE:AMX,15 May 2025,$18.21,3,,3,,$24.81,-26.60%,,,,$25.16,1.41%,$447.96,1705.57%,"$1,371.60",5428.43%,AMX,NYSE:AMX,-0.083
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$89.13,32.84%,,,,$94.55,6.08%,$408.43,358.24%,$468.87,426.05%,ANF,NYSE:ANF,0.357
NYSE:AON,29 Aug 2025,$347.01,2,,,,$313.66,10.63%,,,,$322.71,2.89%,$537.41,71.34%,$608.83,94.10%,AON,NYSE:AON,-0.296
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,,$35.29,35.96%,,,,$36.27,2.78%,$36.41,3.18%,$42.86,21.46%,AORT,NYSE:AORT,-0.188
NYSE:AOS,14 Jan 2026,$71.54,4,$76.86,8,,$64.42,11.05%,,,,$68.37,6.13%,$154.88,140.43%,$168.43,161.46%,AOS,NYSE:AOS,0.089
NASDAQ:AOSL,5 Feb 2026,$36.47,3,$24.33,6,,$22.05,10.34%,,,,$23.83,8.07%,$29.31,32.92%,$51.56,133.84%,AOSL,NASDAQ:AOSL,0.023
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$44.39,-35.83%,,,,$42.14,-5.07%,$36.41,-17.98%,$104.51,135.44%,APA,NASDAQ:APA,-0.225
NYSE:APAM,25 Feb 2026,$47.32,4,$45.00,6,,$35.13,28.10%,,,,$36.10,2.76%,$112.34,219.79%,$40.20,14.44%,APAM,NYSE:APAM,-0.526
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$292.19,1.40%,,,,$302.59,3.56%,$160.03,-45.23%,$180.80,-38.12%,APD,NYSE:APD,0.317
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$57.24,-39.69%,,,,$60.61,5.89%,$92.01,60.74%,$103.76,81.28%,APEI,NASDAQ:APEI,0.166
NYSE:APH,22 Jan 2026,$121.05,1,$163.27,10,,$123.62,-2.08%,,,,$123.50,-0.10%,$190.07,53.75%,$203.31,64.46%,APH,NYSE:APH,-0.250
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.41,-10.70%,,,,$3.46,1.47%,$3.03,-11.29%,$4.29,25.82%,API,NASDAQ:API,-0.338
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$32.46,104.53%,,,,$33.89,4.41%,$51.28,57.97%,$73.93,127.75%,APOG,NASDAQ:APOG,0.221
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.15,-0.10%,,,,$6.53,6.18%,-$4.44,-172.22%,-$1.86,-130.17%,AQN,NYSE:AQN,0.574
NYSE:AR,20 Aug 2025,$31.31,3,,,,$45.15,-30.66%,,,,$44.33,-1.82%,$60.68,34.40%,$84.98,88.21%,AR,NYSE:AR,-0.439
NASDAQ:ARAI,10 Feb 2026,$3.71,3,,,,$0.80,364.11%,,,,,-100.00%,-$2.00,-350.00%,-$2.00,-350.00%,ARAI,NASDAQ:ARAI,-2.000
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,,$0.40,217.50%,,,,$0.36,-10.00%,$2.19,447.76%,$3.02,655.29%,ARAY,NASDAQ:ARAY,-0.138
NASDAQ:ARCC,17 Mar 2026,$20.77,3,$20.83,8,3,$17.45,19.02%,19.02%,$20.77,$20.83,$18.06,3.50%,$20.33,16.52%,$20.44,17.11%,ARCC,NASDAQ:ARCC,-0.153
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$8.07,27.72%,,,,$8.24,2.11%,-$0.68,-108.42%,$26.35,226.56%,ARCO,NYSE:ARCO,-0.369
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$6.50,100.42%,,,,$7.11,9.38%,$8.22,26.48%,$7.79,19.89%,ARHS,NASDAQ:ARHS,0.258
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$5.46,19.13%,,,,$5.75,5.31%,-$14.81,-371.18%,-$3.36,-161.62%,ARKO,NASDAQ:ARKO,0.167
NASDAQ:ARLP,13 Feb 2026,$25.11,1,,,,$28.99,-13.38%,,,,$29.90,3.14%,$52.55,81.28%,$75.88,161.73%,ARLP,NASDAQ:ARLP,0.448
NASDAQ:ARM,19 Jan 2026,$90.86,2,$170.59,1,,$144.13,-36.96%,,,,$155.06,7.58%,$164.54,14.16%,$167.52,16.23%,ARM,NASDAQ:ARM,-0.332
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$33.02,47.40%,,,,$34.07,3.18%,-$194.29,-688.41%,-$191.06,-678.61%,AROW,NASDAQ:AROW,0.177
NYSE:ARX,13 Nov 2025,$14.59,3,,,,$13.01,12.15%,,,,$12.92,-0.69%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-0.371
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$24.87,-5.35%,,,,$25.88,4.06%,-$131.78,-629.87%,-$120.64,-585.08%,ASB,NYSE:ASB,0.088
NYSE:ASGN,20 Feb 2026,$71.47,3,$56.80,5,,$37.56,51.22%,,,,$40.84,8.73%,$86.58,130.52%,$114.57,205.03%,ASGN,NYSE:ASGN,0.061
NYSE:ASH,14 May 2025,$83.18,3,,4,,$53.18,56.42%,,,,$56.01,5.32%,$118.81,123.41%,$178.68,235.98%,ASH,NYSE:ASH,0.320
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,302.47",-33.11%,,,,"$1,409.76",8.24%,"$3,229.84",147.98%,"$3,282.09",151.99%,ASML,NASDAQ:ASML,0.626
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,,$4.37,44.94%,,,,$4.63,5.95%,$0.00,-100.00%,$0.00,-100.00%,ASPI,NASDAQ:ASPI,-0.228
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$329.56,4.66%,,,,$350.59,6.38%,-$492.73,-249.51%,-$394.06,-219.57%,ASR,NYSE:ASR,0.417
NASDAQ:ASTS,29 Jan 2026,$76.75,2,$91.68,6,,$78.67,-2.44%,,,,$97.60,24.06%,$82.17,4.45%,$82.67,5.08%,ASTS,NASDAQ:ASTS,0.142
NYSE:ASX,19 Jan 2026,$16.81,2,,,,$21.50,-21.81%,,,,$21.68,0.84%,-$164.45,-864.89%,-$149.23,-794.11%,ASX,NYSE:ASX,-0.050
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,,$10.93,53.06%,,,,$12.06,10.34%,$7.67,-29.82%,$14.36,31.37%,ATEC,NASDAQ:ATEC,0.128
NYSE:ATEN,20 Jan 2026,$18.80,3,$23.25,7,,$22.34,-15.85%,,,,$23.26,4.12%,$27.08,21.21%,$29.15,30.49%,ATEN,NYSE:ATEN,-0.088
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,#N/A,#N/A,,,,$0.00,#N/A,$96.86,#N/A,$122.29,#N/A,ATGE,NYSE:ATGE,-1.000
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$140.43,-55.14%,,,,$151.32,7.75%,$221.69,57.87%,$243.16,73.16%,ATI,NYSE:ATI,0.287
NASDAQ:ATOM,10 Feb 2026,$5.03,3,,1,,$3.74,34.61%,,,,$4.63,23.80%,$3.37,-9.93%,$3.45,-7.68%,ATOM,NASDAQ:ATOM,0.202
NYSE:ATS,31 Oct 2025,$26.18,3,,,,$28.08,-6.77%,,,,$31.70,12.89%,$36.78,30.99%,$48.75,73.61%,ATS,NYSE:ATS,0.511
NYSE:AU,20 Aug 2025,$29.75,2,,,,$89.17,-66.63%,,,,$84.95,-4.73%,$194.43,118.04%,$198.22,122.30%,AU,NYSE:AU,-0.624
NYSE:AUB,20 Jan 2026,$40.52,3,$42.50,6,,$34.79,16.47%,,,,$36.60,5.20%,-$132.55,-481.00%,-$127.87,-467.55%,AUB,NYSE:AUB,0.316
NASDAQ:AUDC,26 Mar 2026,$12.39,3,$12.50,5,2.5,$8.33,48.73%,48.73%,$12.39,$12.50,$8.59,3.12%,$9.09,9.13%,$10.59,27.15%,AUDC,NASDAQ:AUDC,-0.218
NASDAQ:AUR,5 Feb 2026,$5.15,3,,,,$4.12,24.90%,,,,$4.53,9.95%,$3.26,-20.96%,$3.29,-20.05%,AUR,NASDAQ:AUR,0.121
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$160.81,34.95%,,,,$164.92,2.56%,$167.30,4.04%,$232.67,44.68%,AVB,NYSE:AVB,-0.130
NASDAQ:AVGO,15 Jan 2026,$379.10,3,$459.15,10,,$300.68,26.08%,,,,$329.29,9.52%,$405.33,34.81%,$436.39,45.13%,AVGO,NASDAQ:AVGO,0.665
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,,$13.52,36.98%,,,,$13.78,1.92%,$31.36,131.97%,$42.83,216.79%,AVNS,NYSE:AVNS,-0.334
NASDAQ:AVNW,5 Feb 2026,$24.97,3,$34.25,7,,$22.93,8.88%,,,,$26.65,16.22%,$62.85,174.09%,$68.82,200.15%,AVNW,NASDAQ:AVNW,0.349
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$59.73,1.86%,,,,$61.75,3.38%,$47.36,-20.70%,$63.76,6.74%,AVT,NASDAQ:AVT,-0.030
NASDAQ:AVTX,23 Dec 2025,$33.36,4,$37.40,3,,$13.89,140.17%,,,,$13.75,-1.01%,$7.02,-49.44%,$7.05,-49.22%,AVTX,NASDAQ:AVTX,-0.095
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$167.78,11.17%,,,,$169.38,0.95%,$227.23,35.44%,$318.85,90.04%,AVY,NYSE:AVY,-0.140
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,,$82.97,-8.21%,,,,$85.44,2.98%,-$241.18,-390.69%,-$215.56,-359.81%,AX,NYSE:AX,-0.130
NYSE:B,24 Oct 2025,$29.72,2,,,,$38.59,-22.99%,,,,$37.54,-2.72%,$85.72,122.13%,$107.40,178.31%,B,NYSE:B,-0.324
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$190.52,-5.89%,,,,$203.55,6.84%,$95.39,-49.93%,$78.34,-58.88%,BA,NYSE:BA,0.374
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$122.69,8.93%,,,,$130.02,5.97%,$228.00,85.84%,$233.56,90.37%,BABA,NYSE:BABA,0.278
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$46.97,-3.80%,,,,$48.44,3.13%,-$190.39,-505.35%,-$186.18,-496.38%,BAC,NYSE:BAC,-0.203
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$59.27,14.70%,,,,$59.90,1.06%,$245.50,314.21%,$286.98,384.18%,BALL,NYSE:BALL,-0.302
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,,$16.89,11.13%,,,,$17.91,6.04%,-$130.15,-870.56%,-$119.42,-807.07%,BANC,NYSE:BANC,0.310
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$106.72,3.04%,,,,$111.56,4.54%,-$162.17,-251.96%,-$151.26,-241.74%,BANF,NASDAQ:BANF,0.390
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,,$59.74,6.81%,,,,$61.78,3.41%,-$318.76,-633.58%,-$305.01,-610.56%,BANR,NASDAQ:BANR,0.157
NYSE:BAP,19 Nov 2025,$220.25,2,,,,$322.43,-31.69%,,,,$346.98,7.61%,"-$1,390.99",-531.41%,"-$1,778.10",-651.47%,BAP,NYSE:BAP,0.163
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$3.16,6.90%,,,,$3.26,3.16%,$4.09,29.53%,$4.59,45.20%,BB,NYSE:BB,-0.248
NYSE:BBAI,9 Feb 2026,$4.92,3,$6.33,2,,$3.14,56.69%,,,,$3.35,6.69%,$3.19,1.70%,$3.19,1.59%,BBAI,NYSE:BBAI,-0.102
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.49,-16.07%,,,,$3.73,6.88%,-$320.75,-9290.41%,-$329.69,-9546.60%,BBD,NYSE:BBD,0.236
