Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$115.66,-45.53%,,,,$116.49,0.72%,$175.10,51.39%,$197.59,70.84%,ATI,NYSE:ATI,-0.323
NYSE:ATS,31 Oct 2025,$26.18,3,,,,$27.41,-4.49%,,,,$0.00,-100.00%,$14.06,-48.70%,$25.93,-5.39%,ATS,NYSE:ATS,-1.000
NYSE:AU,20 Aug 2025,$29.75,2,,,,$85.84,-65.34%,,,,$84.13,-1.99%,$218.99,155.11%,$265.04,208.76%,AU,NYSE:AU,-0.865
NYSE:AUB,3 Dec 2025,$35.14,3,$41.70,7,2.75,$35.42,-0.79%,-0.79%,$35.14,$41.70,$35.20,-0.62%,-$132.60,-474.36%,-$128.66,-463.24%,AUB,NYSE:AUB,-0.663
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$182.05,19.21%,,,,$181.67,-0.21%,$220.52,21.13%,$286.09,57.15%,AVB,NYSE:AVB,-0.611
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,2.75,$11.23,64.92%,64.92%,$18.52,$18.52,$11.65,3.74%,$15.98,42.28%,$27.47,144.62%,AVNS,NYSE:AVNS,0.057
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$48.40,25.70%,,,,$47.90,-1.03%,$43.08,-10.98%,$49.81,2.91%,AVT,NASDAQ:AVT,-0.794
NASDAQ:AVTX,23 Dec 2025,$33.36,4,$37.40,3,2.5,$18.19,83.40%,83.40%,$33.36,$37.40,$17.59,-3.30%,$11.82,-35.01%,$11.85,-34.83%,AVTX,NASDAQ:AVTX,-0.475
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$183.12,1.86%,,,,$182.08,-0.57%,$235.01,28.34%,$278.77,52.23%,AVY,NYSE:AVY,-0.413
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,,$86.33,-11.78%,,,,$85.82,-0.59%,-$168.92,-295.67%,-$158.48,-283.57%,AX,NYSE:AX,-0.670
NYSE:B,24 Oct 2025,$29.72,2,,,,$43.70,-31.99%,,,,$0.00,-100.00%,$95.46,118.44%,$115.75,164.89%,B,NYSE:B,-1.000
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$217.16,-17.43%,,,,$217.87,0.33%,$50.42,-76.78%,$95.79,-55.89%,BA,NYSE:BA,-0.070
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$146.63,-8.85%,,,,$151.57,3.37%,$247.37,68.70%,$269.68,83.92%,BABA,NYSE:BABA,0.054
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$55.19,-18.13%,,,,$55.04,-0.27%,-$51.91,-194.06%,-$47.77,-186.56%,BAC,NYSE:BAC,-0.520
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$53.24,27.69%,,,,$52.62,-1.16%,$36.38,-31.67%,$60.76,14.12%,BALL,NYSE:BALL,-0.580
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,,$19.40,-3.25%,,,,$19.36,-0.21%,-$134.03,-790.85%,-$121.93,-728.50%,BANC,NYSE:BANC,-0.468
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$106.45,3.30%,,,,$106.27,-0.17%,-$6.01,-105.64%,$6.18,-94.20%,BANF,NASDAQ:BANF,-0.664
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,,$62.74,1.71%,,,,$62.57,-0.27%,-$218.93,-448.95%,-$226.16,-460.48%,BANR,NASDAQ:BANR,-0.665
NYSE:BAP,19 Nov 2025,$220.25,2,,,,$286.71,-23.18%,,,,$287.88,0.41%,$202.18,-29.48%,$257.34,-10.24%,BAP,NYSE:BAP,-0.501
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$3.79,-10.87%,,,,$0.00,-100.00%,$4.70,24.07%,$5.21,37.49%,BB,NYSE:BB,-1.000
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.34,-12.31%,,,,$3.31,-0.90%,-$23.03,-789.65%,-$62.65,-1975.70%,BBD,NYSE:BBD,-0.263
NASDAQ:BBNX,11 Dec 2025,$41.35,4,,,3.5,$31.33,31.98%,31.98%,$41.35,$41.35,$32.68,4.31%,$0.00,-100.00%,$0.00,-100.00%,BBNX,NASDAQ:BBNX,0.178
NYSE:BBT,19 Nov 2025,$27.72,3,,,,$26.46,4.76%,,,,$26.37,-0.34%,$0.00,-100.00%,$0.00,-100.00%,BBT,NYSE:BBT,-0.468
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$23.45,-26.64%,,,,$23.32,-0.55%,$95.62,307.76%,$101.25,331.78%,BBVA,NYSE:BBVA,-0.555
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$61.04,-32.27%,,,,$59.46,-2.59%,$163.21,167.39%,$208.53,241.63%,BBW,NYSE:BBW,-0.064
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$20.36,140.48%,,,,$20.29,-0.34%,$88.53,334.84%,$12.23,-39.95%,BBWI,NYSE:BBWI,-0.288
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$67.41,30.51%,,,,$67.98,0.85%,$136.88,103.06%,$151.21,124.31%,BBY,NYSE:BBY,-0.158
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.77,-0.53%,,,,$18.60,-0.91%,-$53.70,-386.10%,-$50.80,-370.63%,BCAL,NASDAQ:BCAL,-0.604
NYSE:BCH,19 Nov 2025,$33.72,2,,,,$38.09,-11.47%,,,,$37.30,-2.07%,$15.65,-58.91%,$3.33,-91.25%,BCH,NYSE:BCH,-0.786
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$25.55,-32.52%,,,,$25.48,-0.27%,-$26.80,-204.90%,-$26.80,-204.90%,BCS,NYSE:BCS,-0.381
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.94,18.40%,,,,$13.61,-2.37%,$1.72,-87.64%,$1.13,-91.87%,BCSF,NYSE:BCSF,-0.747
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$170.38,-52.60%,,,,$174.44,2.38%,$274.21,60.94%,$317.87,86.57%,BELFB,NASDAQ:BELFB,-0.078
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$101.45,18.23%,,,,$104.51,3.02%,$155.47,53.25%,$188.69,85.99%,BFAM,NYSE:BFAM,0.089
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$121.63,-3.43%,,,,$124.55,2.40%,-$155.68,-228.00%,-$141.93,-216.69%,BFC,NASDAQ:BFC,-0.561
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.99,-12.05%,,,,,-100.00%,-$2.00,-116.68%,-$2.00,-116.68%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,23 Dec 2025,$44.26,3,,5,2,$31.55,40.29%,40.29%,$44.26,$44.26,$30.15,-4.44%,-$17.61,-155.80%,-$2.03,-106.43%,BFS,NYSE:BFS,-0.960
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$26.14,-3.42%,,,,$25.97,-0.65%,-$125.02,-578.27%,-$121.63,-565.29%,BFST,NASDAQ:BFST,-0.680
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$31.15,-5.71%,,,,$30.89,-0.83%,-$176.27,-665.88%,-$171.57,-650.79%,BHB,NYSEAMERICAN:BHB,-0.762
NYSE:BHP,11 Dec 2025,$58.46,3,$49.75,6,2.25,$60.48,-17.74%,-17.74%,$49.75,$58.46,$57.94,-4.20%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,-0.969
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,,$62.40,5.80%,,,,$60.97,-2.29%,-$242.78,-489.07%,-$217.87,-449.16%,BHRB,NASDAQ:BHRB,-0.837
NYSE:BIO,11 Dec 2025,$345.93,4,$357.50,4,3,$303.18,14.10%,14.10%,$345.93,$357.50,$310.78,2.51%,$343.71,13.37%,$435.92,43.78%,BIO,NYSE:BIO,0.034
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$40.83,35.23%,,,,$41.05,0.54%,$89.91,120.21%,$104.10,154.97%,BIRK,NYSE:BIRK,-0.325
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$90.60,0.18%,,,,$92.95,2.59%,$90.46,-0.15%,$89.06,-1.70%,BJ,NYSE:BJ,0.010
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.73,-14.25%,,,,$11.07,3.17%,-$8.88,-182.79%,$9.89,-7.84%,BKD,NYSE:BKD,0.125
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$45.83,-10.65%,,,,$45.82,-0.02%,$61.27,33.69%,$76.86,67.72%,BKR,NASDAQ:BKR,-0.193
NYSE:BKU,19 Nov 2025,$43.87,3,,,,$44.70,-1.86%,,,,$44.41,-0.65%,-$320.05,-815.99%,-$312.74,-799.64%,BKU,NYSE:BKU,-0.552
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$422.70,10.70%,,,,$428.56,1.39%,$863.83,104.36%,$970.76,129.66%,BLD,NYSE:BLD,-0.040
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,,$2.54,-13.39%,,,,$0.00,-100.00%,$2.81,10.66%,$2.90,14.15%,BLDP,NASDAQ:BLDP,-1.000
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,078.82",-4.71%,,,,"$1,045.51",-3.09%,$952.67,-11.69%,"$1,063.07",-1.46%,BLK,NYSE:BLK,-0.925
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,,$63.44,18.22%,,,,$62.28,-1.83%,$211.25,232.99%,$222.19,250.23%,BLKB,NASDAQ:BLKB,-0.789
NASDAQ:BLNK,23 Dec 2025,$0.94,3,,6,2.75,$0.68,38.24%,38.24%,$0.94,$0.94,$0.64,-5.88%,-$1.18,-274.10%,-$0.95,-239.56%,BLNK,NASDAQ:BLNK,-0.085
NYSE:BLSH,13 Nov 2025,$55.70,3,,,,$37.94,46.80%,,,,$39.34,3.69%,$0.00,-100.00%,$0.00,-100.00%,BLSH,NYSE:BLSH,-0.781
NYSE:BLX,19 Nov 2025,$40.42,3,,,,$44.53,-9.23%,,,,$43.80,-1.64%,"$2,813.69",6218.64%,"$2,818.62",6229.70%,BLX,NYSE:BLX,-0.675
NYSE:BMI,5 May 2025,$169.72,3,,6,,$175.99,-3.56%,,,,$183.94,4.52%,$289.07,64.25%,$309.91,76.10%,BMI,NYSE:BMI,0.046
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,,$26.22,3.74%,,,,$25.75,-1.79%,-$144.29,-650.31%,-$142.86,-644.86%,BMRC,NASDAQ:BMRC,-0.499
NYSE:BN,26 Aug 2024,$55.96,2,,,,$46.14,21.29%,,,,$0.00,-100.00%,-$92.21,-299.84%,-$70.32,-252.40%,BN,NYSE:BN,-1.000
