Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.60,21.92%,,,,$15.28,4.66%,$118.12,709.06%,$145.12,893.96%,AFYA,NASDAQ:AFYA,0.370
NYSE:AG,12 Aug 2025,$7.66,3,,,,$11.02,-30.54%,,,,$12.64,14.70%,$13.57,23.15%,$19.52,77.12%,AG,NYSE:AG,0.146
NYSE:AGI,24 Oct 2025,$19.15,2,,,2.5,$32.27,-40.66%,-40.66%,$19.15,$19.15,$36.04,11.68%,$50.18,55.49%,$59.42,84.12%,AGI,NYSE:AGI,0.397
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,3,$163.98,9.62%,9.62%,$179.75,$219.00,$164.29,0.19%,"-$2,527.03",-1641.06%,"-$2,594.44",-1682.17%,AGM,NYSE:AGM,-0.074
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3.5,$10.07,1.09%,1.09%,$10.18,$11.15,$10.09,0.20%,-$73.65,-831.37%,-$67.95,-774.73%,AGNC,NASDAQ:AGNC,-0.338
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$88.05,13.83%,,,,$90.85,3.18%,$27.90,-68.32%,$27.96,-68.24%,AGO,NYSE:AGO,0.032
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.88,19.29%,,,,$7.70,-2.28%,$36.23,359.78%,$17.92,127.41%,AGRO,NYSE:AGRO,-0.535
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$75.69,11.98%,,,,$75.74,0.07%,-$59.75,-178.95%,$5.84,-92.29%,AIG,NYSE:AIG,-0.208
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$44.32,50.72%,,,,$41.50,-6.36%,$59.63,34.54%,$101.73,129.54%,AIN,NYSE:AIN,-0.326
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$3.73,34.05%,,,,$4.21,12.87%,$4.92,31.84%,$4.59,23.06%,AIRS,NASDAQ:AIRS,0.286
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$226.05,-1.87%,,,,$229.98,1.74%,$460.83,103.86%,$549.49,143.08%,AIZ,NYSE:AIZ,0.040
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.73,-21.75%,,,,$64.21,0.75%,-$213.34,-434.76%,-$84.64,-232.81%,AL,NYSE:AL,-0.242
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$75.05,8.53%,,,,$77.27,2.96%,$133.76,78.23%,$182.12,142.66%,ALC,NYSE:ALC,0.145
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,3.25,$15.42,7.76%,7.76%,$16.62,$21.00,$16.05,4.09%,$20.96,35.95%,$14.68,-4.80%,ALEX,NYSE:ALEX,0.232
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$1.96,218.42%,,,,$2.07,5.61%,$0.74,-62.37%,$11.46,484.53%,ALIT,NYSE:ALIT,0.296
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$211.74,-13.70%,,,,$216.93,2.45%,$697.19,229.27%,$814.92,284.87%,ALL,NYSE:ALL,0.182
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3.25,$159.45,3.72%,3.72%,$165.38,$165.38,$166.31,4.30%,$304.97,91.26%,$335.19,110.22%,ALLE,NYSE:ALLE,0.466
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$37.57,10.54%,,,,$38.21,1.70%,-$451.39,-1301.47%,-$485.92,-1393.38%,ALLY,NYSE:ALLY,-0.003
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.5,$21.11,16.24%,16.24%,$24.54,$25.63,$22.19,5.12%,-$90.99,-531.05%,-$78.60,-472.32%,ALRS,NASDAQ:ALRS,0.718
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$81.25,20.79%,,,,$80.08,-1.44%,$206.22,153.81%,$234.47,188.58%,ALSN,NYSE:ALSN,-0.315
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.75,$4.47,-22.43%,-22.43%,$3.47,$19.75,$4.58,2.46%,$3.03,-32.11%,$3.05,-31.78%,ALT,NASDAQ:ALT,-0.011
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.67,219.16%,,,,$2.00,19.76%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,0.304
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.06,71.19%,,,,$5.35,5.73%,$6.17,21.97%,$8.05,59.10%,ALVO,NASDAQ:ALVO,0.151
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$27.81,10.22%,,,,$28.70,3.20%,-$141.43,-608.54%,-$140.55,-605.38%,AMAL,NASDAQ:AMAL,0.443
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,#N/A,#N/A,,,,$8.94,#N/A,$190.25,#N/A,$199.41,#N/A,AMBC,NYSE:AMBC,-0.194
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.72,38.15%,,,,$3.69,-0.81%,$2.06,-44.68%,$10.01,169.17%,AMBP,NYSE:AMBP,-0.411
NYSE:AMCR,20 Nov 2025,$11.20,3,$10.36,8,3,$8.36,23.92%,23.92%,$10.36,$11.20,$8.33,-0.36%,$4.47,-46.53%,$1.37,-83.64%,AMCR,NYSE:AMCR,-0.512
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.29,32.21%,,,,$5.39,1.89%,$20.99,296.74%,$23.86,351.13%,AMPY,NYSE:AMPY,0.005
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$25.86,11.01%,,,,$27.08,4.72%,$194.00,650.19%,$205.22,693.57%,AMRK,NASDAQ:AMRK,0.455
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.25,$29.78,36.53%,36.53%,$40.66,$40.66,$33.24,11.62%,$39.06,31.15%,$41.00,37.67%,AMSC,NASDAQ:AMSC,0.146
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.58,13.32%,,,,$40.42,-0.39%,$30.53,-24.76%,$31.30,-22.86%,AMSF,NASDAQ:AMSF,-0.259
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,3,$17.28,11.92%,11.92%,$19.34,$21.00,$17.94,3.82%,-$174.55,-1110.15%,-$173.05,-1101.45%,AMTB,NYSE:AMTB,0.661
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.54,106.88%,,,,$1.80,16.88%,$1.83,18.74%,-$6.93,-550.11%,AMTX,NASDAQ:AMTX,0.429
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$47.84,81.09%,,,,$47.80,-0.08%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.041
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.84,-20.27%,,,,$23.26,1.84%,$73.41,221.40%,$151.82,564.70%,AMX,NYSE:AMX,-0.247
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$67.81,74.61%,,,,$69.06,1.84%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.351
NYSE:AON,29 Aug 2025,$347.01,2,,,,$345.89,0.32%,,,,$359.74,4.00%,$336.82,-2.62%,$377.88,9.25%,AON,NYSE:AON,0.405
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,3.5,$63.25,13.05%,13.05%,$71.50,$78.75,$65.23,3.13%,$151.01,138.75%,$160.51,153.77%,AOS,NYSE:AOS,0.140
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$23.38,21.83%,,,,$24.72,5.73%,$68.45,192.78%,$82.50,252.86%,APA,NASDAQ:APA,0.118
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$251.09,18.00%,,,,$259.82,3.48%,$123.70,-50.73%,$171.68,-31.63%,APD,NYSE:APD,0.289
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$35.17,-1.85%,,,,$37.70,7.19%,$79.56,126.20%,$92.50,163.01%,APEI,NASDAQ:APEI,0.919
NYSE:APH,16 Sep 2023,$81.57,2,,,,$130.36,-37.43%,,,,$139.74,7.20%,$195.27,49.79%,$208.11,59.64%,APH,NYSE:APH,0.223
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.61,-15.65%,,,,$3.41,-5.54%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,0.075
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$34.05,94.98%,,,,$33.60,-1.32%,$94.12,176.41%,$117.28,244.44%,APOG,NASDAQ:APOG,-0.145
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.93,3.60%,,,,$6.17,4.05%,-$4.39,-174.02%,-$2.34,-139.44%,AQN,NYSE:AQN,0.081
NYSE:AR,20 Aug 2025,$31.31,3,,,,$33.32,-6.04%,,,,$34.51,3.57%,$52.25,56.82%,$78.39,135.26%,AR,NYSE:AR,-0.147
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.18,43.55%,,,,$7.51,4.60%,$1.39,-80.67%,$28.93,302.86%,ARCO,NYSE:ARCO,0.265
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$8.93,45.88%,,,,$9.06,1.46%,$14.46,61.90%,$30.91,246.12%,ARHS,NASDAQ:ARHS,0.066
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.15,56.74%,,,,$4.31,3.86%,-$13.28,-420.09%,-$1.19,-128.75%,ARKO,NASDAQ:ARKO,0.243
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$29.27,66.28%,,,,$30.25,3.35%,-$167.97,-673.85%,-$164.19,-660.96%,AROW,NASDAQ:AROW,0.213
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$24.62,-4.39%,,,,$25.79,4.75%,-$171.57,-796.87%,-$165.25,-771.21%,ASB,NYSE:ASB,0.661
NYSE:ASH,14 May 2025,$83.18,3,,4,,$48.18,72.65%,,,,$51.34,6.56%,$86.02,78.54%,$175.37,263.99%,ASH,NYSE:ASH,0.350
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,$981.04,-11.20%,,,,"$1,066.85",8.75%,"$1,067.86",8.85%,"$1,126.24",14.80%,ASML,NASDAQ:ASML,0.203
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$296.09,16.50%,,,,$307.86,3.98%,$328.08,10.80%,$344.80,16.45%,ASR,NYSE:ASR,0.112
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$93.78,39.93%,,,,$101.60,8.34%,$277.84,196.27%,$320.41,241.66%,ATGE,NYSE:ATGE,0.834
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$94.80,-33.54%,,,,$102.31,7.92%,$157.04,65.65%,$179.53,89.38%,ATI,NYSE:ATI,0.049
NYSE:AU,20 Aug 2025,$29.75,2,,,,$79.14,-62.41%,,,,$85.50,8.04%,$218.25,175.78%,$223.03,181.82%,AU,NYSE:AU,0.040
NYSE:AUB,20 Nov 2025,$38.43,4,$41.70,6,3.75,$31.67,21.35%,21.35%,$38.43,$41.70,$33.74,6.54%,-$135.87,-529.01%,-$131.93,-516.57%,AUB,NYSE:AUB,0.754
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.04,22.58%,,,,$181.00,2.24%,$213.57,20.64%,$279.14,57.67%,AVB,NYSE:AVB,0.029
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$44.37,37.12%,,,,$46.67,5.18%,$39.32,-11.37%,$46.05,3.79%,AVT,NASDAQ:AVT,0.136
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.75,$17.74,-15.76%,-15.76%,$14.94,$33.56,$17.35,-2.20%,$11.60,-34.60%,$11.63,-34.42%,AVTX,NASDAQ:AVTX,-0.363
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$166.01,12.35%,,,,$165.51,-0.30%,$220.28,32.69%,$264.04,59.05%,AVY,NYSE:AVY,-0.530
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,3.25,$76.77,-0.79%,-0.79%,$76.16,$103.25,$82.12,6.97%,-$178.60,-332.64%,-$168.16,-319.04%,AX,NYSE:AX,0.848
NYSE:B,24 Oct 2025,$29.72,2,,,2.5,$36.00,-17.44%,-17.44%,$29.72,$29.72,$39.89,10.81%,$87.99,144.43%,$107.91,199.76%,B,NYSE:B,0.425
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$179.38,-0.04%,,,,$194.36,8.35%,$13.79,-92.31%,$60.53,-66.26%,BA,NYSE:BA,0.428
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$153.28,-12.81%,,,,$163.60,6.73%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.045
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.00,-11.40%,,,,$53.71,5.31%,-$55.18,-208.19%,-$51.04,-200.08%,BAC,NYSE:BAC,0.271
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.91,41.90%,,,,$46.81,-2.30%,$30.70,-35.93%,$55.08,14.96%,BALL,NYSE:BALL,-0.628
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2.75,$17.00,10.41%,10.41%,$18.77,$20.69,$17.62,3.65%,-$136.52,-903.06%,-$124.42,-831.90%,BANC,NYSE:BANC,0.671
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$106.50,3.25%,,,,$112.89,6.00%,-$6.34,-105.95%,$5.85,-94.51%,BANF,NASDAQ:BANF,0.541
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2.75,$60.53,5.42%,5.42%,$63.81,$71.50,$62.57,3.37%,-$222.07,-466.88%,-$229.30,-478.82%,BANR,NASDAQ:BANR,0.678
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.13,-18.21%,,,,$4.44,7.51%,$3.69,-10.75%,$4.17,0.96%,BB,NYSE:BB,0.334
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.48,-15.83%,,,,$3.71,6.61%,-$26.61,-864.69%,-$62.90,-1907.35%,BBD,NYSE:BBD,0.396
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.23,-14.96%,,,,$20.99,3.76%,$91.82,353.90%,$97.39,381.42%,BBVA,NYSE:BBVA,0.074
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$47.17,-12.36%,,,,$50.69,7.46%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,0.194
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$15.82,209.49%,,,,$21.71,37.23%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,0.106
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$73.78,19.24%,,,,$77.78,5.42%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,0.205
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.57,0.54%,,,,$19.09,2.80%,-$54.06,-391.12%,-$51.16,-375.48%,BCAL,NASDAQ:BCAL,0.573
NYSE:BCH,19 Nov 2025,$33.72,2,,,2.75,$36.30,-7.11%,-7.11%,$33.72,$33.72,$38.36,5.67%,$17.39,-52.10%,$19.44,-46.45%,BCH,NYSE:BCH,0.558
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.53,-16.02%,,,,$21.76,5.99%,-$6.25,-130.42%,-$6.25,-130.42%,BCS,NYSE:BCS,0.312
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.78,19.78%,,,,$13.80,0.15%,-$0.30,-102.17%,-$0.89,-106.44%,BCSF,NYSE:BCSF,-0.261
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$134.36,-39.90%,,,,$151.17,12.51%,$246.15,83.20%,$289.81,115.70%,BELFB,NASDAQ:BELFB,0.192
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$97.59,22.91%,,,,$101.82,4.33%,$152.91,56.68%,$186.13,90.72%,BFAM,NYSE:BFAM,0.125
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$119.08,-1.37%,,,,$126.87,6.54%,-$160.36,-234.67%,-$146.61,-223.12%,BFC,NASDAQ:BFC,0.681
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.14,-5.34%,,,,,-100.00%,-$2.00,-117.95%,-$2.00,-117.95%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.75,$30.52,31.59%,31.59%,$40.16,$40.16,$30.65,0.43%,-$21.10,-169.15%,$3.31,-89.15%,BFS,NYSE:BFS,-0.049
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2.5,$25.00,0.99%,0.99%,$25.25,$30.00,$25.52,2.08%,-$126.62,-606.48%,-$123.23,-592.91%,BFST,NASDAQ:BFST,0.411
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$28.90,1.63%,,,,$30.41,5.22%,-$178.84,-718.83%,-$174.14,-702.56%,BHB,NYSEAMERICAN:BHB,0.623
NYSE:BHP,24 Oct 2025,$54.73,3,,,3.25,$52.58,4.09%,4.09%,$54.73,$54.73,$55.55,5.65%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.467
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,3.25,$60.72,8.73%,8.73%,$66.02,$72.00,$63.31,4.27%,-$243.38,-500.82%,-$218.47,-459.80%,BHRB,NASDAQ:BHRB,0.707
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$40.65,35.83%,,,,$41.34,1.70%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.573
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$90.59,0.19%,,,,$94.68,4.51%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.369
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.48,-12.21%,,,,$10.51,0.29%,-$9.07,-186.58%,$9.70,-7.49%,BKD,NYSE:BKD,-0.141
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.07,-14.81%,,,,$47.79,-0.58%,$63.66,32.43%,$79.25,64.87%,BKR,NASDAQ:BKR,-0.067
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$407.28,14.89%,,,,$425.65,4.51%,$851.44,109.05%,$958.37,135.31%,BLD,NYSE:BLD,0.235
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.5,$2.68,-17.91%,-17.91%,$2.20,$3.68,$2.80,4.48%,$3.12,16.45%,$3.21,19.76%,BLDP,NASDAQ:BLDP,-0.233
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,$992.52,3.57%,,,,"$1,014.88",2.25%,$883.65,-10.97%,$994.05,0.15%,BLK,NYSE:BLK,-0.298
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,3.25,$56.16,33.55%,33.55%,$75.00,$76.27,$87.73,56.21%,$204.09,263.40%,$214.54,282.01%,BLKB,NASDAQ:BLKB,1.000
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.32,127.27%,127.27%,$3.00,$3.36,$1.46,10.61%,-$0.89,-167.33%,-$0.60,-145.39%,BLNK,NASDAQ:BLNK,0.113
NYSE:BMI,5 May 2025,$169.72,3,,6,,$168.16,0.93%,,,,$177.44,5.52%,$279.88,66.44%,$300.72,78.83%,BMI,NYSE:BMI,0.188
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,3.5,$25.42,7.00%,7.00%,$27.20,$29.50,$26.51,4.29%,-$145.57,-672.66%,-$144.14,-667.04%,BMRC,NASDAQ:BMRC,0.663
NYSE:BN,26 Aug 2024,$55.96,2,,,,$43.70,28.06%,,,,$44.60,2.06%,-$94.78,-316.88%,-$73.27,-267.67%,BN,NYSE:BN,0.141
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.37,-16.62%,,,,$69.85,5.24%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,0.346
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,3.25,$63.70,8.38%,8.38%,$69.04,$73.00,$67.06,5.27%,-$443.52,-796.26%,-$435.48,-783.65%,BOH,NYSE:BOH,0.820
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$105.87,4.00%,,,,$108.43,2.42%,$185.57,75.28%,$215.64,103.69%,BOKF,NASDAQ:BOKF,0.380
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.63,94.99%,,,,$5.50,-2.31%,$47.56,744.77%,$77.72,1280.47%,BOOM,NASDAQ:BOOM,-0.241
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$26.42,9.80%,,,,$26.82,1.51%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.330
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.72,10.31%,,,,$37.03,3.67%,$66.72,86.78%,$160.90,350.45%,BP,NYSE:BP,0.439
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.28,52.23%,,,,$3.43,4.57%,$3.17,-3.23%,$76.40,2229.13%,BRY,NASDAQ:BRY,0.066
NYSE:BSAC,19 Nov 2025,$26.95,3,,,3.5,$29.28,-7.96%,-7.96%,$26.95,$26.95,$30.93,5.64%,-$75.59,-358.16%,-$72.47,-347.50%,BSAC,NYSE:BSAC,0.640
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.07,-5.11%,,,,$6.43,5.93%,$35.72,488.55%,$35.89,491.27%,BSBR,NYSE:BSBR,0.335
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.00,7.54%,,,,,-100.00%,-$2.00,-104.88%,-$2.00,-104.88%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3.25,$2.71,16.56%,16.56%,$3.16,$7.00,$3.01,11.07%,$1.12,-58.84%,$1.12,-58.83%,BTCS,NASDAQ:BTCS,0.224
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.15,0.98%,,,,$11.23,10.64%,$3.38,-66.70%,$3.13,-69.13%,BTDR,NASDAQ:BTDR,0.540
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.75,-1.92%,,,,$56.70,3.56%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.438
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.23,146.52%,,,,,-100.00%,-$2.00,-969.57%,-$2.00,-969.57%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.25,120.15%,,,,,-100.00%,-$2.00,-124.24%,-$2.00,-124.24%,BULL,NASDAQ:BULL,-2.000
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.5,$8.52,51.17%,51.17%,$12.88,$21.32,$8.41,-1.29%,$25.07,194.20%,$25.02,193.70%,BUR,NYSE:BUR,-0.226
