Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:SLGN,29 Aug 2025,$46.96,3,$59.57,7,,$38.89,20.75%,,,,$38.10,-2.03%,$0.00,-100.00%,$0.00,-100.00%,SLGN,NYSE:SLGN,-0.390
NASDAQ:SLM,18 Aug 2025,$0.02,3,,,,$26.64,-99.93%,,,,$27.24,2.25%,-$100.14,-475.92%,-$98.24,-468.76%,SLM,NASDAQ:SLM,0.046
NYSE:SM,20 Sep 2025,$40.61,3,$36.25,6,,$18.93,91.49%,,,,$17.80,-5.97%,$114.75,506.15%,$220.32,1063.89%,SM,NYSE:SM,-0.610
NASDAQ:SMBK,7 Oct 2025,$38.18,3,$37.00,5,,$36.04,2.66%,,,,,-100.00%,-$2.00,-105.55%,-$2.00,-105.55%,SMBK,NYSE:SMBK,-2.000
NYSE:SMFG,19 Aug 2025,$16.00,3,,,,$16.41,-2.47%,,,,$16.23,-1.10%,$0.00,-100.00%,$0.00,-100.00%,SMFG,NYSE:SMFG,-0.102
NYSE:SNDA,15 Nov 2024,$24.98,3,,,,$32.42,-22.95%,,,,$31.28,-3.52%,$0.00,-100.00%,$0.00,-100.00%,SNDA,NYSE:SNDA,-0.215
NASDAQ:SNSE,28 Oct 2025,$14.48,3,$30.00,,2,$9.45,53.23%,53.23%,$14.48,$30.00,,-100.00%,-$2.00,-121.16%,-$2.00,-121.16%,SNSE,NASDAQ:SNSE,-2.000
NYSE:SNV,27 Oct 2025,$46.93,3,$56.44,8,3.25,$45.84,2.38%,2.38%,$46.93,$56.44,$46.23,0.85%,-$259.05,-665.12%,-$253.01,-651.95%,SNV,NYSE:SNV,0.012
NYSE:SO,24 Oct 2025,$88.60,2,,,2,$91.12,-2.77%,-2.77%,$88.60,$88.60,$91.70,0.64%,$9.00,-90.12%,$110.19,20.93%,SO,NYSE:SO,-0.188
NASDAQ:SOFI,7 Jul 2025,$14.49,2,,,,$30.62,-52.68%,,,,$28.72,-6.21%,$16.28,-46.83%,$5.03,-83.56%,SOFI,NASDAQ:SOFI,0.061
NYSE:SON,2 Oct 2025,$58.60,5,$55.83,7,,$40.59,37.55%,,,,$39.70,-2.19%,$115.65,184.91%,$214.57,428.62%,SON,NYSE:SON,-0.705
NYSE:SONY,19 Oct 2025,$27.73,3,$32.50,7,3,$28.92,-4.11%,-4.11%,$27.73,$32.50,$27.74,-4.08%,$0.00,-100.00%,$0.00,-100.00%,SONY,NYSE:SONY,-0.013
NASDAQ:SOUN,28 Jul 2025,$8.77,2,,,,$13.64,-35.70%,,,,$13.73,0.66%,$0.00,-100.00%,$0.00,-100.00%,SOUN,NASDAQ:SOUN,-0.426
NASDAQ:SPFI,2 Oct 2025,$36.92,3,$43.00,8,,$37.50,-1.55%,,,,$36.04,-3.89%,-$156.46,-517.23%,-$152.76,-507.35%,SPFI,NASDAQ:SPFI,-0.281
NYSE:SPGI,19 Oct 2025,$495.77,3,$616.53,9,3.25,$496.74,-0.20%,-0.20%,$495.77,$616.53,$489.39,-1.48%,$770.33,55.08%,$841.02,69.31%,SPGI,NYSE:SPGI,-0.262
NYSE:SPOT,19 May 2025,$495.00,2,$659.00,7,,$626.80,-21.03%,,,,$605.50,-3.40%,$808.44,28.98%,$815.46,30.10%,SPOT,NYSE:SPOT,-0.492
NASDAQ:SPTN,4 Sep 2025,$31.63,3,$26.90,8,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,SPTN,NASDAQ:SPTN,-2.000
NYSE:SPXC,16 May 2025,$153.79,3,$180.00,7,,$225.29,-31.74%,,,,$228.21,1.30%,$330.23,46.58%,$375.27,66.57%,SPXC,NYSE:SPXC,0.216
NASDAQ:SSB,9 Oct 2025,$96.36,3,,,,$88.86,8.44%,,,,,-100.00%,-$2.00,-102.25%,-$2.00,-102.25%,SSB,NYSE:SSB,-2.000
NASDAQ:SSRM,19 Aug 2025,$11.31,2,,,,$20.78,-45.57%,,,,$19.62,-5.58%,$26.72,28.57%,$20.35,-2.08%,SSRM,NASDAQ:SSRM,-0.359
NYSE:STAG,19 Aug 2025,$40.11,5,$38.25,9,,$39.19,-2.40%,,,,$38.32,-2.22%,$49.86,27.24%,$67.56,72.40%,STAG,NYSE:STAG,-0.502
NASDAQ:STBA,2 Oct 2025,$42.81,3,$41.33,4,,$39.01,5.95%,,,,$37.88,-2.90%,-$102.37,-362.42%,-$101.71,-360.72%,STBA,NASDAQ:STBA,-0.158
NYSE:STC,6 Jan 2025,$58.82,3,$83.00,2,,$72.58,-18.96%,,,,$68.39,-5.77%,$0.00,-100.00%,$0.00,-100.00%,STC,NYSE:STC,-0.647
NYSE:STEL,2 Oct 2025,$31.33,3,$31.00,4,,$30.35,2.14%,,,,$29.81,-1.78%,-$46.55,-253.38%,-$34.00,-212.01%,STEL,NYSE:STEL,-0.254
NASDAQ:STKL,24 Aug 2025,$6.28,3,$10.00,3,,$4.01,56.51%,,,,$3.69,-7.98%,$4.24,5.72%,$4.05,1.00%,STKL,NASDAQ:STKL,-0.392
NYSE:STLA,14 Aug 2025,$15.60,3,$10.43,1,,$10.75,-2.98%,,,,$10.43,-2.98%,$0.00,-100.00%,$0.00,-100.00%,STLA,NYSE:STLA,0.018
NASDAQ:STLD,20 Aug 2024,$128.16,3,,,,$152.93,-16.20%,,,,$156.36,2.24%,$246.10,60.92%,$283.68,85.50%,STLD,NASDAQ:STLD,0.108
NYSE:STN,23 Aug 2024,$76.85,2,,,,$107.60,-28.57%,,,,$107.52,-0.07%,$0.00,-100.00%,$0.00,-100.00%,STN,NYSE:STN,-0.318
NYSE:STR,20 Aug 2025,$25.59,5,$23.50,6,,#N/A,#N/A,,,,$17.04,#N/A,$0.00,#N/A,$0.00,#N/A,STR,NYSE:STR,-0.982
NASDAQ:STRL,12 Jun 2025,$186.70,3,,,,$379.91,-50.86%,,,,$357.58,-5.88%,$501.16,31.91%,$547.48,44.11%,STRL,NASDAQ:STRL,-0.473
NYSE:STT,10 Apr 2025,$89.48,4,$106.43,4,,$120.47,-25.73%,,,,$115.40,-4.21%,$88.21,-26.78%,$98.28,-18.42%,STT,NYSE:STT,-0.440
NYSE:STVN,16 Jun 2025,$26.55,3,$25.67,4,,$24.86,3.26%,,,,$23.92,-3.78%,$0.00,-100.00%,$0.00,-100.00%,STVN,NYSE:STVN,-0.146
NYSE:SU,11 Nov 2025,$42.35,5,$46.59,7,3.25,$43.68,-3.04%,-3.04%,$42.35,$46.59,$41.07,-5.98%,$79.64,82.31%,$138.57,217.24%,SU,NYSE:SU,-0.852
NASDAQ:SUPN,28 Oct 2025,$56.77,4,$57.75,10,3.75,$44.73,26.91%,26.91%,$56.77,$57.75,$46.15,3.17%,"-$3,745.97",-8474.62%,"-$3,731.20",-8441.61%,SUPN,NASDAQ:SUPN,-0.251
NYSEAMERICAN:SVM,20 Aug 2025,$6.52,0,,1,,$6.68,-2.40%,,,,$5.84,-12.57%,$0.00,-100.00%,$0.00,-100.00%,SVM,NYSEAMERICAN:SVM,-0.848
NYSE:SW,22 Aug 2025,$50.29,5,$54.66,8,,$36.32,38.47%,,,,$35.16,-3.19%,$33.04,-9.02%,$95.92,164.09%,SW,NYSE:SW,-0.336
NASDAQ:SWIN,23 Aug 2025,$4.61,3,,,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,SWIN,NASDAQ:SWIN,-2.000
NYSE:SXI,11 Nov 2025,$213.24,3,$264.25,5,3.25,$237.38,-10.17%,-10.17%,$213.24,$264.25,$248.07,4.50%,$217.97,-8.18%,$249.63,5.16%,SXI,NYSE:SXI,0.743
NASDAQ:SYBT,21 Oct 2025,$62.84,3,$85.00,3,2.5,$67.05,-6.28%,-6.28%,$62.84,$85.00,$68.27,1.82%,-$59.70,-189.03%,-$51.01,-176.07%,SYBT,NASDAQ:SYBT,0.065
NYSE:SYY,23 Aug 2024,$74.21,3,,,,$74.64,-0.58%,,,,$73.15,-2.00%,$0.00,-100.00%,$0.00,-100.00%,SYY,NYSE:SYY,-0.405
NYSE:TAK,19 Oct 2025,$15.76,5,$18.00,6,4,$13.88,13.54%,13.54%,$15.76,$18.00,$14.06,1.30%,$0.00,-100.00%,$0.00,-100.00%,TAK,NYSE:TAK,0.397
NYSE:TAL,20 Aug 2025,$11.69,3,$12.31,4,,$11.71,-0.18%,,,,$11.67,-0.34%,$0.00,-100.00%,$0.00,-100.00%,TAL,NYSE:TAL,-0.279
NASDAQ:TATT,24 Oct 2025,$40.25,3,,,2.75,$39.65,1.51%,1.51%,$40.25,$40.25,$34.97,-11.80%,$0.00,-100.00%,$0.00,-100.00%,TATT,NASDAQ:TATT,-0.085
NYSE:TBB,6 Nov 2025,$23.22,1,,1,1.25,$22.76,2.02%,2.02%,$23.22,$23.22,$23.27,2.24%,$0.00,-100.00%,$0.00,-100.00%,TBB,NYSE:TBB,0.253
NYSE:TBBB,13 Jun 2025,$23.99,3,,,,$27.70,-13.40%,,,,$28.56,3.10%,$0.00,-100.00%,$0.00,-100.00%,TBBB,NYSE:TBBB,0.006
NASDAQ:TBBK,2 Oct 2025,$71.45,3,$70.50,4,,$63.58,10.88%,,,,$61.60,-3.11%,$0.00,-100.00%,$0.00,-100.00%,TBBK,NASDAQ:TBBK,-0.020
NASDAQ:TCBI,2 Oct 2025,$81.26,3,$92.50,7,,$87.44,-7.07%,,,,$84.51,-3.35%,$305.65,249.56%,$378.85,333.27%,TCBI,NASDAQ:TCBI,-0.282
NASDAQ:TCBK,2 Oct 2025,$52.81,3,$48.67,4,,$45.31,7.42%,,,,$45.93,1.37%,$0.00,-100.00%,$0.00,-100.00%,TCBK,NASDAQ:TCBK,0.081
NYSE:TD,19 Aug 2025,$67.13,3,$73.85,7,,$81.77,-17.91%,,,,$77.20,-5.59%,$0.00,-100.00%,$0.00,-100.00%,TD,NYSE:TD,-0.915
NYSE:TDG,20 Sep 2024,"$1,185.75",2,"$1,509.83",4,,"$1,284.84",-7.71%,,,,"$1,236.52",-3.76%,$0.00,-100.00%,$0.00,-100.00%,TDG,NYSE:TDG,-0.763
NYSE:TDOC,22 Aug 2025,$12.69,3,$9.06,7,,$7.53,20.32%,,,,$7.28,-3.32%,$22.80,202.78%,$43.58,478.71%,TDOC,NYSE:TDOC,-0.561
NASDAQ:TENB,28 Oct 2025,$35.68,3,$39.87,1,1.5,$28.24,26.35%,26.35%,$35.68,$39.87,$26.35,-6.69%,$35.71,26.44%,$36.33,28.66%,TENB,NASDAQ:TENB,-0.864
NYSE:TEO,18 Sep 2025,$8.99,5,$9.60,3,,$12.99,-30.79%,,,,$11.71,-9.85%,$0.00,-100.00%,$0.00,-100.00%,TEO,NYSE:TEO,-0.164
NYSE:TFC,6 Oct 2025,$46.85,3,$49.13,7,,$45.17,3.71%,,,,$45.63,1.02%,-$266.53,-690.06%,-$259.48,-674.46%,TFC,NYSE:TFC,0.164
NASDAQ:TFIN,2 Oct 2025,$64.43,3,$64.00,1,,$53.51,19.60%,,,,,-100.00%,-$2.00,-103.74%,-$2.00,-103.74%,TFIN,NYSE:TFIN,-2.000
NYSE:TFPM,16 Aug 2025,$20.81,1,,,,$29.36,-29.11%,,,,$26.93,-8.28%,$38.53,31.22%,$44.21,50.56%,TFPM,NYSE:TFPM,-0.905
NASDAQ:TFSL,12 Oct 2025,$12.76,3,$13.50,4,,$13.92,-8.33%,,,,$13.30,-4.45%,$0.00,-100.00%,$0.00,-100.00%,TFSL,NASDAQ:TFSL,-0.755
NYSE:TGI,10 Nov 2023,$16.21,3,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,TGI,NYSE:TGI,-1.000
NYSE:TGLS,23 Aug 2025,$69.51,3,,1,,$46.42,49.74%,,,,$49.79,7.26%,$0.00,-100.00%,$0.00,-100.00%,TGLS,NYSE:TGLS,-0.218
NYSE:TGS,10 Nov 2025,$29.38,3,$13.30,7,3.75,$30.24,-56.02%,-56.02%,$13.30,$29.38,$43.38,43.45%,"$46,347.42",153165.28%,"$93,907.64",310441.15%,TGS,NYSE:TGS,1.000
NYSE:TGT,21 Sep 2025,$120.25,3,$103.27,3,,$91.70,12.62%,,,,$93.02,1.44%,$0.00,-100.00%,$0.00,-100.00%,TGT,NYSE:TGT,0.025
NASDAQ:THFF,8 Oct 2025,$52.94,4,,,,$56.72,-6.66%,,,,$55.17,-2.73%,-$213.60,-476.59%,-$181.47,-419.94%,THFF,NASDAQ:THFF,-0.124
NYSE:THO,29 Jul 2024,$143.00,5,,,,$102.70,39.24%,,,,$105.87,3.09%,$0.00,-100.00%,$0.00,-100.00%,THO,NYSE:THO,0.054
NASDAQ:TIGR,24 Oct 2025,$10.39,3,$11.86,9,3.25,$10.52,-1.24%,-1.24%,$10.39,$11.86,$9.96,-5.32%,$0.00,-100.00%,$0.00,-100.00%,TIGR,NASDAQ:TIGR,-0.216
NASDAQ:TILE,13 Feb 2025,$17.99,3,$30.00,7,,$26.30,-31.62%,,,,$25.08,-4.64%,$92.77,252.75%,$105.90,302.68%,TILE,NASDAQ:TILE,-0.666
NYSE:TJX,18 Aug 2025,$107.88,1,$144.77,9,,$146.14,-26.18%,,,,$147.48,0.92%,$0.00,-100.00%,$0.00,-100.00%,TJX,NYSE:TJX,0.045
NASDAQ:TKLF,19 Oct 2025,$5.59,3,,,2,$2.84,96.83%,96.83%,$5.59,$5.59,,-100.00%,-$2.00,-170.42%,-$2.00,-170.42%,TKLF,NASDAQ:TKLF,-2.000
NYSE:TKR,10 Nov 2025,$91.53,5,$86.83,8,3.5,$79.45,9.29%,9.29%,$86.83,$91.53,$76.08,-4.24%,$121.49,52.92%,$155.25,95.40%,TKR,NYSE:TKR,-0.693
NASDAQ:TLRY,14 Aug 2025,$1.31,3,,,,$1.28,2.11%,,,,$1.16,-9.38%,$2.58,101.71%,$1.99,55.47%,TLRY,NASDAQ:TLRY,-0.692
NASDAQ:TMC,18 Aug 2025,$4.39,3,,,,$5.65,-22.34%,,,,$4.90,-13.27%,$0.00,-100.00%,$0.00,-100.00%,TMC,NASDAQ:TMC,-0.995
NYSE:TME,12 Aug 2025,$23.93,3,$19.85,8,,$20.90,-5.02%,,,,$20.83,-0.33%,$0.00,-100.00%,$0.00,-100.00%,TME,NYSE:TME,-0.643
NYSEAMERICAN:TMP,2 Oct 2025,$65.36,1,,,,$66.83,-2.20%,,,,$66.27,-0.84%,-$374.66,-660.62%,-$368.30,-651.11%,TMP,NYSEAMERICAN:TMP,-0.199
NASDAQ:TOI,15 Aug 2025,$3.94,3,$6.25,8,,$3.25,21.20%,,,,$3.39,4.31%,$0.00,-100.00%,$0.00,-100.00%,TOI,NASDAQ:TOI,-0.085
NYSE:TOL,14 May 2025,$143.86,5,$139.08,8,,$134.81,3.17%,,,,$132.40,-1.79%,$0.00,-100.00%,$0.00,-100.00%,TOL,NYSE:TOL,-0.142
NASDAQ:TOWN,2 Oct 2025,$37.19,3,$41.00,5,,$33.23,11.91%,,,,$33.68,1.35%,$0.00,-100.00%,$0.00,-100.00%,TOWN,NASDAQ:TOWN,0.116
NYSE:TPB,18 Sep 2025,$86.86,3,,,,$99.82,-12.98%,,,,$100.56,0.74%,$148.24,48.51%,$103.87,4.06%,TPB,NYSE:TPB,-0.282
NYSE:TPC,8 Oct 2024,$26.73,0,,,,$62.21,-57.03%,,,,$67.53,8.55%,$263.89,324.19%,$276.58,344.58%,TPC,NYSE:TPC,0.100
NYSE:TPL,9 Apr 2025,$774.67,2,,9,,"$1,001.01",-22.61%,,,,$913.80,-8.71%,"$1,349.07",34.77%,"$1,385.52",38.41%,TPL,NYSE:TPL,-0.873
NYSE:TPR,26 Aug 2025,$73.71,2,,,,$103.56,-28.82%,,,,$98.37,-5.01%,$104.22,0.64%,$114.80,10.85%,TPR,NYSE:TPR,-0.612
NASDAQ:TREE,11 Aug 2025,$78.94,3,$63.86,8,,$52.58,21.45%,,,,$51.92,-1.26%,$104.76,99.24%,$126.79,141.14%,TREE,NASDAQ:TREE,-0.021
NYSE:TREX,9 Apr 2024,$83.55,2,,,,$32.59,156.37%,,,,$34.07,4.54%,$48.56,49.01%,$54.45,67.09%,TREX,NYSE:TREX,0.318
NYSE:TRGP,1 Sep 2025,$152.25,2,$206.29,6,,$171.92,-11.44%,,,,$164.83,-4.12%,$158.94,-7.55%,$208.70,21.40%,TRGP,NYSE:TRGP,-0.751
NASDAQ:TRI,26 Aug 2025,$160.83,2,,,,$135.47,18.72%,,,,$135.65,0.13%,$211.76,56.31%,$249.00,83.80%,TRI,NASDAQ:TRI,-0.574
NASDAQ:TRMK,12 Oct 2025,$38.75,3,$43.00,5,,$38.33,1.10%,,,,$38.79,1.20%,-$162.38,-523.63%,-$150.59,-492.89%,TRMK,NASDAQ:TRMK,0.017
NYSE:TRN,23 Aug 2025,$33.90,4,$29.00,3,,$25.70,12.84%,,,,$25.24,-1.79%,-$23.36,-190.91%,-$32.25,-225.50%,TRN,NYSE:TRN,-0.733
NASDAQ:TROW,28 Oct 2025,$121.00,5,$112.00,2,2.5,$103.75,7.95%,7.95%,$112.00,$121.00,$99.04,-4.54%,$189.45,82.60%,$214.78,107.02%,TROW,NASDAQ:TROW,-0.788
NASDAQ:TRST,21 Oct 2025,$38.69,3,,4,2.25,$39.63,-2.36%,-2.36%,$38.69,$38.69,$38.60,-2.60%,-$245.70,-719.98%,-$239.36,-704.00%,TRST,NASDAQ:TRST,-0.372
NYSE:TRV,18 Sep 2025,$253.19,2,,,,$285.92,-11.45%,,,,$272.51,-4.69%,"$1,068.19",273.60%,"$1,123.19",292.83%,TRV,NYSE:TRV,-0.726
NASDAQ:TSCO,26 July 2024,$221.61,1,,,,$56.14,294.75%,,,,$52.09,-7.21%,$44.93,-19.97%,$56.19,0.08%,TSCO,NASDAQ:TSCO,-0.821
NASDAQ:TSLA,11 Jan 2025,$227.23,2,$322.56,8,,$434.88,-47.75%,,,,$415.20,-4.53%,$459.83,5.74%,$478.88,10.12%,TSLA,NASDAQ:TSLA,-0.773
NYSE:TSN,9 May 2025,$71.67,5,$64.00,7,,$55.10,16.15%,,,,$50.29,-8.73%,$0.00,-100.00%,$0.00,-100.00%,TSN,NYSE:TSN,-0.628
NYSE:TT,23 Aug 2025,$306.20,1,,,,$429.95,-28.78%,,,,$446.37,3.82%,$678.40,57.79%,$707.58,64.57%,TT,NYSE:TT,0.389
NYSE:TTC,3 Apr 2024,$80.79,2,,,,$72.61,11.26%,,,,$74.87,3.11%,$0.00,-100.00%,$0.00,-100.00%,TTC,NYSE:TTC,0.036
NYSE:TTE,2 Sep 2025,$72.82,5,$67.49,7,,$55.27,22.11%,,,,,-100.00%,-$2.00,-103.62%,-$2.00,-103.62%,TTE,LON:TTE,-2.000
NASDAQ:TTWO,12 Oct 2025,$173.47,1,,,,$235.16,-26.23%,,,,$228.97,-2.63%,$235.92,0.32%,$354.61,50.79%,TTWO,NASDAQ:TTWO,-0.243
NYSE:TUYA,19 Aug 2025,$2.34,3,,,,$2.17,7.97%,,,,$2.09,-3.69%,$0.00,-100.00%,$0.00,-100.00%,TUYA,NYSE:TUYA,-0.640
NYSE:TV,3 Oct 2025,$2.63,3,$4.70,6,,$2.94,-10.50%,,,,$2.68,-8.84%,$0.00,-100.00%,$0.00,-100.00%,TV,NYSE:TV,-0.936
NYSE:TWI,20 Sep 2024,$12.61,3,,,,$7.93,58.98%,,,,$7.36,-7.19%,$18.07,127.87%,$1.00,-87.38%,TWI,NYSE:TWI,-0.616
NASDAQ:TXRH,18 Sep 2025,$146.40,2,,,,$161.06,-9.10%,,,,$158.21,-1.77%,$0.00,-100.00%,$0.00,-100.00%,TXRH,NASDAQ:TXRH,-0.027
NYSE:TYL,24 Aug 2025,$541.31,3,$682.54,7,,$464.38,16.57%,,,,$447.40,-3.66%,$833.41,79.47%,$897.26,93.22%,TYL,NYSE:TYL,-0.820
NYSE:UA,28 Oct 2025,$11.31,3,$7.50,4,2.5,$4.49,67.04%,67.04%,$7.50,$11.31,$4.35,-3.12%,$0.00,-100.00%,$0.00,-100.00%,UA,NYSE:UA,-0.079
NYSE:UAA,28 Oct 2025,$11.73,3,$5.76,1,2,$4.70,22.55%,22.55%,$5.76,$11.73,$4.56,-2.98%,$0.00,-100.00%,$0.00,-100.00%,UAA,NYSE:UAA,-0.154
NYSEAMERICAN:UAMY,3 Jul 2025,$7.55,1,$4.94,7,,$7.95,-37.86%,,,,$6.51,-18.11%,$0.00,-100.00%,$0.00,-100.00%,UAMY,NYSEAMERICAN:UAMY,-0.589
NYSE:UBER,14 Aug 2025,$89.29,3,,,,$93.14,-4.14%,,,,$90.33,-3.02%,$134.27,44.16%,$131.08,40.73%,UBER,NYSE:UBER,-0.452
NYSE:UBS,19 Aug 2025,$37.97,3,,,,$38.97,-2.57%,,,,$37.48,-3.82%,$271.48,596.63%,$119.99,207.90%,UBS,NYSE:UBS,-0.467
NASDAQ:UBSI,12 Oct 2025,$37.54,3,$40.50,5,,$36.77,2.09%,,,,$36.39,-1.03%,-$72.29,-296.60%,-$72.08,-296.03%,UBSI,NASDAQ:UBSI,-0.085
NASDAQ:UCB,21 Oct 2025,$31.41,3,$35.00,5,2,$30.03,4.60%,4.60%,$31.41,$35.00,,-100.00%,-$2.00,-106.66%,-$2.00,-106.66%,UCB,NYSE:UCB,-2.000
NASDAQ:UDMY,20 Aug 2025,$10.79,4,$10.00,5,,$5.34,87.27%,,,,$5.33,-0.19%,$7.48,40.11%,$9.30,74.11%,UDMY,NASDAQ:UDMY,0.215
NYSE:UDR,10 Sep 2025,$42.82,4,$44.23,9,,$34.71,23.37%,,,,$33.09,-4.67%,$34.61,-0.29%,$56.14,61.74%,UDR,NYSE:UDR,-0.846
NASDAQ:UFPI,31 Jan 2025,$119.95,3,$155.00,3,,$91.82,30.63%,,,,$95.16,3.64%,$227.88,148.18%,$255.66,178.44%,UFPI,NASDAQ:UFPI,0.080
NYSE:UGP,20 Aug 2025,$4.45,3,$4.00,5,,$4.34,-7.83%,,,,$4.06,-6.45%,$0.00,-100.00%,$0.00,-100.00%,UGP,NYSE:UGP,-0.579
NYSE:UL,10 Sep 2025,$66.09,3,$67.00,6,,$61.26,7.88%,,,,$63.14,3.07%,$0.00,-100.00%,$0.00,-100.00%,UL,NYSE:UL,0.333
NYSE:ULS,19 Aug 2025,$55.15,1,,,,$87.07,-36.66%,,,,$85.22,-2.12%,$152.21,74.82%,$191.57,120.02%,ULS,NYSE:ULS,-0.083
NASDAQ:UMBF,9 Apr 2025,$109.79,4,$128.29,6,,$109.51,0.25%,,,,$106.10,-3.11%,-$501.85,-558.27%,-$547.06,-599.55%,UMBF,NASDAQ:UMBF,-0.438
NYSE:UNFI,3 Sep 2025,$21.16,2,,,,$40.03,-47.13%,,,,$37.46,-6.42%,$0.00,-100.00%,$0.00,-100.00%,UNFI,NYSE:UNFI,-0.016
NYSE:UNM,17 Feb 2025,$69.73,2,$100.00,7,,$77.34,-9.85%,,,,$73.79,-4.59%,-$164.10,-312.18%,-$157.11,-303.14%,UNM,NYSE:UNM,-0.865
NYSE:UNP,21 May 2024,$230.08,3,,,,$224.57,2.45%,,,,$216.87,-3.43%,$241.50,7.54%,$187.24,-16.62%,UNP,NYSE:UNP,-0.607
NASDAQ:URBN,24 Jan 2024,$42.18,4,,,,$61.72,-31.65%,,,,$62.71,1.60%,$0.00,-100.00%,$0.00,-100.00%,URBN,NASDAQ:URBN,-0.251
NYSE:URI,9 Apr 2025,$683.12,5,$774.77,6,,$852.04,-19.83%,,,,$830.85,-2.49%,$939.31,10.24%,"$1,498.28",75.85%,URI,NYSE:URI,-0.540
NASDAQ:UROY,18 Aug 2025,$3.73,4,$3.44,6,,$3.75,-8.27%,,,,$3.40,-9.33%,$0.00,-100.00%,$0.00,-100.00%,UROY,NASDAQ:UROY,-0.671
NYSE:USB,2 Oct 2025,$49.20,3,$55.47,6,,$47.62,3.32%,,,,$48.06,0.92%,-$161.81,-439.79%,-$155.17,-425.85%,USB,NYSE:USB,0.006
NASDAQ:UTHR,28 Oct 2025,$495.52,5,$506.64,8,3.75,$455.00,8.91%,8.91%,$495.52,$506.64,$445.15,-2.16%,"$1,024.07",125.07%,"$1,059.90",132.95%,UTHR,NASDAQ:UTHR,-0.394
NYSE:UTL,3 Sep 2025,$50.38,3,,3,,$48.09,4.76%,,,,$47.39,-1.46%,-$0.58,-101.21%,$57.74,20.07%,UTL,NYSE:UTL,-0.423
NASDAQ:UVSP,2 Oct 2025,$32.84,3,$33.00,3,,$30.47,7.78%,,,,$29.41,-3.48%,-$165.81,-644.19%,-$160.80,-627.72%,UVSP,NASDAQ:UVSP,-0.109
NYSE:UWMC,4 Oct 2024,$7.90,3,,,,$5.40,46.20%,,,,$5.07,-6.11%,$0.00,-100.00%,$0.00,-100.00%,UWMC,NYSE:UWMC,-0.287
NYSE:V,7 Sep 2025,$315.05,2,$397.95,10,,$334.98,-5.95%,,,,$345.85,3.24%,$556.67,66.18%,$569.99,70.16%,V,NYSE:V,0.240
NYSE:VAL,25 Jul 2023,$82.42,3,,,,$57.55,43.21%,,,,$51.83,-9.94%,$145.35,152.56%,$183.04,218.05%,VAL,NYSE:VAL,-0.757
NYSE:VALE,27 Oct 2025,$14.23,5,$12.62,9,3.75,$12.43,1.53%,1.53%,$12.62,$14.23,$11.80,-5.07%,$20.46,64.62%,$31.59,154.16%,VALE,NYSE:VALE,-0.709
NASDAQ:VBNK,24 Aug 2025,$12.54,3,$12.24,3,,$11.61,5.43%,,,,,-100.00%,-$2.00,-117.23%,-$2.00,-117.23%,VBNK,NASDAQ:VBNK,-2.000
NASDAQ:VBTX,14 Oct 2025,$29.95,3,$36.67,1,1.5,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,-$2.00,#N/A,-$2.00,#N/A,VBTX,NASDAQ:VBTX,-2.000
NASDAQ:VECO,5 Sep 2025,$35.14,3,$26.33,4,,$30.26,-12.99%,,,,$28.08,-7.20%,$35.42,17.04%,$38.90,28.54%,VECO,NASDAQ:VECO,-0.783
NYSE:VFC,26 Aug 2025,$31.37,5,$14.25,6,,$14.80,-3.72%,,,,$14.21,-3.99%,$27.82,87.94%,$28.59,93.18%,VFC,NYSE:VFC,-0.288
NYSE:VICI,2 Nov 2025,$35.17,5,$36.33,9,3.75,$30.58,15.01%,15.01%,$35.17,$36.33,$29.41,-3.83%,$53.37,74.53%,$53.43,74.74%,VICI,NYSE:VICI,-0.760
NYSE:VIST,13 Jun 2025,$50.56,3,$70.00,6,,$49.32,2.51%,,,,$50.26,1.91%,$20.09,-59.26%,$120.65,144.64%,VIST,NYSE:VIST,0.445
NYSE:VIV,17 Feb 2025,$11.28,3,$11.80,5,,$12.97,-13.05%,,,,$12.42,-4.24%,$0.00,-100.00%,$0.00,-100.00%,VIV,NYSE:VIV,-0.672
NYSE:VLO,23 Aug 2024,$144.47,3,,,,$181.69,-20.48%,,,,$172.74,-4.93%,$0.00,-100.00%,$0.00,-100.00%,VLO,NYSE:VLO,-0.659
NYSE:VLRS,22 Aug 2025,$7.94,3,$7.67,4,,$6.60,16.21%,,,,$6.96,5.45%,$80.77,1123.75%,$111.74,1593.10%,VLRS,NYSE:VLRS,0.548
NASDAQ:VLY,18 Aug 2025,$9.01,3,$10.75,6,,$11.02,-18.21%,,,,$11.24,2.00%,-$70.51,-739.83%,-$69.00,-726.11%,VLY,NASDAQ:VLY,0.043
