Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:ADTN,23 Aug 2025,$7.59,3,,,,$7.25,4.69%,,,,$7.71,6.34%,$3.48,-52.02%,$26.29,262.61%,ADTN,NASDAQ:ADTN,0.364
NYSE:AEM,24 Oct 2025,$79.48,1,,,2,$160.00,-50.33%,,,,$177.23,10.77%,$310.95,94.35%,$371.56,132.23%,AEM,NYSE:AEM,0.377
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$120.84,-13.35%,,,,$122.38,1.27%,$3.23,-97.33%,$122.27,1.19%,AEP,NASDAQ:AEP,-0.168
NYSE:AES,11 Jul 2025,$13.47,3,,,,$13.75,-2.07%,,,,$13.89,1.02%,-$54.57,-496.85%,-$50.14,-464.64%,AES,NYSE:AES,-0.008
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.88,19.62%,,,,$15.28,2.69%,$118.12,693.84%,$145.12,875.25%,AFYA,NASDAQ:AFYA,0.370
NYSE:AG,12 Aug 2025,$7.66,3,,,,$11.12,-31.16%,,,,$12.64,13.67%,$13.57,22.04%,$19.52,75.53%,AG,NYSE:AG,0.146
NYSE:AGI,24 Oct 2025,$19.15,2,,,2.5,$32.63,-41.31%,,,,$36.04,10.45%,$50.18,53.77%,$59.42,82.09%,AGI,NYSE:AGI,0.397
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,3,$164.70,9.14%,9.14%,$179.75,$219.00,$164.29,-0.25%,"-$2,527.03",-1634.32%,"-$2,594.44",-1675.25%,AGM,NYSE:AGM,-0.074
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3.5,$10.28,-0.97%,-0.97%,$10.18,$11.15,$10.09,-1.85%,-$73.65,-816.43%,-$67.95,-760.95%,AGNC,NASDAQ:AGNC,-0.338
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$89.79,11.62%,,,,$90.85,1.18%,$27.90,-68.93%,$27.96,-68.86%,AGO,NYSE:AGO,0.032
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.64,23.04%,,,,$7.70,0.79%,$36.23,374.22%,$17.92,134.55%,AGRO,NYSE:AGRO,-0.535
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$75.96,11.59%,,,,$75.74,-0.29%,-$59.75,-178.67%,$5.84,-92.32%,AIG,NYSE:AIG,-0.208
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$45.41,47.10%,,,,$41.50,-8.61%,$59.63,31.31%,$101.73,124.03%,AIN,NYSE:AIN,-0.326
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$3.66,36.61%,,,,$4.21,15.03%,$4.92,34.36%,$4.59,25.41%,AIRS,NASDAQ:AIRS,0.286
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$226.82,-2.20%,,,,$229.98,1.39%,$460.83,103.17%,$549.49,142.26%,AIZ,NYSE:AIZ,0.040
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.80,-21.83%,,,,$64.21,0.64%,-$213.34,-434.39%,-$84.64,-232.67%,AL,NYSE:AL,-0.242
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$76.61,6.32%,,,,$77.27,0.86%,$133.76,74.60%,$182.12,137.72%,ALC,NYSE:ALC,0.145
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,3.25,$15.66,6.11%,6.11%,$16.62,$21.00,$16.05,2.49%,$20.96,33.87%,$14.68,-6.26%,ALEX,NYSE:ALEX,0.232
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$1.98,215.20%,,,,$2.07,4.55%,$0.74,-62.75%,$11.46,478.63%,ALIT,NYSE:ALIT,0.296
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$214.32,-14.74%,,,,$216.93,1.22%,$697.19,225.30%,$814.92,280.24%,ALL,NYSE:ALL,0.182
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3.25,$162.87,1.54%,,,,$166.31,2.11%,$304.97,87.25%,$335.19,105.80%,ALLE,NYSE:ALLE,0.466
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$38.48,7.93%,,,,$38.21,-0.70%,-$451.39,-1273.05%,-$485.92,-1362.79%,ALLY,NYSE:ALLY,-0.003
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.5,$21.73,12.92%,12.92%,$24.54,$25.63,$22.19,2.12%,-$90.99,-518.75%,-$78.60,-461.70%,ALRS,NASDAQ:ALRS,0.718
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$84.32,16.39%,,,,$80.08,-5.03%,$206.22,144.57%,$234.47,178.07%,ALSN,NYSE:ALSN,-0.315
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.75,$4.81,-27.91%,-27.91%,$3.47,$19.75,$4.58,-4.78%,$3.03,-36.91%,$3.05,-36.60%,ALT,NASDAQ:ALT,-0.011
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.71,211.70%,,,,$2.00,16.96%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,0.304
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.14,68.52%,,,,$5.35,4.09%,$6.17,20.07%,$8.05,56.62%,ALVO,NASDAQ:ALVO,0.151
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$28.81,6.39%,,,,$28.70,-0.38%,-$141.43,-590.89%,-$140.55,-587.84%,AMAL,NASDAQ:AMAL,0.443
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,#N/A,#N/A,,,,$8.94,#N/A,$190.25,#N/A,$199.41,#N/A,AMBC,NYSE:AMBC,-0.194
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.76,36.68%,,,,$3.69,-1.86%,$2.06,-45.27%,$10.01,166.31%,AMBP,NYSE:AMBP,-0.411
NYSE:AMCR,20 Nov 2025,$11.20,3,$10.36,8,3,$8.50,21.88%,21.88%,$10.36,$11.20,$8.33,-2.00%,$4.47,-47.41%,$1.37,-83.91%,AMCR,NYSE:AMCR,-0.512
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.32,31.46%,,,,$5.39,1.32%,$20.99,294.50%,$23.86,348.59%,AMPY,NYSE:AMPY,0.005
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$26.44,8.58%,,,,$27.08,2.42%,$194.00,633.73%,$205.22,676.16%,AMRK,NASDAQ:AMRK,0.455
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.25,$30.38,33.84%,33.84%,$40.66,$40.66,$33.24,9.41%,$39.06,28.56%,$41.00,34.95%,AMSC,NASDAQ:AMSC,0.146
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.67,13.07%,,,,$40.42,-0.61%,$30.53,-24.93%,$31.30,-23.03%,AMSF,NASDAQ:AMSF,-0.259
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,3,$18.03,7.27%,7.27%,$19.34,$21.00,$17.94,-0.50%,-$174.55,-1068.13%,-$173.05,-1059.79%,AMTB,NYSE:AMTB,0.661
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.60,99.13%,,,,$1.80,12.50%,$1.83,14.28%,-$6.93,-533.23%,AMTX,NASDAQ:AMTX,0.429
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$51.10,69.54%,,,,$47.80,-6.46%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.041
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.88,-20.41%,,,,$23.26,1.66%,$73.41,220.84%,$151.82,563.53%,AMX,NYSE:AMX,-0.247
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$69.87,69.46%,,,,$69.06,-1.16%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.351
NYSE:AON,29 Aug 2025,$347.01,2,,,,$346.51,0.14%,,,,$359.74,3.82%,$336.82,-2.80%,$377.88,9.05%,AON,NYSE:AON,0.405
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,3.5,$65.10,9.84%,9.84%,$71.50,$78.75,$65.23,0.20%,$151.01,131.97%,$160.51,146.56%,AOS,NYSE:AOS,0.140
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$23.95,18.94%,,,,$24.72,3.22%,$68.45,185.82%,$82.50,244.46%,APA,NASDAQ:APA,0.118
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$257.37,15.12%,,,,$259.82,0.95%,$123.70,-51.94%,$171.68,-33.29%,APD,NYSE:APD,0.289
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$34.80,-0.80%,,,,$37.70,8.33%,$79.56,128.61%,$92.50,165.81%,APEI,NASDAQ:APEI,0.919
NYSE:APH,16 Sep 2023,$81.57,2,,,,$131.60,-38.02%,,,,$139.74,6.19%,$195.27,48.38%,$208.11,58.14%,APH,NYSE:APH,0.223
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.56,-14.47%,,,,$3.41,-4.21%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,0.075
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$35.30,88.07%,,,,$33.60,-4.82%,$94.12,166.62%,$117.28,232.24%,APOG,NASDAQ:APOG,-0.145
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.96,3.08%,,,,$6.17,3.52%,-$4.39,-173.65%,-$2.34,-139.24%,AQN,NYSE:AQN,0.081
NYSE:AR,20 Aug 2025,$31.31,3,,,,$33.55,-6.69%,,,,$34.51,2.86%,$52.25,55.74%,$78.39,133.64%,AR,NYSE:AR,-0.147
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.22,42.76%,,,,$7.51,4.02%,$1.39,-80.77%,$28.93,300.63%,ARCO,NYSE:ARCO,0.265
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.38,38.88%,,,,$9.06,-3.41%,$14.46,54.13%,$30.91,229.51%,ARHS,NASDAQ:ARHS,0.066
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.45,46.17%,,,,$4.31,-3.15%,-$13.28,-398.51%,-$1.19,-126.82%,ARKO,NASDAQ:ARKO,0.243
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.32,60.52%,,,,$30.25,-0.23%,-$167.97,-653.97%,-$164.19,-641.53%,AROW,NASDAQ:AROW,0.213
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.63,-8.16%,,,,$25.79,0.62%,-$171.57,-769.41%,-$165.25,-744.76%,ASB,NYSE:ASB,0.661
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.37,65.14%,,,,$51.34,1.93%,$86.02,70.78%,$175.37,248.16%,ASH,NYSE:ASH,0.350
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,$966.57,-9.87%,,,,"$1,066.85",10.37%,"$1,067.86",10.48%,"$1,126.24",16.52%,ASML,NASDAQ:ASML,0.203
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$298.26,15.65%,,,,$307.86,3.22%,$328.08,10.00%,$344.80,15.60%,ASR,NYSE:ASR,0.112
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$93.37,40.55%,,,,$101.60,8.81%,$277.84,197.57%,$320.41,243.16%,ATGE,NYSE:ATGE,0.834
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$96.47,-34.69%,,,,$102.31,6.05%,$157.04,62.79%,$179.53,86.10%,ATI,NYSE:ATI,0.049
NYSE:AU,20 Aug 2025,$29.75,2,,,,$79.81,-62.72%,,,,$85.50,7.13%,$218.25,173.46%,$223.03,179.46%,AU,NYSE:AU,0.040
NYSE:AUB,20 Nov 2025,$38.43,4,$41.70,6,3.75,$32.87,16.92%,16.92%,$38.43,$41.70,$33.74,2.65%,-$135.87,-513.35%,-$131.93,-501.36%,AUB,NYSE:AUB,0.754
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$180.68,20.11%,,,,$181.00,0.18%,$213.57,18.21%,$279.14,54.49%,AVB,NYSE:AVB,0.029
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$45.92,32.49%,,,,$46.67,1.63%,$39.32,-14.36%,$46.05,0.28%,AVT,NASDAQ:AVT,0.136
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.75,$17.83,-16.18%,-16.18%,$14.94,$33.56,$17.35,-2.69%,$11.60,-34.93%,$11.63,-34.75%,AVTX,NASDAQ:AVTX,-0.363
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$170.46,9.42%,,,,$165.51,-2.90%,$220.28,29.23%,$264.04,54.90%,AVY,NYSE:AVY,-0.530
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,3.25,$79.47,-4.17%,-4.17%,$76.16,$103.25,$82.12,3.33%,-$178.60,-324.74%,-$168.16,-311.60%,AX,NYSE:AX,0.848
NYSE:B,24 Oct 2025,$29.72,2,,,2.5,$36.55,-18.69%,,,,$39.89,9.14%,$87.99,140.75%,$107.91,195.25%,B,NYSE:B,0.425
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$179.70,-0.22%,,,,$194.36,8.16%,$13.79,-92.33%,$60.53,-66.32%,BA,NYSE:BA,0.428
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$152.93,-12.61%,,,,$163.60,6.98%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.045
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.56,-12.36%,,,,$53.71,4.17%,-$55.18,-207.02%,-$51.04,-199.00%,BAC,NYSE:BAC,0.271
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$49.87,36.32%,,,,$46.81,-6.14%,$30.70,-38.44%,$55.08,10.44%,BALL,NYSE:BALL,-0.628
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2.75,$17.75,5.75%,5.75%,$18.77,$20.69,$17.62,-0.73%,-$136.52,-869.12%,-$124.42,-800.97%,BANC,NYSE:BANC,0.671
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$110.43,-0.42%,,,,$112.89,2.23%,-$6.34,-105.74%,$5.85,-94.70%,BANF,NASDAQ:BANF,0.541
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2.75,$62.31,2.41%,2.41%,$63.81,$71.50,$62.57,0.42%,-$222.07,-456.40%,-$229.30,-468.00%,BANR,NASDAQ:BANR,0.678
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.17,-18.99%,,,,$4.44,6.47%,$3.69,-11.61%,$4.17,-0.01%,BB,NYSE:BB,0.334
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.48,-15.83%,,,,$3.71,6.61%,-$26.61,-864.69%,-$62.90,-1907.35%,BBD,NYSE:BBD,0.396
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.40,-15.67%,,,,$20.99,2.89%,$91.82,350.12%,$97.39,377.41%,BBVA,NYSE:BBVA,0.074
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$48.88,-15.42%,,,,$50.69,3.70%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,0.194
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$14.85,229.70%,,,,$21.71,46.20%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,0.106
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$76.45,15.08%,,,,$77.78,1.74%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,0.205
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.86,-1.01%,,,,$19.09,1.22%,-$54.06,-386.65%,-$51.16,-371.25%,BCAL,NASDAQ:BCAL,0.573
NYSE:BCH,19 Nov 2025,$33.72,2,,,2.75,$36.37,-7.29%,-7.29%,$33.72,$33.72,$38.36,5.47%,$17.39,-52.19%,$19.44,-46.55%,BCH,NYSE:BCH,0.558
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.84,-17.26%,,,,$21.76,4.41%,-$6.25,-129.97%,-$6.25,-129.97%,BCS,NYSE:BCS,0.312
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.18,16.40%,,,,$13.80,-2.68%,-$0.30,-102.11%,-$0.89,-106.26%,BCSF,NYSE:BCSF,-0.261
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$140.95,-42.71%,,,,$151.17,7.25%,$246.15,74.64%,$289.81,105.61%,BELFB,NASDAQ:BELFB,0.192
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$101.12,18.62%,,,,$101.82,0.69%,$152.91,51.21%,$186.13,84.07%,BFAM,NYSE:BFAM,0.125
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$123.36,-4.79%,,,,$126.87,2.85%,-$160.36,-230.00%,-$146.61,-218.85%,BFC,NASDAQ:BFC,0.681
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.52,-8.46%,,,,,-100.00%,-$2.00,-117.36%,-$2.00,-117.36%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.75,$30.94,29.80%,29.80%,$40.16,$40.16,$30.65,-0.94%,-$21.10,-168.21%,$3.31,-89.29%,BFS,NYSE:BFS,-0.049
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2.5,$25.72,-1.84%,-1.84%,$25.25,$30.00,$25.52,-0.78%,-$126.62,-592.30%,-$123.23,-579.11%,BFST,NASDAQ:BFST,0.411
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.65,-0.94%,,,,$30.41,2.56%,-$178.84,-703.18%,-$174.14,-687.32%,BHB,NYSEAMERICAN:BHB,0.623
NYSE:BHP,24 Oct 2025,$54.73,3,,,3.25,$53.08,3.11%,,,,$55.55,4.65%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.467
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,3.25,$63.34,4.23%,4.23%,$66.02,$72.00,$63.31,-0.05%,-$243.38,-484.24%,-$218.47,-444.91%,BHRB,NASDAQ:BHRB,0.707
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$41.04,34.54%,,,,$41.34,0.73%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.573
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$91.61,-0.93%,,,,$94.68,3.35%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.369
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.80,-14.81%,,,,$10.51,-2.69%,-$9.07,-184.02%,$9.70,-10.23%,BKD,NYSE:BKD,-0.141
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.88,-16.22%,,,,$47.79,-2.23%,$63.66,30.24%,$79.25,62.14%,BKR,NASDAQ:BKR,-0.067
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$431.15,8.53%,,,,$425.65,-1.28%,$851.44,97.48%,$958.37,122.28%,BLD,NYSE:BLD,0.235
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.5,$2.71,-18.82%,-18.82%,$2.20,$3.68,$2.80,3.32%,$3.12,15.16%,$3.21,18.43%,BLDP,NASDAQ:BLDP,-0.233
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,014.72",1.31%,,,,"$1,014.88",0.02%,$883.65,-12.92%,$994.05,-2.04%,BLK,NYSE:BLK,-0.298
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,3.25,$56.49,32.77%,32.77%,$75.00,$76.27,$87.73,55.30%,$204.09,261.28%,$214.54,279.78%,BLKB,NASDAQ:BLKB,1.000
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.30,130.77%,130.77%,$3.00,$3.36,$1.46,12.31%,-$0.89,-168.36%,-$0.60,-146.09%,BLNK,NASDAQ:BLNK,0.113
NYSE:BMI,5 May 2025,$169.72,3,,6,,$177.46,-4.36%,,,,$177.44,-0.01%,$279.88,57.71%,$300.72,69.46%,BMI,NYSE:BMI,0.188
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,3.5,$26.37,3.15%,3.15%,$27.20,$29.50,$26.51,0.53%,-$145.57,-652.03%,-$144.14,-646.61%,BMRC,NASDAQ:BMRC,0.663
NYSE:BN,26 Aug 2024,$55.96,2,,,,$44.72,25.14%,,,,$44.60,-0.27%,-$94.78,-311.94%,-$73.27,-263.85%,BN,NYSE:BN,0.141
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.68,-17.01%,,,,$69.85,4.75%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,0.346
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,3.25,$65.10,6.05%,6.05%,$69.04,$73.00,$67.06,3.01%,-$443.52,-781.29%,-$435.48,-768.95%,BOH,NYSE:BOH,0.820
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$109.54,0.51%,,,,$108.43,-1.01%,$185.57,69.41%,$215.64,96.86%,BOKF,NASDAQ:BOKF,0.380
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.65,94.30%,,,,$5.50,-2.65%,$47.56,741.78%,$77.72,1275.59%,BOOM,NASDAQ:BOOM,-0.241
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.46,5.64%,,,,$26.82,-2.33%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.330
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.98,9.51%,,,,$37.03,2.92%,$66.72,85.43%,$160.90,347.19%,BP,NYSE:BP,0.439
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.29,51.77%,,,,$3.43,4.26%,$3.17,-3.52%,$76.40,2222.05%,BRY,NASDAQ:BRY,0.066
NYSE:BSAC,19 Nov 2025,$26.95,3,,,3.5,$29.31,-8.05%,-8.05%,$26.95,$26.95,$30.93,5.53%,-$75.59,-357.89%,-$72.47,-347.24%,BSAC,NYSE:BSAC,0.640
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.14,-6.19%,,,,$6.43,4.72%,$35.72,481.84%,$35.89,484.53%,BSBR,NYSE:BSBR,0.335
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.93,5.16%,,,,,-100.00%,-$2.00,-104.77%,-$2.00,-104.77%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3.25,$2.78,13.62%,13.62%,$3.16,$7.00,$3.01,8.27%,$1.12,-59.87%,$1.12,-59.87%,BTCS,NASDAQ:BTCS,0.224
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.29,-0.40%,,,,$11.23,9.14%,$3.38,-67.15%,$3.13,-69.55%,BTDR,NASDAQ:BTDR,0.540
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$55.25,-2.81%,,,,$56.70,2.62%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.438
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.24,136.25%,,,,,-100.00%,-$2.00,-933.33%,-$2.00,-933.33%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.29,119.08%,,,,,-100.00%,-$2.00,-124.13%,-$2.00,-124.13%,BULL,NASDAQ:BULL,-2.000
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.5,$8.70,48.05%,48.05%,$12.88,$21.32,$8.41,-3.33%,$25.07,188.11%,$25.02,187.63%,BUR,NYSE:BUR,-0.226
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$296.51,-32.61%,,,,$274.89,-7.29%,$0.00,-100.00%,$0.00,-100.00%,BURL,NYSE:BURL,-0.235
