Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:ADTN,23 Aug 2025,$7.59,3,,,,$7.25,4.69%,,,,$7.79,7.45%,$3.46,-52.23%,$26.19,261.23%,ADTN,NASDAQ:ADTN,0.276
NYSE:AEM,24 Oct 2025,$79.48,1,,,1.75,$166.49,-52.26%,-52.26%,$79.48,$79.48,$173.17,4.01%,$310.75,86.65%,$371.12,122.91%,AEM,NYSE:AEM,0.272
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$123.51,-15.22%,,,,$122.16,-1.09%,$2.66,-97.85%,$121.25,-1.83%,AEP,NASDAQ:AEP,-0.079
NYSE:AES,11 Jul 2025,$13.47,3,,,,$13.72,-1.86%,,,,$13.49,-1.68%,-$54.52,-497.40%,-$50.10,-465.13%,AES,NYSE:AES,-0.177
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.77,20.51%,,,,$14.55,-1.49%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.478
NYSE:AG,12 Aug 2025,$7.66,3,,,,$11.70,-34.57%,,,,$11.43,-2.31%,$13.73,17.35%,$19.66,68.04%,AG,NYSE:AG,-0.161
NYSE:AGI,24 Oct 2025,$19.15,2,,,2.5,$33.82,-43.38%,-43.38%,$19.15,$19.15,$34.35,1.57%,$49.55,46.52%,$58.76,73.74%,AGI,NYSE:AGI,0.270
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,3,$162.18,10.84%,10.84%,$179.75,$219.00,$165.05,1.77%,"-$2,528.67",-1659.18%,"-$2,595.74",-1700.53%,AGM,NYSE:AGM,-0.275
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3.25,$10.11,0.69%,0.69%,$10.18,$11.15,$10.00,-1.09%,-$73.60,-827.99%,-$67.91,-771.75%,AGNC,NASDAQ:AGNC,-0.552
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$88.96,12.66%,,,,$88.17,-0.89%,$26.93,-69.73%,$26.99,-69.66%,AGO,NYSE:AGO,-0.056
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.85,19.75%,,,,$7.59,-3.31%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.265
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$77.07,9.98%,,,,$77.80,0.95%,-$57.95,-175.19%,$7.52,-90.24%,AIG,NYSE:AIG,-0.323
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$42.35,57.73%,,,,$43.93,3.73%,$62.84,48.39%,$103.34,144.02%,AIN,NYSE:AIN,-0.423
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$4.07,22.85%,,,,$5.94,45.95%,$6.35,56.07%,$6.03,48.07%,AIRS,NASDAQ:AIRS,0.222
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$225.95,-1.83%,,,,$229.67,1.65%,$462.38,104.64%,$550.69,143.72%,AIZ,NYSE:AIZ,-0.157
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.69,-21.70%,,,,$64.19,0.79%,-$213.22,-434.78%,-$84.86,-233.24%,AL,NYSE:AL,-0.294
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$75.78,7.48%,,,,$79.59,5.03%,$135.69,79.06%,$183.86,142.62%,ALC,NYSE:ALC,0.040
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,3,$15.74,5.57%,5.57%,$16.62,$21.00,$15.96,1.40%,$21.36,35.70%,$15.11,-4.02%,ALEX,NYSE:ALEX,-0.150
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.03,207.44%,,,,$2.34,15.27%,$1.00,-50.56%,$11.69,476.04%,ALIT,NYSE:ALIT,0.175
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$209.96,-12.97%,,,,$214.30,2.07%,$698.16,232.52%,$815.41,288.36%,ALL,NYSE:ALL,-0.030
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3,$161.07,2.68%,2.68%,$165.38,$165.38,$168.15,4.40%,$304.44,89.01%,$334.55,107.70%,ALLE,NYSE:ALLE,0.305
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$37.65,10.31%,,,,$38.87,3.24%,-$450.65,-1296.95%,-$485.08,-1388.39%,ALLY,NYSE:ALLY,-0.149
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.5,$21.06,16.52%,16.52%,$24.54,$25.63,$22.65,7.55%,-$90.68,-530.59%,-$78.33,-471.95%,ALRS,NASDAQ:ALRS,0.718
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$79.70,23.14%,,,,$81.57,2.35%,$196.21,146.18%,$224.35,181.50%,ALSN,NYSE:ALSN,-0.182
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.75,$4.65,-25.43%,-25.43%,$3.47,$19.75,$4.30,-7.53%,$2.62,-43.76%,$2.63,-43.44%,ALT,NASDAQ:ALT,0.068
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.91,179.06%,,,,$1.98,3.66%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,0.217
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.11,69.51%,,,,$5.48,7.24%,$6.40,25.24%,$8.27,61.87%,ALVO,NASDAQ:ALVO,-0.032
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$27.02,13.44%,,,,$29.56,9.40%,-$141.37,-623.20%,-$140.49,-619.95%,AMAL,NASDAQ:AMAL,0.535
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$9.08,17.63%,,,,$9.45,4.07%,$190.17,1994.43%,$199.31,2095.06%,AMBC,NYSE:AMBC,-0.191
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.70,38.89%,,,,$3.56,-3.78%,$1.94,-47.54%,$9.88,167.05%,AMBP,NYSE:AMBP,-0.398
NYSE:AMCR,11 Nov 2025,$11.13,5,$10.27,9,3.75,$8.46,21.39%,21.39%,$10.27,$11.13,$8.37,-1.06%,$4.52,-46.63%,$1.42,-83.19%,AMCR,NYSE:AMCR,-0.591
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.50,27.16%,,,,$5.88,6.91%,$21.45,289.96%,$52.07,846.79%,AMPY,NYSE:AMPY,0.006
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$25.62,12.05%,,,,$26.01,1.52%,$192.92,653.00%,$204.05,696.46%,AMRK,NASDAQ:AMRK,0.289
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.25,$31.17,30.45%,30.45%,$40.66,$40.66,$32.26,3.50%,$41.77,34.01%,$43.71,40.22%,AMSC,NASDAQ:AMSC,-0.065
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$41.15,11.75%,,,,$41.12,-0.07%,$31.61,-23.18%,$32.38,-21.31%,AMSF,NASDAQ:AMSF,-0.186
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,3,$17.10,13.10%,13.10%,$19.34,$21.00,$18.76,9.71%,-$187.20,-1194.76%,-$185.70,-1185.98%,AMTB,NYSE:AMTB,0.904
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.76,81.02%,,,,$1.87,6.25%,$2.04,16.12%,-$6.69,-480.30%,AMTX,NASDAQ:AMTX,-0.380
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$47.62,81.93%,,,,$50.87,6.82%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.053
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.42,-22.25%,,,,$23.03,-1.67%,$73.16,212.37%,$151.33,546.18%,AMX,NYSE:AMX,-0.281
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$69.52,70.31%,,,,$70.25,1.05%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.217
NYSE:AON,29 Aug 2025,$347.01,2,,,,$348.54,-0.44%,,,,$348.82,0.08%,$342.39,-1.76%,$383.36,9.99%,AON,NYSE:AON,-0.117
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,3.5,$63.38,12.82%,12.82%,$71.50,$78.75,$67.41,6.36%,$151.89,139.65%,$161.36,154.60%,AOS,NYSE:AOS,0.071
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.92,14.31%,,,,$25.25,1.32%,$69.03,177.01%,$83.07,233.36%,APA,NASDAQ:APA,0.015
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$252.16,17.50%,,,,$258.72,2.60%,$129.80,-48.52%,$177.67,-29.54%,APD,NYSE:APD,-0.458
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$33.43,3.26%,,,,$35.87,7.30%,$78.40,134.53%,$91.32,173.15%,APEI,NASDAQ:APEI,0.242
NYSE:APH,16 Sep 2023,$81.57,2,,,,$132.44,-38.41%,,,,$140.87,6.37%,$192.08,45.03%,$204.86,54.68%,APH,NYSE:APH,0.475
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.29,-7.45%,,,,$3.54,7.60%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,0.189
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$34.08,94.80%,,,,$33.24,-2.46%,$93.75,175.09%,$116.87,242.92%,APOG,NASDAQ:APOG,-0.207
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.02,2.05%,,,,$6.11,1.50%,-$4.28,-171.02%,-$2.23,-136.99%,AQN,NYSE:AQN,-0.271
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.76,-9.93%,,,,$33.32,-4.14%,$51.46,48.05%,$77.55,123.10%,AR,NYSE:AR,-0.236
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.29,41.39%,,,,$7.54,3.43%,$1.36,-81.28%,$28.80,295.00%,ARCO,NYSE:ARCO,0.346
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$8.87,46.87%,,,,$9.35,5.41%,$14.58,64.34%,$31.00,249.44%,ARHS,NASDAQ:ARHS,0.089
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.22,54.14%,,,,$4.49,6.40%,-$13.05,-409.26%,-$0.98,-123.31%,ARKO,NASDAQ:ARKO,0.301
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$29.19,66.74%,,,,$31.74,8.74%,-$197.47,-776.49%,-$193.79,-763.91%,AROW,NASDAQ:AROW,0.328
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$24.54,-4.08%,,,,$26.48,7.91%,-$175.89,-816.76%,-$169.59,-791.07%,ASB,NYSE:ASB,0.762
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.02,66.30%,,,,$51.14,2.24%,$88.24,76.40%,$177.34,254.53%,ASH,NYSE:ASH,-0.332
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,004.06",-13.23%,,,,"$1,039.27",3.51%,"$1,035.28",3.11%,"$1,093.43",8.90%,ASML,NASDAQ:ASML,0.192
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$296.81,16.21%,,,,$302.74,2.00%,$644.00,116.97%,$771.32,159.87%,ASR,NYSE:ASR,-0.068
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$95.75,37.05%,,,,$100.18,4.63%,$277.74,190.07%,$315.29,229.28%,ATGE,NYSE:ATGE,0.132
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$98.18,-35.83%,,,,$95.91,-2.31%,$157.95,60.88%,$180.36,83.70%,ATI,NYSE:ATI,-0.248
NYSE:AU,20 Aug 2025,$29.75,2,,,,$80.10,-62.86%,,,,$77.34,-3.45%,$211.51,164.06%,$215.44,168.97%,AU,NYSE:AU,-0.135
NYSE:AUB,18 Nov 2025,$38.11,4,$41.70,6,4,$31.43,21.25%,21.25%,$38.11,$41.70,$48.81,55.30%,-$138.89,-541.91%,-$134.96,-529.40%,AUB,NYSE:AUB,1.000
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.41,22.33%,,,,$178.91,0.85%,$214.12,20.69%,$279.56,57.58%,AVB,NYSE:AVB,-0.027
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$45.18,34.66%,,,,$46.94,3.90%,$40.40,-10.59%,$47.12,4.29%,AVT,NASDAQ:AVT,-0.020
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.75,$18.00,-16.98%,-16.98%,$14.94,$33.56,$14.04,-22.00%,$9.12,-49.31%,$9.16,-49.14%,AVTX,NASDAQ:AVTX,-0.399
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$168.73,10.54%,,,,$171.42,1.59%,$224.48,33.04%,$268.15,58.92%,AVY,NYSE:AVY,-0.629
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,3.25,$76.30,-0.18%,-0.18%,$76.16,$103.25,$88.87,16.47%,-$177.10,-332.11%,-$166.70,-318.48%,AX,NYSE:AX,0.998
NYSE:B,24 Oct 2025,$29.72,2,,,2.5,$37.74,-21.25%,-21.25%,$29.72,$29.72,$38.62,2.33%,$87.06,130.68%,$106.90,183.26%,B,NYSE:B,0.276
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$189.63,-5.44%,,,,$203.84,7.49%,$22.49,-88.14%,$69.05,-63.59%,BA,NYSE:BA,0.573
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$159.72,-16.32%,,,,$165.72,3.76%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.135
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.64,-12.50%,,,,$52.79,2.23%,-$55.45,-207.37%,-$51.32,-199.38%,BAC,NYSE:BAC,-0.012
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.53,43.03%,,,,$46.78,-1.58%,$30.66,-35.50%,$54.99,15.69%,BALL,NYSE:BALL,-0.650
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,3,$16.51,13.69%,13.69%,$18.77,$20.69,$18.05,9.33%,-$151.60,-1018.21%,-$139.58,-945.45%,BANC,NYSE:BANC,0.876
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,3,$107.65,2.15%,,,,$116.11,7.86%,$94.70,-12.03%,$104.52,-2.91%,BANF,NASDAQ:BANF,0.716
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2.75,$59.02,8.12%,8.12%,$63.81,$71.50,$64.66,9.56%,-$220.82,-474.15%,-$228.03,-486.36%,BANR,NASDAQ:BANR,0.793
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.30,-21.44%,,,,$4.41,2.56%,$3.78,-12.19%,$4.26,-0.96%,BB,NYSE:BB,0.297
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.60,-18.64%,,,,$3.86,7.22%,-$26.56,-837.85%,-$62.76,-1843.24%,BBD,NYSE:BBD,0.437
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.45,-15.87%,,,,$21.78,6.50%,$91.49,347.37%,$97.03,374.45%,BBVA,NYSE:BBVA,0.087
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$49.38,-16.28%,,,,$50.76,2.79%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,0.400
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$21.10,132.04%,,,,$22.56,6.92%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,0.114
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$74.40,18.25%,,,,$78.96,6.13%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,0.200
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.28,2.13%,,,,$19.76,8.10%,-$61.79,-438.03%,-$59.98,-428.09%,BCAL,NASDAQ:BCAL,0.599
NYSE:BCH,19 Nov 2025,$33.72,2,,,3,$36.88,-8.57%,-8.57%,$33.72,$33.72,$38.00,3.04%,$15.25,-58.65%,$17.30,-53.09%,BCH,NYSE:BCH,0.767
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.09,-18.25%,,,,$22.34,5.93%,-$7.38,-134.97%,-$7.38,-134.97%,BCS,NYSE:BCS,0.146
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.74,20.13%,,,,$13.78,0.29%,$0.61,-95.55%,$0.02,-99.84%,BCSF,NYSE:BCSF,-0.348
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$144.07,-43.95%,,,,$144.65,0.40%,$248.40,72.42%,$291.89,102.60%,BELFB,NASDAQ:BELFB,0.000
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$99.69,20.32%,,,,$100.50,0.81%,$152.41,52.88%,$185.50,86.08%,BFAM,NYSE:BFAM,-0.034
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.5,$120.88,-2.83%,,,,$130.12,7.64%,-$156.76,-229.69%,-$143.06,-218.35%,BFC,NASDAQ:BFC,0.632
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.11,-5.08%,,,,,-100.00%,-$2.00,-118.00%,-$2.00,-118.00%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.5,$30.35,32.32%,32.32%,$40.16,$40.16,$29.86,-1.61%,-$21.42,-170.56%,$2.96,-90.26%,BFS,NYSE:BFS,-0.280
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2.5,$24.45,3.26%,3.26%,$25.25,$30.00,$26.19,7.12%,-$128.75,-626.58%,-$125.37,-612.76%,BFST,NASDAQ:BFST,0.659
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$28.91,1.59%,,,,$31.04,7.37%,-$184.34,-737.63%,-$179.65,-721.40%,BHB,NYSEAMERICAN:BHB,0.696
NYSE:BHP,24 Oct 2025,$54.73,3,,,3.25,$53.71,1.90%,1.90%,$54.73,$54.73,$56.88,5.90%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.430
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,3.25,$60.23,9.61%,9.61%,$66.02,$72.00,$64.77,7.54%,-$243.06,-503.56%,-$218.26,-462.37%,BHRB,NASDAQ:BHRB,0.822
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$39.74,38.94%,,,,$42.44,6.79%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.384
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$91.13,-0.41%,,,,$96.99,6.43%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.266
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.57,-12.96%,,,,$10.28,-2.74%,-$9.23,-187.31%,$9.50,-10.14%,BKD,NYSE:BKD,-0.210
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.06,-14.79%,,,,$47.35,-1.48%,$63.81,32.78%,$79.37,65.14%,BKR,NASDAQ:BKR,-0.171
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$411.81,13.63%,,,,$438.62,6.51%,$855.52,107.75%,$962.04,133.61%,BLD,NYSE:BLD,0.306
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.5,$2.89,-23.88%,-23.88%,$2.20,$3.68,$2.94,1.73%,$3.30,14.22%,$3.39,17.29%,BLDP,NASDAQ:BLDP,-0.345
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,019.14",0.87%,,,,"$1,049.08",2.94%,$925.61,-9.18%,"$1,035.67",1.62%,BLK,NYSE:BLK,-0.441
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,3,$57.82,29.71%,29.71%,$75.00,$76.27,$65.04,12.49%,$207.01,258.02%,$217.43,276.05%,BLKB,NASDAQ:BLKB,0.895
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.41,112.77%,112.77%,$3.00,$3.36,$1.42,0.71%,-$0.84,-159.46%,-$0.55,-138.92%,BLNK,NASDAQ:BLNK,-0.029
NYSE:BMI,5 May 2025,$169.72,3,,6,,$172.04,-1.35%,,,,$180.39,4.85%,$286.28,66.40%,$307.04,78.47%,BMI,NYSE:BMI,0.003
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,3.5,$25.01,8.76%,8.76%,$27.20,$29.50,$27.39,9.52%,-$144.72,-678.65%,-$143.29,-672.94%,BMRC,NASDAQ:BMRC,0.775
NYSE:BN,26 Aug 2024,$55.96,2,,,,$43.43,28.85%,,,,$43.81,0.87%,-$94.23,-316.96%,-$70.49,-262.31%,BN,NYSE:BN,-0.029
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$67.80,-18.38%,,,,$69.06,1.86%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,0.221
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,3.25,$63.35,8.98%,8.98%,$69.04,$73.00,$69.02,8.95%,-$441.36,-796.71%,-$433.34,-784.05%,BOH,NYSE:BOH,0.762
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$104.95,4.91%,,,,$112.05,6.77%,$185.04,76.32%,$179.05,70.60%,BOKF,NASDAQ:BOKF,0.569
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.74,91.25%,,,,$5.72,-0.35%,$47.70,731.01%,$77.75,1254.47%,BOOM,NASDAQ:BOOM,-0.380
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.84,4.20%,,,,$26.54,-4.67%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.470
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.69,7.39%,,,,$37.48,2.15%,$67.03,82.69%,$160.94,338.65%,BP,NYSE:BP,0.350
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.40,46.86%,,,,$3.45,1.47%,$2.99,-12.18%,$75.64,2124.77%,BRY,NASDAQ:BRY,-0.020
NYSE:BSAC,19 Nov 2025,$26.95,3,,,3.5,$29.20,-7.71%,-7.71%,$26.95,$26.95,$30.80,5.48%,-$55.56,-290.28%,-$58.76,-301.25%,BSAC,NYSE:BSAC,0.829
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.29,-8.43%,,,,$6.61,5.09%,$27.73,340.92%,$24.92,296.26%,BSBR,NYSE:BSBR,0.386
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$40.69,8.36%,,,,,-100.00%,-$2.00,-104.92%,-$2.00,-104.92%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3,$3.00,5.29%,5.29%,$3.16,$7.00,$2.92,-2.67%,$1.12,-62.81%,$1.12,-62.81%,BTCS,NASDAQ:BTCS,0.004
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.71,-4.30%,,,,$11.63,8.59%,$3.68,-65.67%,$3.43,-67.93%,BTDR,NASDAQ:BTDR,0.389
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.86,-2.12%,,,,$55.48,1.13%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.319
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.27,110.00%,,,,,-100.00%,-$2.00,-840.74%,-$2.00,-840.74%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.39,116.47%,,,,,-100.00%,-$2.00,-123.84%,-$2.00,-123.84%,BULL,NASDAQ:BULL,-2.000
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.25,$8.51,51.35%,51.35%,$12.88,$21.32,$8.52,0.12%,$25.05,194.40%,$25.01,193.90%,BUR,NYSE:BUR,-0.335
