Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$166.09,-0.43%,,,,$169.67,2.16%,$313.98,89.04%,$344.87,107.64%,ALLE,NYSE:ALLE,0.146
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$41.30,0.56%,,,,$39.88,-3.44%,-$448.40,-1185.72%,-$483.52,-1270.76%,ALLY,NYSE:ALLY,-0.332
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$21.54,13.92%,,,,$21.62,0.37%,-$88.50,-510.88%,-$75.83,-452.04%,ALRS,NASDAQ:ALRS,-0.078
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$88.66,10.69%,,,,$85.20,-3.90%,$216.21,143.86%,$245.06,176.40%,ALSN,NYSE:ALSN,-0.406
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,,$5.26,-34.08%,,,,$4.85,-7.79%,$3.58,-31.90%,$3.60,-31.62%,ALT,NASDAQ:ALT,-0.877
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.87,185.03%,,,,$1.70,-9.09%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.222
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.10,69.84%,,,,$5.16,1.18%,$6.28,23.19%,$8.22,61.27%,ALVO,NASDAQ:ALVO,-0.193
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$29.35,4.43%,,,,$29.32,-0.10%,-$137.06,-566.97%,-$136.16,-563.93%,AMAL,NASDAQ:AMAL,-0.194
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,#N/A,#N/A,,,,$8.86,#N/A,$193.39,#N/A,$202.71,#N/A,AMBC,NYSE:AMBC,-0.463
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.75,37.04%,,,,$3.71,-1.07%,$2.19,-41.72%,$10.23,172.73%,AMBP,NYSE:AMBP,-0.586
NYSE:AMCR,28 Nov 2025,$11.22,3,$10.82,7,2.5,$8.52,27.00%,27.00%,$10.82,$11.22,$8.32,-2.35%,$4.64,-45.54%,$1.49,-82.56%,AMCR,NYSE:AMCR,-0.782
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.50,27.16%,,,,$5.15,-6.36%,$21.33,287.88%,$21.94,298.92%,AMPY,NYSE:AMPY,-0.563
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$28.71,-0.01%,,,,$27.04,-5.82%,$198.19,590.32%,$209.56,629.93%,AMRK,NASDAQ:AMRK,0.052
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$31.09,30.78%,,,,$29.60,-4.79%,$38.72,24.54%,$40.69,30.88%,AMSC,NASDAQ:AMSC,-0.401
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.80,12.71%,,,,$42.54,4.26%,$31.89,-21.83%,$32.68,-19.90%,AMSF,NASDAQ:AMSF,0.401
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,2.5,$18.81,2.82%,2.82%,$19.34,$21.00,$19.35,2.87%,-$172.59,-1017.53%,-$171.07,-1009.45%,AMTB,NYSE:AMTB,0.072
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.73,84.16%,,,,$1.56,-9.83%,$1.94,11.96%,-$6.95,-501.94%,AMTX,NASDAQ:AMTX,-0.529
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$55.13,57.14%,,,,$50.88,-7.71%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.483
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.08,-21.10%,,,,$23.03,-0.22%,$74.69,223.62%,$154.39,568.95%,AMX,NYSE:AMX,-0.478
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$97.87,20.98%,,,,$76.42,-21.92%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.444
NYSE:AON,29 Aug 2025,$347.01,2,,,,$353.92,-1.95%,,,,$345.30,-2.44%,$345.79,-2.30%,$387.33,9.44%,AON,NYSE:AON,-0.251
NYSE:AOS,28 Nov 2025,$74.18,4,$78.38,6,3.25,$65.98,12.43%,12.43%,$74.18,$78.38,$64.96,-1.55%,$154.29,133.84%,$163.92,148.44%,AOS,NYSE:AOS,-0.141
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.97,14.08%,,,,$23.48,-5.97%,$69.38,177.85%,$83.45,234.19%,APA,NASDAQ:APA,-0.495
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$261.05,13.50%,,,,$255.17,-2.25%,$129.34,-50.45%,$177.92,-31.85%,APD,NYSE:APD,-0.627
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$34.82,-0.86%,,,,$36.06,3.56%,$79.89,129.42%,$93.01,167.12%,APEI,NASDAQ:APEI,0.026
NYSE:APH,16 Sep 2023,$81.57,2,,,,$140.90,-42.11%,,,,$135.91,-3.54%,$197.96,40.50%,$211.08,49.81%,APH,NYSE:APH,-0.007
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.61,-15.65%,,,,$3.53,-2.22%,$4.42,22.58%,$6.72,86.08%,API,NASDAQ:API,-0.341
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$36.41,82.34%,,,,$35.17,-3.41%,$97.54,167.91%,$120.96,232.22%,APOG,NASDAQ:APOG,-0.544
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.16,-0.27%,,,,$5.99,-2.76%,-$4.23,-168.60%,-$2.16,-135.11%,AQN,NYSE:AQN,-0.286
NYSE:AR,20 Aug 2025,$31.31,3,,,,$36.42,-14.04%,,,,$32.80,-9.94%,$51.56,41.58%,$77.97,114.08%,AR,NYSE:AR,-0.797
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.59,35.80%,,,,$7.28,-4.08%,$1.67,-78.06%,$29.81,292.71%,ARCO,NYSE:ARCO,-0.084
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.34,25.99%,,,,$9.47,-8.41%,$15.71,51.94%,$32.34,212.78%,ARHS,NASDAQ:ARHS,-0.350
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.76,36.65%,,,,$4.38,-7.98%,-$12.65,-365.71%,-$0.43,-109.00%,ARKO,NASDAQ:ARKO,-0.084
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.15,61.43%,,,,$29.84,-1.03%,-$166.24,-651.38%,-$162.43,-638.73%,AROW,NASDAQ:AROW,-0.431
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$26.29,-10.46%,,,,$25.98,-1.18%,-$169.47,-744.63%,-$163.04,-720.14%,ASB,NYSE:ASB,-0.078
NYSE:ASH,14 May 2025,$83.18,3,,4,,$52.90,57.25%,,,,$50.31,-4.90%,$90.33,70.76%,$181.04,242.23%,ASH,NYSE:ASH,-0.718
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,060.00",-17.81%,,,,$986.84,-6.90%,"$1,033.04",-2.54%,"$1,092.71",3.09%,ASML,NASDAQ:ASML,-0.052
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$301.95,14.23%,,,,$304.32,0.78%,$336.93,11.58%,$353.82,17.18%,ASR,NYSE:ASR,-0.117
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$92.56,41.78%,,,,$94.11,1.67%,$173.01,86.91%,$197.85,113.75%,ATGE,NYSE:ATGE,0.132
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$100.74,-37.46%,,,,$95.86,-4.84%,$160.11,58.93%,$183.09,81.74%,ATI,NYSE:ATI,-0.243
NYSE:AU,20 Aug 2025,$29.75,2,,,,$85.68,-65.28%,,,,$82.70,-3.48%,$223.42,160.76%,$227.75,165.81%,AU,NYSE:AU,-0.277
NYSE:AUB,28 Nov 2025,$39.00,4,$41.70,7,3.5,$33.83,15.28%,15.28%,$39.00,$41.70,$35.17,3.96%,-$133.30,-494.02%,-$129.31,-482.23%,AUB,NYSE:AUB,0.128
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$181.94,19.28%,,,,$187.38,2.99%,$219.39,20.59%,$285.67,57.01%,AVB,NYSE:AVB,0.183
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$47.51,28.06%,,,,$46.40,-2.34%,$42.43,-10.68%,$49.20,3.56%,AVT,NASDAQ:AVT,-0.456
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,,$19.00,-21.35%,,,,$0.00,-100.00%,$12.99,-31.62%,$13.02,-31.45%,AVTX,NASDAQ:AVTX,-1.000
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$172.37,8.21%,,,,$167.47,-2.84%,$223.87,29.88%,$268.11,55.54%,AVY,NYSE:AVY,-0.636
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,2.75,$82.06,-7.19%,-7.19%,$76.16,$103.25,$85.23,3.86%,-$170.06,-307.24%,-$159.39,-294.24%,AX,NYSE:AX,0.217
NYSE:B,24 Oct 2025,$29.72,2,,,,$41.34,-28.11%,,,,$40.57,-1.86%,$90.71,119.43%,$111.05,168.62%,B,NYSE:B,0.006
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$189.00,-5.13%,,,,$188.16,-0.44%,$11.45,-93.94%,$59.19,-68.68%,BA,NYSE:BA,0.336
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$157.30,-15.03%,,,,$157.69,0.25%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,-0.169
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$53.65,-15.78%,,,,$53.68,0.06%,-$49.92,-193.06%,-$45.73,-185.23%,BAC,NYSE:BAC,0.007
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$49.53,37.26%,,,,$48.13,-2.83%,$32.91,-33.55%,$57.55,16.19%,BALL,NYSE:BALL,-0.836
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2.5,$18.44,1.79%,1.79%,$18.77,$20.69,$19.00,3.04%,-$134.10,-827.23%,-$121.74,-760.21%,BANC,NYSE:BANC,0.013
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$110.84,-0.79%,,,,$117.05,5.60%,$2.11,-98.10%,$14.55,-86.87%,BANF,NASDAQ:BANF,0.114
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2.25,$62.81,1.59%,1.59%,$63.81,$71.50,$63.07,0.41%,-$215.89,-443.72%,-$223.23,-455.41%,BANR,NASDAQ:BANR,-0.051
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.08,-17.21%,,,,$4.03,-1.23%,$3.47,-15.00%,$3.96,-3.06%,BB,NYSE:BB,-0.117
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.70,-20.84%,,,,$3.50,-5.41%,-$22.26,-701.61%,-$62.42,-1787.10%,BBD,NYSE:BBD,-0.282
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$21.55,-20.17%,,,,$21.25,-1.39%,$97.90,354.30%,$103.60,380.73%,BBVA,NYSE:BBVA,-0.213
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$53.10,-22.15%,,,,$48.46,-8.74%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.112
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$17.41,181.22%,,,,$16.01,-8.04%,$86.48,396.75%,$9.09,-47.79%,BBWI,NYSE:BBWI,-0.166
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$79.28,10.97%,,,,$81.96,3.38%,$151.44,91.02%,$165.79,109.12%,BBY,NYSE:BBY,0.080
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.41,-3.81%,,,,$19.35,-0.31%,-$52.16,-368.72%,-$49.19,-353.42%,BCAL,NASDAQ:BCAL,-0.138
NYSE:BCH,19 Nov 2025,$33.72,2,,,2.25,$37.84,-10.89%,-10.89%,$33.72,$33.72,$37.17,-1.77%,$15.40,-59.31%,$2.90,-92.33%,BCH,NYSE:BCH,-0.028
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$22.79,-24.34%,,,,$21.78,-4.43%,-$21.81,-195.72%,-$21.81,-195.72%,BCS,NYSE:BCS,-0.001
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.33,15.18%,,,,$13.74,-4.12%,$2.13,-85.16%,$1.54,-89.28%,BCSF,NYSE:BCSF,-0.718
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$154.03,-47.57%,,,,$145.14,-5.77%,$255.09,65.61%,$299.73,94.59%,BELFB,NASDAQ:BELFB,-0.189
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$102.76,16.72%,,,,$99.27,-3.40%,$157.38,53.15%,$191.31,86.17%,BFAM,NYSE:BFAM,-0.344
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$124.73,-5.83%,,,,$122.53,-1.76%,-$152.87,-222.56%,-$138.83,-211.30%,BFC,NASDAQ:BFC,-0.026
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.76,-10.33%,,,,,-100.00%,-$2.00,-117.01%,-$2.00,-117.01%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,,$31.10,29.13%,,,,$29.59,-4.86%,-$20.11,-164.67%,$4.56,-85.34%,BFS,NYSE:BFS,-0.943
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$26.02,-2.97%,,,,$27.39,5.27%,-$123.12,-573.17%,-$119.65,-559.85%,BFST,NASDAQ:BFST,0.472
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.84,-1.58%,,,,$30.11,0.90%,-$177.06,-693.37%,-$172.30,-677.42%,BHB,NYSEAMERICAN:BHB,-0.094
NYSE:BHP,24 Oct 2025,$54.73,3,,,,$54.73,0.00%,,,,$54.94,0.38%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.104
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,2.75,$65.24,1.20%,1.20%,$66.02,$72.00,$64.24,-1.53%,-$236.38,-462.32%,-$210.91,-423.28%,BHRB,NASDAQ:BHRB,-0.004
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$43.33,27.43%,,,,$43.30,-0.07%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.102
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$89.23,1.71%,,,,$88.62,-0.68%,$92.73,3.92%,$91.19,2.19%,BJ,NYSE:BJ,-0.186
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$11.13,-17.34%,,,,$11.13,0.00%,-$8.31,-174.69%,$10.69,-3.96%,BKD,NYSE:BKD,-0.416
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$50.20,-18.43%,,,,$48.92,-2.55%,$65.14,29.76%,$80.97,61.30%,BKR,NASDAQ:BKR,-0.344
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$452.51,3.41%,,,,$456.42,0.86%,$897.82,98.41%,"$1,007.09",122.56%,BLD,NYSE:BLD,0.028
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,,$2.84,-22.54%,,,,$2.58,-9.15%,$2.96,4.20%,$3.05,7.32%,BLDP,NASDAQ:BLDP,-0.610
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,047.30",-1.85%,,,,"$1,006.50",-3.90%,$906.07,-13.49%,"$1,018.36",-2.76%,BLK,NYSE:BLK,-0.569
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,2.25,$56.38,33.03%,33.03%,$75.00,$76.27,$55.02,-2.41%,$208.53,269.87%,$219.61,289.52%,BLKB,NASDAQ:BLKB,-0.374
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,,$1.31,129.01%,,,,$1.20,-8.40%,-$0.98,-174.88%,-$0.69,-152.74%,BLNK,NASDAQ:BLNK,-0.774
NYSE:BMI,5 May 2025,$169.72,3,,6,,$178.54,-4.94%,,,,$179.95,0.79%,$295.97,65.77%,$317.27,77.70%,BMI,NYSE:BMI,-0.281
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,3,$27.06,0.52%,0.52%,$27.20,$29.50,$26.84,-0.81%,-$143.33,-629.67%,-$141.88,-624.33%,BMRC,NASDAQ:BMRC,-0.045
NYSE:BN,26 Aug 2024,$55.96,2,,,,$47.00,19.07%,,,,$45.42,-3.36%,-$92.28,-296.34%,-$70.22,-249.41%,BN,NYSE:BN,-0.098
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$69.29,-20.14%,,,,$67.81,-2.14%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.072
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,2.5,$65.54,5.34%,5.34%,$69.04,$73.00,$66.33,1.21%,-$440.18,-771.62%,-$432.06,-759.23%,BOH,NYSE:BOH,-0.191
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$112.62,-2.24%,,,,$111.54,-0.96%,$211.64,87.92%,$242.31,115.15%,BOKF,NASDAQ:BOKF,-0.012
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.21,76.78%,,,,$5.72,-7.89%,$49.34,694.55%,$80.14,1190.57%,BOOM,NASDAQ:BOOM,-0.675
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.81,4.31%,,,,$27.37,-1.58%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.521
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.12,9.09%,,,,$36.57,1.25%,$67.97,88.18%,$163.64,353.06%,BP,NYSE:BP,0.075
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.39,47.29%,,,,$3.23,-4.72%,$3.32,-2.10%,$77.38,2182.53%,BRY,NASDAQ:BRY,-0.470
NYSE:BSAC,19 Nov 2025,$26.95,3,,,2.75,$29.93,-9.96%,-9.96%,$26.95,$26.95,$29.98,0.17%,-$77.82,-360.01%,-$74.67,-349.48%,BSAC,NYSE:BSAC,0.000
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.44,-10.56%,,,,$6.14,-4.66%,$36.12,460.94%,$36.29,463.51%,BSBR,NYSE:BSBR,-0.386
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.43,6.43%,,,,,-100.00%,-$2.00,-104.83%,-$2.00,-104.83%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,,$3.18,-0.67%,,,,$2.89,-9.12%,$1.40,-55.97%,$1.40,-55.96%,BTCS,NASDAQ:BTCS,-0.755
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$13.38,-23.40%,,,,$11.26,-15.84%,$5.43,-59.42%,$5.16,-61.41%,BTDR,NASDAQ:BTDR,-0.125
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$58.66,-8.46%,,,,$57.86,-1.36%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.039
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.27,110.00%,,,,,-100.00%,-$2.00,-840.74%,-$2.00,-840.74%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.33,94.66%,,,,$8.44,-9.54%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL,-0.262
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,,$9.57,34.59%,,,,$9.01,-5.85%,$26.56,177.53%,$26.52,177.09%,BUR,NYSE:BUR,-0.727
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$252.23,-20.78%,,,,$248.44,-1.50%,$0.00,-100.00%,$0.00,-100.00%,BURL,NYSE:BURL,-0.297
