Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.43,23.35%,,,,$13.99,-3.05%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.178
NYSE:AG,12 Aug 2025,$7.66,3,,,,$11.94,-35.89%,,,,$10.53,-11.81%,$13.15,10.12%,$19.11,60.01%,AG,NYSE:AG,-0.877
NYSE:AGI,24 Oct 2025,$19.15,2,,,1.75,$32.67,-41.38%,-41.38%,$19.15,$19.15,$30.34,-7.13%,$47.32,44.83%,$56.57,73.17%,AGI,NYSE:AGI,-0.418
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,3.75,$165.55,8.58%,8.58%,$179.75,$219.00,$249.27,50.57%,"-$2,525.60",-1625.58%,"-$2,593.19",-1666.41%,AGM,NYSE:AGM,1.000
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3,$10.31,-1.26%,-1.26%,$10.18,$11.15,$9.95,-3.49%,-$73.38,-811.72%,-$67.67,-756.32%,AGNC,NASDAQ:AGNC,-0.842
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$87.76,14.20%,,,,$80.89,-7.83%,$28.72,-67.28%,$28.78,-67.21%,AGO,NYSE:AGO,-0.840
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$8.16,15.20%,,,,$7.91,-3.06%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.636
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$76.15,11.31%,,,,$75.83,-0.42%,-$58.48,-176.79%,$7.17,-90.58%,AIG,NYSE:AIG,-0.626
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$45.58,46.56%,,,,$47.45,4.10%,$66.15,45.14%,$106.82,134.36%,AIN,NYSE:AIN,-0.566
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$5.77,-13.34%,,,,$5.77,0.00%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.300
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$225.52,-1.64%,,,,$214.32,-4.97%,$539.04,139.02%,$627.21,178.12%,AIZ,NYSE:AIZ,-0.654
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.81,-21.85%,,,,$63.70,-0.17%,-$213.32,-434.31%,-$84.45,-232.34%,AL,NYSE:AL,-0.475
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$77.36,5.29%,,,,$75.79,-2.03%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,0.293
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,,$15.84,29.71%,,,,$14.70,-7.20%,$21.09,33.14%,$18.00,13.61%,ALEX,NYSE:ALEX,-0.967
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.31,170.17%,,,,$2.24,-3.03%,$1.09,-52.64%,$11.83,412.20%,ALIT,NYSE:ALIT,-0.545
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$207.36,-11.88%,,,,$198.03,-4.50%,$683.50,229.62%,$801.48,286.51%,ALL,NYSE:ALL,-0.579
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3,$167.55,-1.30%,-1.30%,$165.38,$165.38,$170.84,1.96%,$311.60,85.98%,$341.89,104.05%,ALLE,NYSE:ALLE,0.138
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.47,5.22%,,,,$40.23,1.93%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,0.293
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3,$21.83,12.41%,12.41%,$24.54,$25.63,$21.43,-1.83%,-$90.94,-516.60%,-$78.52,-459.70%,ALRS,NASDAQ:ALRS,0.023
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$81.98,19.71%,,,,$79.92,-2.51%,$197.28,140.64%,$201.20,145.42%,ALSN,NYSE:ALSN,-0.584
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.5,$4.28,-18.98%,-18.98%,$3.47,$19.75,$3.78,-11.68%,$2.56,-40.23%,$2.56,-40.14%,ALT,NASDAQ:ALT,-0.419
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.10,153.81%,,,,$1.84,-12.38%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.426
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.58,55.23%,,,,$5.47,-1.97%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.202
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$28.42,7.85%,,,,$27.81,-2.15%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.221
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$10.08,5.96%,,,,$8.13,-19.35%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC,-0.472
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.49,47.25%,,,,$3.27,-6.30%,$1.77,-49.39%,$9.73,178.78%,AMBP,NYSE:AMBP,-0.609
NYSE:AMCR,11 Nov 2025,$11.13,5,$10.27,9,3.75,$8.46,21.39%,21.39%,$10.27,$11.13,$8.13,-3.90%,$4.43,-47.67%,$1.32,-84.40%,AMCR,NYSE:AMCR,-0.583
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.86,19.35%,,,,$4.81,-17.92%,$14.22,142.68%,$17.89,205.24%,AMPY,NYSE:AMPY,-0.728
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$26.01,10.37%,,,,$23.33,-10.30%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK,-0.015
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.75,$35.32,15.12%,15.12%,$40.66,$40.66,$40.40,14.38%,$46.68,32.17%,$48.63,37.67%,AMSC,NASDAQ:AMSC,0.671
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$41.06,12.00%,,,,$0.00,-100.00%,$127.58,210.73%,$128.36,212.61%,AMSF,NASDAQ:AMSF,-1.000
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$17.83,13.67%,13.67%,$20.27,$24.00,$16.90,-5.22%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,-0.100
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.16,47.50%,,,,$2.15,-0.46%,$7.70,256.31%,-$2.04,-194.46%,AMTX,NASDAQ:AMTX,0.095
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$54.06,60.25%,,,,$55.53,2.72%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.333
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.50,-22.51%,,,,$23.86,1.53%,$602.97,2465.82%,"$1,550.50",6497.89%,AMX,NYSE:AMX,0.297
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$69.69,69.90%,,,,$67.89,-2.58%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.840
NYSE:AON,29 Aug 2025,$347.01,2,,,,$349.93,-0.84%,,,,$340.71,-2.63%,$339.17,-3.07%,$380.27,8.67%,AON,NYSE:AON,-0.321
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,4,$65.79,8.69%,8.69%,$71.50,$78.75,$69.25,5.26%,$153.80,133.78%,$163.31,148.23%,AOS,NYSE:AOS,0.733
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.59,15.84%,,,,$22.83,-7.16%,$80.03,225.44%,$94.02,282.36%,APA,NASDAQ:APA,-0.816
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$262.23,12.99%,,,,$265.43,1.22%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,0.099
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,3,$34.60,-0.23%,-0.23%,$34.52,$34.52,$32.16,-7.05%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,0.183
NYSE:APH,16 Sep 2023,$81.57,2,,,,$143.47,-43.15%,,,,$141.50,-1.37%,$197.84,37.90%,$210.70,46.86%,APH,NYSE:APH,0.047
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.49,-12.75%,,,,$3.40,-2.58%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-0.442
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$34.27,93.72%,,,,$34.06,-0.61%,$95.05,177.36%,$118.24,245.02%,APOG,NASDAQ:APOG,-0.191
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.21,-1.07%,,,,$5.76,-7.25%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.862
NYSE:AR,20 Aug 2025,$31.31,3,,,,$35.20,-11.06%,,,,$31.98,-9.15%,$50.86,44.48%,$77.02,118.80%,AR,NYSE:AR,-0.699
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.21,42.95%,,,,$6.99,-3.05%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.373
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.53,36.69%,,,,$0.00,-100.00%,$15.45,62.09%,$31.92,234.92%,ARHS,NASDAQ:ARHS,-1.000
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.47,45.52%,,,,$3.95,-11.63%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.453
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.98,57.10%,,,,$29.77,-3.91%,-$198.14,-739.58%,-$194.46,-727.69%,AROW,NASDAQ:AROW,-0.264
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.54,-7.83%,,,,$26.13,2.31%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,0.229
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.06,66.17%,,,,$51.61,3.10%,$86.95,73.68%,$176.36,252.30%,ASH,NYSE:ASH,0.060
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,022.42",-14.79%,,,,"$1,053.44",3.03%,"$1,047.52",2.46%,"$1,098.23",7.41%,ASML,NASDAQ:ASML,0.080
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$306.71,12.46%,,,,$320.93,4.64%,$654.16,113.28%,$782.25,155.05%,ASR,NYSE:ASR,0.155
NYSE:ATGE,15 Oct 2025,$131.23,2,,,2.25,$96.51,35.98%,35.98%,$131.23,$131.23,$98.70,2.27%,$277.25,187.27%,$315.00,226.39%,ATGE,NYSE:ATGE,0.114
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$97.91,-35.65%,,,,$93.06,-4.95%,$185.92,89.89%,$208.45,112.90%,ATI,NYSE:ATI,-0.654
NYSE:AU,20 Aug 2025,$29.75,2,,,,$79.35,-62.51%,,,,$68.64,-13.50%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,-0.091
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.25,$32.72,24.54%,24.54%,$40.75,$42.81,$33.41,2.11%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,0.142
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$178.84,21.35%,,,,$173.29,-3.10%,$213.83,19.57%,$278.98,55.99%,AVB,NYSE:AVB,-0.700
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$46.66,30.39%,,,,$45.91,-1.61%,$41.50,-11.05%,$48.23,3.37%,AVT,NASDAQ:AVT,-0.690
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.5,$15.50,-3.58%,-3.58%,$14.94,$33.56,$13.76,-11.23%,$8.95,-42.27%,$8.98,-42.06%,AVTX,NASDAQ:AVTX,-0.895
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$174.31,7.00%,,,,$156.42,-10.26%,$226.05,29.68%,$269.85,54.81%,AVY,NYSE:AVY,-0.998
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3,$81.93,-4.58%,-4.58%,$78.18,$102.75,$82.33,0.49%,-$174.46,-312.94%,-$164.00,-300.17%,AX,NYSE:AX,0.039
NYSE:B,24 Oct 2025,$29.72,2,,,1.75,$35.81,-17.01%,-17.01%,$29.72,$29.72,$32.16,-10.19%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,-0.472
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$195.21,-8.15%,,,,$200.04,2.47%,$22.82,-88.31%,$69.64,-64.32%,BA,NYSE:BA,0.210
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$160.80,-16.88%,,,,$169.77,5.58%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.177
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$53.63,-15.74%,,,,$52.68,-1.77%,-$53.57,-199.89%,-$49.43,-192.16%,BAC,NYSE:BAC,-0.476
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.25,43.88%,,,,$47.75,1.06%,$32.14,-31.97%,$56.55,19.67%,BALL,NYSE:BALL,-0.730
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$17.51,10.97%,10.97%,$19.43,$19.54,$17.59,0.46%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,0.154
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.25,$112.90,-2.60%,-2.60%,$109.96,$120.00,$107.94,-4.39%,$95.22,-15.66%,$104.97,-7.02%,BANF,NASDAQ:BANF,-0.390
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2,$61.91,2.26%,2.26%,$63.31,$71.25,$59.55,-3.81%,-$275.38,-544.80%,-$269.41,-535.16%,BANR,NASDAQ:BANR,-0.409
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.56,-25.92%,,,,$4.33,-5.04%,$4.03,-11.71%,$4.51,-1.09%,BB,NYSE:BB,-0.866
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.72,-21.26%,,,,$3.48,-6.45%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.242
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$21.45,-19.79%,,,,$19.93,-7.09%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.656
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$47.09,-12.21%,,,,$48.13,2.21%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.627
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$21.96,122.96%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,-1.000
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$77.68,13.26%,,,,$77.15,-0.68%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,-0.567
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.07,-2.10%,,,,$18.51,-2.94%,-$61.54,-422.70%,-$59.72,-413.15%,BCAL,NASDAQ:BCAL,-0.050
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$36.67,-22.39%,,,,$35.85,-2.24%,"-$94,329.98",-257340.19%,"-$94,326.39",-257330.41%,BCH,NYSE:BCH,-0.416
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$22.18,-22.26%,,,,$21.45,-3.29%,$9.24,-58.35%,$9.24,-58.35%,BCS,NYSE:BCS,-0.208
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.73,20.21%,,,,$13.73,0.00%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,-0.350
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$152.12,-46.91%,,,,$157.21,3.35%,$263.06,72.93%,$306.81,101.69%,BELFB,NASDAQ:BELFB,-0.084
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$100.89,18.89%,,,,$102.02,1.12%,$151.97,50.63%,$185.25,83.62%,BFAM,NYSE:BFAM,0.176
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$125.71,-6.57%,-6.57%,$117.45,$137.00,$126.76,0.84%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC,0.186
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.41,-7.58%,,,,,-100.00%,-$2.00,-117.53%,-$2.00,-117.53%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.25,$30.21,32.94%,32.94%,$40.16,$40.16,$29.22,-3.28%,-$21.07,-169.74%,$3.42,-88.69%,BFS,NYSE:BFS,-0.793
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,1.75,$25.32,-0.29%,-0.29%,$25.25,$30.00,$24.28,-4.11%,-$128.84,-608.83%,-$125.44,-595.41%,BFST,NASDAQ:BFST,-0.704
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.94,-1.90%,,,,$30.11,0.57%,-$188.98,-731.20%,-$189.83,-734.03%,BHB,NYSEAMERICAN:BHB,0.125
NYSE:BHP,24 Oct 2025,$54.73,3,,,2.5,$55.77,-1.86%,-1.86%,$54.73,$54.73,$54.61,-2.08%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,-0.214
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$62.49,8.85%,,,,$61.76,-1.17%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB,0.027
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$39.29,40.53%,,,,$40.26,2.47%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.041
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$93.37,-2.80%,,,,$93.27,-0.11%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.114
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.21,-9.89%,,,,$8.09,-20.76%,-$3.80,-137.24%,-$0.17,-101.68%,BKD,NYSE:BKD,-0.207
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.95,-16.34%,,,,$45.23,-7.60%,$63.10,28.90%,$78.71,60.80%,BKR,NASDAQ:BKR,-0.914
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$433.53,7.93%,,,,$407.27,-6.06%,$862.25,98.89%,$969.39,123.60%,BLD,NYSE:BLD,-0.167
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.75,$3.57,-38.38%,-38.38%,$2.20,$3.68,$3.26,-8.68%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP,-0.019
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,085.76",-5.32%,,,,"$1,046.40",-3.63%,$951.83,-12.34%,"$1,062.40",-2.15%,BLK,NYSE:BLK,-0.695
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$58.78,28.43%,,,,$54.65,-7.03%,$169.50,188.36%,$179.96,206.16%,BLKB,NASDAQ:BLKB,-0.892
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3,$1.61,86.34%,86.34%,$3.00,$3.36,$1.36,-15.53%,-$0.78,-148.17%,-$0.48,-129.82%,BLNK,NASDAQ:BLNK,-0.315
NYSE:BMI,5 May 2025,$169.72,3,,6,,$185.51,-8.51%,,,,$183.81,-0.92%,$298.92,61.14%,$319.81,72.39%,BMI,NYSE:BMI,-0.242
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$26.09,-1.30%,,,,$25.81,-1.07%,-$152.60,-684.90%,-$150.78,-677.94%,BMRC,NASDAQ:BMRC,-0.027
NYSE:BN,26 Aug 2024,$55.96,2,,,,$46.16,21.23%,,,,$43.80,-5.11%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN,-0.813
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.76,-17.11%,,,,$64.24,-3.77%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.823
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$66.61,3.95%,,,,$63.61,-4.50%,-$441.61,-762.98%,-$433.56,-750.90%,BOH,NYSE:BOH,-0.623
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$109.80,0.27%,,,,$105.82,-3.62%,$181.65,65.44%,$175.59,59.92%,BOKF,NASDAQ:BOKF,-0.404
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.12,79.38%,,,,$5.91,-3.43%,$40.60,563.44%,$70.82,1057.19%,BOOM,NASDAQ:BOOM,-0.462
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$26.78,8.33%,,,,$24.82,-7.32%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.556
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$37.35,5.50%,,,,$36.07,-3.43%,$67.45,80.59%,$161.67,332.84%,BP,NYSE:BP,-0.293
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.44,45.15%,,,,$3.21,-6.69%,$2.83,-17.86%,$75.81,2103.67%,BRY,NASDAQ:BRY,-0.765
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$30.22,-16.28%,,,,$28.82,-4.63%,"-$130,519.80",-431998.75%,"-$130,527.04",-432022.70%,BSAC,NYSE:BSAC,-0.652
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.30,-8.57%,,,,$5.98,-5.08%,$27.50,336.52%,$24.68,291.76%,BSBR,NYSE:BSBR,-0.282
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.56,6.09%,,,,,-100.00%,-$2.00,-104.81%,-$2.00,-104.81%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,2.75,$2.93,7.81%,7.81%,$3.16,$7.00,$2.89,-1.37%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS,-0.370
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$15.02,-31.76%,,,,$19.85,32.16%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR,-0.507
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$55.76,-3.70%,,,,$55.55,-0.38%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.027
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.30,89.00%,,,,,-100.00%,-$2.00,-766.67%,-$2.00,-766.67%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.52,90.78%,,,,,-100.00%,-$2.00,-121.01%,-$2.00,-121.01%,BULL,NASDAQ:BULL,-2.000
