Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:AES,11 Jul 2025,$13.47,3,,,,$13.62,-1.14%,,,,$13.55,-0.51%,$0.00,-100.00%,$0.00,-100.00%,AES,NYSE:AES,-0.219
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.13,25.97%,,,,$14.20,0.50%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.148
NYSE:AG,12 Aug 2025,$7.66,3,,,,$12.52,-38.86%,,,,$12.41,-0.88%,$0.00,-100.00%,$0.00,-100.00%,AG,NYSE:AG,-0.163
NYSE:AGI,24 Oct 2025,$19.15,2,,,2.5,$31.28,-38.78%,-38.78%,$19.15,$19.15,$32.24,3.07%,$47.12,50.63%,$56.37,80.22%,AGI,NYSE:AGI,0.339
NYSE:AGM,2 Nov 2025,$176.88,4,$217.00,5,3.75,$158.10,11.88%,11.88%,$176.88,$217.00,$241.13,52.52%,$0.00,-100.00%,$0.00,-100.00%,AGM,NYSE:AGM,1.000
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3.5,$10.05,1.29%,1.29%,$10.18,$11.15,$9.96,-0.90%,-$73.72,-833.54%,-$68.01,-776.70%,AGNC,NASDAQ:AGNC,-0.230
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$81.35,23.20%,,,,$79.19,-2.66%,$0.00,-100.00%,$0.00,-100.00%,AGO,NYSE:AGO,-0.502
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.88,19.29%,,,,$7.85,-0.38%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.384
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$78.96,7.35%,,,,$78.98,0.03%,$0.00,-100.00%,$0.00,-100.00%,AIG,NYSE:AIG,-0.256
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$56.46,18.31%,,,,$55.77,-1.22%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN,-0.231
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$10.39,-51.88%,,,,$10.11,-2.69%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.301
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$212.11,4.58%,,,,$207.67,-2.09%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ,-0.474
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.86,-21.91%,,,,$64.25,0.61%,$0.00,-100.00%,$0.00,-100.00%,AL,NYSE:AL,-0.230
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$73.88,10.25%,,,,$75.76,2.54%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,0.333
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,,$15.60,31.70%,,,,$15.30,-1.92%,$21.54,38.08%,$18.45,18.24%,ALEX,NYSE:ALEX,-0.741
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.75,126.95%,,,,$2.94,6.91%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT,0.305
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$191.25,-4.45%,,,,$189.36,-0.99%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL,-0.278
NYSE:ALLE,24 Oct 2025,$165.38,3,,,2.75,$164.68,0.43%,0.43%,$165.38,$165.38,$168.24,2.16%,$310.02,88.26%,$340.31,106.65%,ALLE,NYSE:ALLE,0.072
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.38,5.46%,,,,$40.72,3.40%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,0.248
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.25,$21.12,16.18%,16.18%,$24.54,$25.63,$21.74,2.94%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS,0.274
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$81.35,20.64%,,,,$81.06,-0.36%,$197.88,143.24%,$201.80,148.06%,ALSN,NYSE:ALSN,-0.534
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.5,$3.96,-12.43%,-12.43%,$3.47,$19.75,$3.95,-0.25%,$0.00,-100.00%,$0.00,-100.00%,ALT,NASDAQ:ALT,-0.213
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.22,140.09%,,,,$2.49,12.16%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,0.469
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.03,72.21%,,,,$4.86,-3.38%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.064
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$27.51,11.42%,,,,$28.12,2.22%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,0.217
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.47,26.10%,,,,$8.07,-4.72%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC,-0.285
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.38,52.04%,,,,$3.37,-0.30%,$1.94,-42.71%,$9.90,192.88%,AMBP,NYSE:AMBP,-0.452
NYSE:AMCR,27 Oct 2025,$10.43,5,$10.12,9,4,$7.86,28.75%,28.75%,$10.12,$10.43,$7.84,-0.25%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR,-0.163
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.68,49.44%,,,,$4.44,-5.13%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY,-0.544
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$26.35,8.95%,,,,$26.12,-0.87%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK,-0.450
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.75,$60.63,-32.94%,-32.94%,$40.66,$40.66,$63.28,4.37%,$0.00,-100.00%,$0.00,-100.00%,AMSC,NASDAQ:AMSC,0.520
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$39.81,15.51%,,,,$38.08,-4.35%,$127.16,219.43%,$127.94,221.37%,AMSF,NASDAQ:AMSF,-0.888
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.75,$17.12,18.38%,18.38%,$20.27,$24.00,$17.45,1.93%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,0.131
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.08,53.17%,,,,$2.25,8.17%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX,0.209
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$62.77,38.02%,,,,$62.25,-0.83%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.166
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.62,-19.50%,,,,$22.58,-0.18%,$602.46,2563.40%,"$1,549.99",6752.30%,AMX,NYSE:AMX,-0.389
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$70.15,68.78%,,,,$68.52,-2.32%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.636
NYSE:AON,29 Aug 2025,$347.01,2,,,,$339.84,2.11%,,,,$331.76,-2.38%,$333.55,-1.85%,$374.52,10.21%,AON,NYSE:AON,-0.412
NYSE:AOS,28 Oct 2025,$78.25,4,$83.60,4,3.5,$65.66,19.17%,19.17%,$78.25,$83.60,$70.30,7.07%,$153.53,133.83%,$163.04,148.32%,AOS,NYSE:AOS,0.930
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$22.49,26.66%,,,,$21.89,-2.67%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA,-0.677
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$239.36,23.78%,,,,$246.60,3.02%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,0.123
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,3,$32.31,6.84%,6.84%,$34.52,$34.52,$34.45,6.62%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,0.139
NYSE:APH,16 Sep 2023,$81.57,2,,,,$141.55,-42.38%,,,,$145.39,2.71%,$198.09,39.94%,$210.95,49.03%,APH,NYSE:APH,0.174
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.50,-13.00%,,,,$3.53,0.86%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-0.030
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$35.67,86.12%,,,,$36.90,3.45%,$97.22,172.56%,$120.41,237.56%,APOG,NASDAQ:APOG,0.030
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.56,10.50%,,,,$5.48,-1.44%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.299
NYSE:AR,20 Aug 2025,$31.31,3,,,,$33.14,-5.53%,,,,$30.71,-7.33%,$48.12,45.19%,$74.28,124.13%,AR,NYSE:AR,-0.717
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.06,45.99%,,,,$7.04,-0.28%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.352
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.86,32.12%,,,,$8.99,-8.82%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS,-0.994
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.50,44.55%,,,,$4.30,-4.44%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.365
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$29.49,65.04%,,,,$28.72,-2.61%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW,0.035
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$24.89,-5.43%,,,,$25.66,3.09%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,0.479
NYSE:ASH,14 May 2025,$83.18,3,,4,,$48.23,72.47%,,,,$49.71,3.07%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH,0.117
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,066.82",-18.34%,,,,"$1,089.83",2.16%,"$1,089.79",2.15%,"$1,140.50",6.91%,ASML,NASDAQ:ASML,0.010
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$302.83,13.90%,,,,$304.14,0.43%,$648.05,114.00%,$776.14,156.30%,ASR,NYSE:ASR,-0.029
NYSE:ATGE,15 Oct 2025,$131.23,2,,,2.5,$95.60,37.27%,37.27%,$131.23,$131.23,$101.62,6.30%,$280.38,193.28%,$318.13,232.77%,ATGE,NYSE:ATGE,0.105
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$98.61,-36.11%,,,,$97.21,-1.42%,$187.24,89.88%,$209.77,112.73%,ATI,NYSE:ATI,-0.555
NYSE:AU,20 Aug 2025,$29.75,2,,,,$67.04,-55.62%,,,,$69.18,3.19%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,0.042
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.25,$32.99,23.52%,23.52%,$40.75,$42.81,$33.86,2.64%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,0.358
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$175.37,23.75%,,,,$180.05,2.67%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB,0.131
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$48.15,26.36%,,,,$47.92,-0.48%,$42.69,-11.33%,$49.42,2.64%,AVT,NASDAQ:AVT,-0.057
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.75,$16.67,-10.35%,-10.35%,$14.94,$33.56,$16.40,-1.62%,$0.00,-100.00%,$0.00,-100.00%,AVTX,NASDAQ:AVTX,-0.280
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$174.27,7.03%,,,,$165.29,-5.15%,$226.87,30.18%,$270.67,55.32%,AVY,NYSE:AVY,-0.934
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$79.38,-1.51%,-1.51%,$78.18,$102.75,$81.24,2.34%,-$167.20,-310.63%,-$156.74,-297.45%,AX,NYSE:AX,0.272
NYSE:B,24 Oct 2025,$29.72,2,,,2.75,$33.06,-10.10%,-10.10%,$29.72,$29.72,$34.20,3.45%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,0.399
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$204.55,-12.34%,,,,$209.98,2.65%,$29.23,-85.71%,$76.05,-62.82%,BA,NYSE:BA,0.197
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$167.69,-20.30%,,,,$167.01,-0.41%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,-0.209
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$53.56,-15.63%,,,,$52.78,-1.46%,-$52.93,-198.82%,-$48.80,-191.11%,BAC,NYSE:BAC,-0.427
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.11,44.31%,,,,$46.21,-1.91%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL,-0.546
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3.25,$16.93,14.77%,14.77%,$19.43,$19.54,$17.45,3.07%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,0.418
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$108.23,1.60%,1.60%,$109.96,$120.00,$111.57,3.09%,$93.37,-13.73%,$103.12,-4.72%,BANF,NASDAQ:BANF,0.120
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$60.91,3.94%,3.94%,$63.31,$71.25,$60.38,-0.87%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR,-0.031
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.80,-29.63%,,,,$5.03,4.79%,$4.35,-9.45%,$4.83,0.63%,BB,NYSE:BB,0.188
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.45,-15.10%,,,,$3.47,0.58%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.049
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$19.88,-13.46%,,,,$19.71,-0.86%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.608
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$52.86,-21.79%,,,,$52.25,-1.15%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.580
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$24.23,102.07%,,,,$22.64,-6.56%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,-0.979
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$81.52,7.92%,,,,$79.63,-2.32%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,-0.515
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.51,0.86%,,,,$19.57,5.73%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL,0.322
NYSE:BCH,6 Oct 2025,$28.46,3,,,2.5,$36.06,-21.08%,,,,$35.59,-1.30%,$0.00,-100.00%,$0.00,-100.00%,BCH,NYSE:BCH,-0.087
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.51,-19.84%,,,,$21.52,0.05%,$8.97,-58.32%,$8.97,-58.32%,BCS,NYSE:BCS,-0.157
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.09,17.14%,,,,$13.81,-1.99%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,-0.538
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$158.57,-49.07%,,,,$152.71,-3.70%,$255.49,61.12%,$299.23,88.70%,BELFB,NASDAQ:BELFB,-0.138
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$103.63,15.74%,,,,$102.70,-0.90%,$162.44,56.75%,$195.54,88.69%,BFAM,NYSE:BFAM,-0.281
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.5,$122.24,-3.92%,-3.92%,$117.45,$137.00,$127.86,4.60%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC,0.511
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.17,-5.59%,,,,,-100.00%,-$2.00,-117.91%,-$2.00,-117.91%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.5,$29.64,35.49%,35.49%,$40.16,$40.16,$29.49,-0.51%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS,-0.128
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2,$24.69,2.26%,2.26%,$25.25,$30.00,$24.15,-2.19%,-$128.98,-622.38%,-$125.58,-608.62%,BFST,NASDAQ:BFST,-0.361
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,2,$29.60,-0.78%,-0.78%,$29.37,$29.37,$30.24,2.16%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB,0.190
NYSE:BHP,24 Oct 2025,$54.73,3,,,3.25,$56.15,-2.53%,-2.53%,$54.73,$54.73,$57.76,2.87%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.402
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$59.25,14.80%,,,,$61.49,3.78%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB,0.324
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$39.36,40.28%,,,,$41.05,4.29%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.136
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$90.82,-0.07%,,,,$88.13,-2.96%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,-0.133
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$9.17,0.33%,,,,$9.10,-0.76%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD,-0.307
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.64,-15.81%,,,,$47.59,-2.16%,$63.64,30.83%,$79.25,62.94%,BKR,NASDAQ:BKR,-0.754
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$422.50,10.75%,,,,$412.60,-2.34%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD,-0.213
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,3.25,$3.56,-38.20%,-38.20%,$2.20,$3.68,$3.89,9.27%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP,0.832
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,068.83",-3.82%,,,,"$1,059.48",-0.87%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK,-0.404
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$63.88,18.17%,,,,$62.74,-1.78%,$175.66,174.98%,$186.07,191.28%,BLKB,NASDAQ:BLKB,-0.432
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.56,92.31%,92.31%,$3.00,$3.36,$1.56,0.00%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK,-0.056
NYSE:BMI,5 May 2025,$169.72,3,,6,,$181.93,-6.71%,,,,$186.95,2.76%,$291.50,60.23%,$312.39,71.71%,BMI,NYSE:BMI,0.281
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$25.68,0.27%,,,,$26.52,3.27%,-$153.24,-696.73%,-$151.42,-689.66%,BMRC,NASDAQ:BMRC,0.250
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.99,21.68%,,,,$45.55,-0.96%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN,-0.283
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$65.69,-15.76%,,,,$65.53,-0.24%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.268
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$65.19,6.22%,,,,$63.87,-2.02%,-$442.35,-778.55%,-$434.30,-766.21%,BOH,NYSE:BOH,-0.382
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,2.75,$105.01,4.85%,4.85%,$110.10,$110.10,$106.65,1.56%,$178.16,69.66%,$172.10,63.89%,BOKF,NASDAQ:BOKF,0.020
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$8.01,37.05%,,,,$7.92,-1.12%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM,-0.332
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$24.35,19.14%,,,,$23.90,-1.85%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.107
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$34.87,13.00%,,,,$35.28,1.18%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP,-0.058
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.36,48.61%,,,,$3.25,-3.27%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY,-0.660
NYSE:BSAC,6 Oct 2025,$25.30,3,,,2.25,$28.98,-12.70%,,,,$28.81,-0.59%,"-$130,520.80",-450482.34%,"-$130,528.04",-450507.31%,BSAC,NYSE:BSAC,-0.371
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.5,$5.87,-1.87%,-1.87%,$5.76,$5.76,$5.94,1.19%,$27.24,364.07%,$24.42,316.03%,BSBR,NYSE:BSBR,-0.057
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.61,5.97%,,,,,-100.00%,-$2.00,-104.81%,-$2.00,-104.81%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,2.75,$3.40,-7.10%,-7.10%,$3.16,$7.00,$3.42,0.59%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS,-0.294
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$22.85,-55.15%,,,,$24.90,8.97%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR,0.343
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$52.44,2.40%,,,,$52.60,0.31%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.193
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.33,71.82%,,,,,-100.00%,-$2.00,-706.06%,-$2.00,-706.06%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$10.35,75.48%,,,,,-100.00%,-$2.00,-119.32%,-$2.00,-119.32%,BULL,NASDAQ:BULL,-2.000
