Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$251.34,17.88%,,,,$258.72,2.94%,$129.80,-48.36%,$177.67,-29.31%,APD,NYSE:APD,-0.458
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$32.96,4.73%,,,,$35.87,8.83%,$78.40,137.87%,$91.32,177.05%,APEI,NASDAQ:APEI,0.248
NYSE:APH,16 Sep 2023,$81.57,2,,,,$130.45,-37.47%,,,,$140.88,8.00%,$192.08,47.24%,$204.86,57.04%,APH,NYSE:APH,0.477
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.19,-4.55%,,,,$3.54,10.97%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,0.192
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$33.28,99.49%,,,,$33.25,-0.09%,$93.75,181.70%,$116.87,251.16%,APOG,NASDAQ:APOG,-0.198
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.97,2.91%,,,,$6.11,2.35%,-$4.28,-171.62%,-$2.23,-137.30%,AQN,NYSE:AQN,-0.269
NYSE:AR,20 Aug 2025,$31.31,3,,,,$33.40,-6.27%,,,,$33.31,-0.27%,$51.46,54.08%,$77.55,132.18%,AR,NYSE:AR,-0.241
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.21,42.95%,,,,$7.54,4.58%,$1.36,-81.07%,$28.80,299.38%,ARCO,NYSE:ARCO,0.351
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$8.76,48.71%,,,,$9.35,6.74%,$14.58,66.41%,$31.00,253.83%,ARHS,NASDAQ:ARHS,0.096
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.10,58.65%,,,,$4.49,9.51%,-$13.05,-418.31%,-$0.98,-123.99%,ARKO,NASDAQ:ARKO,0.306
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$29.20,66.68%,,,,$31.75,8.73%,-$197.47,-776.26%,-$193.79,-763.68%,AROW,NASDAQ:AROW,0.334
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$24.22,-2.81%,,,,$26.49,9.37%,-$175.89,-826.23%,-$169.59,-800.20%,ASB,NYSE:ASB,0.766
NYSE:ASH,14 May 2025,$83.18,3,,4,,$49.57,67.81%,,,,$51.14,3.17%,$88.24,78.00%,$177.34,257.75%,ASH,NYSE:ASH,-0.331
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,001.06",-12.97%,,,,"$1,039.00",3.79%,"$1,035.28",3.42%,"$1,093.43",9.23%,ASML,NASDAQ:ASML,0.183
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$298.54,15.54%,,,,$302.76,1.41%,$644.00,115.72%,$771.32,158.36%,ASR,NYSE:ASR,-0.066
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$94.93,38.24%,,,,$100.18,5.53%,$277.74,192.57%,$315.29,232.13%,ATGE,NYSE:ATGE,0.132
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$97.30,-35.25%,,,,$95.90,-1.44%,$157.95,62.34%,$180.36,85.36%,ATI,NYSE:ATI,-0.248
NYSE:AU,20 Aug 2025,$29.75,2,,,,$78.08,-61.90%,,,,$77.35,-0.93%,$211.51,170.89%,$215.44,175.93%,AU,NYSE:AU,-0.130
NYSE:AUB,18 Nov 2025,$38.11,4,$41.70,6,4,$31.46,21.14%,21.14%,$38.11,$41.70,$48.81,55.15%,-$138.89,-541.49%,-$134.96,-528.99%,AUB,NYSE:AUB,1.000
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.42,22.32%,,,,$178.95,0.86%,$214.12,20.69%,$279.56,57.57%,AVB,NYSE:AVB,-0.019
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$45.17,34.69%,,,,$46.94,3.92%,$40.40,-10.57%,$47.12,4.31%,AVT,NASDAQ:AVT,-0.014
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.75,$17.33,-13.77%,-13.77%,$14.94,$33.56,$14.04,-18.98%,$9.12,-47.35%,$9.16,-47.17%,AVTX,NASDAQ:AVTX,-0.399
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$170.30,9.52%,,,,$171.43,0.66%,$224.48,31.81%,$268.15,57.46%,AVY,NYSE:AVY,-0.627
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.75,$76.17,2.64%,2.64%,$78.18,$102.75,$89.74,17.82%,-$177.10,-332.51%,-$166.70,-318.85%,AX,NYSE:AX,0.999
NYSE:B,24 Oct 2025,$29.72,2,,,2.5,$37.40,-20.53%,-20.53%,$29.72,$29.72,$38.62,3.26%,$87.06,132.78%,$106.90,185.84%,B,NYSE:B,0.281
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$189.95,-5.60%,,,,$203.87,7.33%,$22.49,-88.16%,$69.05,-63.65%,BA,NYSE:BA,0.576
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$158.57,-15.71%,,,,$165.74,4.52%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.139
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.38,-12.06%,,,,$52.80,2.76%,-$55.45,-207.91%,-$51.32,-199.88%,BAC,NYSE:BAC,-0.009
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.51,43.09%,,,,$46.78,-1.54%,$30.66,-35.48%,$54.99,15.74%,BALL,NYSE:BALL,-0.650
NYSE:BANC,18 Nov 2025,$17.51,3,$20.69,3,3,$16.38,6.90%,6.90%,$17.51,$20.69,$18.05,10.20%,-$151.60,-1025.49%,-$139.58,-952.16%,BANC,NYSE:BANC,0.876
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,3,$107.65,2.15%,2.15%,$109.96,$120.00,$116.13,7.88%,$94.70,-12.03%,$104.52,-2.91%,BANF,NASDAQ:BANF,0.720
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.75,$59.74,5.97%,5.97%,$63.31,$71.25,$64.68,8.27%,-$220.82,-469.64%,-$228.03,-481.71%,BANR,NASDAQ:BANR,0.798
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.14,-18.41%,,,,$4.41,6.52%,$3.78,-8.80%,$4.26,2.87%,BB,NYSE:BB,0.300
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.59,-18.41%,,,,$3.86,7.52%,-$26.56,-839.90%,-$62.76,-1848.09%,BBD,NYSE:BBD,0.438
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.28,-15.17%,,,,$21.78,7.40%,$91.49,351.12%,$97.03,378.43%,BBVA,NYSE:BBVA,0.091
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$47.86,-13.62%,,,,$50.76,6.06%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,0.402
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$21.22,130.73%,,,,$22.56,6.31%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,0.121
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$73.30,20.03%,,,,$78.97,7.74%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,0.204
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.26,2.25%,,,,$19.76,8.21%,-$61.79,-438.40%,-$59.98,-428.45%,BCAL,NASDAQ:BCAL,0.600
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$36.72,-22.49%,,,,$38.01,3.51%,$15.25,-58.47%,$17.30,-52.89%,BCH,NYSE:BCH,0.771
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.87,-17.38%,,,,$22.34,7.04%,-$7.38,-135.34%,-$7.38,-135.34%,BCS,NYSE:BCS,0.151
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.57,21.63%,,,,$13.78,1.55%,$0.61,-95.49%,$0.02,-99.83%,BCSF,NYSE:BCSF,-0.340
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$139.97,-42.30%,,,,$151.82,8.47%,$248.40,77.47%,$291.89,108.54%,BELFB,NASDAQ:BELFB,0.004
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$97.23,23.36%,,,,$100.48,3.34%,$152.41,56.75%,$185.50,90.79%,BFAM,NYSE:BFAM,-0.040
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.5,$122.00,-3.73%,-3.73%,$117.45,$137.00,$130.15,6.68%,-$156.76,-228.50%,-$143.06,-217.26%,BFC,NASDAQ:BFC,0.638
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.08,-4.83%,,,,,-100.00%,-$2.00,-118.05%,-$2.00,-118.05%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.5,$29.99,33.91%,33.91%,$40.16,$40.16,$29.86,-0.43%,-$21.42,-171.41%,$2.96,-90.14%,BFS,NYSE:BFS,-0.275
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2.5,$24.55,2.84%,2.84%,$25.25,$30.00,$26.19,6.68%,-$128.75,-624.43%,-$125.37,-610.67%,BFST,NASDAQ:BFST,0.664
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.06,1.07%,,,,$31.05,6.85%,-$184.34,-734.34%,-$179.65,-718.20%,BHB,NYSEAMERICAN:BHB,0.702
NYSE:BHP,24 Oct 2025,$54.73,3,,,3.25,$53.59,2.13%,2.13%,$54.73,$54.73,$56.89,6.16%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.433
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$60.00,13.37%,,,,$64.80,8.00%,-$243.06,-505.10%,-$218.26,-463.76%,BHRB,NASDAQ:BHRB,0.827
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$39.20,40.85%,,,,$42.49,8.39%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.419
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$92.06,-1.41%,,,,$96.99,5.36%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.267
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.50,-12.38%,,,,$10.28,-2.10%,-$9.23,-187.89%,$9.50,-9.54%,BKD,NYSE:BKD,-0.207
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.50,-15.57%,,,,$47.36,-2.35%,$63.81,31.58%,$79.37,63.64%,BKR,NASDAQ:BKR,-0.167
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$403.27,16.03%,,,,$438.61,8.76%,$855.52,112.15%,$962.04,138.56%,BLD,NYSE:BLD,0.305
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.5,$2.89,-23.88%,-23.88%,$2.20,$3.68,$2.94,1.73%,$3.30,14.22%,$3.39,17.29%,BLDP,NASDAQ:BLDP,-0.352
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,013.00",1.48%,,,,"$1,049.18",3.57%,$925.61,-8.63%,"$1,035.67",2.24%,BLK,NYSE:BLK,-0.439
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$58.17,29.77%,,,,$65.03,11.79%,$207.01,255.86%,$217.43,273.78%,BLKB,NASDAQ:BLKB,0.894
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.34,123.88%,123.88%,$3.00,$3.36,$1.42,5.97%,-$0.84,-162.56%,-$0.55,-140.96%,BLNK,NASDAQ:BLNK,-0.024
NYSE:BMI,5 May 2025,$169.72,3,,6,,$172.22,-1.45%,,,,$180.40,4.75%,$286.28,66.23%,$307.04,78.28%,BMI,NYSE:BMI,0.004
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$25.34,1.62%,,,,$27.40,8.13%,-$144.72,-671.11%,-$143.29,-665.48%,BMRC,NASDAQ:BMRC,0.777
NYSE:BN,26 Aug 2024,$55.96,2,,,,$42.21,32.58%,,,,$43.81,3.79%,-$94.23,-323.23%,-$70.49,-267.00%,BN,NYSE:BN,-0.028
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.99,-17.40%,,,,$69.07,3.10%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,0.226
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,3.25,$63.62,8.52%,8.52%,$69.04,$73.00,$69.04,8.52%,-$441.36,-793.75%,-$433.34,-781.14%,BOH,NYSE:BOH,0.765
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$103.30,6.58%,,,,$112.08,8.50%,$185.04,79.13%,$179.05,73.33%,BOKF,NASDAQ:BOKF,0.574
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.67,93.62%,,,,$5.72,0.88%,$47.70,741.27%,$77.75,1271.19%,BOOM,NASDAQ:BOOM,-0.371
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.80,4.35%,,,,$26.55,-4.50%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.461
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.07,9.24%,,,,$37.48,3.91%,$67.03,85.83%,$160.94,346.19%,BP,NYSE:BP,0.355
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.34,49.50%,,,,$3.45,3.29%,$2.99,-10.61%,$75.64,2164.73%,BRY,NASDAQ:BRY,-0.021
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$29.15,-13.21%,,,,$30.81,5.69%,-$55.56,-290.60%,-$58.76,-301.59%,BSAC,NYSE:BSAC,0.833
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.25,-7.84%,,,,$6.61,5.76%,$27.73,343.74%,$24.92,298.80%,BSBR,NYSE:BSBR,0.387
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.03,7.46%,,,,,-100.00%,-$2.00,-104.87%,-$2.00,-104.87%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3,$2.63,20.10%,20.10%,$3.16,$7.00,$2.92,11.03%,$1.12,-57.58%,$1.12,-57.57%,BTCS,NASDAQ:BTCS,0.011
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.27,-0.20%,,,,$11.63,13.24%,$3.68,-64.20%,$3.43,-66.56%,BTDR,NASDAQ:BTDR,0.393
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.79,-1.99%,,,,$55.55,1.39%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.358
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.25,126.80%,,,,,-100.00%,-$2.00,-900.00%,-$2.00,-900.00%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.10,124.22%,,,,,-100.00%,-$2.00,-124.69%,-$2.00,-124.69%,BULL,NASDAQ:BULL,-2.000
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.25,$8.22,56.69%,56.69%,$12.88,$21.32,$8.52,3.65%,$25.05,204.79%,$25.01,204.27%,BUR,NYSE:BUR,-0.333
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$272.93,-26.79%,,,,$278.22,1.94%,$0.00,-100.00%,$0.00,-100.00%,BURL,NYSE:BURL,-0.324
