Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:AMCR,20 Nov 2025,$11.20,3,$10.36,8,2.75,$8.62,20.19%,20.19%,$10.36,$11.20,$8.32,-3.48%,$4.64,-46.17%,$1.49,-82.76%,AMCR,NYSE:AMCR,-0.782
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.30,31.96%,,,,$5.15,-2.83%,$21.33,302.52%,$21.94,313.97%,AMPY,NYSE:AMPY,-0.563
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$27.27,5.27%,,,,$27.04,-0.84%,$198.19,626.77%,$209.56,668.47%,AMRK,NASDAQ:AMRK,0.052
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,1.75,$30.50,33.31%,,,,$29.60,-2.95%,$38.72,26.95%,$40.69,33.42%,AMSC,NASDAQ:AMSC,-0.401
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.91,12.41%,,,,$42.54,3.98%,$31.89,-22.05%,$32.68,-20.12%,AMSF,NASDAQ:AMSF,0.401
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,2.5,$18.85,2.60%,2.60%,$19.34,$21.00,$19.35,2.65%,-$172.59,-1015.58%,-$171.07,-1007.52%,AMTB,NYSE:AMTB,0.072
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.69,88.52%,,,,$1.56,-7.69%,$1.94,14.60%,-$6.95,-511.45%,AMTX,NASDAQ:AMTX,-0.529
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$55.36,56.49%,,,,$50.88,-8.09%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.483
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.90,-20.48%,,,,$23.03,0.57%,$74.69,226.16%,$154.39,574.20%,AMX,NYSE:AMX,-0.478
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$95.14,24.45%,,,,$76.42,-19.68%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.444
NYSE:AON,29 Aug 2025,$347.01,2,,,,$352.61,-1.59%,,,,$345.30,-2.07%,$345.79,-1.93%,$387.33,9.85%,AON,NYSE:AON,-0.251
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,3.25,$66.33,7.80%,7.80%,$71.50,$78.75,$64.96,-2.07%,$154.29,132.61%,$163.92,147.13%,AOS,NYSE:AOS,-0.141
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.67,15.46%,,,,$23.48,-4.82%,$69.38,181.23%,$83.45,238.26%,APA,NASDAQ:APA,-0.495
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$258.96,14.42%,,,,$255.17,-1.46%,$129.34,-50.05%,$177.92,-31.30%,APD,NYSE:APD,-0.627
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$34.78,-0.75%,,,,$36.06,3.68%,$79.89,129.69%,$93.01,167.43%,APEI,NASDAQ:APEI,0.026
NYSE:APH,16 Sep 2023,$81.57,2,,,,$138.72,-41.20%,,,,$135.91,-2.03%,$197.96,42.70%,$211.08,52.17%,APH,NYSE:APH,-0.007
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.54,-13.98%,,,,$3.53,-0.28%,$4.42,25.00%,$6.72,89.76%,API,NASDAQ:API,-0.341
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$36.49,81.94%,,,,$35.17,-3.62%,$97.54,167.32%,$120.96,231.49%,APOG,NASDAQ:APOG,-0.544
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.14,0.06%,,,,$5.99,-2.44%,-$4.23,-168.82%,-$2.16,-135.23%,AQN,NYSE:AQN,-0.286
NYSE:AR,20 Aug 2025,$31.31,3,,,,$35.12,-10.86%,,,,$32.80,-6.61%,$51.56,46.82%,$77.97,122.01%,AR,NYSE:AR,-0.797
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.31,41.00%,,,,$7.28,-0.41%,$1.67,-77.22%,$29.81,307.75%,ARCO,NYSE:ARCO,-0.084
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.48,24.30%,,,,$9.47,-9.64%,$15.71,49.91%,$32.34,208.60%,ARHS,NASDAQ:ARHS,-0.350
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.76,36.65%,,,,$4.38,-7.98%,-$12.65,-365.71%,-$0.43,-109.00%,ARKO,NASDAQ:ARKO,-0.084
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.49,59.63%,,,,$29.84,-2.13%,-$166.24,-645.23%,-$162.43,-632.73%,AROW,NASDAQ:AROW,-0.431
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$26.31,-10.53%,,,,$25.98,-1.25%,-$169.47,-744.14%,-$163.04,-719.67%,ASB,NYSE:ASB,-0.078
NYSE:ASH,14 May 2025,$83.18,3,,4,,$52.54,58.32%,,,,$50.31,-4.24%,$90.33,71.93%,$181.04,244.57%,ASH,NYSE:ASH,-0.718
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,040.97",-16.31%,,,,$986.84,-5.20%,"$1,033.04",-0.76%,"$1,092.71",4.97%,ASML,NASDAQ:ASML,-0.052
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$300.97,14.61%,,,,$304.32,1.11%,$336.93,11.95%,$353.82,17.56%,ASR,NYSE:ASR,-0.117
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$92.49,41.89%,,,,$94.11,1.75%,$173.01,87.05%,$197.85,113.91%,ATGE,NYSE:ATGE,0.132
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$100.30,-37.19%,,,,$95.86,-4.43%,$160.11,59.63%,$183.09,82.54%,ATI,NYSE:ATI,-0.243
NYSE:AU,20 Aug 2025,$29.75,2,,,,$88.91,-66.54%,,,,$82.70,-6.98%,$223.42,151.29%,$227.75,156.15%,AU,NYSE:AU,-0.277
NYSE:AUB,20 Nov 2025,$38.43,4,$41.70,6,3.25,$34.03,12.93%,12.93%,$38.43,$41.70,$35.17,3.35%,-$133.30,-491.70%,-$129.31,-479.98%,AUB,NYSE:AUB,0.128
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$181.87,19.33%,,,,$187.38,3.03%,$219.39,20.63%,$285.67,57.07%,AVB,NYSE:AVB,0.183
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$47.23,28.82%,,,,$46.40,-1.76%,$42.43,-10.15%,$49.20,4.17%,AVT,NASDAQ:AVT,-0.456
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,,$18.55,-19.44%,,,,$0.00,-100.00%,$12.99,-29.96%,$13.02,-29.79%,AVTX,NASDAQ:AVTX,-1.000
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$172.22,8.30%,,,,$167.47,-2.76%,$223.87,29.99%,$268.11,55.68%,AVY,NYSE:AVY,-0.636
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,2.75,$81.99,-7.11%,-7.11%,$76.16,$103.25,$85.23,3.95%,-$170.06,-307.42%,-$159.39,-294.40%,AX,NYSE:AX,0.217
NYSE:B,24 Oct 2025,$29.72,2,,,,$40.98,-27.48%,,,,$40.57,-1.00%,$90.71,121.36%,$111.05,170.98%,B,NYSE:B,0.006
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$186.92,-4.07%,,,,$188.16,0.66%,$11.45,-93.87%,$59.19,-68.33%,BA,NYSE:BA,0.336
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$157.60,-15.20%,,,,$157.69,0.06%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,-0.169
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$52.99,-14.73%,,,,$53.68,1.30%,-$49.92,-194.22%,-$45.73,-186.29%,BAC,NYSE:BAC,0.007
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$49.63,36.98%,,,,$48.13,-3.02%,$32.91,-33.68%,$57.55,15.96%,BALL,NYSE:BALL,-0.836
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2.5,$18.43,1.84%,1.84%,$18.77,$20.69,$19.00,3.09%,-$134.10,-827.62%,-$121.74,-760.57%,BANC,NYSE:BANC,0.013
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$111.61,-1.48%,,,,$117.05,4.87%,$2.11,-98.11%,$14.55,-86.96%,BANF,NASDAQ:BANF,0.114
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2.25,$63.83,-0.03%,-0.03%,$63.81,$71.50,$63.07,-1.19%,-$215.89,-438.23%,-$223.23,-449.73%,BANR,NASDAQ:BANR,-0.051
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.07,-17.00%,,,,$4.03,-0.98%,$3.47,-14.79%,$3.96,-2.82%,BB,NYSE:BB,-0.117
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.68,-20.41%,,,,$3.50,-4.89%,-$22.26,-704.88%,-$62.42,-1796.27%,BBD,NYSE:BBD,-0.282
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$21.50,-19.98%,,,,$21.25,-1.16%,$97.90,355.35%,$103.60,381.85%,BBVA,NYSE:BBVA,-0.213
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$52.06,-20.59%,,,,$48.46,-6.92%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.112
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$17.37,181.87%,,,,$16.01,-7.83%,$86.48,397.89%,$9.09,-47.67%,BBWI,NYSE:BBWI,-0.166
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$80.98,8.64%,,,,$81.96,1.21%,$151.44,87.01%,$165.79,104.73%,BBY,NYSE:BBY,0.080
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.38,-3.66%,,,,$19.35,-0.15%,-$52.16,-369.14%,-$49.19,-353.82%,BCAL,NASDAQ:BCAL,-0.138
NYSE:BCH,19 Nov 2025,$33.72,2,,,2.25,$37.35,-9.72%,-9.72%,$33.72,$33.72,$37.17,-0.48%,$15.40,-58.78%,$2.90,-92.23%,BCH,NYSE:BCH,-0.028
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$22.38,-22.96%,,,,$21.78,-2.68%,-$21.81,-197.47%,-$21.81,-197.47%,BCS,NYSE:BCS,-0.001
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.27,15.67%,,,,$13.74,-3.71%,$2.13,-85.10%,$1.54,-89.23%,BCSF,NYSE:BCSF,-0.718
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$152.69,-47.11%,,,,$145.14,-4.94%,$255.09,67.07%,$299.73,96.30%,BELFB,NASDAQ:BELFB,-0.189
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$102.46,17.07%,,,,$99.27,-3.11%,$157.38,53.60%,$191.31,86.71%,BFAM,NYSE:BFAM,-0.344
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$125.43,-6.36%,,,,$122.53,-2.31%,-$152.87,-221.88%,-$138.83,-210.68%,BFC,NASDAQ:BFC,-0.026
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.80,-10.63%,,,,,-100.00%,-$2.00,-116.95%,-$2.00,-116.95%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,,$31.13,29.01%,,,,$29.59,-4.95%,-$20.11,-164.61%,$4.56,-85.36%,BFS,NYSE:BFS,-0.943
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$26.25,-3.82%,,,,$27.39,4.34%,-$123.12,-569.03%,-$119.65,-555.82%,BFST,NASDAQ:BFST,0.472
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.97,-2.00%,,,,$30.11,0.47%,-$177.06,-690.80%,-$172.30,-674.92%,BHB,NYSEAMERICAN:BHB,-0.094
NYSE:BHP,24 Oct 2025,$54.73,3,,,,$54.88,-0.27%,,,,$54.94,0.11%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.104
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,2.75,$64.97,1.62%,1.62%,$66.02,$72.00,$64.24,-1.12%,-$236.38,-463.83%,-$210.91,-424.62%,BHRB,NASDAQ:BHRB,-0.004
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$43.51,26.90%,,,,$43.30,-0.48%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.102
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$90.77,-0.01%,,,,$88.62,-2.37%,$92.73,2.16%,$91.19,0.46%,BJ,NYSE:BJ,-0.186
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$11.12,-17.26%,,,,$11.13,0.09%,-$8.31,-174.76%,$10.69,-3.87%,BKD,NYSE:BKD,-0.416
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$49.53,-17.32%,,,,$48.92,-1.23%,$65.14,31.52%,$80.97,63.49%,BKR,NASDAQ:BKR,-0.344
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$455.13,2.81%,,,,$456.42,0.28%,$897.82,97.27%,"$1,007.09",121.27%,BLD,NYSE:BLD,0.028
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.25,$2.78,-20.86%,,,,$2.58,-7.19%,$2.96,6.44%,$3.05,9.64%,BLDP,NASDAQ:BLDP,-0.610
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,040.06",-1.16%,,,,"$1,006.50",-3.23%,$906.07,-12.88%,"$1,018.36",-2.09%,BLK,NYSE:BLK,-0.569
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,2.25,$56.86,31.90%,31.90%,$75.00,$76.27,$55.02,-3.24%,$208.53,266.74%,$219.61,286.23%,BLKB,NASDAQ:BLKB,-0.374
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,,$1.28,134.38%,,,,$1.20,-6.25%,-$0.98,-176.63%,-$0.69,-153.97%,BLNK,NASDAQ:BLNK,-0.774
NYSE:BMI,5 May 2025,$169.72,3,,6,,$176.91,-4.07%,,,,$179.95,1.72%,$295.97,67.30%,$317.27,79.34%,BMI,NYSE:BMI,-0.281
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,3,$27.05,0.55%,0.55%,$27.20,$29.50,$26.84,-0.78%,-$143.33,-629.86%,-$141.88,-624.53%,BMRC,NASDAQ:BMRC,-0.045
NYSE:BN,26 Aug 2024,$55.96,2,,,,$46.59,20.12%,,,,$45.42,-2.51%,-$92.28,-298.07%,-$70.22,-250.73%,BN,NYSE:BN,-0.098
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$68.97,-19.77%,,,,$67.81,-1.68%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.072
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,2.5,$66.40,3.98%,3.98%,$69.04,$73.00,$66.33,-0.11%,-$440.18,-762.92%,-$432.06,-750.69%,BOH,NYSE:BOH,-0.191
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$113.54,-3.03%,,,,$111.54,-1.76%,$211.64,86.40%,$242.31,113.41%,BOKF,NASDAQ:BOKF,-0.012
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.09,80.26%,,,,$5.72,-6.08%,$49.34,710.20%,$80.14,1216.00%,BOOM,NASDAQ:BOOM,-0.675
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.89,4.02%,,,,$27.37,-1.86%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.521
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.93,9.67%,,,,$36.57,1.78%,$67.97,89.17%,$163.64,355.45%,BP,NYSE:BP,0.075
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.32,50.40%,,,,$3.23,-2.71%,$3.32,-0.04%,$77.38,2230.66%,BRY,NASDAQ:BRY,-0.470
NYSE:BSAC,19 Nov 2025,$26.95,3,,,2.75,$29.93,-9.96%,-9.96%,$26.95,$26.95,$29.98,0.17%,-$77.82,-360.01%,-$74.67,-349.48%,BSAC,NYSE:BSAC,0.000
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.43,-10.42%,,,,$6.14,-4.51%,$36.12,461.81%,$36.29,464.38%,BSBR,NYSE:BSBR,-0.386
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$42.00,4.98%,,,,,-100.00%,-$2.00,-104.76%,-$2.00,-104.76%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,,$3.09,2.22%,,,,$2.89,-6.47%,$1.40,-54.69%,$1.40,-54.68%,BTCS,NASDAQ:BTCS,-0.755
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$12.67,-19.11%,,,,$11.26,-11.13%,$5.43,-57.14%,$5.16,-59.25%,BTDR,NASDAQ:BTDR,-0.125
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$57.81,-7.11%,,,,$57.86,0.09%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.039
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.26,118.08%,,,,,-100.00%,-$2.00,-869.23%,-$2.00,-869.23%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.26,96.13%,,,,$8.44,-8.86%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL,-0.262
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,,$9.53,35.15%,,,,$9.01,-5.46%,$26.56,178.70%,$26.52,178.25%,BUR,NYSE:BUR,-0.727
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$260.65,-23.34%,,,,$248.44,-4.68%,$0.00,-100.00%,$0.00,-100.00%,BURL,NYSE:BURL,-0.297
