Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:ACHR,7 Jul 2025,$8.74,3,,,,$8.65,1.04%,,,,$8.40,-2.89%,$7.18,-17.04%,$7.22,-16.55%,ACHR,NYSE:ACHR,0.223
NYSE:ACN,2 Sep 2025,$264.08,4,$333.45,9,,$246.53,7.12%,,,,$250.92,1.78%,$555.91,125.49%,$609.23,147.12%,ACN,NYSE:ACN,0.089
NYSE:ACVA,18 Sep 2025,$10.72,3,,,,$5.49,95.30%,,,,$5.03,-8.38%,$4.26,-22.48%,$6.67,21.43%,ACVA,NYSE:ACVA,-0.725
NYSE:ADC,19 Sep 2025,$79.26,4,$81.90,8,,$73.34,8.07%,,,,$72.46,-1.20%,$89.78,22.42%,$133.34,81.81%,ADC,NYSE:ADC,-0.585
NASDAQ:ADIL,11 Jul 2025,$0.51,3,,,,$0.33,55.45%,,,,,-100.00%,-$2.00,-706.06%,-$2.00,-706.06%,ADIL,NASDAQ:ADIL,-2.000
NASDAQ:ADTN,23 Aug 2025,$7.59,3,,,,$8.04,-5.60%,,,,$8.41,4.60%,$4.00,-50.27%,$26.86,234.09%,ADTN,NASDAQ:ADTN,0.624
NYSE:AEM,24 Oct 2025,$79.48,1,,,1,$173.10,-54.08%,-54.08%,$79.48,$79.48,$156.63,-9.51%,$305.02,76.21%,$365.74,111.29%,AEM,NYSE:AEM,-0.570
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$122.68,-14.65%,,,,$118.19,-3.66%,$3.29,-97.32%,$122.30,-0.31%,AEP,NASDAQ:AEP,-0.750
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.07,-4.30%,,,,$13.76,-2.20%,-$54.22,-485.35%,-$49.79,-453.87%,AES,NYSE:AES,-0.371
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.45,23.18%,,,,$13.99,-3.18%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.188
NYSE:AG,12 Aug 2025,$7.66,3,,,,$12.57,-39.10%,,,,$10.57,-15.91%,$13.15,4.60%,$19.11,51.99%,AG,NYSE:AG,-0.843
NYSE:AGI,24 Oct 2025,$19.15,2,,,1.75,$33.66,-43.11%,-43.11%,$19.15,$19.15,$30.34,-9.86%,$47.32,40.57%,$56.57,68.07%,AGI,NYSE:AGI,-0.417
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,3.75,$167.04,7.61%,7.61%,$179.75,$219.00,$249.27,49.23%,"-$2,525.60",-1611.97%,"-$2,593.19",-1652.44%,AGM,NYSE:AGM,1.000
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3,$10.20,-0.20%,-0.20%,$10.18,$11.15,$9.95,-2.45%,-$73.38,-819.40%,-$67.67,-763.40%,AGNC,NASDAQ:AGNC,-0.841
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$87.56,14.46%,,,,$80.90,-7.61%,$28.72,-67.20%,$28.78,-67.13%,AGO,NYSE:AGO,-0.839
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.90,18.99%,,,,$7.91,0.13%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.628
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$78.00,8.67%,,,,$75.95,-2.63%,-$58.48,-174.97%,$7.17,-90.80%,AIG,NYSE:AIG,-0.594
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$45.98,45.28%,,,,$47.45,3.20%,$66.15,43.87%,$106.82,132.32%,AIN,NYSE:AIN,-0.566
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$6.10,-18.03%,,,,$5.77,-5.41%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.298
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$226.48,-2.06%,,,,$214.24,-5.40%,$539.04,138.01%,$627.21,176.94%,AIZ,NYSE:AIZ,-0.661
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.87,-21.92%,,,,$63.76,-0.17%,-$213.32,-433.99%,-$84.45,-232.22%,AL,NYSE:AL,-0.451
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$79.44,2.53%,,,,$75.77,-4.62%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,0.285
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,,$15.85,29.62%,,,,$14.71,-7.19%,$21.09,33.06%,$18.00,13.54%,ALEX,NYSE:ALEX,-0.965
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.31,170.17%,,,,$2.24,-3.03%,$1.09,-52.64%,$11.83,412.20%,ALIT,NYSE:ALIT,-0.545
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$209.21,-12.66%,,,,$198.04,-5.34%,$683.50,226.71%,$801.48,283.10%,ALL,NYSE:ALL,-0.578
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3,$168.38,-1.78%,-1.78%,$165.38,$165.38,$171.01,1.56%,$311.60,85.06%,$341.89,103.05%,ALLE,NYSE:ALLE,0.170
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$40.29,3.08%,,,,$40.24,-0.12%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,0.300
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3,$21.52,14.03%,14.03%,$24.54,$25.63,$21.42,-0.46%,-$90.94,-522.61%,-$78.52,-464.88%,ALRS,NASDAQ:ALRS,0.010
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$82.05,19.61%,,,,$79.91,-2.61%,$197.28,140.44%,$201.20,145.21%,ALSN,NYSE:ALSN,-0.587
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.5,$4.23,-18.02%,-18.02%,$3.47,$19.75,$3.78,-10.64%,$2.56,-39.52%,$2.56,-39.43%,ALT,NASDAQ:ALT,-0.426
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.20,142.27%,,,,$1.84,-16.36%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.428
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.60,54.68%,,,,$5.47,-2.32%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.200
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$27.89,9.90%,,,,$27.80,-0.32%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.224
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$9.91,7.78%,,,,$8.13,-17.96%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC,-0.472
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.55,44.76%,,,,$3.27,-7.89%,$1.77,-50.25%,$9.73,174.07%,AMBP,NYSE:AMBP,-0.609
NYSE:AMCR,11 Nov 2025,$11.13,5,$10.27,9,3.75,$8.41,22.12%,22.12%,$10.27,$11.13,$8.13,-3.33%,$4.43,-47.36%,$1.32,-84.30%,AMCR,NYSE:AMCR,-0.587
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.78,21.00%,,,,$4.81,-16.78%,$14.22,146.04%,$17.89,209.46%,AMPY,NYSE:AMPY,-0.728
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$26.29,9.20%,,,,$23.34,-11.22%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK,-0.005
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.75,$35.18,15.58%,15.58%,$40.66,$40.66,$40.42,14.89%,$46.68,32.69%,$48.63,38.22%,AMSC,NASDAQ:AMSC,0.678
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$41.19,11.64%,,,,$0.00,-100.00%,$127.58,209.75%,$128.36,211.63%,AMSF,NASDAQ:AMSF,-1.000
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$18.00,12.59%,12.59%,$20.27,$24.00,$16.89,-6.17%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,-0.111
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.06,54.66%,,,,$2.15,4.37%,$7.70,273.61%,-$2.04,-199.04%,AMTX,NASDAQ:AMTX,0.096
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$53.23,62.75%,,,,$55.55,4.36%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.321
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.31,-21.88%,,,,$23.92,2.62%,$602.97,2486.73%,"$1,550.50",6551.67%,AMX,NYSE:AMX,0.374
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$71.24,66.20%,,,,$68.11,-4.39%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.806
NYSE:AON,29 Aug 2025,$347.01,2,,,,$350.11,-0.89%,,,,$340.90,-2.63%,$339.17,-3.12%,$380.27,8.61%,AON,NYSE:AON,-0.304
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,4,$66.37,7.74%,7.74%,$71.50,$78.75,$69.27,4.37%,$153.80,131.73%,$163.31,146.07%,AOS,NYSE:AOS,0.737
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$23.89,19.23%,,,,$22.82,-4.48%,$80.03,234.98%,$94.02,293.56%,APA,NASDAQ:APA,-0.823
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$261.55,13.28%,,,,$265.33,1.45%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,0.086
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,3,$34.96,-1.26%,,,,$32.13,-8.09%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,0.157
NYSE:APH,16 Sep 2023,$81.57,2,,,Loading...,$141.92,-42.53%,,,,$141.56,-0.25%,$197.84,39.40%,$210.70,48.46%,APH,NYSE:APH,0.062
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.47,-12.25%,,,,$3.40,-2.02%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-0.437
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$34.51,92.38%,,,,$34.06,-1.30%,$95.05,175.43%,$118.24,242.62%,APOG,NASDAQ:APOG,-0.188
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.16,-0.27%,,,,$5.76,-6.49%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.861
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.46,-9.15%,,,,$31.98,-7.20%,$50.86,47.58%,$77.02,123.50%,AR,NYSE:AR,-0.697
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.59,35.80%,,,,$7.00,-7.77%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.362
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.29,40.23%,,,,$0.00,-100.00%,$15.45,66.28%,$31.92,243.57%,ARHS,NASDAQ:ARHS,-1.000
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.34,49.88%,,,,$3.95,-8.99%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.453
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.60,59.05%,,,,$29.77,-2.71%,-$198.14,-747.52%,-$194.46,-735.49%,AROW,NASDAQ:AROW,-0.271
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.54,-7.83%,,,,$26.08,2.11%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,0.164
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.07,66.13%,,,,$51.61,3.08%,$86.95,73.65%,$176.36,252.23%,ASH,NYSE:ASH,0.059
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,037.33",-16.02%,,,,"$1,054.23",1.63%,"$1,047.52",0.98%,"$1,098.23",5.87%,ASML,NASDAQ:ASML,0.105
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$302.21,14.14%,,,,$321.58,6.41%,$654.16,116.46%,$782.25,158.84%,ASR,NYSE:ASR,0.222
NYSE:ATGE,15 Oct 2025,$131.23,2,,,2.25,$96.86,35.48%,,,,$98.69,1.89%,$277.25,186.24%,$315.00,225.21%,ATGE,NYSE:ATGE,0.111
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$99.08,-36.41%,,,,$93.06,-6.08%,$185.92,87.64%,$208.45,110.39%,ATI,NYSE:ATI,-0.656
NYSE:AU,20 Aug 2025,$29.75,2,,,,$85.13,-65.05%,,,,$68.71,-19.29%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,-0.060
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.25,$32.71,24.58%,24.58%,$40.75,$42.81,$33.41,2.14%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,0.136
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$178.05,21.89%,,,,$173.22,-2.71%,$213.83,20.10%,$278.98,56.68%,AVB,NYSE:AVB,-0.707
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$47.18,28.95%,,,,$45.92,-2.67%,$41.50,-12.03%,$48.23,2.23%,AVT,NASDAQ:AVT,-0.685
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.5,$15.43,-3.15%,-3.15%,$14.94,$33.56,$13.75,-10.89%,$8.95,-42.00%,$8.98,-41.80%,AVTX,NASDAQ:AVTX,-0.898
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$174.01,7.19%,,,,$165.49,-4.90%,$226.05,29.91%,$269.85,55.08%,AVY,NYSE:AVY,-0.946
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3,$82.00,-4.66%,-4.66%,$78.18,$102.75,$82.33,0.40%,-$174.46,-312.76%,-$164.00,-300.00%,AX,NYSE:AX,0.039
NYSE:B,24 Oct 2025,$29.72,2,,,1.75,$37.33,-20.39%,-20.39%,$29.72,$29.72,$32.17,-13.82%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,-0.462
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$195.50,-8.28%,,,,$199.98,2.29%,$22.82,-88.33%,$69.64,-64.38%,BA,NYSE:BA,0.199
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$157.91,-15.36%,,,,$169.80,7.53%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.183
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$54.11,-16.49%,,,,$52.73,-2.55%,-$53.57,-199.00%,-$49.43,-191.34%,BAC,NYSE:BAC,-0.451
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$46.47,46.29%,,,,$47.75,2.75%,$32.14,-30.83%,$56.55,21.68%,BALL,NYSE:BALL,-0.728
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$17.31,12.25%,12.25%,$19.43,$19.54,$17.58,1.56%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,0.144
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.25,$112.25,-2.04%,-2.04%,$109.96,$120.00,$107.81,-3.96%,$95.22,-15.17%,$104.97,-6.48%,BANF,NASDAQ:BANF,-0.426
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2,$62.03,2.06%,2.06%,$63.31,$71.25,$59.51,-4.06%,-$275.38,-543.94%,-$269.41,-534.32%,BANR,NASDAQ:BANR,-0.427
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.49,-24.77%,,,,$4.33,-3.56%,$4.03,-10.33%,$4.51,0.45%,BB,NYSE:BB,-0.868
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.68,-20.41%,,,,$3.48,-5.43%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.236
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$21.83,-21.19%,,,,$19.93,-8.70%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.655
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$49.50,-16.48%,,,,$48.15,-2.73%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.615
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$22.40,118.58%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,-1.000
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$77.71,13.21%,,,,$77.08,-0.81%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,-0.587
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.93,-1.37%,,,,$18.50,-2.27%,-$61.54,-425.09%,-$59.72,-415.47%,BCAL,NASDAQ:BCAL,-0.059
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$37.36,-23.82%,,,,$35.84,-4.07%,"-$94,329.98",-252589.23%,"-$94,326.39",-252579.63%,BCH,NYSE:BCH,-0.426
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$22.51,-23.40%,,,,$21.46,-4.66%,$9.24,-58.96%,$9.24,-58.96%,BCS,NYSE:BCS,-0.196
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.01,17.81%,,,,$13.70,-2.21%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,-0.402
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$153.75,-47.48%,,,,$157.23,2.26%,$263.06,71.10%,$306.81,99.55%,BELFB,NASDAQ:BELFB,-0.080
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$100.03,19.91%,,,,$101.98,1.95%,$151.97,51.92%,$185.25,85.20%,BFAM,NYSE:BFAM,0.162
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$125.18,-6.17%,-6.17%,$117.45,$137.00,$126.76,1.26%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC,0.184
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.42,-7.66%,,,,,-100.00%,-$2.00,-117.51%,-$2.00,-117.51%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.25,$29.62,35.58%,35.58%,$40.16,$40.16,$29.21,-1.38%,-$21.07,-171.13%,$3.42,-88.47%,BFS,NYSE:BFS,-0.799
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,1.75,$25.18,0.27%,0.27%,$25.25,$30.00,$24.26,-3.65%,-$128.84,-611.66%,-$125.44,-598.16%,BFST,NASDAQ:BFST,-0.717
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.75,-1.28%,,,,$30.10,1.18%,-$188.98,-735.23%,-$189.83,-738.08%,BHB,NYSEAMERICAN:BHB,0.108
NYSE:BHP,24 Oct 2025,$54.73,3,,,2.75,$56.32,-2.82%,-2.82%,$54.73,$54.73,$54.70,-2.88%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,-0.161
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$61.99,9.73%,,,,$61.74,-0.40%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB,0.018
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$41.43,33.27%,,,,$40.28,-2.78%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.052
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$93.62,-3.05%,,,,$93.31,-0.33%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.127
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.51,-12.46%,,,,$8.09,-23.03%,-$3.80,-136.18%,-$0.17,-101.63%,BKD,NYSE:BKD,-0.207
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.53,-13.84%,,,,$45.27,-4.75%,$63.10,32.75%,$78.71,65.61%,BKR,NASDAQ:BKR,-0.910
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$439.97,6.35%,,,,$407.21,-7.45%,$862.25,95.98%,$969.39,120.33%,BLD,NYSE:BLD,-0.171
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.75,$3.43,-35.86%,-35.86%,$2.20,$3.68,$3.26,-4.96%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP,-0.010
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,093.93",-6.03%,,,,"$1,046.27",-4.36%,$951.83,-12.99%,"$1,062.40",-2.88%,BLK,NYSE:BLK,-0.697
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$59.60,26.66%,,,,$54.70,-8.22%,$169.50,184.40%,$179.96,201.95%,BLKB,NASDAQ:BLKB,-0.886
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3,$1.58,89.87%,89.87%,$3.00,$3.36,$1.36,-13.92%,-$0.78,-149.09%,-$0.48,-130.39%,BLNK,NASDAQ:BLNK,-0.315
NYSE:BMI,5 May 2025,$169.72,3,,6,,$185.82,-8.67%,,,,$183.86,-1.05%,$298.92,60.87%,$319.81,72.11%,BMI,NYSE:BMI,-0.233
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$26.06,-1.19%,,,,$25.80,-1.00%,-$152.60,-685.57%,-$150.78,-678.60%,BMRC,NASDAQ:BMRC,-0.036
NYSE:BN,26 Aug 2024,$55.96,2,,,,$46.89,19.35%,,,,$43.82,-6.55%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN,-0.808
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$67.83,-18.42%,,,,$64.25,-5.28%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.822
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$66.28,4.47%,,,,$63.57,-4.09%,-$441.61,-766.28%,-$433.56,-754.14%,BOH,NYSE:BOH,-0.636
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$108.77,1.22%,,,,$105.79,-2.74%,$181.65,67.00%,$175.59,61.44%,BOKF,NASDAQ:BOKF,-0.412
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.29,74.53%,,,,$5.91,-6.04%,$40.60,545.51%,$70.82,1025.92%,BOOM,NASDAQ:BOOM,-0.463
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$26.76,8.41%,,,,$24.83,-7.21%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.555
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.86,6.90%,,,,$36.08,-2.12%,$67.45,82.99%,$161.67,338.59%,BP,NYSE:BP,-0.284
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.40,46.86%,,,,$3.21,-5.59%,$2.83,-16.90%,$75.81,2129.60%,BRY,NASDAQ:BRY,-0.770
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$30.44,-16.89%,,,,$28.87,-5.16%,"-$130,519.80",-428877.27%,"-$130,527.04",-428901.05%,BSAC,NYSE:BSAC,-0.615
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.32,-8.86%,,,,$5.98,-5.38%,$27.50,335.14%,$24.68,290.52%,BSBR,NYSE:BSBR,-0.288
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.44,6.40%,,,,,-100.00%,-$2.00,-104.83%,-$2.00,-104.83%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,2.75,$2.98,6.00%,6.00%,$3.16,$7.00,$2.89,-3.02%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS,-0.371
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$13.94,-26.48%,,,,$19.85,42.40%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR,-0.504
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$55.82,-3.80%,,,,$55.58,-0.43%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.042
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.30,89.00%,,,,,-100.00%,-$2.00,-766.67%,-$2.00,-766.67%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.77,85.90%,,,,,-100.00%,-$2.00,-120.47%,-$2.00,-120.47%,BULL,NASDAQ:BULL,-2.000
