Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:AES,11 Jul 2025,$13.47,3,,,,$13.88,-2.99%,,,,$13.85,-0.22%,-$54.60,-493.37%,-$50.17,-461.46%,AES,NYSE:AES,-0.178
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.79,20.35%,,,,$14.73,-0.41%,$117.94,697.42%,$144.81,879.13%,AFYA,NASDAQ:AFYA,-0.488
NYSE:AG,12 Aug 2025,$7.66,3,,,,$12.06,-36.53%,,,,$10.85,-10.03%,$12.88,6.83%,$18.84,56.23%,AG,NYSE:AG,-0.105
NYSE:AGI,24 Oct 2025,$19.15,2,,,,$34.39,-44.32%,,,,$35.02,1.83%,$49.00,42.48%,$58.27,69.45%,AGI,NYSE:AGI,0.024
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,3,$167.40,7.38%,7.38%,$179.75,$219.00,$164.59,-1.68%,"-$2,525.49",-1608.65%,"-$2,593.25",-1649.13%,AGM,NYSE:AGM,-0.222
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3,$10.30,-1.17%,-1.17%,$10.18,$11.15,$9.66,-6.21%,-$73.43,-812.89%,-$67.71,-757.35%,AGNC,NASDAQ:AGNC,-0.948
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$89.78,11.63%,,,,$89.62,-0.18%,$29.92,-66.67%,$29.98,-66.60%,AGO,NYSE:AGO,-0.124
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.85,19.75%,,,,$7.56,-3.69%,$35.67,354.37%,$17.34,120.87%,AGRO,NYSE:AGRO,-0.546
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$75.11,12.85%,,,,$74.97,-0.19%,-$59.35,-179.02%,$6.36,-91.53%,AIG,NYSE:AIG,-0.401
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$45.49,46.85%,,,,$46.32,1.82%,$63.01,38.50%,$105.22,131.31%,AIN,NYSE:AIN,0.021
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$3.55,40.85%,,,,$3.75,5.63%,$4.55,28.25%,$4.22,18.97%,AIRS,NASDAQ:AIRS,0.074
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$226.02,-1.86%,,,,$228.20,0.96%,$465.48,105.95%,$554.48,145.33%,AIZ,NYSE:AIZ,-0.210
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.85,-21.90%,,,,$64.05,0.31%,-$213.35,-434.14%,-$84.30,-232.03%,AL,NYSE:AL,-0.327
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$76.25,6.82%,,,,$77.99,2.28%,$135.26,77.39%,$183.80,141.04%,ALC,NYSE:ALC,0.032
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,3.25,$15.54,6.93%,6.93%,$16.62,$21.00,$15.88,2.19%,$21.22,36.55%,$14.90,-4.10%,ALEX,NYSE:ALEX,0.030
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.13,193.00%,,,,$1.98,-7.04%,$0.76,-64.55%,$11.48,439.13%,ALIT,NYSE:ALIT,-0.003
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$212.37,-13.96%,,,,$214.77,1.13%,$705.01,231.97%,$823.22,287.64%,ALL,NYSE:ALL,-0.115
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$162.29,1.90%,,,,$168.38,3.75%,$307.48,89.46%,$337.83,108.16%,ALLE,NYSE:ALLE,0.274
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.64,4.77%,,,,$38.77,-2.19%,-$451.22,-1238.29%,-$485.86,-1325.67%,ALLY,NYSE:ALLY,-0.256
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.25,$21.41,14.61%,,,,$22.17,3.55%,-$90.07,-520.71%,-$77.63,-462.57%,ALRS,NASDAQ:ALRS,0.134
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$85.36,14.97%,,,,$84.64,-0.84%,$209.86,145.86%,$238.22,179.08%,ALSN,NYSE:ALSN,-0.308
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.25,$5.10,-32.01%,-32.01%,$3.47,$19.75,$4.72,-7.45%,$3.25,-36.19%,$3.27,-35.90%,ALT,NASDAQ:ALT,-0.759
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.78,199.44%,,,,$1.83,2.81%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,0.038
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.47,58.35%,,,,$5.15,-5.85%,$5.93,8.50%,$7.85,43.42%,ALVO,NASDAQ:ALVO,-0.068
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$29.24,4.83%,,,,$28.16,-3.69%,-$139.97,-578.69%,-$139.09,-575.68%,AMAL,NASDAQ:AMAL,-0.096
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,#N/A,#N/A,,,,$8.84,#N/A,$190.81,#N/A,$200.00,#N/A,AMBC,NYSE:AMBC,-0.529
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.72,38.15%,,,,$3.71,-0.27%,$2.12,-43.05%,$10.09,171.22%,AMBP,NYSE:AMBP,-0.484
NYSE:AMCR,20 Nov 2025,$11.20,3,$10.36,8,2.75,$8.47,22.31%,22.31%,$10.36,$11.20,$8.29,-2.13%,$4.56,-46.11%,$1.45,-82.85%,AMCR,NYSE:AMCR,-0.649
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.43,28.80%,,,,$5.20,-4.24%,$21.08,288.22%,$21.71,299.75%,AMPY,NYSE:AMPY,-0.506
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$26.04,10.25%,,,,$27.76,6.61%,$195.32,650.08%,$206.58,693.33%,AMRK,NASDAQ:AMRK,0.297
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2,$31.27,30.03%,30.03%,$40.66,$40.66,$28.90,-7.58%,$38.27,22.40%,$40.22,28.62%,AMSC,NASDAQ:AMSC,-0.256
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.50,13.55%,,,,$40.17,-0.81%,$30.99,-23.47%,$31.77,-21.55%,AMSF,NASDAQ:AMSF,-0.342
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,2.75,$18.22,6.15%,6.15%,$19.34,$21.00,$18.55,1.81%,-$173.68,-1053.26%,-$172.18,-1044.99%,AMTB,NYSE:AMTB,0.255
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.65,93.09%,,,,$1.51,-8.48%,$1.77,7.48%,-$7.01,-524.86%,AMTX,NASDAQ:AMTX,-0.349
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$51.85,67.09%,,,,$50.21,-3.16%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.252
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.22,-21.58%,,,,$22.74,-2.07%,$73.30,215.69%,$151.94,554.36%,AMX,NYSE:AMX,-0.379
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$65.61,80.46%,,,,$68.53,4.45%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.146
NYSE:AON,29 Aug 2025,$347.01,2,,,,$344.70,0.67%,,,,$347.81,0.90%,$339.56,-1.49%,$380.70,10.44%,AON,NYSE:AON,-0.063
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,3.5,$64.10,11.55%,11.55%,$71.50,$78.75,$66.08,3.09%,$152.77,138.34%,$162.30,153.19%,AOS,NYSE:AOS,0.042
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.41,16.69%,,,,$23.47,-3.85%,$68.51,180.68%,$82.56,238.24%,APA,NASDAQ:APA,-0.453
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$256.58,15.48%,,,,$253.06,-1.37%,$127.83,-50.18%,$175.91,-31.44%,APD,NYSE:APD,-0.425
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$34.29,0.67%,,,,$36.10,5.28%,$79.10,130.68%,$92.08,168.52%,APEI,NASDAQ:APEI,0.067
NYSE:APH,16 Sep 2023,$81.57,2,,,,$137.88,-40.84%,,,,$140.84,2.15%,$190.49,38.15%,$203.37,47.50%,APH,NYSE:APH,0.109
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.73,-18.36%,,,,$3.49,-6.43%,$4.30,15.17%,$6.53,75.11%,API,NASDAQ:API,-0.119
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$35.17,88.77%,,,,$34.89,-0.80%,$96.01,172.98%,$119.22,238.97%,APOG,NASDAQ:APOG,-0.328
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.96,3.08%,,,,$5.94,-0.34%,-$4.37,-173.38%,-$2.32,-138.93%,AQN,NYSE:AQN,-0.160
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.56,-9.41%,,,,$32.44,-6.13%,$50.79,46.97%,$76.98,122.73%,AR,NYSE:AR,-0.631
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.16,43.95%,,,,$7.40,3.35%,$1.38,-80.71%,$29.03,305.39%,ARCO,NYSE:ARCO,0.090
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.37,39.03%,,,,$9.75,4.06%,$15.01,60.17%,$31.49,236.05%,ARHS,NASDAQ:ARHS,0.148
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.37,48.85%,,,,$4.58,4.81%,-$12.94,-396.03%,-$0.82,-118.83%,ARKO,NASDAQ:ARKO,0.197
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.05,61.96%,,,,$29.93,-0.40%,-$167.06,-655.93%,-$163.28,-643.35%,AROW,NASDAQ:AROW,-0.326
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.58,-7.98%,,,,$26.31,2.85%,-$170.59,-766.89%,-$164.21,-741.95%,ASB,NYSE:ASB,0.250
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.12,65.97%,,,,$49.40,-1.44%,$87.64,74.86%,$177.21,253.58%,ASH,NYSE:ASH,-0.538
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,$987.82,-11.81%,,,,"$1,016.14",2.87%,$995.33,0.76%,"$1,053.94",6.69%,ASML,NASDAQ:ASML,0.201
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$302.02,14.21%,,,,$301.36,-0.22%,$329.61,9.13%,$346.36,14.68%,ASR,NYSE:ASR,-0.044
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$89.36,46.86%,,,,$97.44,9.04%,$175.65,96.57%,$200.29,124.14%,ATGE,NYSE:ATGE,0.169
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$97.63,-35.47%,,,,$94.22,-3.49%,$155.73,59.51%,$178.31,82.63%,ATI,NYSE:ATI,-0.104
NYSE:AU,20 Aug 2025,$29.75,2,,,,$83.95,-64.56%,,,,$80.60,-3.99%,$216.42,157.80%,$221.21,163.50%,AU,NYSE:AU,-0.195
NYSE:AUB,20 Nov 2025,$38.43,4,$41.70,6,3.5,$32.79,17.20%,17.20%,$38.43,$41.70,$34.05,3.84%,-$135.17,-512.23%,-$131.22,-500.19%,AUB,NYSE:AUB,0.288
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$180.41,20.29%,,,,$184.44,2.23%,$217.51,20.56%,$283.20,56.98%,AVB,NYSE:AVB,0.139
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$46.36,31.23%,,,,$44.89,-3.17%,$40.26,-13.15%,$47.00,1.37%,AVT,NASDAQ:AVT,-0.244
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.5,$18.00,-16.98%,-16.98%,$14.94,$33.56,$16.84,-6.44%,$11.84,-34.22%,$11.87,-34.05%,AVTX,NASDAQ:AVTX,-0.951
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$167.59,11.29%,,,,$168.01,0.25%,$222.58,32.81%,$266.42,58.97%,AVY,NYSE:AVY,-0.315
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,3,$80.08,-4.90%,-4.90%,$76.16,$103.25,$82.53,3.06%,-$175.68,-319.39%,-$165.20,-306.30%,AX,NYSE:AX,0.362
NYSE:B,24 Oct 2025,$29.72,2,,,,$39.54,-24.84%,,,,$38.40,-2.88%,$87.05,120.16%,$107.04,170.73%,B,NYSE:B,0.111
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$179.12,0.10%,,,,$186.21,3.96%,$7.98,-95.54%,$54.90,-69.35%,BA,NYSE:BA,0.361
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$160.73,-16.85%,,,,$160.84,0.07%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,-0.049
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.93,-12.99%,,,,$51.45,-0.92%,-$54.78,-205.48%,-$50.63,-197.50%,BAC,NYSE:BAC,0.000
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$48.83,39.22%,,,,$47.46,-2.81%,$33.07,-32.27%,$57.50,17.75%,BALL,NYSE:BALL,-0.735
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2.5,$17.81,5.39%,5.39%,$18.77,$20.69,$18.35,3.03%,-$135.59,-861.30%,-$123.44,-793.12%,BANC,NYSE:BANC,0.241
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$111.00,-0.93%,,,,$114.81,3.43%,-$3.11,-102.80%,$9.13,-91.78%,BANF,NASDAQ:BANF,0.323
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2.5,$62.36,2.33%,2.33%,$63.81,$71.50,$63.78,2.28%,-$219.50,-451.99%,-$226.75,-463.62%,BANR,NASDAQ:BANR,0.151
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.15,-18.60%,,,,$4.19,0.96%,$3.64,-12.38%,$4.12,-0.71%,BB,NYSE:BB,-0.001
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.48,-15.83%,,,,$3.49,0.29%,-$22.77,-754.44%,-$62.49,-1895.61%,BBD,NYSE:BBD,-0.105
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.64,-16.65%,,,,$20.75,0.53%,$92.67,348.97%,$98.26,376.05%,BBVA,NYSE:BBVA,-0.143
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$47.58,-13.11%,,,,$50.77,6.70%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,0.101
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$15.56,214.66%,,,,$16.12,3.60%,$83.43,436.15%,$6.92,-55.52%,BBWI,NYSE:BBWI,0.269
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$75.62,16.34%,,,,$79.43,5.04%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,0.346
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.10,-2.25%,,,,$19.45,1.83%,-$53.43,-379.71%,-$50.51,-364.45%,BCAL,NASDAQ:BCAL,0.075
NYSE:BCH,19 Nov 2025,$33.72,2,,,2.25,$36.94,-8.72%,-8.72%,$33.72,$33.72,$37.83,2.41%,$14.12,-61.78%,$1.77,-95.21%,BCH,NYSE:BCH,0.114
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.12,-18.36%,,,,$21.55,2.04%,-$29.69,-240.58%,-$29.69,-240.58%,BCS,NYSE:BCS,0.090
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.07,17.31%,,,,$13.85,-1.56%,$2.01,-85.74%,$1.42,-89.93%,BCSF,NYSE:BCSF,-0.646
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$145.88,-44.64%,,,,$141.90,-2.73%,$242.74,66.40%,$286.58,96.45%,BELFB,NASDAQ:BELFB,-0.085
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$98.92,21.25%,,,,$98.80,-0.12%,$154.82,56.51%,$188.16,90.22%,BFAM,NYSE:BFAM,-0.207
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$123.54,-4.93%,,,,$126.78,2.62%,-$157.46,-227.46%,-$143.66,-216.28%,BFC,NASDAQ:BFC,0.206
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.48,-8.14%,,,,,-100.00%,-$2.00,-117.42%,-$2.00,-117.42%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.25,$30.56,31.41%,31.41%,$40.16,$40.16,$30.08,-1.57%,-$20.59,-167.38%,$3.87,-87.34%,BFS,NYSE:BFS,-0.637
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$25.59,-1.34%,,,,$25.35,-0.94%,-$125.25,-589.44%,-$121.84,-576.14%,BFST,NASDAQ:BFST,-0.027
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.56,-0.64%,,,,$30.29,2.47%,-$178.27,-703.08%,-$173.56,-687.14%,BHB,NYSEAMERICAN:BHB,0.012
NYSE:BHP,24 Oct 2025,$54.73,3,,,,$52.93,3.40%,,,,$54.84,3.61%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.478
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,2.75,$63.20,4.46%,4.46%,$66.02,$72.00,$65.01,2.86%,-$241.24,-481.71%,-$216.23,-442.14%,BHRB,NASDAQ:BHRB,0.189
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$40.72,35.60%,,,,$42.50,4.37%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.389
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$87.97,3.17%,,,,$87.93,-0.05%,$94.30,7.20%,$92.88,5.58%,BJ,NYSE:BJ,-0.017
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$11.25,-18.22%,,,,$10.75,-4.44%,-$8.83,-178.48%,$9.98,-11.27%,BKD,NYSE:BKD,-0.328
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$49.36,-17.04%,,,,$47.85,-3.06%,$64.16,29.97%,$79.79,61.65%,BKR,NASDAQ:BKR,-0.416
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$429.89,8.85%,,,,$444.70,3.45%,$871.93,102.83%,$979.28,127.80%,BLD,NYSE:BLD,0.269
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.5,$2.68,-17.91%,-17.91%,$2.20,$3.68,$2.64,-1.49%,$2.98,11.21%,$3.07,14.52%,BLDP,NASDAQ:BLDP,-0.425
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,019.49",0.83%,,,,"$1,002.66",-1.65%,$885.01,-13.19%,$995.75,-2.33%,BLK,NYSE:BLK,-0.519
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,2.5,$54.88,36.66%,36.66%,$75.00,$76.27,$55.13,0.46%,$205.00,273.55%,$215.97,293.52%,BLKB,NASDAQ:BLKB,-0.149
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,2.75,$1.31,129.01%,129.01%,$3.00,$3.36,$1.18,-9.92%,-$0.95,-172.45%,-$0.66,-150.34%,BLNK,NASDAQ:BLNK,-0.730
NYSE:BMI,5 May 2025,$169.72,3,,6,,$177.82,-4.56%,,,,$177.34,-0.27%,$288.74,62.38%,$309.67,74.15%,BMI,NYSE:BMI,-0.060
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,3.25,$26.39,3.07%,3.07%,$27.20,$29.50,$26.99,2.27%,-$144.24,-646.58%,-$142.81,-641.16%,BMRC,NASDAQ:BMRC,0.185
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.11,24.06%,,,,$43.84,-2.82%,-$93.75,-307.82%,-$71.83,-259.22%,BN,NYSE:BN,-0.126
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.59,-16.90%,,,,$67.84,1.88%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,0.053
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,2.75,$65.21,5.87%,5.87%,$69.04,$73.00,$65.14,-0.11%,-$442.16,-778.05%,-$434.11,-765.70%,BOH,NYSE:BOH,-0.022
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$109.54,0.51%,,,,$112.94,3.10%,$193.32,76.49%,$223.50,104.04%,BOKF,NASDAQ:BOKF,0.197
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.81,88.95%,,,,$5.54,-4.65%,$47.88,724.14%,$78.16,1245.22%,BOOM,NASDAQ:BOOM,-0.498
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.25,6.46%,,,,$26.29,-3.52%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.527
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.91,9.73%,,,,$36.75,2.34%,$67.03,86.66%,$161.51,349.76%,BP,NYSE:BP,0.218
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.32,50.40%,,,,$3.25,-2.11%,$3.24,-2.50%,$76.30,2198.27%,BRY,NASDAQ:BRY,-0.324
NYSE:BSAC,19 Nov 2025,$26.95,3,,,3,$29.41,-8.36%,-8.36%,$26.95,$26.95,$30.14,2.48%,-$78.29,-366.21%,-$75.17,-355.58%,BSAC,NYSE:BSAC,0.232
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.17,-6.65%,,,,$6.18,0.16%,$35.73,479.15%,$35.90,481.82%,BSBR,NYSE:BSBR,-0.236
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.11,7.26%,,,,,-100.00%,-$2.00,-104.86%,-$2.00,-104.86%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,2.5,$3.16,-0.04%,-0.04%,$3.16,$7.00,$2.77,-12.34%,$1.11,-64.86%,$1.11,-64.85%,BTCS,NASDAQ:BTCS,-0.682
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$11.52,-11.03%,,,,$11.81,2.52%,$3.94,-65.84%,$3.70,-67.89%,BTDR,NASDAQ:BTDR,0.070
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.78,-1.98%,,,,$57.06,4.16%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.350
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.26,118.08%,,,,,-100.00%,-$2.00,-869.23%,-$2.00,-869.23%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.67,109.48%,,,,$8.24,-4.96%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL,-0.025
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.25,$9.13,41.07%,41.07%,$12.88,$21.32,$8.62,-5.59%,$25.37,177.86%,$25.33,177.40%,BUR,NYSE:BUR,-0.587
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$284.47,-29.76%,,,,$286.04,0.55%,$0.00,-100.00%,$0.00,-100.00%,BURL,NYSE:BURL,-0.206
