Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,$987.30,-11.76%,,,,"$1,066.85",8.06%,"$1,067.86",8.16%,"$1,126.24",14.07%,ASML,NASDAQ:ASML,0.203
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$298.16,15.69%,,,,$307.86,3.25%,$328.08,10.03%,$344.80,15.64%,ASR,NYSE:ASR,0.112
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$94.63,38.68%,,,,$101.60,7.37%,$277.84,193.61%,$320.41,238.59%,ATGE,NYSE:ATGE,0.834
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$95.14,-33.78%,,,,$102.31,7.54%,$157.04,65.06%,$179.53,88.70%,ATI,NYSE:ATI,0.049
NYSE:AU,20 Aug 2025,$29.75,2,,,,$79.35,-62.51%,,,,$85.50,7.75%,$218.25,175.05%,$223.03,181.08%,AU,NYSE:AU,0.040
NYSE:AUB,20 Nov 2025,$38.43,4,$41.70,6,3.75,$31.92,20.39%,20.39%,$38.43,$41.70,$33.74,5.70%,-$135.87,-525.65%,-$131.93,-513.31%,AUB,NYSE:AUB,0.754
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.17,22.49%,,,,$181.00,2.16%,$213.57,20.55%,$279.14,57.55%,AVB,NYSE:AVB,0.029
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$44.49,36.75%,,,,$46.67,4.90%,$39.32,-11.61%,$46.05,3.51%,AVT,NASDAQ:AVT,0.136
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.75,$17.18,-13.01%,-13.01%,$14.94,$33.56,$17.35,0.99%,$11.60,-32.47%,$11.63,-32.28%,AVTX,NASDAQ:AVTX,-0.363
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$166.56,11.98%,,,,$165.51,-0.63%,$220.28,32.25%,$264.04,58.53%,AVY,NYSE:AVY,-0.530
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,3.25,$77.22,-1.37%,-1.37%,$76.16,$103.25,$82.12,6.35%,-$178.60,-331.29%,-$168.16,-317.77%,AX,NYSE:AX,0.848
NYSE:B,24 Oct 2025,$29.72,2,,,2.5,$36.03,-17.51%,-17.51%,$29.72,$29.72,$39.89,10.71%,$87.99,144.23%,$107.91,199.51%,B,NYSE:B,0.425
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$179.18,0.07%,,,,$194.36,8.47%,$13.79,-92.31%,$60.53,-66.22%,BA,NYSE:BA,0.428
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$154.69,-13.60%,,,,$163.60,5.76%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.045
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.24,-11.81%,,,,$53.71,4.82%,-$55.18,-207.69%,-$51.04,-199.61%,BAC,NYSE:BAC,0.271
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.79,42.25%,,,,$46.81,-2.05%,$30.70,-35.76%,$55.08,15.24%,BALL,NYSE:BALL,-0.628
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2.75,$16.98,10.54%,10.54%,$18.77,$20.69,$17.62,3.77%,-$136.52,-904.00%,-$124.42,-832.76%,BANC,NYSE:BANC,0.671
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,3,$107.40,2.39%,,,,$112.89,5.11%,-$6.34,-105.90%,$5.85,-94.56%,BANF,NASDAQ:BANF,0.541
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2.75,$60.05,6.26%,6.26%,$63.81,$71.50,$62.57,4.20%,-$222.07,-469.81%,-$229.30,-481.85%,BANR,NASDAQ:BANR,0.678
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.16,-18.80%,,,,$4.44,6.73%,$3.69,-11.39%,$4.17,0.23%,BB,NYSE:BB,0.334
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.51,-16.55%,,,,$3.71,5.70%,-$26.61,-858.15%,-$62.90,-1891.90%,BBD,NYSE:BBD,0.396
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.31,-15.29%,,,,$20.99,3.35%,$91.82,352.11%,$97.39,379.53%,BBVA,NYSE:BBVA,0.074
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$46.58,-11.25%,,,,$50.69,8.82%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,0.194
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$15.56,214.66%,,,,$21.71,39.52%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,0.106
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$73.75,19.29%,,,,$77.78,5.46%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,0.205
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.60,0.38%,,,,$19.09,2.63%,-$54.06,-390.65%,-$51.16,-375.04%,BCAL,NASDAQ:BCAL,0.573
NYSE:BCH,19 Nov 2025,$33.72,2,,,2.75,$36.56,-7.77%,-7.77%,$33.72,$33.72,$38.36,4.92%,$17.39,-52.44%,$19.44,-46.83%,BCH,NYSE:BCH,0.558
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.59,-16.26%,,,,$21.76,5.68%,-$6.25,-130.33%,-$6.25,-130.33%,BCS,NYSE:BCS,0.312
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.71,20.39%,,,,$13.80,0.66%,-$0.30,-102.18%,-$0.89,-106.48%,BCSF,NYSE:BCSF,-0.261
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$141.33,-42.86%,,,,$151.17,6.96%,$246.15,74.17%,$289.81,105.06%,BELFB,NASDAQ:BELFB,0.192
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$99.12,21.01%,,,,$101.82,2.72%,$152.91,54.26%,$186.13,87.78%,BFAM,NYSE:BFAM,0.125
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.5,$119.93,-2.06%,,,,$126.87,5.79%,-$160.36,-233.71%,-$146.61,-222.25%,BFC,NASDAQ:BFC,0.681
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.17,-5.59%,,,,,-100.00%,-$2.00,-117.91%,-$2.00,-117.91%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.75,$30.74,30.64%,30.64%,$40.16,$40.16,$30.65,-0.29%,-$21.10,-168.65%,$3.31,-89.22%,BFS,NYSE:BFS,-0.049
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2.5,$24.95,1.19%,1.19%,$25.25,$30.00,$25.52,2.28%,-$126.62,-607.49%,-$123.23,-593.89%,BFST,NASDAQ:BFST,0.411
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$28.73,2.23%,,,,$30.41,5.85%,-$178.84,-722.50%,-$174.14,-706.13%,BHB,NYSEAMERICAN:BHB,0.623
NYSE:BHP,24 Oct 2025,$54.73,3,,,3.25,$52.64,3.97%,3.97%,$54.73,$54.73,$55.55,5.53%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.467
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,3.25,$60.68,8.80%,8.80%,$66.02,$72.00,$63.31,4.33%,-$243.38,-501.08%,-$218.47,-460.03%,BHRB,NASDAQ:BHRB,0.707
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$40.45,36.50%,,,,$41.34,2.20%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.573
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$89.47,1.44%,,,,$94.68,5.82%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.369
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.49,-12.29%,,,,$10.51,0.19%,-$9.07,-186.50%,$9.70,-7.58%,BKD,NYSE:BKD,-0.141
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.35,-15.31%,,,,$47.79,-1.16%,$63.66,31.66%,$79.25,63.92%,BKR,NASDAQ:BKR,-0.067
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$407.19,14.92%,,,,$425.65,4.53%,$851.44,109.10%,$958.37,135.36%,BLD,NYSE:BLD,0.235
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.5,$2.72,-19.12%,-19.12%,$2.20,$3.68,$2.80,2.94%,$3.12,14.73%,$3.21,17.99%,BLDP,NASDAQ:BLDP,-0.233
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,$991.90,3.64%,,,,"$1,014.88",2.32%,$883.65,-10.91%,$994.05,0.22%,BLK,NYSE:BLK,-0.298
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,3.25,$56.61,32.49%,32.49%,$75.00,$76.27,$87.73,54.97%,$204.09,260.51%,$214.54,278.97%,BLKB,NASDAQ:BLKB,1.000
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.34,123.88%,123.88%,$3.00,$3.36,$1.46,8.96%,-$0.89,-166.32%,-$0.60,-144.71%,BLNK,NASDAQ:BLNK,0.113
NYSE:BMI,5 May 2025,$169.72,3,,6,,$167.57,1.28%,,,,$177.44,5.89%,$279.88,67.02%,$300.72,79.46%,BMI,NYSE:BMI,0.188
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,3.5,$25.43,6.96%,6.96%,$27.20,$29.50,$26.51,4.25%,-$145.57,-672.44%,-$144.14,-666.82%,BMRC,NASDAQ:BMRC,0.663
NYSE:BN,26 Aug 2024,$55.96,2,,,,$43.76,27.88%,,,,$44.60,1.92%,-$94.78,-316.59%,-$73.27,-267.44%,BN,NYSE:BN,0.141
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.24,-16.46%,,,,$69.85,5.45%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,0.346
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,3.25,$63.65,8.47%,8.47%,$69.04,$73.00,$67.06,5.36%,-$443.52,-796.81%,-$435.48,-784.19%,BOH,NYSE:BOH,0.820
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$105.85,4.02%,,,,$108.43,2.44%,$185.57,75.32%,$215.64,103.73%,BOKF,NASDAQ:BOKF,0.380
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.64,94.65%,,,,$5.50,-2.48%,$47.56,743.27%,$77.72,1278.03%,BOOM,NASDAQ:BOOM,-0.241
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$26.44,9.72%,,,,$26.82,1.44%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.330
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.73,10.28%,,,,$37.03,3.64%,$66.72,86.73%,$160.90,350.32%,BP,NYSE:BP,0.439
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.34,49.50%,,,,$3.43,2.69%,$3.17,-4.96%,$76.40,2187.29%,BRY,NASDAQ:BRY,0.066
NYSE:BSAC,19 Nov 2025,$26.95,3,,,3.5,$29.48,-8.58%,-8.58%,$26.95,$26.95,$30.93,4.92%,-$75.59,-356.40%,-$72.47,-345.82%,BSAC,NYSE:BSAC,0.640
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.10,-5.57%,,,,$6.43,5.41%,$35.72,485.65%,$35.89,488.36%,BSBR,NYSE:BSBR,0.335
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.26,6.87%,,,,,-100.00%,-$2.00,-104.85%,-$2.00,-104.85%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3.25,$2.82,12.01%,12.01%,$3.16,$7.00,$3.01,6.74%,$1.12,-60.44%,$1.12,-60.43%,BTCS,NASDAQ:BTCS,0.224
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.33,-0.78%,,,,$11.23,8.71%,$3.38,-67.28%,$3.13,-69.67%,BTDR,NASDAQ:BTDR,0.540
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.57,-1.60%,,,,$56.70,3.90%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.438
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.24,136.25%,,,,,-100.00%,-$2.00,-933.33%,-$2.00,-933.33%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.29,119.08%,,,,,-100.00%,-$2.00,-124.13%,-$2.00,-124.13%,BULL,NASDAQ:BULL,-2.000
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.5,$8.55,50.64%,50.64%,$12.88,$21.32,$8.41,-1.64%,$25.07,193.17%,$25.02,192.67%,BUR,NYSE:BUR,-0.226
