Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.13,-4.71%,,,,$13.80,-2.34%,-$54.21,-483.64%,-$49.78,-452.32%,AES,NYSE:AES,-0.269
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.08,26.42%,,,,$14.01,-0.50%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.139
NYSE:AG,12 Aug 2025,$7.66,3,,,,$11.41,-32.91%,,,,$10.51,-7.89%,$13.11,14.93%,$19.02,66.69%,AG,NYSE:AG,-0.889
NYSE:AGI,24 Oct 2025,$19.15,2,,,1.75,$30.99,-38.21%,-38.21%,$19.15,$19.15,$30.32,-2.16%,$47.07,51.89%,$56.22,81.42%,AGI,NYSE:AGI,-0.434
NYSE:AGM,2 Nov 2025,$176.88,4,$217.00,5,3.25,$163.92,7.91%,7.91%,$176.88,$217.00,$168.69,2.91%,"-$2,532.13",-1644.73%,"-$2,598.69",-1685.34%,AGM,NYSE:AGM,0.003
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3.25,$10.34,-1.55%,-1.55%,$10.18,$11.15,$10.02,-3.09%,-$73.44,-810.26%,-$67.78,-755.52%,AGNC,NASDAQ:AGNC,-0.762
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$86.88,15.36%,,,,$81.92,-5.71%,$0.00,-100.00%,$0.00,-100.00%,AGO,NYSE:AGO,-0.668
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$8.21,14.49%,,,,$7.95,-3.17%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.540
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$76.93,10.18%,,,,$75.41,-1.98%,-$55.51,-172.16%,$8.08,-89.50%,AIG,NYSE:AIG,-0.724
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$48.24,38.47%,,,,$47.54,-1.45%,$65.75,36.30%,$106.09,119.91%,AIN,NYSE:AIN,-0.518
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$6.12,-18.30%,,,,$5.78,-5.56%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.281
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$224.32,-1.11%,,,,$214.57,-4.35%,$530.83,136.64%,$617.98,175.49%,AIZ,NYSE:AIZ,-0.631
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.82,-21.86%,,,,$63.55,-0.42%,-$213.28,-434.18%,-$85.43,-233.86%,AL,NYSE:AL,-0.535
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$73.97,10.11%,,,,$75.97,2.70%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,0.364
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,,$15.52,32.38%,,,,$14.65,-5.61%,$20.92,34.82%,$17.89,15.24%,ALEX,NYSE:ALEX,-0.972
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.35,165.57%,,,,$2.24,-4.68%,$1.05,-55.22%,$11.70,397.99%,ALIT,NYSE:ALIT,-0.551
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$202.29,-9.67%,,,,$199.34,-1.46%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL,-0.414
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3,$167.35,-1.18%,-1.18%,$165.38,$165.38,$171.18,2.29%,$309.52,84.95%,$339.45,102.84%,ALLE,NYSE:ALLE,0.202
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.27,5.76%,,,,$40.29,2.60%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,0.333
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.25,$21.01,16.79%,16.79%,$24.54,$25.63,$21.53,2.48%,-$91.84,-537.11%,-$79.56,-478.68%,ALRS,NASDAQ:ALRS,0.172
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$81.95,19.76%,,,,$79.91,-2.49%,$195.56,138.64%,$199.48,143.42%,ALSN,NYSE:ALSN,-0.589
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.25,$4.11,-15.63%,-15.63%,$3.47,$19.75,$3.75,-8.76%,$0.00,-100.00%,$0.00,-100.00%,ALT,NASDAQ:ALT,-0.589
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.12,151.42%,,,,$1.84,-13.21%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.417
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.71,51.70%,,,,$5.46,-4.38%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.257
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$27.87,9.98%,,,,$27.79,-0.29%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.237
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.48,25.96%,,,,$8.09,-4.60%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC,-0.581
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.40,51.15%,,,,$3.28,-3.53%,$1.72,-49.54%,$9.63,183.31%,AMBP,NYSE:AMBP,-0.520
NYSE:AMCR,27 Oct 2025,$10.43,5,$10.12,9,4,$8.37,20.91%,20.91%,$10.12,$10.43,$8.21,-1.91%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR,-0.334
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.36,30.48%,,,,$4.81,-10.26%,$14.08,162.61%,$17.74,231.01%,AMPY,NYSE:AMPY,-0.710
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$25.29,13.52%,,,,$23.29,-7.91%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK,-0.075
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,3,$38.86,4.63%,4.63%,$40.66,$40.66,$40.85,5.12%,$0.00,-100.00%,$0.00,-100.00%,AMSC,NASDAQ:AMSC,0.833
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.50,13.55%,,,,$38.35,-5.31%,$127.16,213.98%,$127.93,215.87%,AMSF,NASDAQ:AMSF,-0.937
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$17.09,18.59%,18.59%,$20.27,$24.00,$17.38,1.70%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,0.033
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.10,51.71%,,,,$1.76,-16.19%,$7.62,262.83%,-$2.04,-197.14%,AMTX,NASDAQ:AMTX,-0.012
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$55.61,55.79%,,,,$55.50,-0.20%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.344
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.27,-21.74%,,,,$23.80,2.28%,$590.23,2436.42%,"$1,525.88",6457.29%,AMX,NYSE:AMX,0.216
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$71.57,65.43%,,,,$68.00,-4.99%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.824
NYSE:AON,29 Aug 2025,$347.01,2,,,,$346.32,0.20%,,,,$340.94,-1.55%,$338.00,-2.40%,$378.84,9.39%,AON,NYSE:AON,-0.301
NYSE:AOS,28 Oct 2025,$78.25,4,$83.60,4,3.5,$66.26,18.10%,18.10%,$78.25,$83.60,$69.36,4.68%,$153.02,130.93%,$162.46,145.18%,AOS,NYSE:AOS,0.759
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$23.83,19.53%,,,,$22.90,-3.90%,$79.55,233.81%,$93.53,292.49%,APA,NASDAQ:APA,-0.780
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$259.74,14.07%,,,,$265.65,2.28%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,0.135
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,3,$31.07,11.10%,11.10%,$34.52,$34.52,$32.19,3.60%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,0.214
NYSE:APH,16 Sep 2023,$81.57,2,,,,$139.09,-41.36%,,,,$141.49,1.73%,$197.02,41.65%,$209.73,50.79%,APH,NYSE:APH,0.045
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.49,-12.75%,,,,$3.40,-2.58%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-0.532
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$34.44,92.77%,,,,$34.14,-0.87%,$94.49,174.36%,$117.54,241.29%,APOG,NASDAQ:APOG,-0.115
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.24,-1.54%,,,,$5.73,-8.17%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.903
NYSE:AR,20 Aug 2025,$31.31,3,,,,$33.65,-6.96%,,,,$32.05,-4.75%,$50.65,50.51%,$76.66,127.82%,AR,NYSE:AR,-0.660
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.06,45.99%,,,,$6.99,-0.99%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.385
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.84,32.39%,,,,$8.68,-11.79%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS,-0.985
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.30,51.27%,,,,$3.96,-7.91%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.423
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.05,61.96%,,,,$29.82,-0.77%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW,-0.212
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.57,-7.94%,,,,$26.25,2.66%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,0.363
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.05,66.20%,,,,$51.57,3.04%,$8.37,-83.28%,$22.51,-55.03%,ASH,NYSE:ASH,0.033
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,016.96",-14.33%,,,,"$1,060.87",4.32%,"$1,059.17",4.15%,"$1,109.30",9.08%,ASML,NASDAQ:ASML,0.118
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$308.45,11.83%,,,,$320.50,3.91%,$649.87,110.69%,$776.44,151.72%,ASR,NYSE:ASR,0.110
NYSE:ATGE,15 Oct 2025,$131.23,2,,,2.25,$94.89,38.30%,38.30%,$131.23,$131.23,$98.85,4.17%,$274.64,189.43%,$311.99,228.79%,ATGE,NYSE:ATGE,0.165
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$97.65,-35.48%,,,,$93.10,-4.66%,$184.53,88.98%,$206.81,111.79%,ATI,NYSE:ATI,-0.646
NYSE:AU,20 Aug 2025,$29.75,2,,,,$69.41,-57.14%,,,,$68.69,-1.04%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,-0.067
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.25,$32.74,24.47%,24.47%,$40.75,$42.81,$33.55,2.47%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,0.278
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.38,22.35%,,,,$175.70,-0.95%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB,-0.389
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$47.26,28.74%,,,,$45.96,-2.75%,$40.91,-13.43%,$47.62,0.76%,AVT,NASDAQ:AVT,-0.670
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.5,$15.05,-0.70%,-0.70%,$14.94,$33.56,$13.80,-8.31%,$0.00,-100.00%,$0.00,-100.00%,AVTX,NASDAQ:AVTX,-0.872
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$174.07,7.15%,,,,$159.04,-8.63%,$225.24,29.40%,$268.79,54.41%,AVY,NYSE:AVY,-0.994
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$80.96,-3.43%,-3.43%,$78.18,$102.75,$82.63,2.06%,-$176.05,-317.45%,-$165.71,-304.68%,AX,NYSE:AX,0.161
NYSE:B,24 Oct 2025,$29.72,2,,,1.75,$33.09,-10.18%,-10.18%,$29.72,$29.72,$32.16,-2.81%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,-0.470
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$194.61,-7.86%,,,,$200.06,2.80%,$22.35,-88.52%,$68.65,-64.73%,BA,NYSE:BA,0.214
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$166.34,-19.65%,,,,$169.79,2.07%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.183
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$53.20,-15.06%,,,,$52.75,-0.85%,-$56.13,-205.51%,-$52.02,-197.78%,BAC,NYSE:BAC,-0.439
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$48.98,38.80%,,,,$47.69,-2.63%,$31.93,-34.82%,$56.19,14.72%,BALL,NYSE:BALL,-0.749
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$17.09,13.69%,13.69%,$19.43,$19.54,$17.60,2.98%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,0.167
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$110.71,-0.67%,-0.67%,$109.96,$120.00,$108.52,-1.98%,$93.86,-15.22%,$103.50,-6.51%,BANF,NASDAQ:BANF,-0.229
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$60.92,3.92%,3.92%,$63.31,$71.25,$59.84,-1.77%,-$275.82,-552.75%,-$269.88,-543.01%,BANR,NASDAQ:BANR,-0.261
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.56,-25.92%,,,,$4.33,-5.04%,$4.03,-11.73%,$4.51,-1.16%,BB,NYSE:BB,-0.874
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.54,-17.26%,,,,$3.49,-1.41%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.123
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.42,-15.75%,,,,$19.93,-2.40%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.650
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$49.20,-15.97%,,,,$48.22,-1.99%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.588
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$22.91,113.71%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,-1.000
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$79.03,11.32%,,,,$77.14,-2.39%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,-0.568
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.84,-0.90%,,,,$19.39,2.92%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL,0.063
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$36.23,-21.45%,,,,$35.94,-0.80%,"-$94,331.93",-260469.68%,"-$94,328.39",-260459.89%,BCH,NYSE:BCH,-0.283
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.75,-20.73%,,,,$21.46,-1.33%,$6.22,-71.42%,$6.22,-71.42%,BCS,NYSE:BCS,-0.205
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.89,18.83%,,,,$13.72,-1.22%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,-0.356
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$161.53,-50.01%,,,,$157.46,-2.52%,$261.47,61.87%,$304.70,88.64%,BELFB,NASDAQ:BELFB,-0.051
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$98.46,21.82%,,,,$101.99,3.59%,$150.82,53.18%,$183.73,86.60%,BFAM,NYSE:BFAM,0.166
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$124.14,-5.39%,-5.39%,$117.45,$137.00,$127.51,2.71%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC,0.371
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.33,-6.93%,,,,,-100.00%,-$2.00,-117.65%,-$2.00,-117.65%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.25,$30.59,31.28%,31.28%,$40.16,$40.16,$29.39,-3.92%,-$21.25,-169.48%,$3.09,-89.88%,BFS,NYSE:BFS,-0.715
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2,$24.66,2.38%,2.38%,$25.25,$30.00,$24.58,-0.32%,-$129.70,-625.93%,-$126.34,-612.31%,BFST,NASDAQ:BFST,-0.437
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,1.75,$29.49,-0.41%,,,,$30.31,2.78%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB,0.328
NYSE:BHP,24 Oct 2025,$54.73,3,,,2.75,$55.16,-0.78%,-0.78%,$54.73,$54.73,$54.77,-0.71%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,-0.117
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$60.40,12.62%,,,,$62.08,2.78%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB,0.198
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$38.80,42.31%,,,,$38.83,0.08%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,-0.011
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$91.41,-0.71%,,,,$93.55,2.34%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.215
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$9.43,-2.43%,,,,$8.11,-14.00%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD,-0.122
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.87,-14.46%,,,,$45.81,-4.30%,$62.81,31.22%,$78.30,63.57%,BKR,NASDAQ:BKR,-0.814
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$422.54,10.74%,,,,$407.42,-3.58%,$855.92,102.57%,$961.82,127.63%,BLD,NYSE:BLD,-0.154
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.75,$3.50,-37.14%,-37.14%,$2.20,$3.68,$3.55,1.43%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP,0.016
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,082.20",-5.01%,,,,"$1,038.52",-4.04%,$947.92,-12.41%,"$1,057.48",-2.28%,BLK,NYSE:BLK,-0.803
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$57.36,31.61%,,,,$54.78,-4.50%,$167.62,192.23%,$178.01,210.34%,BLKB,NASDAQ:BLKB,-0.875
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3,$1.59,88.68%,88.68%,$3.00,$3.36,$1.36,-14.47%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK,-0.187
NYSE:BMI,5 May 2025,$169.72,3,,6,,$187.87,-9.66%,,,,$184.22,-1.94%,$297.58,58.40%,$318.22,69.38%,BMI,NYSE:BMI,-0.171
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$26.39,-2.43%,,,,$26.82,1.63%,-$152.72,-678.69%,-$150.91,-671.85%,BMRC,NASDAQ:BMRC,0.029
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.81,22.16%,,,,$43.76,-4.48%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN,-0.821
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.70,-17.04%,,,,$64.17,-3.79%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.836
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$65.67,5.44%,,,,$64.05,-2.47%,-$441.74,-772.66%,-$433.74,-760.48%,BOH,NYSE:BOH,-0.463
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$108.07,1.88%,,,,$106.35,-1.59%,$172.27,59.40%,$166.33,53.91%,BOKF,NASDAQ:BOKF,-0.253
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.04,81.75%,,,,$5.86,-2.98%,$40.12,564.18%,$70.01,1059.05%,BOOM,NASDAQ:BOOM,-0.660
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$25.87,12.14%,,,,$24.69,-4.56%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.670
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.58,7.72%,,,,$36.19,-1.07%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP,-0.188
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.28,52.23%,,,,$3.21,-2.13%,$2.77,-15.67%,$75.11,2189.80%,BRY,NASDAQ:BRY,-0.776
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$29.70,-14.81%,,,,$28.97,-2.46%,"-$130,521.00",-439564.65%,"-$130,528.14",-439588.68%,BSAC,NYSE:BSAC,-0.541
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$6.05,-4.79%,-4.79%,$5.76,$5.76,$6.01,-0.66%,$27.35,352.03%,$24.55,305.78%,BSBR,NYSE:BSBR,-0.084
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.32,6.71%,,,,,-100.00%,-$2.00,-104.84%,-$2.00,-104.84%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,2.75,$3.14,0.60%,0.60%,$3.16,$7.00,$2.89,-7.96%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS,-0.328
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$21.99,-53.39%,,,,$19.90,-9.50%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR,-0.437
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.59,-1.63%,,,,$55.03,0.81%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,-0.006
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.31,82.90%,,,,,-100.00%,-$2.00,-745.16%,-$2.00,-745.16%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.64,88.40%,,,,,-100.00%,-$2.00,-120.75%,-$2.00,-120.75%,BULL,NASDAQ:BULL,-2.000
