Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:AU,20 Aug 2025,$29.75,2,,,,$79.81,-62.72%,,,,$85.50,7.13%,$217.95,173.09%,$222.73,179.08%,AU,NYSE:AU,0.040
NYSE:AUB,20 Nov 2025,$38.43,4,$41.70,6,3.75,$32.87,16.92%,16.92%,$38.43,$41.70,$33.74,2.65%,-$135.92,-513.51%,-$131.99,-501.54%,AUB,NYSE:AUB,0.754
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$180.68,20.11%,,,,$181.00,0.18%,$213.47,18.15%,$278.97,54.40%,AVB,NYSE:AVB,0.029
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$45.92,32.49%,,,,$46.67,1.63%,$39.23,-14.58%,$45.95,0.06%,AVT,NASDAQ:AVT,0.136
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.75,$17.83,-16.18%,-16.18%,$14.94,$33.56,$17.35,-2.69%,$11.60,-34.93%,$11.63,-34.75%,AVTX,NASDAQ:AVTX,-0.363
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$170.46,9.42%,,,,$165.51,-2.90%,$220.14,29.15%,$263.86,54.79%,AVY,NYSE:AVY,-0.530
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,3.25,$79.47,-4.17%,-4.17%,$76.16,$103.25,$82.12,3.33%,-$178.87,-325.07%,-$168.45,-311.96%,AX,NYSE:AX,0.848
NYSE:B,24 Oct 2025,$29.72,2,,,,$36.55,-18.69%,,,,$39.89,9.14%,$87.88,140.43%,$107.76,194.82%,B,NYSE:B,0.425
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$179.70,-0.22%,,,,$194.36,8.16%,$13.71,-92.37%,$60.36,-66.41%,BA,NYSE:BA,0.428
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$152.93,-12.61%,,,,$163.60,6.98%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.045
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.56,-12.36%,,,,$53.71,4.17%,-$55.61,-207.85%,-$51.48,-199.84%,BAC,NYSE:BAC,0.271
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$49.87,36.32%,,,,$46.81,-6.14%,$30.66,-38.52%,$55.02,10.32%,BALL,NYSE:BALL,-0.628
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2.75,$17.75,5.75%,5.75%,$18.77,$20.69,$17.62,-0.73%,-$136.59,-869.51%,-$124.51,-801.49%,BANC,NYSE:BANC,0.671
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$110.43,-0.42%,,,,$112.89,2.23%,-$6.60,-105.98%,$5.56,-94.96%,BANF,NASDAQ:BANF,0.541
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2.75,$62.31,2.41%,2.41%,$63.81,$71.50,$62.57,0.42%,-$222.21,-456.61%,-$229.43,-468.20%,BANR,NASDAQ:BANR,0.678
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.17,-18.99%,,,,$4.44,6.47%,$3.69,-11.61%,$4.17,-0.02%,BB,NYSE:BB,0.334
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.48,-15.83%,,,,$3.71,6.61%,-$26.66,-866.00%,-$62.90,-1907.36%,BBD,NYSE:BBD,0.396
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.40,-15.67%,,,,$20.99,2.89%,$91.36,347.82%,$96.91,375.06%,BBVA,NYSE:BBVA,0.074
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$48.88,-15.42%,,,,$50.69,3.70%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,0.194
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$14.85,229.70%,,,,$21.71,46.20%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,0.106
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$76.45,15.08%,,,,$77.78,1.74%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,0.205
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.86,-1.01%,,,,$19.09,1.22%,-$54.13,-387.01%,-$51.23,-371.64%,BCAL,NASDAQ:BCAL,0.573
NYSE:BCH,19 Nov 2025,$33.72,2,,,2.75,$36.37,-7.29%,-7.29%,$33.72,$33.72,$38.36,5.47%,$17.30,-52.44%,$19.35,-46.80%,BCH,NYSE:BCH,0.558
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.84,-17.26%,,,,$21.76,4.41%,-$7.11,-134.11%,-$7.11,-134.11%,BCS,NYSE:BCS,0.312
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.18,16.40%,,,,$13.80,-2.68%,-$0.31,-102.19%,-$0.90,-106.34%,BCSF,NYSE:BCSF,-0.261
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$140.95,-42.71%,,,,$151.17,7.25%,$245.89,74.45%,$289.46,105.36%,BELFB,NASDAQ:BELFB,0.192
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$101.12,18.62%,,,,$101.82,0.69%,$152.72,51.03%,$185.88,83.82%,BFAM,NYSE:BFAM,0.125
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$123.36,-4.79%,,,,$126.87,2.85%,-$160.54,-230.14%,-$146.81,-219.01%,BFC,NASDAQ:BFC,0.681
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.52,-8.46%,,,,,-100.00%,-$2.00,-117.36%,-$2.00,-117.36%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.75,$30.94,29.80%,29.80%,$40.16,$40.16,$30.65,-0.94%,-$21.13,-168.31%,$3.26,-89.47%,BFS,NYSE:BFS,-0.049
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$25.72,-1.84%,,,,$25.52,-0.78%,-$126.77,-592.88%,-$123.38,-579.71%,BFST,NASDAQ:BFST,0.411
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.65,-0.94%,,,,$30.41,2.56%,-$178.88,-703.30%,-$174.18,-687.46%,BHB,NYSEAMERICAN:BHB,0.623
NYSE:BHP,24 Oct 2025,$54.73,3,,,,$53.08,3.11%,,,,$55.55,4.65%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.467
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,3.25,$63.34,4.23%,4.23%,$66.02,$72.00,$63.31,-0.05%,-$243.70,-484.75%,-$218.84,-445.51%,BHRB,NASDAQ:BHRB,0.707
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$41.04,34.54%,,,,$41.34,0.73%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.573
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$91.61,-0.93%,,,,$94.68,3.35%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.369
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.80,-14.81%,,,,$10.51,-2.69%,-$9.08,-184.08%,$9.67,-10.49%,BKD,NYSE:BKD,-0.141
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.88,-16.22%,,,,$47.79,-2.23%,$63.61,30.14%,$79.19,62.00%,BKR,NASDAQ:BKR,-0.067
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$431.15,8.53%,,,,$425.65,-1.28%,$850.38,97.23%,$957.10,121.99%,BLD,NYSE:BLD,0.235
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.5,$2.71,-18.82%,-18.82%,$2.20,$3.68,$2.80,3.32%,$3.12,15.16%,$3.21,18.43%,BLDP,NASDAQ:BLDP,-0.233
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,014.72",1.31%,,,,"$1,014.88",0.02%,$883.00,-12.98%,$993.23,-2.12%,BLK,NYSE:BLK,-0.298
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,3.25,$56.49,32.77%,32.77%,$75.00,$76.27,$87.73,55.30%,$203.70,260.59%,$214.13,279.06%,BLKB,NASDAQ:BLKB,1.000
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.30,130.77%,130.77%,$3.00,$3.36,$1.46,12.31%,-$0.89,-168.35%,-$0.60,-146.07%,BLNK,NASDAQ:BLNK,0.113
NYSE:BMI,5 May 2025,$169.72,3,,6,,$177.46,-4.36%,,,,$177.44,-0.01%,$279.65,57.59%,$300.45,69.31%,BMI,NYSE:BMI,0.188
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,3.5,$26.37,3.15%,3.15%,$27.20,$29.50,$26.51,0.53%,-$145.60,-652.14%,-$144.17,-646.73%,BMRC,NASDAQ:BMRC,0.663
NYSE:BN,26 Aug 2024,$55.96,2,,,,$44.72,25.14%,,,,$44.60,-0.27%,-$94.79,-311.97%,-$73.30,-263.91%,BN,NYSE:BN,0.141
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.68,-17.01%,,,,$69.85,4.75%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,0.346
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,3.25,$65.10,6.05%,6.05%,$69.04,$73.00,$67.06,3.01%,-$443.54,-781.32%,-$435.51,-768.99%,BOH,NYSE:BOH,0.820
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$109.54,0.51%,,,,$108.43,-1.01%,$184.00,67.98%,$214.02,95.38%,BOKF,NASDAQ:BOKF,0.380
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.65,94.30%,,,,$5.50,-2.65%,$47.46,740.00%,$77.56,1272.80%,BOOM,NASDAQ:BOOM,-0.241
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.46,5.64%,,,,$26.82,-2.33%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.330
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.98,9.51%,,,,$37.03,2.92%,$66.59,85.06%,$160.64,346.46%,BP,NYSE:BP,0.439
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.29,51.77%,,,,$3.43,4.26%,$3.16,-3.82%,$76.28,2218.45%,BRY,NASDAQ:BRY,0.066
NYSE:BSAC,19 Nov 2025,$26.95,3,,,3.5,$29.31,-8.05%,-8.05%,$26.95,$26.95,$30.93,5.53%,-$75.61,-357.98%,-$72.50,-347.34%,BSAC,NYSE:BSAC,0.640
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.14,-6.19%,,,,$6.43,4.72%,$35.69,481.28%,$35.86,483.97%,BSBR,NYSE:BSBR,0.335
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.93,5.16%,,,,,-100.00%,-$2.00,-104.77%,-$2.00,-104.77%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3.25,$2.78,13.62%,13.62%,$3.16,$7.00,$3.01,8.27%,$1.12,-59.87%,$1.12,-59.86%,BTCS,NASDAQ:BTCS,0.224
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.29,-0.40%,,,,$11.23,9.14%,$3.35,-67.41%,$3.11,-69.79%,BTDR,NASDAQ:BTDR,0.540
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$55.25,-2.81%,,,,$56.70,2.62%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.438
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.24,136.25%,,,,,-100.00%,-$2.00,-933.33%,-$2.00,-933.33%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.29,119.08%,,,,,-100.00%,-$2.00,-124.13%,-$2.00,-124.13%,BULL,NASDAQ:BULL,-2.000
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.5,$8.70,48.05%,48.05%,$12.88,$21.32,$8.41,-3.33%,$25.01,187.53%,$24.97,187.04%,BUR,NYSE:BUR,-0.226
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$296.51,-32.61%,,,,$274.89,-7.29%,$0.00,-100.00%,$0.00,-100.00%,BURL,NYSE:BURL,-0.235
