Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,3.75,$164.13,9.52%,9.52%,$179.75,$219.00,$249.27,51.87%,"-$2,525.60",-1638.78%,"-$2,593.19",-1679.96%,AGM,NYSE:AGM,1.000
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3,$10.15,0.30%,0.30%,$10.18,$11.15,$9.95,-1.97%,-$73.38,-822.94%,-$67.67,-766.66%,AGNC,NASDAQ:AGNC,-0.841
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$87.46,14.59%,,,,$80.49,-7.97%,$28.72,-67.17%,$28.78,-67.10%,AGO,NYSE:AGO,-0.881
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.67,22.56%,,,,$7.91,3.13%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.631
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$77.75,9.02%,,,,$75.92,-2.35%,-$58.48,-175.21%,$7.17,-90.77%,AIG,NYSE:AIG,-0.603
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$45.13,48.02%,,,,$47.43,5.10%,$66.15,46.58%,$106.82,136.69%,AIN,NYSE:AIN,-0.573
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$5.47,-8.59%,,,,$5.77,5.48%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.305
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$228.59,-2.96%,,,,$214.15,-6.32%,$539.04,135.81%,$627.21,174.38%,AIZ,NYSE:AIZ,-0.668
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.90,-21.96%,,,,$63.75,-0.23%,-$213.32,-433.84%,-$84.45,-232.15%,AL,NYSE:AL,-0.454
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$77.65,4.89%,,,,$75.73,-2.47%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,0.270
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,,$15.91,29.14%,,,,$14.65,-7.92%,$21.09,32.56%,$18.00,13.11%,ALEX,NYSE:ALEX,-0.973
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.28,173.73%,,,,$2.24,-1.75%,$1.09,-52.02%,$11.83,418.94%,ALIT,NYSE:ALIT,-0.552
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$214.30,-14.73%,,,,$198.03,-7.59%,$683.50,218.95%,$801.48,274.00%,ALL,NYSE:ALL,-0.578
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3,$161.25,2.56%,2.56%,$165.38,$165.38,$171.04,6.07%,$311.60,93.24%,$341.89,112.02%,ALLE,NYSE:ALLE,0.176
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.29,5.70%,,,,$40.24,2.42%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,0.299
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3,$21.72,12.98%,12.98%,$24.54,$25.63,$21.42,-1.38%,-$90.94,-518.71%,-$78.52,-461.52%,ALRS,NASDAQ:ALRS,0.005
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$81.73,20.08%,,,,$79.96,-2.17%,$197.28,141.38%,$201.20,146.17%,ALSN,NYSE:ALSN,-0.575
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.5,$4.17,-16.84%,-16.84%,$3.47,$19.75,$3.77,-9.59%,$2.56,-38.65%,$2.56,-38.56%,ALT,NASDAQ:ALT,-0.430
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.89,182.01%,,,,$1.84,-2.65%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.438
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.49,57.78%,,,,$5.47,-0.36%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.204
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$28.12,9.00%,,,,$27.80,-1.14%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.231
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$9.52,12.20%,,,,$8.12,-14.71%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC,-0.479
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.60,42.75%,,,,$3.27,-9.17%,$1.77,-50.94%,$9.73,170.26%,AMBP,NYSE:AMBP,-0.629
NYSE:AMCR,11 Nov 2025,$11.13,5,$10.27,9,3.75,$8.48,21.11%,21.11%,$10.27,$11.13,$8.12,-4.25%,$4.43,-47.79%,$1.32,-84.43%,AMCR,NYSE:AMCR,-0.596
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.77,21.21%,,,,$4.81,-16.64%,$14.22,146.47%,$17.89,210.00%,AMPY,NYSE:AMPY,-0.731
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$25.24,13.74%,,,,$23.33,-7.57%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK,-0.015
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.75,$33.91,19.91%,19.91%,$40.66,$40.66,$40.41,19.17%,$46.68,37.66%,$48.63,43.40%,AMSC,NASDAQ:AMSC,0.674
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$41.57,10.62%,,,,$0.00,-100.00%,$127.58,206.91%,$128.36,208.78%,AMSF,NASDAQ:AMSF,-1.000
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$17.60,15.15%,15.15%,$20.27,$24.00,$16.89,-4.03%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,-0.115
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.92,65.94%,,,,$2.15,11.98%,$7.70,300.85%,-$2.04,-206.27%,AMTX,NASDAQ:AMTX,0.090
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$51.29,68.91%,,,,$55.54,8.29%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.326
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.22,-21.58%,,,,$23.92,3.01%,$602.97,2496.76%,"$1,550.50",6577.45%,AMX,NYSE:AMX,0.367
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$69.74,69.77%,,,,$68.21,-2.19%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.788
NYSE:AON,29 Aug 2025,$347.01,2,,,,$350.13,-0.89%,,,,$341.28,-2.53%,$339.17,-3.13%,$380.27,8.61%,AON,NYSE:AON,-0.270
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,4,$64.74,10.45%,10.45%,$71.50,$78.75,$69.29,7.03%,$153.80,137.57%,$163.31,152.26%,AOS,NYSE:AOS,0.743
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.79,14.91%,,,,$22.81,-7.99%,$80.03,222.82%,$94.02,279.27%,APA,NASDAQ:APA,-0.827
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$259.34,14.25%,,,,$265.28,2.29%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,0.081
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$34.39,0.38%,,,,$32.12,-6.60%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,0.145
NYSE:APH,16 Sep 2023,$81.57,2,,,,$133.74,-39.01%,,,,$141.51,5.81%,$197.84,47.93%,$210.70,57.55%,APH,NYSE:APH,0.050
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.40,-10.44%,,,,$3.40,0.00%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-0.440
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$33.42,98.65%,,,,$34.06,1.92%,$95.05,184.42%,$118.24,253.79%,APOG,NASDAQ:APOG,-0.190
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.07,1.21%,,,,$5.76,-5.11%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.865
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.36,-8.89%,,,,$31.97,-6.96%,$50.86,48.01%,$77.02,124.15%,AR,NYSE:AR,-0.704
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.29,41.39%,,,,$7.00,-3.98%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.346
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.03,44.26%,,,,$0.00,-100.00%,$15.45,71.07%,$31.92,253.46%,ARHS,NASDAQ:ARHS,-1.000
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.37,48.85%,,,,$3.95,-9.61%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.454
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.73,58.38%,,,,$29.77,-3.12%,-$198.14,-744.78%,-$194.46,-732.80%,AROW,NASDAQ:AROW,-0.271
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.30,-6.96%,,,,$26.07,3.04%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,0.154
NYSE:ASH,14 May 2025,$83.18,3,,4,,$51.51,61.49%,,,,$51.62,0.21%,$86.95,68.79%,$176.36,242.38%,ASH,NYSE:ASH,0.065
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,006.98",-13.48%,,,,"$1,054.13",4.68%,"$1,047.52",4.03%,"$1,098.23",9.06%,ASML,NASDAQ:ASML,0.102
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$300.44,14.81%,,,,$321.46,7.00%,$654.16,117.74%,$782.25,160.37%,ASR,NYSE:ASR,0.210
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$96.47,36.03%,,,,$98.65,2.26%,$277.25,187.39%,$315.00,226.53%,ATGE,NYSE:ATGE,0.099
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$99.37,-36.60%,,,,$93.03,-6.38%,$185.92,87.10%,$208.45,109.77%,ATI,NYSE:ATI,-0.661
NYSE:AU,20 Aug 2025,$29.75,2,,,,$79.39,-62.52%,,,,$68.71,-13.45%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,-0.059
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4,$32.50,25.38%,25.38%,$40.75,$42.81,$33.40,2.77%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,0.133
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.70,22.13%,,,,$173.22,-2.52%,$213.83,20.33%,$278.98,56.99%,AVB,NYSE:AVB,-0.708
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$46.45,30.98%,,,,$45.92,-1.14%,$41.50,-10.65%,$48.23,3.84%,AVT,NASDAQ:AVT,-0.683
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.5,$15.11,-1.10%,-1.10%,$14.94,$33.56,$13.83,-8.47%,$8.95,-40.78%,$8.98,-40.56%,AVTX,NASDAQ:AVTX,-0.858
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$172.91,7.87%,,,,$165.31,-4.40%,$226.05,30.73%,$269.85,56.07%,AVY,NYSE:AVY,-0.950
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3,$79.12,-1.19%,-1.19%,$78.18,$102.75,$82.31,4.03%,-$174.46,-320.50%,-$164.00,-307.28%,AX,NYSE:AX,0.030
NYSE:B,24 Oct 2025,$29.72,2,,,1.75,$37.03,-19.74%,-19.74%,$29.72,$29.72,$32.17,-13.12%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,-0.461
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$194.52,-7.82%,,,,$199.90,2.77%,$22.82,-88.27%,$69.64,-64.20%,BA,NYSE:BA,0.188
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$153.80,-13.10%,,,,$169.75,10.37%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.174
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$52.61,-14.11%,,,,$52.72,0.21%,-$53.57,-201.82%,-$49.43,-193.95%,BAC,NYSE:BAC,-0.458
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.60,42.82%,,,,$47.73,0.27%,$32.14,-32.47%,$56.55,18.79%,BALL,NYSE:BALL,-0.736
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$17.06,13.89%,13.89%,$19.43,$19.54,$17.58,3.05%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,0.133
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.25,$111.13,-1.05%,-1.05%,$109.96,$120.00,$107.79,-3.01%,$95.22,-14.31%,$104.97,-5.54%,BANF,NASDAQ:BANF,-0.430
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2,$61.53,2.89%,2.89%,$63.31,$71.25,$59.51,-3.28%,-$275.38,-547.55%,-$269.41,-537.84%,BANR,NASDAQ:BANR,-0.428
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.31,-21.62%,,,,$4.33,0.46%,$4.03,-6.59%,$4.51,4.65%,BB,NYSE:BB,-0.873
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.68,-20.41%,,,,$3.48,-5.43%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.232
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$21.19,-18.81%,,,,$19.93,-5.95%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.656
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$48.70,-15.11%,,,,$48.13,-1.17%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.625
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$22.00,122.55%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,-1.000
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$75.72,16.19%,,,,$77.08,1.80%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,-0.587
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.04,-1.94%,,,,$18.50,-2.84%,-$61.54,-423.21%,-$59.72,-413.65%,BCAL,NASDAQ:BCAL,-0.059
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$36.13,-21.23%,,,,$35.83,-0.83%,"-$94,329.98",-261184.90%,"-$94,326.39",-261174.98%,BCH,NYSE:BCH,-0.436
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.70,-20.54%,,,,$21.46,-1.11%,$9.24,-57.43%,$9.24,-57.43%,BCS,NYSE:BCS,-0.194
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.89,18.83%,,,,$13.71,-1.30%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,-0.380
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$147.67,-45.31%,,,,$157.21,6.46%,$263.06,78.14%,$306.81,107.77%,BELFB,NASDAQ:BELFB,-0.083
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$99.47,20.58%,,,,$101.97,2.51%,$151.97,52.78%,$185.25,86.24%,BFAM,NYSE:BFAM,0.157
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$124.76,-5.86%,-5.86%,$117.45,$137.00,$126.75,1.60%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC,0.181
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.38,-7.33%,,,,,-100.00%,-$2.00,-117.57%,-$2.00,-117.57%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.25,$30.24,32.80%,32.80%,$40.16,$40.16,$29.14,-3.64%,-$21.07,-169.67%,$3.42,-88.70%,BFS,NYSE:BFS,-0.826
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,1.75,$25.18,0.27%,0.27%,$25.25,$30.00,$24.26,-3.65%,-$128.84,-611.66%,-$125.44,-598.16%,BFST,NASDAQ:BFST,-0.718
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.63,-0.88%,,,,$30.09,1.55%,-$188.98,-737.80%,-$189.83,-740.66%,BHB,NYSEAMERICAN:BHB,0.100
NYSE:BHP,24 Oct 2025,$54.73,3,,,2.75,$55.23,-0.91%,-0.91%,$54.73,$54.73,$54.69,-0.98%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,-0.166
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$61.32,10.93%,,,,$61.74,0.68%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB,0.014
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$40.14,37.56%,,,,$40.28,0.35%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.055
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$94.38,-3.84%,,,,$93.51,-0.92%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.200
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.43,-11.79%,,,,$8.09,-22.44%,-$3.80,-136.46%,-$0.17,-101.65%,BKD,NYSE:BKD,-0.212
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.73,-15.97%,,,,$45.24,-7.16%,$63.10,29.48%,$78.71,61.53%,BKR,NASDAQ:BKR,-0.914
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$418.99,11.68%,,,,$407.31,-2.79%,$862.25,105.79%,$969.39,131.36%,BLD,NYSE:BLD,-0.163
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.75,$3.03,-27.39%,-27.39%,$2.20,$3.68,$3.26,7.59%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP,-0.009
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,057.94",-2.83%,,,,"$1,046.00",-1.13%,$951.83,-10.03%,"$1,062.40",0.42%,BLK,NYSE:BLK,-0.702
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$61.28,23.19%,,,,$54.65,-10.82%,$169.50,176.60%,$179.96,193.67%,BLKB,NASDAQ:BLKB,-0.891
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3,$1.41,112.77%,112.77%,$3.00,$3.36,$1.36,-3.55%,-$0.78,-155.01%,-$0.48,-134.05%,BLNK,NASDAQ:BLNK,-0.319
NYSE:BMI,5 May 2025,$169.72,3,,6,,$175.90,-3.51%,,,,$183.87,4.53%,$298.92,69.94%,$319.81,81.81%,BMI,NYSE:BMI,-0.233
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$26.01,-1.00%,,,,$25.80,-0.81%,-$152.60,-686.70%,-$150.78,-679.71%,BMRC,NASDAQ:BMRC,-0.040
NYSE:BN,26 Aug 2024,$55.96,2,,,,$44.05,27.04%,,,,$43.79,-0.59%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN,-0.814
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$67.45,-17.96%,,,,$64.22,-4.79%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.826
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$65.98,4.95%,,,,$63.57,-3.65%,-$441.61,-769.31%,-$433.56,-757.12%,BOH,NYSE:BOH,-0.634
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$107.56,2.36%,,,,$105.79,-1.65%,$181.65,68.88%,$175.59,63.25%,BOKF,NASDAQ:BOKF,-0.412
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.87,87.02%,,,,$5.92,0.85%,$40.60,591.69%,$70.82,1106.47%,BOOM,NASDAQ:BOOM,-0.427
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.66,4.88%,,,,$24.82,-10.27%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.560
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.53,7.86%,,,,$36.09,-1.20%,$67.45,84.65%,$161.67,342.55%,BP,NYSE:BP,-0.277
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.47,43.90%,,,,$3.21,-7.49%,$2.83,-18.57%,$75.81,2084.62%,BRY,NASDAQ:BRY,-0.772
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$29.15,-13.21%,,,,$28.86,-0.99%,"-$130,519.80",-447852.32%,"-$130,527.04",-447877.15%,BSAC,NYSE:BSAC,-0.625
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.36,-9.43%,,,,$5.98,-5.97%,$27.50,332.40%,$24.68,288.06%,BSBR,NYSE:BSBR,-0.280
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.40,6.50%,,,,,-100.00%,-$2.00,-104.83%,-$2.00,-104.83%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,2.75,$2.79,13.22%,13.22%,$3.16,$7.00,$2.89,3.58%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS,-0.380
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.52,-2.58%,,,,$19.84,88.59%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR,-0.514
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.13,-0.80%,,,,$55.59,2.70%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.047
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.27,110.00%,,,,,-100.00%,-$2.00,-840.74%,-$2.00,-840.74%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.63,110.45%,,,,,-100.00%,-$2.00,-123.17%,-$2.00,-123.17%,BULL,NASDAQ:BULL,-2.000
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2,$8.59,49.94%,49.94%,$12.88,$21.32,$8.66,0.81%,$25.58,197.75%,$25.53,197.25%,BUR,NYSE:BUR,-0.703
