Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:ACHR,7 Jul 2025,$8.74,3,,,,$9.57,-8.67%,,,,$10.08,5.33%,$0.00,-100.00%,$0.00,-100.00%,ACHR,NYSE:ACHR,0.282
NYSE:ACN,2 Sep 2025,$264.08,4,$333.45,9,,$247.82,6.56%,,,,$253.49,2.29%,$556.83,124.69%,$609.99,146.14%,ACN,NYSE:ACN,0.118
NYSE:ACVA,18 Sep 2025,$10.72,3,,,,$8.15,31.56%,,,,$7.94,-2.58%,$0.00,-100.00%,$0.00,-100.00%,ACVA,NYSE:ACVA,-0.779
NYSE:ADC,19 Sep 2025,$79.26,4,$81.90,8,,$72.45,9.40%,,,,$74.98,3.49%,$88.48,22.12%,$131.87,82.01%,ADC,NYSE:ADC,0.342
NASDAQ:ADIL,11 Jul 2025,$0.51,3,,,,$0.33,55.45%,,,,,-100.00%,-$2.00,-706.06%,-$2.00,-706.06%,ADIL,NASDAQ:ADIL,-2.000
NASDAQ:ADTN,23 Aug 2025,$7.59,3,,,,$8.40,-9.64%,,,,$8.01,-4.64%,$0.00,-100.00%,$0.00,-100.00%,ADTN,NASDAQ:ADTN,-0.098
NYSE:AEM,24 Oct 2025,$79.48,1,,,2.25,$159.68,-50.23%,-50.23%,$79.48,$79.48,$165.20,3.46%,$302.63,89.52%,$363.12,127.41%,AEM,NYSE:AEM,0.426
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$119.76,-12.57%,,,,$117.25,-2.10%,$1.46,-98.78%,$120.02,0.21%,AEP,NASDAQ:AEP,-0.642
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.22,-5.31%,,,,$14.68,3.23%,$0.00,-100.00%,$0.00,-100.00%,AES,NYSE:AES,0.076
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.33,24.21%,,,,$14.20,-0.91%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.214
NYSE:AG,12 Aug 2025,$7.66,3,,,,$10.67,-28.26%,,,,$11.52,7.97%,$0.00,-100.00%,$0.00,-100.00%,AG,NYSE:AG,0.085
NYSE:AGI,24 Oct 2025,$19.15,2,,,2.75,$30.99,-38.21%,-38.21%,$19.15,$19.15,$32.00,3.26%,$47.23,52.42%,$56.46,82.18%,AGI,NYSE:AGI,0.421
NYSE:AGM,2 Nov 2025,$176.88,4,$217.00,5,3.75,$170.22,3.91%,3.91%,$176.88,$217.00,$258.54,51.89%,"-$2,521.49",-1581.31%,"-$2,588.74",-1620.82%,AGM,NYSE:AGM,1.000
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3.5,$10.24,-0.59%,-0.59%,$10.18,$11.15,$10.29,0.49%,-$73.50,-817.77%,-$67.80,-762.15%,AGNC,NASDAQ:AGNC,-0.127
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$81.92,22.34%,,,,$81.46,-0.56%,$0.00,-100.00%,$0.00,-100.00%,AGO,NYSE:AGO,-0.508
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.96,18.09%,,,,$7.72,-3.02%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.399
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$76.32,11.06%,,,,$76.07,-0.33%,$0.00,-100.00%,$0.00,-100.00%,AIG,NYSE:AIG,-0.532
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$54.59,22.37%,,,,$51.93,-4.87%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN,-0.073
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$9.61,-47.97%,,,,$8.09,-15.82%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.349
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$218.31,1.61%,,,,$217.49,-0.38%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ,-0.506
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.74,-21.76%,,,,$63.94,0.31%,-$213.39,-434.78%,-$84.86,-233.13%,AL,NYSE:AL,-0.349
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$74.34,9.56%,,,,$76.86,3.39%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,0.434
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,,$15.74,30.53%,,,,$15.60,-0.89%,$21.25,35.04%,$18.18,15.49%,ALEX,NYSE:ALEX,-0.488
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.51,148.65%,,,,$2.91,15.94%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT,0.243
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$194.75,-6.17%,,,,$195.28,0.27%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL,-0.348
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3,$165.81,-0.26%,-0.26%,$165.38,$165.38,$170.05,2.56%,$309.35,86.57%,$339.52,104.76%,ALLE,NYSE:ALLE,0.126
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.95,3.95%,,,,$41.25,3.25%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,0.297
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.25,$21.29,15.26%,15.26%,$24.54,$25.63,$21.82,2.49%,-$90.97,-527.27%,-$78.59,-469.15%,ALRS,NASDAQ:ALRS,0.240
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$80.76,21.52%,,,,$77.98,-3.44%,$195.52,142.10%,$199.44,146.95%,ALSN,NYSE:ALSN,-0.528
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.75,$3.75,-7.53%,-7.53%,$3.47,$19.75,$3.78,0.80%,$0.00,-100.00%,$0.00,-100.00%,ALT,NASDAQ:ALT,-0.036
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.07,157.49%,,,,$2.18,5.31%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,0.325
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$4.88,77.50%,,,,$4.86,-0.41%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.315
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$27.93,9.74%,,,,$27.50,-1.54%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.240
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.28,29.00%,,,,$8.23,-0.60%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC,-0.532
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.43,49.83%,,,,$3.32,-3.21%,$1.71,-50.16%,$9.66,181.54%,AMBP,NYSE:AMBP,-0.483
NYSE:AMCR,27 Oct 2025,$10.43,5,$10.12,9,4,$8.07,25.40%,25.40%,$10.12,$10.43,$7.95,-1.49%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR,-0.144
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.57,53.04%,,,,$4.49,-1.75%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY,-0.505
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$24.84,15.57%,,,,$25.58,2.98%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK,0.070
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.75,$59.42,-31.57%,-31.57%,$40.66,$40.66,$62.68,5.49%,$0.00,-100.00%,$0.00,-100.00%,AMSC,NASDAQ:AMSC,0.548
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.11,14.65%,,,,$37.95,-5.39%,$127.05,216.76%,$127.82,218.68%,AMSF,NASDAQ:AMSF,-0.976
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$17.44,16.21%,16.21%,$20.27,$24.00,$17.86,2.41%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,0.065
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.06,54.66%,,,,$2.19,6.31%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX,0.148
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$54.78,58.15%,,,,$54.23,-1.00%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.402
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.97,-20.72%,,,,$22.74,-1.00%,$598.38,2505.06%,"$1,541.92",6612.77%,AMX,NYSE:AMX,-0.387
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$70.40,68.18%,,,,$65.92,-6.36%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.688
NYSE:AON,29 Aug 2025,$347.01,2,,,,$341.70,1.55%,,,,$341.64,-0.02%,$334.31,-2.16%,$375.32,9.84%,AON,NYSE:AON,-0.466
NYSE:AOS,28 Oct 2025,$78.25,4,$83.60,4,3.5,$66.03,18.51%,18.51%,$78.25,$83.60,$70.22,6.35%,$153.31,132.18%,$162.80,146.55%,AOS,NYSE:AOS,0.910
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$21.66,31.51%,,,,$21.35,-1.43%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA,-0.733
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$237.56,24.72%,,,,$246.14,3.61%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,0.142
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,3,$31.42,9.87%,9.87%,$34.52,$34.52,$32.64,3.88%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,0.112
NYSE:APH,16 Sep 2023,$81.57,2,,,,$138.87,-41.26%,,,,$144.02,3.71%,$197.32,42.09%,$210.13,51.31%,APH,NYSE:APH,0.197
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.44,-11.48%,,,,$3.37,-2.03%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-0.058
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$35.44,87.33%,,,,$35.13,-0.87%,$95.86,170.50%,$119.00,235.79%,APOG,NASDAQ:APOG,-0.158
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.59,9.90%,,,,$5.60,0.18%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.044
NYSE:AR,20 Aug 2025,$31.31,3,,,,$32.83,-4.64%,,,,$31.77,-3.23%,$50.07,52.50%,$76.18,132.04%,AR,NYSE:AR,-0.630
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.12,44.76%,,,,$6.99,-1.83%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.354
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.76,33.47%,,,,$8.79,-9.94%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS,-0.992
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.55,42.96%,,,,$4.42,-2.86%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.430
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.99,57.05%,,,,$30.16,-2.68%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW,-0.427
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.40,-7.33%,,,,$26.39,3.90%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,0.486
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.74,63.94%,,,,$52.26,3.00%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH,0.090
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,043.75",-16.53%,,,,"$1,068.65",2.39%,"$1,074.11",2.91%,"$1,124.63",7.75%,ASML,NASDAQ:ASML,0.071
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$311.00,10.91%,,,,$304.60,-2.06%,$655.27,110.70%,$782.85,151.72%,ASR,NYSE:ASR,-0.164
NYSE:ATGE,15 Oct 2025,$131.23,2,,,2.5,$97.49,34.61%,34.61%,$131.23,$131.23,$100.96,3.56%,$278.98,186.16%,$316.60,224.75%,ATGE,NYSE:ATGE,0.143
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$96.49,-34.71%,,,,$95.26,-1.27%,$184.29,91.00%,$206.74,114.26%,ATI,NYSE:ATI,-0.393
NYSE:AU,20 Aug 2025,$29.75,2,,,,$67.04,-55.62%,,,,$68.39,2.01%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,0.107
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.25,$32.80,24.24%,24.24%,$40.75,$42.81,$33.64,2.56%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,0.355
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.74,22.10%,,,,$182.07,2.44%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB,0.199
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$48.00,26.75%,,,,$47.75,-0.52%,$42.05,-12.40%,$48.77,1.60%,AVT,NASDAQ:AVT,-0.157
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,3,$16.45,-9.15%,-9.15%,$14.94,$33.56,$16.30,-0.91%,$0.00,-100.00%,$0.00,-100.00%,AVTX,NASDAQ:AVTX,-0.090
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$174.52,6.88%,,,,$167.02,-4.30%,$226.32,29.68%,$270.04,54.73%,AVY,NYSE:AVY,-0.898
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$80.75,-3.18%,-3.18%,$78.18,$102.75,$83.02,2.81%,-$165.01,-304.34%,-$154.59,-291.44%,AX,NYSE:AX,0.265
NYSE:B,24 Oct 2025,$29.72,2,,,2.75,$32.79,-9.36%,-9.36%,$29.72,$29.72,$33.79,3.05%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,0.468
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$197.62,-9.27%,,,,$202.43,2.43%,$25.64,-87.03%,$72.29,-63.42%,BA,NYSE:BA,0.158
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$164.82,-18.91%,,,,$165.46,0.39%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,-0.120
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$52.45,-13.85%,,,,$51.75,-1.33%,-$55.18,-205.20%,-$51.05,-197.32%,BAC,NYSE:BAC,-0.452
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$48.89,39.05%,,,,$46.83,-4.21%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL,-0.580
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3.25,$17.06,13.89%,13.89%,$19.43,$19.54,$17.70,3.75%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,0.379
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.25,$110.64,-0.61%,-0.61%,$109.96,$120.00,$108.35,-2.07%,$94.70,-14.41%,$104.41,-5.63%,BANF,NASDAQ:BANF,-0.214
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$60.41,4.80%,4.80%,$63.31,$71.25,$60.43,0.03%,-$273.59,-552.89%,-$267.67,-543.10%,BANR,NASDAQ:BANR,-0.216
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.75,-28.88%,,,,$4.87,2.53%,$4.22,-11.25%,$4.70,-1.07%,BB,NYSE:BB,0.189
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.53,-17.03%,,,,$3.50,-0.85%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.042
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.46,-15.91%,,,,$20.08,-1.86%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.579
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$51.21,-19.27%,,,,$49.64,-3.07%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.415
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$23.65,107.02%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,-1.000
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$80.88,8.78%,,,,$78.80,-2.57%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,-0.540
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.91,-1.27%,,,,$19.47,2.96%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL,0.189
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$35.77,-20.44%,,,,$35.31,-1.29%,"-$94,330.98",-263815.34%,"-$94,327.40",-263805.35%,BCH,NYSE:BCH,-0.124
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.26,-18.90%,,,,$21.32,0.28%,$7.72,-63.68%,$7.72,-63.68%,BCS,NYSE:BCS,-0.138
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.94,18.40%,,,,$13.43,-3.66%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,-0.528
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$154.86,-47.85%,,,,$144.48,-6.70%,$255.83,65.20%,$299.39,93.33%,BELFB,NASDAQ:BELFB,-0.183
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$100.25,19.65%,,,,$100.55,0.30%,$153.14,52.76%,$186.11,85.65%,BFAM,NYSE:BFAM,-0.218
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$123.92,-5.22%,-5.22%,$117.45,$137.00,$127.63,2.99%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC,0.394
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.35,-7.09%,,,,,-100.00%,-$2.00,-117.62%,-$2.00,-117.62%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.75,$29.77,34.90%,34.90%,$40.16,$40.16,$30.61,2.82%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS,0.085
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,1.75,$24.97,1.11%,1.11%,$25.25,$30.00,$24.66,-1.24%,-$128.81,-615.88%,-$125.43,-602.32%,BFST,NASDAQ:BFST,-0.519
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,2.25,$30.02,-2.17%,-2.17%,$29.37,$29.37,$30.87,2.83%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB,0.227
NYSE:BHP,24 Oct 2025,$54.73,3,,,3,$55.51,-1.41%,-1.41%,$54.73,$54.73,$57.03,2.74%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.259
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$60.90,11.69%,,,,$62.18,2.10%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB,0.196
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$39.23,40.75%,,,,$40.56,3.39%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.166
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$90.93,-0.19%,,,,$94.03,3.41%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.044
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$9.27,-0.75%,,,,$9.14,-1.40%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD,-0.238
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.04,-12.95%,,,,$44.99,-4.36%,$62.17,32.17%,$77.75,65.28%,BKR,NASDAQ:BKR,-0.802
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$405.63,15.36%,,,,$408.01,0.59%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD,-0.122
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,3.25,$3.65,-39.73%,-39.73%,$2.20,$3.68,$3.88,6.30%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP,0.842
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,073.57",-4.25%,,,,"$1,033.77",-3.71%,$941.85,-12.27%,"$1,052.11",-2.00%,BLK,NYSE:BLK,-0.810
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$59.58,26.70%,,,,$58.62,-1.61%,$171.09,187.16%,$181.53,204.68%,BLKB,NASDAQ:BLKB,-0.520
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.64,82.93%,82.93%,$3.00,$3.36,$1.52,-7.32%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK,-0.013
NYSE:BMI,5 May 2025,$169.72,3,,6,,$186.19,-8.85%,,,,$178.68,-4.03%,$293.68,57.73%,$314.48,68.91%,BMI,NYSE:BMI,-0.181
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$26.33,-2.20%,,,,$26.98,2.47%,-$152.70,-679.94%,-$150.89,-673.06%,BMRC,NASDAQ:BMRC,0.154
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.90,21.92%,,,,$45.81,-0.20%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN,-0.158
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$65.50,-15.52%,,,,$66.08,0.89%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.096
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$65.56,5.62%,,,,$64.49,-1.63%,-$441.72,-773.77%,-$433.69,-761.52%,BOH,NYSE:BOH,-0.304
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,2.5,$107.10,2.80%,,,,$105.25,-1.73%,$177.53,65.76%,$171.51,60.14%,BOKF,NASDAQ:BOKF,-0.135
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.25,75.65%,,,,$6.19,-0.96%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM,-0.203
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$25.92,11.92%,,,,$25.30,-2.39%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.482
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.68,10.43%,,,,$35.74,0.17%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP,-0.245
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.31,50.85%,,,,$3.25,-1.81%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY,-0.708
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$28.76,-12.03%,,,,$28.25,-1.77%,"-$130,521.12",-453928.67%,"-$130,528.33",-453953.72%,BSAC,NYSE:BSAC,-0.479
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$6.06,-4.95%,-4.95%,$5.76,$5.76,$6.17,1.82%,$27.47,353.29%,$24.66,306.88%,BSBR,NYSE:BSBR,0.006
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.66,5.84%,,,,,-100.00%,-$2.00,-104.80%,-$2.00,-104.80%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3,$3.28,-3.70%,-3.70%,$3.16,$7.00,$3.16,-3.66%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS,-0.061
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$22.08,-53.58%,,,,$23.53,6.57%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR,0.343
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$53.88,-0.34%,,,,$55.24,2.52%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.147
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.32,77.19%,,,,,-100.00%,-$2.00,-725.00%,-$2.00,-725.00%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.94,82.72%,,,,,-100.00%,-$2.00,-120.12%,-$2.00,-120.12%,BULL,NASDAQ:BULL,-2.000
