Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.25,$32.36,25.93%,25.93%,$40.75,$42.81,$33.60,3.83%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,0.303
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$175.24,23.84%,,,,$182.90,4.37%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB,0.224
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$47.17,28.98%,,,,$47.65,1.02%,$40.82,-13.46%,$47.53,0.77%,AVT,NASDAQ:AVT,-0.132
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.5,$15.42,-3.08%,-3.08%,$14.94,$33.56,$14.99,-2.79%,$0.00,-100.00%,$0.00,-100.00%,AVTX,NASDAQ:AVTX,-0.816
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$171.95,8.47%,,,,$163.93,-4.66%,$223.10,29.75%,$266.65,55.07%,AVY,NYSE:AVY,-0.962
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$79.62,-1.81%,-1.81%,$78.18,$102.75,$83.24,4.55%,-$177.40,-322.81%,-$167.06,-309.82%,AX,NYSE:AX,0.284
NYSE:B,24 Oct 2025,$29.72,2,,,2.5,$32.55,-8.69%,-8.69%,$29.72,$29.72,$34.19,5.04%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,0.325
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$196.50,-8.75%,,,,$204.85,4.25%,$24.26,-87.65%,$70.56,-64.09%,BA,NYSE:BA,0.100
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$167.61,-20.26%,,,,$173.92,3.76%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.158
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$53.29,-15.21%,,,,$52.59,-1.31%,-$56.04,-205.16%,-$51.93,-197.45%,BAC,NYSE:BAC,-0.546
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$48.38,40.52%,,,,$47.75,-1.30%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL,-0.690
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3.25,$17.10,13.63%,13.63%,$19.43,$19.54,$17.66,3.27%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,0.307
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$108.49,1.36%,1.36%,$109.96,$120.00,$109.60,1.02%,$91.64,-15.53%,$101.28,-6.65%,BANF,NASDAQ:BANF,-0.143
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$59.64,6.15%,6.15%,$63.31,$71.25,$60.02,0.64%,-$274.65,-560.51%,-$268.76,-550.63%,BANR,NASDAQ:BANR,-0.200
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.62,-26.88%,,,,$4.86,5.19%,$4.22,-8.76%,$4.70,1.67%,BB,NYSE:BB,0.097
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.51,-16.55%,,,,$3.52,0.28%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.102
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.68,-16.81%,,,,$20.37,-1.50%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.682
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$48.97,-15.58%,,,,$48.32,-1.33%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.484
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$22.66,116.07%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,-1.000
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$78.67,11.83%,,,,$77.96,-0.90%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,-0.557
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.89,-1.16%,,,,$19.46,3.02%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL,0.233
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$35.97,-20.88%,,,,$35.19,-2.17%,"-$94,332.13",-262352.25%,"-$94,328.59",-262342.39%,BCH,NYSE:BCH,-0.235
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.59,-20.14%,,,,$21.57,-0.09%,$6.08,-71.85%,$6.08,-71.85%,BCS,NYSE:BCS,-0.243
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.75,20.04%,,,,$13.71,-0.29%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,-0.415
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$160.16,-49.58%,,,,$156.17,-2.49%,$260.07,62.38%,$303.29,89.37%,BELFB,NASDAQ:BELFB,-0.158
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$97.85,22.58%,,,,$97.02,-0.85%,$149.93,53.22%,$182.65,86.66%,BFAM,NYSE:BFAM,-0.099
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$122.47,-4.10%,-4.10%,$117.45,$137.00,$128.00,4.52%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC,0.422
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.17,-5.59%,,,,,-100.00%,-$2.00,-117.91%,-$2.00,-117.91%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.5,$29.88,34.40%,34.40%,$40.16,$40.16,$29.63,-0.84%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS,-0.144
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2,$24.60,2.63%,2.63%,$25.25,$30.00,$24.55,-0.20%,-$129.76,-627.46%,-$126.40,-613.80%,BFST,NASDAQ:BFST,-0.487
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,2,$28.82,1.91%,1.91%,$29.37,$29.37,$30.88,7.15%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB,0.370
NYSE:BHP,24 Oct 2025,$54.73,3,,,2.75,$55.61,-1.58%,-1.58%,$54.73,$54.73,$56.85,2.23%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.048
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$60.42,12.58%,,,,$63.24,4.67%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB,0.265
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$39.04,41.43%,,,,$39.88,2.15%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.098
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$88.89,2.10%,,,,$91.42,2.85%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.197
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$9.11,0.99%,,,,$9.12,0.11%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD,-0.312
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.29,-13.41%,,,,$46.47,-1.73%,$62.23,31.60%,$77.72,64.35%,BKR,NASDAQ:BKR,-0.762
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$405.71,15.34%,,,,$402.58,-0.77%,$838.06,106.57%,$943.71,132.61%,BLD,NYSE:BLD,-0.179
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,3.25,$3.55,-38.03%,-38.03%,$2.20,$3.68,$3.85,8.45%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP,0.849
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,069.44",-3.88%,,,,"$1,011.44",-5.42%,$935.12,-12.56%,"$1,044.71",-2.31%,BLK,NYSE:BLK,-0.957
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$57.00,32.44%,,,,$56.82,-0.32%,$167.26,193.44%,$177.65,211.67%,BLKB,NASDAQ:BLKB,-0.471
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3,$1.51,98.68%,98.68%,$3.00,$3.36,$1.51,0.00%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK,-0.153
NYSE:BMI,5 May 2025,$169.72,3,,6,,$186.74,-9.12%,,,,$186.21,-0.28%,$296.45,58.75%,$317.09,69.80%,BMI,NYSE:BMI,-0.201
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$25.60,0.59%,,,,$26.76,4.53%,-$153.51,-699.63%,-$151.70,-692.58%,BMRC,NASDAQ:BMRC,0.224
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.66,22.56%,,,,$44.99,-1.47%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN,-0.366
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$65.86,-15.98%,,,,$65.61,-0.38%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.298
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$64.65,7.10%,,,,$64.64,-0.02%,-$442.76,-784.85%,-$434.76,-772.48%,BOH,NYSE:BOH,-0.366
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$106.34,3.54%,,,,$106.72,0.36%,$170.54,60.37%,$164.60,54.79%,BOKF,NASDAQ:BOKF,-0.157
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.19,77.35%,,,,$6.23,0.65%,$40.27,550.51%,$70.16,1033.39%,BOOM,NASDAQ:BOOM,-0.230
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$25.07,15.72%,,,,$24.75,-1.28%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.728
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.82,10.00%,,,,$35.76,-0.17%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP,-0.326
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.29,51.77%,,,,$3.23,-1.82%,$2.80,-15.01%,$75.14,2183.75%,BRY,NASDAQ:BRY,-0.812
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$29.18,-13.30%,,,,$28.95,-0.79%,"-$130,521.50",-447397.81%,"-$130,528.64",-447422.27%,BSAC,NYSE:BSAC,-0.457
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$6.01,-4.16%,-4.16%,$5.76,$5.76,$6.08,1.16%,$27.31,354.37%,$24.51,307.81%,BSBR,NYSE:BSBR,-0.115
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.01,7.52%,,,,,-100.00%,-$2.00,-104.88%,-$2.00,-104.88%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,2.75,$3.01,4.94%,4.94%,$3.16,$7.00,$3.02,0.33%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS,-0.309
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$21.22,-51.70%,,,,$22.68,6.88%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR,0.313
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.21,-0.94%,,,,$55.74,2.82%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.114
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.29,95.52%,,,,,-100.00%,-$2.00,-789.66%,-$2.00,-789.66%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.63,88.60%,,,,,-100.00%,-$2.00,-120.77%,-$2.00,-120.77%,BULL,NASDAQ:BULL,-2.000
