Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:ADTN,23 Aug 2025,$7.59,3,,,,$7.97,-4.77%,,,,$8.41,5.52%,$4.00,-49.83%,$26.86,237.02%,ADTN,NASDAQ:ADTN,0.617
NYSE:AEM,24 Oct 2025,$79.48,1,,,1,$161.41,-50.76%,-50.76%,$79.48,$79.48,$157.01,-2.73%,$305.02,88.97%,$365.74,126.59%,AEM,NYSE:AEM,-0.513
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$121.43,-13.77%,,,,$117.52,-3.22%,$3.29,-97.29%,$122.30,0.72%,AEP,NASDAQ:AEP,-0.821
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.13,-4.71%,,,,$13.76,-2.62%,-$54.22,-483.71%,-$49.79,-452.37%,AES,NYSE:AES,-0.355
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.08,26.42%,,,,$13.98,-0.71%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.206
NYSE:AG,12 Aug 2025,$7.66,3,,,,$11.41,-32.91%,,,,$10.53,-7.71%,$13.15,15.24%,$19.11,67.44%,AG,NYSE:AG,-0.876
NYSE:AGI,24 Oct 2025,$19.15,2,,,1.75,$30.99,-38.21%,-38.21%,$19.15,$19.15,$30.34,-2.10%,$47.32,52.68%,$56.57,82.56%,AGI,NYSE:AGI,-0.420
NYSE:AGM,2 Nov 2025,$176.88,4,$217.00,5,3.75,$163.92,7.91%,7.91%,$176.88,$217.00,$249.27,52.07%,"-$2,525.60",-1640.75%,"-$2,593.19",-1681.98%,AGM,NYSE:AGM,1.000
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,3,$10.34,-1.55%,-1.55%,$10.18,$11.15,$9.96,-3.68%,-$73.38,-809.66%,-$67.67,-754.41%,AGNC,NASDAQ:AGNC,-0.833
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$86.88,15.36%,,,,$80.89,-6.89%,$28.72,-66.95%,$28.78,-66.88%,AGO,NYSE:AGO,-0.840
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$8.21,14.49%,,,,$7.94,-3.29%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.560
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$76.93,10.18%,,,,$75.18,-2.27%,-$58.48,-176.02%,$7.17,-90.68%,AIG,NYSE:AIG,-0.770
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$48.24,38.47%,,,,$47.45,-1.64%,$66.15,37.13%,$106.82,121.43%,AIN,NYSE:AIN,-0.565
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$6.12,-18.30%,,,,$5.77,-5.72%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.315
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$224.32,-1.11%,,,,$214.36,-4.44%,$539.04,140.30%,$627.21,179.60%,AIZ,NYSE:AIZ,-0.651
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.82,-21.86%,,,,$63.71,-0.17%,-$213.32,-434.25%,-$84.45,-232.32%,AL,NYSE:AL,-0.472
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$73.97,10.11%,,,,$75.75,2.41%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,0.276
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,,$15.52,32.38%,,,,$14.68,-5.41%,$21.09,35.89%,$18.00,15.95%,ALEX,NYSE:ALEX,-0.969
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.35,165.57%,,,,$2.24,-4.68%,$1.09,-53.45%,$11.83,403.48%,ALIT,NYSE:ALIT,-0.553
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$202.29,-9.67%,,,,$198.07,-2.09%,$683.50,237.88%,$801.48,296.20%,ALL,NYSE:ALL,-0.574
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3,$167.35,-1.18%,-1.18%,$165.38,$165.38,$171.26,2.34%,$311.60,86.20%,$341.89,104.30%,ALLE,NYSE:ALLE,0.218
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.27,5.76%,,,,$40.24,2.47%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,0.294
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3,$21.01,16.79%,16.79%,$24.54,$25.63,$21.47,2.19%,-$90.94,-532.86%,-$78.52,-473.74%,ALRS,NASDAQ:ALRS,0.077
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$81.95,19.76%,,,,$79.96,-2.43%,$197.28,140.73%,$201.20,145.51%,ALSN,NYSE:ALSN,-0.575
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.5,$4.11,-15.63%,-15.63%,$3.47,$19.75,$3.78,-8.03%,$2.56,-37.76%,$2.56,-37.66%,ALT,NASDAQ:ALT,-0.394
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.12,151.42%,,,,$1.84,-13.21%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.430
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.71,51.70%,,,,$5.48,-4.03%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.132
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$27.87,9.98%,,,,$27.68,-0.68%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.364
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.48,25.96%,,,,$8.07,-4.83%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC,-0.622
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.40,51.15%,,,,$3.28,-3.53%,$1.77,-48.05%,$9.73,186.16%,AMBP,NYSE:AMBP,-0.542
NYSE:AMCR,27 Oct 2025,$10.43,5,$10.12,9,3.75,$8.37,20.91%,20.91%,$10.12,$10.43,$8.13,-2.87%,$4.43,-47.11%,$1.32,-84.23%,AMCR,NYSE:AMCR,-0.587
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.36,30.48%,,,,$4.80,-10.45%,$14.22,165.32%,$17.89,233.71%,AMPY,NYSE:AMPY,-0.740
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$25.29,13.52%,,,,$23.34,-7.71%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK,-0.012
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2.75,$38.86,4.63%,4.63%,$40.66,$40.66,$40.41,3.99%,$46.68,20.13%,$48.63,25.13%,AMSC,NASDAQ:AMSC,0.676
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.50,13.55%,,,,$0.00,-100.00%,$127.58,215.02%,$128.36,216.94%,AMSF,NASDAQ:AMSF,-1.000
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$17.09,18.59%,18.59%,$20.27,$24.00,$16.93,-0.94%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,-0.045
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.10,51.71%,,,,$2.15,2.38%,$7.70,266.49%,-$2.04,-197.16%,AMTX,NASDAQ:AMTX,0.093
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$55.61,55.79%,,,,$55.51,-0.18%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.339
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.27,-21.74%,,,,$23.87,2.58%,$602.97,2491.18%,"$1,550.50",6563.10%,AMX,NYSE:AMX,0.304
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$71.57,65.43%,,,,$67.87,-5.17%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.842
NYSE:AON,29 Aug 2025,$347.01,2,,,,$346.32,0.20%,,,,$341.92,-1.27%,$339.17,-2.06%,$380.27,9.80%,AON,NYSE:AON,-0.211
NYSE:AOS,28 Oct 2025,$78.25,4,$83.60,4,3.5,$66.26,18.10%,18.10%,$78.25,$83.60,$69.28,4.56%,$153.80,132.12%,$163.31,146.47%,AOS,NYSE:AOS,0.741
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$23.83,19.53%,,,,$22.83,-4.20%,$80.03,235.82%,$94.02,294.55%,APA,NASDAQ:APA,-0.814
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$259.74,14.07%,,,,$265.46,2.20%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,0.103
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,3,$31.07,11.10%,11.10%,$34.52,$34.52,$32.15,3.48%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,0.173
NYSE:APH,16 Sep 2023,$81.57,2,,,,$139.09,-41.36%,,,,$141.46,1.70%,$197.84,42.24%,$210.70,51.49%,APH,NYSE:APH,0.040
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.49,-12.75%,,,,$3.40,-2.58%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-0.449
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$34.44,92.77%,,,,$34.05,-1.13%,$95.05,175.99%,$118.24,243.32%,APOG,NASDAQ:APOG,-0.204
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.24,-1.54%,,,,$5.76,-7.69%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.860
NYSE:AR,20 Aug 2025,$31.31,3,,,,$33.65,-6.96%,,,,$31.98,-4.96%,$50.86,51.13%,$77.02,128.88%,AR,NYSE:AR,-0.695
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.06,45.99%,,,,$6.99,-0.99%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.385
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.84,32.39%,,,,$0.00,-100.00%,$15.45,56.99%,$31.92,224.36%,ARHS,NASDAQ:ARHS,-1.000
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.30,51.27%,,,,$3.95,-8.14%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.455
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.05,61.96%,,,,$29.62,-1.43%,-$198.14,-759.37%,-$194.46,-747.12%,AROW,NASDAQ:AROW,-0.414
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.57,-7.94%,,,,$26.18,2.39%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,0.283
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.05,66.20%,,,,$51.62,3.14%,$86.95,73.72%,$176.36,252.37%,ASH,NYSE:ASH,0.064
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,016.96",-14.33%,,,,"$1,053.39",3.58%,"$1,047.52",3.01%,"$1,098.23",7.99%,ASML,NASDAQ:ASML,0.079
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$308.45,11.83%,,,,$321.26,4.15%,$654.16,112.08%,$782.25,153.61%,ASR,NYSE:ASR,0.190
NYSE:ATGE,15 Oct 2025,$131.23,2,,,2.25,$94.89,38.30%,38.30%,$131.23,$131.23,$98.66,3.97%,$277.25,192.18%,$315.00,231.96%,ATGE,NYSE:ATGE,0.101
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$97.65,-35.48%,,,,$93.08,-4.68%,$185.92,90.39%,$208.45,113.47%,ATI,NYSE:ATI,-0.652
NYSE:AU,20 Aug 2025,$29.75,2,,,,$69.41,-57.14%,,,,$68.66,-1.08%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,-0.080
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.25,$32.74,24.47%,24.47%,$40.75,$42.81,$33.47,2.23%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,0.201
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.38,22.35%,,,,$173.66,-2.10%,$213.83,20.55%,$278.98,57.28%,AVB,NYSE:AVB,-0.663
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$47.26,28.74%,,,,$45.91,-2.86%,$41.50,-12.18%,$48.23,2.06%,AVT,NASDAQ:AVT,-0.690
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.5,$15.05,-0.70%,-0.70%,$14.94,$33.56,$13.67,-9.17%,$8.95,-40.54%,$8.98,-40.33%,AVTX,NASDAQ:AVTX,-0.928
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$174.07,7.15%,,,,$0.00,-100.00%,$226.05,29.86%,$269.85,55.03%,AVY,NYSE:AVY,-1.000
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3,$80.96,-3.43%,-3.43%,$78.18,$102.75,$82.47,1.87%,-$174.46,-315.49%,-$164.00,-302.57%,AX,NYSE:AX,0.097
NYSE:B,24 Oct 2025,$29.72,2,,,1.75,$33.09,-10.18%,-10.18%,$29.72,$29.72,$32.17,-2.78%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B,-0.466
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$194.61,-7.86%,,,,$200.14,2.84%,$22.82,-88.28%,$69.64,-64.21%,BA,NYSE:BA,0.226
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$166.34,-19.65%,,,,$169.76,2.06%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,0.176
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$53.20,-15.06%,,,,$52.65,-1.03%,-$53.57,-200.69%,-$49.43,-192.91%,BAC,NYSE:BAC,-0.492
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$48.98,38.80%,,,,$47.77,-2.47%,$32.14,-34.37%,$56.55,15.45%,BALL,NYSE:BALL,-0.723
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$17.09,13.69%,13.69%,$19.43,$19.54,$17.61,3.04%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC,0.202
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.25,$110.71,-0.67%,-0.67%,$109.96,$120.00,$108.11,-2.35%,$95.22,-13.99%,$104.97,-5.18%,BANF,NASDAQ:BANF,-0.346
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$60.92,3.92%,3.92%,$63.31,$71.25,$59.64,-2.10%,-$275.38,-552.03%,-$269.41,-542.23%,BANR,NASDAQ:BANR,-0.364
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.56,-25.92%,,,,$4.33,-5.04%,$4.03,-11.71%,$4.51,-1.09%,BB,NYSE:BB,-0.866
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.54,-17.26%,,,,$3.48,-1.69%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD,-0.221
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.42,-15.75%,,,,$19.93,-2.40%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA,-0.654
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$49.20,-15.97%,,,,$48.11,-2.22%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.632
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$22.91,113.71%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,-1.000
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$79.03,11.32%,,,,$77.14,-2.39%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,-0.569
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.84,-0.90%,,,,$19.36,2.76%,-$61.54,-426.64%,-$59.72,-416.98%,BCAL,NASDAQ:BCAL,0.003
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$36.23,-21.45%,,,,$35.93,-0.83%,"-$94,329.98",-260464.27%,"-$94,326.39",-260454.38%,BCH,NYSE:BCH,-0.357
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.75,-20.73%,,,,$21.51,-1.10%,$9.24,-57.52%,$9.24,-57.52%,BCS,NYSE:BCS,-0.124
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.89,18.83%,,,,$13.73,-1.15%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF,-0.341
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$161.53,-50.01%,,,,$157.07,-2.76%,$263.06,62.85%,$306.81,89.94%,BELFB,NASDAQ:BELFB,-0.113
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$98.46,21.82%,,,,$101.97,3.56%,$151.97,54.34%,$185.25,88.15%,BFAM,NYSE:BFAM,0.160
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$124.14,-5.39%,-5.39%,$117.45,$137.00,$126.99,2.30%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC,0.243
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.33,-6.93%,,,,,-100.00%,-$2.00,-117.65%,-$2.00,-117.65%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.25,$30.59,31.28%,31.28%,$40.16,$40.16,$29.11,-4.84%,-$21.07,-168.88%,$3.42,-88.83%,BFS,NYSE:BFS,-0.835
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,1.75,$24.66,2.38%,2.38%,$25.25,$30.00,$24.31,-1.42%,-$128.84,-622.45%,-$125.44,-608.67%,BFST,NASDAQ:BFST,-0.683
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.49,-0.41%,,,,$30.17,2.31%,-$188.98,-740.83%,-$189.83,-743.70%,BHB,NYSEAMERICAN:BHB,0.185
NYSE:BHP,24 Oct 2025,$54.73,3,,,2.75,$55.16,-0.78%,-0.78%,$54.73,$54.73,$54.71,-0.82%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,-0.156
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$60.40,12.62%,,,,$61.85,2.40%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB,0.075
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$38.80,42.31%,,,,$40.34,3.97%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.107
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$91.41,-0.71%,,,,$93.31,2.08%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,0.129
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$9.43,-2.43%,,,,$8.09,-14.21%,-$3.80,-140.32%,-$0.17,-101.82%,BKD,NYSE:BKD,-0.218
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.87,-14.46%,,,,$45.22,-5.54%,$63.10,31.81%,$78.71,64.43%,BKR,NASDAQ:BKR,-0.916
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$422.54,10.74%,,,,$407.33,-3.60%,$862.25,104.06%,$969.39,129.42%,BLD,NYSE:BLD,-0.161
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.75,$3.50,-37.14%,-37.14%,$2.20,$3.68,$3.26,-6.86%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP,-0.012
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,082.20",-5.01%,,,,"$1,036.80",-4.20%,$951.83,-12.05%,"$1,062.40",-1.83%,BLK,NYSE:BLK,-0.821
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$57.36,31.61%,,,,$54.64,-4.74%,$169.50,195.50%,$179.96,213.74%,BLKB,NASDAQ:BLKB,-0.893
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3,$1.59,88.68%,88.68%,$3.00,$3.36,$1.36,-14.47%,-$0.78,-148.78%,-$0.48,-130.20%,BLNK,NASDAQ:BLNK,-0.312
NYSE:BMI,5 May 2025,$169.72,3,,6,,$187.87,-9.66%,,,,$184.22,-1.94%,$298.92,59.11%,$319.81,70.23%,BMI,NYSE:BMI,-0.172
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$26.39,-2.43%,,,,$26.82,1.63%,-$152.60,-678.25%,-$150.78,-671.37%,BMRC,NASDAQ:BMRC,0.025
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.81,22.16%,,,,$43.81,-4.37%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN,-0.810
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$66.70,-17.04%,,,,$64.25,-3.67%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.821
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$65.67,5.44%,,,,$63.74,-2.94%,-$441.61,-772.47%,-$433.56,-760.22%,BOH,NYSE:BOH,-0.579
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$108.07,1.88%,,,,$105.97,-1.94%,$181.65,68.08%,$175.59,62.48%,BOKF,NASDAQ:BOKF,-0.362
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.04,81.75%,,,,$5.91,-2.15%,$40.60,572.23%,$70.82,1072.52%,BOOM,NASDAQ:BOOM,-0.465
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$25.87,12.14%,,,,$24.64,-4.75%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.702
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.58,7.72%,,,,$36.17,-1.12%,$67.45,84.39%,$161.67,341.95%,BP,NYSE:BP,-0.212
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.28,52.23%,,,,$3.21,-2.13%,$2.83,-13.86%,$75.81,2211.17%,BRY,NASDAQ:BRY,-0.765
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$29.70,-14.81%,,,,$28.89,-2.73%,"-$130,519.80",-439560.61%,"-$130,527.04",-439584.98%,BSAC,NYSE:BSAC,-0.600
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.5,$6.05,-4.79%,-4.79%,$5.76,$5.76,$5.99,-0.99%,$27.50,354.56%,$24.68,307.95%,BSBR,NYSE:BSBR,-0.217
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.32,6.71%,,,,,-100.00%,-$2.00,-104.84%,-$2.00,-104.84%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,2.75,$3.14,0.60%,0.60%,$3.16,$7.00,$2.89,-7.96%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS,-0.379
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$21.99,-53.39%,,,,$19.88,-9.60%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR,-0.467
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.59,-1.63%,,,,$55.69,2.02%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.107
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.31,82.90%,,,,,-100.00%,-$2.00,-745.16%,-$2.00,-745.16%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.64,88.40%,,,,,-100.00%,-$2.00,-120.75%,-$2.00,-120.75%,BULL,NASDAQ:BULL,-2.000
