Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$9.52,12.20%,,,,$9.69,1.79%,$191.02,1906.49%,$200.20,2002.90%,AMBC,NYSE:AMBC,0.007
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.60,42.75%,,,,$0.00,-100.00%,$1.97,-45.38%,$9.93,175.82%,AMBP,NYSE:AMBP,-1.000
NYSE:AMCR,11 Nov 2025,$11.13,5,$10.27,9,3.5,$8.48,21.11%,21.11%,$10.27,$11.13,$0.00,-100.00%,$4.54,-46.50%,$1.43,-83.14%,AMCR,NYSE:AMCR,-1.000
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.77,21.21%,,,,$5.48,-5.03%,$21.56,273.61%,$52.32,806.68%,AMPY,NYSE:AMPY,-0.036
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$25.24,13.74%,,,,$25.96,2.85%,$193.82,667.90%,$204.99,712.16%,AMRK,NASDAQ:AMRK,0.234
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,1.75,$33.91,19.91%,19.91%,$40.66,$40.66,$31.89,-5.96%,$41.80,23.25%,$43.74,28.98%,AMSC,NASDAQ:AMSC,-0.416
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$41.57,10.62%,,,,$40.94,-1.52%,$128.65,209.49%,$129.43,211.35%,AMSF,NASDAQ:AMSF,-0.321
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,3,$17.60,15.15%,15.15%,$20.27,$24.00,$18.40,4.55%,-$187.14,-1163.29%,-$185.63,-1154.74%,AMTB,NYSE:AMTB,0.675
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.92,65.94%,,,,$1.86,-3.12%,$2.08,8.38%,-$6.69,-448.49%,AMTX,NASDAQ:AMTX,-0.400
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$51.29,68.91%,,,,$50.47,-1.60%,$0.00,-100.00%,$0.00,-100.00%,AMWD,NASDAQ:AMWD,-0.311
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.22,-21.58%,,,,$22.62,-2.58%,$73.52,216.62%,$152.04,554.79%,AMX,NYSE:AMX,-0.715
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$69.74,69.77%,,,,$70.19,0.65%,$0.00,-100.00%,$0.00,-100.00%,ANF,NYSE:ANF,-0.243
NYSE:AON,29 Aug 2025,$347.01,2,,,,$350.13,-0.89%,,,,$362.17,3.44%,$342.98,-2.04%,$384.08,9.70%,AON,NYSE:AON,0.241
NYSE:AOS,11 Nov 2025,$71.50,4,$78.75,7,3.5,$64.74,10.45%,10.45%,$71.50,$78.75,$67.37,4.06%,$152.28,135.22%,$161.79,149.91%,AOS,NYSE:AOS,0.049
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.79,14.91%,,,,$24.50,-1.17%,$69.27,179.44%,$83.32,236.11%,APA,NASDAQ:APA,-0.014
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$259.34,14.25%,,,,$258.04,-0.50%,$129.79,-49.96%,$177.82,-31.43%,APD,NYSE:APD,-0.525
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$34.39,0.38%,,,,$34.47,0.23%,$78.62,128.60%,$91.58,166.29%,APEI,NASDAQ:APEI,-0.100
NYSE:APH,16 Sep 2023,$81.57,2,,,,$133.74,-39.01%,,,,$140.93,5.38%,$192.49,43.93%,$205.35,53.54%,APH,NYSE:APH,0.487
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.40,-10.44%,,,,$3.35,-1.47%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-0.012
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$33.42,98.65%,,,,$33.07,-1.05%,$94.03,181.36%,$117.22,250.74%,APOG,NASDAQ:APOG,-0.361
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.07,1.21%,,,,$5.96,-1.81%,-$4.27,-170.29%,-$2.21,-136.48%,AQN,NYSE:AQN,-0.809
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.36,-8.89%,,,,$34.98,1.80%,$51.57,50.08%,$77.73,126.21%,AR,NYSE:AR,0.087
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.29,41.39%,,,,$7.19,-1.37%,$1.46,-79.97%,$29.05,298.51%,ARCO,NYSE:ARCO,-0.452
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.03,44.26%,,,,$9.34,3.43%,$14.64,62.10%,$31.10,244.46%,ARHS,NASDAQ:ARHS,0.028
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.37,48.85%,,,,$4.31,-1.37%,-$13.03,-398.06%,-$0.92,-121.12%,ARKO,NASDAQ:ARKO,-0.001
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.73,58.38%,,,,$31.81,3.51%,-$197.40,-742.35%,-$193.71,-730.37%,AROW,NASDAQ:AROW,0.393
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.30,-6.96%,,,,$26.22,3.64%,-$175.79,-794.82%,-$169.47,-769.82%,ASB,NYSE:ASB,0.581
NYSE:ASH,14 May 2025,$83.18,3,,4,,$51.51,61.49%,,,,$50.99,-1.01%,$88.65,72.11%,$178.12,245.80%,ASH,NYSE:ASH,-0.414
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,006.98",-13.48%,,,,"$1,034.83",2.77%,"$1,035.63",2.84%,"$1,094.12",8.65%,ASML,NASDAQ:ASML,0.049
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$300.44,14.81%,,,,$296.46,-1.32%,$646.15,115.07%,$774.24,157.70%,ASR,NYSE:ASR,-0.646
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$96.47,36.03%,,,,$100.27,3.94%,$279.04,189.25%,$316.79,228.39%,ATGE,NYSE:ATGE,0.162
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$99.37,-36.60%,,,,$95.70,-3.69%,$158.46,59.46%,$180.99,82.14%,ATI,NYSE:ATI,-0.313
NYSE:AU,20 Aug 2025,$29.75,2,,,,$79.39,-62.52%,,,,$82.35,3.73%,$212.39,167.52%,$216.32,172.48%,AU,NYSE:AU,0.271
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.5,$32.50,25.38%,25.38%,$40.75,$42.81,$33.82,4.06%,-$138.73,-526.87%,-$134.79,-514.74%,AUB,NYSE:AUB,0.669
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$177.70,22.13%,,,,$178.94,0.70%,$214.43,20.67%,$280.06,57.60%,AVB,NYSE:AVB,-0.023
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$46.45,30.98%,,,,$46.53,0.17%,$40.69,-12.39%,$47.42,2.10%,AVT,NASDAQ:AVT,-0.305
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,2.75,$15.11,-1.10%,-1.10%,$14.94,$33.56,$13.97,-7.54%,$9.12,-39.64%,$9.15,-39.43%,AVTX,NASDAQ:AVTX,-0.529
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$172.91,7.87%,,,,$0.00,-100.00%,$224.89,30.06%,$268.69,55.39%,AVY,NYSE:AVY,-1.000
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$79.12,-1.19%,-1.19%,$78.18,$102.75,$81.87,3.48%,-$176.30,-322.83%,-$165.84,-309.61%,AX,NYSE:AX,0.460
NYSE:B,24 Oct 2025,$29.72,2,,,2,$37.03,-19.74%,-19.74%,$29.72,$29.72,$35.27,-4.75%,$87.41,136.06%,$107.37,189.95%,B,NYSE:B,-0.207
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$194.52,-7.82%,,,,$202.36,4.03%,$22.73,-88.32%,$69.55,-64.24%,BA,NYSE:BA,0.382
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$153.80,-13.10%,,,,$153.31,-0.32%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA,-0.162
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$52.61,-14.11%,,,,$52.55,-0.11%,-$54.16,-202.94%,-$50.02,-195.07%,BAC,NYSE:BAC,-0.163
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.60,42.82%,,,,$45.98,-3.40%,$30.76,-35.37%,$55.17,15.89%,BALL,NYSE:BALL,-0.872
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3.5,$17.06,13.89%,13.89%,$19.43,$19.54,$17.83,4.51%,-$151.39,-987.42%,-$139.31,-916.60%,BANC,NYSE:BANC,0.723
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.75,$111.13,-1.05%,-1.05%,$109.96,$120.00,$114.49,3.02%,$95.38,-14.17%,$105.26,-5.28%,BANF,NASDAQ:BANF,0.393
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.75,$61.53,2.89%,2.89%,$63.31,$71.25,$63.72,3.56%,-$220.42,-458.23%,-$227.66,-469.99%,BANR,NASDAQ:BANR,0.519
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.31,-21.62%,,,,$4.18,-3.02%,$3.78,-12.39%,$4.26,-1.15%,BB,NYSE:BB,-0.505
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.68,-20.41%,,,,$3.71,0.82%,-$26.43,-818.08%,-$62.76,-1805.30%,BBD,NYSE:BBD,-0.085
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$21.19,-18.81%,,,,$21.33,0.66%,$92.89,338.37%,$98.46,364.66%,BBVA,NYSE:BBVA,-0.228
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$48.70,-15.11%,,,,$50.63,3.96%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,0.327
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$22.00,122.55%,,,,$22.51,2.32%,$0.00,-100.00%,$0.00,-100.00%,BBWI,NYSE:BBWI,0.038
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$75.72,16.19%,,,,$78.70,3.94%,$0.00,-100.00%,$0.00,-100.00%,BBY,NYSE:BBY,0.090
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.04,-1.94%,,,,$19.62,3.05%,-$61.64,-423.73%,-$59.81,-414.13%,BCAL,NASDAQ:BCAL,0.413
NYSE:BCH,6 Oct 2025,$28.46,3,,,,$36.13,-21.23%,,,,$37.31,3.27%,$15.52,-57.04%,$17.57,-51.36%,BCH,NYSE:BCH,0.360
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.70,-20.54%,,,,$21.95,1.15%,-$4.79,-122.07%,-$4.79,-122.07%,BCS,NYSE:BCS,-0.050
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.89,18.83%,,,,$13.56,-2.38%,$0.67,-95.18%,$0.08,-99.43%,BCSF,NYSE:BCSF,-0.711
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$147.67,-45.31%,,,,$151.82,2.81%,$249.20,68.75%,$292.95,98.38%,BELFB,NASDAQ:BELFB,0.004
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$99.47,20.58%,,,,$99.30,-0.17%,$152.98,53.79%,$186.26,87.25%,BFAM,NYSE:BFAM,-0.411
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$124.76,-5.86%,-5.86%,$117.45,$137.00,$129.09,3.47%,-$156.24,-225.23%,-$142.46,-214.19%,BFC,NASDAQ:BFC,0.439
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.38,-7.33%,,,,,-100.00%,-$2.00,-117.57%,-$2.00,-117.57%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,3.5,$30.24,32.80%,32.80%,$40.16,$40.16,$29.85,-1.29%,-$21.32,-170.51%,$3.12,-89.69%,BFS,NYSE:BFS,-0.290
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2.5,$25.18,0.27%,0.27%,$25.25,$30.00,$25.95,3.06%,-$128.32,-609.60%,-$124.92,-596.10%,BFST,NASDAQ:BFST,0.449
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$29.63,-0.88%,,,,$30.46,2.80%,-$188.84,-737.33%,-$189.69,-740.19%,BHB,NYSEAMERICAN:BHB,0.213
NYSE:BHP,24 Oct 2025,$54.73,3,,,2.75,$55.23,-0.91%,-0.91%,$54.73,$54.73,$56.21,1.77%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.053
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,,$61.32,10.93%,,,,$63.45,3.47%,-$247.18,-503.10%,-$222.22,-462.40%,BHRB,NASDAQ:BHRB,0.423
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$40.14,37.56%,,,,$42.15,5.01%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,0.166
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$94.38,-3.84%,,,,$94.46,0.08%,$0.00,-100.00%,$0.00,-100.00%,BJ,NYSE:BJ,-0.053
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.43,-11.79%,,,,$10.27,-1.53%,-$9.21,-188.27%,$9.58,-8.12%,BKD,NYSE:BKD,-0.237
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.73,-15.97%,,,,$47.27,-3.00%,$63.96,31.25%,$79.57,63.29%,BKR,NASDAQ:BKR,-0.228
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$418.99,11.68%,,,,$437.86,4.50%,$858.70,104.95%,$965.84,130.52%,BLD,NYSE:BLD,0.251
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.25,$3.03,-27.39%,-27.39%,$2.20,$3.68,$2.91,-3.96%,$3.30,8.93%,$3.39,11.86%,BLDP,NASDAQ:BLDP,-0.646
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,057.94",-2.83%,,,,"$1,055.76",-0.21%,$927.57,-12.32%,"$1,038.14",-1.87%,BLK,NYSE:BLK,-0.256
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,,$61.28,23.19%,,,,$58.14,-5.12%,$208.18,239.71%,$218.64,256.78%,BLKB,NASDAQ:BLKB,-0.851
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.25,$1.41,112.77%,112.77%,$3.00,$3.36,$1.42,0.71%,-$0.84,-159.50%,-$0.55,-138.96%,BLNK,NASDAQ:BLNK,-0.105
NYSE:BMI,5 May 2025,$169.72,3,,6,,$175.90,-3.51%,,,,$174.81,-0.62%,$286.95,63.13%,$307.84,75.01%,BMI,NYSE:BMI,-0.168
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,,$26.01,-1.00%,,,,$27.10,4.19%,-$144.63,-656.06%,-$143.20,-650.56%,BMRC,NASDAQ:BMRC,0.578
NYSE:BN,26 Aug 2024,$55.96,2,,,,$44.05,27.04%,,,,$42.58,-3.34%,-$94.18,-313.80%,-$70.39,-259.79%,BN,NYSE:BN,-0.753
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$67.45,-17.96%,,,,$66.50,-1.41%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.480
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,,$65.98,4.95%,,,,$99.07,50.15%,-$441.30,-768.84%,-$433.25,-756.65%,BOH,NYSE:BOH,1.000
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$107.56,2.36%,,,,$110.77,2.98%,$189.76,76.42%,$183.70,70.79%,BOKF,NASDAQ:BOKF,0.245
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.87,87.02%,,,,$5.77,-1.70%,$48.00,717.74%,$78.22,1232.52%,BOOM,NASDAQ:BOOM,-0.070
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.66,4.88%,,,,$26.62,-3.76%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.387
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.53,7.86%,,,,$37.34,2.22%,$67.43,84.59%,$161.73,342.73%,BP,NYSE:BP,0.233
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.47,43.90%,,,,$3.44,-0.86%,$3.02,-13.10%,$76.00,2090.09%,BRY,NASDAQ:BRY,-0.062
NYSE:BSAC,6 Oct 2025,$25.30,3,,,,$29.15,-13.21%,,,,$30.22,3.67%,-$55.39,-290.01%,-$58.61,-301.05%,BSAC,NYSE:BSAC,0.477
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.36,-9.43%,,,,$6.41,0.79%,$27.81,337.28%,$24.99,292.94%,BSBR,NYSE:BSBR,-0.008
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.40,6.50%,,,,,-100.00%,-$2.00,-104.83%,-$2.00,-104.83%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3,$2.79,13.22%,13.22%,$3.16,$7.00,$2.93,5.02%,$1.12,-60.02%,$1.12,-60.01%,BTCS,NASDAQ:BTCS,0.036
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.52,-2.58%,,,,$10.34,-1.71%,$3.76,-64.29%,$3.51,-66.65%,BTDR,NASDAQ:BTDR,-0.087
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$54.13,-0.80%,,,,$55.33,2.22%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.233
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.27,110.00%,,,,,-100.00%,-$2.00,-840.74%,-$2.00,-840.74%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$8.63,110.45%,,,,,-100.00%,-$2.00,-123.17%,-$2.00,-123.17%,BULL,NASDAQ:BULL,-2.000
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.25,$8.59,49.94%,49.94%,$12.88,$21.32,$8.49,-1.16%,$25.21,193.45%,$25.16,192.96%,BUR,NYSE:BUR,-0.417
