Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,4,$16.83,22.08%,22.08%,$20.55,$21.83,$16.62,-1.25%,$0.00,-100.00%,$0.00,-100.00%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$3.05,104.62%,,,,$3.29,7.87%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$190.47,-4.06%,,,,$193.31,1.49%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$41.01,1.27%,,,,$43.07,5.02%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.25,$21.40,14.66%,14.66%,$24.54,$25.63,$22.52,5.23%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$83.01,18.23%,,,,$82.48,-0.64%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.51,112.35%,,,,$2.42,-3.59%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.04,7.74%,,,,$8.13,1.12%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.75,$27.80,10.26%,10.26%,$30.65,$30.65,$29.37,5.65%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.58,24.49%,,,,$8.56,-0.23%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.78,35.95%,,,,$3.78,0.00%,$2.23,-40.92%,$10.27,171.61%,AMBP,NYSE:AMBP
NYSE:AMCR,27 Oct 2025,$10.43,5,$10.12,9,4.75,$8.24,22.82%,22.82%,$10.12,$10.43,$8.17,-0.85%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.47,56.46%,,,,$4.50,0.67%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$27.79,3.30%,,,,$29.39,5.76%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.67,13.07%,,,,$41.32,1.60%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$15.73,28.84%,28.84%,$20.27,$24.00,$18.16,15.45%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.37,34.43%,,,,$2.38,0.42%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$64.07,35.22%,,,,$63.92,-0.23%,$123.15,92.22%,$185.82,190.03%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.82,-20.20%,,,,$22.71,-0.48%,$622.04,2625.84%,"$1,587.90",6858.37%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$73.76,60.52%,,,,$70.50,-4.42%,$130.38,76.77%,$189.18,156.48%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$331.02,4.83%,,,,$337.19,1.86%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$22.42,27.05%,,,,$23.25,3.70%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$254.91,16.23%,,,,$253.01,-0.75%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$135.79,-39.93%,,,,$136.78,0.73%,$193.98,42.85%,$207.11,52.52%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.61,-15.65%,,,,$3.83,6.09%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$38.73,71.41%,,,,$39.10,0.96%,$100.59,159.72%,$123.98,220.12%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.70,7.78%,,,,$5.74,0.70%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$32.00,-2.17%,,,,$32.28,0.88%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.61,35.44%,,,,$7.39,-2.89%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.66,22.20%,,,,$10.25,-3.85%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.38,48.51%,,,,$4.59,4.79%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$26.97,80.46%,80.46%,$48.67,$52.81,$28.44,5.45%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.02,-5.92%,,,,$26.73,6.83%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.15,65.87%,,,,$50.40,0.50%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,060.27",-17.83%,,,,"$1,058.21",-0.19%,"$1,064.57",0.41%,"$1,116.17",5.27%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$306.85,12.41%,,,,$303.78,-1.00%,$655.27,113.55%,$785.72,156.06%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$102.02,-38.25%,,,,$89.79,-11.99%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$64.72,-54.03%,,,,$67.81,4.77%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.5,$33.41,21.97%,21.97%,$40.75,$42.81,$35.34,5.78%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$185.79,16.81%,,,,$187.93,1.15%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$50.92,19.48%,,,,$53.13,4.34%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$180.67,3.24%,,,,$173.52,-3.96%,$234.36,29.72%,$278.16,53.96%,AVY,NYSE:AVY
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$80.09,-2.38%,-2.38%,$78.18,$102.75,$82.90,3.51%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,24 Oct 2025,$29.72,2,,,2,$31.61,-5.98%,-5.98%,$29.72,$29.72,$33.07,4.62%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$223.09,-19.63%,,,,$227.31,1.89%,$0.00,-100.00%,$0.00,-100.00%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$178.08,-24.95%,,,,$179.74,0.93%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$52.87,-14.53%,,,,$52.67,-0.38%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$49.39,37.65%,,,,$49.51,0.24%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$17.11,13.56%,13.56%,$19.43,$19.54,$17.99,5.14%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$111.71,-1.56%,-1.56%,$109.96,$120.00,$111.61,-0.09%,$99.39,-11.03%,$109.31,-2.15%,BANF,NASDAQ:BANF
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$62.00,2.11%,2.11%,$63.31,$71.25,$64.96,4.77%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.76,-29.03%,,,,$4.96,4.20%,$4.25,-10.76%,$4.73,-0.53%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.42,-14.36%,,,,$3.43,0.29%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$19.93,-13.68%,,,,$19.98,0.25%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$55.90,-26.04%,,,,$56.04,0.25%,$58.59,4.81%,$79.19,41.67%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$25.89,89.11%,,,,$25.94,0.19%,$96.93,274.38%,$82.51,218.71%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$82.09,7.17%,,,,$86.40,5.25%,$135.84,65.47%,$178.16,117.03%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$17.65,5.78%,5.78%,$18.67,$19.29,$17.98,1.87%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCH,6 Oct 2025,$28.46,3,,,3,$33.98,-16.24%,-16.24%,$28.46,$28.46,$34.93,2.80%,$0.00,-100.00%,$0.00,-100.00%,BCH,NYSE:BCH
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.29,-19.01%,,,,$21.63,1.60%,$12.77,-40.02%,$12.77,-40.02%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.39,14.70%,,,,$14.10,-2.02%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$154.54,-47.74%,,,,$155.56,0.66%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$98.89,21.29%,,,,$103.69,4.85%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$130.00,-9.65%,-9.65%,$117.45,$137.00,$137.04,5.42%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.37,-7.25%,,,,,-100.00%,-$2.00,-117.59%,-$2.00,-117.59%,BFIN,NASDAQ:BFIN
NYSE:BFS,28 Oct 2025,$40.16,5,,6,4,$30.75,30.60%,30.60%,$40.16,$40.16,$46.65,51.71%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2,$24.01,5.15%,5.15%,$25.25,$30.00,$25.73,7.16%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,1,$29.74,-1.24%,-1.24%,$29.37,$29.37,$31.71,6.62%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$60.69,12.08%,12.08%,$68.02,$71.67,$64.14,5.68%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$41.68,32.47%,,,,$44.14,5.90%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$92.38,-1.75%,,,,$91.49,-0.96%,$101.29,9.64%,$140.95,52.57%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$8.70,5.75%,,,,$8.84,1.61%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.08,-13.02%,,,,$46.62,-0.98%,$62.98,33.77%,$78.80,67.38%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$454.12,3.04%,,,,$455.57,0.32%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,130.15",-9.04%,,,,"$1,140.15",0.88%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$64.22,17.55%,17.55%,$75.49,$76.00,$64.90,1.06%,$0.00,-100.00%,$0.00,-100.00%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.5,$1.79,67.60%,67.60%,$3.00,$3.36,$2.94,64.25%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$180.00,-5.71%,,,,$193.15,7.31%,$300.42,66.90%,$321.68,78.71%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$25.66,0.35%,0.35%,$25.75,$27.00,$26.90,4.83%,$0.00,-100.00%,$0.00,-100.00%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$48.01,16.56%,,,,$47.13,-1.83%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$65.26,-15.21%,,,,$65.66,0.61%,-$560.63,-959.07%,-$550.67,-943.81%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$63.94,8.29%,8.29%,$69.24,$70.60,$67.72,5.91%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,3,$107.37,2.54%,2.54%,$110.10,$110.10,$105.83,-1.43%,$0.00,-100.00%,$0.00,-100.00%,BOKF,NASDAQ:BOKF
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$8.44,30.07%,,,,$8.32,-1.42%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$24.67,17.59%,,,,$24.68,0.04%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$34.63,13.78%,,,,$35.59,2.77%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$3.21,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.31,50.85%,,,,$3.32,0.30%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSAC,6 Oct 2025,$25.30,3,,,3,$28.12,-10.03%,-10.03%,$25.30,$25.30,$29.45,4.73%,$0.00,-100.00%,$0.00,-100.00%,BSAC,NYSE:BSAC
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$5.46,5.49%,5.49%,$5.76,$5.76,$5.62,2.93%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$42.72,3.21%,3.21%,$44.09,$53.50,,-100.00%,-$2.00,-104.68%,-$2.00,-104.68%,BSVN,NASDAQ:BSVN
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$24.55,-58.25%,,,,$25.08,2.16%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$52.28,2.71%,,,,$54.18,3.63%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.40,41.75%,,,,,-100.00%,-$2.00,-600.00%,-$2.00,-600.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$11.42,59.04%,,,,,-100.00%,-$2.00,-117.51%,-$2.00,-117.51%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$269.29,-25.80%,,,,$272.23,1.09%,$362.22,34.51%,$256.14,-4.88%,BURL,NYSE:BURL
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,3.25,$23.02,15.94%,15.94%,$26.69,$28.25,$24.09,4.65%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,3,$44.30,-10.00%,-10.00%,$39.87,$39.87,$44.69,0.88%,$0.00,-100.00%,$0.00,-100.00%,BWFG,NASDAQ:BWFG
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$27.03,15.18%,,,,$26.94,-0.33%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,3.25,$27.08,7.35%,7.35%,$29.07,$32.50,$29.42,8.64%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY
NYSE:C,12 Aug 2025,$86.32,3,,,,$100.78,-14.35%,,,,$100.02,-0.75%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$21.74,1.23%,,,,$19.02,-12.51%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,2.25,$37.66,11.42%,11.42%,$41.96,$44.00,$38.70,2.76%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$12.53,111.25%,,,,$12.62,0.72%,$8.43,-32.70%,$26.72,113.28%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$89.50,4.96%,,,,$89.38,-0.13%,$430.28,380.76%,$473.92,429.52%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$118.32,-25.64%,,,,$126.80,7.17%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$4.11,-2.51%,,,,$4.10,-0.24%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$154.34,3.42%,,,,$153.83,-0.33%,$0.00,-100.00%,$0.00,-100.00%,CAR,NASDAQ:CAR
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,2.5,$17.74,22.10%,22.10%,$21.66,$21.66,$19.11,7.72%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$58.61,5.76%,,,,$59.93,2.25%,$0.00,-100.00%,$0.00,-100.00%,CARR,NYSE:CARR
NASDAQ:CASH,27 Oct 2025,$71.78,3,$88.00,5,2.75,$69.36,3.49%,3.49%,$71.78,$88.00,$74.03,6.73%,$0.00,-100.00%,$0.00,-100.00%,CASH,NASDAQ:CASH
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,3,$46.44,1.79%,1.79%,$47.27,$51.00,$48.89,5.28%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY
NYSE:CAVA,18 Sep 2025,$56.20,3,,,,$62.27,-9.75%,,,,$62.03,-0.39%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,,$277.71,-1.56%,,,,$279.14,0.51%,$0.00,-100.00%,$0.00,-100.00%,CB,NYSE:CB
