Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NASDAQ:AGNC,7 Jul 2025,$11.25,4,,,,$10.20,10.31%,,,,$10.07,-1.27%,$0.00,-100.00%,$0.00,-100.00%,AGNC,NASDAQ:AGNC
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$81.65,22.75%,,,,$81.95,0.37%,$0.00,-100.00%,$0.00,-100.00%,AGO,NYSE:AGO
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.59,23.85%,,,,$7.47,-1.58%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$78.94,7.37%,,,,$80.73,2.27%,$0.00,-100.00%,$0.00,-100.00%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$57.34,16.50%,,,,$57.61,0.47%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$10.24,-51.17%,,,,$9.87,-3.61%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$210.17,5.54%,,,,$211.53,0.65%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.59,-21.58%,,,,$63.94,0.55%,$0.00,-100.00%,$0.00,-100.00%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$76.40,6.61%,,,,$76.19,-0.27%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,4,$16.94,21.28%,21.28%,$20.55,$21.83,$16.93,-0.06%,$0.00,-100.00%,$0.00,-100.00%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$3.06,103.95%,,,,$3.16,3.27%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$194.79,-6.19%,,,,$197.97,1.63%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$40.60,2.29%,,,,$40.32,-0.69%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY
NASDAQ:ALRS,22 Oct 2025,$24.15,3,$25.63,8,3.5,$21.64,11.60%,11.60%,$24.15,$25.63,$22.47,3.84%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$82.29,19.26%,,,,$80.91,-1.68%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.86,186.56%,,,,$1.81,-2.69%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.23,5.25%,,,,$8.20,-0.36%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.75,$26.68,14.88%,14.88%,$30.65,$30.65,$27.97,4.84%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.31,28.53%,,,,$8.26,-0.60%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.73,37.77%,,,,$3.72,-0.27%,$0.00,-100.00%,$0.00,-100.00%,AMBP,NYSE:AMBP
NYSE:AMCR,23 Oct 2025,$10.43,5,$10.12,9,4.75,$8.14,24.32%,24.32%,$10.12,$10.43,$8.15,0.12%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.39,59.31%,,,,$4.28,-2.51%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$26.98,6.41%,,,,$27.57,2.19%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$42.14,9.13%,,,,$42.97,1.97%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$17.71,14.44%,14.44%,$20.27,$24.00,$19.20,8.41%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.60,22.54%,,,,$2.50,-3.85%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$64.71,33.88%,,,,$63.96,-1.16%,$123.94,91.53%,$186.94,188.89%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.50,-19.07%,,,,$22.46,-0.18%,$630.79,2703.51%,"$1,604.92",7032.97%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$68.39,73.12%,,,,$70.26,2.73%,$128.95,88.54%,$188.20,175.19%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$343.10,1.14%,,,,$350.81,2.25%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$22.89,24.44%,,,,$22.56,-1.44%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$253.15,17.04%,,,,$252.68,-0.19%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$128.93,-36.74%,,,,$138.32,7.28%,$189.67,47.11%,$202.91,57.38%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.57,-14.71%,,,,$3.51,-1.68%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$38.45,72.66%,,,,$37.68,-2.00%,$100.30,160.87%,$123.79,221.95%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.90,4.13%,,,,$6.09,3.22%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$32.08,-2.41%,,,,$31.98,-0.31%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.09,45.37%,,,,$7.07,-0.28%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.45,24.66%,,,,$10.83,3.64%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.26,52.69%,,,,$4.27,0.23%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$27.31,78.21%,78.21%,$48.67,$52.81,$28.21,3.30%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.22,-6.67%,,,,$26.27,4.16%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$49.55,67.88%,,,,$49.61,0.12%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,011.57",-13.88%,,,,"$1,062.51",5.04%,"$1,043.45",3.15%,"$1,095.47",8.29%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$302.66,13.97%,,,,$302.17,-0.16%,$0.00,-100.00%,$0.00,-100.00%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$82.16,-23.32%,,,,$82.13,-0.04%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$66.67,-55.37%,,,,$68.32,2.47%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,23 Oct 2025,$42.81,5,$41.00,9,4.75,$34.02,20.52%,20.52%,$41.00,$42.81,$35.58,4.59%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$189.32,14.63%,,,,$193.74,2.33%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$51.22,18.78%,,,,$51.82,1.17%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$179.04,4.18%,,,,$166.78,-6.85%,$232.38,29.79%,$240.06,34.08%,AVY,NYSE:AVY
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$78.97,-1.00%,-1.00%,$78.18,$102.75,$82.03,3.87%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,12 Aug 2025,$23.69,3,,,,$31.53,-24.87%,,,,$32.73,3.81%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$216.59,-17.21%,,,,$222.20,2.59%,$0.00,-100.00%,$0.00,-100.00%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$165.86,-19.42%,,,,$165.47,-0.24%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.10,-11.57%,,,,$50.85,-0.49%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$49.75,36.65%,,,,$49.30,-0.90%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$16.88,15.11%,15.11%,$19.43,$19.54,$17.52,3.79%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$112.73,-2.45%,-2.45%,$109.96,$120.00,$119.86,6.32%,$100.67,-10.70%,$110.67,-1.83%,BANF,NASDAQ:BANF
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$63.65,-0.54%,-0.54%,$63.31,$71.25,$65.75,3.30%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.51,-25.10%,,,,$5.19,15.08%,$3.98,-11.79%,$4.47,-0.96%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.30,-11.24%,,,,$3.42,3.64%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$19.67,-12.54%,,,,$19.78,0.56%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$56.10,-26.31%,,,,$55.34,-1.35%,$59.19,5.51%,$79.95,42.52%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$26.07,87.81%,,,,$27.10,3.95%,$96.45,269.96%,$81.95,214.34%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$81.37,8.12%,,,,$82.45,1.33%,$134.38,65.15%,$176.87,117.36%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$16.81,11.06%,11.06%,$18.67,$19.29,$17.50,4.10%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCH,6 Oct 2025,$28.46,3,,,3,$33.10,-14.02%,-14.02%,$28.46,$28.46,$34.13,3.11%,$0.00,-100.00%,$0.00,-100.00%,BCH,NYSE:BCH
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.35,-15.27%,,,,$20.99,3.14%,$0.00,-100.00%,$0.00,-100.00%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.03,17.64%,,,,$14.07,0.29%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$148.25,-45.53%,,,,$145.39,-1.93%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$102.50,17.02%,,,,$102.72,0.21%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$132.19,-11.15%,-11.15%,$117.45,$137.00,$138.97,5.13%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.58,-8.94%,,,,,-100.00%,-$2.00,-117.27%,-$2.00,-117.27%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,,$30.90,25.06%,,,,$30.75,-0.49%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,5 Oct 2025,$26.72,3,$30.00,2,2,$23.39,14.24%,14.24%,$26.72,$30.00,$24.64,5.34%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,1,$30.29,-3.04%,-3.04%,$29.37,$29.37,$31.54,4.13%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$61.15,11.23%,11.23%,$68.02,$71.67,$63.11,3.21%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$42.99,28.44%,,,,$43.86,2.02%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$93.95,-3.40%,,,,$97.21,3.47%,$103.85,10.54%,$143.83,53.09%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$8.70,5.75%,,,,$8.67,-0.34%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.30,-13.42%,,,,$49.14,3.89%,$0.00,-100.00%,$0.00,-100.00%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$443.56,5.49%,,,,$446.74,0.72%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,129.68",-9.00%,,,,"$1,130.19",0.05%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$64.48,17.08%,17.08%,$75.49,$76.00,$64.86,0.59%,$0.00,-100.00%,$0.00,-100.00%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,,6,,$1.79,-20.00%,,,,$1.72,-3.91%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$182.60,-7.05%,,,,$182.52,-0.04%,$0.00,-100.00%,$0.00,-100.00%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$23.68,8.74%,8.74%,$25.75,$27.00,$24.57,3.76%,$0.00,-100.00%,$0.00,-100.00%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.10,24.08%,,,,$45.11,0.02%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.18,-13.78%,,,,$65.69,2.35%,-$560.82,-973.83%,-$550.83,-958.26%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$61.58,12.44%,12.44%,$69.24,$70.60,$64.23,4.30%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,3,$104.80,5.06%,5.06%,$110.10,$110.10,$111.18,6.09%,$0.00,-100.00%,$0.00,-100.00%,BOKF,NASDAQ:BOKF
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$7.66,43.32%,,,,$7.57,-1.17%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$24.54,18.22%,,,,$24.82,1.14%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$34.32,14.81%,,,,$35.44,3.26%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$3.22,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.38,47.73%,,,,$3.37,-0.30%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSAC,6 Oct 2025,$25.30,3,,,3,$28.03,-9.74%,-9.74%,$25.30,$25.30,$29.09,3.78%,$0.00,-100.00%,$0.00,-100.00%,BSAC,NYSE:BSAC
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$5.36,7.46%,7.46%,$5.76,$5.76,$5.52,2.99%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$43.10,2.30%,2.30%,$44.09,$53.50,,-100.00%,-$2.00,-104.64%,-$2.00,-104.64%,BSVN,NASDAQ:BSVN
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$21.42,-52.15%,,,,$24.61,14.89%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$51.14,5.00%,,,,$52.37,2.41%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.37,53.24%,,,,,-100.00%,-$2.00,-640.54%,-$2.00,-640.54%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$10.83,67.70%,,,,,-100.00%,-$2.00,-118.47%,-$2.00,-118.47%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$263.79,-24.25%,,,,$273.33,3.62%,$358.98,36.09%,$251.84,-4.53%,BURL,NYSE:BURL
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,3.25,$23.30,14.55%,14.55%,$26.69,$28.25,$24.37,4.59%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,3,$43.64,-8.64%,-8.64%,$39.87,$39.87,$44.82,2.70%,$0.00,-100.00%,$0.00,-100.00%,BWFG,NASDAQ:BWFG
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$26.40,17.92%,,,,$26.51,0.42%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,3.25,$26.94,7.91%,7.91%,$29.07,$32.50,$27.99,3.90%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY
NYSE:C,12 Aug 2025,$86.32,3,,,,$96.30,-10.36%,,,,$100.04,3.88%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$17.93,22.74%,,,,$17.83,-0.56%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,2.25,$37.11,13.07%,13.07%,$41.96,$44.00,$38.58,3.96%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$12.28,115.55%,,,,$13.09,6.60%,$8.28,-32.59%,$26.64,116.95%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$91.15,3.06%,,,,$89.72,-1.57%,$434.21,376.37%,$478.21,424.64%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$115.91,-24.09%,,,,$123.56,6.60%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$4.10,-2.27%,,,,$4.11,0.24%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$151.71,5.21%,,,,$151.66,-0.03%,$0.00,-100.00%,$0.00,-100.00%,CAR,NASDAQ:CAR
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,2.5,$18.94,14.36%,14.36%,$21.66,$21.66,$19.66,3.80%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$56.74,9.25%,,,,$56.46,-0.49%,$0.00,-100.00%,$0.00,-100.00%,CARR,NYSE:CARR
NASDAQ:CASH,21 Oct 2025,$74.70,3,$88.00,5,2.75,$71.74,4.12%,4.12%,$74.70,$88.00,$75.55,5.31%,$0.00,-100.00%,$0.00,-100.00%,CASH,NASDAQ:CASH
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,3,$46.17,2.39%,2.39%,$47.27,$51.00,$48.87,5.85%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY
NYSE:CAVA,18 Sep 2025,$56.20,3,,,,$64.35,-12.67%,,,,$63.70,-1.01%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,,$276.52,-1.13%,,,,$274.51,-0.73%,$0.00,-100.00%,$0.00,-100.00%,CB,NYSE:CB
NASDAQ:CBNK,9 Oct 2025,$28.16,3,,,3,$29.70,-5.19%,-5.19%,$28.16,$28.16,$30.90,4.04%,$0.00,-100.00%,$0.00,-100.00%,CBNK,NASDAQ:CBNK
