Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$55.30,20.80%,,,,$53.77,-2.77%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$7.96,-37.19%,,,,$7.49,-5.90%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$220.76,0.48%,,,,$225.15,1.99%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.73,-21.75%,,,,$64.40,1.05%,$0.00,-100.00%,$0.00,-100.00%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$77.03,5.74%,,,,$78.72,2.19%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,4,$17.65,16.41%,16.41%,$20.55,$21.83,$17.99,1.93%,$0.00,-100.00%,$0.00,-100.00%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.27,90.86%,90.86%,$6.24,$6.75,$3.40,3.98%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,2,$210.86,-13.34%,-13.34%,$182.73,$182.73,$216.84,2.84%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.37,5.49%,,,,$40.57,3.05%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$22.17,-3.02%,,,,$22.97,3.61%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,2.75,$86.58,13.35%,13.35%,$98.14,$99.81,$86.50,-0.09%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.83,88.34%,,,,$3.06,8.13%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.37,3.49%,,,,$8.21,-1.91%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.75,$27.38,11.95%,11.95%,$30.65,$30.65,$28.54,4.24%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$9.04,18.15%,,,,$8.93,-1.22%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.86,33.13%,,,,$3.95,2.33%,$0.00,-100.00%,$0.00,-100.00%,AMBP,NYSE:AMBP
NYSE:AMCR,3 Oct 2025,$10.05,5,$10.52,10,5,$8.16,23.16%,23.16%,$10.05,$10.52,$8.16,0.00%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.17,35.28%,,,,$5.20,0.58%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$26.62,7.84%,,,,$27.68,3.98%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$43.21,6.42%,,,,$44.63,3.29%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,2 Oct 2025,$21.17,3,$24.00,6,3,$18.69,13.28%,13.28%,$21.17,$24.00,$20.28,8.51%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.93,8.74%,,,,$2.38,-18.77%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$67.15,29.02%,,,,$67.79,0.95%,$125.19,86.44%,$187.20,178.78%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$20.92,-12.95%,,,,$20.54,-1.82%,$0.00,-100.00%,$0.00,-100.00%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,1.75,$79.52,48.89%,48.89%,$118.40,$118.40,$88.87,11.76%,$143.17,80.04%,$201.06,152.84%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$363.73,-4.60%,,,,$372.27,2.35%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$25.00,13.94%,,,,$25.30,1.20%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$271.37,9.18%,,,,$271.84,0.17%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$123.92,-34.18%,,,,$127.17,2.62%,$0.00,-100.00%,$0.00,-100.00%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.85,-20.91%,,,,$3.99,3.64%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$44.38,49.59%,,,,$45.02,1.44%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.79,6.11%,,,,$5.93,2.42%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.15,-8.33%,,,,$34.12,-0.09%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$6.73,53.15%,,,,$6.65,-1.19%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.79,20.73%,,,,$11.42,5.84%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.42,47.17%,,,,$4.70,6.33%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$27.58,76.47%,76.47%,$48.67,$52.81,$29.23,5.98%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$26.29,-10.46%,,,,$27.09,3.04%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$48.65,70.98%,,,,$48.79,0.29%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,055.16",-17.43%,,,,"$1,039.95",-1.44%,$0.00,-100.00%,$0.00,-100.00%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$316.90,8.85%,,,,$314.88,-0.64%,$0.00,-100.00%,$0.00,-100.00%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$82.67,-23.79%,,,,$84.53,2.25%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$75.79,-60.74%,,,,$73.18,-3.44%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,2 Oct 2025,$47.97,5,$41.60,9,4.75,$35.98,15.62%,15.62%,$41.60,$47.97,$38.04,5.73%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,4.25,$189.71,14.39%,14.39%,$217.02,$217.02,$198.05,4.40%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$52.65,15.56%,,,,$53.61,1.82%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$162.31,14.92%,,,,$163.62,0.81%,$0.00,-100.00%,$0.00,-100.00%,AVY,NYSE:AVY
NYSE:AX,2 Oct 2025,$79.40,3,$102.75,7,3.25,$85.44,-7.07%,-7.07%,$79.40,$102.75,$90.55,5.98%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,12 Aug 2025,$23.69,3,,,,$35.00,-32.32%,,,,$35.00,0.00%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$216.61,-17.22%,,,,$225.01,3.88%,$0.00,-100.00%,$0.00,-100.00%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$186.95,-28.51%,,,,$188.81,0.99%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$50.85,-11.14%,,,,$51.11,0.51%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$49.60,37.06%,,,,$50.13,1.07%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,2 Oct 2025,$17.40,3,$19.00,6,3,$17.41,-0.06%,-0.06%,$17.40,$19.00,$18.00,3.39%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,2 Oct 2025,$116.48,3,,6,3,$127.41,-8.58%,-8.58%,$116.48,$116.48,$133.96,5.14%,$0.00,-100.00%,$0.00,-100.00%,BANF,NASDAQ:BANF
NASDAQ:BANR,2 Oct 2025,$62.89,3,$70.00,6,3,$64.86,-3.04%,-3.04%,$62.89,$70.00,$67.80,4.53%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.61,-26.72%,,,,$4.83,4.77%,$3.97,-13.96%,$4.45,-3.46%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.20,-8.47%,,,,$3.30,3.12%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.06,-9.74%,-9.74%,$17.20,$17.20,$19.42,1.89%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$59.75,-30.81%,,,,$63.64,6.51%,$64.02,7.15%,$84.31,41.10%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$25.53,91.78%,,,,$26.75,4.78%,$94.92,271.79%,$80.67,216.00%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$77.31,13.80%,,,,$79.87,3.31%,$128.58,66.32%,$170.58,120.65%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$17.00,9.82%,9.82%,$18.67,$19.29,$18.01,5.94%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.63,-16.42%,,,,$21.08,2.18%,$0.00,-100.00%,$0.00,-100.00%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.14,16.73%,,,,$14.63,3.47%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$141.44,-42.90%,,,,$140.23,-0.86%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$106.29,12.85%,,,,$109.68,3.19%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,2 Oct 2025,$109.33,3,$137.00,7,3.25,$130.82,-16.43%,-16.43%,$109.33,$137.00,$133.49,2.04%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.49,-15.57%,,,,$12.94,3.60%,$0.00,-100.00%,$0.00,-100.00%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$31.39,23.11%,23.11%,$38.64,$38.64,$31.84,1.43%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,5 Oct 2025,$26.72,3,$30.00,2,2,$23.62,13.12%,13.12%,$26.72,$30.00,$35.45,50.08%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$60.26,12.88%,12.88%,$68.02,$71.67,$63.93,6.09%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$45.59,21.11%,,,,$47.74,4.72%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$91.31,-0.60%,,,,$95.61,4.71%,$101.47,11.12%,$140.51,53.88%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$8.20,12.20%,,,,$8.06,-1.71%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$49.34,-17.00%,,,,$50.49,2.33%,$0.00,-100.00%,$0.00,-100.00%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$394.18,18.71%,,,,$396.54,0.60%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,173.29",-12.39%,,,,"$1,189.91",1.42%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$62.15,21.46%,21.46%,$75.49,$76.00,$65.69,5.70%,$0.00,-100.00%,$0.00,-100.00%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,,6,,$2.19,-34.61%,,,,$1.82,-16.89%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$182.32,-6.91%,,,,$180.84,-0.81%,$0.00,-100.00%,$0.00,-100.00%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$24.37,5.66%,5.66%,$25.75,$27.00,$25.25,3.61%,$0.00,-100.00%,$0.00,-100.00%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$68.13,-17.86%,,,,$71.37,4.76%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.80,-14.60%,,,,$66.74,2.99%,-$560.96,-965.68%,-$551.08,-950.43%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$65.93,5.03%,5.03%,$69.24,$70.60,$69.30,5.11%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$8.23,33.39%,,,,$8.09,-1.70%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$25.23,14.98%,14.98%,$29.01,$29.01,$26.20,3.84%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$34.69,13.59%,,,,$34.97,0.81%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,$3.38,15.77%,,,,$3.25,-3.85%,$0.00,-100.00%,$0.00,-100.00%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.87,29.03%,,,,$3.90,0.78%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,,6,,$5.43,-3.04%,,,,$5.69,4.79%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$46.50,-5.18%,-5.18%,$44.09,$53.50,$48.93,5.23%,$0.00,-100.00%,$0.00,-100.00%,BSVN,NASDAQ:BSVN
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$19.70,-47.97%,,,,$20.95,6.35%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$51.15,4.98%,4.98%,$53.70,$53.70,$52.83,3.28%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.51,11.18%,,,,,-100.00%,-$2.00,-492.16%,-$2.00,-492.16%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$14.08,28.99%,,,,,-100.00%,-$2.00,-114.20%,-$2.00,-114.20%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$258.50,-22.70%,,,,$265.98,2.89%,$348.59,34.85%,$244.58,-5.38%,BURL,NYSE:BURL
NASDAQ:BUSE,2 Oct 2025,$29.78,4,$28.25,6,3.5,$23.36,20.93%,20.93%,$28.25,$29.78,$24.61,5.35%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$26.61,16.99%,,,,$27.44,3.12%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
NYSE:BY,2 Oct 2025,$32.81,3,$32.50,7,3.25,$27.90,16.49%,16.49%,$32.50,$32.81,$29.70,6.45%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY
NYSE:C,12 Aug 2025,$86.32,3,,,,$98.92,-12.74%,,,,$98.53,-0.39%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$17.88,23.08%,,,,$18.38,2.80%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,,4,,$38.65,3.75%,,,,$40.07,3.67%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$14.00,89.07%,89.07%,$26.47,$26.47,$14.72,5.14%,$9.88,-29.45%,$28.02,100.17%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$92.51,1.55%,,,,$92.32,-0.21%,$448.08,384.36%,$491.03,430.79%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$118.56,-25.79%,,,,$121.20,2.23%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$4.88,-17.89%,,,,$4.94,1.23%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$148.04,7.82%,,,,$155.35,4.94%,$0.00,-100.00%,$0.00,-100.00%,CAR,NASDAQ:CAR
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,2.5,$19.16,13.05%,13.05%,$21.66,$21.66,$20.38,6.37%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$59.98,3.34%,,,,$60.93,1.58%,$0.00,-100.00%,$0.00,-100.00%,CARR,NYSE:CARR
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,3,$48.75,-3.03%,-3.03%,$47.27,$51.00,$50.59,3.77%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$62.84,-10.57%,-10.57%,$56.20,$56.20,$61.72,-1.78%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$284.84,-4.02%,-4.02%,$273.39,$273.39,$290.69,2.05%,$0.00,-100.00%,$0.00,-100.00%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$237.50,-9.79%,-9.79%,$214.25,$214.25,$250.05,5.28%,$0.00,-100.00%,$0.00,-100.00%,CBOE,BATS:CBOE
NYSE:CBU,2 Oct 2025,$62.45,3,$63.33,7,3.25,$59.25,5.40%,5.40%,$62.45,$63.33,$62.51,5.50%,$0.00,-100.00%,$0.00,-100.00%,CBU,NYSE:CBU
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$56.15,38.15%,,,,$58.07,3.42%,$0.00,-100.00%,$0.00,-100.00%,CBZ,NYSE:CBZ
NASDAQ:CCB,2 Oct 2025,$103.44,3,$127.00,8,3.5,$110.91,-6.74%,-6.74%,$103.44,$127.00,$116.16,4.73%,$0.00,-100.00%,$0.00,-100.00%,CCB,NASDAQ:CCB
NYSE:CCI,19 Sep 2025,$108.34,5,,6,4,$94.07,15.17%,15.17%,$108.34,$108.34,$100.31,6.63%,$0.00,-100.00%,$0.00,-100.00%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$95.53,12.04%,,,,$96.68,1.20%,$0.00,-100.00%,$0.00,-100.00%,CCK,NYSE:CCK
NASDAQ:CCNE,2 Oct 2025,$29.95,3,$29.00,6,3,$24.25,19.59%,19.59%,$29.00,$29.95,$25.40,4.74%,$0.00,-100.00%,$0.00,-100.00%,CCNE,NASDAQ:CCNE
