Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:BSAC,6 Oct 2025,$25.30,3,,,3,$28.30,-10.60%,-10.60%,$25.30,$25.30,$29.61,4.63%,$0.00,-100.00%,$0.00,-100.00%,BSAC,NYSE:BSAC
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$5.43,6.08%,6.08%,$5.76,$5.76,$5.58,2.76%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$43.18,2.11%,2.11%,$44.09,$53.50,,-100.00%,-$2.00,-104.63%,-$2.00,-104.63%,BSVN,NASDAQ:BSVN
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$23.24,-55.90%,,,,$24.13,3.83%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$52.07,3.13%,,,,$53.23,2.23%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.41,38.29%,,,,,-100.00%,-$2.00,-587.80%,-$2.00,-587.80%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$11.51,57.79%,,,,,-100.00%,-$2.00,-117.38%,-$2.00,-117.38%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$268.86,-25.68%,,,,$271.43,0.96%,$362.68,34.89%,$256.33,-4.66%,BURL,NYSE:BURL
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,3.25,$23.48,13.67%,13.67%,$26.69,$28.25,$24.37,3.79%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,3,$44.61,-10.63%,-10.63%,$39.87,$39.87,$44.75,0.31%,$0.00,-100.00%,$0.00,-100.00%,BWFG,NASDAQ:BWFG
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$26.80,16.16%,,,,$26.97,0.63%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,3.25,$28.15,3.27%,3.27%,$29.07,$32.50,$29.22,3.80%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY
NYSE:C,12 Aug 2025,$86.32,3,,,,$98.78,-12.61%,,,,$98.58,-0.20%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$18.44,19.34%,,,,$18.36,-0.43%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,2.25,$37.65,11.45%,11.45%,$41.96,$44.00,$39.01,3.61%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$12.57,110.58%,,,,$12.73,1.27%,$8.47,-32.63%,$26.78,113.03%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$90.01,4.37%,,,,$89.78,-0.26%,$430.98,378.81%,$474.70,427.39%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$119.15,-26.15%,,,,$124.93,4.85%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$4.22,-5.05%,,,,$4.27,1.18%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$157.01,1.66%,,,,$154.37,-1.68%,$0.00,-100.00%,$0.00,-100.00%,CAR,NASDAQ:CAR
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,2.5,$18.46,17.33%,17.33%,$21.66,$21.66,$18.99,2.87%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$57.84,7.17%,,,,$56.99,-1.47%,$0.00,-100.00%,$0.00,-100.00%,CARR,NYSE:CARR
NASDAQ:CASH,21 Oct 2025,$74.70,3,$88.00,5,2.75,$71.51,4.46%,4.46%,$74.70,$88.00,$75.45,5.51%,$0.00,-100.00%,$0.00,-100.00%,CASH,NASDAQ:CASH
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,3,$46.94,0.71%,0.71%,$47.27,$51.00,$48.87,4.11%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY
NYSE:CAVA,18 Sep 2025,$56.20,3,,,,$63.60,-11.64%,,,,$64.24,1.01%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,,$281.94,-3.03%,,,,$280.81,-0.40%,$0.00,-100.00%,$0.00,-100.00%,CB,NYSE:CB
NASDAQ:CBNK,9 Oct 2025,$28.16,3,,,3,$29.73,-5.28%,-5.28%,$28.16,$28.16,$30.81,3.63%,$0.00,-100.00%,$0.00,-100.00%,CBNK,NASDAQ:CBNK
