Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:ACHR,7 Jul 2025,$8.74,3,,,,$11.44,-23.60%,,,,$11.91,4.11%,$0.00,-100.00%,$0.00,-100.00%,ACHR,NYSE:ACHR
NYSE:ACN,2 Sep 2025,$264.08,4,$333.45,9,,$253.18,4.31%,,,,$259.04,2.31%,$569.19,124.82%,$623.38,146.22%,ACN,NYSE:ACN
NYSE:ACVA,18 Sep 2025,$10.72,3,,,,$9.15,17.18%,,,,$9.64,5.36%,$0.00,-100.00%,$0.00,-100.00%,ACVA,NYSE:ACVA
NYSE:ADC,19 Sep 2025,$79.26,4,$81.90,8,,$73.37,8.03%,,,,$74.54,1.59%,$92.17,25.63%,$136.60,86.18%,ADC,NYSE:ADC
NASDAQ:ADIL,11 Jul 2025,$0.51,3,,,,$0.36,42.50%,,,,,-100.00%,-$2.00,-655.56%,-$2.00,-655.56%,ADIL,NASDAQ:ADIL
NASDAQ:ADTN,23 Aug 2025,$7.59,3,,,,$10.20,-25.59%,,,,$9.77,-4.22%,$0.00,-100.00%,$0.00,-100.00%,ADTN,NASDAQ:ADTN
NYSE:AEM,24 Oct 2025,$79.48,1,,,1,$158.58,-49.88%,-49.88%,$79.48,$79.48,$162.29,2.34%,$0.00,-100.00%,$0.00,-100.00%,AEM,NYSE:AEM
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$120.88,-13.38%,,,,$113.93,-5.75%,$0.00,-100.00%,$0.00,-100.00%,AEP,NASDAQ:AEP
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.49,-7.07%,,,,$14.21,-1.93%,$0.00,-100.00%,$0.00,-100.00%,AES,NYSE:AES
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.31,24.39%,,,,$14.43,0.84%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA
NYSE:AG,12 Aug 2025,$7.66,3,,,,$12.90,-40.66%,,,,$12.24,-5.12%,$0.00,-100.00%,$0.00,-100.00%,AG,NYSE:AG
NYSE:AGI,24 Oct 2025,$19.15,2,,,2,$32.54,-41.15%,-41.15%,$19.15,$19.15,$32.89,1.08%,$0.00,-100.00%,$0.00,-100.00%,AGI,NYSE:AGI
NYSE:AGM,26 Aug 2025,$230.34,3,,,,$159.91,44.04%,,,,$165.66,3.60%,$0.00,-100.00%,$0.00,-100.00%,AGM,NYSE:AGM
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,4,$10.18,0.00%,0.00%,$10.18,$11.15,$15.46,51.87%,$0.00,-100.00%,$0.00,-100.00%,AGNC,NASDAQ:AGNC
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$81.59,22.84%,,,,$81.58,-0.01%,$0.00,-100.00%,$0.00,-100.00%,AGO,NYSE:AGO
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$8.37,12.31%,,,,$8.12,-2.99%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$78.25,8.32%,,,,$80.70,3.13%,$0.00,-100.00%,$0.00,-100.00%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$57.16,16.86%,,,,$57.10,-0.10%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$11.37,-56.02%,,,,$11.24,-1.14%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$208.10,6.59%,,,,$207.34,-0.37%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.63,-21.63%,,,,$64.93,2.04%,$0.00,-100.00%,$0.00,-100.00%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$74.44,9.42%,,,,$74.41,-0.04%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,4,$16.75,22.66%,22.66%,$20.55,$21.83,$16.63,-0.72%,$0.00,-100.00%,$0.00,-100.00%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.95,111.56%,,,,$3.20,8.47%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$189.38,-3.51%,,,,$192.10,1.44%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL
NYSE:ALLE,24 Oct 2025,$165.38,3,,,3,$167.09,-1.02%,-1.02%,$165.38,$165.38,$175.15,4.82%,$316.91,89.67%,$347.80,108.15%,ALLE,NYSE:ALLE
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$40.58,2.34%,,,,$42.27,4.16%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.25,$21.36,14.88%,14.88%,$24.54,$25.63,$21.88,2.43%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$82.68,18.70%,,,,$81.86,-0.99%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,2.75,$4.06,-14.59%,-14.59%,$3.47,$19.75,$6.24,53.69%,$0.00,-100.00%,$0.00,-100.00%,ALT,NASDAQ:ALT
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.37,124.89%,,,,$2.85,20.25%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$7.94,9.09%,,,,$7.88,-0.76%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.75,$28.07,9.20%,9.20%,$30.65,$30.65,$28.72,2.32%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.61,24.05%,,,,$8.86,2.90%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.69,39.27%,,,,$3.75,1.63%,$2.18,-40.87%,$10.22,177.06%,AMBP,NYSE:AMBP
NYSE:AMCR,27 Oct 2025,$10.43,5,$10.12,9,4.75,$8.11,24.78%,24.78%,$10.12,$10.43,$8.25,1.73%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.51,55.07%,,,,$4.26,-5.54%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$27.38,4.85%,,,,$29.02,5.99%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2,$63.81,-36.28%,-36.28%,$40.66,$40.66,$62.08,-2.71%,$0.00,-100.00%,$0.00,-100.00%,AMSC,NASDAQ:AMSC
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.43,13.74%,,,,$40.94,1.26%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$17.42,16.34%,16.34%,$20.27,$24.00,$17.67,1.44%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.39,33.31%,,,,$2.33,-2.51%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$65.97,31.32%,,,,$63.46,-3.80%,$124.24,88.32%,$186.99,183.44%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.04,-20.96%,,,,$22.89,-0.65%,$624.71,2611.41%,"$1,592.65",6812.55%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$75.83,56.14%,,,,$72.43,-4.48%,$134.66,77.58%,$193.57,155.27%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$326.63,6.24%,,,,$331.11,1.37%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NYSE:AOS,28 Oct 2025,$78.25,4,$83.60,4,3,$66.47,17.72%,17.72%,$78.25,$83.60,$73.23,10.17%,$0.00,-100.00%,$0.00,-100.00%,AOS,NYSE:AOS
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$23.10,23.31%,,,,$22.10,-4.33%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$251.92,17.61%,,,,$252.58,0.26%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,3,$34.42,0.29%,0.29%,$34.52,$34.52,$37.15,7.93%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI
NYSE:APH,16 Sep 2023,$81.57,2,,,,$141.11,-42.20%,,,,$140.06,-0.74%,$197.59,40.03%,$210.75,49.35%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.50,-13.00%,,,,$3.70,5.71%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$37.73,75.96%,,,,$38.51,2.07%,$99.70,164.26%,$123.12,226.32%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.71,7.59%,,,,$5.74,0.53%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$31.59,-0.90%,,,,$31.62,0.09%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.50,37.43%,,,,$7.52,0.27%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.58,23.13%,,,,$10.36,-2.08%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.38,48.51%,,,,$4.54,3.65%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$26.92,80.79%,80.79%,$48.67,$52.81,$27.97,3.90%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.28,-6.89%,,,,$26.38,4.35%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.42,64.98%,,,,$49.66,-1.51%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,069.02",-18.50%,,,,"$1,049.19",-1.85%,"$1,084.05",1.41%,"$1,135.76",6.24%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$309.86,11.32%,,,,$313.61,1.21%,$659.48,112.83%,$790.19,155.02%,ASR,NYSE:ASR
NYSE:ATGE,15 Oct 2025,$131.23,2,,,2,$146.90,-10.67%,-10.67%,$131.23,$131.23,$158.79,8.09%,$0.00,-100.00%,$0.00,-100.00%,ATGE,NYSE:ATGE
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$102.17,-38.34%,,,,$97.36,-4.71%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$68.00,-56.25%,,,,$67.75,-0.37%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.5,$33.67,21.03%,21.03%,$40.75,$42.81,$34.62,2.82%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$178.67,21.46%,,,,$191.38,7.11%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$50.07,21.51%,,,,$52.61,5.07%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,3.25,$18.06,-17.25%,-17.25%,$14.94,$33.56,$28.53,57.97%,$0.00,-100.00%,$0.00,-100.00%,AVTX,NASDAQ:AVTX
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$179.58,3.86%,,,,$173.25,-3.52%,$232.08,29.24%,$275.93,53.65%,AVY,NYSE:AVY
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$80.77,-3.21%,-3.21%,$78.18,$102.75,$82.63,2.30%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,24 Oct 2025,$29.72,2,,,2,$32.21,-7.73%,-7.73%,$29.72,$29.72,$32.98,2.39%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$215.15,-16.66%,,,,$229.37,6.61%,$0.00,-100.00%,$0.00,-100.00%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$180.02,-25.76%,,,,$177.38,-1.47%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$52.90,-14.58%,,,,$53.10,0.38%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$48.61,39.85%,,,,$49.00,0.80%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$17.28,12.44%,12.44%,$19.43,$19.54,$18.15,5.03%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$110.96,-0.90%,-0.90%,$109.96,$120.00,$115.71,4.28%,$98.39,-11.33%,$108.33,-2.37%,BANF,NASDAQ:BANF
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$62.25,1.70%,1.70%,$63.31,$71.25,$64.25,3.21%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.86,-30.49%,,,,$5.02,3.29%,$4.31,-11.36%,$4.80,-1.33%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.46,-15.35%,,,,$3.43,-0.87%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.39,-15.63%,,,,$20.05,-1.67%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$56.38,-26.67%,,,,$55.97,-0.73%,$59.14,4.90%,$79.78,41.51%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$25.33,93.29%,,,,$25.55,0.87%,$96.13,279.51%,$81.70,222.52%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$84.18,4.51%,,,,$85.90,2.04%,$136.55,62.21%,$178.91,112.53%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$18.75,-0.43%,-0.43%,$18.67,$19.29,$18.85,0.53%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCH,6 Oct 2025,$28.46,3,,,3,$34.73,-18.05%,-18.05%,$28.46,$28.46,$35.00,0.78%,$0.00,-100.00%,$0.00,-100.00%,BCH,NYSE:BCH
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.54,-19.95%,,,,$21.56,0.09%,$14.18,-34.17%,$14.18,-34.17%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.38,14.78%,,,,$14.36,-0.14%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$156.53,-48.41%,,,,$154.97,-1.00%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$94.48,26.95%,,,,$101.67,7.61%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$128.77,-8.79%,-8.79%,$117.45,$137.00,$137.33,6.65%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.44,-7.82%,,,,,-100.00%,-$2.00,-117.48%,-$2.00,-117.48%,BFIN,NASDAQ:BFIN
NYSE:BFS,28 Oct 2025,$40.16,5,,6,4,$30.00,33.87%,33.87%,$40.16,$40.16,$46.11,53.70%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2,$25.52,-1.07%,-1.07%,$25.25,$30.00,$25.10,-1.65%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,1,$29.80,-1.44%,-1.44%,$29.37,$29.37,$31.16,4.56%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB
NYSE:BHP,24 Oct 2025,$54.73,3,,,3,$58.62,-6.64%,-6.64%,$54.73,$54.73,$59.30,1.16%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$61.65,10.33%,10.33%,$68.02,$71.67,$63.07,2.30%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$41.07,34.44%,,,,$43.00,4.70%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$90.54,0.24%,,,,$91.35,0.89%,$102.03,12.69%,$141.77,56.58%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$9.05,1.66%,,,,$8.73,-3.54%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.75,-16.00%,,,,$46.89,-3.82%,$63.59,30.43%,$79.43,62.94%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$444.23,5.34%,,,,$448.88,1.05%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.75,$3.68,-40.22%,-40.22%,$2.20,$3.68,$3.71,0.82%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,117.95",-8.05%,,,,"$1,132.34",1.29%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$69.06,9.31%,9.31%,$75.49,$76.00,$64.59,-6.47%,$0.00,-100.00%,$0.00,-100.00%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.5,$1.76,70.45%,70.45%,$3.00,$3.36,$2.79,58.52%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$184.17,-7.85%,,,,$190.09,3.21%,$298.87,62.28%,$320.17,73.84%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$26.19,-1.68%,-1.68%,$25.75,$27.00,$27.05,3.28%,-$152.43,-682.03%,-$150.60,-675.04%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$47.43,17.99%,,,,$47.33,-0.21%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$65.68,-15.75%,,,,$67.11,2.18%,-$559.38,-951.67%,-$549.41,-936.50%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$65.21,6.18%,6.18%,$69.24,$70.60,$64.29,-1.41%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,3,$108.38,1.59%,1.59%,$110.10,$110.10,$111.30,2.69%,$0.00,-100.00%,$0.00,-100.00%,BOKF,NASDAQ:BOKF
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$8.56,28.25%,,,,$8.33,-2.69%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$23.98,20.98%,,,,$24.24,1.08%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$34.98,12.64%,,,,$35.32,0.97%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$3.21,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.40,46.86%,,,,$3.28,-3.53%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSAC,6 Oct 2025,$25.30,3,,,3,$28.31,-10.63%,-10.63%,$25.30,$25.30,$28.92,2.15%,$0.00,-100.00%,$0.00,-100.00%,BSAC,NYSE:BSAC
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$5.65,1.95%,1.95%,$5.76,$5.76,$5.62,-0.53%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$42.40,3.99%,3.99%,$44.09,$53.50,,-100.00%,-$2.00,-104.72%,-$2.00,-104.72%,BSVN,NASDAQ:BSVN
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3.25,$3.84,-17.74%,-17.74%,$3.16,$7.00,$6.18,60.94%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$23.96,-57.22%,,,,$25.94,8.26%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$52.12,3.03%,,,,$53.95,3.51%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.37,53.24%,,,,,-100.00%,-$2.00,-640.54%,-$2.00,-640.54%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$11.21,62.02%,,,,,-100.00%,-$2.00,-117.84%,-$2.00,-117.84%,BULL,NASDAQ:BULL
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.5,$11.04,16.67%,16.67%,$12.88,$21.32,$11.86,7.43%,$0.00,-100.00%,$0.00,-100.00%,BUR,NYSE:BUR
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$278.30,-28.20%,,,,$269.85,-3.04%,$368.26,32.32%,$261.91,-5.89%,BURL,NYSE:BURL
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,3.25,$23.00,16.04%,16.04%,$26.69,$28.25,$23.91,3.96%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,3,$44.21,-9.82%,-9.82%,$39.87,$39.87,$45.22,2.28%,$0.00,-100.00%,$0.00,-100.00%,BWFG,NASDAQ:BWFG
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$27.28,14.12%,,,,$27.18,-0.37%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
