Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$78.85,7.50%,,,,$80.51,2.11%,$0.00,-100.00%,$0.00,-100.00%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$60.42,10.56%,,,,$57.95,-4.09%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$10.62,-52.92%,,,,$10.41,-1.98%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$211.58,4.84%,,,,$212.21,0.30%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.60,-21.59%,,,,$63.83,0.36%,$0.00,-100.00%,$0.00,-100.00%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$76.26,6.81%,,,,$76.18,-0.10%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,4,$16.93,21.36%,21.36%,$20.55,$21.83,$16.78,-0.89%,$0.00,-100.00%,$0.00,-100.00%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$3.10,101.32%,,,,$3.20,3.23%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$194.46,-6.03%,,,,$199.41,2.55%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$41.02,1.24%,,,,$40.72,-0.73%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY
NASDAQ:ALRS,22 Oct 2025,$24.15,3,$25.63,8,3.5,$21.15,14.18%,14.18%,$24.15,$25.63,$22.31,5.48%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$83.25,17.89%,,,,$81.86,-1.67%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.07,157.49%,,,,$1.84,-11.11%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.15,6.28%,,,,$8.11,-0.49%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.75,$27.45,11.66%,11.66%,$30.65,$30.65,$28.40,3.46%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.42,26.85%,,,,$8.40,-0.24%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$4.02,27.84%,,,,$3.95,-1.74%,$0.00,-100.00%,$0.00,-100.00%,AMBP,NYSE:AMBP
NYSE:AMCR,23 Oct 2025,$10.43,5,$10.12,9,4.75,$8.23,22.96%,22.96%,$10.12,$10.43,$8.14,-1.09%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.75,47.24%,,,,$4.63,-2.53%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$27.33,5.04%,,,,$28.06,2.67%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$41.91,9.73%,,,,$42.91,2.39%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$16.99,19.28%,19.28%,$20.27,$24.00,$18.37,8.12%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.52,26.43%,,,,$2.50,-0.79%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$65.75,31.76%,,,,$64.46,-1.96%,$124.98,90.08%,$187.98,185.90%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.74,-19.92%,,,,$22.60,-0.62%,$631.04,2675.00%,"$1,605.17",6958.81%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$69.61,70.09%,,,,$71.43,2.61%,$130.17,86.99%,$189.42,172.12%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$341.35,1.66%,,,,$350.70,2.74%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.62,15.70%,,,,$24.18,-1.79%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$254.93,16.22%,,,,$251.80,-1.23%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$135.31,-39.72%,,,,$130.85,-3.30%,$196.08,44.91%,$209.32,54.69%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.63,-16.12%,,,,$3.56,-1.93%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$38.95,70.45%,,,,$37.14,-4.65%,$100.80,158.80%,$124.29,219.10%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.80,5.92%,,,,$6.06,4.48%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$32.77,-4.46%,,,,$32.44,-1.01%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.22,42.76%,,,,$7.17,-0.69%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.40,25.26%,,,,$10.33,-0.67%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.51,44.23%,,,,$4.27,-5.32%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$27.05,79.93%,79.93%,$48.67,$52.81,$27.99,3.48%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.32,-7.03%,,,,$26.07,2.96%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$49.87,66.80%,,,,$49.71,-0.32%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,036.41",-15.94%,,,,"$1,070.90",3.33%,"$1,068.29",3.08%,"$1,120.31",8.10%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$304.59,13.24%,,,,$302.24,-0.77%,$0.00,-100.00%,$0.00,-100.00%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$89.55,-29.65%,,,,$83.87,-6.34%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$68.61,-56.64%,,,,$69.88,1.85%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,23 Oct 2025,$42.81,5,$41.00,9,4.75,$32.93,24.51%,24.51%,$41.00,$42.81,$35.06,6.47%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$189.04,14.80%,,,,$188.06,-0.52%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$52.14,16.69%,,,,$51.63,-0.98%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$186.28,0.13%,,,,$183.16,-1.67%,$239.62,28.63%,$247.30,32.76%,AVY,NYSE:AVY
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$78.83,-0.82%,-0.82%,$78.18,$102.75,$81.89,3.88%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,24 Oct 2025,$29.72,2,,,2,$31.94,-6.95%,-6.95%,$29.72,$29.72,$33.57,5.10%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$217.77,-17.66%,,,,$223.97,2.85%,$0.00,-100.00%,$0.00,-100.00%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$171.90,-22.25%,,,,$170.81,-0.63%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$51.76,-12.70%,,,,$50.88,-1.70%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$49.70,36.79%,,,,$49.39,-0.62%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$16.54,17.47%,17.47%,$19.43,$19.54,$17.62,6.53%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$111.30,-1.20%,-1.20%,$109.96,$120.00,$118.63,6.59%,$98.88,-11.16%,$108.88,-2.17%,BANF,NASDAQ:BANF
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$63.19,0.19%,0.19%,$63.31,$71.25,$65.82,4.16%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.61,-26.72%,,,,$4.76,3.25%,$4.08,-11.53%,$4.57,-0.94%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.35,-12.57%,,,,$3.45,2.99%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$19.66,-12.49%,,,,$19.79,0.66%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$56.51,-26.84%,,,,$55.78,-1.29%,$59.60,5.47%,$80.36,42.21%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$27.05,81.00%,,,,$26.30,-2.77%,$97.43,260.18%,$82.93,206.58%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$82.43,6.73%,,,,$81.30,-1.37%,$135.44,64.31%,$177.93,115.85%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$16.78,11.26%,11.26%,$18.67,$19.29,$17.57,4.71%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCH,6 Oct 2025,$28.46,3,,,3,$33.16,-14.17%,-14.17%,$28.46,$28.46,$34.31,3.47%,$0.00,-100.00%,$0.00,-100.00%,BCH,NYSE:BCH
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.61,-16.34%,,,,$20.82,1.02%,$0.00,-100.00%,$0.00,-100.00%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.12,16.89%,,,,$14.12,0.00%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$154.90,-47.87%,,,,$149.85,-3.26%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$101.96,17.64%,,,,$101.43,-0.52%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$128.60,-8.67%,-8.67%,$117.45,$137.00,$138.49,7.69%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.51,-8.38%,,,,,-100.00%,-$2.00,-117.38%,-$2.00,-117.38%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,,$31.10,24.25%,,,,$30.91,-0.61%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,5 Oct 2025,$26.72,3,$30.00,2,2,$23.40,14.19%,14.19%,$26.72,$30.00,$24.48,4.62%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,1,$29.91,-1.81%,-1.81%,$29.37,$29.37,$31.32,4.71%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$60.98,11.54%,11.54%,$68.02,$71.67,$62.84,3.05%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$43.10,28.11%,,,,$44.21,2.58%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$93.47,-2.90%,,,,$96.94,3.71%,$103.37,10.59%,$143.35,53.36%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$8.72,5.51%,,,,$8.91,2.18%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.89,-16.24%,,,,$49.88,2.02%,$0.00,-100.00%,$0.00,-100.00%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$449.66,4.06%,,,,$446.12,-0.79%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,125.00",-8.63%,,,,"$1,129.42",0.39%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$64.71,16.66%,16.66%,$75.49,$76.00,$64.24,-0.73%,$0.00,-100.00%,$0.00,-100.00%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,,6,,$1.79,-20.00%,,,,$1.78,-0.56%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$186.62,-9.06%,,,,$182.67,-2.12%,$304.02,62.91%,$325.45,74.39%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$23.49,9.62%,9.62%,$25.75,$27.00,$24.19,2.98%,$0.00,-100.00%,$0.00,-100.00%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.50,22.99%,,,,$45.29,-0.46%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.47,-14.17%,,,,$65.57,1.71%,-$560.52,-969.43%,-$550.53,-953.93%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$62.30,11.14%,11.14%,$69.24,$70.60,$63.84,2.47%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,3,$104.79,5.07%,5.07%,$110.10,$110.10,$109.90,4.88%,$0.00,-100.00%,$0.00,-100.00%,BOKF,NASDAQ:BOKF
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$8.18,34.21%,,,,$7.51,-8.19%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$24.96,16.23%,,,,$24.71,-1.00%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.00,12.58%,,,,$36.11,3.17%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$3.22,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.48,43.49%,,,,$3.51,0.86%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSAC,6 Oct 2025,$25.30,3,,,3,$28.38,-10.85%,-10.85%,$25.30,$25.30,$29.37,3.49%,$0.00,-100.00%,$0.00,-100.00%,BSAC,NYSE:BSAC
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$5.33,8.07%,8.07%,$5.76,$5.76,$5.51,3.38%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$42.84,2.92%,2.92%,$44.09,$53.50,,-100.00%,-$2.00,-104.67%,-$2.00,-104.67%,BSVN,NASDAQ:BSVN
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$21.72,-52.81%,,,,$23.02,5.99%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$51.85,3.56%,,,,$53.20,2.60%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.41,38.29%,,,,,-100.00%,-$2.00,-587.80%,-$2.00,-587.80%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$11.08,63.92%,,,,,-100.00%,-$2.00,-118.05%,-$2.00,-118.05%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$268.11,-25.47%,,,,$273.11,1.86%,$363.30,35.50%,$256.16,-4.46%,BURL,NYSE:BURL
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,3.25,$23.18,15.14%,15.14%,$26.69,$28.25,$24.07,3.84%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,3,$43.88,-9.14%,-9.14%,$39.87,$39.87,$44.21,0.75%,$0.00,-100.00%,$0.00,-100.00%,BWFG,NASDAQ:BWFG
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$26.58,17.13%,,,,$26.73,0.56%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,3.25,$26.65,9.08%,9.08%,$29.07,$32.50,$27.87,4.58%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY
NYSE:C,12 Aug 2025,$86.32,3,,,,$96.69,-10.72%,,,,$97.69,1.03%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$18.27,20.45%,,,,$18.10,-0.93%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,2.25,$36.69,14.36%,14.36%,$41.96,$44.00,$38.20,4.12%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$12.82,106.47%,,,,$13.05,1.79%,$8.83,-31.14%,$27.19,112.10%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$89.35,5.14%,,,,$87.63,-1.93%,$432.41,383.96%,$476.41,433.19%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$118.08,-25.49%,,,,$121.79,3.14%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$4.18,-4.14%,,,,$4.29,2.63%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$153.24,4.16%,,,,$148.00,-3.42%,$0.00,-100.00%,$0.00,-100.00%,CAR,NASDAQ:CAR
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,2.5,$17.74,22.10%,22.10%,$21.66,$21.66,$18.95,6.82%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$57.12,8.52%,,,,$56.24,-1.54%,$0.00,-100.00%,$0.00,-100.00%,CARR,NYSE:CARR
NASDAQ:CASH,21 Oct 2025,$74.70,3,$88.00,5,2.75,$71.14,5.00%,5.00%,$74.70,$88.00,$74.36,4.53%,$0.00,-100.00%,$0.00,-100.00%,CASH,NASDAQ:CASH
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,3,$46.14,2.45%,2.45%,$47.27,$51.00,$47.77,3.53%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY
NYSE:CAVA,18 Sep 2025,$56.20,3,,,,$64.22,-12.49%,,,,$64.22,0.00%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,,$282.94,-3.38%,,,,$278.56,-1.55%,$0.00,-100.00%,$0.00,-100.00%,CB,NYSE:CB
