Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$37.76,9.98%,,,,$39.36,4.24%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$21.01,2.33%,,,,$22.56,7.38%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,2.75,$79.83,22.94%,22.94%,$98.14,$99.81,$81.49,2.08%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.67,99.63%,,,,$2.95,10.49%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.04,7.74%,,,,$8.29,3.11%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.75,$26.60,15.23%,15.23%,$30.65,$30.65,$30.12,13.23%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.12,31.54%,,,,$8.02,-1.23%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.65,40.79%,,,,$3.66,0.27%,$0.00,-100.00%,$0.00,-100.00%,AMBP,NYSE:AMBP
NYSE:AMCR,3 Oct 2025,$10.05,5,$10.52,10,5,$7.95,26.42%,26.42%,$10.05,$10.52,$7.84,-1.38%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.70,48.80%,,,,$5.57,18.51%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$26.02,10.33%,,,,$29.56,13.60%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.95,12.30%,,,,$43.10,5.25%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,2 Oct 2025,$21.17,3,$24.00,6,3,$18.61,13.77%,13.77%,$21.17,$24.00,$20.11,8.06%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.74,16.28%,,,,$2.66,-2.92%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$64.74,33.82%,,,,$66.58,2.84%,$124.08,91.65%,$185.84,187.06%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$21.06,-13.53%,,,,$20.57,-2.33%,$0.00,-100.00%,$0.00,-100.00%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,1.75,$73.61,60.85%,60.85%,$118.40,$118.40,$76.24,3.57%,$135.14,83.60%,$192.71,161.79%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$360.91,-3.85%,,,,$373.27,3.42%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$22.36,27.39%,,,,$25.93,15.97%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$259.65,14.11%,,,,$263.09,1.32%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$122.89,-33.63%,,,,$129.10,5.05%,$0.00,-100.00%,$0.00,-100.00%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.55,-14.23%,,,,$4.13,16.34%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$40.71,63.08%,,,,$41.63,2.26%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.82,5.56%,,,,$6.06,4.12%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$32.20,-2.77%,,,,$33.52,4.10%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$6.78,52.02%,,,,$6.86,1.18%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$9.76,33.47%,,,,$10.73,9.94%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$3.81,70.73%,,,,$4.01,5.25%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$26.55,83.31%,83.31%,$48.67,$52.81,$28.60,7.72%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.47,-7.58%,,,,$27.34,7.34%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$47.69,74.42%,,,,$48.78,2.29%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,$949.51,-8.25%,,,,$978.98,3.10%,$0.00,-100.00%,$0.00,-100.00%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$309.80,11.34%,,,,$311.45,0.53%,$0.00,-100.00%,$0.00,-100.00%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$80.55,-21.79%,,,,$86.04,6.82%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$72.09,-58.73%,,,,$79.34,10.06%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,2 Oct 2025,$47.97,5,$41.60,9,4.75,$34.70,19.88%,19.88%,$41.60,$47.97,$38.01,9.54%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,4.25,$184.53,17.61%,17.61%,$217.02,$217.02,$192.48,4.31%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$50.17,21.27%,,,,$53.33,6.30%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$159.35,17.05%,,,,$161.43,1.31%,$0.00,-100.00%,$0.00,-100.00%,AVY,NYSE:AVY
NYSE:AX,2 Oct 2025,$79.40,3,$102.75,7,3.25,$81.37,-2.42%,-2.42%,$79.40,$102.75,$87.76,7.85%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,12 Aug 2025,$23.69,3,,,,$32.77,-27.71%,,,,$35.09,7.08%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$212.11,-15.47%,,,,$229.97,8.42%,$0.00,-100.00%,$0.00,-100.00%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$159.60,-16.26%,,,,$173.02,8.41%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$49.04,-7.86%,,,,$50.11,2.18%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.41,43.39%,,,,$47.78,0.78%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,2 Oct 2025,$17.40,3,$19.00,6,3,$16.93,2.78%,2.78%,$17.40,$19.00,$18.48,9.16%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,2 Oct 2025,$116.48,3,,6,3,$121.95,-4.49%,-4.49%,$116.48,$116.48,$136.01,11.53%,$0.00,-100.00%,$0.00,-100.00%,BANF,NASDAQ:BANF
NASDAQ:BANR,2 Oct 2025,$62.89,3,$70.00,6,3,$62.23,1.05%,1.05%,$62.89,$70.00,$67.20,7.99%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.55,-25.76%,,,,$5.03,10.55%,$4.32,-5.15%,$4.80,5.48%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.07,-4.59%,,,,$3.31,7.82%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$18.09,-4.90%,,,,$18.62,2.93%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$60.53,-31.70%,,,,$61.16,1.04%,$62.31,2.93%,$82.47,36.25%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$25.19,94.37%,,,,$26.99,7.15%,$94.47,275.02%,$80.29,218.73%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$71.33,23.34%,,,,$78.30,9.77%,$126.63,77.53%,$168.51,136.25%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$16.28,14.68%,14.68%,$18.67,$19.29,$17.37,6.70%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$19.90,-13.36%,,,,$20.12,1.11%,$0.00,-100.00%,$0.00,-100.00%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.31,24.01%,,,,$14.03,5.41%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$142.10,-43.17%,,,,$142.53,0.30%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$95.81,25.19%,,,,$101.80,6.25%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,2 Oct 2025,$109.33,3,$137.00,7,3.25,$129.47,-15.56%,-15.56%,$109.33,$137.00,$137.09,5.89%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.82,-10.78%,,,,$12.58,6.43%,$0.00,-100.00%,$0.00,-100.00%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$30.36,27.28%,27.28%,$38.64,$38.64,$30.99,2.08%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,5 Oct 2025,$26.72,3,$30.00,2,2,$23.17,15.32%,15.32%,$26.72,$30.00,$25.99,12.17%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$58.89,15.50%,15.50%,$68.02,$71.67,$62.74,6.54%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$42.54,29.80%,,,,$45.27,6.42%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$90.90,-0.15%,,,,$93.72,3.10%,$97.08,6.80%,$135.90,49.50%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$8.64,6.49%,,,,$8.34,-3.47%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$45.64,-10.28%,,,,$49.69,8.87%,$0.00,-100.00%,$0.00,-100.00%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$427.73,9.40%,,,,$423.51,-0.99%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,141.06",-9.91%,,,,"$1,195.44",4.77%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$63.48,18.92%,18.92%,$75.49,$76.00,$64.34,1.35%,$0.00,-100.00%,$0.00,-100.00%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,,6,,$2.12,-32.45%,,,,$2.15,1.42%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$172.98,-1.89%,,,,$173.24,0.15%,$0.00,-100.00%,$0.00,-100.00%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$23.30,10.52%,10.52%,$25.75,$27.00,$25.10,7.73%,$0.00,-100.00%,$0.00,-100.00%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$43.64,28.23%,,,,$70.47,61.48%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$63.59,-12.98%,,,,$64.83,1.95%,-$562.96,-985.29%,-$553.10,-969.80%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$63.46,9.11%,9.11%,$69.24,$70.60,$67.50,6.37%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$7.31,50.18%,,,,$7.55,3.28%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$25.95,11.79%,11.79%,$29.01,$29.01,$27.50,5.97%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$33.71,16.89%,,,,$34.70,2.94%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$3.18,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.56,40.26%,,,,$3.92,10.11%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,,6,,$5.12,2.83%,,,,$5.53,8.01%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$45.24,-2.54%,-2.54%,$44.09,$53.50,,-100.00%,-$2.00,-104.42%,-$2.00,-104.42%,BSVN,NASDAQ:BSVN
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$19.08,-46.28%,,,,$21.15,10.85%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$51.46,4.35%,4.35%,$53.70,$53.70,$52.70,2.41%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.44,28.86%,,,,,-100.00%,-$2.00,-554.55%,-$2.00,-554.55%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$11.69,55.36%,,,,,-100.00%,-$2.00,-117.11%,-$2.00,-117.11%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$255.44,-21.78%,,,,$260.15,1.84%,$348.96,36.61%,$245.72,-3.81%,BURL,NYSE:BURL
NASDAQ:BUSE,2 Oct 2025,$29.78,4,$28.25,6,3.5,$22.88,23.47%,23.47%,$28.25,$29.78,$24.67,7.82%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$25.07,24.18%,,,,$26.65,6.30%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
NYSE:BY,2 Oct 2025,$32.81,3,$32.50,7,3.25,$26.87,20.95%,20.95%,$32.50,$32.81,$29.42,9.49%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY
NYSE:C,12 Aug 2025,$86.32,3,,,,$94.99,-9.13%,,,,$96.85,1.96%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$17.55,25.40%,,,,$18.51,5.47%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,,4,,$37.10,8.09%,,,,$41.02,10.57%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$12.12,118.40%,118.40%,$26.47,$26.47,$13.24,9.24%,$8.74,-27.88%,$26.83,121.40%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$93.81,0.14%,,,,$91.99,-1.94%,$424.42,352.43%,$467.12,397.94%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$111.45,-21.05%,,,,$114.14,2.41%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$4.38,-8.52%,,,,$4.77,8.90%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$145.86,9.43%,,,,$145.95,0.06%,$0.00,-100.00%,$0.00,-100.00%,CAR,NASDAQ:CAR
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,2.5,$18.89,14.66%,14.66%,$21.66,$21.66,$20.45,8.26%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$57.30,8.18%,,,,$61.60,7.50%,$0.00,-100.00%,$0.00,-100.00%,CARR,NYSE:CARR
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,3,$47.63,-0.75%,-0.75%,$47.27,$51.00,$51.23,7.56%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$62.20,-9.65%,-9.65%,$56.20,$56.20,$64.49,3.68%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$283.93,-3.71%,-3.71%,$273.39,$273.39,$287.97,1.42%,$0.00,-100.00%,$0.00,-100.00%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$244.85,-12.50%,-12.50%,$214.25,$214.25,$246.99,0.87%,$0.00,-100.00%,$0.00,-100.00%,CBOE,BATS:CBOE
NYSE:CBU,2 Oct 2025,$62.45,3,$63.33,7,3.25,$56.29,10.94%,10.94%,$62.45,$63.33,$63.43,12.68%,$0.00,-100.00%,$0.00,-100.00%,CBU,NYSE:CBU
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$53.95,43.78%,,,,$58.22,7.91%,$0.00,-100.00%,$0.00,-100.00%,CBZ,NYSE:CBZ
NASDAQ:CCB,2 Oct 2025,$103.44,3,$127.00,8,3.5,$107.37,-3.66%,-3.66%,$103.44,$127.00,$118.07,9.97%,$0.00,-100.00%,$0.00,-100.00%,CCB,NASDAQ:CCB
NYSE:CCI,19 Sep 2025,$108.34,5,,6,4,$96.87,11.84%,11.84%,$108.34,$108.34,$99.64,2.86%,$0.00,-100.00%,$0.00,-100.00%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$91.57,16.88%,,,,$92.24,0.73%,$0.00,-100.00%,$0.00,-100.00%,CCK,NYSE:CCK
NASDAQ:CCNE,2 Oct 2025,$29.95,3,$29.00,6,3,$23.92,21.24%,21.24%,$29.00,$29.95,$25.70,7.44%,$0.00,-100.00%,$0.00,-100.00%,CCNE,NASDAQ:CCNE
NYSE:CDE,28 Jul 2025,$6.60,1,,6,,$19.34,-65.88%,,,,$22.33,15.46%,$0.00,-100.00%,$0.00,-100.00%,CDE,NYSE:CDE
