Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AMCR,27 Oct 2025,$10.43,5,$10.12,9,4.75,$8.00,26.50%,26.50%,$10.12,$10.43,$8.25,3.13%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.42,58.23%,,,,$4.26,-3.62%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$27.12,5.86%,,,,$29.04,7.08%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,2,$63.01,-35.47%,-35.47%,$40.66,$40.66,$62.31,-1.11%,$0.00,-100.00%,$0.00,-100.00%,AMSC,NASDAQ:AMSC
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$39.73,15.75%,,,,$40.99,3.17%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$16.73,21.14%,21.14%,$20.27,$24.00,$17.68,5.68%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.28,39.74%,,,,$2.33,2.19%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$64.57,34.17%,,,,$63.48,-1.69%,$124.50,92.82%,$187.42,190.26%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$23.03,-20.93%,,,,$22.90,-0.56%,$629.20,2632.10%,"$1,601.34",6853.27%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$73.27,61.59%,,,,$72.42,-1.16%,$134.98,84.22%,$194.12,164.93%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$326.07,6.42%,,,,$331.10,1.54%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NYSE:AOS,28 Oct 2025,$78.25,4,$83.60,4,3,$65.58,19.32%,19.32%,$78.25,$83.60,$73.44,11.99%,$157.67,140.43%,$167.25,155.04%,AOS,NYSE:AOS
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$22.54,26.38%,,,,$22.12,-1.86%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$248.34,19.31%,,,,$252.62,1.72%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,3,$33.83,2.04%,2.04%,$34.52,$34.52,$37.18,9.90%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI
NYSE:APH,16 Sep 2023,$81.57,2,,,,$139.75,-41.63%,,,,$140.01,0.19%,$197.73,41.49%,$210.90,50.92%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.51,-13.25%,,,,$3.70,5.41%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$36.82,80.31%,,,,$39.53,7.36%,$99.90,171.31%,$123.36,235.04%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.63,9.12%,,,,$5.74,1.95%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$31.62,-0.99%,,,,$31.63,0.03%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.38,39.66%,,,,$7.53,2.03%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.17,28.09%,,,,$10.36,1.87%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.39,48.17%,,,,$4.54,3.42%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$26.44,84.08%,84.08%,$48.67,$52.81,$28.01,5.94%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$24.82,-5.16%,,,,$26.36,6.20%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$49.64,67.57%,,,,$49.68,0.08%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,070.84",-18.64%,,,,"$1,049.40",-2.00%,"$1,084.25",1.25%,"$1,136.17",6.10%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$309.78,11.35%,,,,$305.21,-1.48%,$661.00,113.38%,$792.24,155.74%,ASR,NYSE:ASR
NYSE:ATGE,15 Oct 2025,$131.23,2,,,2,$141.04,-6.96%,-6.96%,$131.23,$131.23,$158.79,12.59%,$0.00,-100.00%,$0.00,-100.00%,ATGE,NYSE:ATGE
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$103.00,-38.83%,,,,$97.26,-5.57%,$188.36,82.87%,$211.10,104.95%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$67.29,-55.79%,,,,$67.76,0.70%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.5,$32.82,24.16%,24.16%,$40.75,$42.81,$34.60,5.42%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$176.29,23.10%,,,,$191.46,8.61%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$48.64,25.08%,,,,$52.64,8.22%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,3.25,$18.04,-17.16%,-17.16%,$14.94,$33.56,$28.53,58.15%,$0.00,-100.00%,$0.00,-100.00%,AVTX,NASDAQ:AVTX
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$176.20,5.86%,,,,$173.32,-1.63%,$232.37,31.88%,$276.30,56.81%,AVY,NYSE:AVY
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$78.77,-0.75%,-0.75%,$78.18,$102.75,$82.62,4.89%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,24 Oct 2025,$29.72,2,,,2,$32.06,-7.30%,-7.30%,$29.72,$29.72,$32.99,2.90%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$213.58,-16.05%,,,,$229.65,7.52%,$51.61,-75.83%,$99.80,-53.27%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$179.97,-25.74%,,,,$177.45,-1.40%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$52.58,-14.06%,,,,$54.09,2.87%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$47.78,42.28%,,,,$49.01,2.57%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$16.95,14.63%,14.63%,$19.43,$19.54,$18.14,7.02%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$109.45,0.47%,0.47%,$109.96,$120.00,$115.67,5.68%,$98.87,-9.67%,$108.85,-0.55%,BANF,NASDAQ:BANF
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$61.08,3.65%,3.65%,$63.31,$71.25,$64.22,5.14%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.83,-30.06%,,,,$5.02,3.93%,$4.31,-10.80%,$4.80,-0.70%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.52,-16.79%,,,,$3.43,-2.56%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$20.30,-15.25%,,,,$20.06,-1.18%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$54.99,-24.82%,,,,$55.97,1.78%,$59.14,7.55%,$79.86,45.23%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$24.91,96.55%,,,,$25.52,2.45%,$96.36,286.81%,$81.88,228.69%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$84.00,4.74%,,,,$85.94,2.31%,$136.76,62.81%,$179.21,113.34%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$18.10,3.15%,3.15%,$18.67,$19.29,$18.86,4.20%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCH,6 Oct 2025,$28.46,3,,,3,$34.43,-17.34%,-17.34%,$28.46,$28.46,$35.01,1.68%,$0.00,-100.00%,$0.00,-100.00%,BCH,NYSE:BCH
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.36,-19.28%,,,,$21.92,2.62%,$15.22,-28.74%,$15.22,-28.74%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.16,16.56%,,,,$14.36,1.41%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$152.46,-47.03%,,,,$155.11,1.74%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$92.70,29.39%,,,,$101.67,9.68%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$124.28,-5.49%,-5.49%,$117.45,$137.00,$137.24,10.43%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.14,-5.34%,,,,,-100.00%,-$2.00,-117.95%,-$2.00,-117.95%,BFIN,NASDAQ:BFIN
NYSE:BFS,28 Oct 2025,$40.16,5,,6,4,$29.75,34.99%,34.99%,$40.16,$40.16,$46.13,55.06%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2,$24.74,2.05%,2.05%,$25.25,$30.00,$25.09,1.41%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,1,$29.24,0.44%,0.44%,$29.37,$29.37,$31.14,6.50%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB
NYSE:BHP,24 Oct 2025,$54.73,3,,,3,$57.96,-5.57%,-5.57%,$54.73,$54.73,$59.34,2.38%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$60.19,13.01%,13.01%,$68.02,$71.67,$62.98,4.64%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$40.12,37.62%,,,,$43.06,7.33%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$89.91,0.95%,,,,$91.30,1.55%,$102.22,13.70%,$142.12,58.07%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$8.95,2.80%,,,,$8.74,-2.35%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$48.32,-15.25%,,,,$46.87,-3.00%,$63.67,31.77%,$79.55,64.63%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$432.27,8.25%,,,,$448.99,3.87%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,2.75,$3.54,-37.85%,-37.85%,$2.20,$3.68,$3.72,5.08%,$0.00,-100.00%,$0.00,-100.00%,BLDP,NASDAQ:BLDP
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,098.00",-6.38%,,,,"$1,132.62",3.15%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$67.95,11.10%,11.10%,$75.49,$76.00,$63.76,-6.17%,$160.70,136.50%,$185.94,173.64%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,3.5,$1.69,77.51%,77.51%,$3.00,$3.36,$2.79,65.09%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$183.00,-7.26%,,,,$190.17,3.92%,$299.34,63.57%,$320.73,75.26%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$25.91,-0.62%,-0.62%,$25.75,$27.00,$27.08,4.52%,-$152.39,-688.17%,-$150.56,-681.09%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$46.55,20.22%,,,,$47.35,1.72%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$65.29,-15.24%,,,,$66.12,1.27%,-$559.17,-956.45%,-$549.19,-941.15%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$64.42,7.49%,7.49%,$69.24,$70.60,$64.28,-0.22%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,3,$105.98,3.89%,3.89%,$110.10,$110.10,$111.16,4.89%,$200.46,89.15%,$194.16,83.20%,BOKF,NASDAQ:BOKF
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$8.54,28.55%,,,,$8.34,-2.34%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$24.10,20.37%,,,,$24.22,0.50%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.20,11.94%,,,,$35.38,0.51%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$3.21,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.33,49.95%,,,,$3.29,-1.20%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSAC,6 Oct 2025,$25.30,3,,,3,$28.30,-10.60%,-10.60%,$25.30,$25.30,$28.93,2.23%,$0.00,-100.00%,$0.00,-100.00%,BSAC,NYSE:BSAC
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$5.59,3.04%,3.04%,$5.76,$5.76,$5.52,-1.25%,$27.24,387.34%,$24.38,336.10%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$40.93,7.73%,7.73%,$44.09,$53.50,,-100.00%,-$2.00,-104.89%,-$2.00,-104.89%,BSVN,NASDAQ:BSVN
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,3.25,$3.77,-16.21%,-16.21%,$3.16,$7.00,$6.18,63.93%,$0.00,-100.00%,$0.00,-100.00%,BTCS,NASDAQ:BTCS
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$23.11,-55.65%,,,,$25.94,12.25%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$51.72,3.82%,,,,$54.07,4.54%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.37,53.24%,,,,,-100.00%,-$2.00,-640.54%,-$2.00,-640.54%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$10.96,65.71%,,,,,-100.00%,-$2.00,-118.25%,-$2.00,-118.25%,BULL,NASDAQ:BULL
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,2.5,$10.06,28.03%,28.03%,$12.88,$21.32,$11.88,18.09%,$0.00,-100.00%,$0.00,-100.00%,BUR,NYSE:BUR
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$281.73,-29.08%,,,,$269.91,-4.20%,$369.17,31.04%,$262.29,-6.90%,BURL,NYSE:BURL
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,3.25,$22.53,18.46%,18.46%,$26.69,$28.25,$23.91,6.13%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NASDAQ:BVFL,29 Oct 2025,$15.68,3,,4,2.5,$16.59,-5.49%,-5.49%,$15.68,$15.68,$25.47,53.53%,$0.00,-100.00%,$0.00,-100.00%,BVFL,NASDAQ:BVFL
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,3,$43.03,-7.34%,-7.34%,$39.87,$39.87,$45.21,5.07%,$0.00,-100.00%,$0.00,-100.00%,BWFG,NASDAQ:BWFG
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$27.03,15.18%,,,,$27.19,0.59%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
