Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NASDAQ:ADTN,23 Aug 2025,$7.59,3,,,,$10.10,-24.85%,,,,$9.90,-1.98%,$0.00,-100.00%,$0.00,-100.00%,ADTN,NASDAQ:ADTN
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$115.55,-9.38%,,,,$118.98,2.97%,$0.00,-100.00%,$0.00,-100.00%,AEP,NASDAQ:AEP
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.57,-7.58%,,,,$14.33,-1.65%,$0.00,-100.00%,$0.00,-100.00%,AES,NYSE:AES
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.71,21.01%,,,,$14.79,0.54%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA
NYSE:AG,12 Aug 2025,$7.66,3,,,,$12.41,-38.32%,,,,$12.81,3.22%,$0.00,-100.00%,$0.00,-100.00%,AG,NYSE:AG
NYSE:AGI,24 Oct 2025,$19.15,2,,,2,$30.45,-37.11%,-37.11%,$19.15,$19.15,$32.90,8.05%,$0.00,-100.00%,$0.00,-100.00%,AGI,NYSE:AGI
NYSE:AGM,26 Aug 2025,$230.34,3,,,,$163.29,41.06%,,,,$163.35,0.04%,$0.00,-100.00%,$0.00,-100.00%,AGM,NYSE:AGM
NASDAQ:AGNC,7 Jul 2025,$11.25,4,,,,$10.26,9.67%,,,,$10.10,-1.56%,$0.00,-100.00%,$0.00,-100.00%,AGNC,NASDAQ:AGNC
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$82.95,20.82%,,,,$82.55,-0.48%,$0.00,-100.00%,$0.00,-100.00%,AGO,NYSE:AGO
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$8.33,12.85%,,,,$7.82,-6.12%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$79.00,7.29%,,,,$81.13,2.70%,$0.00,-100.00%,$0.00,-100.00%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$60.26,10.85%,,,,$60.64,0.63%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$11.55,-56.71%,,,,$10.71,-7.27%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$211.86,4.70%,,,,$214.19,1.10%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.63,-21.63%,,,,$63.65,0.03%,$0.00,-100.00%,$0.00,-100.00%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$75.97,7.21%,,,,$76.31,0.45%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,4,$17.02,20.71%,20.71%,$20.55,$21.83,$16.74,-1.65%,$0.00,-100.00%,$0.00,-100.00%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$3.18,96.26%,,,,$3.13,-1.57%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$192.78,-5.21%,,,,$195.70,1.51%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$41.81,-0.67%,,,,$41.43,-0.91%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,3.25,$21.88,12.15%,12.15%,$24.54,$25.63,$22.60,3.29%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$82.79,18.54%,,,,$82.83,0.05%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.34,127.78%,,,,$2.17,-7.26%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.46,2.39%,,,,$8.02,-5.20%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.75,$28.40,7.93%,7.93%,$30.65,$30.65,$29.73,4.68%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.45,26.40%,,,,$8.55,1.18%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.82,34.53%,,,,$3.76,-1.57%,$2.24,-41.31%,$10.28,169.20%,AMBP,NYSE:AMBP
NYSE:AMCR,27 Oct 2025,$10.43,5,$10.12,9,4.75,$8.19,23.57%,23.57%,$10.12,$10.43,$8.13,-0.73%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.76,46.93%,,,,$4.69,-1.47%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$28.35,1.26%,,,,$27.61,-2.61%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$41.45,10.94%,,,,$41.69,0.58%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,21 Oct 2025,$20.27,3,$24.00,4,2.5,$17.60,15.15%,15.15%,$20.27,$24.00,$18.49,5.06%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.58,23.49%,,,,$2.48,-3.88%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$64.46,34.40%,,,,$64.14,-0.50%,$123.29,91.26%,$186.04,188.61%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.76,-19.99%,,,,$22.82,0.26%,$624.27,2642.83%,"$1,592.21",6895.66%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$71.72,65.09%,,,,$72.82,1.53%,$130.54,82.01%,$189.45,164.15%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$335.98,3.28%,,,,$349.13,3.91%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.21,17.66%,,,,$23.87,-1.40%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$254.91,16.23%,,,,$252.70,-0.87%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$136.58,-40.28%,,,,$135.02,-1.14%,$194.12,42.13%,$207.28,51.77%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.67,-17.03%,,,,$3.53,-3.81%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$39.29,68.97%,,,,$38.31,-2.49%,$100.68,156.26%,$124.10,215.86%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.75,6.85%,,,,$5.94,3.30%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$32.68,-4.20%,,,,$32.14,-1.65%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.62,35.26%,,,,$7.20,-5.51%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.50,24.07%,,,,$10.48,-0.19%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.48,45.19%,,,,$4.51,0.67%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$27.58,76.47%,76.47%,$48.67,$52.81,$28.43,3.08%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.60,-8.05%,,,,$26.85,4.88%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$50.52,64.65%,,,,$50.23,-0.57%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,053.98",-17.34%,,,,"$1,063.09",0.86%,"$1,064.67",1.01%,"$1,116.38",5.92%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$305.64,12.86%,,,,$305.04,-0.20%,$656.02,114.64%,$786.73,157.41%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$91.32,-31.01%,,,,$89.26,-2.26%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$65.13,-54.32%,,,,$71.51,9.80%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,27 Oct 2025,$42.81,5,$40.75,8,4.5,$34.09,19.54%,19.54%,$40.75,$42.81,$35.37,3.75%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$187.50,15.74%,,,,$193.76,3.34%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$51.72,17.63%,,,,$51.96,0.46%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$182.14,2.40%,,,,$180.78,-0.75%,$234.50,28.75%,$278.35,52.82%,AVY,NYSE:AVY
NYSE:AX,21 Oct 2025,$78.18,3,$102.75,7,3.25,$81.00,-3.48%,-3.48%,$78.18,$102.75,$83.23,2.75%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,24 Oct 2025,$29.72,2,,,2,$31.39,-5.32%,-5.32%,$29.72,$29.72,$34.56,10.10%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$222.84,-19.54%,,,,$225.87,1.36%,$0.00,-100.00%,$0.00,-100.00%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$179.70,-25.63%,,,,$174.74,-2.76%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$52.68,-14.23%,,,,$52.16,-0.99%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$50.08,35.75%,,,,$49.44,-1.28%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,21 Oct 2025,$19.54,4,$19.43,4,3,$17.18,13.10%,13.10%,$19.43,$19.54,$17.52,1.98%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,2.5,$113.19,-2.85%,-2.85%,$109.96,$120.00,$117.29,3.62%,$99.63,-11.98%,$109.57,-3.20%,BANF,NASDAQ:BANF
NASDAQ:BANR,21 Oct 2025,$63.31,3,$71.25,3,2.25,$63.56,-0.40%,-0.40%,$63.31,$71.25,$67.01,5.43%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.82,-29.92%,,,,$4.94,2.49%,$4.25,-11.87%,$4.74,-1.76%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.40,-13.85%,,,,$3.48,2.35%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$19.87,-13.42%,,,,$19.64,-1.16%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$56.50,-26.83%,,,,$55.70,-1.42%,$58.60,3.72%,$79.24,40.25%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$26.72,83.24%,,,,$27.15,1.61%,$97.04,263.17%,$82.61,209.15%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$84.09,4.62%,,,,$83.67,-0.50%,$135.95,61.67%,$178.31,112.05%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$17.35,7.61%,7.61%,$18.67,$19.29,$17.78,2.48%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCH,6 Oct 2025,$28.46,3,,,3,$34.24,-16.88%,-16.88%,$28.46,$28.46,$34.76,1.52%,$0.00,-100.00%,$0.00,-100.00%,BCH,NYSE:BCH
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.12,-18.36%,,,,$21.16,0.19%,$13.29,-37.07%,$13.29,-37.07%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.14,16.73%,,,,$14.07,-0.50%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$156.78,-48.49%,,,,$157.56,0.50%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$102.06,17.52%,,,,$101.04,-1.00%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,3.25,$131.40,-10.61%,-10.61%,$117.45,$137.00,$136.49,3.87%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.47,-8.06%,,,,,-100.00%,-$2.00,-117.44%,-$2.00,-117.44%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,,$31.10,24.25%,,,,$31.02,-0.26%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,2,$25.00,0.99%,0.99%,$25.25,$30.00,$26.30,5.20%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,1,$30.98,-5.20%,-5.20%,$29.37,$29.37,$32.13,3.71%,$0.00,-100.00%,$0.00,-100.00%,BHB,NYSEAMERICAN:BHB
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$61.51,10.58%,10.58%,$68.02,$71.67,$64.42,4.73%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$42.37,30.32%,,,,$44.16,4.22%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$91.89,-1.23%,,,,$96.01,4.48%,$101.38,10.33%,$141.12,53.58%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$8.82,4.31%,,,,$8.85,0.34%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.84,-14.40%,,,,$51.22,7.07%,$63.03,31.74%,$78.87,64.87%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$450.25,3.93%,,,,$454.14,0.86%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,142.48",-10.02%,,,,"$1,144.40",0.17%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$65.43,15.38%,15.38%,$75.49,$76.00,$64.48,-1.45%,$0.00,-100.00%,$0.00,-100.00%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,,6,,$1.91,-25.03%,,,,$1.82,-4.71%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$187.29,-9.38%,,,,$185.36,-1.03%,$303.99,62.31%,$325.29,73.68%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$25.20,2.18%,2.18%,$25.75,$27.00,$25.03,-0.67%,$0.00,-100.00%,$0.00,-100.00%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$46.77,19.65%,,,,$46.13,-1.37%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.97,-14.83%,,,,$65.34,0.57%,-$560.53,-962.75%,-$550.56,-947.41%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$64.50,7.35%,7.35%,$69.24,$70.60,$66.09,2.47%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,3,$106.25,3.62%,3.62%,$110.10,$110.10,$110.59,4.08%,$0.00,-100.00%,$0.00,-100.00%,BOKF,NASDAQ:BOKF
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$8.50,29.15%,,,,$8.14,-4.24%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$25.03,15.90%,,,,$25.24,0.84%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$34.76,13.36%,,,,$36.10,3.86%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$3.11,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.43,45.58%,,,,$3.38,-1.46%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSAC,6 Oct 2025,$25.30,3,,,3,$28.30,-10.60%,-10.60%,$25.30,$25.30,$29.58,4.52%,$0.00,-100.00%,$0.00,-100.00%,BSAC,NYSE:BSAC
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,2.75,$5.47,5.30%,5.30%,$5.76,$5.76,$5.58,2.01%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$43.18,2.11%,2.11%,$44.09,$53.50,,-100.00%,-$2.00,-104.63%,-$2.00,-104.63%,BSVN,NASDAQ:BSVN
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$23.69,-56.74%,,,,$24.13,1.86%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$52.74,1.82%,,,,$53.29,1.04%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.42,35.00%,,,,,-100.00%,-$2.00,-576.19%,-$2.00,-576.19%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$11.68,55.50%,,,,,-100.00%,-$2.00,-117.12%,-$2.00,-117.12%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$268.86,-25.68%,,,,$271.70,1.06%,$362.68,34.89%,$256.33,-4.66%,BURL,NYSE:BURL
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,3.25,$23.50,13.57%,13.57%,$26.69,$28.25,$24.38,3.74%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,3,$45.02,-11.44%,-11.44%,$39.87,$39.87,$46.21,2.64%,$0.00,-100.00%,$0.00,-100.00%,BWFG,NASDAQ:BWFG
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$26.96,15.47%,,,,$26.99,0.11%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,3.25,$28.15,3.27%,3.27%,$29.07,$32.50,$29.23,3.84%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY
NYSE:C,12 Aug 2025,$86.32,3,,,,$99.89,-13.58%,,,,$98.69,-1.20%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$21.51,2.31%,,,,$18.36,-14.64%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,2.25,$37.66,11.42%,11.42%,$41.96,$44.00,$39.01,3.58%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$12.57,110.58%,,,,$12.74,1.35%,$8.47,-32.63%,$26.78,113.03%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$90.67,3.61%,,,,$89.77,-0.99%,$430.98,375.32%,$474.70,423.55%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$122.84,-28.37%,,,,$124.99,1.75%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$4.33,-7.46%,,,,$4.39,1.39%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$155.82,2.44%,,,,$154.41,-0.90%,$0.00,-100.00%,$0.00,-100.00%,CAR,NASDAQ:CAR
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,2.5,$18.43,17.53%,17.53%,$21.66,$21.66,$18.99,3.04%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$58.55,5.87%,,,,$57.03,-2.60%,$0.00,-100.00%,$0.00,-100.00%,CARR,NYSE:CARR
NASDAQ:CASH,27 Oct 2025,$71.78,3,$88.00,5,2.75,$71.76,0.03%,0.03%,$71.78,$88.00,$75.45,5.14%,$0.00,-100.00%,$0.00,-100.00%,CASH,NASDAQ:CASH
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,3,$47.00,0.58%,0.58%,$47.27,$51.00,$48.87,3.98%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY
NYSE:CAVA,18 Sep 2025,$56.20,3,,,,$63.58,-11.61%,,,,$64.27,1.09%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,,$280.00,-2.36%,,,,$280.67,0.24%,$0.00,-100.00%,$0.00,-100.00%,CB,NYSE:CB
NASDAQ:CBNK,9 Oct 2025,$28.16,3,,,3,$29.89,-5.79%,-5.79%,$28.16,$28.16,$30.81,3.08%,$0.00,-100.00%,$0.00,-100.00%,CBNK,NASDAQ:CBNK
