Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$8.55,-41.52%,,,,$8.14,-4.80%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$219.26,1.17%,,,,$219.34,0.04%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.63,-21.63%,,,,$64.20,0.90%,$0.00,-100.00%,$0.00,-100.00%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$76.55,6.40%,,,,$76.33,-0.29%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC
NYSE:ALEX,2 Oct 2025,$20.55,4,$21.83,8,4,$17.03,20.64%,20.64%,$20.55,$21.83,$17.07,0.23%,$0.00,-100.00%,$0.00,-100.00%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$3.18,96.26%,,,,$3.48,9.43%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,2,$212.35,-13.95%,-13.95%,$182.73,$182.73,$218.35,2.83%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.08,6.27%,,,,$39.61,1.36%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$21.60,-0.46%,,,,$22.84,5.74%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,2.75,$82.91,18.37%,18.37%,$98.14,$99.81,$83.07,0.19%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.79,91.04%,,,,$3.14,12.54%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.68,-0.21%,,,,$8.71,0.35%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.75,$27.24,12.52%,12.52%,$30.65,$30.65,$29.27,7.45%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,$8.65,23.48%,,,,$8.71,0.69%,$0.00,-100.00%,$0.00,-100.00%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.71,38.52%,,,,$3.68,-0.81%,$0.00,-100.00%,$0.00,-100.00%,AMBP,NYSE:AMBP
NYSE:AMCR,3 Oct 2025,$10.05,5,$10.52,10,5,$7.97,26.10%,26.10%,$10.05,$10.52,$8.00,0.38%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.17,35.28%,,,,$5.41,4.64%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$27.23,5.43%,,,,$27.69,1.69%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$41.93,9.67%,,,,$43.12,2.84%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF
NYSE:AMTB,2 Oct 2025,$21.17,3,$24.00,6,3,$18.97,11.61%,11.61%,$21.17,$24.00,$20.03,5.59%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.83,12.58%,,,,$2.77,-2.12%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$67.67,28.02%,,,,$65.41,-3.34%,$124.80,84.42%,$186.48,175.58%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,,3,,$21.21,-14.14%,,,,$20.28,-4.38%,$0.00,-100.00%,$0.00,-100.00%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,,1,1.75,$76.15,55.48%,55.48%,$118.40,$118.40,$75.77,-0.50%,$134.23,76.28%,$191.69,151.72%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$365.38,-5.03%,,,,$377.06,3.20%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.60,15.79%,,,,$25.81,4.92%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$268.58,10.32%,,,,$269.68,0.41%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$125.79,-35.16%,,,,$129.34,2.82%,$0.00,-100.00%,$0.00,-100.00%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$4.06,-25.00%,,,,$3.91,-3.69%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$43.32,53.25%,,,,$42.74,-1.34%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.89,4.31%,,,,$5.87,-0.34%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.15,-8.33%,,,,$33.31,-2.46%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$6.83,50.91%,,,,$6.73,-1.46%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.55,23.48%,,,,$10.83,2.65%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.02,61.81%,,,,$4.07,1.24%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.5,$27.31,78.21%,78.21%,$48.67,$52.81,$28.85,5.64%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$26.10,-9.81%,,,,$28.00,7.28%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,,4,,$48.60,71.16%,,,,$47.65,-1.95%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,$987.81,-11.81%,,,,$987.82,0.00%,$0.00,-100.00%,$0.00,-100.00%,ASML,NASDAQ:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$319.48,7.97%,,,,$312.07,-2.32%,$0.00,-100.00%,$0.00,-100.00%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$83.93,-24.94%,,,,$83.78,-0.18%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$77.49,-61.61%,,,,$79.40,2.46%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU
NYSE:AUB,2 Oct 2025,$47.97,5,$41.60,9,4.75,$36.10,15.24%,15.24%,$41.60,$47.97,$38.58,6.87%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB
NYSE:AVB,18 Sep 2025,$217.02,5,,7,4.25,$186.42,16.41%,16.41%,$217.02,$217.02,$192.26,3.13%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$51.74,17.59%,,,,$53.19,2.80%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$161.96,15.16%,,,,$162.48,0.32%,$0.00,-100.00%,$0.00,-100.00%,AVY,NYSE:AVY
NYSE:AX,2 Oct 2025,$79.40,3,$102.75,7,3.25,$83.46,-4.86%,-4.86%,$79.40,$102.75,$88.93,6.55%,$0.00,-100.00%,$0.00,-100.00%,AX,NYSE:AX
NYSE:B,12 Aug 2025,$23.69,3,,,,$33.90,-30.12%,,,,$35.09,3.51%,$0.00,-100.00%,$0.00,-100.00%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$225.32,-20.42%,,,,$224.21,-0.49%,$0.00,-100.00%,$0.00,-100.00%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$181.12,-26.21%,,,,$179.89,-0.68%,$0.00,-100.00%,$0.00,-100.00%,BABA,NYSE:BABA
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$49.84,-9.34%,,,,$50.11,0.54%,$0.00,-100.00%,$0.00,-100.00%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$48.70,39.60%,,,,$48.42,-0.57%,$0.00,-100.00%,$0.00,-100.00%,BALL,NYSE:BALL
NYSE:BANC,2 Oct 2025,$17.40,3,$19.00,6,3,$17.71,-1.75%,-1.75%,$17.40,$19.00,$18.74,5.82%,$0.00,-100.00%,$0.00,-100.00%,BANC,NYSE:BANC
NASDAQ:BANF,2 Oct 2025,$116.48,3,,6,3,$125.11,-6.90%,-6.90%,$116.48,$116.48,$137.14,9.62%,$0.00,-100.00%,$0.00,-100.00%,BANF,NASDAQ:BANF
NASDAQ:BANR,2 Oct 2025,$62.89,3,$70.00,6,3,$63.92,-1.62%,-1.62%,$62.89,$70.00,$67.07,4.93%,$0.00,-100.00%,$0.00,-100.00%,BANR,NASDAQ:BANR
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.76,-29.03%,,,,$4.93,3.57%,$4.23,-11.23%,$4.71,-1.08%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.17,-7.60%,,,,$3.30,4.10%,$0.00,-100.00%,$0.00,-100.00%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$18.90,-8.97%,,,,$18.94,0.21%,$0.00,-100.00%,$0.00,-100.00%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$58.98,-29.91%,,,,$61.59,4.43%,$61.92,4.98%,$82.05,39.11%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$26.00,88.31%,,,,$27.10,4.23%,$94.60,263.84%,$80.44,209.38%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$76.95,14.33%,,,,$76.87,-0.10%,$128.24,66.66%,$170.09,121.04%,BBY,NYSE:BBY
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,2.75,$16.69,11.86%,11.86%,$18.67,$19.29,$17.73,6.23%,$0.00,-100.00%,$0.00,-100.00%,BCAL,NASDAQ:BCAL
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.48,-15.81%,,,,$20.72,1.17%,$0.00,-100.00%,$0.00,-100.00%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.69,20.57%,,,,$14.22,3.87%,$0.00,-100.00%,$0.00,-100.00%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$146.89,-45.02%,,,,$141.59,-3.61%,$0.00,-100.00%,$0.00,-100.00%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$98.80,21.40%,,,,$102.16,3.40%,$0.00,-100.00%,$0.00,-100.00%,BFAM,NYSE:BFAM
NASDAQ:BFC,2 Oct 2025,$109.33,3,$137.00,7,3.25,$131.99,-17.17%,-17.17%,$109.33,$137.00,$138.42,4.87%,$0.00,-100.00%,$0.00,-100.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.17,-13.35%,,,,$12.69,4.27%,$0.00,-100.00%,$0.00,-100.00%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$30.76,25.63%,25.63%,$38.64,$38.64,$31.06,0.98%,$0.00,-100.00%,$0.00,-100.00%,BFS,NYSE:BFS
NASDAQ:BFST,5 Oct 2025,$26.72,3,$30.00,2,2,$23.60,13.22%,13.22%,$26.72,$30.00,$25.31,7.25%,$0.00,-100.00%,$0.00,-100.00%,BFST,NASDAQ:BFST
NASDAQ:BHRB,2 Oct 2025,$68.02,3,$71.67,7,3.25,$59.98,13.40%,13.40%,$68.02,$71.67,$64.60,7.70%,$0.00,-100.00%,$0.00,-100.00%,BHRB,NASDAQ:BHRB
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$44.15,25.06%,,,,$45.51,3.08%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$89.15,1.81%,,,,$93.27,4.62%,$97.55,9.42%,$136.29,52.88%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$8.12,13.31%,,,,$8.08,-0.49%,$0.00,-100.00%,$0.00,-100.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$47.85,-14.42%,,,,$50.55,5.64%,$0.00,-100.00%,$0.00,-100.00%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$436.17,7.28%,,,,$413.97,-5.09%,$0.00,-100.00%,$0.00,-100.00%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,165.00",-11.76%,,,,"$1,168.67",0.32%,$0.00,-100.00%,$0.00,-100.00%,BLK,NYSE:BLK
NASDAQ:BLKB,2 Oct 2025,$75.49,3,$76.00,3,2.25,$63.05,19.73%,19.73%,$75.49,$76.00,$64.76,2.71%,$0.00,-100.00%,$0.00,-100.00%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,,6,,$2.30,-37.74%,,,,$2.25,-2.17%,$0.00,-100.00%,$0.00,-100.00%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,,6,,$179.23,-5.31%,,,,$178.55,-0.38%,$0.00,-100.00%,$0.00,-100.00%,BMI,NYSE:BMI
NASDAQ:BMRC,2 Oct 2025,$25.75,3,$27.00,4,2.5,$24.02,7.20%,7.20%,$25.75,$27.00,$25.38,5.66%,$0.00,-100.00%,$0.00,-100.00%,BMRC,NASDAQ:BMRC
NYSE:BN,26 Aug 2024,$55.96,2,,,,$68.04,-17.75%,,,,$70.22,3.20%,$0.00,-100.00%,$0.00,-100.00%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$63.31,-12.59%,,,,$65.55,3.54%,-$563.30,-989.74%,-$553.45,-974.19%,BNS,NYSE:BNS
NYSE:BOH,2 Oct 2025,$69.24,3,$70.60,5,2.75,$64.98,6.56%,6.56%,$69.24,$70.60,$68.40,5.26%,$0.00,-100.00%,$0.00,-100.00%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$7.76,41.47%,,,,$7.46,-3.87%,$0.00,-100.00%,$0.00,-100.00%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$26.86,8.00%,8.00%,$29.01,$29.01,$27.69,3.09%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$34.52,14.15%,,,,$34.92,1.16%,$0.00,-100.00%,$0.00,-100.00%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$3.23,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.78,32.10%,,,,$3.93,3.97%,$0.00,-100.00%,$0.00,-100.00%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,,6,,$5.25,0.29%,,,,$5.52,5.14%,$0.00,-100.00%,$0.00,-100.00%,BSBR,NYSE:BSBR
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,2.75,$45.86,-3.85%,-3.85%,$44.09,$53.50,,-100.00%,-$2.00,-104.36%,-$2.00,-104.36%,BSVN,NASDAQ:BSVN
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$19.95,-48.63%,,,,$21.45,7.52%,$0.00,-100.00%,$0.00,-100.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$51.60,4.07%,4.07%,$53.70,$53.70,$52.85,2.42%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.52,9.04%,,,,,-100.00%,-$2.00,-484.62%,-$2.00,-484.62%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$12.66,43.46%,,,,,-100.00%,-$2.00,-115.80%,-$2.00,-115.80%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$269.35,-25.82%,,,,$261.35,-2.97%,$347.95,29.18%,$244.97,-9.05%,BURL,NYSE:BURL
NASDAQ:BUSE,2 Oct 2025,$29.78,4,$28.25,6,3.5,$23.37,20.88%,20.88%,$28.25,$29.78,$24.81,6.16%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$25.93,20.06%,,,,$26.80,3.36%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL
NYSE:BY,2 Oct 2025,$32.81,3,$32.50,7,3.25,$27.56,17.92%,17.92%,$32.50,$32.81,$41.97,52.29%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY
NYSE:C,12 Aug 2025,$86.32,3,,,,$96.70,-10.73%,,,,$97.75,1.09%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$17.63,24.83%,,,,$18.12,2.78%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,,4,,$38.46,4.26%,,,,$40.51,5.33%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$13.56,95.21%,95.21%,$26.47,$26.47,$13.07,-3.61%,$8.99,-33.73%,$27.06,99.57%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$92.12,1.98%,,,,$91.88,-0.26%,$424.33,360.63%,$466.94,406.88%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$117.09,-24.86%,,,,$111.93,-4.41%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$4.68,-14.38%,,,,$4.80,2.56%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$146.32,9.09%,,,,$144.65,-1.14%,$0.00,-100.00%,$0.00,-100.00%,CAR,NASDAQ:CAR
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,2.5,$19.42,11.53%,11.53%,$21.66,$21.66,$20.53,5.72%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$59.80,3.66%,,,,$59.34,-0.77%,$0.00,-100.00%,$0.00,-100.00%,CARR,NYSE:CARR
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,3,$48.89,-3.31%,-3.31%,$47.27,$51.00,$51.24,4.81%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$63.16,-11.02%,-11.02%,$56.20,$56.20,$61.73,-2.26%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$287.10,-4.78%,-4.78%,$273.39,$273.39,$295.10,2.79%,$0.00,-100.00%,$0.00,-100.00%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$241.26,-11.20%,-11.20%,$214.25,$214.25,$246.91,2.34%,$0.00,-100.00%,$0.00,-100.00%,CBOE,BATS:CBOE
NYSE:CBU,2 Oct 2025,$62.45,3,$63.33,7,3.25,$57.91,7.84%,7.84%,$62.45,$63.33,$62.67,8.22%,$0.00,-100.00%,$0.00,-100.00%,CBU,NYSE:CBU
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$56.80,36.57%,,,,$58.14,2.36%,$0.00,-100.00%,$0.00,-100.00%,CBZ,NYSE:CBZ
NASDAQ:CCB,2 Oct 2025,$103.44,3,$127.00,8,3.5,$111.16,-6.94%,-6.94%,$103.44,$127.00,$117.93,6.09%,$0.00,-100.00%,$0.00,-100.00%,CCB,NASDAQ:CCB
NYSE:CCI,19 Sep 2025,$108.34,5,,6,4,$96.42,12.37%,12.37%,$108.34,$108.34,$98.85,2.52%,$0.00,-100.00%,$0.00,-100.00%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$91.92,16.44%,,,,$92.34,0.46%,$0.00,-100.00%,$0.00,-100.00%,CCK,NYSE:CCK
NASDAQ:CCNE,2 Oct 2025,$29.95,3,$29.00,6,3,$24.33,19.19%,19.19%,$29.00,$29.95,$25.82,6.12%,$0.00,-100.00%,$0.00,-100.00%,CCNE,NASDAQ:CCNE
