Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score
NASDAQ:AIP,5 Feb 2026,$16.04,3,$20.50,7,,$16.44,-2.43%,,,,$17.25,4.93%,$18.03,9.69%,$19.30,17.42%,AIP,NASDAQ:AIP,0.432
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$2.83,76.68%,,,,$2.51,-11.31%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.433
NYSE:AIV,4 Mar 2026,$4.19,3,,9,3.5,$4.07,2.95%,2.95%,$4.19,$4.19,$4.14,1.72%,-$4.42,-208.50%,-$2.57,-163.25%,AIV,NYSE:AIV,0.381
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$217.81,1.84%,,,,$214.20,-1.66%,$420.43,93.03%,$516.81,137.28%,AIZ,NYSE:AIZ,-0.387
NASDAQ:AKAM,11 Feb 2026,$114.28,5,$103.73,9,,$114.85,-9.68%,,,,$110.03,-4.20%,$121.82,6.07%,$170.54,48.49%,AKAM,NASDAQ:AKAM,-0.088
NYSE:AL,2 Jan 2026,$58.27,3,$66.50,5,,$64.94,-10.27%,,,,$65.82,1.36%,-$206.17,-417.48%,-$110.67,-270.41%,AL,NYSE:AL,0.014
NASDAQ:ALAB,27 Jan 2026,$140.56,1,$194.64,5,,$109.60,28.25%,,,,$116.28,6.09%,$133.19,21.52%,$133.95,22.22%,ALAB,NASDAQ:ALAB,0.405
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$75.35,8.10%,,,,$76.64,1.71%,$122.41,62.46%,$151.44,100.99%,ALC,NYSE:ALC,0.436
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,,$20.84,-20.26%,,,,$0.00,-100.00%,$21.07,1.09%,$26.70,28.10%,ALEX,NYSE:ALEX,-1.000
NASDAQ:ALGM,19 Jan 2026,$25.92,2,$39.14,8,,$31.53,-17.80%,,,,$31.42,-0.35%,$38.87,23.26%,$43.67,38.50%,ALGM,NASDAQ:ALGM,0.369
NYSE:ALIT,11 Feb 2026,$3.53,3,$3.67,5,,$0.58,509.40%,,,,$0.54,-6.90%,$6.44,1010.99%,$19.90,3331.34%,ALIT,NYSE:ALIT,-0.179
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$207.34,-11.87%,,,,$204.32,-1.46%,$406.89,96.24%,$431.81,108.26%,ALL,NYSE:ALL,-0.339
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$145.29,13.83%,,,,$149.18,2.68%,$265.48,82.73%,$291.94,100.93%,ALLE,NYSE:ALLE,0.071
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.23,5.86%,,,,$39.28,0.13%,-$469.28,-1296.22%,-$506.53,-1391.17%,ALLY,NYSE:ALLY,0.051
NASDAQ:ALNT,4 Feb 2026,$50.47,2,,,,$59.09,-14.59%,,,,$59.51,0.71%,$97.39,64.82%,$111.46,88.62%,ALNT,NASDAQ:ALNT,-0.393
NASDAQ:ALRM,11 Feb 2026,$60.94,3,$85.00,1,,$43.19,41.11%,,,,$42.40,-1.83%,$85.31,97.52%,$101.36,134.68%,ALRM,NASDAQ:ALRM,-0.298
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$23.71,3.49%,,,,$24.49,3.29%,-$128.22,-640.80%,-$121.61,-612.91%,ALRS,NASDAQ:ALRS,0.172
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$117.06,-16.16%,,,,$118.28,1.04%,$217.06,85.43%,$243.77,108.24%,ALSN,NYSE:ALSN,0.054
NASDAQ:ALT,23 Dec 2025,$9.35,5,$13.00,2,,$3.08,203.57%,,,,$3.08,0.00%,$1.46,-52.61%,$1.47,-52.33%,ALT,NASDAQ:ALT,0.052
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.11,380.18%,,,,$1.00,-9.91%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.458
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$3.43,152.54%,,,,$3.41,-0.58%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,0.055
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$38.87,-21.14%,,,,$39.13,0.67%,-$154.57,-497.66%,-$143.00,-467.89%,AMAL,NASDAQ:AMAL,0.049
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$4.05,26.89%,,,,$3.94,-2.72%,$10.83,167.32%,$18.69,361.41%,AMBP,NYSE:AMBP,-0.171
NYSE:AMBQ,29 Jan 2026,$40.84,3,,,,$25.41,60.71%,,,,$23.03,-9.37%,$0.00,-100.00%,$0.00,-100.00%,AMBQ,NYSE:AMBQ,-0.089
NYSE:AMCR,31 Mar 2026,$54.24,5,$53.88,6,3.75,$39.75,35.55%,35.55%,$53.88,$54.24,$39.90,0.38%,$17.38,-56.27%,$45.62,14.76%,AMCR,NYSE:AMCR,0.026
NASDAQ:AMD,28 Jan 2026,$229.36,2,$286.66,9,,$203.43,12.75%,,,,$215.30,5.83%,$287.45,41.30%,$319.60,57.11%,AMD,NASDAQ:AMD,0.536
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,,$214.36,-11.45%,,,,$219.39,2.35%,$340.50,58.84%,$371.46,73.29%,AME,NYSE:AME,0.590
NASDAQ:AMPG,9 Feb 2026,$2.53,3,$9.00,7,,$1.90,33.05%,,,,$1.86,-2.11%,$0.44,-76.88%,$0.54,-71.82%,AMPG,NASDAQ:AMPG,0.060
NASDAQ:AMPL,5 Feb 2026,$11.31,4,$15.17,4,,$6.82,65.83%,,,,$6.49,-4.84%,$9.59,40.66%,$10.47,53.54%,AMPL,NASDAQ:AMPL,-0.142
NYSE:AMPY,20 Mar 2026,$8.49,3,$7.25,8,3,$6.24,16.19%,16.19%,$7.25,$8.49,$6.30,0.96%,$22.50,260.63%,$111.98,1694.62%,AMPY,NYSE:AMPY,-0.302
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$33.85,20.12%,,,,$34.56,2.10%,$35.47,4.78%,$37.45,10.63%,AMSC,NASDAQ:AMSC,0.176
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$33.33,37.97%,,,,$32.98,-1.05%,$8.65,-74.03%,$8.71,-73.88%,AMSF,NASDAQ:AMSF,-0.186
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,,$22.04,-12.25%,,,,$21.73,-1.41%,-$151.69,-788.27%,-$149.83,-779.79%,AMTB,NYSE:AMTB,-0.207
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$3.19,-0.13%,,,,$3.68,15.36%,$2.31,-27.50%,-$2.56,-180.30%,AMTX,NASDAQ:AMTX,0.277
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$39.83,117.51%,,,,$39.70,-0.33%,$72.26,81.42%,$124.79,213.32%,AMWD,NASDAQ:AMWD,-0.309
NYSE:AMX,15 May 2025,$18.21,3,,3,,$25.48,-28.53%,,,,$24.91,-2.24%,$442.66,1637.30%,"$1,360.80",5240.65%,AMX,NYSE:AMX,-0.043
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$91.37,29.58%,,,,$92.26,0.97%,$412.30,351.25%,$473.66,418.40%,ANF,NYSE:ANF,0.418
NYSE:AON,29 Aug 2025,$347.01,2,,,,$322.78,7.51%,,,,$317.29,-1.70%,$525.01,62.65%,$596.02,84.65%,AON,NYSE:AON,-0.316
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,,$36.62,31.02%,,,,$34.88,-4.75%,$35.31,-3.59%,$41.73,13.96%,AORT,NYSE:AORT,-0.156
NYSE:AOS,14 Jan 2026,$71.54,4,$76.86,8,,$65.94,8.49%,,,,$66.28,0.52%,$153.15,132.25%,$166.62,152.69%,AOS,NYSE:AOS,0.043
NASDAQ:AOSL,5 Feb 2026,$36.47,3,$24.33,6,,$22.16,9.79%,,,,$23.06,4.06%,$28.75,29.72%,$50.91,129.75%,AOSL,NASDAQ:AOSL,0.276
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$42.44,-32.88%,,,,$43.41,2.29%,$37.93,-10.63%,$105.83,149.37%,APA,NASDAQ:APA,-0.250
NYSE:APAM,25 Feb 2026,$47.32,4,$45.00,6,,$36.39,23.66%,,,,$35.48,-2.50%,$110.71,204.24%,$39.02,7.24%,APAM,NYSE:APAM,-0.039
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$290.49,2.00%,,,,$304.61,4.86%,$159.07,-45.24%,$179.81,-38.10%,APD,NYSE:APD,0.404
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$56.88,-39.31%,,,,$59.48,4.57%,$91.66,61.15%,$103.38,81.75%,APEI,NASDAQ:APEI,0.468
NYSE:APH,22 Jan 2026,$121.05,1,$163.27,10,,$126.35,-4.19%,,,,$118.92,-5.88%,$190.12,50.47%,$203.28,60.89%,APH,NYSE:APH,-0.298
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.54,-13.98%,,,,$3.45,-2.54%,$2.98,-15.92%,$4.24,19.70%,API,NASDAQ:API,-0.249
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$33.54,97.94%,,,,$33.90,1.07%,$50.90,51.76%,$73.48,119.09%,APOG,NASDAQ:APOG,0.150
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.14,0.06%,,,,$6.51,6.03%,-$4.50,-173.32%,-$1.92,-131.29%,AQN,NYSE:AQN,0.619
NYSE:AR,20 Aug 2025,$31.31,3,,,,$42.44,-26.23%,,,,$43.78,3.16%,$61.40,44.67%,$85.63,101.76%,AR,NYSE:AR,-0.484
NASDAQ:ARAI,10 Feb 2026,$3.71,3,,,,$0.80,364.11%,,,,,-100.00%,-$2.00,-350.00%,-$2.00,-350.00%,ARAI,NASDAQ:ARAI,-2.000
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,,$0.39,225.64%,,,,,-100.00%,-$2.00,-612.82%,-$2.00,-612.82%,ARAY,NASDAQ:ARAY,-2.000
NASDAQ:ARCC,30 Mar 2026,$19.78,3,$20.83,9,3.5,$18.00,9.86%,9.86%,$19.78,$20.83,$18.27,1.50%,$19.73,9.63%,$19.84,10.20%,ARCC,NASDAQ:ARCC,0.315
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$8.25,24.93%,,,,$7.88,-4.48%,-$0.96,-111.59%,$25.93,214.28%,ARCO,NYSE:ARCO,-0.348
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$6.78,92.14%,,,,$6.86,1.18%,$7.98,17.65%,$7.56,11.52%,ARHS,NASDAQ:ARHS,0.534
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$5.57,16.78%,,,,$5.70,2.33%,-$14.87,-367.00%,-$3.46,-162.19%,ARKO,NASDAQ:ARKO,0.211
NASDAQ:ARLP,13 Feb 2026,$25.11,1,,,,$27.65,-9.19%,,,,$30.18,9.15%,$52.58,90.16%,$75.83,174.26%,ARLP,NASDAQ:ARLP,0.337
NASDAQ:ARM,19 Jan 2026,$90.86,2,$170.59,1,,$151.28,-39.94%,,,,$137.88,-8.86%,$153.84,1.69%,$156.80,3.65%,ARM,NASDAQ:ARM,-0.038
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$33.57,44.98%,,,,$33.33,-0.71%,-$194.63,-679.77%,-$191.40,-670.15%,AROW,NASDAQ:AROW,-0.013
NYSE:ARX,13 Nov 2025,$14.59,3,,,,$13.36,9.21%,,,,$13.08,-2.10%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-0.167
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.86,-8.98%,,,,$25.13,-2.82%,-$132.76,-613.38%,-$121.68,-570.55%,ASB,NYSE:ASB,-0.068
NYSE:ASGN,20 Feb 2026,$71.47,3,$56.80,5,,$38.71,46.73%,,,,$38.21,-1.29%,$84.00,117.00%,$111.91,189.09%,ASGN,NYSE:ASGN,-0.005
NYSE:ASH,14 May 2025,$83.18,3,,4,,$55.61,49.58%,,,,$55.58,-0.05%,$117.28,110.90%,$176.93,218.17%,ASH,NYSE:ASH,0.376
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,320.83",-34.04%,,,,"$1,367.83",3.56%,"$3,190.91",141.58%,"$3,242.87",145.52%,ASML,NASDAQ:ASML,0.559
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,,$4.42,43.30%,,,,$4.18,-5.43%,$0.00,-100.00%,$0.00,-100.00%,ASPI,NASDAQ:ASPI,-0.251
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$336.13,2.62%,,,,$346.39,3.05%,-$499.49,-248.60%,-$401.22,-219.36%,ASR,NYSE:ASR,0.472
NASDAQ:ASTS,29 Jan 2026,$76.75,2,$91.68,6,,$82.87,-7.38%,,,,$81.64,-1.48%,$72.98,-11.93%,$73.48,-11.33%,ASTS,NASDAQ:ASTS,0.238
NYSE:ASX,19 Jan 2026,$16.81,2,,,,$21.68,-22.46%,,,,$22.97,5.95%,-$164.30,-857.85%,-$149.13,-787.89%,ASX,NYSE:ASX,0.338
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,,$10.88,53.77%,,,,$11.61,6.71%,$7.07,-34.98%,$13.74,26.31%,ATEC,NASDAQ:ATEC,0.268
NYSE:ATEN,20 Jan 2026,$18.80,3,$23.25,7,,$23.12,-18.69%,,,,$22.48,-2.77%,$26.21,13.38%,$28.28,22.32%,ATEN,NYSE:ATEN,-0.100
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,#N/A,#N/A,,,,$0.00,#N/A,$96.80,#N/A,$122.17,#N/A,ATGE,NYSE:ATGE,-1.000
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$145.46,-56.69%,,,,$148.34,1.98%,$217.85,49.77%,$239.28,64.50%,ATI,NYSE:ATI,0.554
NASDAQ:ATOM,10 Feb 2026,$5.03,3,,1,,$3.81,32.13%,,,,$3.85,1.05%,$3.20,-16.04%,$3.28,-13.83%,ATOM,NASDAQ:ATOM,0.043
NYSE:ATS,31 Oct 2025,$26.18,3,,,,$28.20,-7.16%,,,,$28.91,2.52%,$35.19,24.80%,$47.13,67.12%,ATS,NYSE:ATS,0.561
NYSE:AU,20 Aug 2025,$29.75,2,,,,$97.36,-69.44%,,,,$89.02,-8.57%,$197.19,102.54%,$200.99,106.44%,AU,NYSE:AU,-0.607
NYSE:AUB,20 Jan 2026,$40.52,3,$42.50,6,,$35.74,13.37%,,,,$36.02,0.78%,-$132.93,-471.93%,-$128.29,-458.95%,AUB,NYSE:AUB,0.145
NASDAQ:AUDC,26 Mar 2026,$12.39,3,$12.50,5,2.75,$8.41,47.32%,47.32%,$12.39,$12.50,$8.37,-0.48%,$8.87,5.46%,$10.37,23.25%,AUDC,NASDAQ:AUDC,-0.089
NASDAQ:AUR,5 Feb 2026,$5.15,3,,,,$4.12,24.90%,,,,$4.25,3.16%,$3.16,-23.38%,$3.19,-22.47%,AUR,NASDAQ:AUR,0.235
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$163.35,32.85%,,,,$161.27,-1.27%,$164.51,0.71%,$229.69,40.61%,AVB,NYSE:AVB,-0.405
NASDAQ:AVGO,15 Jan 2026,$379.10,3,$459.15,10,,$309.66,22.43%,,,,$319.51,3.18%,$395.96,27.87%,$426.85,37.84%,AVGO,NASDAQ:AVGO,0.805
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,,$14.01,32.19%,,,,$13.62,-2.78%,$30.95,120.90%,$42.37,202.44%,AVNS,NYSE:AVNS,-0.188
NASDAQ:AVNW,5 Feb 2026,$24.97,3,$34.25,7,,$22.61,10.42%,,,,$23.78,5.17%,$61.77,173.18%,$67.72,199.52%,AVNW,NASDAQ:AVNW,0.449
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$61.62,-1.27%,,,,$59.19,-3.94%,$45.64,-25.94%,$61.98,0.59%,AVT,NASDAQ:AVT,-0.091
NASDAQ:AVTX,23 Dec 2025,$33.36,4,$37.40,3,,$14.93,123.44%,,,,$13.65,-8.57%,$8.26,-44.64%,$8.29,-44.48%,AVTX,NASDAQ:AVTX,-0.118
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$172.68,8.01%,,,,$169.22,-2.00%,$226.02,30.89%,$317.34,83.78%,AVY,NYSE:AVY,-0.075
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,,$85.09,-10.49%,,,,$83.77,-1.55%,-$243.66,-386.35%,-$218.19,-356.42%,AX,NYSE:AX,-0.112
NYSE:B,24 Oct 2025,$29.72,2,,,,$40.79,-27.14%,,,,$38.16,-6.45%,$86.52,112.11%,$108.08,164.97%,B,NYSE:B,-0.331
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$199.03,-9.91%,,,,$196.92,-1.06%,$90.98,-54.29%,$74.04,-62.80%,BA,NYSE:BA,0.259
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$125.46,6.53%,,,,$125.87,0.33%,$224.45,78.90%,$230.01,83.33%,BABA,NYSE:BABA,0.062
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$48.75,-7.31%,,,,$47.38,-2.81%,-$193.50,-496.92%,-$189.28,-488.27%,BAC,NYSE:BAC,-0.181
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$59.11,15.01%,,,,$57.83,-2.17%,$243.69,312.26%,$284.94,382.05%,BALL,NYSE:BALL,-0.291
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,,$17.58,6.77%,,,,$17.50,-0.46%,-$131.06,-845.50%,-$120.38,-784.75%,BANC,NYSE:BANC,0.202
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$108.50,1.35%,,,,$111.41,2.68%,-$164.43,-251.55%,-$153.58,-241.55%,BANF,NASDAQ:BANF,0.234
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,,$60.68,5.16%,,,,$61.62,1.55%,-$319.46,-626.46%,-$305.75,-603.87%,BANR,NASDAQ:BANR,0.190
NYSE:BAP,19 Nov 2025,$220.25,2,,,,$339.18,-35.06%,,,,$329.57,-2.83%,"-$1,400.82",-513.00%,"-$1,785.43",-626.40%,BAP,NYSE:BAP,0.081
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$3.24,4.26%,,,,$3.15,-2.78%,$3.99,23.06%,$4.48,38.30%,BB,NYSE:BB,-0.186
NYSE:BBAI,9 Feb 2026,$4.92,3,$6.33,2,,$3.52,39.77%,,,,$3.03,-13.92%,$3.00,-14.76%,$3.00,-14.85%,BBAI,NYSE:BBAI,-0.230
