Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",Score,Analyst Target Price,Tip Ranks Difference
NYSE:ABT,11 Dec 2025,$121.58,3,$147.38,6,3.89,$98.83,23.02%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ABT,NYSE:ABT,-1.000,$116.40,26.62%
NYSE:ACCO,28 Apr 2026,$4.93,5,$7.00,6,3.04,$4.18,18.05%,,,,$3.97,-5.02%,$0.00,-100.00%,$0.00,-100.00%,ACCO,NYSE:ACCO,-0.033,$7.67,-8.74%
NYSE:ACEL,18 Sep 2025,$12.91,4,$15.00,7,4.22,$12.45,3.67%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ACEL,NYSE:ACEL,-1.000,$15.50,-3.23%
NASDAQ:ACGL,29 Aug 2025,$97.27,4,$108.00,5,2.75,$100.04,-2.77%,,,,$101.73,1.69%,$0.00,-100.00%,$0.00,-100.00%,ACGL,NASDAQ:ACGL,0.007,$109.92,-1.75%
NYSE:ACI,21 May 2026,$24.29,3,$22.00,6,2.80,$15.02,46.47%,,,,$14.67,-2.33%,$0.00,-100.00%,$0.00,-100.00%,ACI,NYSE:ACI,-0.131,$20.25,8.64%
NASDAQ:ACIW,10 Feb 2026,$52.10,5,$63.33,2,3.57,$58.67,-11.20%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ACIW,NASDAQ:ACIW,-1.000,$65.33,-3.06%
NASDAQ:ACLS,27 May 2026,$130.64,2,$167.25,8,4.09,$139.34,-6.24%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ACLS,NASDAQ:ACLS,-1.000,$169.67,-1.43%
NASDAQ:ACMR,5 Feb 2026,$52.94,2,$43.25,9,4.07,$84.09,-48.57%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ACMR,NASDAQ:ACMR,-1.000,$102.14,-57.66%
NYSE:ACN,24 May 2026,$244.46,3,$254.70,8,2.89,$144.61,69.05%,,,,$137.92,-4.63%,$379.16,162.20%,$424.86,193.79%,ACN,NYSE:ACN,-0.013,$179.13,42.19%
NYSE:ACVA,18 Sep 2025,$10.72,3,,,4.12,$7.63,40.52%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ACVA,NYSE:ACVA,-1.000,$9.34,
NYSE:ADC,19 Sep 2025,$79.26,4,$81.90,8,,$80.75,-1.84%,,,,,-100.00%,-$2.00,-102.48%,-$2.00,-102.48%,ADC,NYSE:ADC,-2.000,,
NASDAQ:ADEA,5 Feb 2026,$20.67,3,,,,$25.90,-20.18%,,,,,-100.00%,-$2.00,-107.72%,-$2.00,-107.72%,ADEA,NASDAQ:ADEA,-2.000,,
NASDAQ:ADI,4 Jan 2026,$270.08,3,$290.50,7,3.54,$380.53,-29.02%,,,,$411.24,8.07%,$429.43,12.85%,$469.59,23.40%,ADI,NASDAQ:ADI,0.360,$454.00,-36.01%
NASDAQ:ADIL,11 Jul 2025,$0.51,3,,,,$2.79,-81.61%,,,,,-100.00%,-$2.00,-171.68%,-$2.00,-171.68%,ADIL,NASDAQ:ADIL,-2.000,,
NASDAQ:ADP,27 Jan 2026,$279.90,4,$288.80,7,1.46,$256.56,9.10%,,,,$244.02,-4.89%,$0.00,-100.00%,$0.00,-100.00%,ADP,NASDAQ:ADP,-0.602,$252.13,14.54%
NASDAQ:ADTN,10 Feb 2026,$10.14,3,$12.50,8,3.51,$11.71,-13.40%,,,,$13.07,11.61%,$0.00,-100.00%,$0.00,-100.00%,ADTN,NASDAQ:ADTN,0.211,$19.50,-35.90%
NYSE:AEM,24 Oct 2025,$79.48,1,,,3.02,$137.29,-42.11%,,,,$141.82,3.30%,$0.00,-100.00%,$0.00,-100.00%,AEM,NYSE:AEM,-0.045,$233.86,
NASDAQ:AEMD,4 Dec 2025,$7.60,3,,,,$0.67,1034.33%,,,,,-100.00%,-$2.00,-398.51%,-$2.00,-398.51%,AEMD,NASDAQ:AEMD,-2.000,,
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,2.84,$133.13,-21.35%,,,,$137.25,3.09%,$0.00,-100.00%,$0.00,-100.00%,AEP,NASDAQ:AEP,0.057,$145.52,
NYSE:AER,5 Mar 2026,$119.70,1,,,,$147.16,-18.66%,,,,,-100.00%,-$2.00,-101.36%,-$2.00,-101.36%,AER,NYSE:AER,-2.000,,
NYSE:AES,11 Jul 2025,$13.47,3,,,3.35,$14.80,-9.02%,,,,$15.23,2.91%,$0.00,-100.00%,$0.00,-100.00%,AES,NYSE:AES,0.376,$15.00,
NASDAQ:AFYA,30 Jun 2026,$16.79,3,$21.00,2,2.50,$14.16,18.60%,18.60%,$16.66,$21.00,$13.81,-2.47%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.179,$16.66,26.05%
NYSE:AG,12 Aug 2025,$7.66,3,,,1.45,$15.88,-51.79%,,,,$15.80,-0.50%,$0.00,-100.00%,$0.00,-100.00%,AG,NYSE:AG,-0.879,$24.50,
NYSE:AGI,24 Oct 2025,$19.15,2,,,1.60,$28.25,-32.21%,,,,$28.01,-0.85%,$0.00,-100.00%,$0.00,-100.00%,AGI,NYSE:AGI,-0.796,$47.50,
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,2.11,$206.23,-12.84%,,,,$193.70,-6.08%,$0.00,-100.00%,$0.00,-100.00%,AGM,NYSE:AGM,-0.311,$219.67,-0.31%
NASDAQ:AGNC,23 Dec 2025,$10.87,3,$10.31,9,2.03,$11.43,-9.80%,,,,$11.27,-1.40%,$0.00,-100.00%,$0.00,-100.00%,AGNC,NASDAQ:AGNC,-0.314,$11.44,-9.88%
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,2.09,$84.17,19.07%,,,,$82.97,-1.43%,$0.00,-100.00%,$0.00,-100.00%,AGO,NYSE:AGO,-0.343,$92.33,14.08%
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,2.41,$9.93,-5.34%,,,,$10.17,2.42%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.355,$13.65,-31.14%
NASDAQ:AHCO,3 Dec 2025,$13.94,3,$13.67,6,4.25,$10.90,25.41%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AHCO,NASDAQ:AHCO,-1.000,$13.62,0.37%
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,1.94,$78.03,8.62%,,,,$76.67,-1.74%,$0.00,-100.00%,$0.00,-100.00%,AIG,NYSE:AIG,-0.448,$88.45,2.43%
NASDAQ:AIMD,29 Jan 2026,$2.10,3,,,,$1.70,23.77%,,,,,-100.00%,-$2.00,-217.65%,-$2.00,-217.65%,AIMD,NASDAQ:AIMD,-2.000,,
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,2.81,$74.45,-10.28%,,,,$76.63,2.93%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN,0.237,$58.67,13.86%
NASDAQ:AIP,5 Feb 2026,$16.04,3,$20.50,7,4.08,$31.03,-48.31%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AIP,NASDAQ:AIP,-1.000,$37.75,-45.70%
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,3.41,$4.16,20.19%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-1.000,$4.50,11.11%
NYSE:AIV,16 Jul 2026,$2.91,3,,3,4.41,$2.78,4.68%,4.68%,$2.91,$7.00,$2.92,5.04%,$0.00,-100.00%,$0.00,-100.00%,AIV,NYSE:AIV,0.687,$7.00,
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,1.27,$275.44,-19.47%,,,,$267.75,-2.79%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ,-0.758,$293.00,-18.26%
NASDAQ:AKAM,11 Feb 2026,$114.28,5,$103.73,9,4.70,$118.81,-12.69%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AKAM,NASDAQ:AKAM,-1.000,$159.30,-34.88%
NYSE:AL,2 Jan 2026,$58.27,3,$66.50,5,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,AL,NYSE:AL,-2.000,,
NASDAQ:ALAB,27 Jan 2026,$140.56,1,$194.64,5,0.69,$319.74,-56.04%,,,,$323.33,1.12%,$0.00,-100.00%,$0.00,-100.00%,ALAB,NASDAQ:ALAB,-0.942,$281.56,-30.87%
NYSE:ALC,27 Aug 2025,$81.45,1,,,1.35,$70.62,15.34%,,,,$65.80,-6.83%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,-0.828,$87.92,
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,0.21,#N/A,#N/A,,,,$10.08,#N/A,$20.81,#N/A,$26.30,#N/A,ALEX,NYSE:ALEX,-0.915,$21.00,0.00%
NASDAQ:ALGM,19 Jan 2026,$25.92,2,$39.14,8,4.00,$47.12,-45.00%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ALGM,NASDAQ:ALGM,-1.000,$56.55,-30.79%
NYSE:ALIT,11 Feb 2026,$3.53,3,$3.67,5,5.00,$21.57,-83.61%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT,-1.000,$44.00,-91.66%
NYSE:ALL,28 Apr 2026,$199.62,2,$248.30,5,0.86,$241.86,-17.47%,,,,$226.45,-6.37%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL,-0.955,$250.82,-1.00%
NYSE:ALLE,24 Oct 2025,$165.38,3,,,1.64,$139.48,18.57%,,,,$133.85,-4.04%,$0.00,-100.00%,$0.00,-100.00%,ALLE,NYSE:ALLE,-0.635,$165.18,
NYSE:ALLY,29 Jun 2026,$48.35,3,$53.00,9,2.77,$46.80,3.32%,3.32%,$48.35,$54.11,$46.24,-1.20%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,-0.024,$54.11,-2.05%
NASDAQ:ALNT,4 Feb 2026,$50.47,2,,,1.01,$87.18,-42.11%,,,,$83.80,-3.88%,$0.00,-100.00%,$0.00,-100.00%,ALNT,NASDAQ:ALNT,-0.751,$73.80,
NASDAQ:ALRM,11 Feb 2026,$60.94,3,$85.00,1,3.55,$54.10,12.65%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ALRM,NASDAQ:ALRM,-1.000,$60.00,41.67%
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,2.47,$32.59,-24.71%,,,,$31.74,-2.61%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS,-0.049,$31.00,-17.32%
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,2.18,$115.49,-15.02%,,,,$112.47,-2.61%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN,-0.353,$136.90,-28.31%
NASDAQ:ALT,23 Dec 2025,$9.35,5,$13.00,2,5.00,$2.85,228.07%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ALT,NASDAQ:ALT,-1.000,$15.45,-15.86%
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,ALTS,NASDAQ:ALTS,-2.000,,
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,5.00,$3.37,157.03%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-1.000,$14.60,
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,2.24,$48.30,-36.54%,,,,$46.39,-3.95%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.229,$50.50,
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,3.02,$4.75,8.19%,,,,$4.65,-2.11%,$0.00,-100.00%,$0.00,-100.00%,AMBP,NYSE:AMBP,0.225,$4.63,
NYSE:AMBQ,29 Jan 2026,$40.84,3,,,2.90,$74.46,-45.15%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AMBQ,NYSE:AMBQ,-1.000,$73.00,
NYSE:AMCR,21 May 2026,$52.70,5,$46.80,4,2.06,$44.84,4.37%,,,,$43.13,-3.81%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR,-0.343,$48.21,-2.92%
NASDAQ:AMD,28 Jan 2026,$229.36,2,$286.66,9,0.85,$500.94,-54.21%,,,,$485.41,-3.10%,$0.00,-100.00%,$0.00,-100.00%,AMD,NASDAQ:AMD,-0.969,$525.40,-45.44%
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,2.74,$237.30,-20.01%,,,,$234.43,-1.21%,$0.00,-100.00%,$0.00,-100.00%,AME,NYSE:AME,-0.008,$263.39,-16.41%
NASDAQ:AMPG,9 Feb 2026,$2.53,3,$9.00,7,3.45,$6.42,-60.62%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AMPG,NASDAQ:AMPG,-1.000,$7.00,28.57%
NASDAQ:AMPL,5 Feb 2026,$11.31,4,$15.17,4,3.63,$9.65,17.20%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AMPL,NASDAQ:AMPL,-1.000,$10.86,39.69%
NYSE:AMPY,20 Mar 2026,$8.49,3,$7.25,8,5.00,$3.97,82.62%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY,-1.000,$9.12,-20.50%
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,5.00,$33.09,22.88%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AMSC,NASDAQ:AMSC,-1.000,$65.33,
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,2.89,$33.55,37.07%,,,,$34.72,3.49%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF,0.083,$36.67,
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,1.84,$26.40,-26.74%,,,,$25.71,-2.61%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,-0.435,$27.25,-22.94%
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,5.00,$1.56,104.23%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX,-1.000,$13.88,
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,AMWD,NASDAQ:AMWD,-2.000,,
NYSE:AMX,23 Jun 2026,$26.38,3,$28.60,8,3.25,$26.14,0.90%,0.90%,$26.38,$29.17,$26.94,3.06%,$0.00,-100.00%,$0.00,-100.00%,AMX,NYSE:AMX,0.257,$29.17,-1.95%
NYSE:ANF,21 Sep 2025,$118.40,3,,1,3.60,$97.37,21.60%,,,,$0.00,-100.00%,$281.79,189.40%,$131.97,35.53%,ANF,NYSE:ANF,-1.000,$109.09,
NYSE:AON,29 Aug 2025,$347.01,2,,,1.34,$368.63,-5.87%,,,,$346.29,-6.06%,$0.00,-100.00%,$0.00,-100.00%,AON,NYSE:AON,-0.714,$390.42,
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,5.00,$25.73,86.47%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AORT,NYSE:AORT,-1.000,$42.00,23.12%
NYSE:AOS,14 Jan 2026,$71.54,4,$76.86,8,3.03,$60.53,18.19%,,,,$62.30,2.92%,$0.00,-100.00%,$0.00,-100.00%,AOS,NYSE:AOS,0.112,$70.45,9.10%
NASDAQ:AOSL,5 Feb 2026,$36.47,3,$24.33,6,5.00,$30.71,-20.77%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AOSL,NASDAQ:AOSL,-1.000,$47.00,-48.23%
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,3.30,$34.28,-16.90%,,,,$35.40,3.27%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA,0.214,$42.12,
NYSE:APAM,25 Feb 2026,$47.32,4,$45.00,6,2.21,$39.19,14.83%,,,,$39.40,0.54%,$0.00,-100.00%,$0.00,-100.00%,APAM,NYSE:APAM,-0.168,$36.25,24.14%
NYSE:APD,30 Aug 2025,$296.29,3,,8,3.34,$297.29,-0.34%,,,,$306.37,3.05%,$0.00,-100.00%,$0.00,-100.00%,APD,NYSE:APD,0.303,$332.05,
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,4.07,$51.18,-32.55%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,-1.000,$62.17,
NYSE:APH,22 Jan 2026,$121.05,1,$163.27,10,2.17,$153.14,-20.95%,,,,$154.57,0.93%,$0.00,-100.00%,$0.00,-100.00%,APH,NYSE:APH,-0.384,$187.83,-13.08%
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$4.00,-23.88%,,,,,-100.00%,-$2.00,-150.00%,-$2.00,-150.00%,API,NASDAQ:API,-2.000,,
NASDAQ:APOG,5 May 2025,$66.39,5,,2,3.42,$41.22,61.06%,,,,$40.48,-1.80%,$27.07,-34.33%,$50.18,21.73%,APOG,NASDAQ:APOG,0.377,$44.00,
NYSE:AQN,26 Aug 2025,$6.14,4,,8,3.01,$5.87,4.66%,,,,$5.96,1.53%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,0.107,$6.78,
NYSE:AR,20 Aug 2025,$31.31,3,,,5.00,$33.35,-6.13%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AR,NYSE:AR,-1.000,$48.75,
NASDAQ:ARAI,10 Feb 2026,$3.71,3,,,,$0.37,903.49%,,,,,-100.00%,-$2.00,-640.54%,-$2.00,-640.54%,ARAI,NASDAQ:ARAI,-2.000,,
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,,$0.27,370.37%,,,,,-100.00%,-$2.00,-840.74%,-$2.00,-840.74%,ARAY,NASDAQ:ARAY,-2.000,,
NASDAQ:ARCC,30 Mar 2026,$19.78,3,$20.83,9,2.94,$19.21,2.94%,,,,$19.48,1.41%,$0.00,-100.00%,$0.00,-100.00%,ARCC,NASDAQ:ARCC,0.115,$20.73,0.48%
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,1.90,$8.30,24.18%,,,,$8.08,-2.65%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.603,$11.15,
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,3.70,$7.84,66.16%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS,-1.000,$8.94,
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,2.59,$7.94,-18.08%,,,,$7.74,-2.52%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.063,$8.50,
NASDAQ:ARLP,29 Jun 2026,$24.48,1,,,4.09,$24.59,-0.45%,-0.45%,$24.48,$31.00,$25.97,5.61%,$0.00,-100.00%,$0.00,-100.00%,ARLP,NASDAQ:ARLP,0.609,$31.00,
NASDAQ:ARM,19 Jan 2026,$90.86,2,$170.59,1,,$262.01,-65.32%,,,,,-100.00%,-$2.00,-100.76%,-$2.00,-100.76%,ARM,NASDAQ:ARM,-2.000,,
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,2.12,$42.50,14.52%,,,,$40.81,-3.98%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW,-0.245,$41.00,18.71%
NYSE:ARX,13 Nov 2025,$14.59,3,,,4.84,$13.96,4.52%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-1.000,$19.11,
NYSE:ASB,10 Apr 2025,$23.54,5,,6,2.36,$31.77,-25.91%,,,,$30.89,-2.77%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,-0.166,$33.11,
NYSE:ASGN,20 Feb 2026,$71.47,3,$56.80,5,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,ASGN,NYSE:ASGN,-2.000,,
NYSE:ASH,14 May 2025,$83.18,3,,4,2.82,$68.81,20.89%,,,,$69.89,1.57%,$0.00,-100.00%,$0.00,-100.00%,ASH,NYSE:ASH,0.096,$70.00,
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,2.45,"$1,784.87",-51.19%,,,,"$1,755.15",-1.67%,$0.00,-100.00%,$0.00,-100.00%,ASML,NASDAQ:ASML,-0.125,"$1,874.31",
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,,$3.95,60.35%,,,,,-100.00%,-$2.00,-150.63%,-$2.00,-150.63%,ASPI,NASDAQ:ASPI,-2.000,,
NYSE:ASR,10 Jul 2025,$344.93,4,,7,3.07,$280.94,22.78%,,,,$288.99,2.87%,-$555.86,-297.86%,-$460.16,-263.79%,ASR,NYSE:ASR,0.049,$362.53,
NASDAQ:ASTS,29 Jan 2026,$76.75,2,$91.68,6,1.35,$55.01,39.52%,,,,$66.24,20.41%,$0.00,-100.00%,$0.00,-100.00%,ASTS,NASDAQ:ASTS,-0.931,$81.47,12.53%
NYSE:ASX,19 Jan 2026,$16.81,2,,,3.59,$39.51,-57.45%,,,,$43.23,9.42%,$0.00,-100.00%,$0.00,-100.00%,ASX,NYSE:ASX,0.465,$42.47,
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,5.00,$9.27,80.47%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ATEC,NASDAQ:ATEC,-1.000,$16.00,44.81%
NYSE:ATEN,20 Jan 2026,$18.80,3,$23.25,7,1.60,$36.09,-47.91%,,,,$35.94,-0.42%,$0.00,-100.00%,$0.00,-100.00%,ATEN,NYSE:ATEN,-0.518,$34.80,-33.19%
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,ATGE,NYSE:ATGE,-2.000,,
NYSE:ATI,30 Aug 2025,$63.00,2,,7,3.40,$185.51,-66.04%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI,-1.000,$200.33,
NASDAQ:ATOM,10 Feb 2026,$5.03,3,,1,5.00,$5.69,-11.52%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ATOM,NASDAQ:ATOM,-1.000,$10.00,
NYSE:ATS,31 Oct 2025,$26.18,3,,,4.30,$27.79,-5.79%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,ATS,NYSE:ATS,-1.000,$35.00,
NYSE:AU,20 Aug 2025,$29.75,2,,,3.76,$76.35,-61.03%,,,,$82.59,8.17%,$0.00,-100.00%,$0.00,-100.00%,AU,NYSE:AU,0.342,$118.00,
NYSE:AUB,20 Jan 2026,$40.52,3,$42.50,6,1.96,$43.25,-6.31%,,,,$41.75,-3.47%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,-0.391,$46.00,-7.61%
NASDAQ:AUDC,26 Mar 2026,$12.39,3,$12.50,5,2.68,$9.73,27.33%,,,,$9.83,1.03%,$0.00,-100.00%,$0.00,-100.00%,AUDC,NASDAQ:AUDC,-0.150,$12.50,0.00%
NASDAQ:AUR,5 Feb 2026,$5.15,3,,,5.00,$5.95,-13.51%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AUR,NASDAQ:AUR,-1.000,$11.22,
NYSE:AVB,18 Sep 2025,$217.02,5,,7,3.04,$195.50,11.01%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AVB,NYSE:AVB,-1.000,$197.22,
NASDAQ:AVGO,26 May 2026,$447.08,3,$478.56,9,2.86,$374.45,19.40%,,,,$391.04,4.43%,$513.58,37.16%,$543.62,45.18%,AVGO,NASDAQ:AVGO,-0.129,$523.73,-8.62%
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,1.00,$24.96,-25.80%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AVNS,NYSE:AVNS,-1.000,$14.00,
NASDAQ:AVNW,14 Jul 2026,$31.84,3,$32.00,6,5.00,$20.73,53.59%,53.59%,$31.62,$32.00,$0.00,-100.00%,$58.21,180.81%,$64.02,208.84%,AVNW,NASDAQ:AVNW,-1.000,$31.62,1.20%
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,2.19,$84.76,-28.22%,,,,$85.35,0.70%,$0.00,-100.00%,$0.00,-100.00%,AVT,NASDAQ:AVT,-0.259,$89.00,
