Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$19.87,-16.81%,,,,$20.12,1.26%,$905.09,4455.08%,"$2,805.03",14016.93%,AMX
NYSE:ANF,20 Aug 2025,$127.43,3,$118.44,7,3.25,$94.93,24.77%,24.77%,$118.44,$127.43,$98.67,3.94%,$153.01,61.18%,$210.14,121.36%,ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$369.53,-6.09%,-6.09%,$347.01,$347.01,$383.08,3.67%,$407.46,10.26%,$484.56,31.13%,AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,3.25,$22.74,-1.28%,-1.28%,$22.45,$28.49,$22.37,-1.63%,$43.52,91.39%,$103.64,355.77%,APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$286.71,3.34%,3.34%,$296.29,$328.83,$294.69,2.78%,$195.83,-31.70%,$216.67,-24.43%,APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$112.84,-27.72%,,,,$114.17,1.18%,$163.18,44.61%,$174.91,55.01%,APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,3,$3.67,-17.03%,-17.03%,$3.05,$3.05,$3.78,3.00%,$0.59,-83.87%,$2.28,-37.82%,API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$42.00,30.95%,,,,$45.38,8.05%,$0.00,-100.00%,$0.00,-100.00%,APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,4,$5.63,9.12%,9.12%,$6.14,$6.23,$5.86,4.09%,-$2.94,-152.26%,$4.73,-16.03%,AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,3,$32.12,-2.53%,-2.53%,$31.31,$31.31,$34.29,6.76%,$71.31,122.02%,$97.07,202.21%,AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.84,41.08%,41.08%,$9.65,$10.31,$7.32,7.02%,-$4.75,-169.48%,$21.04,207.62%,ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.11,-7.56%,,,,$11.73,5.58%,$25.08,125.75%,$53.52,381.71%,ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,3,$5.02,29.58%,29.58%,$6.50,$6.50,$5.23,4.18%,-$16.68,-432.28%,-$4.67,-192.97%,ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.38,-10.77%,,,,$27.24,3.26%,-$157.71,-697.84%,-$151.50,-674.30%,ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$53.14,25.82%,,,,$56.11,5.59%,$116.06,118.41%,$248.78,368.15%,ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$796.70,8.41%,8.41%,$863.71,$871.20,$817.88,2.66%,$824.68,3.51%,$877.65,10.16%,ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$337.50,2.20%,,,,$349.76,3.63%,"$2,617.20",675.47%,"$4,024.46",1092.43%,ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$75.30,-16.33%,-16.33%,$63.00,$102.43,$77.28,2.63%,$99.37,31.97%,$120.84,60.48%,ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,2,$61.90,-51.94%,-51.94%,$29.75,$29.75,$64.86,4.78%,$139.31,125.06%,$143.77,132.26%,AU
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$53.11,-0.68%,-0.68%,$52.75,$60.84,$54.57,2.75%,-$0.48,-100.91%,$15.46,-70.89%,AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$167.83,11.14%,11.14%,$186.52,$197.20,$171.86,2.40%,$178.77,6.52%,$197.04,17.41%,AVY
NYSE:B,12 Aug 2025,$23.69,3,,,3,$29.21,-18.90%,-18.90%,$23.69,$23.69,$30.05,2.88%,$40.77,39.59%,$60.41,106.83%,B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$229.08,-21.73%,,,,$237.42,3.64%,$260.83,13.86%,$51.92,-77.34%,BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,3.75,$146.56,-8.81%,-8.81%,$133.65,$148.92,$139.50,-4.82%,$191.13,30.41%,$195.82,33.61%,BABA
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,3,$50.27,-10.11%,-10.11%,$45.19,$52.60,$50.99,1.43%,-$242.83,-583.05%,-$239.93,-577.28%,BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,3,$50.72,23.78%,23.78%,$62.78,$67.98,$52.46,3.43%,$28.85,-43.12%,$52.40,3.31%,BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$134.15,-17.48%,,,,$139.69,4.13%,$25.67,-80.87%,$16.54,-87.67%,BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,3,$3.80,-11.11%,-11.11%,$3.38,$4.72,$4.03,6.05%,$0.00,-100.00%,$0.00,-100.00%,BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.16,-7.31%,-7.31%,$2.93,$2.93,$3.32,5.06%,-$17.53,-654.89%,-$14.99,-574.27%,BBD
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,3,$69.17,-40.23%,-40.23%,$41.34,$59.00,$65.61,-5.15%,$0.00,-100.00%,$0.00,-100.00%,BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$28.16,45.88%,,,,$30.14,7.03%,$97.68,246.88%,$83.58,196.82%,BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$76.99,3.70%,3.70%,$79.84,$87.98,$79.25,2.94%,$128.13,66.42%,$169.61,120.30%,BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,2,$20.23,-14.77%,-14.77%,$17.24,$17.24,$20.79,2.77%,$27.04,33.65%,$27.04,33.65%,BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$15.70,5.10%,5.10%,$16.50,$16.51,$15.95,1.59%,-$6.52,-141.53%,-$7.10,-145.19%,BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$139.39,-42.06%,,,,$142.48,2.22%,$220.42,58.13%,$263.07,88.73%,BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$116.11,3.30%,3.30%,$119.95,$140.33,$119.35,2.79%,$210.08,80.94%,$239.50,106.27%,BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$130.39,-24.40%,,,,$133.73,2.56%,-$177.91,-236.44%,-$164.21,-225.94%,BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.35,-14.61%,-14.61%,$10.55,$10.55,$12.72,3.00%,-$72.34,-685.78%,-$69.22,-660.48%,BFIN
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$47.70,15.75%,15.75%,$55.22,$68.67,$52.27,9.58%,$109.00,128.52%,$118.44,148.30%,BIRK
NYSE:BJ,20 Aug 2025,,0,,1,0.5,$97.30,-100.00%,-100.00%,,$0.00,$101.44,4.25%,$105.13,8.05%,$143.64,47.63%,BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$7.56,16.80%,16.80%,$8.83,$9.20,$7.71,1.98%,-$9.78,-229.36%,$18.31,142.23%,BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$45.99,-10.96%,,,,$45.50,-1.07%,$41.79,-9.13%,$57.80,25.69%,BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$422.55,1.76%,1.76%,$430.00,$467.93,$430.81,1.95%,$822.08,94.55%,$913.35,116.15%,BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,108.57",-7.27%,-7.27%,"$1,027.97","$1,027.97","$1,100.08",-0.77%,$971.70,-12.35%,"$1,043.34",-5.88%,BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,2.5,$67.61,7.86%,7.86%,$72.93,$74.67,$69.59,2.93%,$109.01,61.23%,$142.02,110.06%,BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.13,26.73%,26.73%,$1.43,$2.50,$1.15,1.77%,-$1.53,-235.30%,-$1.25,-210.37%,BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$174.64,-2.82%,,,,$188.87,8.15%,$275.30,57.64%,$272.24,55.88%,BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$66.97,-16.44%,,,,$68.82,2.76%,-$141.58,-311.41%,-$101.91,-252.17%,BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,3,$64.13,-13.71%,-13.71%,$55.34,$55.34,$66.19,3.21%,-$563.46,-978.62%,-$553.64,-963.31%,BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$67.77,6.24%,,,,$69.78,2.97%,-$396.93,-685.71%,-$389.00,-674.00%,BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,3,$7.40,25.00%,25.00%,$9.25,$10.98,$7.56,2.16%,$38.05,414.18%,$67.97,818.54%,BOOM
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,4.25,$34.57,8.97%,8.97%,$37.67,$39.40,$35.64,3.10%,$36.57,5.79%,$133.24,285.41%,BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.56,5.34%,,,,$3.77,5.90%,$8.93,150.87%,$14.42,305.01%,BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,2.75,$3.25,7.69%,7.69%,$3.50,$4.99,$3.19,-1.85%,$13.99,330.54%,$39.66,1120.25%,BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.40,-2.50%,-2.50%,$5.27,$5.70,$5.63,4.26%,$4.58,-15.17%,$1.79,-66.77%,BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,2,$13.02,-21.28%,-21.28%,$10.25,$10.25,$13.53,3.92%,$10.78,-17.17%,$14.93,14.66%,BTDR
NYSE:BTI,18 Aug 2025,$53.35,3,,,3,$56.21,-5.09%,-5.09%,$53.35,$53.35,$61.48,9.38%,$0.00,-100.00%,$0.00,-100.00%,BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,3,$0.38,49.21%,49.21%,$0.57,$0.57,$0.35,-7.89%,$0.00,-100.00%,$0.00,-100.00%,BTOG
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$283.74,-29.58%,,,,$298.32,5.14%,$377.97,33.21%,$275.73,-2.82%,BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.69,-1.00%,,,,$25.56,3.52%,-$131.79,-633.78%,-$128.28,-619.57%,BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,3.25,$29.13,6.87%,6.87%,$31.13,$31.63,$29.78,2.23%,$88.87,205.09%,$96.27,230.50%,BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,3,$97.27,-11.26%,-11.26%,$86.32,$86.32,$98.20,0.96%,-$752.13,-873.24%,-$727.85,-848.27%,C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,3.75,$19.35,13.73%,13.73%,$22.01,$23.30,$20.50,5.94%,$55.76,188.17%,$80.42,315.62%,CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.23,-0.32%,,,,$41.70,3.65%,-$308.64,-867.18%,-$302.82,-852.71%,CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$15.66,8.56%,,,,$16.29,4.02%,$11.02,-29.60%,$29.07,85.64%,CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$110.75,-15.18%,,,,$112.58,1.65%,$0.00,-100.00%,$0.00,-100.00%,CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$82.48,6.68%,,,,$83.56,1.31%,$78.11,-5.30%,$78.11,-5.30%,CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,3.25,$5.13,-21.89%,-21.89%,$4.01,$6.50,$5.72,11.50%,$0.00,-100.00%,$0.00,-100.00%,CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$157.62,1.27%,,,,$157.89,0.17%,$212.29,34.69%,$632.70,301.41%,CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$63.06,-1.70%,-1.70%,$61.99,$61.99,$68.14,8.06%,$86.37,36.97%,$111.97,77.56%,CARR
NYSE:CAVA,14 Aug 2025,$80.21,2,$95.63,3,1.75,$64.00,25.32%,25.32%,$80.21,$95.63,$69.10,7.97%,$71.45,11.64%,$79.07,23.54%,CAVA
NYSE:CB,19 Aug 2025,$282.07,3,$303.61,4,2.5,$278.04,1.45%,1.45%,$282.07,$303.61,$288.83,3.88%,$448.69,61.38%,$462.16,66.22%,CB
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$57.20,35.61%,,,,$61.59,7.67%,$96.52,68.74%,$117.77,105.89%,CBZ
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$94.11,13.73%,13.73%,$107.03,$122.91,$94.06,-0.05%,$168.91,79.48%,$222.42,136.34%,CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$14.41,-54.21%,,,,$15.27,5.97%,$23.59,63.74%,$28.66,98.88%,CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$45.10,48.85%,,,,$48.94,8.51%,$45.18,0.18%,$139.86,210.12%,CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$61.83,-64.46%,,,,$55.95,-9.51%,$49.05,-20.67%,$49.06,-20.65%,CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$37.05,3.91%,,,,$37.49,1.19%,$767.69,1972.03%,$859.47,2219.77%,CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$33.63,21.01%,,,,$34.16,1.58%,$171.77,410.76%,$188.93,461.79%,CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,3.75,$21.95,7.01%,7.01%,$23.49,$25.50,$22.88,4.24%,$29.76,35.58%,$12.72,-42.03%,CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,3.75,$8.90,-2.44%,-2.44%,$8.68,$9.61,$9.17,3.03%,$18.60,108.96%,$10.59,18.95%,CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$128.42,-13.50%,,,,$132.25,2.98%,-$120.31,-193.69%,-$102.85,-180.09%,CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,3.5,$15.57,25.24%,25.24%,$19.50,$20.57,$16.21,4.11%,$15.73,1.01%,$36.64,135.31%,CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$94.27,-15.03%,,,,$97.81,3.76%,$116.88,23.99%,$126.41,34.09%,CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,,$99.29,15.40%,,,,$106.35,7.11%,$86.12,-13.26%,$118.88,19.73%,CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$461.69,11.03%,,,,$466.39,1.02%,$805.85,74.54%,$857.29,85.69%,CHE
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,2.75,$1.61,41.61%,41.61%,$2.28,$2.28,$1.74,8.07%,$14.29,787.67%,$6.26,288.74%,CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$104.43,60.51%,,,,$106.09,1.59%,$86.06,-17.60%,$328.64,214.70%,CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$44.43,-9.14%,,,,$45.43,2.25%,$55.96,25.96%,$73.76,66.01%,CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$24.58,#N/A,$0.00,#N/A,$0.00,#N/A,CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$8.05,-17.79%,,,,$8.01,-0.50%,$5.57,-30.78%,$7.84,-2.60%,CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.02,-5.79%,,,,$2.08,2.97%,$0.00,-100.00%,$0.00,-100.00%,CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$154.09,-7.85%,,,,$157.73,2.36%,$332.55,115.81%,$352.96,129.06%,CINF
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,2.75,$84.23,0.11%,0.11%,$84.33,$97.40,$88.20,4.71%,$135.28,60.61%,$148.68,76.52%,CL
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,3,$10.79,-0.09%,-0.09%,$10.78,$12.62,$11.63,7.78%,$25.50,136.32%,$20.42,89.21%,CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$235.17,-8.13%,,,,$245.35,4.33%,$310.67,32.10%,$463.46,97.08%,CLH
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,2.75,$125.00,-14.15%,-14.15%,$107.31,$133.00,$127.51,2.01%,$246.69,97.35%,$263.15,110.52%,CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$21.50,72.09%,,,,$22.49,4.60%,$86.36,301.66%,$200.92,834.51%,CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$124.54,24.54%,,,,$131.13,5.29%,$212.84,70.90%,$246.52,97.95%,CLX
NYSE:CM,19 Aug 2025,,,,,,$78.37,-100.00%,-100.00%,,$0.00,$81.62,4.15%,-$419.61,-635.42%,-$405.15,-616.97%,CM
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,2.75,$63.30,13.74%,13.74%,$72.00,$95.87,$66.05,4.34%,$140.47,121.91%,$163.21,157.83%,CMPR
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,3.5,$11.34,26.90%,26.90%,$14.39,$16.66,$11.86,4.59%,$11.01,-2.94%,$17.69,55.99%,CNH
NYSE:CNM,15 Aug 2025,$59.25,2,,,2,$51.04,16.09%,16.09%,$59.25,$59.25,$66.95,31.17%,$0.00,-100.00%,$0.00,-100.00%,CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$39.45,-22.52%,,,,$39.41,-0.10%,-$249.38,-732.15%,-$216.97,-649.98%,CNO
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,3,$220.98,-99.48%,-99.48%,$1.15,$1.55,$226.17,2.35%,-$76.09,-134.43%,$5.76,-97.40%,COF
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,2.75,$96.59,12.72%,12.72%,$108.88,$111.93,$98.23,1.70%,$104.45,8.14%,$163.81,69.60%,COHR
NASDAQ:COLB,19 Aug 2025,$23.73,3,,,3,$26.62,-10.85%,-10.85%,$23.73,$23.73,$27.74,4.21%,-$99.23,-472.78%,-$91.38,-443.27%,COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$93.55,29.62%,,,,$95.39,1.97%,$77.35,-17.32%,$167.57,79.12%,COP
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,2.5,$4.31,47.10%,47.10%,$6.34,$8.16,$4.51,4.64%,-$1.62,-137.63%,$4.92,14.05%,COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$75.90,0.00%,,,,$79.69,4.99%,$81.30,7.11%,$108.98,43.58%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$30.72,-8.58%,,,,$31.80,3.52%,-$171.20,-657.30%,-$168.13,-647.30%,CPF
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,4,$20.30,24.38%,24.38%,$25.25,$38.54,$22.02,8.47%,$58.47,188.03%,-$11.16,-154.96%,CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,2.25,$110.98,3.08%,3.08%,$114.40,$114.40,$113.82,2.56%,$111.94,0.86%,$169.71,52.92%,CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$181.32,-8.25%,,,,$187.66,3.50%,$228.61,26.08%,$238.72,31.66%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$191.80,-14.47%,,,,$191.82,0.01%,$195.39,1.87%,$275.58,43.68%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$8.94,17.75%,,,,$9.35,4.59%,$0.00,-100.00%,$0.00,-100.00%,CRESY
