Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:WPM,19 Aug 2025,$72.53,1,,,1,$104.24,-30.42%,-30.42%,$72.53,$72.53,$108.05,3.66%,$113.70,9.07%,$121.83,16.88%,WPM
NASDAQ:WRLD,23 Aug 2025,$181.89,3,$180.00,4,2.5,$173.01,4.04%,4.04%,$180.00,$181.89,$174.21,0.69%,$839.66,385.33%,$871.32,403.62%,WRLD
NASDAQ:WSBC,3 Sep 2025,$32.55,3,$37.00,6,3,$32.28,0.82%,0.82%,$32.55,$37.00,$33.76,4.58%,-$174.89,-641.79%,-$174.60,-640.88%,WSBC
NASDAQ:WSC,19 Aug 2025,$32.85,3,$33.40,7,3.25,$23.71,38.56%,38.56%,$32.85,$33.40,$24.76,4.43%,$35.69,50.54%,$59.83,152.35%,WSC
NYSE:WSM,19 Aug 2025,$178.74,2,,,2,$202.42,-11.70%,-11.70%,$178.74,$178.74,$202.52,0.05%,$265.01,30.92%,$283.85,40.23%,WSM
NYSE:WSO,1 Jul 2024,$356.65,1,,,,$408.98,-12.80%,,,,$417.08,1.98%,$711.06,73.86%,$729.02,78.25%,WSO
NYSE:WT,27 Aug 2025,$14.51,4,$13.88,8,4,$13.43,3.35%,3.35%,$13.88,$14.51,$14.30,6.48%,$28.44,111.80%,$28.89,115.09%,WT
NYSE:WU,28 Jul 2025,$13.77,3,$9.67,3,,$8.84,9.39%,,,,$9.20,4.07%,$6.96,-21.27%,$11.22,26.94%,WU
NASDAQ:WVE,19 Aug 2025,$9.10,3,,,3,$8.29,9.72%,9.72%,$9.10,$9.10,$8.81,6.27%,$40.23,385.26%,$41.32,398.38%,WVE
NASDAQ:XGN,25 Aug 2025,$7.35,3,,,3,$9.67,-23.95%,-23.95%,$7.35,$7.35,$9.71,0.41%,$12.95,33.94%,$13.82,42.91%,XGN
NYSE:XOM,23 Aug 2024,$132.36,4,,,,$109.23,21.18%,,,,$114.67,4.98%,$131.03,19.95%,$190.66,74.54%,XOM
NASDAQ:XP,15 Aug 2025,$19.66,4,$22.06,6,3.5,$18.91,3.99%,3.99%,$19.66,$22.06,$19.30,2.06%,$2.10,-88.91%,$4.44,-76.53%,XP
NASDAQ:XPEL,29 Nov 2024,$53.10,3,,,,$35.68,48.83%,,,,$37.76,5.83%,$98.76,176.79%,$106.64,198.88%,XPEL
NYSE:YMM,20 Aug 2025,$12.40,4,$14.00,4,3,$13.25,-6.44%,-6.44%,$12.40,$14.00,$13.71,3.47%,$17.18,29.68%,$17.27,30.32%,YMM
NASDAQ:YYGH,19 Aug 2025,$1.90,3,,,3,$1.41,35.07%,35.07%,$1.90,$1.90,$1.82,29.08%,$0.00,-100.00%,$0.00,-100.00%,YYGH
NASDAQ:ZBRA,9 Aug 2024,$293.98,3,,,,$313.80,-6.31%,,,,$322.41,2.74%,$387.17,23.38%,$435.23,38.70%,ZBRA
NASDAQ:ZD,23 Feb 2024,$75.69,3,,,,$38.09,98.72%,,,,$40.05,5.15%,$41.24,8.27%,$98.45,158.46%,ZD
NASDAQ:ZEUS,22 Aug 2025,$42.35,3,$38.00,3,2.25,$33.81,12.39%,12.39%,$38.00,$42.35,$34.96,3.40%,$36.06,6.65%,$64.96,92.14%,ZEUS
NYSE:ZIM,5 Apr 2024,$17.41,3,,,,$13.49,29.04%,,,,$13.96,3.48%,$128.92,855.68%,$239.99,1679.01%,ZIM
NASDAQ:ZIMV,20 Sep 2024,$23.51,3,,,,$18.85,24.74%,,,,$19.09,1.27%,$10.75,-42.98%,$27.52,45.98%,ZIMV
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$12.93,40.46%,40.46%,$18.16,$18.16,$13.71,6.03%,$0.00,-100.00%,$0.00,-100.00%,BULL
NASDAQ:LX,1 Sep 2025,$6.88,3,,8,3.5,$6.09,12.97%,12.97%,$6.88,$6.88,$6.46,6.08%,-$3.21,-152.69%,-$3.21,-152.69%,LX
NYSE:SHG,1 Sep 2025,$46.93,3,,6,3,$46.81,0.26%,0.26%,$46.93,$46.93,$48.14,2.84%,-$551.28,-1277.71%,-$532.26,-1237.07%,SHG
NASDAQ:HSAI,1 Sep 2025,$21.70,3,$27.74,9,3.75,$26.49,-18.08%,-18.08%,$21.70,$27.74,$28.54,7.74%,$31.17,17.67%,$31.68,19.61%,HSAI
NYSE:MSB,1 Sep 2025,$30.89,1,,,1,$31.20,-0.99%,-0.99%,$30.89,$30.89,$32.61,4.52%,$0.00,-100.00%,$0.00,-100.00%,MSB
NASDAQ:JFIN,1 Sep 2025,$12.96,3,,7,3.25,$11.60,11.72%,11.72%,$12.96,$12.96,$12.24,5.52%,"$1,135.27",9686.81%,"$1,149.96",9813.44%,JFIN
NYSE:MNSO,1 Sep 2025,$24.84,3,$26.94,8,3.5,$24.52,1.29%,1.29%,$24.84,$26.94,$24.97,1.84%,$60.06,144.96%,$60.06,144.96%,MNSO
NYSE:RC,1 Sep 2025,$5.36,3,$4.15,4,2.5,$4.29,-3.26%,-3.26%,$4.15,$5.36,$4.50,4.90%,-$14.99,-449.44%,-$15.84,-469.14%,RC
NYSE:EVTL,1 Sep 2025,$5.43,3,$11.60,5,2.75,$4.61,17.79%,17.79%,$5.43,$11.60,$4.80,4.12%,$0.27,-94.17%,$0.79,-82.80%,EVTL
NYSE:ITGR,1 Sep 2025,$117.37,4,$138.11,1,2.25,$106.94,9.76%,9.76%,$117.37,$138.11,$110.70,3.52%,$85.32,-20.22%,$128.14,19.82%,ITGR
NASDAQ:MDWD,1 Sep 2025,$18.47,3,$30.00,4,2.5,$16.29,13.39%,13.39%,$18.47,$30.00,$17.54,7.67%,$21.50,31.96%,$23.44,43.88%,MDWD
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,2.75,$13.56,3.24%,3.24%,$14.00,$16.69,$13.79,1.70%,$23.18,70.97%,$1.07,-92.09%,DOLE
NYSE:OBK,1 Sep 2025,$41.52,3,$43.25,6,3,$38.65,7.42%,7.42%,$41.52,$43.25,$40.43,4.61%,-$200.64,-619.12%,-$195.27,-605.23%,OBK
NYSE:TRGP,1 Sep 2025,$152.25,2,$206.29,6,2.5,$162.35,-6.22%,-6.22%,$152.25,$206.29,$170.70,5.14%,$144.21,-11.17%,$183.06,12.75%,TRGP
NASDAQ:LGHL,1 Sep 2025,$2.89,3,,,3,$1.35,114.22%,114.22%,$2.89,$2.89,$1.26,-6.67%,$0.00,-100.00%,$0.00,-100.00%,LGHL
NYSE:UNFI,3 Sep 2025,$21.16,2,,,2,$28.95,-26.89%,-26.89%,$21.16,$21.16,$29.98,3.56%,$0.00,-100.00%,$0.00,-100.00%,UNFI
NASDAQ:RPAY,2 Sep 2025,$8.53,3,$7.31,3,2.25,$5.88,24.32%,24.32%,$7.31,$8.53,$6.13,4.25%,$17.72,201.33%,$48.15,718.95%,RPAY
NYSE:VYX,2 Sep 2025,$16.14,3,$23.00,6,3,$13.31,21.23%,21.23%,$16.14,$23.00,$13.74,3.23%,$35.51,166.83%,$97.00,628.79%,VYX
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$28.87,6.64%,6.64%,$30.79,$33.33,$30.21,4.64%,-$164.83,-670.94%,-$163.46,-666.18%,AMAL
NYSE:LAC,2 Sep 2025,$4.84,5,$4.00,4,3.5,$2.89,38.41%,38.41%,$4.00,$4.84,$2.99,3.46%,$0.97,-66.52%,$0.98,-66.14%,LAC
NASDAQ:NEO,2 Sep 2025,$7.13,3,$9.83,6,3,$7.98,-10.61%,-10.61%,$7.13,$9.83,$8.50,6.52%,$7.54,-5.52%,$13.07,63.73%,NEO
NYSE:ERO,2 Sep 2025,$21.17,3,$18.76,5,2.75,$14.97,25.32%,25.32%,$18.76,$21.17,$15.84,5.81%,$6.97,-53.42%,$16.47,10.03%,ERO
NASDAQ:EH,3 Sep 2025,$17.27,3,,,3,$16.16,6.84%,6.84%,$17.27,$17.27,$17.17,6.25%,$18.04,11.62%,$18.04,11.62%,EH
NYSE:HWM,3 Sep 2025,$148.98,2,,,2,$178.20,-16.40%,-16.40%,$148.98,$148.98,$186.18,4.48%,$222.81,25.03%,$235.13,31.95%,HWM
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.10,17.37%,17.37%,$10.68,$12.50,$9.51,4.51%,-$113.28,-1344.83%,-$99.70,-1195.57%,AMBC
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,2,$63.97,-24.18%,-24.18%,$48.50,$48.50,$67.05,4.81%,$42.28,-33.90%,$74.95,17.16%,CHEF
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,1,#N/A,#N/A,#N/A,#N/A,#N/A,$275.08,#N/A,$489.85,#N/A,$547.88,#N/A,CSW
NASDAQ:PTLO,3 Sep 2025,$9.81,4,$11.13,9,4.25,$6.82,43.87%,43.87%,$9.81,$11.13,$7.26,6.45%,-$4.76,-169.73%,$0.52,-92.37%,PTLO
NASDAQ:PAYO,3 Sep 2025,$7.80,3,$10.50,7,3.25,$6.65,17.23%,17.23%,$7.80,$10.50,$7.11,6.92%,$0.27,-95.97%,$3.21,-51.80%,PAYO
NYSEAMERICAN:NAK,3 Sep 2025,,,$2.50,4,2,$0.85,194.12%,194.12%,$2.50,$2.50,$0.89,4.71%,$0.70,-17.68%,$0.70,-17.60%,NAK
NYSE:UTL,3 Sep 2025,$50.38,3,,3,2.25,$46.24,8.95%,8.95%,$50.38,$50.38,$47.60,2.94%,-$27.97,-160.49%,$55.16,19.29%,UTL
NYSE:DEA,3 Sep 2025,$31.44,3,$23.33,6,3,$23.20,0.56%,0.56%,$23.33,$31.44,$24.38,5.09%,$5.07,-78.15%,$29.43,26.83%,DEA
NYSE:PIPR,3 Sep 2025,$295.81,3,,,3,$327.39,-9.65%,-9.65%,$295.81,$295.81,$339.04,3.56%,$362.70,10.79%,$378.11,15.49%,PIPR
NYSE:GOTU,3 Sep 2025,$6.27,3,,4,2.5,$3.60,74.14%,74.14%,$6.27,$6.27,$3.83,6.39%,-$20.55,-670.74%,-$20.75,-676.28%,GOTU
NASDAQ:REKR,3 Sep 2025,$1.44,3,$3.13,6,3,$1.09,32.11%,32.11%,$1.44,$3.13,$1.17,7.34%,$0.07,-93.34%,$0.24,-78.38%,REKR
NASDAQ:WTW,3 Sep 2025,$319.57,3,,,3,$329.27,-2.95%,-2.95%,$319.57,$319.57,$337.18,2.40%,$264.07,-19.80%,$292.50,-11.17%,WTW
NYSE:ELS,3 Sep 2025,$69.51,5,$68.15,8,4.5,$61.72,10.42%,10.42%,$68.15,$69.51,$64.14,3.92%,$116.26,88.36%,$153.09,148.04%,ELS
NYSE:ZH,3 Sep 2025,$6.32,4,,8,4,$4.87,29.84%,29.84%,$6.32,$6.32,$5.00,2.67%,$11.70,140.28%,$11.70,140.28%,ZH
NYSE:PFGC,4 Sep 2025,$88.60,1,,,1,$105.42,-15.96%,-15.96%,$88.60,$88.60,$107.68,2.14%,$114.18,8.31%,$201.08,90.74%,PFGC
NASDAQ:SPTN,4 Sep 2025,$31.63,3,$26.90,8,3.5,$26.82,0.30%,0.30%,$26.90,$31.63,$27.38,2.09%,$64.49,140.47%,$108.59,304.89%,SPTN
NASDAQ:MSBI,4 Sep 2025,$29.21,3,$20.50,4,2.5,$18.14,13.01%,13.01%,$20.50,$29.21,$19.41,7.00%,-$64.82,-457.31%,-$56.64,-412.24%,MSBI
NASDAQ:EGBN,4 Sep 2025,$22.98,4,$21.33,4,3,$19.82,7.62%,7.62%,$21.33,$22.98,$19.94,0.61%,-$213.48,-1177.09%,-$211.99,-1169.57%,EGBN
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$25.16,5.42%,5.42%,$26.52,$30.00,$26.80,6.52%,-$162.95,-747.66%,-$159.51,-733.99%,BFST
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.39,33.31%,33.31%,$3.19,$11.17,$2.38,-0.42%,$11.46,379.30%,$3.47,45.00%,AMTX
NASDAQ:KALU,4 Sep 2025,$101.67,4,$82.00,5,3.25,$77.42,5.92%,5.92%,$82.00,$101.67,$78.90,1.91%,$62.74,-18.96%,$102.42,32.29%,KALU
NASDAQ:ERII,4 Sep 2025,$16.86,3,$17.00,6,3,$14.42,16.93%,16.93%,$16.86,$17.00,$14.89,3.26%,$20.60,42.86%,$22.52,56.18%,ERII
NASDAQ:LQDT,4 Sep 2025,$27.14,3,$41.00,5,2.75,$26.77,1.40%,1.40%,$27.14,$41.00,$27.85,4.03%,$47.08,75.86%,$50.62,89.08%,LQDT
NASDAQ:ORRF,4 Sep 2025,$35.14,3,$39.00,5,2.75,$34.97,0.48%,0.48%,$35.14,$39.00,$36.55,4.52%,-$130.26,-472.50%,-$117.67,-436.49%,ORRF
NYSE:FCPT,4 Sep 2025,$29.64,4,$29.40,6,3.5,$26.11,12.60%,12.60%,$29.40,$29.64,$26.46,1.34%,$34.47,32.01%,$42.43,62.52%,FCPT
NASDAQ:PPIH,5 Sep 2025,$26.95,3,,,3,$30.51,-11.67%,-11.67%,$26.95,$26.95,$32.17,5.44%,$0.00,-100.00%,$0.00,-100.00%,PPIH
NASDAQ:VECO,5 Sep 2025,$35.14,3,$26.33,4,2.5,$24.51,7.43%,7.43%,$26.33,$35.14,$25.25,3.02%,$28.78,17.42%,$35.01,42.84%,VECO
NASDAQ:FMBH,5 Sep 2025,$43.16,3,,,3,$40.12,7.58%,7.58%,$43.16,$43.16,$42.07,4.86%,-$209.37,-621.85%,-$194.95,-585.91%,FMBH
NASDAQ:QCRH,5 Sep 2025,$82.47,3,$90.50,6,3,$78.35,5.26%,5.26%,$82.47,$90.50,$81.33,3.80%,-$269.40,-443.84%,-$256.82,-427.79%,QCRH
