Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,2.25,$8.16,15.20%,15.20%,$9.40,$9.55,$8.32,1.96%,$23.22,184.60%,$53.86,560.01%,AGRO,NYSE:AGRO
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$78.68,7.73%,,,,$80.97,2.91%,-$50.46,-164.14%,$17.04,-78.34%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,2.5,$59.41,12.44%,12.44%,$66.80,$77.61,$60.41,1.68%,$62.06,4.46%,$88.78,49.43%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,2.75,$6.18,-19.09%,-19.09%,$5.00,$6.69,$6.14,-0.65%,$7.83,26.63%,$9.85,59.31%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,4,$212.58,4.35%,4.35%,$221.82,$239.50,$215.81,1.52%,-$172.32,-181.06%,-$125.60,-159.08%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.61,-21.60%,,,,$64.84,1.93%,-$216.13,-439.77%,-$147.34,-331.63%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,1,$78.91,3.22%,3.22%,$81.45,$81.45,$81.52,3.31%,$117.47,48.86%,$165.92,110.26%,ALC,NYSE:ALC
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$18.54,-0.80%,,,,$19.46,4.96%,$22.46,21.12%,$32.44,74.98%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.74,66.87%,66.87%,$6.24,$6.75,$3.86,3.21%,$2.93,-21.69%,$13.32,256.24%,ALIT,NYSE:ALIT
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$42.00,-1.12%,,,,$42.78,1.86%,-$439.09,-1145.45%,-$460.64,-1196.76%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$22.60,-4.87%,,,,$23.32,3.19%,-$148.61,-757.55%,-$142.84,-732.03%,ALRS,NASDAQ:ALRS
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$4.00,33.25%,,,,$4.35,8.75%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,3,$7.98,8.55%,8.55%,$8.66,$8.66,$8.04,0.75%,$5.02,-37.06%,$6.53,-18.23%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$28.60,7.65%,7.65%,$30.79,$33.33,$29.83,4.30%,-$164.21,-674.15%,-$162.81,-669.28%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$8.82,21.10%,21.10%,$10.68,$12.50,$9.39,6.46%,-$113.37,-1385.35%,-$99.53,-1228.43%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,3.5,$3.56,23.88%,23.88%,$4.41,$5.14,$3.46,-2.81%,$7.27,104.22%,$17.62,395.06%,AMBP,NYSE:AMBP
NYSE:AMCR,5 Sep 2025,$10.29,5,$10.77,8,4.5,$8.36,23.11%,23.11%,$10.29,$10.77,$8.44,0.96%,$10.42,24.70%,$15.47,85.02%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,3,$4.03,73.54%,73.54%,$6.99,$6.99,$3.88,-3.72%,$25.61,535.50%,$67.41,1572.75%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$27.80,3.27%,3.27%,$28.71,$43.50,$22.32,-19.71%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,3,$44.81,2.62%,2.62%,$45.99,$45.99,$47.42,5.82%,$22.20,-50.46%,$23.15,-48.34%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.16,47.50%,47.50%,$3.19,$11.17,$2.31,6.94%,$11.67,440.37%,$3.52,62.85%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$67.62,4.51%,4.51%,$70.67,$86.63,$65.67,-2.88%,$123.10,82.05%,$185.28,173.99%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.27,-18.45%,,,,$19.92,-1.73%,$931.02,4493.07%,"$2,868.39",14050.93%,AMX,NYSE:AMX
NYSE:ANF,20 Aug 2025,$127.43,3,$118.44,7,3.25,$88.56,33.74%,33.74%,$118.44,$127.43,$100.93,13.97%,$155.34,75.41%,$213.45,141.03%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$372.48,-6.84%,-6.84%,$347.01,$347.01,$371.26,-0.33%,$403.51,8.33%,$482.04,29.41%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$23.17,-3.11%,,,,$21.70,-6.34%,$44.56,92.33%,$105.21,354.06%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$297.54,-0.42%,-0.42%,$296.29,$328.83,$292.64,-1.65%,$193.78,-34.87%,$214.68,-27.85%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$117.98,-30.86%,,,,$118.04,0.05%,$172.96,46.60%,$184.90,56.72%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,3,$3.83,-20.50%,-20.50%,$3.05,$3.05,$3.83,0.00%,$0.90,-76.48%,$2.61,-31.98%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$42.87,28.29%,,,,$43.12,0.58%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,4,$5.59,9.90%,9.90%,$6.14,$6.23,$5.65,1.07%,-$2.96,-152.93%,$4.80,-14.05%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,3,$33.31,-6.01%,-6.01%,$31.31,$31.31,$32.12,-3.57%,$72.06,116.35%,$98.04,194.32%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.88,40.26%,40.26%,$9.65,$10.31,$7.25,5.38%,-$4.59,-166.66%,$21.66,214.87%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$10.99,-6.55%,,,,$11.49,4.55%,$25.13,128.69%,$54.07,392.03%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,3,$5.01,29.83%,29.83%,$6.50,$6.50,$5.12,2.20%,-$16.62,-431.70%,-$4.50,-189.81%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.18,-10.09%,,,,$27.09,3.48%,-$157.35,-701.04%,-$151.09,-677.11%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$53.77,24.34%,,,,$54.37,1.12%,$115.84,115.44%,$250.33,365.56%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$689.10,25.34%,25.34%,$863.71,$871.20,$794.00,15.22%,$837.40,21.52%,$891.32,29.35%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$347.11,-0.63%,,,,$337.38,-2.80%,"$2,671.78",669.72%,"$4,106.27",1082.99%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$76.33,-17.46%,-17.46%,$63.00,$102.43,$76.35,0.03%,$98.92,29.60%,$120.77,58.22%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,2,$66.23,-55.08%,-55.08%,$29.75,$29.75,$66.62,0.59%,$145.79,120.13%,$150.25,126.86%,AU,NYSE:AU
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$53.55,-1.49%,-1.49%,$52.75,$60.84,$54.82,2.37%,$0.03,-99.94%,$16.11,-69.92%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$167.76,11.18%,11.18%,$186.52,$197.20,$171.61,2.29%,$176.25,5.06%,$194.63,16.02%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$29.06,-18.48%,,,,$30.37,4.51%,$42.17,45.12%,$62.14,113.85%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$217.08,-17.40%,,,,$235.43,8.45%,$263.38,21.33%,$50.19,-76.88%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,3.75,#N/A,#N/A,#N/A,#N/A,#N/A,$143.55,#N/A,$200.98,#N/A,$205.67,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$50.77,-11.00%,,,,$51.70,1.83%,-$241.51,-575.69%,-$238.59,-569.94%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,3,$50.72,23.78%,23.78%,$62.78,$67.98,$50.13,-1.16%,$28.28,-44.25%,$52.02,2.57%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$133.88,-17.32%,,,,$138.67,3.58%,$27.87,-79.18%,$18.53,-86.16%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,3,$3.86,-12.49%,-12.49%,$3.38,$4.72,$3.85,-0.26%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.15,-7.02%,-7.02%,$2.93,$2.93,$3.25,3.17%,-$17.16,-644.61%,-$14.59,-563.02%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$18.99,-9.40%,-9.40%,$17.20,$17.20,$19.51,2.74%,-$4.96,-126.10%,-$22.67,-219.36%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,3,$74.28,-44.34%,-44.34%,$41.34,$59.00,$69.72,-6.14%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$27.43,49.76%,,,,$28.95,5.54%,$97.42,255.16%,$83.13,203.08%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$77.34,3.23%,3.23%,$79.84,$87.98,$78.28,1.22%,$129.83,67.87%,$171.91,122.28%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,2,$20.78,-17.03%,-17.03%,$17.24,$17.24,$21.05,1.30%,$34.71,67.06%,$34.71,67.06%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$15.47,6.66%,6.66%,$16.50,$16.51,$15.78,2.00%,-$6.58,-142.54%,-$7.15,-146.25%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$145.57,-44.52%,,,,$143.89,-1.15%,$224.20,54.01%,$267.63,83.85%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$113.94,5.27%,5.27%,$119.95,$140.33,$117.31,2.96%,$207.53,82.14%,$237.44,108.39%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$127.98,-22.97%,,,,$132.22,3.31%,-$176.47,-237.89%,-$162.53,-227.00%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.30,-14.27%,-14.27%,$10.55,$10.55,$12.58,2.28%,-$72.34,-688.12%,-$69.18,-662.42%,BFIN,NASDAQ:BFIN
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.48,8.35%,8.35%,$26.52,$30.00,$25.79,5.35%,-$162.91,-765.49%,-$159.41,-751.19%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$46.84,17.88%,17.88%,$55.22,$68.67,$47.23,0.83%,$106.68,127.76%,$116.24,148.17%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,0.5,$98.70,-100.00%,-100.00%,,$0.00,$100.27,1.59%,$106.39,7.79%,$145.59,47.50%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$7.38,19.65%,19.65%,$8.83,$9.20,$7.69,4.20%,-$9.68,-231.15%,$18.90,156.08%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$46.93,-12.74%,,,,$45.81,-2.39%,$43.27,-7.79%,$59.49,26.76%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$420.52,2.25%,2.25%,$430.00,$467.93,$421.62,0.26%,$812.39,93.19%,$905.24,115.27%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,129.17",-8.96%,-8.96%,"$1,027.97","$1,027.97","$1,136.52",0.65%,$981.12,-13.11%,"$1,053.74",-6.68%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,2.5,$69.47,4.97%,4.97%,$72.93,$74.67,$70.02,0.79%,$112.68,62.20%,$146.26,110.53%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.23,16.42%,16.42%,$1.43,$2.50,$1.24,0.81%,-$1.42,-215.53%,-$1.14,-192.59%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$179.16,-5.27%,,,,$186.32,4.00%,$271.66,51.63%,$268.49,49.86%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$68.04,-17.75%,,,,$67.22,-1.21%,-$140.85,-307.01%,-$100.88,-248.26%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,3,$64.00,-13.54%,-13.54%,$55.34,$55.34,$65.48,2.31%,-$562.13,-978.33%,-$552.23,-962.86%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$68.32,5.39%,,,,$69.86,2.25%,-$396.67,-680.60%,-$388.66,-668.89%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$6.96,32.90%,,,,$7.25,4.17%,$38.49,453.07%,$68.93,890.34%,BOOM,NASDAQ:BOOM
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,4.25,$34.19,10.18%,10.18%,$37.67,$39.40,$35.68,4.36%,$38.20,11.72%,$136.09,298.03%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.87,-3.10%,,,,$3.67,-5.17%,$9.12,135.79%,$14.68,279.34%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,2.75,$3.35,4.48%,4.48%,$3.50,$4.99,$3.38,0.90%,$14.19,323.72%,$40.08,1096.35%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.44,-3.22%,-3.22%,$5.27,$5.70,$5.55,2.02%,$4.72,-13.22%,$1.90,-65.04%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,2,$14.78,-30.66%,-30.66%,$10.25,$10.25,$14.51,-1.83%,$12.30,-16.78%,$16.51,11.73%,BTDR,NASDAQ:BTDR
NYSE:BTI,18 Aug 2025,$53.35,3,,,3,$56.77,-6.02%,-6.02%,$53.35,$53.35,$58.49,3.03%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,3,$0.43,31.86%,31.86%,$0.57,$0.57,$0.37,-13.95%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$13.35,36.04%,36.04%,$18.16,$18.16,$13.11,-1.80%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$270.76,-26.20%,,,,$290.11,7.15%,$370.33,36.77%,$265.81,-1.83%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.46,-0.07%,,,,$25.50,4.25%,-$131.65,-638.22%,-$128.11,-623.74%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,3.25,$28.70,8.47%,8.47%,$31.13,$31.63,$29.60,3.14%,$90.10,213.93%,$97.62,240.13%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$98.93,-12.75%,,,,$101.11,2.20%,-$746.49,-854.57%,-$722.00,-829.81%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,3.75,$19.81,11.09%,11.09%,$22.01,$23.30,$20.79,4.95%,$55.27,178.99%,$80.37,305.69%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.34,-0.59%,,,,$41.40,2.63%,-$309.00,-865.98%,-$303.12,-851.41%,CAC,NASDAQ:CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$15.22,11.70%,,,,$16.40,7.75%,$11.23,-26.20%,$29.44,93.43%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$110.83,-15.24%,,,,$111.47,0.58%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$84.63,3.97%,,,,$81.30,-3.93%,$80.62,-4.74%,$80.62,-4.74%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,3.25,$4.63,-13.46%,-13.46%,$4.01,$6.50,$4.99,7.78%,"-$1,150.55",-24949.78%,"-$1,115.40",-24190.82%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$155.10,2.91%,,,,$157.37,1.46%,$223.82,44.31%,$646.90,317.08%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$62.25,-0.42%,-0.42%,$61.99,$61.99,$66.21,6.36%,$84.19,35.24%,$110.25,77.11%,CARR,NYSE:CARR
NYSE:CAVA,14 Aug 2025,$80.21,2,$95.63,3,,$63.79,25.74%,,,,$69.27,8.59%,$70.08,9.86%,$77.79,21.95%,CAVA,NYSE:CAVA
NYSE:CB,19 Aug 2025,$282.07,3,$303.61,4,2.5,$281.48,0.21%,0.21%,$282.07,$303.61,$284.92,1.22%,$459.84,63.36%,$473.54,68.23%,CB,NYSE:CB
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$57.06,35.94%,,,,$59.61,4.47%,$93.51,63.87%,$115.02,101.58%,CBZ,NYSE:CBZ
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$96.75,10.63%,10.63%,$107.03,$122.91,$94.46,-2.37%,$171.42,77.18%,$225.60,133.17%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$15.56,-57.60%,,,,$15.33,-1.48%,$24.01,54.33%,$29.15,87.32%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$46.02,45.87%,,,,$46.38,0.78%,$42.60,-7.44%,$138.46,200.87%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$56.84,-61.34%,,,,$56.14,-1.23%,$49.28,-13.29%,$49.29,-13.28%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$35.95,7.09%,,,,$36.56,1.70%,$775.28,2056.54%,$867.85,2314.06%,CENT,NASDAQ:CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$32.72,24.38%,,,,$34.56,5.62%,$171.06,422.80%,$188.37,475.69%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,3.75,$25.43,-7.63%,-7.63%,$23.49,$25.50,$23.64,-7.04%,$30.48,19.86%,$13.07,-48.61%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,3.75,$9.40,-7.63%,-7.63%,$8.68,$9.61,$9.15,-2.66%,$19.03,102.40%,$10.91,16.08%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$126.04,-11.86%,,,,$130.90,3.86%,-$120.23,-195.39%,-$102.46,-181.29%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,3.5,$15.68,24.36%,24.36%,$19.50,$20.57,$16.09,2.61%,$15.81,0.85%,$36.99,135.88%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$93.77,-14.58%,,,,$96.29,2.69%,$114.38,21.98%,$123.99,32.23%,CHD,NYSE:CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,,$98.06,16.85%,,,,$100.74,2.73%,$81.08,-17.32%,$114.13,16.39%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$456.62,12.26%,,,,$467.63,2.41%,$794.75,74.05%,$846.72,85.43%,CHE,NYSE:CHE
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,2,$66.16,-26.69%,-26.69%,$48.50,$48.50,$65.96,-0.30%,$42.90,-35.16%,$76.14,15.09%,CHEF,NASDAQ:CHEF
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,2.75,$1.61,41.61%,41.61%,$2.28,$2.28,$1.70,5.59%,$14.41,795.32%,$6.23,286.88%,CHGG,NYSE:CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$106.18,57.86%,,,,$108.65,2.33%,$89.38,-15.82%,$334.27,214.82%,CHRD,NASDAQ:CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$44.87,-10.03%,,,,$44.98,0.25%,$56.46,25.83%,$74.41,65.84%,CHT,NYSE:CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$10.60,-37.57%,,,,$9.37,-11.60%,$8.30,-21.66%,$10.61,0.08%,CIFR,NASDAQ:CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.05,-7.17%,,,,$2.04,-0.49%,$0.00,-100.00%,$0.00,-100.00%,CIG,NYSE:CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$156.62,-9.33%,,,,$158.03,0.90%,$337.35,115.39%,$358.13,128.66%,CINF,NASDAQ:CINF
