Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$77.69,9.10%,,,,$80.02,3.00%,-$51.45,-166.22%,$15.43,-80.14%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$52.94,26.18%,,,,$53.95,1.91%,$55.23,4.32%,$81.69,54.31%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$7.77,-35.65%,,,,$7.26,-6.56%,$9.08,16.83%,$11.06,42.36%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$213.40,3.95%,,,,$217.87,2.09%,-$167.66,-178.57%,-$121.41,-156.89%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.55,-21.53%,,,,$64.12,0.90%,-$216.15,-440.13%,-$148.11,-333.05%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$74.00,10.07%,,,,$75.80,2.43%,$112.43,51.93%,$159.95,116.15%,ALC,NYSE:ALC
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$17.99,2.23%,,,,$18.73,4.11%,$21.76,20.97%,$31.56,75.41%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.25,92.03%,92.03%,$6.24,$6.75,$3.39,4.31%,$2.52,-22.53%,$12.77,292.98%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,2,$210.77,-13.30%,-13.30%,$182.73,$182.73,$218.88,3.85%,$367.80,74.50%,$441.79,109.61%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$39.70,4.61%,,,,$42.31,6.57%,-$440.65,-1209.95%,-$461.83,-1263.30%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$22.24,-3.33%,,,,$23.66,6.38%,-$148.70,-768.63%,-$142.99,-742.96%,ALRS,NASDAQ:ALRS
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$2.90,83.79%,,,,$3.22,11.03%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.30,4.36%,,,,$8.58,3.37%,$5.27,-36.49%,$6.75,-18.64%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$27.19,13.23%,13.23%,$30.79,$33.33,$29.37,8.02%,-$166.12,-710.97%,-$164.75,-705.92%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.37,13.99%,13.99%,$10.68,$12.50,$9.44,0.75%,-$112.85,-1304.35%,-$99.29,-1159.69%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,,$3.97,11.08%,,,,$3.85,-3.02%,$7.49,88.78%,$17.71,346.01%,AMBP,NYSE:AMBP
NYSE:AMCR,26 Sep 2025,$10.21,5,$10.33,10,5,$8.06,26.67%,26.67%,$10.21,$10.33,$8.03,-0.37%,$10.08,25.10%,$15.06,86.91%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.36,30.48%,,,,$6.71,25.19%,$27.09,405.37%,$68.00,1168.59%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,,$26.72,7.44%,,,,$27.60,3.29%,$51.23,91.72%,$61.03,128.41%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$43.89,4.78%,,,,$44.58,1.57%,$20.53,-53.22%,$21.47,-51.08%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.40,32.75%,32.75%,$3.19,$11.17,$2.32,-3.33%,$11.56,381.85%,$3.59,49.69%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,,$69.11,2.26%,,,,$68.46,-0.94%,$126.02,82.34%,$187.38,171.14%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.87,-20.80%,,,,$20.59,-1.34%,$903.97,4231.43%,"$2,800.69",13319.71%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,$113.38,1,1.75,$84.34,34.43%,34.43%,$113.38,$118.40,$90.34,7.11%,$143.38,70.00%,$200.40,137.61%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$354.74,-2.18%,,,,$354.51,-0.06%,$392.54,10.65%,$469.49,32.35%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$24.21,-7.27%,,,,$26.36,8.88%,$45.41,87.55%,$105.47,335.64%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,,$271.43,9.16%,,,,$273.27,0.68%,$172.72,-36.37%,$193.55,-28.69%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$121.50,-32.87%,,,,$125.12,2.98%,$175.21,44.20%,$186.92,53.84%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.87,-21.32%,,,,$3.99,3.10%,$0.92,-76.23%,$2.61,-32.60%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$44.37,23.96%,,,,$46.60,5.03%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,,$5.36,14.62%,,,,$5.37,0.19%,-$3.23,-160.22%,$4.43,-17.32%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$33.71,-7.13%,,,,$34.14,1.28%,$72.74,115.79%,$98.48,192.13%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,,$6.84,41.08%,,,,$7.21,5.41%,-$4.85,-170.92%,$20.89,205.46%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$10.43,-1.53%,,,,$11.20,7.38%,$24.13,131.34%,$52.51,403.45%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.51,44.23%,,,,$4.84,7.32%,-$17.05,-478.13%,-$5.05,-212.02%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$25.69,-8.37%,,,,$26.96,4.94%,-$153.88,-699.01%,-$147.68,-674.86%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$48.14,38.89%,,,,$48.73,1.23%,$109.76,128.01%,$242.28,403.29%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,,$825.50,4.63%,,,,$940.28,13.90%,$994.36,20.46%,"$1,047.23",26.86%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$331.15,4.16%,,,,$338.76,2.30%,"$2,611.84",688.72%,"$4,016.13",1112.78%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,,$83.68,-24.71%,,,,$78.53,-6.15%,$104.46,24.84%,$125.89,50.44%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$69.67,-57.30%,,,,$70.13,0.66%,$147.67,111.95%,$152.12,118.34%,AU,NYSE:AU
NYSE:AVB,18 Sep 2025,$217.02,5,$216.27,7,4.25,$194.53,11.18%,11.18%,$216.27,$217.02,$199.90,2.76%,$289.67,48.91%,$405.32,108.36%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,,$51.66,2.11%,,,,$53.10,2.79%,-$2.35,-104.55%,$13.58,-73.72%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,,$161.00,15.85%,,,,$159.86,-0.71%,$171.37,6.44%,$189.63,17.78%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$34.72,-31.77%,,,,$34.26,-1.32%,$46.81,34.82%,$66.41,91.28%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$216.10,-17.03%,,,,$230.56,6.69%,$251.97,16.60%,$43.52,-79.86%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$171.07,#N/A,$227.29,#N/A,$231.97,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$52.20,-13.44%,,,,$52.61,0.79%,-$240.49,-560.71%,-$237.60,-555.17%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$49.34,27.24%,,,,$48.68,-1.34%,$27.36,-44.55%,$50.88,3.12%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$128.45,-13.82%,,,,$139.11,8.30%,$21.92,-82.94%,$12.81,-90.02%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.95,-31.76%,,,,$5.19,4.85%,$4.42,-10.61%,$4.91,-0.87%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.35,-12.57%,-12.57%,$2.93,$2.93,$3.44,2.69%,-$17.46,-621.28%,-$14.92,-545.30%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.01,-9.50%,-9.50%,$17.20,$17.20,$19.33,1.68%,-$6.99,-136.76%,-$24.30,-227.84%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$71.91,-42.51%,,,,$75.60,5.13%,$75.79,5.39%,$95.77,33.18%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$25.66,60.09%,,,,$27.26,6.24%,$94.82,269.53%,$80.75,214.68%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,,$75.07,6.35%,,,,$78.06,3.98%,$127.02,69.21%,$168.71,124.74%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.54,-16.06%,,,,$20.77,1.12%,$27.20,32.41%,$27.20,32.41%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,,$14.27,15.63%,,,,$14.89,4.34%,-$7.81,-154.74%,-$8.39,-158.77%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$142.51,-43.33%,,,,$141.39,-0.79%,$219.16,53.79%,$261.73,83.66%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$108.35,10.70%,10.70%,$119.95,$140.33,$112.10,3.46%,$201.51,85.98%,$230.87,113.08%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$122.01,-19.20%,,,,$130.65,7.08%,-$181.62,-248.86%,-$167.95,-237.65%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.08,-12.70%,,,,$12.84,6.29%,-$72.51,-700.25%,-$69.39,-674.42%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$31.60,22.29%,22.29%,$38.64,$38.64,$32.90,4.11%,-$2.68,-108.48%,$26.14,-17.28%,BFS,NYSE:BFS
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$23.73,11.77%,11.77%,$26.52,$30.00,$25.36,6.87%,-$163.26,-788.00%,-$159.84,-773.58%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,,$44.24,24.81%,,,,$46.99,6.22%,$103.61,134.21%,$113.04,155.51%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$92.54,-100.00%,,,,$96.99,4.81%,$101.14,9.29%,$139.58,50.83%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,,$8.25,7.03%,,,,$8.39,1.70%,-$9.15,-210.86%,$18.89,129.00%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$50.29,-18.57%,,,,$51.99,3.38%,$46.71,-7.11%,$62.70,24.69%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,,$389.44,10.41%,,,,$389.08,-0.09%,$779.24,100.09%,$870.33,123.48%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,174.55",-12.48%,,,,"$1,164.61",-0.85%,"$1,028.37",-12.45%,"$1,099.91",-6.35%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,,$62.92,15.90%,,,,$66.73,6.06%,$106.39,69.09%,$139.35,121.47%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,,$1.70,-15.76%,,,,$1.50,-11.76%,-$1.03,-160.51%,-$0.75,-143.94%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$176.45,-3.82%,,,,$182.64,3.51%,$268.68,52.27%,$265.62,50.54%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$69.40,-19.36%,,,,$70.13,1.05%,-$140.07,-301.82%,-$103.64,-249.34%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.85,-14.67%,,,,$64.85,0.00%,-$562.61,-967.55%,-$552.80,-952.43%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$65.03,10.72%,,,,$69.50,6.87%,-$399.51,-714.35%,-$391.59,-702.16%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$8.21,12.67%,,,,$8.23,0.24%,$39.07,375.92%,$68.94,739.70%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$26.62,8.98%,8.98%,$29.01,$29.01,$28.17,5.82%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$34.92,7.88%,,,,$35.67,2.15%,$38.25,9.53%,$134.87,286.24%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.38,10.95%,,,,$3.39,0.30%,$8.67,156.51%,$14.18,319.61%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,,$3.91,-10.49%,,,,$4.18,6.91%,$14.77,277.84%,$40.41,933.63%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.56,-5.31%,-5.31%,$5.27,$5.70,$5.66,1.80%,$4.61,-17.17%,$1.82,-67.22%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$17.16,-40.27%,,,,$17.18,0.12%,$14.66,-14.57%,$18.80,9.54%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$52.67,1.95%,1.95%,$53.70,$53.70,$54.53,3.53%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.40,41.75%,,,,$0.35,-12.50%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$15.29,18.78%,18.78%,$18.16,$18.16,,-100.00%,-$2.00,-113.08%,-$2.00,-113.08%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$258.02,-22.56%,,,,$270.83,4.96%,$350.02,35.66%,$248.03,-3.87%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$23.59,3.62%,,,,$25.36,7.50%,-$132.49,-661.63%,-$128.98,-646.78%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$26.73,16.47%,,,,$28.26,5.72%,$86.25,222.66%,$93.62,250.23%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$103.01,-16.20%,,,,$106.01,2.91%,-$744.53,-822.78%,-$720.27,-799.23%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$18.58,18.44%,,,,$19.72,6.14%,$52.96,185.04%,$77.57,317.51%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$38.67,3.70%,,,,$41.15,6.41%,-$309.44,-900.20%,-$303.62,-885.16%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$13.16,101.14%,101.14%,$26.47,$26.47,$14.09,7.07%,$8.95,-32.02%,$26.95,104.79%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$96.20,-2.35%,,,,$98.28,2.16%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$103.03,-14.60%,,,,$101.83,-1.16%,$103.98,0.93%,$103.98,0.93%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,,$4.22,-5.05%,,,,$4.30,1.90%,-$447.32,-10699.94%,-$433.59,-10374.60%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$159.09,0.33%,,,,$159.59,0.31%,$215.97,35.75%,$636.08,299.82%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$58.89,5.26%,,,,$60.92,3.45%,$79.61,35.19%,$105.16,78.57%,CARR,NYSE:CARR
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$59.43,-5.43%,-5.43%,$56.20,$56.20,$64.38,8.33%,$67.42,13.44%,$75.03,26.24%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$278.54,-1.85%,-1.85%,$273.39,$273.39,$286.95,3.02%,$450.80,61.84%,$464.24,66.67%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$246.69,-13.15%,-13.15%,$214.25,$214.25,$255.58,3.60%,$414.35,67.97%,$435.62,76.59%,CBOE,BATS:CBOE
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$53.80,44.18%,,,,$54.32,0.97%,$89.13,65.66%,$110.35,105.11%,CBZ,NYSE:CBZ
NYSE:CCI,19 Sep 2025,$108.34,5,$120.27,6,4,$96.50,12.27%,12.27%,$108.34,$120.27,$99.27,2.87%,$110.66,14.67%,$137.26,42.24%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,,$96.89,10.47%,,,,$94.69,-2.27%,$171.50,77.01%,$224.94,132.17%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$18.90,-65.09%,,,,$19.27,1.96%,$26.02,37.66%,$30.73,62.58%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$40.83,64.41%,,,,$40.29,-1.32%,$37.02,-9.33%,$131.57,222.25%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$51.55,-57.37%,,,,$53.54,3.86%,$43.96,-14.72%,$43.97,-14.70%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$32.77,29.69%,29.69%,$42.50,$43.92,$33.28,1.56%,$762.30,2226.20%,$854.00,2506.03%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$29.63,43.44%,43.44%,$42.50,$43.92,$30.21,1.96%,$166.31,461.30%,$183.46,519.16%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$29.56,-20.54%,,,,$26.07,-11.81%,$35.61,20.48%,$18.62,-37.02%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$10.48,-17.15%,,,,$10.07,-3.91%,$20.21,92.81%,$12.21,16.47%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$124.33,-10.65%,,,,$131.06,5.41%,-$122.68,-198.68%,-$105.25,-184.66%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,,$15.12,28.97%,,,,$15.16,0.26%,$15.09,-0.18%,$35.98,137.93%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$85.59,-6.42%,,,,$88.51,3.41%,$107.75,25.89%,$117.27,37.01%,CHD,NYSE:CHD
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,3.75,$97.25,32.46%,32.46%,$128.82,$132.71,$99.72,2.54%,$80.60,-17.12%,$113.32,16.53%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$459.24,11.62%,,,,$455.44,-0.83%,$802.02,74.64%,$853.40,85.83%,CHE,NYSE:CHE
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,2,$58.24,-16.72%,-16.72%,$48.50,$48.50,$61.10,4.91%,$36.84,-36.75%,$69.44,19.23%,CHEF,NASDAQ:CHEF
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$1.47,55.10%,,,,$1.64,11.56%,$14.06,856.56%,$6.05,311.25%,CHGG,NYSE:CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$101.43,65.26%,,,,$108.98,7.44%,$87.14,-14.08%,$329.48,224.83%,CHRD,NASDAQ:CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$43.76,-7.75%,,,,$44.07,0.71%,$55.54,26.91%,$73.31,67.54%,CHT,NYSE:CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$12.10,-45.31%,,,,$12.59,4.05%,$9.52,-21.31%,$11.79,-2.59%,CIFR,NASDAQ:CIFR
