Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.54,11.96%,11.96%,$10.68,$12.50,$9.62,0.84%,-$113.02,-1284.69%,-$99.30,-1140.83%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,3.5,$3.94,11.93%,11.93%,$4.41,$5.14,$4.01,1.78%,$7.60,92.82%,$17.89,354.16%,AMBP,NYSE:AMBP
NYSE:AMCR,26 Sep 2025,$10.21,5,$10.33,10,5,$8.05,26.83%,26.83%,$10.21,$10.33,$8.39,4.22%,$10.10,25.49%,$15.12,87.77%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$6.07,15.22%,,,,$4.97,-18.12%,$26.18,331.34%,$67.62,1014.05%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$26.65,7.72%,7.72%,$28.71,$43.50,$27.94,4.84%,$51.87,94.65%,$61.74,131.67%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$43.77,5.06%,,,,$45.53,4.02%,$20.56,-53.03%,$21.51,-50.86%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.54,25.43%,25.43%,$3.19,$11.17,$2.42,-4.72%,$11.69,360.35%,$3.61,42.22%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$69.40,1.83%,1.83%,$70.67,$86.63,$66.18,-4.64%,$123.15,77.46%,$185.00,166.57%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.86,-20.76%,,,,$21.58,3.45%,$920.56,4313.03%,"$2,841.76",13523.02%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,$113.38,1,1.75,$85.89,32.01%,32.01%,$113.38,$118.40,$94.17,9.64%,$147.47,71.69%,$205.14,138.84%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$356.08,-2.55%,-2.55%,$347.01,$347.01,$365.73,2.71%,$393.02,10.37%,$470.92,32.25%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$24.69,-9.07%,,,,$25.57,3.56%,$45.47,84.16%,$105.88,328.83%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$266.78,11.06%,11.06%,$296.29,$328.83,$282.86,6.03%,$178.42,-33.12%,$199.29,-25.30%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$122.60,-33.47%,,,,$129.23,5.41%,$176.49,43.95%,$188.34,53.62%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.75,-18.80%,,,,$3.86,2.93%,$1.11,-70.34%,$2.81,-25.06%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$45.33,21.33%,,,,$46.69,3.00%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,,$5.39,13.98%,,,,$5.61,4.08%,-$3.17,-158.86%,$4.55,-15.61%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.11,-8.22%,,,,$35.66,4.54%,$72.90,113.72%,$98.78,189.58%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.92,39.45%,39.45%,$9.65,$10.31,$7.63,10.26%,-$4.52,-165.33%,$21.52,211.04%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$10.62,-3.30%,,,,$11.46,7.91%,$24.51,130.76%,$53.22,401.14%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.59,41.71%,,,,$5.15,12.20%,-$16.81,-466.29%,-$4.74,-203.29%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.06,-9.67%,,,,$26.89,3.18%,-$153.84,-690.31%,-$147.60,-666.37%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$48.79,37.04%,,,,$50.76,4.04%,$111.37,128.27%,$245.07,402.29%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$812.80,6.26%,6.26%,$863.71,$871.20,$943.05,16.02%,$990.62,21.88%,"$1,044.12",28.46%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$339.86,1.49%,,,,$349.19,2.75%,"$2,642.26",677.46%,"$4,064.53",1095.94%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$82.81,-23.92%,-23.92%,$63.00,$102.43,$81.00,-2.19%,$99.19,19.78%,$120.87,45.96%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$68.30,-56.44%,,,,$72.74,6.50%,$147.05,115.30%,$151.50,121.82%,AU,NYSE:AU
NYSE:AVB,18 Sep 2025,$217.02,5,$216.27,7,4.25,$194.86,10.99%,10.99%,$216.27,$217.02,$203.38,4.37%,$289.40,48.52%,$406.38,108.55%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$51.94,1.56%,1.56%,$52.75,$60.84,$52.74,1.54%,-$1.22,-102.35%,$14.79,-71.52%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$160.75,16.03%,16.03%,$186.52,$197.20,$166.75,3.73%,$173.38,7.85%,$191.71,19.26%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$34.48,-31.30%,,,,$35.68,3.48%,$46.13,33.80%,$65.96,91.29%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$221.26,-18.96%,,,,$226.02,2.15%,$248.90,12.49%,$37.63,-82.99%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$176.06,#N/A,$232.43,#N/A,$237.09,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$52.21,-13.45%,,,,$53.69,2.83%,-$240.37,-560.38%,-$237.46,-554.81%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$49.48,26.88%,,,,$50.00,1.05%,$26.79,-45.85%,$50.45,1.96%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$130.79,-15.36%,,,,$137.29,4.97%,$23.78,-81.82%,$14.54,-88.88%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.96,-31.90%,,,,$4.56,-8.06%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.30,-11.24%,-11.24%,$2.93,$2.93,$3.58,8.48%,-$17.13,-619.14%,-$14.57,-541.55%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.25,-10.63%,-10.63%,$17.20,$17.20,$20.08,4.31%,-$5.53,-128.75%,-$23.08,-219.92%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$72.89,-43.28%,,,,$74.34,1.99%,$75.88,4.10%,$96.08,31.82%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$26.66,54.09%,,,,$27.87,4.54%,$95.60,258.58%,$81.40,205.31%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$76.15,4.85%,4.85%,$79.84,$87.98,$75.94,-0.28%,$125.67,65.02%,$167.59,120.08%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.60,-16.30%,,,,$21.81,5.87%,$31.87,54.73%,$31.87,54.73%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$14.38,14.74%,14.74%,$16.50,$16.51,$15.24,5.98%,-$7.76,-154.00%,-$8.34,-157.99%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$142.84,-43.46%,,,,$143.35,0.36%,$219.90,53.95%,$262.98,84.11%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$108.52,10.53%,10.53%,$119.95,$140.33,$111.79,3.01%,$202.17,86.30%,$231.86,113.65%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$124.37,-20.74%,,,,$131.03,5.35%,-$180.99,-245.53%,-$167.16,-234.41%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.26,-13.99%,,,,$12.80,4.40%,-$72.38,-690.40%,-$69.24,-664.75%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$31.95,20.95%,20.95%,$38.64,$38.64,$33.15,3.76%,-$2.61,-108.16%,$26.42,-17.32%,BFS,NYSE:BFS
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.21,9.55%,9.55%,$26.52,$30.00,$25.88,6.90%,-$163.02,-773.35%,-$159.56,-759.06%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$44.91,22.95%,22.95%,$55.22,$68.67,$47.05,4.77%,$104.69,133.11%,$114.20,154.28%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$93.10,-100.00%,,,,$101.24,8.74%,$102.09,9.66%,$140.98,51.43%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$8.34,5.88%,5.88%,$8.83,$9.20,$8.73,4.68%,-$8.89,-206.55%,$19.47,133.49%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$50.52,-18.94%,,,,$49.85,-1.33%,$46.16,-8.63%,$62.28,23.28%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$393.42,9.30%,9.30%,$430.00,$467.93,$393.89,0.12%,$784.59,99.43%,$876.74,122.85%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,156.45",-11.11%,,,,"$1,172.41",1.38%,"$1,003.67",-13.21%,"$1,075.85",-6.97%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,,$64.17,13.65%,,,,$64.68,0.79%,$108.24,68.68%,$141.56,120.61%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,,$1.52,-5.79%,,,,$1.57,3.29%,-$0.97,-163.82%,-$0.69,-145.27%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$176.39,-3.78%,,,,$181.95,3.15%,$265.67,50.61%,$262.54,48.84%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$68.42,-18.21%,,,,$74.68,9.15%,-$138.70,-302.72%,-$102.12,-249.25%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.39,-14.06%,,,,$66.87,3.85%,-$562.33,-973.32%,-$552.47,-958.00%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$65.80,9.42%,,,,$69.47,5.58%,-$398.77,-706.04%,-$390.80,-693.92%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$8.19,12.94%,,,,$8.86,8.18%,$39.59,383.37%,$69.79,752.16%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$27.28,6.34%,6.34%,$29.01,$29.01,$28.90,5.94%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$35.69,5.55%,,,,$36.31,1.74%,$38.29,7.29%,$135.70,280.23%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.38,10.95%,,,,$3.70,9.47%,$8.75,158.75%,$14.30,323.19%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,,$4.01,-12.72%,,,,$4.13,2.99%,$14.88,271.02%,$40.66,914.04%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.49,-4.10%,-4.10%,$5.27,$5.70,$5.79,5.46%,$4.75,-13.51%,$1.94,-64.60%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$16.25,-36.93%,,,,$18.30,12.62%,$16.08,-1.05%,$20.26,24.68%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$53.00,1.32%,1.32%,$53.70,$53.70,$56.97,7.49%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.39,45.38%,,,,$0.43,10.26%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$15.16,19.80%,19.80%,$18.16,$18.16,$13.92,-8.18%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$263.68,-24.22%,,,,$280.46,6.36%,$356.09,35.05%,$252.60,-4.20%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.00,1.85%,,,,$25.31,5.46%,-$132.25,-651.04%,-$128.72,-636.35%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$26.99,15.35%,,,,$28.47,5.48%,$87.56,224.41%,$95.02,252.05%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$103.42,-16.53%,,,,$107.37,3.82%,-$743.75,-819.16%,-$719.35,-795.57%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$18.72,17.56%,,,,$20.40,8.97%,$53.93,188.07%,$78.83,321.10%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$39.77,0.83%,,,,$41.38,4.05%,-$309.85,-879.11%,-$304.00,-864.39%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$13.65,93.92%,93.92%,$26.47,$26.47,$14.93,9.38%,$9.44,-30.87%,$27.55,101.81%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$98.43,-4.56%,,,,$97.09,-1.36%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$104.63,-15.91%,,,,$101.68,-2.82%,$101.89,-2.62%,$101.89,-2.62%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,,$4.02,-0.32%,,,,$4.66,15.92%,-$447.13,-11222.66%,-$433.40,-10881.00%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$161.27,-1.03%,,,,$158.90,-1.47%,$224.33,39.10%,$646.22,300.71%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$58.84,5.35%,,,,$61.91,5.22%,$80.29,36.45%,$106.14,80.39%,CARR,NYSE:CARR
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$62.61,-10.24%,-10.24%,$56.20,$56.20,$69.51,11.02%,$68.30,9.09%,$75.97,21.34%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$280.69,-2.60%,-2.60%,$273.39,$273.39,$290.72,3.57%,$455.66,62.33%,$469.25,67.18%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$243.52,-12.02%,-12.02%,$214.25,$214.25,$251.28,3.19%,$416.47,71.02%,$437.97,79.85%,CBOE,BATS:CBOE
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$52.59,47.50%,,,,$55.49,5.51%,$89.27,69.74%,$110.66,110.43%,CBZ,NYSE:CBZ
NYSE:CCI,19 Sep 2025,$108.34,5,$120.27,6,4,$95.31,13.67%,13.67%,$108.34,$120.27,$98.33,3.17%,$109.84,15.24%,$136.62,43.34%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$97.07,10.26%,10.26%,$107.03,$122.91,$94.98,-2.15%,$172.10,77.30%,$225.98,132.80%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$18.44,-64.22%,,,,$19.03,3.20%,$25.10,36.10%,$29.85,61.87%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$40.78,64.62%,,,,$42.59,4.44%,$39.90,-2.17%,$135.23,231.61%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$50.60,-56.57%,,,,$51.69,2.15%,$47.34,-6.45%,$47.35,-6.43%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$33.23,27.90%,27.90%,$42.50,$43.92,$33.74,1.53%,$768.76,2213.44%,$860.98,2490.97%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$30.01,41.62%,41.62%,$42.50,$43.92,$30.35,1.13%,$167.84,459.27%,$185.08,516.73%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$27.99,-16.08%,,,,$28.06,0.25%,$33.76,20.63%,$16.52,-40.98%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$10.26,-15.37%,,,,$10.29,0.29%,$19.82,93.15%,$11.75,14.52%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$126.53,-12.21%,,,,$128.89,1.87%,-$124.43,-198.34%,-$106.80,-184.41%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,,$15.05,29.57%,,,,$15.63,3.85%,$15.20,1.01%,$36.26,140.91%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$86.70,-7.61%,,,,$89.58,3.32%,$108.11,24.69%,$117.68,35.73%,CHD,NYSE:CHD
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,3.75,$96.94,32.89%,32.89%,$128.82,$132.71,$102.20,5.43%,$82.17,-15.23%,$115.10,18.73%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$462.23,10.90%,,,,$471.09,1.92%,$799.40,72.94%,$851.13,84.13%,CHE,NYSE:CHE
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,2,$58.54,-17.15%,-17.15%,$48.50,$48.50,$63.36,8.23%,$37.83,-35.37%,$70.82,20.98%,CHEF,NASDAQ:CHEF
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$1.50,52.00%,,,,$1.75,16.67%,$14.25,850.18%,$6.14,309.02%,CHGG,NYSE:CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$104.53,60.36%,,,,$107.63,2.97%,$87.06,-16.71%,$330.92,216.58%,CHRD,NASDAQ:CHRD
