Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$27.80,3.27%,3.27%,$28.71,$43.50,$27.62,-0.65%,$51.80,86.33%,$61.64,121.74%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,3,$44.01,4.49%,4.49%,$45.99,$45.99,$45.14,2.57%,$20.78,-52.79%,$21.72,-50.64%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.47,28.99%,28.99%,$3.19,$11.17,$2.54,2.83%,$11.62,370.42%,$3.58,44.75%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$66.18,6.78%,6.78%,$70.67,$86.63,$67.92,2.63%,$123.48,86.58%,$185.16,179.79%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.99,-21.25%,,,,$20.12,-4.14%,$914.45,4256.61%,"$2,827.35",13369.97%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,$113.38,1,1.75,$88.91,27.52%,27.52%,$113.38,$118.40,$94.28,6.04%,$148.98,67.57%,$206.44,132.19%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$351.18,-1.19%,-1.19%,$347.01,$347.01,$361.27,2.87%,$389.63,10.95%,$467.20,33.04%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$24.74,-9.26%,,,,$24.33,-1.66%,$44.42,79.54%,$104.71,323.25%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$282.75,4.79%,4.79%,$296.29,$328.83,$288.34,1.98%,$196.22,-30.60%,$217.08,-23.22%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$124.07,-34.26%,,,,$121.50,-2.07%,$177.05,42.70%,$188.85,52.21%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.96,-23.11%,,,,$3.97,0.25%,$1.03,-74.04%,$2.72,-31.24%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$45.87,19.90%,,,,$46.15,0.61%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,4,$5.46,12.52%,12.52%,$6.14,$6.23,$5.50,0.73%,-$3.11,-157.04%,$4.59,-16.00%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$33.58,-6.77%,,,,$33.36,-0.66%,$70.56,110.14%,$96.39,187.06%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.99,38.05%,38.05%,$9.65,$10.31,$7.15,2.29%,-$4.99,-171.36%,$20.96,199.80%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.08,-7.31%,,,,$11.45,3.34%,$24.78,123.65%,$53.38,381.79%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,3,$4.99,30.35%,30.35%,$6.50,$6.50,$4.93,-1.20%,-$16.80,-436.67%,-$4.75,-195.22%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.30,-10.50%,,,,$26.84,2.05%,-$153.47,-683.53%,-$147.24,-659.85%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$50.17,33.27%,,,,$49.97,-0.40%,$111.43,122.11%,$244.73,387.81%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$825.60,4.62%,4.62%,$863.71,$871.20,$946.66,14.66%,$975.55,18.16%,"$1,028.84",24.62%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$340.79,1.22%,,,,$333.90,-2.02%,"$2,632.57",672.49%,"$4,048.80",1088.06%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$78.90,-20.15%,-20.15%,$63.00,$102.43,$80.12,1.55%,$102.74,30.21%,$124.33,57.58%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$69.11,-56.95%,,,,$69.89,1.13%,$147.90,114.01%,$152.36,120.46%,AU,NYSE:AU
NYSE:AVB,18 Sep 2025,$217.02,5,$216.27,7,4.25,$193.29,11.89%,11.89%,$216.27,$217.02,$201.71,4.36%,$288.98,49.51%,$405.51,109.80%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$53.83,-2.01%,-2.01%,$52.75,$60.84,$53.17,-1.23%,-$1.06,-101.97%,$14.93,-72.27%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$163.80,13.87%,13.87%,$186.52,$197.20,$164.84,0.63%,$175.36,7.06%,$193.67,18.23%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$35.52,-33.31%,,,,$36.30,2.20%,$45.46,27.99%,$65.21,83.59%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$217.17,-17.43%,,,,$220.25,1.42%,$248.41,14.39%,$38.09,-82.46%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$164.05,#N/A,$218.47,#N/A,$223.13,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$52.66,-14.19%,,,,$53.62,1.82%,-$240.03,-555.81%,-$237.12,-550.29%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$48.64,29.07%,,,,$49.07,0.88%,$26.72,-45.07%,$50.33,3.48%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$130.47,-15.15%,,,,$135.08,3.53%,$24.03,-81.58%,$14.83,-88.63%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.32,-21.81%,,,,$4.51,4.40%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.38,-13.34%,-13.34%,$2.93,$2.93,$3.42,1.18%,-$17.24,-610.03%,-$14.68,-534.43%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.14,-10.11%,-10.11%,$17.20,$17.20,$19.92,4.08%,-$5.98,-131.25%,-$23.45,-222.53%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$72.56,-43.03%,,,,$71.64,-1.27%,$76.00,4.74%,$96.13,32.48%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$26.39,55.67%,,,,$26.80,1.55%,$93.69,255.01%,$79.53,201.36%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$73.25,9.00%,9.00%,$79.84,$87.98,$75.57,3.17%,$123.52,68.63%,$165.37,125.76%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$21.17,-18.55%,,,,$21.50,1.56%,$30.34,43.31%,$30.34,43.31%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$14.70,12.24%,12.24%,$16.50,$16.51,$15.30,4.08%,-$7.36,-150.05%,-$7.93,-153.96%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$149.90,-46.13%,,,,$140.06,-6.56%,$219.27,46.28%,$262.18,74.90%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$109.18,9.86%,9.86%,$119.95,$140.33,$112.20,2.77%,$203.11,86.03%,$232.69,113.13%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$127.01,-22.39%,,,,$129.83,2.22%,-$178.06,-240.20%,-$164.28,-229.35%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.56,-16.04%,-16.04%,$10.55,$10.55,$12.74,1.43%,-$72.23,-675.04%,-$69.09,-650.07%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$31.78,21.60%,21.60%,$38.64,$38.64,$33.03,3.93%,-$2.65,-108.33%,$26.31,-17.22%,BFS,NYSE:BFS
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.37,8.83%,8.83%,$26.52,$30.00,$25.24,3.57%,-$163.01,-768.89%,-$159.56,-754.74%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$46.38,19.05%,19.05%,$55.22,$68.67,$47.04,1.42%,$106.81,130.29%,$116.28,150.72%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$95.32,-100.00%,,,,$100.20,5.12%,$104.43,9.56%,$143.17,50.20%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$8.34,5.88%,5.88%,$8.83,$9.20,$7.93,-4.92%,-$9.51,-214.03%,$18.74,124.72%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$49.49,-17.26%,,,,$47.38,-4.26%,$43.60,-11.91%,$59.68,20.58%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$400.12,7.47%,7.47%,$430.00,$467.93,$402.38,0.56%,$803.55,100.83%,$895.34,123.77%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,137.12",-9.60%,-9.60%,"$1,027.97","$1,027.97","$1,165.17",2.47%,"$1,017.28",-10.54%,"$1,089.24",-4.21%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,,$66.74,9.27%,,,,$68.39,2.47%,$109.47,64.03%,$142.67,113.78%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.69,-15.27%,-15.27%,$1.43,$2.50,$1.55,-8.28%,-$1.03,-160.92%,-$0.75,-144.25%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$175.61,-3.36%,,,,$177.38,1.01%,$270.12,53.82%,$267.01,52.05%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$73.67,-24.04%,,,,$74.56,1.21%,-$136.58,-285.39%,-$99.15,-234.59%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.67,-14.43%,,,,$66.37,2.63%,-$561.68,-968.53%,-$551.83,-953.30%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$66.28,8.63%,,,,$68.40,3.20%,-$398.43,-701.14%,-$390.47,-689.13%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$8.48,9.08%,,,,$7.30,-13.92%,$38.66,355.91%,$68.75,710.76%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$27.68,4.80%,4.80%,$29.01,$29.01,$29.05,4.95%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$35.20,7.02%,,,,$34.46,-2.10%,$37.03,5.19%,$134.16,281.13%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.38,10.95%,,,,$3.39,0.30%,$9.13,170.03%,$14.64,333.00%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,,$4.03,-13.15%,,,,$4.09,1.49%,$14.74,265.74%,$40.48,904.39%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.53,-4.79%,-4.79%,$5.27,$5.70,$5.56,0.54%,$4.73,-14.52%,$1.93,-65.10%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$17.48,-41.37%,,,,$16.53,-5.43%,$14.96,-14.42%,$19.13,9.42%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$52.93,1.45%,1.45%,$53.70,$53.70,$56.90,7.50%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.41,38.29%,,,,$0.39,-4.88%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$14.22,27.72%,27.72%,$18.16,$18.16,$13.29,-6.54%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$260.24,-23.22%,,,,$268.90,3.33%,$351.16,34.94%,$248.18,-4.64%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.88,-1.75%,,,,$25.34,1.85%,-$131.67,-629.22%,-$128.15,-615.07%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$27.37,13.74%,,,,$28.76,5.08%,$87.79,220.74%,$95.21,247.88%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$105.57,-18.23%,,,,$106.67,1.04%,-$743.58,-804.34%,-$719.22,-781.28%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$19.00,15.83%,,,,$18.69,-1.63%,$52.61,176.90%,$77.42,307.45%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.24,-0.35%,,,,$41.23,2.46%,-$308.94,-867.75%,-$303.10,-853.24%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$14.59,81.43%,81.43%,$26.47,$26.47,$15.08,3.36%,$9.76,-33.13%,$27.83,90.76%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$98.61,-4.74%,,,,$98.66,0.05%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$105.47,-16.58%,,,,$96.04,-8.94%,$96.99,-8.04%,$96.99,-8.04%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,,$4.57,-12.32%,,,,$4.40,-3.72%,-$447.01,-9881.40%,-$433.28,-9580.89%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$160.32,-0.44%,,,,$153.71,-4.12%,$217.65,35.76%,$638.94,298.54%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$60.45,2.54%,2.54%,$61.99,$61.99,$62.18,2.86%,$81.52,34.86%,$107.27,77.46%,CARR,NYSE:CARR
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$65.72,-14.49%,-14.49%,$56.20,$56.20,$67.52,2.74%,$68.39,4.06%,$76.04,15.70%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$275.19,-0.66%,-0.66%,$273.39,$273.39,$282.46,2.64%,$448.85,63.11%,$462.39,68.03%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$235.35,-8.97%,-8.97%,$214.25,$214.25,$246.33,4.67%,$405.52,72.30%,$426.94,81.41%,CBOE,BATS:CBOE
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$53.18,45.86%,,,,$55.94,5.19%,$90.81,70.76%,$112.15,110.88%,CBZ,NYSE:CBZ
NYSE:CCI,19 Sep 2025,$108.34,5,$120.27,6,4,$94.47,14.69%,14.69%,$108.34,$120.27,$98.25,4.00%,$109.48,15.89%,$136.20,44.17%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$94.74,12.97%,12.97%,$107.03,$122.91,$95.13,0.41%,$170.08,79.52%,$223.81,136.23%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$18.23,-63.81%,,,,$18.75,2.85%,$25.06,37.49%,$29.80,63.48%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$44.03,52.46%,,,,$43.63,-0.91%,$41.34,-6.11%,$136.41,209.81%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$52.62,-58.24%,,,,$52.13,-0.93%,$45.24,-14.03%,$45.25,-14.01%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$33.60,26.49%,26.49%,$42.50,$43.92,$35.10,4.46%,$767.91,2185.44%,$859.96,2459.40%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$30.31,40.22%,40.22%,$42.50,$43.92,$32.00,5.58%,$168.30,455.28%,$185.51,512.05%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$27.71,-15.23%,,,,$28.07,1.30%,$35.39,27.70%,$18.23,-34.23%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$9.88,-12.12%,,,,$10.00,1.21%,$19.53,97.71%,$11.49,16.28%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$124.60,-10.85%,,,,$127.37,2.22%,-$123.09,-198.78%,-$105.52,-184.69%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,,$15.18,28.46%,,,,$15.61,2.83%,$15.16,-0.12%,$36.16,138.20%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$85.75,-6.59%,,,,$94.03,9.66%,$111.53,30.07%,$121.09,41.21%,CHD,NYSE:CHD
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,3.75,$96.18,33.94%,33.94%,$128.82,$132.71,$100.46,4.45%,$79.29,-17.56%,$112.15,16.61%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$455.13,12.63%,,,,$454.73,-0.09%,$793.79,74.41%,$845.40,85.75%,CHE,NYSE:CHE
