Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AGM,26 Aug 2025,$230.34,3,,,3,$188.04,22.49%,22.49%,$230.34,$230.34,$187.09,-0.51%,"-$1,695.15",-1001.48%,"-$1,349.60",-817.72%,AGM,NYSE:AGM
NASDAQ:AGNC,7 Jul 2025,$11.25,4,,,,$10.16,10.75%,,,,$10.23,0.69%,-$67.98,-769.07%,-$67.62,-765.58%,AGNC,NASDAQ:AGNC
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$82.60,21.34%,,,,$81.86,-0.90%,$56.56,-31.53%,$56.66,-31.40%,AGO,NYSE:AGO
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,2.25,$8.17,15.06%,15.06%,$9.40,$9.55,$8.23,0.73%,$23.35,185.80%,$54.10,562.21%,AGRO,NYSE:AGRO
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$77.61,9.21%,,,,$78.80,1.53%,-$51.27,-166.06%,$16.49,-78.76%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$57.14,16.91%,,,,$55.92,-2.14%,$58.49,2.37%,$85.31,49.30%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,2.75,$6.09,-17.90%,-17.90%,$5.00,$6.69,$5.69,-6.57%,$7.94,30.43%,$9.98,63.84%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,4,$208.95,6.16%,6.16%,$221.82,$239.50,$217.46,4.07%,-$171.51,-182.08%,-$124.61,-159.64%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.54,-21.51%,,,,$64.40,1.35%,-$216.22,-440.29%,-$147.13,-331.55%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,1,$77.14,5.59%,5.59%,$81.45,$81.45,$78.04,1.17%,$117.26,52.01%,$166.09,115.31%,ALC,NYSE:ALC
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$18.52,-0.70%,,,,$19.42,4.86%,$22.42,21.07%,$32.49,75.41%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.45,80.90%,80.90%,$6.24,$6.75,$3.67,6.38%,$2.76,-19.95%,$13.21,283.01%,ALIT,NYSE:ALIT
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$44.20,-6.04%,,,,$43.90,-0.68%,-$435.99,-1086.39%,-$457.68,-1135.49%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$23.12,-7.01%,,,,$22.81,-1.34%,-$148.41,-741.91%,-$142.62,-716.86%,ALRS,NASDAQ:ALRS
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$3.77,41.38%,,,,$3.59,-4.77%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,3,$7.88,9.92%,9.92%,$8.66,$8.66,$7.91,0.38%,$4.95,-37.22%,$6.46,-18.04%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$28.53,7.91%,7.91%,$30.79,$33.33,$29.25,2.52%,-$164.40,-676.23%,-$162.99,-671.31%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.11,17.24%,17.24%,$10.68,$12.50,$8.92,-2.09%,-$113.33,-1344.07%,-$99.38,-1190.86%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,3.5,$3.76,17.29%,17.29%,$4.41,$5.14,$3.62,-3.72%,$7.54,100.64%,$17.96,377.55%,AMBP,NYSE:AMBP
NYSE:AMCR,5 Sep 2025,$10.29,5,$10.77,8,4.5,$8.33,23.55%,23.55%,$10.29,$10.77,$8.34,0.12%,$10.52,26.35%,$15.59,87.16%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,3,$4.33,61.52%,61.52%,$6.99,$6.99,$4.59,6.00%,$26.28,506.99%,$68.45,1480.85%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$26.50,8.33%,8.33%,$28.71,$43.50,$26.65,0.57%,$57.43,116.73%,$67.39,154.30%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,3,$44.47,3.41%,3.41%,$45.99,$45.99,$45.32,1.91%,$21.28,-52.16%,$22.23,-50.00%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.31,37.92%,37.92%,$3.19,$11.17,$2.20,-4.76%,$11.79,410.55%,$3.56,54.29%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$69.00,2.42%,2.42%,$70.67,$86.63,$67.44,-2.26%,$126.04,82.66%,$188.54,173.25%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.45,-19.17%,,,,$20.54,0.44%,$943.66,4514.45%,"$2,898.38",14073.03%,AMX,NYSE:AMX
NYSE:ANF,20 Aug 2025,$127.43,3,$118.44,7,,$88.11,34.42%,,,,$85.41,-3.06%,$145.00,64.57%,$203.57,131.04%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$357.07,-2.82%,-2.82%,$347.01,$347.01,$366.92,2.76%,$401.17,12.35%,$480.35,34.53%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$24.05,-6.65%,,,,$25.55,6.24%,$45.66,89.84%,$106.54,342.98%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$290.00,2.17%,2.17%,$296.29,$328.83,$287.36,-0.91%,$197.05,-32.05%,$217.99,-24.83%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$120.54,-32.33%,,,,$117.72,-2.34%,$172.82,43.37%,$184.86,53.36%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,3,$3.93,-22.52%,-22.52%,$3.05,$3.05,$3.78,-3.82%,$1.03,-73.81%,$2.74,-30.27%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$42.20,30.33%,,,,$44.73,6.00%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,4,$5.47,12.31%,12.31%,$6.14,$6.23,$5.54,1.28%,-$3.02,-155.29%,$4.78,-12.60%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$31.78,-1.49%,,,,$33.90,6.67%,$71.71,125.65%,$97.78,207.68%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.74,43.18%,43.18%,$9.65,$10.31,$7.07,4.90%,-$4.73,-170.19%,$21.73,222.36%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.20,-8.30%,,,,$11.24,0.36%,$25.47,127.43%,$54.64,387.89%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,3,$5.04,29.06%,29.06%,$6.50,$6.50,$5.03,-0.20%,-$16.60,-429.44%,-$4.44,-188.05%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.33,-10.60%,,,,$26.04,-1.10%,-$157.75,-699.14%,-$151.46,-675.25%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$51.78,29.12%,,,,$51.20,-1.12%,$114.62,121.37%,$249.91,382.64%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$794.90,8.66%,8.66%,$863.71,$871.20,$858.77,8.03%,$917.11,15.37%,$971.47,22.21%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$335.08,2.94%,,,,$336.54,0.44%,"$2,698.37",705.29%,"$4,145.28",1137.10%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$80.25,-21.49%,-21.49%,$63.00,$102.43,$77.89,-2.94%,$101.35,26.29%,$123.36,53.72%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$63.94,-53.47%,,,,$67.24,5.16%,$146.46,129.05%,$150.92,136.03%,AU,NYSE:AU
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$53.44,-1.29%,-1.29%,$52.75,$60.84,$52.45,-1.85%,-$1.45,-102.70%,$14.69,-72.50%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$165.97,12.38%,12.38%,$186.52,$197.20,$166.82,0.51%,$176.82,6.54%,$195.25,17.64%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$29.44,-19.53%,,,,$28.66,-2.65%,$42.32,43.76%,$62.44,112.11%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$215.00,-16.60%,,,,$221.40,2.98%,$252.67,17.52%,$37.53,-82.54%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$164.62,#N/A,$223.90,#N/A,$228.60,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$51.73,-12.65%,,,,$52.91,2.28%,-$239.80,-563.55%,-$236.86,-557.88%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$49.07,27.94%,,,,$49.38,0.63%,$27.38,-44.20%,$51.22,4.38%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$134.32,-17.59%,,,,$137.08,2.05%,$26.16,-80.53%,$16.72,-87.55%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.14,-18.41%,,,,$3.97,-4.11%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.28,-10.70%,-10.70%,$2.93,$2.93,$3.40,3.66%,-$16.77,-611.20%,-$14.19,-532.53%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.02,-9.55%,-9.55%,$17.20,$17.20,$19.77,3.94%,-$3.85,-120.25%,-$21.73,-214.22%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$72.08,-42.65%,,,,$71.75,-0.46%,$74.68,3.61%,$95.20,32.08%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$26.21,56.73%,,,,$26.04,-0.65%,$95.43,264.11%,$81.06,209.28%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$73.96,7.95%,7.95%,$79.84,$87.98,$78.10,5.60%,$126.88,71.55%,$169.12,128.67%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.93,-17.62%,,,,$21.47,2.58%,$38.15,82.29%,$38.15,82.29%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$14.74,11.94%,11.94%,$16.50,$16.51,$15.26,3.53%,-$7.54,-151.12%,-$8.11,-155.02%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$148.75,-45.71%,,,,$144.00,-3.19%,$224.02,50.60%,$267.80,80.04%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$111.19,7.87%,7.87%,$119.95,$140.33,$113.17,1.78%,$206.17,85.42%,$236.31,112.53%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$128.05,-23.02%,,,,$125.99,-1.61%,-$178.33,-239.27%,-$164.29,-228.30%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.46,-15.37%,-15.37%,$10.55,$10.55,$12.22,-1.93%,-$72.54,-682.21%,-$69.37,-656.71%,BFIN,NASDAQ:BFIN
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.57,7.95%,7.95%,$26.52,$30.00,$25.58,4.11%,-$163.30,-764.61%,-$159.77,-750.26%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$46.03,19.95%,19.95%,$55.22,$68.67,$45.86,-0.37%,$105.90,130.07%,$115.51,150.95%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$98.52,-100.00%,,,,$102.73,4.27%,$108.59,10.22%,$148.09,50.32%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$7.81,13.06%,13.06%,$8.83,$9.20,$7.39,-5.38%,-$9.72,-224.46%,$19.08,144.29%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$46.80,-12.50%,,,,$46.66,-0.30%,$42.90,-8.33%,$59.20,26.50%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$418.95,2.64%,2.64%,$430.00,$467.93,$409.83,-2.18%,$810.68,93.50%,$904.26,115.84%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,145.17",-10.23%,-10.23%,"$1,027.97","$1,027.97","$1,156.10",0.95%,"$1,012.59",-11.58%,"$1,085.64",-5.20%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,2.5,$69.34,5.17%,5.17%,$72.93,$74.67,$69.33,-0.01%,$114.00,64.41%,$147.83,113.20%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.40,2.29%,2.29%,$1.43,$2.50,$1.34,-4.29%,-$1.19,-185.13%,-$0.91,-164.97%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$174.52,-2.75%,,,,$181.32,3.90%,$267.50,53.28%,$264.28,51.43%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$70.34,-20.44%,,,,$72.16,2.59%,-$138.87,-297.42%,-$101.95,-244.94%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.56,-14.29%,,,,$66.50,3.00%,-$560.97,-968.91%,-$551.03,-953.52%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$68.20,5.57%,,,,$69.80,2.35%,-$397.36,-682.64%,-$389.33,-670.86%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$7.55,22.52%,,,,$7.24,-4.11%,$39.45,422.58%,$70.12,828.77%,BOOM,NASDAQ:BOOM
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$34.62,8.81%,,,,$35.10,1.39%,$38.10,10.04%,$136.57,294.48%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$4.20,-10.71%,,,,$4.16,-0.95%,$9.61,128.93%,$15.20,261.89%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,2.75,$4.13,-15.25%,-15.25%,$3.50,$4.99,$4.25,2.91%,$15.14,266.64%,$41.12,895.71%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.55,-5.14%,-5.14%,$5.27,$5.70,$5.75,3.60%,$5.03,-9.28%,$2.20,-60.35%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$16.41,-37.54%,,,,$16.00,-2.50%,$15.70,-4.30%,$19.95,21.56%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$54.97,-2.31%,-2.31%,$53.70,$53.70,$58.55,6.51%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.44,28.86%,,,,$0.38,-13.64%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$12.91,40.68%,40.68%,$18.16,$18.16,$12.64,-2.09%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$266.36,-24.98%,,,,$262.88,-1.31%,$355.36,33.41%,$249.81,-6.21%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.95,-2.03%,,,,$25.56,2.44%,-$131.71,-627.88%,-$128.15,-613.63%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$27.87,11.70%,,,,$28.69,2.94%,$89.71,221.88%,$97.29,249.10%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$102.23,-15.56%,,,,$104.89,2.60%,-$740.18,-824.03%,-$715.59,-799.99%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$18.52,18.83%,,,,$19.62,5.94%,$54.36,193.53%,$79.66,330.14%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.69,-1.45%,,,,$41.77,2.65%,-$309.23,-859.97%,-$303.33,-845.46%,CAC,NASDAQ:CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$15.15,12.21%,,,,$15.12,-0.20%,$10.99,-27.49%,$29.26,93.17%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$103.71,-9.42%,,,,$102.65,-1.02%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$99.15,-11.26%,,,,$85.42,-13.85%,$88.44,-10.81%,$88.44,-10.81%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,3.25,$4.58,-12.51%,-12.51%,$4.01,$6.50,$4.53,-1.09%,-$447.29,-9866.07%,-$433.54,-9566.02%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$157.85,1.12%,,,,$153.54,-2.73%,$226.64,43.58%,$650.93,312.37%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$61.38,0.99%,0.99%,$61.99,$61.99,$63.48,3.42%,$82.78,34.87%,$109.06,77.68%,CARR,NYSE:CARR
NYSE:CAVA,14 Aug 2025,$80.21,2,$95.63,3,,$63.82,25.68%,,,,$66.47,4.15%,$67.37,5.56%,$75.13,17.72%,CAVA,NYSE:CAVA
NYSE:CB,19 Aug 2025,$282.07,3,$303.61,4,,$273.05,3.30%,,,,$283.01,3.65%,$459.69,68.35%,$473.49,73.41%,CB,NYSE:CB
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$57.39,35.16%,,,,$57.52,0.23%,$93.68,63.24%,$115.32,100.94%,CBZ,NYSE:CBZ
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$95.20,12.43%,12.43%,$107.03,$122.91,$94.93,-0.28%,$172.95,81.67%,$227.42,138.88%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$15.89,-58.48%,,,,$15.98,0.57%,$23.81,49.85%,$28.62,80.12%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$45.56,47.34%,,,,$45.05,-1.12%,$44.39,-2.57%,$140.78,209.01%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$55.17,-60.17%,,,,$53.41,-3.19%,$47.95,-13.09%,$47.96,-13.07%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$35.75,18.88%,18.88%,$42.50,$43.92,$35.54,-0.59%,$778.62,2077.96%,$871.55,2337.91%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$32.39,31.21%,31.21%,$42.50,$43.92,$32.29,-0.31%,$171.06,428.12%,$188.43,481.76%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$26.62,-11.76%,,,,$27.50,3.31%,$34.71,30.39%,$17.13,-35.66%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$9.19,-5.52%,,,,$9.03,-1.74%,$19.28,109.84%,$11.12,21.05%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$125.98,-11.82%,,,,$125.35,-0.50%,-$121.32,-196.30%,-$103.41,-182.08%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,3.5,$15.29,27.53%,27.53%,$19.50,$20.57,$16.03,4.84%,$15.63,2.19%,$36.92,141.44%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$91.53,-12.49%,,,,$94.47,3.21%,$113.50,24.00%,$123.15,34.54%,CHD,NYSE:CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,,$96.59,18.63%,,,,$101.87,5.47%,$80.95,-16.19%,$114.14,18.17%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$462.99,10.72%,,,,$453.20,-2.11%,$803.41,73.53%,$855.62,84.80%,CHE,NYSE:CHE
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,2,$67.58,-28.23%,-28.23%,$48.50,$48.50,$66.43,-1.70%,$45.96,-31.99%,$79.47,17.60%,CHEF,NASDAQ:CHEF
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$1.52,50.00%,,,,$1.53,0.66%,$14.27,838.65%,$6.01,295.56%,CHGG,NYSE:CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$104.79,59.96%,,,,$108.90,3.92%,$88.27,-15.77%,$334.20,218.92%,CHRD,NASDAQ:CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$44.63,-9.55%,,,,$45.27,1.43%,$56.78,27.22%,$74.80,67.60%,CHT,NYSE:CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$11.95,-44.62%,,,,$11.34,-5.10%,$10.44,-12.68%,$12.76,6.74%,CIFR,NASDAQ:CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.12,-10.24%,,,,$2.10,-0.94%,$0.00,-100.00%,$0.00,-100.00%,CIG,NYSE:CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$154.26,-7.95%,,,,$161.35,4.60%,$342.18,121.82%,$363.13,135.40%,CINF,NASDAQ:CINF
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,,$81.75,3.15%,,,,$85.48,4.56%,$134.10,64.04%,$147.84,80.84%,CL,NYSE:CL
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$11.38,-5.27%,,,,$11.24,-1.23%,$26.28,130.97%,$20.96,84.15%,CLF,NYSE:CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$235.68,-8.33%,,,,$244.21,3.62%,$314.90,33.61%,$471.62,100.11%,CLH,NYSE:CLH
