Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NASDAQ:AGNC,7 Jul 2025,$11.25,4,,,,$9.70,16.00%,,,,$9.81,1.13%,-$68.53,-806.48%,-$68.17,-802.83%,AGNC,NASDAQ:AGNC
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$84.68,18.36%,,,,$88.08,4.02%,$57.82,-31.72%,$57.92,-31.61%,AGO,NYSE:AGO
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$8.15,15.34%,,,,$8.55,4.91%,$23.21,184.74%,$53.72,559.17%,AGRO,NYSE:AGRO
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$78.27,8.29%,,,,$79.40,1.44%,-$50.95,-165.10%,$16.30,-79.17%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$54.53,22.50%,,,,$55.01,0.88%,$56.40,3.43%,$83.01,52.23%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$7.20,-30.56%,,,,$7.18,-0.28%,$8.98,24.70%,$10.98,52.54%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,4,$214.33,3.50%,3.50%,$221.82,$239.50,$219.82,2.56%,-$167.13,-177.98%,-$120.60,-156.27%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.58,-21.56%,,,,$64.20,0.98%,-$216.17,-440.00%,-$147.68,-332.28%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$73.66,10.58%,,,,$77.61,5.36%,$114.14,54.96%,$162.22,120.22%,ALC,NYSE:ALC
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$18.11,1.55%,,,,$18.76,3.59%,$21.78,20.27%,$31.69,74.98%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.15,98.13%,98.13%,$6.24,$6.75,$3.44,9.21%,$2.48,-21.39%,$12.81,306.80%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,2,$210.02,-12.99%,-12.99%,$182.73,$182.73,$214.69,2.22%,$370.24,76.29%,$445.12,111.94%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$41.07,1.12%,,,,$44.26,7.77%,-$438.47,-1167.61%,-$459.87,-1219.72%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$23.06,-6.76%,,,,$23.93,3.77%,-$148.33,-743.25%,-$142.59,-718.34%,ALRS,NASDAQ:ALRS
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$3.27,63.00%,,,,$3.89,18.96%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.27,4.74%,,,,$9.18,11.00%,$5.55,-32.92%,$7.04,-14.85%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$27.50,11.96%,11.96%,$30.79,$33.33,$29.39,6.87%,-$165.53,-701.93%,-$164.15,-696.89%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.28,15.10%,15.10%,$10.68,$12.50,$9.62,3.66%,-$113.02,-1317.89%,-$99.30,-1169.99%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,3.5,$3.86,14.25%,14.25%,$4.41,$5.14,$4.01,3.89%,$7.60,96.82%,$17.89,363.57%,AMBP,NYSE:AMBP
NYSE:AMCR,5 Sep 2025,$10.29,5,$10.77,8,4.5,$7.98,28.97%,28.97%,$10.29,$10.77,$8.39,5.14%,$10.10,26.59%,$15.12,89.42%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.47,27.86%,,,,$4.97,-9.14%,$26.18,378.66%,$67.62,1136.24%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$26.25,9.36%,9.36%,$28.71,$43.50,$27.94,6.44%,$51.87,97.62%,$61.74,135.20%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$43.77,5.06%,,,,$45.53,4.02%,$20.56,-53.03%,$21.51,-50.86%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.38,33.87%,33.87%,$3.19,$11.17,$2.42,1.68%,$11.69,391.30%,$3.61,51.78%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$64.77,9.11%,9.11%,$70.67,$86.63,$66.18,2.18%,$123.15,90.14%,$185.00,185.63%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.64,-19.91%,,,,$21.58,4.55%,$920.56,4360.07%,"$2,841.76",13668.23%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,$113.38,1,1.75,$86.89,30.49%,30.49%,$113.38,$118.40,$94.17,8.38%,$147.47,69.71%,$205.14,136.09%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$353.67,-1.88%,-1.88%,$347.01,$347.01,$365.73,3.41%,$393.02,11.13%,$470.92,33.15%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$24.33,-7.73%,,,,$25.57,5.10%,$45.47,86.88%,$105.88,335.18%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$268.78,10.23%,10.23%,$296.29,$328.83,$282.86,5.24%,$178.42,-33.62%,$199.29,-25.85%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$121.23,-32.72%,,,,$129.23,6.60%,$176.49,45.58%,$188.34,55.36%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.98,-23.49%,,,,$3.86,-3.02%,$1.11,-72.05%,$2.81,-29.39%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$44.11,24.69%,,,,$46.69,5.85%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,,$5.42,13.35%,,,,$5.61,3.51%,-$3.17,-158.53%,$4.55,-16.08%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.17,-8.38%,,,,$35.66,4.36%,$72.90,113.35%,$98.78,189.08%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$7.06,36.69%,36.69%,$9.65,$10.31,$7.63,8.07%,-$4.52,-164.04%,$21.52,204.88%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$10.88,-5.61%,,,,$11.46,5.33%,$24.51,125.25%,$53.22,389.17%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.72,37.81%,,,,$5.15,9.11%,-$16.81,-456.20%,-$4.74,-200.44%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$25.71,-8.44%,,,,$26.89,4.59%,-$153.84,-698.35%,-$147.60,-674.08%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$48.87,36.81%,,,,$50.76,3.87%,$111.37,127.90%,$245.07,401.47%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$806.20,7.13%,7.13%,$863.71,$871.20,$943.05,16.97%,$990.62,22.88%,"$1,044.12",29.51%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$340.39,1.33%,,,,$349.19,2.59%,"$2,642.26",676.25%,"$4,064.53",1094.08%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$76.83,-18.00%,-18.00%,$63.00,$102.43,$81.00,5.43%,$99.19,29.11%,$120.87,57.32%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$65.95,-54.89%,,,,$72.74,10.30%,$147.05,122.97%,$151.50,129.72%,AU,NYSE:AU
NYSE:AVB,18 Sep 2025,$217.02,5,$216.27,7,4.25,$192.65,12.26%,12.26%,$216.27,$217.02,$203.38,5.57%,$289.40,50.22%,$406.38,110.94%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$51.88,1.68%,1.68%,$52.75,$60.84,$52.74,1.66%,-$1.22,-102.36%,$14.79,-71.48%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$160.78,16.01%,16.01%,$186.52,$197.20,$166.75,3.71%,$173.38,7.83%,$191.71,19.24%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$34.32,-30.98%,,,,$35.68,3.96%,$46.13,34.43%,$65.96,92.18%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$214.91,-16.57%,,,,$226.02,5.17%,$248.90,15.82%,$37.63,-82.49%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$176.06,#N/A,$232.43,#N/A,$237.09,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$52.12,-13.30%,,,,$53.69,3.01%,-$240.37,-561.18%,-$237.46,-555.59%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$47.79,31.37%,,,,$50.00,4.62%,$26.79,-43.93%,$50.45,5.57%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$130.61,-15.25%,,,,$137.29,5.11%,$23.78,-81.79%,$14.54,-88.87%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.49,-24.77%,,,,$4.56,1.56%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.32,-11.78%,-11.78%,$2.93,$2.93,$3.58,7.83%,-$17.13,-616.01%,-$14.57,-538.89%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$18.84,-8.68%,-8.68%,$17.20,$17.20,$20.08,6.58%,-$5.53,-129.37%,-$23.08,-222.53%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$72.15,-42.70%,,,,$74.34,3.04%,$75.88,5.16%,$96.08,33.17%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$25.54,60.85%,,,,$27.87,9.12%,$95.60,274.31%,$81.40,218.70%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$74.28,7.49%,7.49%,$79.84,$87.98,$75.94,2.23%,$125.67,69.18%,$167.59,125.62%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.30,-15.06%,,,,$21.81,7.44%,$31.87,57.02%,$31.87,57.02%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$14.53,13.56%,13.56%,$16.50,$16.51,$15.24,4.89%,-$7.76,-153.44%,-$8.34,-157.39%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$141.20,-42.81%,,,,$143.35,1.52%,$219.90,55.73%,$262.98,86.25%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$108.10,10.96%,10.96%,$119.95,$140.33,$111.79,3.41%,$202.17,87.02%,$231.86,114.48%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$124.12,-20.58%,,,,$131.03,5.57%,-$180.99,-245.82%,-$167.16,-234.68%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.32,-14.41%,,,,$12.80,3.90%,-$72.38,-687.53%,-$69.24,-662.00%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$31.68,21.98%,21.98%,$38.64,$38.64,$33.15,4.64%,-$2.61,-108.23%,$26.42,-16.62%,BFS,NYSE:BFS
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.10,10.05%,10.05%,$26.52,$30.00,$25.88,7.39%,-$163.02,-776.43%,-$159.56,-762.07%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$43.29,27.55%,27.55%,$55.22,$68.67,$47.05,8.69%,$104.69,141.84%,$114.20,163.79%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$94.56,-100.00%,,,,$101.24,7.06%,$102.09,7.97%,$140.98,49.09%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$8.52,3.64%,3.64%,$8.83,$9.20,$8.73,2.46%,-$8.89,-204.30%,$19.47,128.56%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$50.02,-18.13%,,,,$49.85,-0.34%,$46.16,-7.72%,$62.28,24.52%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$389.61,10.37%,10.37%,$430.00,$467.93,$393.89,1.10%,$784.59,101.38%,$876.74,125.03%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,125.76",-8.69%,,,,"$1,172.41",4.14%,"$1,003.67",-10.85%,"$1,075.85",-4.43%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,,$64.44,13.17%,,,,$64.68,0.37%,$108.24,67.97%,$141.56,119.68%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,,$1.57,-8.79%,,,,$1.57,0.00%,-$0.97,-161.79%,-$0.69,-143.83%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$171.47,-1.02%,,,,$181.95,6.11%,$265.67,54.93%,$262.54,53.11%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$68.47,-18.27%,,,,$74.68,9.07%,-$138.70,-302.57%,-$102.12,-249.14%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.01,-13.55%,,,,$66.87,4.47%,-$562.33,-978.50%,-$552.47,-963.09%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$65.75,9.51%,,,,$69.47,5.66%,-$398.77,-706.50%,-$390.80,-694.37%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$8.26,11.99%,,,,$8.86,7.26%,$39.59,379.27%,$69.79,744.94%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$28.00,3.61%,3.61%,$29.01,$29.01,$28.90,3.21%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$35.30,6.71%,,,,$36.31,2.86%,$38.29,8.48%,$135.70,284.43%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.38,10.95%,,,,$3.70,9.47%,$8.75,158.75%,$14.30,323.19%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,,$3.99,-12.28%,,,,$4.13,3.51%,$14.88,272.87%,$40.66,919.13%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.41,-2.68%,-2.68%,$5.27,$5.70,$5.79,7.02%,$4.75,-12.23%,$1.94,-64.07%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$16.34,-37.28%,,,,$18.30,12.00%,$16.08,-1.60%,$20.26,24.00%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$52.57,2.15%,2.15%,$53.70,$53.70,$56.97,8.37%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.39,45.38%,,,,$0.43,10.26%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$14.12,28.63%,28.63%,$18.16,$18.16,$13.92,-1.42%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$265.01,-24.60%,,,,$280.46,5.83%,$356.09,34.37%,$252.60,-4.68%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.06,1.60%,,,,$25.31,5.20%,-$132.25,-649.66%,-$128.72,-635.01%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$27.59,12.84%,,,,$28.47,3.19%,$87.56,217.36%,$95.02,244.40%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$102.05,-15.41%,,,,$107.37,5.21%,-$743.75,-828.81%,-$719.35,-804.90%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$18.96,16.07%,,,,$20.40,7.59%,$53.93,184.43%,$78.83,315.77%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$38.84,3.24%,,,,$41.38,6.54%,-$309.85,-897.76%,-$304.00,-882.70%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$13.46,96.66%,96.66%,$26.47,$26.47,$14.93,10.92%,$9.44,-29.89%,$27.55,104.66%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$95.25,-1.38%,,,,$97.09,1.93%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$102.00,-13.74%,,,,$101.68,-0.31%,$101.89,-0.11%,$101.89,-0.11%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,,$4.20,-4.60%,,,,$4.66,10.95%,-$447.13,-10745.98%,-$433.40,-10418.96%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$165.00,-3.26%,,,,$158.90,-3.70%,$224.33,35.96%,$646.22,291.65%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$58.62,5.74%,,,,$61.91,5.61%,$80.29,36.96%,$106.14,81.07%,CARR,NYSE:CARR
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$61.60,-8.77%,-8.77%,$56.20,$56.20,$69.51,12.84%,$68.30,10.88%,$75.97,23.33%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$280.81,-2.64%,-2.64%,$273.39,$273.39,$290.72,3.53%,$455.66,62.27%,$469.25,67.11%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$244.67,-12.43%,-12.43%,$214.25,$214.25,$251.28,2.70%,$416.47,70.22%,$437.97,79.01%,CBOE,BATS:CBOE
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$51.75,49.89%,,,,$55.49,7.23%,$89.27,72.50%,$110.66,113.84%,CBZ,NYSE:CBZ
NYSE:CCI,19 Sep 2025,$108.34,5,$120.27,6,4,$94.80,14.29%,14.29%,$108.34,$120.27,$98.33,3.72%,$109.84,15.86%,$136.62,44.11%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$95.09,12.56%,12.56%,$107.03,$122.91,$94.98,-0.12%,$172.10,80.99%,$225.98,137.65%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$17.94,-63.22%,,,,$19.03,6.08%,$25.10,39.89%,$29.85,66.38%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$41.30,62.54%,,,,$42.59,3.12%,$39.90,-3.40%,$135.23,227.43%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$52.34,-58.01%,,,,$51.69,-1.24%,$47.34,-9.56%,$47.35,-9.54%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$33.57,26.60%,26.60%,$42.50,$43.92,$33.74,0.51%,$768.76,2190.01%,$860.98,2464.73%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$30.34,40.08%,40.08%,$42.50,$43.92,$30.35,0.03%,$167.84,453.19%,$185.08,510.02%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$26.36,-10.89%,,,,$28.06,6.45%,$33.76,28.08%,$16.52,-37.33%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$9.86,-11.94%,,,,$10.29,4.36%,$19.82,100.99%,$11.75,19.16%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$124.17,-10.54%,,,,$128.89,3.80%,-$124.43,-200.21%,-$106.80,-186.01%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,,$14.99,30.09%,,,,$15.63,4.27%,$15.20,1.42%,$36.26,141.88%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$86.25,-7.13%,,,,$89.58,3.86%,$108.11,25.34%,$117.68,36.44%,CHD,NYSE:CHD
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,3.75,$97.12,32.64%,32.64%,$128.82,$132.71,$102.20,5.23%,$82.17,-15.39%,$115.10,18.51%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$455.15,12.62%,,,,$471.09,3.50%,$799.40,75.63%,$851.13,87.00%,CHE,NYSE:CHE
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,2,$58.82,-17.55%,-17.55%,$48.50,$48.50,$63.36,7.72%,$37.83,-35.68%,$70.82,20.40%,CHEF,NASDAQ:CHEF
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$1.50,52.00%,,,,$1.75,16.67%,$14.25,850.18%,$6.14,309.02%,CHGG,NYSE:CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$104.19,60.88%,,,,$107.63,3.30%,$87.06,-16.44%,$330.92,217.62%,CHRD,NASDAQ:CHRD
