Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$73.92,10.19%,,,,$74.29,0.50%,$112.43,52.10%,$159.95,116.39%,ALC,NYSE:ALC
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$18.22,0.94%,,,,$18.69,2.58%,$21.76,19.44%,$31.56,73.20%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.25,92.03%,92.03%,$6.24,$6.75,$3.38,4.00%,$2.52,-22.53%,$12.77,292.98%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,2,$212.76,-14.11%,-14.11%,$182.73,$182.73,$219.00,2.93%,$367.80,72.87%,$441.79,107.65%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$40.16,3.41%,,,,$42.35,5.45%,-$440.65,-1197.24%,-$461.83,-1249.98%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$22.62,-4.95%,,,,$23.74,4.95%,-$148.70,-757.40%,-$142.99,-732.16%,ALRS,NASDAQ:ALRS
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$3.10,71.94%,,,,$3.22,3.87%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$8.34,3.86%,,,,$8.58,2.88%,$5.27,-36.79%,$6.75,-19.03%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$27.69,11.19%,11.19%,$30.79,$33.33,$29.58,6.83%,-$166.12,-699.94%,-$164.75,-694.98%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.54,11.96%,11.96%,$10.68,$12.50,$9.46,-0.84%,-$112.85,-1282.89%,-$99.29,-1140.80%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,,$3.94,11.93%,,,,$3.86,-2.03%,$7.49,90.21%,$17.71,349.41%,AMBP,NYSE:AMBP
NYSE:AMCR,26 Sep 2025,$10.21,5,$10.33,10,5,$8.05,26.83%,26.83%,$10.21,$10.33,$8.03,-0.25%,$10.08,25.26%,$15.06,87.14%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$6.07,15.22%,,,,$6.72,10.71%,$27.09,346.26%,$68.00,1020.21%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,,$26.65,7.72%,,,,$27.61,3.60%,$51.23,92.22%,$61.03,129.01%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$43.77,5.06%,,,,$44.69,2.10%,$20.53,-53.09%,$21.47,-50.95%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.54,25.43%,25.43%,$3.19,$11.17,$2.32,-8.66%,$11.56,355.29%,$3.59,41.44%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,,$69.40,1.83%,,,,$68.45,-1.37%,$126.02,81.58%,$187.38,170.00%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.86,-20.76%,,,,$20.59,-1.29%,$903.97,4233.50%,"$2,800.69",13326.14%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,$113.38,1,1.75,$85.89,32.01%,32.01%,$113.38,$118.40,$86.60,0.83%,$143.38,66.94%,$200.40,133.32%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,,$356.08,-2.55%,,,,$354.39,-0.47%,$392.54,10.24%,$469.49,31.85%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$24.69,-9.07%,,,,$26.40,6.93%,$45.41,83.91%,$105.47,327.17%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,,$266.78,11.06%,,,,$273.26,2.43%,$172.72,-35.26%,$193.55,-27.45%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$122.60,-33.47%,,,,$122.76,0.13%,$175.21,42.91%,$186.92,52.46%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.75,-18.80%,,,,$4.00,6.67%,$0.92,-75.47%,$2.61,-30.45%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$45.33,21.33%,,,,$44.35,-2.16%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,,$5.39,13.98%,,,,$5.37,-0.37%,-$3.23,-159.89%,$4.43,-17.78%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.11,-8.22%,,,,$34.18,0.21%,$72.74,113.26%,$98.48,188.70%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,,$6.92,39.45%,,,,$7.20,4.05%,-$4.85,-170.10%,$20.89,201.93%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$10.62,-3.30%,,,,$11.15,4.99%,$24.13,127.20%,$52.51,394.45%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.59,41.71%,,,,$4.81,4.79%,-$17.05,-471.54%,-$5.05,-210.07%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.06,-9.67%,,,,$27.01,3.65%,-$153.88,-690.50%,-$147.68,-666.70%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$48.79,37.04%,,,,$48.73,-0.12%,$109.76,124.97%,$242.28,396.59%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,,$812.80,6.26%,,,,$951.46,17.06%,$994.36,22.34%,"$1,047.23",28.84%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$339.86,1.49%,,,,$338.55,-0.39%,"$2,611.84",668.50%,"$4,016.13",1081.70%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,,$82.81,-23.92%,,,,$78.52,-5.18%,$104.46,26.15%,$125.89,52.02%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$68.30,-56.44%,,,,$70.16,2.72%,$147.67,116.20%,$152.12,122.72%,AU,NYSE:AU
NYSE:AVB,18 Sep 2025,$217.02,5,$216.27,7,4.25,$194.86,10.99%,10.99%,$216.27,$217.02,$200.15,2.71%,$289.67,48.66%,$405.32,108.00%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,,$51.94,1.56%,,,,$53.13,2.29%,-$2.35,-104.53%,$13.58,-73.86%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,,$160.75,16.03%,,,,$159.88,-0.54%,$171.37,6.61%,$189.63,17.97%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$34.48,-31.30%,,,,$34.27,-0.61%,$46.81,35.75%,$66.41,92.61%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$221.26,-18.96%,,,,$230.67,4.25%,$251.97,13.88%,$43.52,-80.33%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$171.66,#N/A,$227.29,#N/A,$231.97,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$52.21,-13.45%,,,,$52.66,0.86%,-$240.49,-560.63%,-$237.60,-555.08%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$49.48,26.88%,,,,$48.68,-1.62%,$27.36,-44.71%,$50.88,2.83%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$130.79,-15.36%,,,,$140.89,7.72%,$21.92,-83.24%,$12.81,-90.20%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.96,-31.90%,,,,$5.19,4.64%,$4.42,-10.79%,$4.91,-1.07%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.30,-11.24%,-11.24%,$2.93,$2.93,$3.46,4.85%,-$17.46,-629.18%,-$14.92,-552.05%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.25,-10.63%,-10.63%,$17.20,$17.20,$19.36,0.57%,-$6.99,-136.30%,-$24.30,-226.24%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$72.89,-43.28%,,,,$70.94,-2.68%,$75.79,3.98%,$95.77,31.38%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$26.66,54.09%,,,,$26.19,-1.76%,$94.82,255.67%,$80.75,202.88%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,,$76.15,4.85%,,,,$77.64,1.96%,$127.02,66.81%,$168.71,121.55%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.60,-16.30%,,,,$21.02,2.04%,$27.20,32.03%,$27.20,32.03%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,,$14.38,14.74%,,,,$14.95,3.96%,-$7.81,-154.32%,-$8.39,-158.32%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$142.84,-43.46%,,,,$140.67,-1.52%,$219.16,53.43%,$261.73,83.23%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$108.52,10.53%,10.53%,$119.95,$140.33,$112.06,3.26%,$201.51,85.69%,$230.87,112.74%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$124.37,-20.74%,,,,$131.05,5.37%,-$181.62,-246.03%,-$167.95,-235.04%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.26,-13.99%,,,,$12.86,4.89%,-$72.51,-691.44%,-$69.39,-665.98%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$31.95,20.95%,20.95%,$38.64,$38.64,$32.82,2.72%,-$2.68,-108.38%,$26.14,-18.19%,BFS,NYSE:BFS
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.21,9.55%,9.55%,$26.52,$30.00,$25.57,5.62%,-$163.26,-774.36%,-$159.84,-760.23%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,,$44.91,22.95%,,,,$47.00,4.65%,$103.61,130.71%,$113.04,151.70%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$93.10,-100.00%,,,,$96.99,4.18%,$101.14,8.63%,$139.58,49.93%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,,$8.34,5.88%,,,,$8.39,0.60%,-$9.15,-209.66%,$18.89,126.53%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$50.52,-18.94%,,,,$51.99,2.91%,$46.71,-7.53%,$62.70,24.12%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,,$393.42,9.30%,,,,$386.97,-1.64%,$779.24,98.07%,$870.33,121.22%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,156.45",-11.11%,,,,"$1,178.89",1.94%,"$1,028.37",-11.07%,"$1,099.91",-4.89%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,,$64.17,13.65%,,,,$66.76,4.04%,$106.39,65.80%,$139.35,117.15%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,,$1.52,-5.79%,,,,$1.50,-1.32%,-$1.03,-167.68%,-$0.75,-149.15%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$176.39,-3.78%,,,,$174.92,-0.83%,$268.68,52.32%,$265.62,50.59%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$68.42,-18.21%,,,,$70.41,2.91%,-$140.07,-304.71%,-$103.64,-251.48%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.39,-14.06%,,,,$64.99,0.93%,-$562.61,-973.75%,-$552.80,-958.52%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$65.80,9.42%,,,,$69.75,6.00%,-$399.51,-707.16%,-$391.59,-695.11%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$8.19,12.94%,,,,$8.22,0.37%,$39.07,377.08%,$68.94,741.75%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$27.28,6.34%,6.34%,$29.01,$29.01,$28.21,3.41%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$35.69,5.55%,,,,$35.67,-0.06%,$38.25,7.16%,$134.87,277.89%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.38,10.95%,,,,$3.38,0.00%,$8.67,156.51%,$14.18,319.61%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,,$4.01,-12.72%,,,,$4.18,4.24%,$14.77,268.42%,$40.41,907.85%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.49,-4.10%,-4.10%,$5.27,$5.70,$5.67,3.28%,$4.61,-16.11%,$1.82,-66.80%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$16.25,-36.93%,,,,$17.18,5.72%,$14.66,-9.79%,$18.80,15.67%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$53.00,1.32%,1.32%,$53.70,$53.70,$54.56,2.94%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.39,45.38%,,,,$0.35,-10.26%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$15.16,19.80%,19.80%,$18.16,$18.16,$14.50,-4.35%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$263.68,-24.22%,,,,$262.77,-0.35%,$350.02,32.74%,$248.03,-5.94%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.00,1.85%,,,,$25.44,6.00%,-$132.49,-652.04%,-$128.98,-637.44%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$26.99,15.35%,,,,$28.40,5.22%,$86.25,219.55%,$93.62,246.85%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$103.42,-16.53%,,,,$106.25,2.74%,-$744.53,-819.91%,-$720.27,-796.45%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$18.72,17.56%,,,,$19.71,5.29%,$52.96,182.90%,$77.57,314.39%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$39.77,0.83%,,,,$41.23,3.67%,-$309.44,-878.06%,-$303.62,-863.45%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$13.65,93.92%,93.92%,$26.47,$26.47,$13.33,-2.34%,$8.95,-34.46%,$26.95,97.44%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$98.43,-4.56%,,,,$98.28,-0.15%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$104.63,-15.91%,,,,$102.93,-1.62%,$103.98,-0.62%,$103.98,-0.62%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,,$4.02,-0.32%,,,,$4.31,7.21%,-$447.32,-11227.30%,-$433.59,-10885.78%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$161.27,-1.03%,,,,$159.41,-1.15%,$215.97,33.92%,$636.08,294.42%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$58.84,5.35%,,,,$60.28,2.45%,$79.61,35.30%,$105.16,78.72%,CARR,NYSE:CARR
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$62.61,-10.24%,-10.24%,$56.20,$56.20,$64.33,2.75%,$67.42,7.68%,$75.03,19.83%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$280.69,-2.60%,-2.60%,$273.39,$273.39,$287.28,2.35%,$450.80,60.60%,$464.24,65.39%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$243.52,-12.02%,-12.02%,$214.25,$214.25,$255.50,4.92%,$414.35,70.15%,$435.62,78.88%,CBOE,BATS:CBOE
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$52.59,47.50%,,,,$54.34,3.33%,$89.13,69.48%,$110.35,109.83%,CBZ,NYSE:CBZ
NYSE:CCI,19 Sep 2025,$108.34,5,$120.27,6,4,$95.31,13.67%,13.67%,$108.34,$120.27,$99.05,3.92%,$110.66,16.10%,$137.26,44.01%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,,$97.07,10.26%,,,,$94.67,-2.47%,$171.50,76.68%,$224.94,131.73%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$18.44,-64.22%,,,,$19.26,4.45%,$26.02,41.10%,$30.73,66.64%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$40.78,64.62%,,,,$40.27,-1.25%,$37.02,-9.22%,$131.57,222.64%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$50.60,-56.57%,,,,$53.47,5.67%,$43.96,-13.12%,$43.97,-13.10%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$33.23,27.90%,27.90%,$42.50,$43.92,$33.28,0.15%,$762.30,2194.00%,$854.00,2469.96%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$30.01,41.62%,41.62%,$42.50,$43.92,$30.20,0.63%,$166.31,454.19%,$183.46,511.32%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$27.99,-16.08%,,,,$26.06,-6.90%,$35.61,27.23%,$18.62,-33.49%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$10.26,-15.37%,,,,$10.50,2.34%,$20.21,96.94%,$12.21,18.96%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$126.53,-12.21%,,,,$131.41,3.86%,-$122.68,-196.96%,-$105.25,-183.18%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,,$15.05,29.57%,,,,$15.37,2.13%,$15.09,0.28%,$35.98,139.04%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$86.70,-7.61%,,,,$88.53,2.11%,$107.75,24.28%,$117.27,35.26%,CHD,NYSE:CHD
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,3.75,$96.94,32.89%,32.89%,$128.82,$132.71,$99.90,3.05%,$80.60,-16.86%,$113.32,16.90%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$462.23,10.90%,,,,$455.31,-1.50%,$802.02,73.51%,$853.40,84.63%,CHE,NYSE:CHE
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,2,$58.54,-17.15%,-17.15%,$48.50,$48.50,$61.05,4.29%,$36.84,-37.07%,$69.44,18.62%,CHEF,NASDAQ:CHEF
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$1.50,52.00%,,,,$1.64,9.33%,$14.06,837.43%,$6.05,303.02%,CHGG,NYSE:CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$104.53,60.36%,,,,$109.02,4.30%,$87.14,-16.63%,$329.48,215.20%,CHRD,NASDAQ:CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$43.77,-7.77%,,,,$44.09,0.73%,$55.54,26.88%,$73.31,67.50%,CHT,NYSE:CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$11.47,-42.30%,,,,$12.59,9.76%,$9.52,-16.98%,$11.79,2.76%,CIFR,NASDAQ:CIFR
