Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$78.25,8.32%,,,,$80.89,3.37%,-$50.17,-164.11%,$17.53,-77.60%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,2.5,$60.92,9.65%,9.65%,$66.80,$77.61,$59.85,-1.76%,$62.14,2.00%,$88.93,45.98%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,2.75,$6.38,-21.63%,-21.63%,$5.00,$6.69,$6.13,-3.92%,$7.85,22.98%,$9.88,54.81%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,4,$211.06,5.10%,5.10%,$221.82,$239.50,$216.04,2.36%,-$171.83,-181.41%,-$124.97,-159.21%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.54,-21.51%,,,,$64.43,1.40%,-$216.15,-440.19%,-$147.14,-331.57%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,1,$79.09,2.98%,2.98%,$81.45,$81.45,$80.98,2.39%,$117.81,48.95%,$166.54,110.57%,ALC,NYSE:ALC
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$18.75,-1.91%,,,,$19.46,3.79%,$22.53,20.15%,$32.57,73.72%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.67,70.05%,70.05%,$6.24,$6.75,$3.86,5.18%,$2.95,-19.52%,$13.39,264.88%,ALIT,NYSE:ALIT
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$41.41,0.29%,,,,$42.76,3.26%,-$438.90,-1159.89%,-$460.56,-1212.20%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$22.76,-5.54%,,,,$23.28,2.28%,-$148.57,-752.77%,-$142.79,-727.36%,ALRS,NASDAQ:ALRS
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$4.00,33.25%,,,,$4.34,8.50%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,3,$8.05,7.60%,7.60%,$8.66,$8.66,$7.99,-0.75%,$5.04,-37.38%,$6.55,-18.63%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$28.54,7.88%,7.88%,$30.79,$33.33,$29.77,4.31%,-$163.86,-674.13%,-$162.45,-669.22%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$8.79,21.51%,21.51%,$10.68,$12.50,$9.34,6.26%,-$113.34,-1389.45%,-$99.42,-1231.01%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,3.5,$3.61,22.16%,22.16%,$4.41,$5.14,$3.45,-4.43%,$7.33,103.13%,$17.73,391.14%,AMBP,NYSE:AMBP
NYSE:AMCR,5 Sep 2025,$10.29,5,$10.77,8,4.5,$8.32,23.70%,23.70%,$10.29,$10.77,$8.26,-0.72%,$10.47,25.84%,$15.53,86.65%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,3,$3.98,75.72%,75.72%,$6.99,$6.99,$3.87,-2.76%,$25.80,548.22%,$67.87,1605.40%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$24.92,15.20%,15.20%,$28.71,$43.50,$22.24,-10.75%,$0.00,-100.00%,$0.00,-100.00%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,3,$45.41,1.27%,1.27%,$45.99,$45.99,$46.99,3.48%,$22.29,-50.91%,$23.25,-48.80%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.13,49.58%,49.58%,$3.19,$11.17,$2.18,2.35%,$11.80,454.02%,$3.59,68.53%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$67.11,5.30%,5.30%,$70.67,$86.63,$65.18,-2.88%,$123.50,84.02%,$185.92,177.03%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.23,-18.29%,,,,$19.86,-1.83%,$939.79,4545.52%,"$2,889.90",14185.23%,AMX,NYSE:AMX
NYSE:ANF,20 Aug 2025,$127.43,3,$118.44,7,3.25,$94.26,25.65%,25.65%,$118.44,$127.43,$100.93,7.08%,$155.80,65.29%,$214.25,127.30%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$370.30,-6.29%,-6.29%,$347.01,$347.01,$365.81,-1.21%,$404.95,9.36%,$483.97,30.70%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$22.89,-1.92%,,,,$21.63,-5.50%,$44.73,95.42%,$105.55,361.13%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$292.84,1.18%,1.18%,$296.29,$328.83,$286.92,-2.02%,$193.88,-33.79%,$214.81,-26.65%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$120.10,-32.08%,,,,$118.04,-1.72%,$173.35,44.33%,$185.36,54.34%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,3,$3.92,-22.32%,-22.32%,$3.05,$3.05,$3.73,-4.85%,$0.91,-76.86%,$2.62,-33.25%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$42.89,28.24%,,,,$42.97,0.19%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,4,$5.59,9.90%,9.90%,$6.14,$6.23,$5.64,0.89%,-$2.94,-152.61%,$4.85,-13.17%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,3,$32.77,-4.46%,-4.46%,$31.31,$31.31,$32.06,-2.17%,$72.24,120.45%,$98.29,199.93%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.99,38.05%,38.05%,$9.65,$10.31,$7.23,3.43%,-$4.53,-164.80%,$21.88,212.95%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.22,-8.47%,,,,$11.10,-1.07%,$25.30,125.46%,$54.41,384.94%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,3,$5.14,26.55%,26.55%,$6.50,$6.50,$5.10,-0.78%,-$16.61,-423.10%,-$4.45,-186.64%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.01,-9.50%,,,,$27.07,4.08%,-$157.20,-704.37%,-$150.91,-680.21%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$53.85,24.16%,,,,$54.48,1.17%,$116.40,116.15%,$251.49,367.01%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$686.00,25.91%,25.91%,$863.71,$871.20,$790.60,15.25%,$837.84,22.13%,$892.09,30.04%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$345.48,-0.16%,,,,$336.88,-2.49%,"$2,691.12",678.95%,"$4,134.90",1096.86%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$76.57,-17.72%,-17.72%,$63.00,$102.43,$76.22,-0.46%,$99.20,29.55%,$121.17,58.25%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,2,$64.80,-54.09%,-54.09%,$29.75,$29.75,$66.61,2.79%,$146.35,125.85%,$150.81,132.73%,AU,NYSE:AU
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$54.01,-2.33%,-2.33%,$52.75,$60.84,$53.97,-0.07%,$0.15,-99.73%,$16.27,-69.88%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$167.32,11.47%,11.47%,$186.52,$197.20,$169.97,1.58%,$176.52,5.50%,$194.94,16.51%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$29.23,-18.96%,,,,$30.35,3.83%,$42.28,44.66%,$62.37,113.37%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$228.54,-21.54%,,,,$235.17,2.90%,$264.98,15.95%,$50.33,-77.98%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,3.75,#N/A,#N/A,#N/A,#N/A,#N/A,$143.52,#N/A,$201.49,#N/A,$206.18,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,3,$50.68,-10.84%,-10.84%,$45.19,$52.60,$51.66,1.93%,-$241.18,-575.90%,-$238.25,-570.12%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,3,$50.82,23.53%,23.53%,$62.78,$67.98,$49.96,-1.69%,$28.38,-44.16%,$52.19,2.70%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$134.09,-17.44%,,,,$138.42,3.23%,$28.72,-78.58%,$19.31,-85.60%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,3,$3.83,-11.80%,-11.80%,$3.38,$4.72,$3.85,0.52%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.19,-8.18%,-8.18%,$2.93,$2.93,$3.25,1.88%,-$17.01,-633.14%,-$14.43,-552.33%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.03,-9.60%,-9.60%,$17.20,$17.20,$19.51,2.52%,-$4.22,-122.17%,-$22.05,-215.88%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,3,$72.97,-43.35%,-43.35%,$41.34,$59.00,$69.67,-4.52%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$27.56,49.06%,,,,$28.14,2.10%,$97.75,254.69%,$83.40,202.62%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$78.36,1.89%,1.89%,$79.84,$87.98,$78.09,-0.34%,$130.15,66.10%,$172.36,119.95%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,2,$20.74,-16.87%,-16.87%,$17.24,$17.24,$21.07,1.59%,$37.07,78.72%,$37.07,78.72%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$15.57,5.97%,5.97%,$16.50,$16.51,$15.76,1.22%,-$6.58,-142.24%,-$7.15,-145.93%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$149.23,-45.88%,,,,$143.66,-3.73%,$224.87,50.69%,$268.57,79.97%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$113.90,5.31%,5.31%,$119.95,$140.33,$112.54,-1.19%,$208.38,82.95%,$238.47,109.36%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$128.04,-23.01%,,,,$131.87,2.99%,-$176.11,-237.55%,-$162.10,-226.60%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.34,-14.54%,-14.54%,$10.55,$10.55,$12.34,0.00%,-$72.32,-686.06%,-$69.15,-660.34%,BFIN,NASDAQ:BFIN
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.76,7.12%,7.12%,$26.52,$30.00,$25.72,3.88%,-$162.71,-757.16%,-$159.19,-742.94%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$47.42,16.44%,16.44%,$55.22,$68.67,$47.05,-0.78%,$107.02,125.70%,$116.62,145.94%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,0.5,$98.13,-100.00%,-100.00%,,$0.00,$100.28,2.19%,$106.67,8.71%,$146.10,48.88%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$7.57,16.64%,16.64%,$8.83,$9.20,$7.69,1.59%,-$9.63,-227.18%,$19.12,152.53%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$46.97,-12.82%,,,,$45.64,-2.83%,$43.32,-7.76%,$59.60,26.90%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$425.92,0.96%,0.96%,$430.00,$467.93,$421.27,-1.09%,$815.13,91.38%,$908.53,113.31%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,131.64",-9.16%,-9.16%,"$1,027.97","$1,027.97","$1,115.04",-1.47%,$983.05,-13.13%,"$1,055.99",-6.68%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,2.5,$69.00,5.69%,5.69%,$72.93,$74.67,$69.94,1.36%,$113.26,64.15%,$147.02,113.08%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.23,16.42%,16.42%,$1.43,$2.50,$1.23,0.00%,-$1.42,-215.58%,-$1.14,-192.64%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$181.28,-6.38%,,,,$185.46,2.31%,$272.25,50.18%,$269.04,48.41%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$68.69,-18.53%,,,,$67.16,-2.23%,-$140.79,-304.97%,-$100.72,-246.63%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,3,$64.15,-13.74%,-13.74%,$55.34,$55.34,$65.49,2.09%,-$561.83,-975.81%,-$551.90,-960.33%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$68.10,5.73%,,,,$69.77,2.45%,-$396.45,-682.16%,-$388.43,-670.38%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$6.98,32.52%,,,,$7.24,3.72%,$38.73,454.93%,$69.34,893.45%,BOOM,NASDAQ:BOOM
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,4.25,$34.52,9.13%,9.13%,$37.67,$39.40,$35.68,3.36%,$38.47,11.43%,$136.77,296.20%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.79,-1.06%,,,,$3.66,-3.43%,$9.16,141.78%,$14.74,288.97%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,2.75,$3.33,5.11%,5.11%,$3.50,$4.99,$3.18,-4.50%,$14.25,328.01%,$40.21,1107.48%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.49,-4.10%,-4.10%,$5.27,$5.70,$5.54,0.91%,$4.80,-12.59%,$1.97,-64.14%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,2,$13.97,-26.64%,-26.64%,$10.25,$10.25,$14.45,3.44%,$12.38,-11.40%,$16.61,18.93%,BTDR,NASDAQ:BTDR
NYSE:BTI,18 Aug 2025,$53.35,3,,,3,$57.42,-7.09%,-7.09%,$53.35,$53.35,$58.50,1.88%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,3,$0.43,31.86%,31.86%,$0.57,$0.57,$0.37,-13.95%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$13.56,33.94%,33.94%,$18.16,$18.16,$13.09,-3.47%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$280.82,-28.85%,,,,$290.20,3.34%,$371.66,32.35%,$266.37,-5.15%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.62,-0.71%,,,,$25.43,3.29%,-$131.59,-634.47%,-$128.04,-620.05%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,3.25,$28.64,8.70%,8.70%,$31.13,$31.63,$29.56,3.21%,$90.73,216.81%,$98.30,243.24%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$98.44,-12.31%,,,,$101.16,2.76%,-$745.19,-857.00%,-$720.63,-832.05%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,3.75,$19.94,10.37%,10.37%,$22.01,$23.30,$19.42,-2.61%,$55.56,178.61%,$80.80,305.24%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.33,-0.57%,,,,$41.28,2.36%,-$308.96,-866.09%,-$303.07,-851.47%,CAC,NASDAQ:CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$15.74,8.01%,,,,$16.40,4.19%,$11.34,-27.96%,$29.60,88.06%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$111.38,-15.66%,,,,$107.90,-3.12%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$84.48,4.15%,,,,$81.23,-3.85%,$80.64,-4.55%,$80.64,-4.55%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,3.25,$4.65,-13.83%,-13.83%,$4.01,$6.50,$4.69,0.86%,"-$1,150.78",-24847.96%,"-$1,115.63",-24092.10%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$155.57,2.60%,,,,$156.93,0.87%,$227.90,46.49%,$651.88,319.03%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$62.80,-1.30%,-1.30%,$61.99,$61.99,$66.07,5.21%,$84.47,34.51%,$110.69,76.26%,CARR,NYSE:CARR
NYSE:CAVA,14 Aug 2025,$80.21,2,$95.63,3,1.75,$63.95,25.42%,25.42%,$80.21,$95.63,$68.72,7.46%,$70.12,9.64%,$77.86,21.76%,CAVA,NYSE:CAVA
NYSE:CB,19 Aug 2025,$282.07,3,$303.61,4,2.5,$280.76,0.46%,0.46%,$282.07,$303.61,$284.74,1.42%,$463.62,65.13%,$477.39,70.04%,CB,NYSE:CB
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$57.44,35.05%,,,,$59.37,3.36%,$93.88,63.45%,$115.49,101.07%,CBZ,NYSE:CBZ
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$96.36,11.07%,11.07%,$107.03,$122.91,$94.33,-2.11%,$172.18,78.69%,$226.58,135.14%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$15.46,-57.32%,,,,$15.35,-0.71%,$24.06,55.65%,$29.22,89.01%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$45.58,47.28%,,,,$44.45,-2.48%,$43.25,-5.11%,$139.51,206.08%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$56.46,-61.08%,,,,$55.98,-0.85%,$49.28,-12.72%,$49.29,-12.70%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Dec 2024,$38.50,4,,8,,$36.10,6.65%,,,,$36.44,0.94%,$778.31,2055.99%,$871.16,2313.18%,CENT,NASDAQ:CENT
NASDAQ:CENTA,31 May 2024,$40.70,3,,,,$32.87,23.81%,,,,$33.14,0.82%,$171.63,422.14%,$188.98,474.95%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,3.75,$23.69,-0.85%,-0.85%,$23.49,$25.50,$23.58,-0.46%,$30.63,29.30%,$13.09,-44.74%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,3.75,$9.11,-4.69%,-4.69%,$8.68,$9.61,$9.15,0.44%,$19.06,109.24%,$10.91,19.80%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$126.13,-11.93%,,,,$130.55,3.50%,-$119.41,-194.68%,-$101.54,-180.50%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,3.5,$15.68,24.36%,24.36%,$19.50,$20.57,$16.09,2.61%,$15.89,1.34%,$37.15,136.93%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$94.10,-14.88%,,,,$96.04,2.06%,$114.49,21.66%,$124.12,31.91%,CHD,NYSE:CHD
NASDAQ:CHDN,22 Jul 2025,$114.58,3,$131.43,8,,$98.05,16.86%,,,,$100.59,2.59%,$81.33,-17.05%,$114.49,16.77%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$454.36,12.82%,,,,$456.27,0.42%,$796.09,75.21%,$848.24,86.69%,CHE,NYSE:CHE
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,2,$65.60,-26.07%,-26.07%,$48.50,$48.50,$65.78,0.27%,$42.94,-34.54%,$76.39,16.45%,CHEF,NASDAQ:CHEF
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,2.75,$1.57,45.22%,45.22%,$2.28,$2.28,$1.70,8.28%,$14.48,822.08%,$6.24,297.39%,CHGG,NYSE:CHGG
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$104.55,60.33%,,,,$103.12,-1.37%,$89.45,-14.45%,$335.12,220.53%,CHRD,NASDAQ:CHRD
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$44.91,-10.11%,,,,$44.85,-0.13%,$56.51,25.83%,$74.51,65.92%,CHT,NYSE:CHT
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$10.14,-34.73%,,,,$9.36,-7.69%,$8.30,-18.10%,$10.62,4.74%,CIFR,NASDAQ:CIFR
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.04,-6.72%,,,,$2.04,0.00%,$0.00,-100.00%,$0.00,-100.00%,CIG,NYSE:CIG
NASDAQ:CINF,12 Jun 2025,$142.00,2,,,,$154.92,-8.34%,,,,$157.60,1.73%,$339.34,119.04%,$360.25,132.54%,CINF,NASDAQ:CINF
