Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$4.06,31.28%,,,,$3.66,-9.85%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,3,$7.93,9.23%,9.23%,$8.66,$8.66,$7.77,-2.02%,$4.84,-39.00%,$6.35,-19.94%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$28.42,8.33%,8.33%,$30.79,$33.33,$29.63,4.26%,-$163.47,-675.18%,-$162.06,-670.24%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.14,16.86%,16.86%,$10.68,$12.50,$9.13,-0.11%,-$113.15,-1338.02%,-$99.20,-1185.31%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,3.5,$3.77,16.98%,16.98%,$4.41,$5.14,$3.92,3.98%,$7.61,101.97%,$18.03,378.14%,AMBP,NYSE:AMBP
NYSE:AMCR,5 Sep 2025,$10.29,5,$10.77,8,4.5,$8.32,23.70%,23.70%,$10.29,$10.77,$8.64,3.85%,$10.55,26.82%,$15.61,87.61%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,3,$4.39,59.31%,59.31%,$6.99,$6.99,$4.61,5.01%,$26.37,500.74%,$68.54,1461.29%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$27.05,6.13%,6.13%,$28.71,$43.50,$27.81,2.81%,$58.04,114.57%,$68.00,151.38%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,3,$44.50,3.34%,3.34%,$45.99,$45.99,$44.34,-0.36%,$21.92,-50.75%,$22.87,-48.60%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.44,30.57%,30.57%,$3.19,$11.17,$2.25,-7.79%,$12.03,393.19%,$3.80,55.91%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$67.72,4.36%,4.36%,$70.67,$86.63,$71.58,5.70%,$126.56,86.88%,$189.06,179.18%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.37,-18.85%,,,,$20.51,0.69%,$943.64,4532.50%,"$2,898.49",14129.19%,AMX,NYSE:AMX
NYSE:ANF,20 Aug 2025,$127.43,3,$118.44,7,,$92.16,28.52%,,,,$87.85,-4.68%,$149.52,62.24%,$208.09,125.79%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$354.51,-2.12%,-2.12%,$347.01,$347.01,$356.36,0.52%,$395.82,11.65%,$475.00,33.99%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$23.66,-5.11%,,,,$24.89,5.20%,$45.40,91.87%,$106.28,349.19%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$292.27,1.38%,1.38%,$296.29,$328.83,$289.73,-0.87%,$198.86,-31.96%,$219.80,-24.80%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$121.90,-33.09%,,,,$118.71,-2.62%,$176.46,44.75%,$188.50,54.63%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,3,$3.78,-19.44%,-19.44%,$3.05,$3.05,$3.93,3.97%,$1.03,-72.77%,$2.74,-27.50%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$42.69,28.84%,,,,$43.82,2.65%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,4,$5.49,11.91%,11.91%,$6.14,$6.23,$5.49,0.00%,-$3.05,-155.64%,$4.75,-13.47%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$31.56,-0.80%,,,,$33.35,5.67%,$71.35,126.08%,$97.42,208.68%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.74,43.18%,43.18%,$9.65,$10.31,$6.99,3.71%,-$4.76,-170.63%,$21.70,221.91%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.31,-9.20%,,,,$11.50,1.68%,$25.55,125.93%,$54.72,383.85%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,3,$4.99,30.35%,30.35%,$6.50,$6.50,$5.15,3.21%,-$16.57,-432.14%,-$4.41,-188.33%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.30,-10.50%,,,,$27.12,3.12%,-$152.67,-680.49%,-$146.38,-656.57%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$51.01,31.07%,,,,$51.17,0.31%,$115.32,126.08%,$250.61,391.30%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$792.00,9.05%,9.05%,$863.71,$871.20,$910.92,15.02%,$972.64,22.81%,"$1,027.00",29.67%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$338.50,1.90%,,,,$338.12,-0.11%,"$2,698.47",697.18%,"$4,145.38",1124.63%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$79.07,-20.32%,-20.32%,$63.00,$102.43,$78.82,-0.32%,$103.41,30.78%,$125.42,58.62%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$66.07,-54.97%,,,,$63.83,-3.39%,$146.53,121.78%,$150.99,128.52%,AU,NYSE:AU
NYSE:AVB,18 Sep 2025,$217.02,5,$216.27,7,4.25,$193.33,11.87%,11.87%,$216.27,$217.02,$200.48,3.70%,$292.76,51.43%,$411.57,112.89%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$53.16,-0.77%,-0.77%,$52.75,$60.84,$52.78,-0.71%,-$0.12,-100.22%,$16.02,-69.86%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$165.23,12.88%,12.88%,$186.52,$197.20,$172.02,4.11%,$176.92,7.08%,$195.35,18.23%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$31.83,-25.58%,,,,$29.22,-8.20%,$42.91,34.82%,$63.03,98.03%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$215.30,-16.72%,,,,$221.60,2.93%,$253.70,17.84%,$38.56,-82.09%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$162.71,#N/A,$219.82,#N/A,$224.48,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$52.28,-13.57%,,,,$53.57,2.47%,-$239.07,-557.28%,-$236.13,-551.67%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$49.02,28.07%,,,,$50.80,3.63%,$27.54,-43.82%,$51.38,4.81%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$134.69,-17.81%,,,,$138.95,3.16%,$30.33,-77.48%,$20.89,-84.49%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.21,-19.76%,,,,$4.32,2.61%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.29,-10.97%,-10.97%,$2.93,$2.93,$3.39,3.04%,-$16.81,-610.87%,-$14.23,-532.43%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.35,-11.09%,-11.09%,$17.20,$17.20,$19.70,1.81%,-$3.74,-119.34%,-$21.62,-211.71%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$72.58,-43.04%,,,,$72.21,-0.51%,$77.24,6.42%,$97.76,34.70%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$25.29,62.44%,,,,$26.88,6.29%,$95.99,279.57%,$81.62,222.75%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$72.08,10.77%,10.77%,$79.84,$87.98,$76.57,6.23%,$126.10,74.95%,$168.34,133.55%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.93,-17.62%,,,,$21.65,3.44%,$38.40,83.46%,$38.40,83.46%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$14.91,10.66%,10.66%,$16.50,$16.51,$15.16,1.68%,-$7.30,-148.99%,-$7.88,-152.85%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$148.25,-45.53%,,,,$145.90,-1.59%,$230.39,55.40%,$274.17,84.94%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$110.43,8.62%,8.62%,$119.95,$140.33,$111.68,1.13%,$207.98,88.34%,$238.12,115.63%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$128.62,-23.36%,,,,$131.96,2.60%,-$174.95,-236.02%,-$160.91,-225.10%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.38,-14.82%,-14.82%,$10.55,$10.55,$12.76,3.07%,-$72.15,-682.82%,-$68.98,-657.16%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$32.30,19.64%,19.64%,$38.64,$38.64,$33.68,4.27%,-$1.42,-104.41%,$27.87,-13.70%,BFS,NYSE:BFS
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.29,9.19%,9.19%,$26.52,$30.00,$25.47,4.86%,-$162.64,-769.56%,-$159.11,-755.04%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$46.99,17.50%,17.50%,$55.22,$68.67,$46.18,-1.72%,$106.28,126.17%,$115.89,146.63%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$96.32,-100.00%,,,,$102.10,6.00%,$107.14,11.23%,$146.64,52.24%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$7.98,10.65%,10.65%,$8.83,$9.20,$8.15,2.13%,-$9.24,-215.80%,$19.56,145.10%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$46.47,-11.88%,,,,$46.92,0.97%,$43.70,-5.96%,$60.00,29.12%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$418.41,2.77%,2.77%,$430.00,$467.93,$411.43,-1.67%,$817.27,95.33%,$910.85,117.69%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,130.60",-9.08%,-9.08%,"$1,027.97","$1,027.97","$1,172.24",3.68%,"$1,017.94",-9.96%,"$1,090.99",-3.50%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,2.5,$67.54,7.97%,7.97%,$72.93,$74.67,$70.92,5.00%,$113.18,67.58%,$147.01,117.67%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.47,-2.59%,-2.59%,$1.43,$2.50,$1.37,-6.80%,-$1.13,-177.00%,-$0.85,-157.80%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$176.88,-4.05%,,,,$174.84,-1.15%,$273.31,54.51%,$270.09,52.69%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$70.99,-21.17%,,,,$72.37,1.94%,-$137.47,-293.64%,-$100.55,-241.64%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.72,-14.50%,,,,$66.31,2.46%,-$560.96,-966.75%,-$551.02,-951.39%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$67.09,7.32%,,,,$69.98,4.31%,-$396.34,-690.76%,-$388.31,-678.78%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$7.60,21.71%,,,,$7.44,-2.11%,$39.65,421.77%,$70.32,825.30%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$28.47,1.90%,1.90%,$29.01,$29.01,$29.70,4.32%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$34.18,10.21%,,,,$35.34,3.39%,$38.35,12.19%,$136.82,300.29%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.91,-4.09%,,,,$4.11,5.12%,$9.49,142.83%,$15.08,285.66%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,2.75,$4.05,-13.58%,-13.58%,$3.50,$4.99,$4.24,4.69%,$15.11,273.14%,$41.09,914.63%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.53,-4.79%,-4.79%,$5.27,$5.70,$5.69,2.89%,$5.01,-9.32%,$2.18,-60.56%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$16.85,-39.18%,,,,$16.44,-2.43%,$15.68,-6.92%,$19.93,18.27%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$54.75,-1.92%,-1.92%,$53.70,$53.70,$57.84,5.64%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.45,26.00%,,,,$0.39,-13.33%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$13.17,37.90%,37.90%,$18.16,$18.16,$12.68,-3.72%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$262.89,-23.99%,,,,$263.05,0.06%,$357.35,35.93%,$251.80,-4.22%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.86,-1.67%,,,,$25.74,3.54%,-$131.07,-627.22%,-$127.51,-612.92%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$27.89,11.62%,,,,$28.87,3.51%,$90.26,223.62%,$97.84,250.82%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$102.08,-15.44%,,,,$106.00,3.84%,-$739.54,-824.47%,-$714.96,-800.39%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$18.06,21.85%,,,,$19.27,6.70%,$53.85,198.19%,$79.15,338.27%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$41.00,-2.20%,,,,$42.35,3.29%,-$307.53,-850.08%,-$301.63,-835.68%,CAC,NASDAQ:CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$14.51,17.16%,,,,$14.97,3.17%,$10.78,-25.74%,$29.05,100.24%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$102.95,-8.75%,,,,$103.21,0.25%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$99.39,-11.47%,,,,$92.54,-6.89%,$100.59,1.20%,$100.59,1.20%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,3.25,$4.61,-13.08%,-13.08%,$4.01,$6.50,$4.76,3.25%,-$447.15,-9799.48%,-$433.40,-9501.38%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$154.93,3.02%,,,,$153.84,-0.70%,$229.41,48.07%,$653.70,321.93%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$60.72,2.08%,2.08%,$61.99,$61.99,$62.85,3.51%,$83.16,36.96%,$109.44,80.23%,CARR,NYSE:CARR
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$64.17,-12.42%,-12.42%,$56.20,$56.20,$66.19,3.15%,$67.37,4.99%,$75.13,17.08%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$273.38,0.00%,0.00%,$273.39,$273.39,$282.84,3.46%,$461.72,68.89%,$475.52,73.94%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$233.89,-8.40%,-8.40%,$214.25,$214.25,$244.65,4.60%,$411.06,75.75%,$432.89,85.08%,CBOE,BATS:CBOE
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$54.04,43.54%,,,,$59.10,9.36%,$93.21,72.48%,$114.85,112.53%,CBZ,NYSE:CBZ
NYSE:CCI,19 Sep 2025,$108.34,5,$120.27,6,4,$93.48,15.90%,15.90%,$108.34,$120.27,$97.28,4.07%,$110.14,17.83%,$137.17,46.74%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$95.30,12.31%,12.31%,$107.03,$122.91,$98.40,3.25%,$173.19,81.73%,$227.66,138.88%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$16.67,-60.42%,,,,$15.92,-4.50%,$23.81,42.84%,$28.62,71.69%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$44.80,49.84%,,,,$45.16,0.80%,$44.73,-0.16%,$141.12,215.01%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$54.46,-59.65%,,,,$54.11,-0.64%,$48.38,-11.16%,$48.39,-11.15%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$35.44,19.92%,19.92%,$42.50,$43.92,$36.72,3.61%,$779.05,2098.22%,$871.98,2360.45%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$32.32,31.50%,31.50%,$42.50,$43.92,$33.28,2.97%,$171.48,430.56%,$188.85,484.32%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$27.41,-14.30%,,,,$27.39,-0.07%,$35.21,28.46%,$17.63,-35.69%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$9.37,-7.33%,,,,$9.12,-2.67%,$19.34,106.45%,$11.18,19.36%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$125.99,-11.83%,,,,$129.88,3.09%,-$118.21,-193.83%,-$100.30,-179.61%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,3.5,$15.39,26.71%,26.71%,$19.50,$20.57,$15.89,3.25%,$15.84,2.89%,$37.13,141.23%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$91.55,-12.51%,,,,$94.09,2.77%,$113.56,24.04%,$123.21,34.58%,CHD,NYSE:CHD
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,3.75,$95.88,34.36%,34.36%,$128.82,$132.71,$100.88,5.21%,$81.24,-15.27%,$114.43,19.35%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$453.93,12.93%,,,,$456.55,0.58%,$804.23,77.17%,$856.44,88.67%,CHE,NYSE:CHE
