Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$76.71,10.49%,,,,$79.34,3.43%,-$51.77,-167.49%,$15.54,-79.74%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$55.96,19.37%,,,,$56.22,0.46%,$58.17,3.96%,$84.81,51.56%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$6.26,-20.13%,,,,$6.22,-0.64%,$8.26,31.87%,$10.26,63.95%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,4,$209.80,5.73%,5.73%,$221.82,$239.50,$213.85,1.93%,-$172.56,-182.25%,-$125.98,-160.05%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.60,-21.59%,,,,$64.14,0.85%,-$216.11,-439.80%,-$147.55,-331.99%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,1,$77.40,5.23%,5.23%,$81.45,$81.45,$77.91,0.66%,$116.52,50.55%,$164.69,112.78%,ALC,NYSE:ALC
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$18.26,0.72%,,,,$19.16,4.93%,$22.07,20.89%,$32.00,75.26%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.32,87.98%,87.98%,$6.24,$6.75,$3.57,7.53%,$2.66,-19.75%,$13.02,292.06%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,2,$204.66,-10.71%,-10.71%,$182.73,$182.73,$211.86,3.52%,$367.90,79.76%,$442.93,116.42%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$43.72,-5.01%,,,,$45.80,4.76%,-$436.17,-1097.64%,-$457.60,-1146.67%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$22.99,-6.48%,,,,$23.98,4.31%,-$148.11,-744.24%,-$142.36,-719.24%,ALRS,NASDAQ:ALRS
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$3.86,38.08%,,,,$3.82,-1.04%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$7.85,10.34%,,,,$7.91,0.76%,$4.85,-38.17%,$6.35,-19.10%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$27.99,10.00%,10.00%,$30.79,$33.33,$29.67,6.00%,-$164.93,-689.23%,-$163.54,-684.27%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.06,17.89%,17.89%,$10.68,$12.50,$9.12,0.66%,-$113.21,-1349.58%,-$99.46,-1197.78%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,3.5,$3.93,12.21%,12.21%,$4.41,$5.14,$3.77,-4.07%,$7.56,92.31%,$17.87,354.68%,AMBP,NYSE:AMBP
NYSE:AMCR,5 Sep 2025,$10.29,5,$10.77,8,4.5,$8.27,24.45%,24.45%,$10.29,$10.77,$8.32,0.60%,$10.40,25.71%,$15.42,86.41%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,3,$4.21,66.12%,66.12%,$6.99,$6.99,$4.62,9.74%,$25.91,515.54%,$67.44,1501.99%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$26.49,8.37%,8.37%,$28.71,$43.50,$26.95,1.74%,$52.09,96.65%,$61.97,133.93%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,3,$44.26,3.90%,3.90%,$45.99,$45.99,$44.43,0.38%,$20.87,-52.84%,$21.82,-50.70%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.36,35.00%,35.00%,$3.19,$11.17,$2.42,2.54%,$11.74,397.67%,$3.65,54.49%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$64.91,8.87%,8.87%,$70.67,$86.63,$66.08,1.80%,$123.86,90.82%,$185.79,186.23%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.26,-18.41%,,,,$20.12,-0.69%,$923.02,4455.88%,"$2,848.36",13959.02%,AMX,NYSE:AMX
NYSE:ANF,21 Sep 2025,$118.40,3,$113.38,1,1.75,$88.70,27.82%,27.82%,$113.38,$118.40,$96.24,8.50%,$149.44,68.47%,$207.22,133.62%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$350.69,-1.05%,-1.05%,$347.01,$347.01,$352.99,0.66%,$391.03,11.50%,$469.09,33.76%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$23.37,-3.94%,,,,$24.61,5.31%,$44.58,90.78%,$105.05,349.52%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$288.33,2.76%,2.76%,$296.29,$328.83,$291.62,1.14%,$196.33,-31.91%,$217.21,-24.67%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$121.57,-32.91%,,,,$121.46,-0.09%,$177.43,45.94%,$189.30,55.71%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.82,-20.29%,,,,$3.80,-0.52%,$1.03,-72.92%,$2.73,-28.43%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$44.32,24.10%,,,,$44.92,1.35%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,4,$5.46,12.52%,12.52%,$6.14,$6.23,$5.51,0.92%,-$3.10,-156.72%,$4.64,-15.11%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$31.87,-1.77%,,,,$32.70,2.60%,$70.74,121.96%,$96.64,203.23%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.84,41.08%,41.08%,$9.65,$10.31,$6.98,2.05%,-$4.93,-172.11%,$21.16,209.41%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.11,-7.56%,,,,$11.59,4.32%,$24.94,124.49%,$53.71,383.45%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,3,$4.73,37.52%,37.52%,$6.50,$6.50,$5.18,9.51%,-$16.79,-454.95%,-$4.71,-199.48%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.15,-9.98%,,,,$27.16,3.86%,-$153.31,-686.29%,-$147.07,-662.40%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$49.80,34.26%,,,,$50.19,0.78%,$111.97,124.85%,$245.87,393.71%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$810.80,6.53%,6.53%,$863.71,$871.20,$920.02,13.47%,$975.98,20.37%,"$1,029.58",26.98%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$337.69,2.14%,,,,$336.18,-0.45%,"$2,651.46",685.18%,"$4,076.77",1107.25%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$79.69,-20.94%,-20.94%,$63.00,$102.43,$79.77,0.10%,$103.00,29.26%,$124.72,56.51%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$67.79,-56.11%,,,,$65.23,-3.78%,$148.45,118.98%,$152.90,125.56%,AU,NYSE:AU
NYSE:AVB,18 Sep 2025,$217.02,5,$216.27,7,4.25,$191.89,12.71%,12.71%,$216.27,$217.02,$201.96,5.25%,$289.90,51.08%,$407.11,112.16%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$53.18,-0.81%,-0.81%,$52.75,$60.84,$53.03,-0.28%,-$0.94,-101.78%,$15.09,-71.63%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$163.79,13.88%,13.88%,$186.52,$197.20,$166.15,1.44%,$175.63,7.23%,$193.97,18.43%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$34.26,-30.86%,,,,$30.35,-11.41%,$45.57,33.02%,$65.43,90.98%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$212.18,-15.49%,,,,$221.79,4.53%,$249.97,17.81%,$38.23,-81.98%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$163.57,#N/A,$218.97,#N/A,$223.63,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$52.30,-13.60%,,,,$54.08,3.40%,-$239.71,-558.34%,-$236.80,-552.77%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$49.04,28.02%,,,,$49.15,0.22%,$26.82,-45.32%,$50.50,2.97%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$131.26,-15.67%,,,,$139.00,5.90%,$24.86,-81.06%,$15.59,-88.12%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.26,-20.70%,,,,$4.31,1.17%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.26,-10.15%,-10.15%,$2.93,$2.93,$3.43,5.21%,-$17.09,-624.32%,-$14.53,-545.70%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$18.79,-8.44%,-8.44%,$17.20,$17.20,$19.96,6.23%,-$5.26,-128.01%,-$22.85,-221.62%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$72.83,-43.24%,,,,$72.47,-0.49%,$76.02,4.39%,$96.27,32.18%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$26.10,57.39%,,,,$27.06,3.68%,$94.02,260.22%,$79.80,205.73%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$72.95,9.44%,9.44%,$79.84,$87.98,$75.68,3.74%,$123.84,69.76%,$165.81,127.29%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.81,-17.15%,,,,$21.53,3.46%,$32.64,56.84%,$32.64,56.84%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$14.64,12.70%,12.70%,$16.50,$16.51,$15.31,4.58%,-$7.35,-150.23%,-$7.93,-154.15%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$142.19,-43.21%,,,,$140.57,-1.14%,$219.93,54.67%,$263.10,85.03%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$109.32,9.72%,9.72%,$119.95,$140.33,$113.28,3.62%,$203.95,86.56%,$233.69,113.77%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$126.84,-22.28%,,,,$131.88,3.97%,-$177.71,-240.11%,-$163.86,-229.18%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.44,-15.23%,-15.23%,$10.55,$10.55,$12.79,2.81%,-$72.21,-680.44%,-$69.06,-655.13%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$31.68,21.98%,21.98%,$38.64,$38.64,$33.56,5.93%,-$2.47,-107.78%,$26.59,-16.06%,BFS,NYSE:BFS
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.19,9.64%,9.64%,$26.52,$30.00,$25.63,5.95%,-$162.81,-773.07%,-$159.35,-758.73%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$47.10,17.23%,17.23%,$55.22,$68.67,$47.16,0.13%,$107.14,127.48%,$116.66,147.69%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$94.89,-100.00%,,,,$101.08,6.52%,$104.70,10.34%,$143.67,51.41%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$7.85,12.48%,12.48%,$8.83,$9.20,$8.21,4.59%,-$9.46,-220.51%,$18.95,141.45%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$46.74,-12.39%,,,,$47.06,0.68%,$43.65,-6.62%,$59.79,27.92%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$401.95,6.98%,6.98%,$430.00,$467.93,$412.82,2.70%,$806.23,100.58%,$898.55,123.55%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,136.99",-9.59%,-9.59%,"$1,027.97","$1,027.97","$1,140.37",0.30%,"$1,019.17",-10.36%,"$1,091.46",-4.00%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,,$66.38,9.86%,,,,$70.35,5.98%,$110.04,65.77%,$143.43,116.07%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.55,-7.61%,-7.61%,$1.43,$2.50,$1.42,-8.39%,-$1.03,-166.47%,-$0.75,-148.28%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$176.25,-3.71%,,,,$179.12,1.63%,$270.69,53.58%,$267.55,51.80%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$71.18,-21.38%,,,,$73.45,3.19%,-$136.52,-291.80%,-$99.01,-239.10%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.78,-14.58%,,,,$66.62,2.84%,-$561.38,-966.59%,-$551.51,-951.35%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$66.47,8.32%,,,,$69.47,4.51%,-$398.22,-699.10%,-$390.24,-687.09%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$7.33,26.19%,,,,$7.33,0.00%,$38.90,430.64%,$69.16,843.49%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$27.71,4.69%,4.69%,$29.01,$29.01,$29.34,5.88%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$34.16,10.28%,,,,$34.87,2.08%,$37.29,9.17%,$134.83,294.70%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.44,9.01%,,,,$3.84,11.63%,$9.17,166.43%,$14.70,327.21%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,2.75,$3.92,-10.71%,-10.71%,$3.50,$4.99,$4.23,7.91%,$14.80,277.47%,$40.61,935.88%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.40,-2.50%,-2.50%,$5.27,$5.70,$5.66,4.81%,$4.80,-11.04%,$2.00,-63.04%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$16.60,-38.26%,,,,$17.31,4.28%,$15.03,-9.43%,$19.22,15.81%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$54.05,-0.65%,-0.65%,$53.70,$53.70,$57.05,5.55%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.40,41.75%,,,,$0.40,0.00%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$13.94,30.29%,30.29%,$18.16,$18.16,$12.76,-8.46%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$259.36,-22.96%,,,,$272.16,4.94%,$352.47,35.90%,$248.72,-4.10%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.58,-0.55%,,,,$25.83,5.09%,-$131.61,-635.43%,-$128.08,-621.07%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$27.48,13.29%,,,,$29.01,5.57%,$88.41,221.72%,$95.88,248.92%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$102.39,-15.69%,,,,$106.06,3.58%,-$742.29,-824.97%,-$717.87,-801.12%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$18.69,17.75%,,,,$18.05,-3.42%,$52.89,183.00%,$77.84,316.50%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.11,-0.02%,,,,$42.72,6.51%,-$308.91,-870.16%,-$303.05,-855.55%,CAC,NASDAQ:CAC
NYSE:CAL,21 Sep 2025,$26.47,3,,1,1.75,$14.22,86.15%,86.15%,$26.47,$26.47,$15.55,9.35%,$9.86,-30.65%,$27.99,96.84%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$99.27,-5.37%,,,,$100.20,0.94%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$100.91,-12.81%,,,,$97.10,-3.78%,$97.00,-3.87%,$97.00,-3.87%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,,$4.43,-9.55%,,,,$4.77,7.67%,-$447.10,-10192.59%,-$433.37,-9882.53%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$157.09,1.61%,,,,$154.33,-1.76%,$221.65,41.10%,$643.84,309.85%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$59.73,3.78%,3.78%,$61.99,$61.99,$62.61,4.82%,$81.80,36.95%,$107.70,80.32%,CARR,NYSE:CARR
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$64.07,-12.28%,-12.28%,$56.20,$56.20,$67.37,5.15%,$68.42,6.79%,$76.11,18.78%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$273.82,-0.16%,-0.16%,$273.39,$273.39,$281.62,2.85%,$452.54,65.27%,$466.16,70.24%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$234.71,-8.72%,-8.72%,$214.25,$214.25,$243.34,3.68%,$406.75,73.30%,$428.29,82.48%,CBOE,BATS:CBOE
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$53.32,45.48%,,,,$56.81,6.55%,$91.18,71.01%,$112.61,111.19%,CBZ,NYSE:CBZ
NYSE:CCI,19 Sep 2025,$108.34,5,$120.27,6,4,$94.31,14.88%,14.88%,$108.34,$120.27,$98.03,3.94%,$109.88,16.51%,$136.69,44.94%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$94.71,13.01%,13.01%,$107.03,$122.91,$94.87,0.17%,$170.82,80.36%,$224.77,137.33%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$17.42,-62.12%,,,,$16.45,-5.57%,$25.11,44.16%,$29.87,71.49%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$43.69,53.65%,,,,$44.40,1.63%,$41.98,-3.91%,$137.44,214.59%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$53.00,-58.54%,,,,$50.62,-4.49%,$45.24,-14.65%,$45.24,-14.63%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$34.34,23.76%,23.76%,$42.50,$43.92,$34.99,1.89%,$770.91,2144.93%,$863.22,2413.75%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$30.92,37.45%,37.45%,$42.50,$43.92,$31.39,1.52%,$168.87,446.14%,$186.12,501.95%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$27.04,-13.13%,,,,$29.08,7.54%,$35.53,31.41%,$18.25,-32.52%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$9.54,-8.98%,,,,$9.32,-2.31%,$19.57,105.13%,$11.49,20.44%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$124.39,-10.69%,,,,$130.50,4.91%,-$122.29,-198.31%,-$104.62,-184.11%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,,$15.00,30.00%,,,,$15.92,6.13%,$15.24,1.58%,$36.32,142.14%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$87.68,-8.65%,,,,$93.93,7.13%,$111.63,27.32%,$121.21,38.25%,CHD,NYSE:CHD
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,3.75,$94.72,36.00%,36.00%,$128.82,$132.71,$102.79,8.52%,$79.55,-16.02%,$112.51,18.78%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$453.24,13.10%,,,,$455.52,0.50%,$795.11,75.43%,$846.90,86.85%,CHE,NYSE:CHE
