Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:ADTN,11 Dec 2025,$9.80,3,$13.40,9,4,$8.31,17.89%,17.89%,$9.80,$13.40,$12.96,55.96%,$4.30,-48.21%,$27.03,225.26%,ADTN,NASDAQ:ADTN,1.000
NYSE:AEM,24 Oct 2025,$79.48,1,,,,$168.27,-52.77%,,,,$163.20,-3.01%,$310.91,84.77%,$371.28,120.65%,AEM,NYSE:AEM,-0.867
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$114.13,-8.25%,,,,$115.41,1.12%,-$4.51,-103.95%,$114.08,-0.04%,AEP,NASDAQ:AEP,-0.039
NYSE:AES,11 Jul 2025,$13.47,3,,,,$13.83,-2.64%,,,,$13.27,-4.05%,-$54.51,-494.17%,-$50.09,-462.15%,AES,NYSE:AES,-0.934
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.55,22.34%,,,,$14.08,-3.23%,$116.66,701.81%,$143.33,885.07%,AFYA,NASDAQ:AFYA,-0.842
NYSE:AG,12 Aug 2025,$7.66,3,,,,$15.94,-51.98%,,,,$14.97,-6.09%,$17.68,10.92%,$23.60,48.07%,AG,NYSE:AG,-0.964
NYSE:AGI,24 Oct 2025,$19.15,2,,,,$38.49,-50.25%,,,,$37.54,-2.47%,$54.69,42.10%,$63.90,66.01%,AGI,NYSE:AGI,-0.691
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,,$182.13,-1.31%,,,,$171.14,-6.03%,"-$2,512.44",-1479.48%,"-$2,579.51",-1516.30%,AGM,NYSE:AGM,-0.983
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,,$10.32,-1.36%,,,,$10.28,-0.39%,-$73.43,-811.53%,-$67.74,-756.43%,AGNC,NASDAQ:AGNC,-0.510
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$90.22,11.09%,,,,$87.78,-2.70%,$29.69,-67.09%,$29.75,-67.02%,AGO,NYSE:AGO,-0.815
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.13,31.84%,,,,$6.79,-4.77%,$34.98,390.53%,$16.77,135.16%,AGRO,NYSE:AGRO,-0.757
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$84.90,-0.16%,,,,$82.25,-3.12%,-$50.80,-159.83%,$14.67,-82.72%,AIG,NYSE:AIG,-0.661
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$52.16,28.07%,,,,$51.93,-0.44%,$69.49,33.22%,$111.47,113.72%,AIN,NYSE:AIN,-0.267
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$2.60,92.31%,,,,$2.55,-1.92%,$3.48,33.93%,$3.16,21.40%,AIRS,NASDAQ:AIRS,-0.406
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$229.30,-3.26%,,,,$225.29,-1.75%,$463.09,101.96%,$551.40,140.47%,AIZ,NYSE:AIZ,-0.687
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$64.10,-22.20%,,,,$63.84,-0.41%,-$213.02,-432.32%,-$84.66,-232.08%,AL,NYSE:AL,-0.514
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$78.80,3.36%,,,,$80.64,2.34%,$136.84,73.66%,$185.01,134.78%,ALC,NYSE:ALC,0.062
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,2.5,$20.93,-20.61%,-20.61%,$16.62,$21.00,$0.00,-100.00%,$26.39,26.08%,$20.13,-3.84%,ALEX,NYSE:ALEX,-1.000
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.11,195.78%,,,,$2.09,-0.95%,$0.86,-59.38%,$11.53,446.30%,ALIT,NYSE:ALIT,-0.561
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$207.18,-11.80%,,,,$205.08,-1.01%,$691.04,233.55%,$808.29,290.14%,ALL,NYSE:ALL,-0.612
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$160.83,2.83%,,,,$167.74,4.30%,$304.02,89.03%,$334.13,107.75%,ALLE,NYSE:ALLE,0.052
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$45.19,-8.10%,,,,$44.02,-2.59%,-$444.75,-1084.18%,-$479.18,-1160.37%,ALLY,NYSE:ALLY,-0.809
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$23.48,4.51%,,,,$22.77,-3.02%,-$88.92,-478.71%,-$76.57,-426.12%,ALRS,NASDAQ:ALRS,-0.829
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$99.84,-1.70%,,,,$103.94,4.11%,$224.16,124.52%,$252.31,152.71%,ALSN,NYSE:ALSN,0.276
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,,$5.27,-34.20%,,,,$5.21,-1.14%,$3.72,-29.50%,$3.73,-29.22%,ALT,NASDAQ:ALT,-0.639
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.48,260.14%,,,,$1.46,-1.35%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.664
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.57,55.51%,,,,$5.32,-4.49%,$6.30,13.12%,$8.20,47.16%,ALVO,NASDAQ:ALVO,-0.770
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$31.99,-4.19%,,,,$31.26,-2.28%,-$137.50,-529.81%,-$136.62,-527.07%,AMAL,NASDAQ:AMAL,-0.790
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,#N/A,#N/A,,,,$0.00,#N/A,$189.68,#N/A,$198.82,#N/A,AMBC,NYSE:AMBC,-1.000
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$4.11,25.04%,,,,$4.00,-2.68%,$2.43,-40.76%,$10.37,152.42%,AMBP,NYSE:AMBP,-0.815
NYSE:AMCR,2 Dec 2025,$11.25,3,$10.82,7,2.75,$8.23,31.47%,31.47%,$10.82,$11.25,$8.21,-0.24%,$4.27,-48.17%,$1.17,-85.76%,AMCR,NYSE:AMCR,-0.535
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.85,44.20%,,,,$4.77,-1.65%,$20.46,321.96%,$21.10,335.05%,AMPY,NYSE:AMPY,-0.722
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,AMRK,NASDAQ:AMRK,-1.000
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$31.07,30.87%,,,,$29.99,-3.48%,$38.53,24.02%,$40.37,29.93%,AMSC,NASDAQ:AMSC,-0.667
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$39.18,17.37%,,,,$0.00,-100.00%,$29.22,-25.42%,$29.99,-23.46%,AMSF,NASDAQ:AMSF,-1.000
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,2,$20.48,-5.57%,-5.57%,$19.34,$21.00,$19.59,-4.35%,-$171.31,-936.50%,-$169.81,-929.17%,AMTB,NYSE:AMTB,-0.931
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.47,116.73%,,,,$1.47,0.00%,$1.59,8.42%,-$7.14,-585.93%,AMTX,NASDAQ:AMTX,-0.157
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$57.21,51.43%,,,,$56.12,-1.91%,$52.45,-8.33%,$260.08,354.61%,AMWD,NASDAQ:AMWD,-0.665
NYSE:AMX,15 May 2025,$18.21,3,,3,,$21.33,-14.63%,,,,$20.52,-3.80%,$71.28,234.17%,$149.48,600.77%,AMX,NYSE:AMX,-0.879
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$112.09,5.63%,,,,$110.66,-1.28%,$284.15,153.50%,$344.78,207.59%,ANF,NYSE:ANF,-0.614
NYSE:AON,29 Aug 2025,$347.01,2,,,,$353.79,-1.92%,,,,$346.78,-1.98%,$346.05,-2.19%,$387.02,9.39%,AON,NYSE:AON,-0.507
NYSE:AOS,28 Nov 2025,$74.18,4,$78.38,6,3,$68.72,7.95%,7.95%,$74.18,$78.38,$68.07,-0.95%,$155.87,126.81%,$165.34,140.60%,AOS,NYSE:AOS,-0.504
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$25.91,9.94%,,,,$25.44,-1.81%,$70.17,170.83%,$84.21,225.03%,APA,NASDAQ:APA,-0.677
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$243.00,21.93%,,,,$241.89,-0.46%,$113.48,-53.30%,$161.35,-33.60%,APD,NYSE:APD,-0.224
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$36.93,-6.53%,,,,$35.60,-3.60%,$80.84,118.91%,$93.76,153.87%,APEI,NASDAQ:APEI,-0.810
NYSE:APH,16 Sep 2023,$81.57,2,,,,$129.24,-36.89%,,,,$126.23,-2.33%,$187.58,45.14%,$200.36,55.03%,APH,NYSE:APH,-0.775
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.92,-22.32%,,,,$3.69,-5.87%,$4.65,18.57%,$6.90,76.02%,API,NASDAQ:API,-0.663
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$39.99,66.01%,,,,$39.67,-0.80%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG,-0.646
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.88,4.48%,,,,$5.65,-3.91%,-$4.47,-175.94%,-$2.42,-141.10%,AQN,NYSE:AQN,-0.923
NYSE:AR,20 Aug 2025,$31.31,3,,,,$35.19,-11.03%,,,,$35.03,-0.45%,$52.29,48.60%,$78.38,122.73%,AR,NYSE:AR,-0.540
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.48,37.79%,,,,$7.28,-2.67%,$1.51,-79.77%,$28.94,286.95%,ARCO,NYSE:ARCO,-0.793
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.87,19.84%,,,,$10.74,-1.20%,$16.42,51.03%,$32.83,202.03%,ARHS,NASDAQ:ARHS,-0.344
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$5.08,28.05%,,,,$5.01,-1.38%,-$12.34,-342.93%,-$0.27,-105.39%,ARKO,NASDAQ:ARKO,-0.488
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$32.20,51.15%,,,,$30.92,-3.98%,-$165.31,-613.39%,-$161.55,-601.70%,AROW,NASDAQ:AROW,-0.804
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$27.10,-13.14%,,,,$26.72,-1.40%,-$169.25,-724.55%,-$165.22,-709.68%,ASB,NYSE:ASB,-0.599
NYSE:ASH,14 May 2025,$83.18,3,,4,,$59.15,40.63%,,,,$58.86,-0.49%,$95.83,62.01%,$184.82,212.46%,ASH,NYSE:ASH,-0.447
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,080.85",-19.40%,,,,"$1,033.55",-4.38%,"$1,109.15",2.62%,"$1,167.30",8.00%,ASML,NASDAQ:ASML,-0.952
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$320.24,7.71%,,,,$307.77,-3.89%,$351.42,9.74%,$368.12,14.95%,ASR,NYSE:ASR,-0.892
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$92.88,41.29%,,,,$91.87,-1.09%,$174.67,88.06%,$199.22,114.49%,ATGE,NYSE:ATGE,-0.622
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$108.96,-42.18%,,,,$105.35,-3.31%,$167.54,53.76%,$189.95,74.33%,ATI,NYSE:ATI,-0.858
NYSE:AU,20 Aug 2025,$29.75,2,,,,$82.92,-64.12%,,,,$82.32,-0.72%,$214.93,159.20%,$260.80,214.52%,AU,NYSE:AU,-0.409
NYSE:AUB,3 Dec 2025,$35.14,3,$41.70,7,2.5,$36.65,-4.12%,-4.12%,$35.14,$41.70,$35.32,-3.63%,-$131.60,-459.08%,-$127.67,-448.36%,AUB,NYSE:AUB,-0.843
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$176.90,22.68%,,,,$0.00,-100.00%,$213.32,20.59%,$278.76,57.58%,AVB,NYSE:AVB,-1.000
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$49.92,21.88%,,,,$48.62,-2.60%,$43.87,-12.12%,$50.59,1.33%,AVT,NASDAQ:AVT,-0.773
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,,$18.60,-19.65%,,,,$18.06,-2.90%,$12.61,-32.18%,$12.65,-32.01%,AVTX,NASDAQ:AVTX,-0.410
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$182.60,2.15%,,,,$179.68,-1.60%,$234.17,28.24%,$277.84,52.16%,AVY,NYSE:AVY,-0.702
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,2.25,$85.42,-10.84%,-10.84%,$76.16,$103.25,$82.45,-3.48%,-$170.80,-299.95%,-$160.40,-287.78%,AX,NYSE:AX,-0.866
NYSE:B,24 Oct 2025,$29.72,2,,,,$43.09,-31.03%,,,,$41.28,-4.20%,$93.12,116.10%,$112.96,162.16%,B,NYSE:B,-0.801
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$204.38,-12.27%,,,,$203.51,-0.43%,$37.40,-81.70%,$82.59,-59.59%,BA,NYSE:BA,-0.179
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$155.68,-14.15%,,,,$155.60,-0.05%,$255.08,63.85%,$277.32,78.13%,BABA,NYSE:BABA,-0.110
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$55.14,-18.05%,,,,$53.45,-3.06%,-$52.92,-195.97%,-$48.79,-188.48%,BAC,NYSE:BAC,-0.783
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$50.91,33.54%,,,,$49.15,-3.46%,$33.97,-33.28%,$58.30,14.51%,BALL,NYSE:BALL,-0.555
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2,$19.83,-5.35%,-5.35%,$18.77,$20.69,$19.55,-1.41%,-$133.78,-774.65%,-$121.73,-713.88%,BANC,NYSE:BANC,-0.639
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$113.28,-2.93%,,,,$111.63,-1.46%,-$1.31,-101.16%,$10.82,-90.44%,BANF,NASDAQ:BANF,-0.573
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,1.75,$66.36,-3.84%,-3.84%,$63.81,$71.50,$64.46,-2.86%,-$215.99,-425.48%,-$223.20,-436.35%,BANR,NASDAQ:BANR,-0.831
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.28,-21.07%,,,,$4.11,-3.97%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB,-0.834
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.45,-15.10%,,,,$3.36,-2.61%,-$23.00,-766.78%,-$62.52,-1912.16%,BBD,NYSE:BBD,-0.753
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$22.63,-23.98%,,,,$22.18,-1.99%,$93.85,314.73%,$99.46,339.53%,BBVA,NYSE:BBVA,-0.684
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$52.74,-21.61%,,,,$52.14,-1.14%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.506
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$20.05,144.19%,,,,$20.07,0.10%,$88.18,339.82%,$12.07,-39.80%,BBWI,NYSE:BBWI,-0.192
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$73.46,19.76%,,,,$73.50,0.05%,$142.21,93.59%,$156.52,113.07%,BBY,NYSE:BBY,-0.372
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.78,-5.61%,,,,$19.46,-1.62%,-$52.78,-366.82%,-$49.88,-352.19%,BCAL,NASDAQ:BCAL,-0.664
NYSE:BCH,19 Nov 2025,$33.72,2,,,1.5,$38.84,-13.18%,-13.18%,$33.72,$33.72,$37.52,-3.40%,$16.23,-58.20%,$3.95,-89.84%,BCH,NYSE:BCH,-0.839
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$23.84,-27.68%,,,,$23.73,-0.46%,-$29.90,-225.40%,-$29.90,-225.40%,BCS,NYSE:BCS,-0.493
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.50,13.83%,,,,$14.23,-1.86%,$2.28,-84.28%,$1.69,-88.35%,BCSF,NYSE:BCSF,-0.774
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$173.12,-53.35%,,,,$178.93,3.36%,$273.85,58.18%,$317.34,83.30%,BELFB,NASDAQ:BELFB,0.021
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$100.71,19.10%,,,,$96.43,-4.25%,$153.65,52.57%,$186.74,85.43%,BFAM,NYSE:BFAM,-0.807
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$135.26,-13.16%,,,,$133.99,-0.94%,-$146.26,-208.14%,-$132.56,-198.01%,BFC,NASDAQ:BFC,-0.575
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.74,-17.23%,,,,$12.51,-1.81%,-$73.09,-673.74%,-$74.97,-688.46%,BFIN,NASDAQ:BFIN,-0.702
NYSE:BFS,28 Oct 2025,$40.16,5,,6,,$31.80,26.29%,,,,$30.64,-3.65%,-$17.43,-154.81%,-$1.88,-105.90%,BFS,NYSE:BFS,-0.839
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$27.71,-8.89%,,,,$0.00,-100.00%,-$123.86,-546.97%,-$120.48,-534.78%,BFST,NASDAQ:BFST,-1.000
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$32.90,-10.73%,,,,$31.62,-3.89%,-$175.16,-632.42%,-$170.47,-618.15%,BHB,NYSEAMERICAN:BHB,-0.868
NYSE:BHP,11 Dec 2025,$58.46,3,$49.75,6,3.5,$59.64,-16.58%,-16.58%,$49.75,$58.46,$91.48,53.39%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,1.000
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,2.25,$69.28,-4.71%,-4.71%,$66.02,$72.00,$67.70,-2.28%,-$236.60,-441.51%,-$211.79,-405.70%,BHRB,NASDAQ:BHRB,-0.819
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$45.51,21.32%,,,,$44.99,-1.14%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,-0.531
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$93.16,-2.58%,,,,$92.75,-0.44%,$93.37,0.23%,$91.99,-1.25%,BJ,NYSE:BJ,-0.394
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.27,-10.41%,,,,$10.28,0.10%,-$9.39,-191.41%,$9.34,-9.07%,BKD,NYSE:BKD,-0.323
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$46.86,-12.61%,,,,$45.05,-3.86%,$61.94,32.19%,$77.50,65.38%,BKR,NASDAQ:BKR,-0.909
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$435.91,7.35%,,,,$435.95,0.01%,$872.44,100.14%,$978.96,124.58%,BLD,NYSE:BLD,-0.380
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,,$2.72,-19.12%,,,,$2.70,-0.74%,$2.99,9.97%,$3.08,13.22%,BLDP,NASDAQ:BLDP,-0.358
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,089.09",-5.61%,,,,"$1,090.98",0.17%,$956.76,-12.15%,"$1,066.82",-2.04%,BLK,NYSE:BLK,-0.306
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,2,$62.90,19.24%,19.24%,$75.00,$76.27,$0.00,-100.00%,$209.85,233.62%,$220.76,250.98%,BLKB,NASDAQ:BLKB,-1.000
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,,$0.78,284.62%,,,,$0.90,15.38%,-$1.47,-288.20%,-$1.18,-251.09%,BLNK,NASDAQ:BLNK,0.142
NYSE:BMI,5 May 2025,$169.72,3,,6,,$184.80,-8.16%,,,,$182.00,-1.52%,$295.18,59.73%,$315.94,70.96%,BMI,NYSE:BMI,-0.036
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,2.5,$27.91,-2.54%,-2.54%,$27.20,$29.50,$26.87,-3.73%,-$142.82,-611.71%,-$141.39,-606.60%,BMRC,NASDAQ:BMRC,-0.751
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.66,22.56%,,,,$44.83,-1.82%,-$92.87,-303.39%,-$71.01,-255.52%,BN,NYSE:BN,-0.693
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$72.77,-23.96%,,,,$70.75,-2.78%,-$825.18,-1233.95%,-$781.86,-1174.42%,BNS,NYSE:BNS,-0.876
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,2.25,$69.15,-0.16%,-0.16%,$69.04,$73.00,$66.82,-3.37%,-$438.19,-733.69%,-$430.17,-722.09%,BOH,NYSE:BOH,-0.877
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$119.09,-7.55%,,,,$114.94,-3.48%,$196.57,65.06%,$226.54,90.23%,BOKF,NASDAQ:BOKF,-0.702
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.65,65.08%,,,,$6.59,-0.90%,$48.48,629.02%,$78.53,1080.85%,BOOM,NASDAQ:BOOM,-0.403
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.86,4.13%,,,,$26.92,-3.37%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.760
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.26,11.75%,,,,$35.43,0.48%,$65.82,86.66%,$159.91,353.51%,BP,NYSE:BP,-0.122
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.46,44.32%,,,,$3.36,-2.89%,$3.37,-2.69%,$76.00,2096.50%,BRY,NASDAQ:BRY,-0.667
NYSE:BSAC,19 Nov 2025,$26.95,3,,,2,$31.03,-13.15%,-13.15%,$26.95,$26.95,$30.21,-2.64%,-$76.68,-347.11%,-$73.56,-337.07%,BSAC,NYSE:BSAC,-0.789
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$5.92,-2.70%,,,,$5.83,-1.52%,$35.38,497.58%,$35.54,500.37%,BSBR,NYSE:BSBR,-0.713
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$44.09,0.01%,,,,,-100.00%,-$2.00,-104.54%,-$2.00,-104.54%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,,$3.23,-2.21%,,,,$3.01,-6.81%,$1.56,-51.68%,$1.56,-51.67%,BTCS,NASDAQ:BTCS,-0.991
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.65,-3.77%,,,,$10.51,-1.31%,$3.81,-64.25%,$3.56,-66.53%,BTDR,NASDAQ:BTDR,-0.705
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$57.10,-5.96%,,,,$56.33,-1.35%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,-0.452
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.25,126.80%,,,,,-100.00%,-$2.00,-900.00%,-$2.00,-900.00%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.16,98.28%,,,,$9.03,-1.42%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL,-0.717
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,,$9.00,43.11%,,,,$8.88,-1.33%,$25.46,182.93%,$25.42,182.46%,BUR,NYSE:BUR,-0.736
