Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score
NYSE:AEM,24 Oct 2025,$79.48,1,,,,$183.21,-56.62%,,,,$174.46,-4.78%,$323.02,76.31%,$383.05,109.08%,AEM,NYSE:AEM,-0.841
NASDAQ:AEMD,4 Dec 2025,$7.60,3,,,2,$2.56,196.88%,196.88%,$7.60,$7.60,,-100.00%,-$2.00,-178.13%,-$2.00,-178.13%,AEMD,NASDAQ:AEMD,-2.000
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$115.67,-9.48%,,,,$116.34,0.58%,-$3.57,-103.09%,$114.35,-1.14%,AEP,NASDAQ:AEP,-0.051
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.07,-4.30%,,,,$13.96,-0.78%,-$54.38,-486.48%,-$49.95,-455.03%,AES,NYSE:AES,-0.169
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.95,19.06%,,,,$14.65,-2.01%,$116.13,676.81%,$142.64,854.13%,AFYA,NASDAQ:AFYA,-0.426
NYSE:AG,12 Aug 2025,$7.66,3,,,,$17.42,-56.06%,,,,$16.76,-3.79%,$18.93,8.69%,$24.83,42.54%,AG,NYSE:AG,-0.476
NYSE:AGI,24 Oct 2025,$19.15,2,,,,$40.77,-53.03%,,,,$39.27,-3.68%,$56.46,38.49%,$65.63,60.99%,AGI,NYSE:AGI,-0.669
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,,$177.59,1.22%,,,,$171.22,-3.59%,"-$2,519.64",-1518.79%,"-$2,586.20",-1556.27%,AGM,NYSE:AGM,-0.842
NASDAQ:AGNC,23 Dec 2025,$10.87,3,$10.31,9,3,$10.85,-4.98%,-4.98%,$10.31,$10.87,$10.80,-0.46%,-$72.94,-772.27%,-$67.28,-720.10%,AGNC,NASDAQ:AGNC,-0.407
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$90.65,10.56%,,,,$90.37,-0.31%,$29.84,-67.08%,$29.91,-67.01%,AGO,NYSE:AGO,-0.537
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.99,17.65%,,,,$7.87,-1.50%,$27.54,244.73%,$14.73,84.30%,AGRO,NYSE:AGRO,-0.471
NASDAQ:AHCO,3 Dec 2025,$13.94,3,$13.67,6,2.75,$10.25,33.37%,33.37%,$13.67,$13.94,$10.20,-0.49%,$8.43,-17.75%,$40.46,294.72%,AHCO,NASDAQ:AHCO,-0.101
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$86.48,-1.99%,,,,$85.72,-0.88%,-$49.46,-157.19%,$15.83,-81.70%,AIG,NYSE:AIG,-0.636
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$51.58,29.51%,,,,$50.79,-1.53%,$68.33,32.48%,$110.14,113.54%,AIN,NYSE:AIN,-0.443
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$2.03,146.31%,,,,$2.13,4.93%,$3.04,49.96%,$2.72,34.04%,AIRS,NASDAQ:AIRS,-0.078
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$240.13,-7.62%,,,,$239.64,-0.20%,$472.07,96.59%,$559.88,133.16%,AIZ,NYSE:AIZ,-0.429
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$64.21,-22.33%,,,,$65.48,1.98%,-$212.90,-431.56%,-$85.05,-232.46%,AL,NYSE:AL,0.148
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$80.38,1.33%,,,,$80.40,0.02%,$137.76,71.39%,$185.66,130.97%,ALC,NYSE:ALC,-0.275
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,,$20.66,-19.57%,,,,$0.00,-100.00%,$26.03,25.97%,$19.81,-4.10%,ALEX,NYSE:ALEX,-1.000
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$1.97,216.80%,,,,$1.91,-3.05%,$0.70,-64.65%,$11.32,474.76%,ALIT,NYSE:ALIT,-0.655
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$207.80,-12.06%,,,,$207.74,-0.03%,$687.86,231.02%,$804.39,287.10%,ALL,NYSE:ALL,-0.589
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$160.79,2.85%,,,,$162.09,0.81%,$302.99,88.44%,$332.92,107.05%,ALLE,NYSE:ALLE,-0.204
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$46.26,-10.22%,,,,$46.49,0.50%,-$443.83,-1059.44%,-$478.10,-1133.51%,ALLY,NYSE:ALLY,-0.321
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$21.76,12.77%,,,,$21.98,1.01%,-$90.76,-517.12%,-$78.49,-460.70%,ALRS,NASDAQ:ALRS,-0.356
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$100.93,-2.76%,,,,$100.53,-0.40%,$224.21,122.15%,$252.20,149.88%,ALSN,NYSE:ALSN,-0.291
NASDAQ:ALT,23 Dec 2025,$9.35,5,$13.00,2,2.75,$3.86,142.23%,142.23%,$9.35,$13.00,$3.96,2.59%,$2.43,-37.15%,$2.44,-36.77%,ALT,NASDAQ:ALT,-0.495
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.18,351.69%,,,,$1.10,-6.78%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.472
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.26,64.68%,,,,$4.81,-8.56%,$5.97,13.56%,$7.86,49.42%,ALVO,NASDAQ:ALVO,-0.617
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$32.71,-6.29%,,,,$32.90,0.58%,-$137.21,-519.48%,-$136.34,-516.81%,AMAL,NASDAQ:AMAL,-0.353
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,#N/A,#N/A,,,,$0.00,#N/A,$188.85,#N/A,$197.94,#N/A,AMBC,NYSE:AMBC,-1.000
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$4.06,26.58%,,,,$4.04,-0.49%,$2.36,-41.89%,$10.28,153.11%,AMBP,NYSE:AMBP,-0.494
NYSE:AMCR,23 Dec 2025,$10.98,3,$10.82,5,2.5,$8.32,30.05%,30.05%,$10.82,$10.98,$8.26,-0.72%,$4.27,-48.63%,$1.19,-85.64%,AMCR,NYSE:AMCR,-0.426
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,,$208.45,-8.94%,,,,$209.25,0.38%,$315.71,51.46%,$347.26,66.59%,AME,NYSE:AME,-0.289
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.56,53.37%,,,,$4.66,2.19%,$20.22,343.35%,$20.86,357.41%,AMPY,NYSE:AMPY,-0.437
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,AMRK,NASDAQ:AMRK,-1.000
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$30.58,32.96%,,,,$30.94,1.18%,$38.78,26.81%,$40.61,32.79%,AMSC,NASDAQ:AMSC,-0.430
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$38.53,19.35%,,,,$38.26,-0.70%,$28.45,-26.16%,$29.22,-24.17%,AMSF,NASDAQ:AMSF,-0.553
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,,$20.06,-3.59%,,,,$20.17,0.55%,-$171.63,-955.56%,-$170.13,-948.10%,AMTB,NYSE:AMTB,-0.211
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.36,134.26%,,,,$1.35,-0.74%,$1.47,7.85%,-$7.24,-632.02%,AMTX,NASDAQ:AMTX,-0.405
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$54.92,57.75%,,,,$54.47,-0.82%,$49.93,-9.09%,$256.28,366.64%,AMWD,NASDAQ:AMWD,-0.480
NYSE:AMX,15 May 2025,$18.21,3,,3,,$20.79,-12.41%,,,,$20.84,0.24%,$70.45,238.86%,$148.32,613.42%,AMX,NYSE:AMX,-0.307
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$126.84,-6.65%,,,,$124.47,-1.87%,$297.62,134.64%,$357.91,182.17%,ANF,NYSE:ANF,-0.041
NYSE:AON,29 Aug 2025,$347.01,2,,,,$356.65,-2.70%,,,,$357.35,0.20%,$348.33,-2.33%,$389.17,9.12%,AON,NYSE:AON,-0.184
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,2.75,$46.31,3.61%,3.61%,$47.98,$51.71,$48.92,5.64%,$50.29,8.60%,$55.25,19.30%,AORT,NYSE:AORT,0.139
NYSE:AOS,23 Dec 2025,$71.67,4,$77.00,3,2.5,$67.76,5.77%,5.77%,$71.67,$77.00,$67.49,-0.40%,$154.72,128.33%,$164.16,142.26%,AOS,NYSE:AOS,-0.457
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$24.18,17.80%,,,,$24.14,-0.17%,$68.36,182.72%,$82.40,240.77%,APA,NASDAQ:APA,-0.514
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$247.42,19.75%,,,,$242.77,-1.88%,$116.34,-52.98%,$164.04,-33.70%,APD,NYSE:APD,-0.597
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$37.47,-7.87%,,,,$36.97,-1.33%,$81.23,116.79%,$94.09,151.12%,APEI,NASDAQ:APEI,-0.544
NYSE:APH,16 Sep 2023,$81.57,2,,,,$137.43,-40.65%,,,,$136.36,-0.78%,$195.87,42.53%,$208.58,51.77%,APH,NYSE:APH,-0.515
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.93,-22.52%,,,,$3.81,-3.05%,$4.57,16.16%,$6.81,73.23%,API,NASDAQ:API,-0.302
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$37.96,74.89%,,,,$37.49,-1.24%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG,-0.163
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.19,-0.75%,,,,$6.25,0.97%,-$4.00,-164.55%,-$2.07,-133.46%,AQN,NYSE:AQN,-0.271
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.06,-8.08%,,,,$33.88,-0.53%,$51.19,50.28%,$77.20,126.66%,AR,NYSE:AR,-0.532
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,3,$0.83,53.01%,53.01%,$1.27,$4.00,$0.85,2.41%,$2.43,192.28%,$3.47,317.90%,ARAY,NASDAQ:ARAY,-0.059
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.37,39.85%,,,,$7.24,-1.76%,$1.27,-82.78%,$28.54,287.25%,ARCO,NYSE:ARCO,-0.614
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$11.72,11.15%,,,,$11.34,-3.24%,$17.18,46.56%,$33.54,186.19%,ARHS,NASDAQ:ARHS,-0.122
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.64,40.19%,,,,$4.65,0.22%,-$12.78,-375.35%,-$0.74,-116.04%,ARKO,NASDAQ:ARKO,-0.264
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$31.47,54.66%,,,,$31.40,-0.22%,-$165.98,-627.43%,-$162.23,-615.50%,AROW,NASDAQ:AROW,-0.295
NYSE:ARX,13 Nov 2025,$14.59,3,,,,$16.51,-11.62%,,,,$16.64,0.79%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-0.628
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$26.36,-10.70%,,,,$26.68,1.21%,-$169.91,-744.56%,-$165.89,-729.31%,ASB,NYSE:ASB,-0.118
NYSE:ASH,14 May 2025,$83.18,3,,4,,$59.70,39.34%,,,,$59.02,-1.14%,$95.66,60.23%,$184.28,208.68%,ASH,NYSE:ASH,-0.349
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,072.75",-18.79%,,,,"$1,070.67",-0.19%,"$1,093.49",1.93%,"$1,151.29",7.32%,ASML,NASDAQ:ASML,-0.083
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,,$5.76,9.96%,,,,$5.77,0.17%,$5.35,-7.06%,$5.36,-6.87%,ASPI,NASDAQ:ASPI,-0.728
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$330.30,4.43%,,,,$337.87,2.29%,$361.42,9.42%,$378.08,14.46%,ASR,NYSE:ASR,0.140
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,2.5,$20.97,-20.22%,-20.22%,$16.73,$23.17,$21.43,2.19%,$15.59,-25.67%,$21.03,0.27%,ATEC,NASDAQ:ATEC,0.277
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$104.68,25.36%,,,,$102.48,-2.10%,$185.09,76.81%,$209.57,100.20%,ATGE,NYSE:ATGE,-0.532
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$116.95,-46.13%,,,,$116.15,-0.68%,$174.72,49.40%,$197.00,68.45%,ATI,NYSE:ATI,-0.433
NYSE:ATS,31 Oct 2025,$26.18,3,,,,$28.43,-7.91%,,,,$28.04,-1.37%,$14.46,-49.14%,$26.28,-7.58%,ATS,NYSE:ATS,-0.596
NYSE:AU,20 Aug 2025,$29.75,2,,,,$91.25,-67.40%,,,,$85.14,-6.70%,$221.05,142.25%,$266.65,192.22%,AU,NYSE:AU,-0.930
NYSE:AUB,3 Dec 2025,$35.14,3,$41.70,7,3,$36.40,-3.46%,-3.46%,$35.14,$41.70,$36.49,0.25%,-$131.83,-462.17%,-$127.91,-451.41%,AUB,NYSE:AUB,-0.251
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$183.21,18.45%,,,,$180.54,-1.46%,$219.19,19.64%,$284.44,55.25%,AVB,NYSE:AVB,-0.615
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,2.75,$11.41,62.31%,62.31%,$18.52,$18.52,$11.68,2.37%,$16.01,40.33%,$27.43,140.40%,AVNS,NYSE:AVNS,0.227
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$49.28,23.46%,,,,$48.39,-1.81%,$42.87,-13.00%,$49.58,0.61%,AVT,NASDAQ:AVT,-0.681
NASDAQ:AVTX,23 Dec 2025,$33.36,4,$37.40,3,2.5,$18.37,81.60%,81.60%,$33.36,$37.40,$18.26,-0.60%,$12.93,-29.63%,$12.96,-29.46%,AVTX,NASDAQ:AVTX,-0.387
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$182.54,2.18%,,,,$180.89,-0.90%,$232.86,27.57%,$276.41,51.42%,AVY,NYSE:AVY,-0.478
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,,$88.17,-13.62%,,,,$90.76,2.94%,-$168.10,-290.65%,-$157.76,-278.93%,AX,NYSE:AX,0.074
NYSE:B,24 Oct 2025,$29.72,2,,,,$46.21,-35.68%,,,,$44.38,-3.96%,$96.07,107.90%,$116.18,151.42%,B,NYSE:B,-0.747
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$216.44,-17.16%,,,,$217.49,0.49%,$50.95,-76.46%,$95.89,-55.70%,BA,NYSE:BA,-0.291
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$152.24,-12.21%,,,,$153.49,0.82%,$248.64,63.32%,$270.76,77.85%,BABA,NYSE:BABA,0.096
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$56.17,-19.55%,,,,$55.71,-0.82%,-$53.08,-194.50%,-$48.97,-187.18%,BAC,NYSE:BAC,-0.542
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$52.66,29.10%,,,,$51.99,-1.27%,$35.22,-33.13%,$59.48,12.95%,BALL,NYSE:BALL,-0.544
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,,$19.70,-4.72%,,,,$20.04,1.73%,-$134.15,-780.95%,-$122.17,-720.13%,BANC,NYSE:BANC,0.004
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$109.73,0.21%,,,,$110.51,0.71%,-$5.79,-105.27%,$6.28,-94.27%,BANF,NASDAQ:BANF,-0.069
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,,$64.61,-1.24%,,,,$65.37,1.18%,-$217.50,-436.64%,-$224.68,-447.75%,BANR,NASDAQ:BANR,-0.239
NYSE:BAP,19 Nov 2025,$220.25,2,,,,$291.50,-24.44%,,,,$289.02,-0.85%,$196.08,-32.73%,$250.69,-14.00%,BAP,NYSE:BAP,-0.400
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$3.97,-14.91%,,,,$3.92,-1.26%,$4.89,23.21%,$5.40,35.96%,BB,NYSE:BB,-0.548
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.35,-12.57%,,,,$3.36,0.30%,-$23.24,-793.81%,-$62.61,-1968.98%,BBD,NYSE:BBD,-0.058
NASDAQ:BBNX,11 Dec 2025,$41.35,4,,,3.75,$31.86,29.78%,29.78%,$41.35,$41.35,$32.60,2.32%,$0.00,-100.00%,$0.00,-100.00%,BBNX,NASDAQ:BBNX,0.350
NYSE:BBT,19 Nov 2025,$27.72,3,,,,$26.90,3.05%,,,,$27.20,1.12%,$0.00,-100.00%,$0.00,-100.00%,BBT,NYSE:BBT,-0.041
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$23.15,-25.68%,,,,$23.09,-0.26%,$93.14,302.32%,$98.72,326.42%,BBVA,NYSE:BBVA,-0.529
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$62.34,-33.68%,,,,$57.61,-7.59%,$161.82,159.58%,$206.76,231.67%,BBW,NYSE:BBW,-0.329
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$19.79,147.40%,,,,$19.33,-2.32%,$87.52,342.27%,$11.70,-40.88%,BBWI,NYSE:BBWI,-0.283
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$69.61,26.39%,,,,$69.58,-0.04%,$138.07,98.34%,$152.36,118.88%,BBY,NYSE:BBY,-0.180
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$18.88,-1.11%,,,,$19.24,1.91%,-$53.72,-384.52%,-$50.84,-369.29%,BCAL,NASDAQ:BCAL,-0.076
NYSE:BCH,19 Nov 2025,$33.72,2,,,,$38.36,-12.10%,,,,$38.06,-0.78%,$15.28,-60.17%,$3.04,-92.08%,BCH,NYSE:BCH,-0.335
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$25.74,-33.01%,,,,$25.43,-1.20%,-$30.46,-218.35%,-$30.46,-218.35%,BCS,NYSE:BCS,-0.483
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$13.93,18.49%,,,,$13.77,-1.15%,$1.56,-88.78%,$0.97,-93.01%,BCSF,NYSE:BCSF,-0.300
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$176.45,-54.23%,,,,$176.18,-0.15%,$276.11,56.48%,$319.34,80.98%,BELFB,NASDAQ:BELFB,-0.090
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$101.32,18.38%,,,,$103.37,2.02%,$153.08,51.09%,$185.99,83.56%,BFAM,NYSE:BFAM,0.223
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$126.93,-7.47%,,,,$129.91,2.35%,-$153.68,-221.08%,-$140.06,-210.34%,BFC,NASDAQ:BFC,-0.050
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.32,-14.41%,,,,,-100.00%,-$2.00,-116.23%,-$2.00,-116.23%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,23 Dec 2025,$44.26,3,,5,2.25,$31.55,40.29%,40.29%,$44.26,$44.26,$30.20,-4.28%,-$17.78,-156.36%,-$2.26,-107.18%,BFS,NYSE:BFS,-0.888
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$26.72,-5.51%,,,,$26.98,0.97%,-$125.17,-568.45%,-$121.81,-555.87%,BFST,NASDAQ:BFST,-0.216
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$31.87,-7.84%,,,,$31.74,-0.41%,-$176.17,-652.78%,-$171.49,-638.11%,BHB,NYSEAMERICAN:BHB,-0.505
NYSE:BHP,11 Dec 2025,$58.46,3,$49.75,6,2.5,$61.89,-19.62%,-19.62%,$49.75,$58.46,$60.11,-2.88%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,-0.636
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,,$63.08,4.66%,,,,$62.86,-0.35%,-$243.25,-485.62%,-$218.59,-446.53%,BHRB,NASDAQ:BHRB,-0.448
NYSE:BIO,11 Dec 2025,$345.93,4,$357.50,4,3,$303.88,13.84%,13.84%,$345.93,$357.50,$303.12,-0.25%,$339.70,11.79%,$431.43,41.97%,BIO,NYSE:BIO,-0.015
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$42.36,30.35%,,,,$41.88,-1.13%,$90.47,113.56%,$104.52,146.74%,BIRK,NYSE:BIRK,-0.520
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$93.85,-3.29%,,,,$97.20,3.57%,$94.46,0.65%,$93.12,-0.78%,BJ,NYSE:BJ,0.208
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.89,-15.51%,,,,$11.30,3.76%,-$8.79,-180.71%,$9.88,-9.29%,BKD,NYSE:BKD,0.287
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$45.25,-9.50%,,,,$46.28,2.28%,$60.24,33.13%,$75.73,67.36%,BKR,NASDAQ:BKR,0.131
NYSE:BKU,19 Nov 2025,$43.87,3,,,,$45.36,-3.28%,,,,$45.56,0.44%,-$319.74,-804.89%,-$312.46,-788.85%,BKU,NYSE:BKU,-0.014
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$431.92,8.34%,,,,$441.13,2.13%,$861.51,99.46%,$967.41,123.98%,BLD,NYSE:BLD,0.288
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,,$2.63,-16.35%,,,,$2.64,0.38%,$2.96,12.60%,$3.05,15.97%,BLDP,NASDAQ:BLDP,-0.357
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,088.11",-5.53%,,,,"$1,082.75",-0.49%,$954.68,-12.26%,"$1,064.24",-2.19%,BLK,NYSE:BLK,-0.492
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,,$64.21,16.80%,,,,$62.62,-2.48%,$209.15,225.73%,$220.03,242.67%,BLKB,NASDAQ:BLKB,-0.675
NASDAQ:BLNK,23 Dec 2025,$0.94,3,,6,2.75,$0.69,36.23%,36.23%,$0.94,$0.94,$0.70,1.45%,-$1.10,-259.87%,-$0.87,-225.85%,BLNK,NASDAQ:BLNK,-0.073
NYSE:BLSH,13 Nov 2025,$55.70,3,,,,$41.14,35.38%,,,,$41.33,0.46%,$0.00,-100.00%,$0.00,-100.00%,BLSH,NYSE:BLSH,-0.684
NYSE:BLX,19 Nov 2025,$40.42,3,,,,$44.41,-8.98%,,,,$44.24,-0.38%,"$2,781.03",6162.17%,"$2,785.91",6173.15%,BLX,NYSE:BLX,-0.322
NYSE:BMI,5 May 2025,$169.72,3,,6,,$180.75,-6.10%,,,,$180.50,-0.14%,$292.26,61.69%,$312.90,73.11%,BMI,NYSE:BMI,-0.311
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,,$26.59,2.29%,,,,$27.30,2.67%,-$144.20,-642.29%,-$142.77,-636.94%,BMRC,NASDAQ:BMRC,0.010
NYSE:BN,26 Aug 2024,$55.96,2,,,,$46.74,19.73%,,,,$45.97,-1.65%,-$91.97,-296.76%,-$70.15,-250.09%,BN,NYSE:BN,-0.546
