Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:ACHR,7 Jul 2025,$8.74,3,,,,$7.66,14.10%,,,,$8.08,5.48%,$6.90,-9.96%,$6.94,-9.46%,ACHR,NYSE:ACHR,0.140
NYSE:ACN,2 Sep 2025,$264.08,4,$333.45,9,,$261.04,1.17%,,,,$256.49,-1.74%,$565.26,116.54%,$619.36,137.27%,ACN,NYSE:ACN,0.166
NYSE:ACVA,18 Sep 2025,$10.72,3,,,,$7.71,39.07%,,,,$7.65,-0.78%,$10.72,39.09%,$7.52,-2.43%,ACVA,NYSE:ACVA,-0.559
NYSE:ADC,19 Sep 2025,$79.26,4,$81.90,8,,$74.24,6.76%,,,,$73.13,-1.50%,$93.17,25.50%,$137.51,85.23%,ADC,NYSE:ADC,-0.827
NASDAQ:ADIL,11 Jul 2025,$0.51,3,,,,$0.31,65.48%,,,,,-100.00%,-$2.00,-745.16%,-$2.00,-745.16%,ADIL,NASDAQ:ADIL,-2.000
NASDAQ:ADTN,23 Aug 2025,$7.59,3,,,,$8.15,-6.87%,,,,$12.09,48.34%,$4.01,-50.76%,$27.26,234.53%,ADTN,NASDAQ:ADTN,1.000
NYSE:AEM,24 Oct 2025,$79.48,1,,,,$169.61,-53.14%,,,,$174.70,3.00%,$321.02,89.27%,$382.82,125.71%,AEM,NYSE:AEM,-0.069
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$119.24,-12.19%,,,,$123.21,3.33%,$6.10,-94.88%,$127.48,6.91%,AEP,NASDAQ:AEP,-0.350
NYSE:AES,11 Jul 2025,$13.47,3,,,,$13.97,-3.61%,,,,$14.00,0.21%,-$54.31,-488.73%,-$49.87,-456.98%,AES,NYSE:AES,-0.287
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$15.16,17.41%,,,,$14.51,-4.29%,$120.14,692.46%,$147.44,872.56%,AFYA,NASDAQ:AFYA,-0.785
NYSE:AG,12 Aug 2025,$7.66,3,,,,$15.86,-51.73%,,,,$13.91,-12.30%,$17.04,7.44%,$23.07,45.45%,AG,NYSE:AG,-0.345
NYSE:AGI,24 Oct 2025,$19.15,2,,,,$36.01,-46.82%,,,,$37.29,3.55%,$54.21,50.53%,$63.63,76.69%,AGI,NYSE:AGI,-0.098
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,2.75,$174.25,3.16%,3.16%,$179.75,$219.00,$168.58,-3.25%,"-$2,509.44",-1540.14%,"-$2,578.62",-1579.84%,AGM,NYSE:AGM,-0.690
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,,$10.47,-2.77%,,,,$10.45,-0.19%,-$73.13,-798.49%,-$67.34,-743.18%,AGNC,NASDAQ:AGNC,-0.491
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$89.37,12.15%,,,,$89.47,0.11%,$32.02,-64.17%,$32.08,-64.10%,AGO,NYSE:AGO,-0.641
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$8.09,16.19%,,,,$7.98,-1.36%,$36.53,351.54%,$17.95,121.92%,AGRO,NYSE:AGRO,-0.518
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$76.96,10.14%,,,,$75.75,-1.57%,-$58.38,-175.85%,$7.83,-89.83%,AIG,NYSE:AIG,-0.482
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$47.45,40.78%,,,,$47.66,0.44%,$65.82,38.71%,$108.51,128.68%,AIN,NYSE:AIN,-0.149
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$3.43,45.77%,,,,$3.45,0.58%,$4.44,29.59%,$4.11,19.77%,AIRS,NASDAQ:AIRS,-0.433
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$221.83,-0.00%,,,,$227.67,2.63%,$476.80,114.94%,$567.21,155.70%,AIZ,NYSE:AIZ,-0.388
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$64.08,-22.18%,,,,$63.86,-0.34%,-$213.28,-432.83%,-$82.83,-229.25%,AL,NYSE:AL,-0.490
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$79.13,2.93%,,,,$79.80,0.85%,$139.20,75.91%,$188.50,138.21%,ALC,NYSE:ALC,-0.164
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,2.5,$15.42,7.76%,7.76%,$16.62,$21.00,$0.00,-100.00%,$21.42,38.89%,$14.97,-2.94%,ALEX,NYSE:ALEX,-1.000
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.24,178.62%,,,,$2.30,2.68%,$1.14,-49.03%,$11.99,435.25%,ALIT,NYSE:ALIT,-0.394
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$209.40,-12.74%,,,,$214.39,2.38%,$717.64,242.71%,$837.84,300.12%,ALL,NYSE:ALL,-0.238
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$164.22,0.71%,,,,$171.30,4.31%,$313.55,90.93%,$344.38,109.71%,ALLE,NYSE:ALLE,0.393
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$41.25,0.68%,,,,$40.79,-1.12%,-$447.90,-1185.83%,-$482.97,-1270.84%,ALLY,NYSE:ALLY,-0.609
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$21.66,13.29%,,,,$21.22,-2.03%,-$89.04,-511.08%,-$76.39,-452.68%,ALRS,NASDAQ:ALRS,-0.700
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$89.30,9.90%,,,,$88.57,-0.82%,$216.71,142.67%,$245.50,174.92%,ALSN,NYSE:ALSN,-0.457
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,,$4.77,-27.30%,,,,$5.13,7.55%,$3.70,-22.39%,$3.72,-22.08%,ALT,NASDAQ:ALT,-0.574
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.62,229.01%,,,,$1.81,11.73%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.481
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$4.60,88.30%,,,,$5.00,8.70%,$6.03,31.00%,$7.96,73.14%,ALVO,NASDAQ:ALVO,-0.668
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$30.19,1.53%,,,,$29.15,-3.44%,-$137.98,-557.04%,-$137.09,-554.09%,AMAL,NASDAQ:AMAL,-0.540
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,#N/A,#N/A,,,,$8.87,#N/A,$193.10,#N/A,$202.41,#N/A,AMBC,NYSE:AMBC,-0.439
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$3.88,32.45%,,,,$3.69,-4.90%,$2.18,-43.89%,$10.21,163.16%,AMBP,NYSE:AMBP,-0.524
NYSE:AMCR,2 Dec 2025,$11.25,3,$10.82,7,2.75,$8.43,28.35%,28.35%,$10.82,$11.25,$8.37,-0.71%,$4.64,-44.92%,$1.49,-82.28%,AMCR,NYSE:AMCR,-0.632
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$5.63,24.22%,,,,$5.25,-6.75%,$21.56,282.88%,$22.17,293.70%,AMPY,NYSE:AMPY,-0.617
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,$29.25,-1.85%,,,,$27.30,-6.67%,$200.02,583.84%,$211.38,622.68%,AMRK,NASDAQ:AMRK,-0.378
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$31.19,30.36%,,,,$30.83,-1.15%,$39.05,25.21%,$41.02,31.52%,AMSC,NASDAQ:AMSC,-0.226
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$40.24,14.28%,,,,$0.00,-100.00%,$31.71,-21.20%,$32.49,-19.25%,AMSF,NASDAQ:AMSF,-1.000
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,2.25,$18.95,2.06%,2.06%,$19.34,$21.00,$18.63,-1.69%,-$172.74,-1011.55%,-$171.22,-1003.54%,AMTB,NYSE:AMTB,-0.611
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.60,99.13%,,,,$1.68,5.00%,$2.00,25.26%,-$6.87,-529.64%,AMTX,NASDAQ:AMTX,-0.671
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$56.04,54.59%,,,,$54.07,-3.52%,$50.78,-9.39%,$263.69,370.54%,AMWD,NASDAQ:AMWD,-0.643
NYSE:AMX,15 May 2025,$18.21,3,,3,,$22.38,-18.63%,,,,$22.98,2.68%,$74.50,232.87%,$154.08,588.47%,AMX,NYSE:AMX,-0.252
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$100.57,17.73%,,,,$95.52,-5.02%,$274.78,173.22%,$336.83,234.92%,ANF,NYSE:ANF,-0.333
NYSE:AON,29 Aug 2025,$347.01,2,,,,$346.09,0.27%,,,,$355.66,2.77%,$348.55,0.71%,$390.04,12.70%,AON,NYSE:AON,-0.104
NYSE:AOS,28 Nov 2025,$74.18,4,$78.38,6,3.25,$65.98,12.43%,12.43%,$74.18,$78.38,$66.46,0.73%,$154.72,134.50%,$164.34,149.08%,AOS,NYSE:AOS,-0.248
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$25.49,11.75%,,,,$24.50,-3.88%,$70.19,175.35%,$84.25,230.53%,APA,NASDAQ:APA,-0.467
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$257.35,15.13%,,,,$258.39,0.40%,$131.47,-48.91%,$179.99,-30.06%,APD,NYSE:APD,-0.519
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$35.34,-2.32%,,,,$34.07,-3.59%,$79.70,125.53%,$92.81,162.63%,APEI,NASDAQ:APEI,-0.670
NYSE:APH,16 Sep 2023,$81.57,2,,,,$141.75,-42.46%,,,,$140.37,-0.97%,$200.91,41.73%,$214.00,50.97%,APH,NYSE:APH,-0.001
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.73,-18.36%,,,,$3.54,-5.09%,$4.39,17.71%,$6.68,79.09%,API,NASDAQ:API,-0.398
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$37.07,79.09%,,,,$35.92,-3.10%,$97.88,164.04%,$121.27,227.14%,APOG,NASDAQ:APOG,-0.604
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.99,2.56%,,,,$6.14,2.50%,-$4.15,-169.26%,-$2.09,-134.84%,AQN,NYSE:AQN,-0.249
NYSE:AR,20 Aug 2025,$31.31,3,,,,$34.73,-9.86%,,,,$35.68,2.74%,$53.96,55.36%,$80.34,131.32%,AR,NYSE:AR,-0.118
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.67,34.38%,,,,$7.19,-6.26%,$2.01,-73.77%,$30.10,292.40%,ARCO,NYSE:ARCO,-0.754
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.69,21.86%,,,,$10.35,-3.18%,$16.13,50.89%,$32.74,206.31%,ARHS,NASDAQ:ARHS,-0.161
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$4.76,36.65%,,,,$4.68,-1.68%,-$12.56,-363.80%,-$0.35,-107.33%,ARKO,NASDAQ:ARKO,-0.284
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$30.10,61.69%,,,,$29.54,-1.86%,-$166.96,-654.67%,-$163.15,-642.01%,AROW,NASDAQ:AROW,-0.531
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$25.42,-7.40%,,,,$26.10,2.68%,-$169.65,-767.38%,-$165.58,-751.36%,ASB,NYSE:ASB,-0.560
NYSE:ASH,14 May 2025,$83.18,3,,4,,$57.55,44.54%,,,,$51.52,-10.48%,$91.30,58.65%,$181.88,216.03%,ASH,NYSE:ASH,-0.758
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,108.90",-21.44%,,,,"$1,020.87",-7.94%,"$1,089.70",-1.73%,"$1,149.25",3.64%,ASML,NASDAQ:ASML,-0.748
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$304.10,13.43%,,,,$307.73,1.19%,$333.63,9.71%,$350.51,15.26%,ASR,NYSE:ASR,0.014
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$94.50,38.87%,,,,$92.45,-2.17%,$175.83,86.07%,$200.65,112.33%,ATGE,NYSE:ATGE,-0.383
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$98.72,-36.18%,,,,$100.50,1.80%,$161.44,63.54%,$184.38,86.77%,ATI,NYSE:ATI,-0.304
NYSE:AU,20 Aug 2025,$29.75,2,,,,$83.54,-64.39%,,,,$87.73,5.02%,$224.43,168.65%,$228.75,173.82%,AU,NYSE:AU,0.276
NYSE:AUB,28 Nov 2025,$39.00,4,$41.70,7,3,$34.13,14.27%,14.27%,$39.00,$41.70,$33.52,-1.79%,-$133.78,-491.97%,-$129.80,-480.30%,AUB,NYSE:AUB,-0.590
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$181.26,19.73%,,,,$174.63,-3.66%,$219.59,21.15%,$285.80,57.67%,AVB,NYSE:AVB,-0.933
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$48.15,26.36%,,,,$46.91,-2.58%,$42.65,-11.42%,$49.42,2.63%,AVT,NASDAQ:AVT,-0.530
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,,$15.87,-5.83%,,,,$18.43,16.13%,$13.00,-18.07%,$13.03,-17.87%,AVTX,NASDAQ:AVTX,-0.308
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$172.21,8.31%,,,,$172.39,0.10%,$225.61,31.01%,$269.80,56.67%,AVY,NYSE:AVY,-0.407
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,2.5,$81.88,-6.99%,-6.99%,$76.16,$103.25,$81.32,-0.68%,-$170.79,-308.58%,-$160.14,-295.58%,AX,NYSE:AX,-0.512
NYSE:B,24 Oct 2025,$29.72,2,,,,$41.06,-27.62%,,,,$41.16,0.24%,$92.81,126.04%,$113.11,175.47%,B,NYSE:B,-0.122
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$205.09,-12.57%,,,,$193.39,-5.70%,$17.93,-91.26%,$65.58,-68.02%,BA,NYSE:BA,0.139
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$161.01,-16.99%,,,,$154.49,-4.05%,$169.48,5.26%,$174.47,8.36%,BABA,NYSE:BABA,-0.638
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$53.16,-15.00%,,,,$52.79,-0.70%,-$49.20,-192.54%,-$45.00,-184.66%,BAC,NYSE:BAC,-0.579
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$48.66,39.71%,,,,$49.28,1.27%,$33.03,-32.13%,$57.64,18.45%,BALL,NYSE:BALL,-0.446
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2,$18.75,0.11%,0.11%,$18.77,$20.69,$18.38,-1.97%,-$134.33,-816.44%,-$122.00,-750.66%,BANC,NYSE:BANC,-0.428
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$111.75,-1.60%,,,,$107.96,-3.39%,-$0.53,-100.47%,$11.89,-89.36%,BANF,NASDAQ:BANF,-0.326
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2,$63.81,0.00%,0.00%,$63.81,$71.50,$62.45,-2.13%,-$217.91,-441.49%,-$225.24,-452.99%,BANR,NASDAQ:BANR,-0.549
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.07,-17.00%,,,,$4.02,-1.23%,$3.55,-12.83%,$4.03,-0.87%,BB,NYSE:BB,-0.621
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.67,-20.19%,,,,$3.65,-0.54%,-$22.15,-703.56%,-$62.26,-1796.55%,BBD,NYSE:BBD,-0.672
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$21.82,-21.15%,,,,$21.40,-1.92%,$97.79,348.17%,$103.48,374.23%,BBVA,NYSE:BBVA,-0.555
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$52.44,-21.17%,,,,$52.49,0.10%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.357
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$18.62,162.95%,,,,$17.51,-5.96%,$86.88,366.60%,$9.59,-48.51%,BBWI,NYSE:BBWI,-0.074
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$74.93,17.41%,,,,$79.55,6.17%,$150.92,101.41%,$165.26,120.55%,BBY,NYSE:BBY,-0.273
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.44,-3.96%,,,,$19.16,-1.44%,-$52.32,-369.14%,-$49.36,-353.89%,BCAL,NASDAQ:BCAL,-0.633
NYSE:BCH,19 Nov 2025,$33.72,2,,,1.5,$38.52,-12.46%,-12.46%,$33.72,$33.72,$37.12,-3.63%,$16.25,-57.82%,$3.77,-90.22%,BCH,NYSE:BCH,-0.731
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$23.12,-25.42%,,,,$22.63,-2.12%,-$21.52,-193.10%,-$21.52,-193.10%,BCS,NYSE:BCS,-0.591
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.25,15.83%,,,,$14.05,-1.40%,$2.25,-84.18%,$1.66,-88.32%,BCSF,NYSE:BCSF,-0.722
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$161.71,-50.06%,,,,$161.86,0.09%,$258.01,59.55%,$302.56,87.10%,BELFB,NASDAQ:BELFB,0.000
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$104.30,15.00%,,,,$103.24,-1.02%,$158.01,51.49%,$191.87,83.96%,BFAM,NYSE:BFAM,-0.193
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$125.69,-6.55%,,,,$124.18,-1.20%,-$154.65,-223.04%,-$140.64,-211.89%,BFC,NASDAQ:BFC,-0.497
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$11.85,-11.01%,,,,,-100.00%,-$2.00,-116.88%,-$2.00,-116.88%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,,$30.29,32.59%,,,,$30.75,1.52%,-$20.18,-166.64%,$4.46,-85.26%,BFS,NYSE:BFS,-0.626
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$26.21,-3.67%,,,,$25.17,-3.97%,-$123.73,-572.05%,-$120.27,-558.86%,BFST,NASDAQ:BFST,-0.913
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$30.65,-4.18%,,,,$29.43,-3.98%,-$177.79,-680.06%,-$173.04,-664.55%,BHB,NYSEAMERICAN:BHB,-0.613
NYSE:BHP,24 Oct 2025,$54.73,3,,,,$56.27,-2.74%,,,,$55.77,-0.89%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,0.017
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,2.25,$64.78,1.91%,1.91%,$66.02,$72.00,$63.75,-1.59%,-$236.68,-465.36%,-$211.26,-426.11%,BHRB,NASDAQ:BHRB,-0.578
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$42.41,30.19%,,,,$43.57,2.74%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,-0.300
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$91.28,-0.57%,,,,$89.63,-1.81%,$90.41,-0.96%,$88.87,-2.64%,BJ,NYSE:BJ,-0.269
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.99,-16.28%,,,,$11.08,0.82%,-$8.44,-176.80%,$10.54,-4.09%,BKD,NYSE:BKD,-0.251
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$49.50,-17.27%,,,,$46.83,-5.39%,$65.86,33.06%,$81.67,65.00%,BKR,NASDAQ:BKR,-0.969
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$446.71,4.75%,,,,$453.33,1.48%,$901.99,101.92%,"$1,011.04",126.33%,BLD,NYSE:BLD,-0.119
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,,$2.71,-18.82%,,,,$2.78,2.58%,$3.11,14.73%,$3.20,18.01%,BLDP,NASDAQ:BLDP,-0.239
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,038.67",-1.03%,,,,"$1,050.82",1.17%,$922.92,-11.14%,"$1,035.04",-0.35%,BLK,NYSE:BLK,-0.271
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,2,$60.22,24.54%,24.54%,$75.00,$76.27,$0.00,-100.00%,$208.09,245.55%,$219.16,263.93%,BLKB,NASDAQ:BLKB,-1.000
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,,$1.27,136.22%,,,,$1.38,8.66%,-$0.94,-174.07%,-$0.65,-151.24%,BLNK,NASDAQ:BLNK,0.202
NYSE:BMI,5 May 2025,$169.72,3,,6,,$174.38,-2.67%,,,,$177.53,1.81%,$291.67,67.26%,$312.93,79.45%,BMI,NYSE:BMI,-0.207
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,2.75,$26.73,1.76%,1.76%,$27.20,$29.50,$26.64,-0.34%,-$143.32,-636.17%,-$141.87,-630.77%,BMRC,NASDAQ:BMRC,-0.511
NYSE:BN,26 Aug 2024,$55.96,2,,,,$46.32,20.82%,,,,$46.23,-0.19%,-$91.34,-297.19%,-$69.29,-249.60%,BN,NYSE:BN,-0.629
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$70.56,-21.57%,,,,$68.93,-2.31%,$0.00,-100.00%,$0.00,-100.00%,BNS,NYSE:BNS,-0.475
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,2.25,$65.94,4.70%,4.70%,$69.04,$73.00,$64.23,-2.59%,-$441.54,-769.61%,-$433.43,-757.31%,BOH,NYSE:BOH,-0.767
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$115.17,-4.40%,,,,$112.52,-2.30%,$209.28,81.72%,$239.89,108.30%,BOKF,NASDAQ:BOKF,-0.448
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$5.89,86.38%,,,,$5.96,1.19%,$49.27,736.44%,$80.01,1258.40%,BOOM,NASDAQ:BOOM,-0.427
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$26.82,8.17%,,,,$27.51,2.57%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.533
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$36.41,8.22%,,,,$36.08,-0.91%,$68.25,87.45%,$163.82,349.94%,BP,NYSE:BP,-0.226
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.39,47.29%,,,,$3.32,-2.06%,$3.42,0.84%,$77.37,2182.18%,BRY,NASDAQ:BRY,-0.569
NYSE:BSAC,19 Nov 2025,$26.95,3,,,2.25,$30.66,-12.10%,-12.10%,$26.95,$26.95,$29.64,-3.33%,-$77.46,-352.64%,-$74.31,-342.36%,BSAC,NYSE:BSAC,-0.560
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$6.56,-12.20%,,,,$6.35,-3.20%,$36.31,453.50%,$36.47,456.02%,BSBR,NYSE:BSBR,-0.728
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$41.90,5.23%,,,,,-100.00%,-$2.00,-104.77%,-$2.00,-104.77%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,,$3.10,1.89%,,,,$3.13,0.97%,$1.51,-51.28%,$1.51,-51.27%,BTCS,NASDAQ:BTCS,-0.350
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$12.50,-18.01%,,,,$12.95,3.60%,$6.89,-44.86%,$6.63,-46.98%,BTDR,NASDAQ:BTDR,-0.387
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$57.99,-7.40%,,,,$58.53,0.93%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,-0.193
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.26,118.08%,,,,,-100.00%,-$2.00,-869.23%,-$2.00,-869.23%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.02,101.35%,,,,$9.19,1.88%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL,-0.497
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,,$9.36,37.61%,,,,$9.37,0.11%,$26.66,184.79%,$26.61,184.34%,BUR,NYSE:BUR,-0.634
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$245.68,-18.67%,,,,$252.31,2.70%,$402.05,63.65%,$424.47,72.77%,BURL,NYSE:BURL,-0.432
