Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:ADTN,11 Dec 2025,$9.80,3,$13.40,9,4,$8.31,17.89%,17.89%,$9.80,$13.40,$13.13,58.00%,$4.50,-45.82%,$27.10,226.11%,ADTN,NASDAQ:ADTN,1.000
NYSE:AEM,24 Oct 2025,$79.48,1,,,,$168.27,-52.77%,,,,$164.36,-2.32%,$310.51,84.53%,$370.54,120.20%,AEM,NYSE:AEM,-0.492
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$114.13,-8.25%,,,,$115.65,1.33%,-$1.34,-101.17%,$116.58,2.15%,AEP,NASDAQ:AEP,-0.381
NYSE:AES,11 Jul 2025,$13.47,3,,,,$13.83,-2.64%,,,,$13.67,-1.16%,-$54.42,-493.48%,-$49.99,-461.48%,AES,NYSE:AES,-0.699
NASDAQ:AFYA,13 Feb 2025,$25.44,3,$17.80,2,,$14.55,22.34%,,,,$14.22,-2.27%,$116.12,698.10%,$142.63,880.29%,AFYA,NASDAQ:AFYA,-0.815
NYSE:AG,12 Aug 2025,$7.66,3,,,,$15.94,-51.98%,,,,$14.07,-11.73%,$16.78,5.29%,$22.68,42.28%,AG,NYSE:AG,-0.796
NYSE:AGI,24 Oct 2025,$19.15,2,,,,$38.49,-50.25%,,,,$35.49,-7.79%,$52.16,35.52%,$61.31,59.30%,AGI,NYSE:AGI,-0.433
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,,$182.13,-1.31%,,,,$168.51,-7.48%,"-$2,522.02",-1484.73%,"-$2,588.58",-1521.28%,AGM,NYSE:AGM,-0.901
NASDAQ:AGNC,28 Oct 2025,$11.15,4,$10.18,8,,$10.32,-1.36%,,,,$10.31,-0.10%,-$73.16,-808.93%,-$67.50,-754.08%,AGNC,NASDAQ:AGNC,-0.767
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$90.22,11.09%,,,,$85.69,-5.02%,$27.61,-69.39%,$27.68,-69.32%,AGO,NYSE:AGO,-0.824
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$7.13,31.84%,,,,$7.98,11.92%,$35.95,404.19%,$17.83,150.08%,AGRO,NYSE:AGRO,-0.703
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$84.90,-0.16%,,,,$75.38,-11.21%,-$58.95,-169.44%,$6.34,-92.54%,AIG,NYSE:AIG,-0.518
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$52.16,28.07%,,,,$48.65,-6.73%,$66.74,27.96%,$108.55,108.12%,AIN,NYSE:AIN,-0.685
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$2.60,92.31%,,,,$2.71,4.23%,$3.91,50.55%,$3.59,38.12%,AIRS,NASDAQ:AIRS,-0.539
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$229.30,-3.26%,,,,$220.10,-4.01%,$453.05,97.58%,$540.86,135.87%,AIZ,NYSE:AIZ,-0.537
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$64.10,-22.20%,,,,$63.77,-0.51%,-$213.17,-432.55%,-$85.32,-233.11%,AL,NYSE:AL,-0.522
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$78.80,3.36%,,,,$81.92,3.96%,$138.32,75.54%,$186.22,136.31%,ALC,NYSE:ALC,0.114
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,2.5,$20.93,-20.61%,-20.61%,$16.62,$21.00,$0.00,-100.00%,$20.59,-1.64%,$14.38,-31.28%,ALEX,NYSE:ALEX,-1.000
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,,$2.11,195.78%,,,,$2.01,-4.74%,$0.77,-63.67%,$11.39,439.94%,ALIT,NYSE:ALIT,-0.587
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$207.18,-11.80%,,,,$197.53,-4.66%,$681.08,228.74%,$797.61,284.99%,ALL,NYSE:ALL,-0.658
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$160.83,2.83%,,,,$161.93,0.68%,$301.22,87.29%,$331.15,105.90%,ALLE,NYSE:ALLE,0.006
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$45.19,-8.10%,,,,$41.36,-8.48%,-$447.73,-1090.78%,-$482.00,-1166.62%,ALLY,NYSE:ALLY,-0.695
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$23.48,4.51%,,,,$21.30,-9.28%,-$90.63,-486.01%,-$78.36,-433.73%,ALRS,NASDAQ:ALRS,-0.917
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$99.84,-1.70%,,,,$99.38,-0.46%,$215.95,116.30%,$243.94,144.34%,ALSN,NYSE:ALSN,0.291
NASDAQ:ALT,28 Oct 2025,$3.47,3,$19.75,5,,$5.27,-34.20%,,,,$4.99,-5.31%,$3.69,-30.06%,$3.70,-29.78%,ALT,NASDAQ:ALT,-0.606
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$1.48,260.14%,,,,$1.35,-8.78%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.720
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$5.57,55.51%,,,,$5.21,-6.46%,$6.15,10.47%,$8.04,44.33%,ALVO,NASDAQ:ALVO,-0.757
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$31.99,-4.19%,,,,$30.41,-4.94%,-$139.06,-534.70%,-$138.19,-531.97%,AMAL,NASDAQ:AMAL,-0.752
NYSE:AMBC,3 Sep 2025,$10.68,3,,2,,#N/A,#N/A,,,,$0.00,#N/A,$188.85,#N/A,$197.94,#N/A,AMBC,NYSE:AMBC,-1.000
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$4.11,25.04%,,,,$3.79,-7.79%,$2.21,-46.24%,$10.13,146.38%,AMBP,NYSE:AMBP,-0.727
NYSE:AMCR,2 Dec 2025,$11.25,3,$10.82,7,2.75,$8.23,31.47%,31.47%,$10.82,$11.25,$8.20,-0.36%,$4.31,-47.58%,$1.23,-85.00%,AMCR,NYSE:AMCR,-0.516
NYSE:AMPY,26 Aug 2025,$6.99,3,,,,$4.85,44.20%,,,,$5.12,5.57%,$21.07,334.37%,$21.71,347.59%,AMPY,NYSE:AMPY,-0.661
NASDAQ:AMRK,30 Aug 2025,$28.71,3,,2,,#N/A,#N/A,,,,$27.40,#N/A,$196.03,#N/A,$207.21,#N/A,AMRK,NASDAQ:AMRK,-0.945
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$31.07,30.87%,,,,$31.95,2.83%,$40.31,29.73%,$42.23,35.93%,AMSC,NASDAQ:AMSC,-0.521
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$39.18,17.37%,,,,$0.00,-100.00%,$26.97,-31.17%,$27.74,-29.21%,AMSF,NASDAQ:AMSF,-1.000
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,2,$20.48,-5.57%,-5.57%,$19.34,$21.00,$18.70,-8.69%,-$172.58,-942.65%,-$171.08,-935.34%,AMTB,NYSE:AMTB,-0.908
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$1.47,116.73%,,,,$1.44,-2.04%,$1.61,9.31%,-$7.10,-582.68%,AMTX,NASDAQ:AMTX,-0.603
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$57.21,51.43%,,,,$52.59,-8.08%,$49.96,-12.68%,$256.31,348.02%,AMWD,NASDAQ:AMWD,-0.725
NYSE:AMX,15 May 2025,$18.21,3,,3,,$21.33,-14.63%,,,,$20.96,-1.73%,$71.10,233.35%,$148.95,598.30%,AMX,NYSE:AMX,-0.763
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$112.09,5.63%,,,,$91.79,-18.11%,$265.76,137.09%,$326.05,190.88%,ANF,NYSE:ANF,-0.727
NYSE:AON,29 Aug 2025,$347.01,2,,,,$353.79,-1.92%,,,,$343.03,-3.04%,$336.88,-4.78%,$377.72,6.76%,AON,NYSE:AON,-0.295
NYSE:AOS,28 Nov 2025,$74.18,4,$78.38,6,3.25,$68.72,7.95%,7.95%,$74.18,$78.38,$67.42,-1.89%,$154.79,125.24%,$164.23,138.98%,AOS,NYSE:AOS,-0.082
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$25.91,9.94%,,,,$25.74,-0.66%,$71.10,174.42%,$85.14,228.59%,APA,NASDAQ:APA,-0.744
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$243.00,21.93%,,,,$228.37,-6.02%,$131.19,-46.01%,$178.89,-26.38%,APD,NYSE:APD,-0.656
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$36.93,-6.53%,,,,$33.15,-10.24%,$78.21,111.78%,$91.07,146.61%,APEI,NASDAQ:APEI,-0.856
NYSE:APH,16 Sep 2023,$81.57,2,,,,$129.24,-36.89%,,,,$141.61,9.57%,$197.29,52.66%,$210.00,62.49%,APH,NYSE:APH,-0.028
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.92,-22.32%,,,,$3.66,-6.63%,$4.50,14.67%,$6.74,71.88%,API,NASDAQ:API,-0.714
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$39.99,66.01%,,,,$37.36,-6.58%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG,-0.642
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$5.88,4.48%,,,,$5.61,-4.59%,-$4.49,-176.44%,-$2.45,-141.65%,AQN,NYSE:AQN,-0.852
NYSE:AR,20 Aug 2025,$31.31,3,,,,$35.19,-11.03%,,,,$36.11,2.61%,$53.75,52.73%,$79.76,126.66%,AR,NYSE:AR,-0.522
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$7.48,37.79%,,,,$7.08,-5.35%,$1.35,-81.97%,$28.62,282.63%,ARCO,NYSE:ARCO,-0.787
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$10.87,19.84%,,,,$10.28,-5.43%,$16.03,47.44%,$32.39,197.99%,ARHS,NASDAQ:ARHS,-0.681
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$5.08,28.05%,,,,$4.77,-6.10%,-$12.56,-347.17%,-$0.52,-110.32%,ARKO,NASDAQ:ARKO,-0.693
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$32.20,51.15%,,,,$29.87,-7.24%,-$167.04,-618.77%,-$163.29,-607.11%,AROW,NASDAQ:AROW,-0.780
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$27.10,-13.14%,,,,$25.86,-4.58%,-$170.34,-728.57%,-$166.32,-713.73%,ASB,NYSE:ASB,-0.573
NYSE:ASH,14 May 2025,$83.18,3,,4,,$59.15,40.63%,,,,$56.69,-4.16%,$94.89,60.43%,$183.60,210.40%,ASH,NYSE:ASH,-0.743
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,080.85",-19.40%,,,,"$1,069.97",-1.01%,"$1,127.44",4.31%,"$1,185.24",9.66%,ASML,NASDAQ:ASML,-0.949
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$320.24,7.71%,,,,$297.16,-7.21%,$332.11,3.71%,$348.77,8.91%,ASR,NYSE:ASR,-0.747
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,$92.88,41.29%,,,,$93.60,0.78%,$175.97,89.46%,$200.45,115.82%,ATGE,NYSE:ATGE,-0.439
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$108.96,-42.18%,,,,$97.51,-10.51%,$158.49,45.46%,$180.77,65.90%,ATI,NYSE:ATI,-0.782
NYSE:AU,20 Aug 2025,$29.75,2,,,,$82.92,-64.12%,,,,$79.33,-4.33%,$213.59,157.59%,$259.19,212.58%,AU,NYSE:AU,-0.259
NYSE:AUB,3 Dec 2025,$35.14,3,$41.70,7,2.5,$36.65,-4.12%,-4.12%,$35.14,$41.70,$33.63,-8.24%,-$134.02,-465.68%,-$130.10,-454.99%,AUB,NYSE:AUB,-0.792
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$176.90,22.68%,,,,$0.00,-100.00%,$214.14,21.05%,$279.39,57.93%,AVB,NYSE:AVB,-1.000
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$49.92,21.88%,,,,$48.76,-2.32%,$43.32,-13.21%,$50.03,0.22%,AVT,NASDAQ:AVT,-0.661
NASDAQ:AVTX,28 Oct 2025,$14.94,3,$33.56,7,,$18.60,-19.65%,,,,$17.61,-5.32%,$11.58,-37.76%,$11.61,-37.59%,AVTX,NASDAQ:AVTX,-0.715
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$182.60,2.15%,,,,$170.08,-6.86%,$230.48,26.22%,$274.03,50.07%,AVY,NYSE:AVY,-0.850
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,2.25,$85.42,-10.84%,-10.84%,$76.16,$103.25,$83.12,-2.69%,-$172.32,-301.73%,-$161.98,-289.63%,AX,NYSE:AX,-0.704
NYSE:B,24 Oct 2025,$29.72,2,,,,$43.09,-31.03%,,,,$39.93,-7.33%,$90.72,110.53%,$110.45,156.33%,B,NYSE:B,-0.513
NYSE:BA,9 Apr 2025,$179.31,5,,9,,$204.38,-12.27%,,,,$205.59,0.59%,$29.63,-85.50%,$75.93,-62.85%,BA,NYSE:BA,-0.001
NYSE:BABA,20 Aug 2025,$133.65,4,,7,,$155.68,-14.15%,,,,$161.13,3.50%,$256.89,65.01%,$279.01,79.22%,BABA,NYSE:BABA,0.002
NYSE:BAC,14 Aug 2025,$45.19,3,,6,,$55.14,-18.05%,,,,$52.95,-3.97%,-$55.38,-200.44%,-$51.27,-192.98%,BAC,NYSE:BAC,-0.679
NYSE:BALL,20 Aug 2025,$67.98,3,,6,,$50.91,33.54%,,,,$47.26,-7.17%,$31.98,-37.19%,$56.24,10.47%,BALL,NYSE:BALL,-0.584
NYSE:BANC,19 Nov 2025,$18.77,3,$20.69,3,2,$19.83,-5.35%,-5.35%,$18.77,$20.69,$18.93,-4.54%,-$134.72,-779.36%,-$122.74,-718.94%,BANC,NYSE:BANC,-0.566
NASDAQ:BANF,21 Oct 2025,$109.96,3,$120.00,4,,$113.28,-2.93%,,,,$105.83,-6.58%,-$6.03,-105.32%,$6.04,-94.66%,BANF,NASDAQ:BANF,-0.884
NASDAQ:BANR,19 Nov 2025,$63.81,3,$71.50,3,2,$66.36,-3.84%,-3.84%,$63.81,$71.50,$63.37,-4.51%,-$218.21,-428.83%,-$225.39,-439.65%,BANR,NASDAQ:BANR,-0.730
NYSE:BB,18 Aug 2025,$3.38,3,,6,,$4.28,-21.07%,,,,$4.30,0.47%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB,-0.674
NYSE:BBD,4 Sep 2025,$2.93,3,,6,,$3.45,-15.10%,,,,$3.24,-6.09%,-$23.29,-775.15%,-$62.66,-1916.26%,BBD,NYSE:BBD,-0.802
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,,$22.63,-23.98%,,,,$21.47,-5.13%,$91.02,302.23%,$96.56,326.68%,BBVA,NYSE:BBVA,-0.741
NYSE:BBW,15 Aug 2025,$41.34,2,,8,,$52.74,-21.61%,,,,$48.16,-8.68%,$0.00,-100.00%,$0.00,-100.00%,BBW,NYSE:BBW,-0.537
NYSE:BBWI,21 Jul 2025,$48.96,3,,3,,$20.05,144.19%,,,,$18.54,-7.53%,$86.63,332.09%,$10.81,-46.08%,BBWI,NYSE:BBWI,-0.613
NYSE:BBY,30 Aug 2025,$87.98,3,,5,,$73.46,19.76%,,,,$72.98,-0.65%,$141.02,91.97%,$155.28,111.38%,BBY,NYSE:BBY,-0.290
NASDAQ:BCAL,2 Oct 2025,$19.29,3,$18.67,5,,$19.78,-5.61%,,,,$19.49,-1.47%,-$53.12,-368.54%,-$50.24,-354.00%,BCAL,NASDAQ:BCAL,-0.675
NYSE:BCH,19 Nov 2025,$33.72,2,,,1.5,$38.84,-13.18%,-13.18%,$33.72,$33.72,$36.09,-7.08%,$14.23,-63.36%,$1.99,-94.88%,BCH,NYSE:BCH,-0.813
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$23.84,-27.68%,,,,$23.18,-2.77%,-$32.74,-237.32%,-$32.74,-237.32%,BCS,NYSE:BCS,-0.413
NYSE:BCSF,30 Aug 2025,$16.51,3,,5,,$14.50,13.83%,,,,$0.00,-100.00%,$2.15,-85.15%,$1.56,-89.21%,BCSF,NYSE:BCSF,-1.000
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$173.12,-53.35%,,,,$169.22,-2.25%,$265.94,53.62%,$309.17,78.59%,BELFB,NASDAQ:BELFB,-0.138
NYSE:BFAM,1 Sep 2025,$119.95,3,,8,,$100.71,19.10%,,,,$96.78,-3.90%,$155.52,54.42%,$188.43,87.10%,BFAM,NYSE:BFAM,-0.754
NASDAQ:BFC,21 Oct 2025,$117.45,3,$137.00,7,,$135.26,-13.16%,,,,$127.11,-6.03%,-$152.18,-212.51%,-$138.56,-202.44%,BFC,NASDAQ:BFC,-0.577
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,,$12.74,-17.23%,,,,,-100.00%,-$2.00,-115.70%,-$2.00,-115.70%,BFIN,NASDAQ:BFIN,-2.000
NYSE:BFS,28 Oct 2025,$40.16,5,,6,,$31.80,26.29%,,,,$29.66,-6.73%,-$19.09,-160.04%,-$3.57,-111.24%,BFS,NYSE:BFS,-0.709
NASDAQ:BFST,25 Oct 2025,$25.25,3,$30.00,2,,$27.71,-8.89%,,,,$0.00,-100.00%,-$125.20,-551.82%,-$121.84,-539.69%,BFST,NASDAQ:BFST,-1.000
NYSEAMERICAN:BHB,10 Oct 2025,$29.37,1,,,,$32.90,-10.73%,,,,$30.33,-7.81%,-$177.22,-638.67%,-$172.54,-624.45%,BHB,NYSEAMERICAN:BHB,-0.819
NYSE:BHP,11 Dec 2025,$58.46,3,$49.75,6,3.5,$59.64,-16.58%,-16.58%,$49.75,$58.46,$88.44,48.29%,$0.00,-100.00%,$0.00,-100.00%,BHP,NYSE:BHP,1.000
NASDAQ:BHRB,19 Nov 2025,$66.02,3,$72.00,5,2.25,$69.28,-4.71%,-4.71%,$66.02,$72.00,$65.61,-5.30%,-$240.16,-446.65%,-$215.50,-411.06%,BHRB,NASDAQ:BHRB,-0.763
NYSE:BIRK,30 Aug 2025,$55.22,4,,3,,$45.51,21.32%,,,,$42.79,-5.98%,$0.00,-100.00%,$0.00,-100.00%,BIRK,NYSE:BIRK,-0.166
NYSE:BJ,20 Aug 2025,$90.76,0,,1,,$93.16,-2.58%,,,,$90.67,-2.67%,$91.31,-1.99%,$89.97,-3.43%,BJ,NYSE:BJ,-0.192
NYSE:BKD,30 Aug 2025,$9.20,4,,6,,$10.27,-10.41%,,,,$10.74,4.58%,-$8.90,-186.66%,$9.76,-4.92%,BKD,NYSE:BKD,-0.270
NASDAQ:BKR,21 Jul 2025,$40.95,3,,5,,$46.86,-12.61%,,,,$0.00,-100.00%,$64.14,36.88%,$79.63,69.94%,BKR,NASDAQ:BKR,-1.000
NYSE:BLD,30 Aug 2025,$467.93,3,,3,,$435.91,7.35%,,,,$431.74,-0.96%,$870.42,99.68%,$976.32,123.97%,BLD,NYSE:BLD,-0.387
NASDAQ:BLDP,29 Oct 2025,$3.68,3,$2.20,5,,$2.72,-19.12%,,,,$2.69,-1.10%,$3.09,13.66%,$3.18,16.92%,BLDP,NASDAQ:BLDP,-0.847
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,,"$1,089.09",-5.61%,,,,"$1,042.70",-4.26%,$937.88,-13.88%,"$1,047.44",-3.82%,BLK,NYSE:BLK,-0.742
NASDAQ:BLKB,19 Nov 2025,$76.27,3,$75.00,4,2,$62.90,19.24%,19.24%,$75.00,$76.27,$0.00,-100.00%,$209.48,233.04%,$220.36,250.33%,BLKB,NASDAQ:BLKB,-1.000
NASDAQ:BLNK,28 Oct 2025,$3.36,3,$3.00,8,,$0.78,284.62%,,,,$1.24,58.97%,-$1.05,-234.33%,-$0.76,-197.22%,BLNK,NASDAQ:BLNK,0.063
NYSE:BMI,5 May 2025,$169.72,3,,6,,$184.80,-8.16%,,,,$179.16,-3.05%,$289.85,56.84%,$310.49,68.01%,BMI,NYSE:BMI,-0.010
NASDAQ:BMRC,19 Nov 2025,$27.20,3,$29.50,7,2.5,$27.91,-2.54%,-2.54%,$27.20,$29.50,$26.41,-5.37%,-$144.08,-616.22%,-$142.65,-611.12%,BMRC,NASDAQ:BMRC,-0.696
NYSE:BN,26 Aug 2024,$55.96,2,,,,$45.66,22.56%,,,,$44.21,-3.18%,-$91.87,-301.20%,-$70.05,-253.42%,BN,NYSE:BN,-0.927
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$72.77,-23.96%,,,,$70.23,-3.49%,-$826.72,-1236.08%,-$783.55,-1176.75%,BNS,NYSE:BNS,-0.753
NYSE:BOH,18 Nov 2025,$69.04,3,$73.00,5,2,$69.15,-0.16%,-0.16%,$69.04,$73.00,$0.00,-100.00%,-$440.90,-737.60%,-$432.90,-726.03%,BOH,NYSE:BOH,-1.000
NASDAQ:BOKF,8 Oct 2025,$110.10,3,,,,$119.09,-7.55%,,,,$112.46,-5.57%,$188.80,58.54%,$218.61,83.56%,BOKF,NASDAQ:BOKF,-0.853
NASDAQ:BOOM,12 Aug 2025,$10.98,3,,6,,$6.65,65.08%,,,,$6.15,-7.52%,$47.85,619.58%,$77.73,1068.86%,BOOM,NASDAQ:BOOM,-0.523
NYSE:BOW,19 Sep 2025,$29.01,3,,,,$27.86,4.13%,,,,$25.20,-9.55%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW,-0.555
NYSE:BP,18 Aug 2025,$39.40,4,,9,,$35.26,11.75%,,,,$36.17,2.58%,$65.97,87.11%,$159.64,352.74%,BP,NYSE:BP,-0.059
NYSE:BRFS,15 Jul 2025,$3.91,3,,4,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,BRFS,NYSE:BRFS,-1.000
NASDAQ:BRY,25 Aug 2025,$4.99,3,,5,,$3.46,44.32%,,,,$3.31,-4.34%,$3.31,-4.42%,$75.62,2085.47%,BRY,NASDAQ:BRY,-0.789
NYSE:BSAC,19 Nov 2025,$26.95,3,,,2,$31.03,-13.15%,-13.15%,$26.95,$26.95,$29.12,-6.16%,-$78.07,-351.58%,-$74.96,-341.57%,BSAC,NYSE:BSAC,-0.765
NYSE:BSBR,13 Oct 2025,$5.76,3,,5,,$5.92,-2.70%,,,,$5.96,0.68%,$35.46,498.90%,$35.62,501.69%,BSBR,NYSE:BSBR,-0.712
NASDAQ:BSVN,2 Oct 2025,$44.09,3,$53.50,5,,$44.09,0.01%,,,,,-100.00%,-$2.00,-104.54%,-$2.00,-104.54%,BSVN,NASDAQ:BSVN,-2.000
NASDAQ:BTCS,28 Oct 2025,$3.16,3,$7.00,7,,$3.23,-2.21%,,,,$3.17,-1.86%,$1.66,-48.58%,$1.66,-48.57%,BTCS,NASDAQ:BTCS,-0.942
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$10.65,-3.77%,,,,$11.52,8.17%,$4.89,-54.10%,$4.65,-56.33%,BTDR,NASDAQ:BTDR,-0.664
NYSE:BTI,17 Sep 2025,$53.70,3,,,,$57.10,-5.96%,,,,$58.56,2.56%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI,0.005
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.25,126.80%,,,,,-100.00%,-$2.00,-900.00%,-$2.00,-900.00%,BTOG,NASDAQ:BTOG,-2.000
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,,$9.16,98.28%,,,,$9.30,1.53%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL,-0.752
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,,$9.00,43.11%,,,,$0.00,-100.00%,$25.60,184.46%,$25.56,183.98%,BUR,NYSE:BUR,-1.000
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$266.09,-24.91%,,,,$261.27,-1.81%,$380.67,43.06%,$402.78,51.37%,BURL,NYSE:BURL,-0.576
