Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",Score,Analyst Target Price,Tip Ranks Difference
NYSE:AEM,24 Oct 2025,$79.48,1,,,0.33,$217.89,-63.52%,,,,$202.26,-7.17%,$360.81,65.59%,$414.09,90.05%,AEM,NYSE:AEM,-0.984,$214.98,
NASDAQ:AEMD,4 Dec 2025,$7.60,3,,,,$2.64,187.88%,,,,,-100.00%,-$2.00,-175.76%,-$2.00,-175.76%,AEMD,NASDAQ:AEMD,-2.000,,
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,1.90,$121.98,-14.16%,,,,$121.08,-0.74%,$28.39,-76.72%,$53.71,-55.97%,AEP,NASDAQ:AEP,-0.331,$144.00,
NYSE:AER,5 Mar 2026,$119.70,1,,,1.11,$147.56,-18.88%,,,,$143.67,-2.64%,-$141.55,-195.93%,$127.11,-13.86%,AER,NYSE:AER,-0.689,$179.30,
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.75,-8.71%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,AES,NYSE:AES,-1.036,$15.00,
NASDAQ:AFYA,30 Jun 2026,$16.79,3,$21.00,2,1.01,$14.22,18.10%,,,,$13.62,-4.22%,$0.00,-100.00%,$0.00,-100.00%,AFYA,NASDAQ:AFYA,-0.727,$16.94,23.97%
NYSE:AG,12 Aug 2025,$7.66,3,,,1.13,$20.83,-63.25%,,,,$20.85,0.10%,$0.00,-100.00%,$0.00,-100.00%,AG,NYSE:AG,-0.672,$24.75,
NYSE:AGI,24 Oct 2025,$19.15,2,,,0.58,$38.32,-50.03%,,,,$36.20,-5.53%,$42.31,10.41%,$50.28,31.22%,AGI,NYSE:AGI,-0.923,$46.25,
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,1.56,$219.71,-18.19%,,,,$219.11,-0.27%,"-$3,347.78",-1623.73%,"-$3,412.88",-1653.36%,AGM,NYSE:AGM,-0.478,$257.00,-14.79%
NASDAQ:AGNC,6 Aug 2026,$12.07,3,$11.25,6,1.94,$10.98,2.46%,2.46%,$11.06,$12.07,$10.95,-0.27%,$0.00,-100.00%,$0.00,-100.00%,AGNC,NASDAQ:AGNC,-0.271,$11.06,1.72%
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,1.22,$74.19,35.09%,,,,$73.48,-0.96%,$0.00,-100.00%,$0.00,-100.00%,AGO,NYSE:AGO,-0.641,$90.33,16.61%
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,1.77,$11.26,-16.52%,,,,$10.67,-5.24%,$0.00,-100.00%,$0.00,-100.00%,AGRO,NYSE:AGRO,-0.389,$13.42,-29.96%
NASDAQ:AHCO,3 Dec 2025,$13.94,3,$13.67,6,1.17,$5.63,142.81%,,,,$5.30,-5.86%,$0.00,-100.00%,$0.00,-100.00%,AHCO,NASDAQ:AHCO,-0.701,$9.14,49.56%
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,1.33,$77.38,9.54%,,,,$75.45,-2.49%,$0.00,-100.00%,$0.00,-100.00%,AIG,NYSE:AIG,-0.575,$88.50,2.37%
NASDAQ:AIMD,29 Jan 2026,$2.10,3,,,,$1.39,51.37%,,,,,-100.00%,-$2.00,-243.88%,-$2.00,-243.88%,AIMD,NASDAQ:AIMD,-2.000,,
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,1.50,$58.34,14.50%,,,,$58.05,-0.50%,$0.00,-100.00%,$0.00,-100.00%,AIN,NYSE:AIN,-0.479,$62.00,7.74%
NASDAQ:AIP,5 Feb 2026,$16.04,3,$20.50,7,1.02,$22.61,-29.05%,,,,$22.68,0.31%,$0.00,-100.00%,$0.00,-100.00%,AIP,NASDAQ:AIP,-0.771,$41.00,-50.00%
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,1.08,$2.64,89.39%,,,,$2.62,-0.76%,$0.00,-100.00%,$0.00,-100.00%,AIRS,NASDAQ:AIRS,-0.744,$4.50,11.11%
NYSE:AIV,6 Aug 2026,$3.23,3,,3,4.78,$2.60,24.27%,24.27%,$3.23,$7.00,$2.80,7.69%,-$3.45,-232.66%,-$1.59,-161.33%,AIV,NYSE:AIV,0.901,$7.00,
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,1.62,$287.81,-22.93%,,,,$283.15,-1.62%,$0.00,-100.00%,$0.00,-100.00%,AIZ,NYSE:AIZ,-0.440,$322.33,-25.70%
NASDAQ:AKAM,11 Feb 2026,$114.28,5,$103.73,9,1.43,$105.66,-1.83%,,,,$109.03,3.19%,$0.00,-100.00%,$0.00,-100.00%,AKAM,NASDAQ:AKAM,-0.585,$157.43,-34.11%
NYSE:AL,2 Jan 2026,$58.27,3,$66.50,5,,,#DIV/0!,,,,,#DIV/0!,-$2.00,#DIV/0!,-$2.00,#DIV/0!,AL,NYSE:AL,-2.000,,
NASDAQ:ALAB,27 Jan 2026,$140.56,1,$194.64,5,0.86,$277.53,-49.35%,,,,$271.32,-2.24%,$0.00,-100.00%,$0.00,-100.00%,ALAB,NASDAQ:ALAB,-0.839,$389.95,-50.09%
NYSE:ALC,27 Aug 2025,$81.45,1,,,0.96,$73.70,10.52%,,,,$71.64,-2.80%,$0.00,-100.00%,$0.00,-100.00%,ALC,NYSE:ALC,-0.743,$85.24,
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,3.04,$20.84,-20.26%,,,,$0.00,-100.00%,$20.73,-0.55%,$26.17,25.58%,ALEX,NYSE:ALEX,-1.000,$21.00,0.00%
NASDAQ:ALGM,19 Jan 2026,$25.92,2,$39.14,8,1.18,$35.63,-27.26%,,,,$36.09,1.29%,$0.00,-100.00%,$0.00,-100.00%,ALGM,NASDAQ:ALGM,-0.699,$54.83,-28.62%
NYSE:ALIT,11 Feb 2026,$3.53,3,$3.67,5,1.49,$14.87,-76.23%,,,,$13.35,-10.22%,$0.00,-100.00%,$0.00,-100.00%,ALIT,NYSE:ALIT,-0.560,$40.25,-90.88%
NYSE:ALL,28 Apr 2026,$199.62,2,$248.30,5,1.84,$260.19,-23.28%,,,,$254.78,-2.08%,$0.00,-100.00%,$0.00,-100.00%,ALL,NYSE:ALL,-0.328,$274.32,-9.49%
NYSE:ALLE,24 Oct 2025,$165.38,3,,,1.05,$162.63,1.69%,,,,$160.18,-1.51%,$264.46,62.61%,$291.53,79.26%,ALLE,NYSE:ALLE,-0.681,$174.64,
NYSE:ALLY,29 Jun 2026,$48.35,3,$53.00,9,1.96,$42.45,13.91%,,,,$42.80,0.82%,$0.00,-100.00%,$0.00,-100.00%,ALLY,NYSE:ALLY,-0.319,$53.70,-1.30%
NASDAQ:ALNT,4 Feb 2026,$50.47,2,,,1.46,$93.08,-45.78%,,,,$93.12,0.04%,$0.00,-100.00%,$0.00,-100.00%,ALNT,NASDAQ:ALNT,-0.543,$118.00,
NASDAQ:ALRM,11 Feb 2026,$60.94,3,$85.00,1,0.83,$57.58,5.84%,,,,$55.76,-3.16%,$0.00,-100.00%,$0.00,-100.00%,ALRM,NASDAQ:ALRM,-0.785,$63.00,34.92%
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,1.54,$32.86,-25.33%,,,,$32.32,-1.64%,$0.00,-100.00%,$0.00,-100.00%,ALRS,NASDAQ:ALRS,-0.465,$35.40,-27.60%
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,1.64,$131.38,-25.30%,,,,$128.78,-1.98%,$0.00,-100.00%,$0.00,-100.00%,ALSN,NYSE:ALSN,-0.416,$139.40,-29.60%
NASDAQ:ALT,23 Dec 2025,$9.35,5,$13.00,2,1.23,$3.11,200.64%,,,,$2.92,-6.11%,$0.00,-100.00%,$0.00,-100.00%,ALT,NASDAQ:ALT,-0.674,$17.22,-24.51%
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,,#DIV/0!,,,,,#DIV/0!,-$2.00,#DIV/0!,-$2.00,#DIV/0!,ALTS,NASDAQ:ALTS,-2.000,,
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,0.64,$5.25,64.99%,,,,$4.21,-19.81%,$0.00,-100.00%,$0.00,-100.00%,ALVO,NASDAQ:ALVO,-0.869,$5.75,
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,1.74,$48.79,-37.18%,,,,$48.49,-0.61%,$0.00,-100.00%,$0.00,-100.00%,AMAL,NASDAQ:AMAL,-0.383,$53.50,
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,1.60,$5.32,-3.40%,,,,$5.29,-0.56%,$8.70,63.60%,$16.48,209.76%,AMBP,NYSE:AMBP,-0.416,$5.16,
NYSE:AMBQ,29 Jan 2026,$40.84,3,,,1.36,$56.73,-28.01%,,,,$56.71,-0.04%,$0.00,-100.00%,$0.00,-100.00%,AMBQ,NYSE:AMBQ,-0.618,$85.67,
NYSE:AMCR,21 May 2026,$52.70,5,$46.80,4,0.96,$47.91,-2.32%,,,,$47.36,-1.15%,$0.00,-100.00%,$0.00,-100.00%,AMCR,NYSE:AMCR,-0.715,$49.93,-6.27%
NASDAQ:AMD,28 Jan 2026,$229.36,2,$286.66,9,1.16,$456.75,-49.78%,,,,$457.19,0.10%,$0.00,-100.00%,$0.00,-100.00%,AMD,NASDAQ:AMD,-0.694,$613.09,-53.24%
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,1.35,$242.33,-21.67%,,,,$236.40,-2.45%,$0.00,-100.00%,$0.00,-100.00%,AME,NYSE:AME,-0.565,$277.50,-20.66%
NASDAQ:AMPG,9 Feb 2026,$2.53,3,$9.00,7,1.14,$3.45,-26.73%,,,,$3.37,-2.32%,$0.00,-100.00%,$0.00,-100.00%,AMPG,NASDAQ:AMPG,-0.716,$7.00,28.57%
NASDAQ:AMPL,5 Feb 2026,$11.31,4,$15.17,4,0.95,$13.15,-13.99%,,,,$12.48,-5.10%,$0.00,-100.00%,$0.00,-100.00%,AMPL,NASDAQ:AMPL,-0.723,$13.77,10.17%
NYSE:AMPY,20 Mar 2026,$8.49,3,$7.25,8,1.18,$4.78,51.67%,,,,$4.76,-0.42%,$0.00,-100.00%,$0.00,-100.00%,AMPY,NYSE:AMPY,-0.698,$7.75,-6.45%
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,1.80,$28.92,40.59%,,,,$29.46,1.87%,$0.00,-100.00%,$0.00,-100.00%,AMSC,NASDAQ:AMSC,-0.424,$61.75,
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,2.63,$26.42,74.06%,,,,$26.00,-1.59%,$0.00,-100.00%,$0.00,-100.00%,AMSF,NASDAQ:AMSF,-0.044,$35.67,
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,1.39,$28.77,-32.78%,,,,$28.17,-2.09%,$0.00,-100.00%,$0.00,-100.00%,AMTB,NYSE:AMTB,-0.542,$31.88,-34.13%
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,1.31,$1.89,68.57%,,,,$1.92,1.59%,$0.00,-100.00%,$0.00,-100.00%,AMTX,NASDAQ:AMTX,-0.640,$13.38,
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,,#DIV/0!,,,,,#DIV/0!,-$2.00,#DIV/0!,-$2.00,#DIV/0!,AMWD,NASDAQ:AMWD,-2.000,,
NYSE:AMX,23 Jun 2026,$26.38,3,$28.60,8,1.58,$23.80,10.82%,,,,$23.41,-1.64%,$34.75,46.00%,$71.43,200.11%,AMX,NYSE:AMX,-0.484,$29.44,-2.85%
NYSE:ANF,21 Sep 2025,$118.40,3,,1,1.04,$112.36,5.38%,,,,$104.29,-7.18%,$290.90,158.90%,$143.28,27.52%,ANF,NYSE:ANF,-0.691,$122.00,
NYSE:AON,29 Aug 2025,$347.01,2,,,0.76,$359.10,-3.37%,,,,$343.49,-4.35%,$317.47,-11.59%,$384.43,7.05%,AON,NYSE:AON,-0.825,$404.05,
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,1.53,$26.89,78.43%,,,,$27.73,3.12%,$0.00,-100.00%,$0.00,-100.00%,AORT,NYSE:AORT,-0.540,$42.15,22.68%
NYSE:AOS,14 Jan 2026,$71.54,4,$76.86,8,1.32,$62.72,14.06%,,,,$61.86,-1.37%,$118.55,89.02%,$132.90,111.90%,AOS,NYSE:AOS,-0.573,$69.91,9.94%
NASDAQ:AOSL,5 Feb 2026,$36.47,3,$24.33,6,1.11,$25.89,-6.03%,,,,$25.44,-1.74%,$0.00,-100.00%,$0.00,-100.00%,AOSL,NASDAQ:AOSL,-0.730,$43.75,-44.39%
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,1.42,$42.96,-33.69%,,,,$43.30,0.79%,$0.00,-100.00%,$0.00,-100.00%,APA,NASDAQ:APA,-0.508,$43.67,
NYSE:APAM,25 Feb 2026,$47.32,4,$45.00,6,2.18,$42.98,4.70%,,,,$42.30,-1.58%,$0.00,-100.00%,$0.00,-100.00%,APAM,NYSE:APAM,-0.145,$39.25,14.65%
NYSE:APD,30 Aug 2025,$296.29,3,,8,1.13,$306.24,-3.25%,,,,$297.28,-2.93%,$229.01,-25.22%,$316.43,3.33%,APD,NYSE:APD,-0.658,$343.63,
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,1.10,$46.25,-25.36%,,,,$42.79,-7.48%,$0.00,-100.00%,$0.00,-100.00%,APEI,NASDAQ:APEI,-0.726,$62.83,
NYSE:APH,22 Jan 2026,$121.05,1,$163.27,10,0.79,$155.55,-22.18%,,,,$150.60,-3.18%,$197.90,27.23%,$214.96,38.20%,APH,NYSE:APH,-0.832,$192.12,-15.02%
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$4.23,-28.01%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,API,NASDAQ:API,-1.155,$5.90,
NASDAQ:APOG,5 May 2025,$66.39,5,,2,1.90,$41.35,60.55%,,,,$40.88,-1.14%,$30.11,-27.17%,$53.07,28.35%,APOG,NASDAQ:APOG,-0.304,$44.00,
NYSE:AQN,26 Aug 2025,$6.14,4,,8,1.18,$5.69,7.97%,,,,$5.65,-0.70%,$0.00,-100.00%,$0.00,-100.00%,AQN,NYSE:AQN,-0.648,$6.75,
NYSE:AR,20 Aug 2025,$31.31,3,,,1.54,$37.90,-17.40%,,,,$37.37,-1.40%,$65.25,72.16%,$92.98,145.32%,AR,NYSE:AR,-0.518,$49.40,
NASDAQ:ARAI,10 Feb 2026,$3.71,3,,,,$0.23,1514.30%,,,,,-100.00%,-$2.00,-969.57%,-$2.00,-969.57%,ARAI,NASDAQ:ARAI,-2.000,,
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,,$0.27,370.37%,,,,,-100.00%,-$2.00,-840.74%,-$2.00,-840.74%,ARAY,NASDAQ:ARAY,-2.000,,
NASDAQ:ARCC,30 Mar 2026,$19.78,3,$20.83,9,1.96,$20.05,-1.37%,,,,$19.93,-0.60%,$19.30,-3.76%,$20.50,2.24%,ARCC,NASDAQ:ARCC,-0.268,$20.62,1.02%
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,1.20,$8.09,27.40%,,,,$7.72,-4.57%,$0.00,-100.00%,$0.00,-100.00%,ARCO,NYSE:ARCO,-0.690,$11.29,
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,1.58,$9.24,40.98%,,,,$9.30,0.65%,$0.00,-100.00%,$0.00,-100.00%,ARHS,NASDAQ:ARHS,-0.459,$10.35,
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,1.30,$4.72,37.81%,,,,$4.57,-3.18%,$0.00,-100.00%,$0.00,-100.00%,ARKO,NASDAQ:ARKO,-0.645,$9.00,
NASDAQ:ARLP,29 Jun 2026,$24.48,1,,,1.99,$26.38,-7.20%,,,,$26.23,-0.57%,"$17,808.13",67406.18%,"$17,813.47",67426.40%,ARLP,NASDAQ:ARLP,-0.287,$31.17,
NASDAQ:ARM,19 Jan 2026,$90.86,2,$170.59,1,,$238.78,-61.95%,,,,$0.00,-100.00%,$282.11,18.14%,$286.50,19.98%,ARM,NASDAQ:ARM,-1.180,$285.72,-40.29%
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,1.75,$38.34,26.94%,,,,$38.03,-0.81%,$0.00,-100.00%,$0.00,-100.00%,AROW,NASDAQ:AROW,-0.385,$43.33,12.32%
NYSE:ARX,13 Nov 2025,$14.59,3,,,0.76,$19.66,-25.78%,,,,$19.12,-2.75%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-0.838,$23.50,
NYSE:ASB,10 Apr 2025,$23.54,5,,6,1.64,$30.90,-23.82%,,,,$30.76,-0.45%,$0.00,-100.00%,$0.00,-100.00%,ASB,NYSE:ASB,-0.429,$34.44,
NYSE:ASGN,20 Feb 2026,$71.47,3,$56.80,5,,,#DIV/0!,,,,,#DIV/0!,-$2.00,#DIV/0!,-$2.00,#DIV/0!,ASGN,NYSE:ASGN,-2.000,,
NYSE:ASH,14 May 2025,$83.18,3,,4,1.10,$73.71,12.85%,,,,$71.97,-2.36%,$100.08,35.77%,$144.38,95.88%,ASH,NYSE:ASH,-0.663,$80.18,
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,0.96,"$1,740.13",-49.93%,,,,"$1,714.65",-1.46%,"$2,241.18",28.79%,"$2,288.31",31.50%,ASML,NASDAQ:ASML,-0.763,"$2,195.91",
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,0.74,$3.89,62.82%,,,,$3.78,-2.83%,$0.00,-100.00%,$0.00,-100.00%,ASPI,NASDAQ:ASPI,-0.891,$13.00,0.00%
NYSE:ASR,10 Jul 2025,$344.93,4,,7,1.74,$260.52,32.40%,,,,$261.48,0.37%,-$578.95,-322.23%,$870.99,234.33%,ASR,NYSE:ASR,-0.429,$343.64,
NASDAQ:ASTS,29 Jan 2026,$76.75,2,$91.68,6,0.70,$62.35,23.10%,,,,$63.19,1.35%,$0.00,-100.00%,$0.00,-100.00%,ASTS,NASDAQ:ASTS,-0.881,$78.48,16.82%
NYSE:ASX,19 Jan 2026,$16.81,2,,,1.09,$36.24,-53.61%,,,,$35.38,-2.37%,$30.01,-17.20%,$36.96,1.98%,ASX,NYSE:ASX,-0.721,$48.00,
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,1.43,$9.24,81.06%,,,,$9.06,-1.95%,$0.00,-100.00%,$0.00,-100.00%,ATEC,NASDAQ:ATEC,-0.586,$15.79,46.74%
NYSE:ATEN,20 Jan 2026,$18.80,3,$23.25,7,1.85,$25.23,-25.49%,,,,$25.11,-0.48%,$0.00,-100.00%,$0.00,-100.00%,ATEN,NYSE:ATEN,-0.401,$38.40,-39.45%
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,,#DIV/0!,,,,,#DIV/0!,-$2.00,#DIV/0!,-$2.00,#DIV/0!,ATGE,NYSE:ATGE,-2.000,,
NYSE:ATI,30 Aug 2025,$63.00,2,,7,0.97,$209.81,-69.97%,,,,$203.48,-3.02%,$0.00,-100.00%,$0.00,-100.00%,ATI,NYSE:ATI,-0.742,$248.44,
NASDAQ:ATOM,10 Feb 2026,$5.03,3,,1,1.35,$4.52,11.38%,,,,$4.63,2.43%,$0.00,-100.00%,$0.00,-100.00%,ATOM,NASDAQ:ATOM,-0.621,$10.00,
NYSE:ATS,31 Oct 2025,$26.18,3,,,1.45,$19.23,36.14%,,,,$19.26,0.16%,$0.00,-100.00%,$0.00,-100.00%,ATS,NYSE:ATS,-0.578,$35.00,
NYSE:AU,20 Aug 2025,$29.75,2,,,0.82,$120.47,-75.30%,,,,$116.43,-3.35%,$266.55,121.25%,$271.15,125.08%,AU,NYSE:AU,-0.754,$113.12,
NYSE:AUB,20 Jan 2026,$40.52,3,$42.50,6,1.89,$40.92,-0.98%,,,,$41.01,0.22%,$0.00,-100.00%,$0.00,-100.00%,AUB,NYSE:AUB,-0.326,$47.00,-9.57%
NASDAQ:AUDC,26 Mar 2026,$12.39,3,$12.50,5,1.82,$9.62,28.79%,,,,$9.56,-0.62%,$0.00,-100.00%,$0.00,-100.00%,AUDC,NASDAQ:AUDC,-0.390,$12.50,0.00%
NASDAQ:AUR,5 Feb 2026,$5.15,3,,,,$5.69,-9.56%,,,,$0.00,-100.00%,$5.21,-8.38%,$5.25,-7.73%,AUR,NASDAQ:AUR,-1.078,$11.22,
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$184.06,17.91%,,,,,-100.00%,-$2.00,-101.09%,-$2.00,-101.09%,AVB,NYSE:AVB,-2.000,,
NASDAQ:AVGO,26 May 2026,$447.08,3,$478.56,9,0.90,$358.76,24.62%,,,,$357.83,-0.26%,$486.04,35.48%,$515.72,43.75%,AVGO,NASDAQ:AVGO,-0.821,$526.30,-9.07%
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,,$24.99,-25.89%,,,,,-100.00%,-$2.00,-108.00%,-$2.00,-108.00%,AVNS,NYSE:AVNS,-2.000,,
NASDAQ:AVNW,13 Aug 2026,,1,$32.33,5,1.14,$20.66,56.49%,56.49%,$32.33,$32.33,$20.45,-1.02%,$30.28,46.57%,$27.40,32.64%,AVNW,NASDAQ:AVNW,-0.715,$31.62,2.25%
